index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,19917.4,2009-12-11T19:32:20,-0.1263622210690192,0.0058814,0.00021953799999999997,118.6,3.69824e-14,4.09808e-14,3.29418e-14,8.512
