index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,9643.5,2013-02-17T01:03:49,0.7980976310122038,0.0020126666666666665,0.00012991999999999998,15.5,1.8218e-14,2.3122749999999997e-14,1.3310999999999999e-14,3.3274999999999997
