obs_id,src_id,num_obs,sepn,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_b,photflux_aper_m,photflux_aper_h,photflux_aper_s,hard_hm,flux_aper_b,hard_hs,hard_ms,flux_aper_s,flux_aper_m,flux_aper_h,photflux_aper_u,var_inter_prob_b,var_inter_index_b,var_inter_sigma_b,var_inter_sigma_m,var_inter_index_m,var_inter_prob_m,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,flux_aper_u,var_max_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b
CV_3_obs_10,CV_3,13,0.07155581, 2CXO J002406.0-720456,6.025117,-72.08228000000003,5734.6,25.99,3275.906,CV,5.083177715404088,5.698102282804792,5.9657727392294495,5.510744831630739,-0.2461,13.591251393815757,-0.4635,-0.2274,14.289459552066702,14.296794629304515,13.703115524461452,5.416905763000216,1.0,8.0,6.211e-06,1.305e-06,8.0,1.0,9.192e-07,0.992,6.0,6.0,1.0,2.425e-06,14.549851091377729,0.004448,0.399,0.109,0.185,0.000331,0.002654,0.0024010000000000004
CV_3_obs_11,CV_3,13,0.07155581, 2CXO J002406.0-720456,6.025117,-72.08228000000003,31673.8,25.99,3275.906,CV,4.753255290276159,5.508918586576812,5.3950183703925685,5.285335007137463,0.1349,13.413187730556624,-0.1262,-0.2573,14.063687366337806,14.129771720988206,13.630598586303377,5.636012170251509,1.0,8.0,6.211e-06,1.305e-06,8.0,1.0,9.192e-07,0.992,6.0,6.0,1.0,2.425e-06,14.828273546346768,0.004459,0.16,0.227,0.16,6.395e-05,0.0043950000000000005,0.004331000000000001
CV_3_obs_12,CV_3,13,0.07155581, 2CXO J002406.0-720456,6.025117,-72.08228000000003,4691.1,25.99,3275.906,CV,4.685290307044826,5.386158178123931,5.232769901889282,5.305131672017544,0.1949,13.294735137682595,0.0687,-0.1312,14.14917004015147,13.92009553233328,13.448794056252094,5.377414961156599,1.0,8.0,6.211e-06,1.305e-06,8.0,1.0,9.192e-07,0.992,6.0,6.0,1.0,2.425e-06,14.443830183071944,0.005997,0.16,0.265,0.245,0.00027160000000000004,0.005097,0.004854
CV_30_obs_0,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4903.5,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_1,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3974.2,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_2,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3907.5,4.94,126.79700000000001,CV,5.837435593476981,,5.95663772197887,,0.9994,14.282912275072981,-0.0662,-0.9994,,,14.27753061411597,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_3,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3907.5,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_4,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3906.9,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_5,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3763.1,4.94,126.79700000000001,CV,5.801893001126598,,,5.6985359268567,0.9994,13.866780543267506,-0.9994,-0.9994,13.85917781989069,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_6,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3907.5,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_7,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3910.5,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_8,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3942.6,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_9,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3971.6,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_10,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3974.8,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_11,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3971.8,4.94,126.79700000000001,CV,,,,,0.9969,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_12,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3971.3,4.94,126.79700000000001,CV,5.8955128886876045,6.06971335275448,,,-0.7883,,-0.9994,-0.1424,,14.661543506395395,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_13,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3971.3,4.94,126.79700000000001,CV,5.7848914189469065,,5.866461091629782,,0.9994,,0.7146,-0.9994,,,14.24626377782499,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_14,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3907.5,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_15,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4106.4,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_16,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3971.3,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_17,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4108.6,4.94,126.79700000000001,CV,5.901010360598823,6.130944381298092,,,-0.8495,,-0.9994,-0.0575,,14.809388202186396,,3.925549281045409,0.002,0.0,3.487e-05,,,,,,,,,,13.668370282370068,,,,,,,
CV_30_obs_18,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4132.7,4.94,126.79700000000001,CV,4.52753610339301,,,4.54030602352203,0.9994,12.780153613975639,-0.9994,-0.9994,12.77780395369828,,,3.313721321932799,0.002,0.0,3.487e-05,,,,,,,,,,12.385524633909604,0.01395,0.535,0.5670000000000001,0.937,0.001772,0.007423999999999998,0.005685
CV_30_obs_19,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3961.8,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_20,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4070.3,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_21,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4128.5,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_22,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4117.4,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_23,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3965.3,4.94,126.79700000000001,CV,5.878440155812499,6.085022527555669,,,-0.9994,,-0.9994,-0.0762,,14.792096469613949,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_24,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4051.4,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_25,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4140.2,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_26,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4060.7,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_27,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,3965.3,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_30_obs_28,CV_30,29,1.7869689999999998, 2CXO J004220.6+411607,10.586219999999999,41.26886,4032.6,4.94,126.79700000000001,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.002,0.0,3.487e-05,,,,,,,,,,,,,,,,,
CV_300_obs_0,CV_300,1,0.2793752, 2CXO J174839.2-360622,267.1635,-36.106359999999995,15791.5,2.86,20.66506,CV,5.5388017113775065,6.1743791749965,6.1213633269734835,6.16196991701468,0.0924,14.187086643357144,-0.0012,-0.0987,15.069152808317503,14.740884155814934,14.358228529346041,,,,,,,,,,,,,,,0.001407,0.726,0.8109999999999999,0.968,0.0002501,0.0007499,0.0005388
CV_301_obs_0,CV_301,1,0.34994359999999997, 2CXO J183624.7-235435,279.103,-23.909860000000002,15818.9,14.14,1485.7279999999994,CV,4.34640161815671,4.990549104201306,4.828858848971618,5.070223567195098,0.1824,12.859806321421368,0.2748,0.0962,13.874518734299405,13.584359020103845,13.008330992620051,,,,,,,,,,,,,,,0.01556,0.19,0.7509999999999999,0.884,0.00027039999999999996,0.01529,0.015019999999999999
CV_302_obs_0,CV_302,1,0.5409510000000001, 2CXO J175310.0-292121,268.2919,-29.35584,1947.4,2.17,16.501929999999998,CV,4.827105302247824,,5.244048958995868,5.191181574907876,0.9994,13.473789996158336,-0.1711,-0.9994,14.187487715710017,,13.575608445589722,,0.978,6.0,7.857000000000001e-06,,,,2.2640000000000003e-06,0.7509999999999999,5.0,,,,,0.004235,0.41100000000000003,0.5720000000000001,0.5720000000000001,0.0003601,0.0031079999999999997,0.0027600000000000003
CV_303_obs_0,CV_303,1,1.624883, 2CXO J162808.4-384845,247.0354,-38.81266,17715.2,15.7,1380.644,CV,4.078938109209721,4.7775436633207535,4.550830267834799,4.828566099056991,0.2586,12.642636969384856,0.3073,0.0512,13.755228238504705,13.44490555142168,12.751046384504292,4.657182685364267,,,,,,,,,,,,,12.204815410317575,0.01976,0.09699999999999999,0.9420000000000001,0.711,0.00017690000000000002,0.01952,0.01931
CV_304_obs_0,CV_304,1,0.7561144000000001, 2CXO J173411.3-293117,263.5473,-29.52164,2147.8,4.78,96.93573,CV,4.248874928464416,5.1176462536112854,4.58070527824654,5.054531414868181,0.5621,12.512437439743621,0.4822,-0.1449,13.666149854897455,13.679230771661313,12.559563233894226,,0.703,5.0,1.042e-05,1.45e-06,5.0,0.872,,,,6.0,0.9079999999999999,2.5630000000000003e-06,,0.02246,0.882,0.948,0.919,0.006678,0.01379,0.006147
CV_305_obs_0,CV_305,1,0.7719289, 2CXO J120841.9+355025,182.1748,35.84028,2991.9,5.78,241.96900000000002,CV,4.37120251443329,5.026271941311973,5.070734381746934,4.822463500070138,-0.0262,13.066259700503064,-0.2723,-0.2411,13.561615892965285,13.65033401590337,13.38933983691012,4.388064374959877,,,,,,,,,,,,,12.883392256011751,0.01463,0.124,0.245,0.669,0.0002669,0.014190000000000001,0.013940000000000001
CV_306_obs_0,CV_306,1,10.67254, 2CXO J122949.3+080218,187.4555,8.038497999999999,135588.0,3.88,35.30338,CV,6.279509931549948,7.159642940796644,6.753747687700678,6.691862621361961,0.456,14.694433686484697,-0.0687,-0.5072,15.407823242604133,15.772884917410876,14.802168306671097,6.284163724835006,0.961,6.0,1.986e-07,6.885e-08,0.0,0.265,4.0190000000000005e-08,0.636,4.0,4.0,0.616,1.2029999999999999e-07,,0.000449,0.581,0.111,0.24600000000000002,1.858e-05,0.00022569999999999996,0.00021959999999999997
CV_307_obs_0,CV_307,1,2.8768580000000004, 2CXO J180329.3-295955,270.8722,-29.998829999999998,96486.0,2.94,23.68776,CV,6.280834505910787,7.197157887260926,6.766496239658865,6.7654827164873135,0.5047,14.81219736128158,-0.03,-0.5334,15.651111276928562,15.843148098929989,14.90274269030658,,0.72,5.0,3.684e-08,4.082e-09,0.0,0.441,6.727999999999999e-08,0.716,5.0,5.0,0.693,4.831000000000002e-08,,0.0002944,0.597,0.326,0.105,8.922e-06,0.0001437,0.0001413
CV_308_obs_0,CV_308,1,2.374416, 2CXO J084400.0+023919,131.0004,2.655357,14773.7,11.15,294.0370000000001,CV,4.179535809422316,4.729787145103757,4.692076296388119,4.628562682595899,0.0487,12.819300798703965,-0.0762,-0.1237,13.374584647845591,13.362210170637772,13.155274372026774,3.17366599437778,,,,,,,,,,,,,,0.0193,0.092,0.07200000000000001,0.085,7.588e-05,0.01923,0.01915
CV_309_obs_0,CV_309,1,0.8771411, 2CXO J174311.1-271622,265.7963,-27.27295,2156.9,2.53,20.886020000000002,CV,4.735418270761922,5.397614409894895,5.072270440228346,,0.3973,13.262966468666122,0.9994,0.9994,,14.082441979174565,13.318035541005317,,,,,1.246e-06,5.0,0.802,,,,6.0,0.9590000000000001,4.404e-06,,0.004672,0.31,0.46399999999999997,0.14800000000000002,0.00032769999999999994,0.003961999999999999,0.003595
CV_31_obs_0,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,59044.6,3.43,112.7274,CV,6.508638306165727,,,6.685290307044826,0.9994,15.482540173459768,-0.9994,-0.9994,15.445631999009912,,,6.466863711721361,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,14.969805214643248,,,,,,,
CV_31_obs_1,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,31673.8,3.43,112.7274,CV,6.384892012556806,,,6.547293773488971,-0.9994,15.335076106561917,-0.9994,-0.9994,15.247951552180561,15.787546038959725,,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,0.0001825,0.489,0.027000000000000003,0.127,5.547e-06,0.00012470000000000002,0.0001232
CV_31_obs_2,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,31673.8,3.43,112.7274,CV,6.03578752703018,,6.520280764560429,6.306976932076306,0.9994,14.584359020103845,-0.2836,-0.9994,15.001130636117656,,14.699404516110036,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,0.0003628999999999999,0.475,0.326,0.6779999999999999,1.517e-05,0.00024940000000000004,0.00024330000000000006
CV_31_obs_3,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,4691.1,3.43,112.7274,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,,,,,,,
CV_31_obs_4,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,65237.5,3.43,112.7274,CV,6.257510535418225,,,6.428990327690695,-0.9994,15.279344643448276,-0.9994,-0.9994,15.224680878170522,,,6.217527375833714,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,14.779630367548606,0.0002816,0.461,0.736,0.561,1.014e-05,0.0001967,0.0001931
CV_31_obs_5,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,5734.6,3.43,112.7274,CV,,,,,0.9994,,0.9994,-0.9994,,,,5.65247484000131,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,,,,,,,
CV_31_obs_6,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,5544.8,3.43,112.7274,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,,,,,,,
CV_31_obs_7,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,1928.3,3.43,112.7274,CV,,,,,0.9994,,0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,,,,,,,
CV_31_obs_8,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,68771.4,3.43,112.7274,CV,6.361011840656318,6.9821322810364945,,6.764471553092451,-0.7695,15.286005732339357,-0.9994,-0.2823,15.542118103266008,15.621420423884226,,6.2380721615794705,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,15.630784142589857,0.00024330000000000006,0.4920000000000001,0.126,0.465,8.632e-06,0.0001579,0.000155
CV_31_obs_9,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,65240.7,3.43,112.7274,CV,6.3715088950328775,7.251889532505016,,6.6006724678413216,-0.9994,15.36291072646967,-0.9994,-0.6371,15.3658251282374,15.764724123312947,,6.1177031990623485,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,15.429340329978466,0.0002395,0.505,0.525,0.82,8.537e-06,0.00015130000000000002,0.0001486
CV_31_obs_10,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,5307.0,3.43,112.7274,CV,,,,,0.9994,,0.9994,-0.9981,,,,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,,,,,,,
CV_31_obs_11,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,3874.2,3.43,112.7274,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,1.24e-07,0.0,0.003,3.025e-07,0.282,0.0,,,,,,,,,,,
CV_310_obs_0,CV_310,1,3.687046, 2CXO J040556.8+714816,61.48706,71.80466,28678.8,4.86,53.301159999999996,CV,5.008685301823389,5.599807511407424,5.436756298859602,5.602755418989614,0.2061,13.364918563989127,0.1287,-0.0899,14.787812395596042,14.181246409502283,13.424004379796733,3.3615107430453626,,,,,,,,,,,,,,0.003782,0.155,0.14,0.321,4.981e-05,0.003732,0.003682
CV_311_obs_0,CV_311,1,0.07350946, 2CXO J191051.9-595840,287.7165,-59.977909999999994,37966.9,2.61,27.11662,CV,6.1739900222088995,6.64994590642097,,6.727462222624762,-0.6771,15.105960999195391,-0.5272,0.0687,15.435570673002017,15.253755128279801,,,0.9490000000000001,6.0,2.23e-07,1.8219999999999998e-07,6.0,0.983,1.0359999999999999e-07,0.774,5.0,,,,15.73754891026957,0.0004971,0.625,0.757,0.927,2.013e-05,0.000234,0.0002269
CV_312_obs_0,CV_312,1,0.8918165000000001, 2CXO J105545.1+573108,163.9381,57.51916,5683.9,3.17,38.66024,CV,4.963770455913705,5.691435586438761,5.552997101533838,5.533428927613646,0.2024,13.64359167296102,-0.0375,-0.2374,14.386898483033088,14.357436562895613,13.851089006890643,4.22870655737094,,,,,,,,,,,,,13.66094626429086,0.004043,0.505,0.866,0.634,0.00057,0.002495,0.0018149999999999998
CV_313_obs_0,CV_313,1,0.26861799999999997, 2CXO J201536.9+371123,303.9039,37.18973,69268.4,78.58,41737.86,CV,3.2744150277293054,4.0676784680107065,3.6069515335832216,4.276134035556496,0.4859,11.61852390972497,0.6471,0.2349,12.931814138253838,12.629857152948897,11.677160727313678,3.1174185464455486,,,,,,,,,,,,,,0.1678,1.0,0.902,0.998,0.02342,0.1197,0.07207000000000001
CV_32_obs_0,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,23238.3,3.78,80.04228,CV,5.90622821850127,,6.178224532816537,6.374173286714289,,14.322575562298752,0.1324,,15.026410376572743,,14.39040559077478,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_1,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4073.5,3.78,80.04228,CV,5.706195640080663,,5.97469413473523,5.860435733824151,0.9994,14.071757816842691,-0.2498,-0.9994,14.639974910810603,,14.05202742075422,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_2,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3961.8,3.78,80.04228,CV,5.60624935965192,,,5.5718652059712115,0.9994,14.615109203469446,-0.9994,-0.9994,14.542269451754002,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_3,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4117.4,3.78,80.04228,CV,,6.17979854051436,,,-0.9994,,-0.9994,-0.2461,,14.752026733638193,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_4,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4132.7,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_5,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4108.6,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_6,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4903.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_7,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,11097.8,3.78,80.04228,CV,,,,,0.9994,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_8,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,39869.4,3.78,80.04228,CV,6.334043970546043,,6.72399801003795,6.673050005834002,0.9994,14.83743559347698,-0.1399,-0.9994,15.195179321278838,,15.031003673351687,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_9,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,37459.6,3.78,80.04228,CV,6.442853857681637,,6.357535479757878,,,14.665948559653108,0.9994,,,,14.617442678091214,5.73471037413917,,,,,,,,,,,,,,,,,,,,
CV_32_obs_10,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4128.5,3.78,80.04228,CV,,,6.01390037494487,,0.9994,14.340464092845783,0.8757,-0.9994,,,14.29456395341475,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_11,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,27885.0,3.78,80.04228,CV,6.519131076312832,,6.7187393129449875,,,14.735418270761922,,,,,14.76598918241282,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_12,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3956.0,3.78,80.04228,CV,5.893129455521346,,,5.827689031478045,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_13,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3974.8,3.78,80.04228,CV,5.898940645091884,,,5.825068406471558,0.9994,14.615646585862494,-0.9994,-0.9994,14.607654844638796,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_14,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_15,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.3,3.78,80.04228,CV,5.897909474488164,,,5.844360366240224,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_16,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4140.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_17,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4144.3,3.78,80.04228,CV,,,,,0.9981,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_18,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4123.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_19,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3965.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_20,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3836.7,3.78,80.04228,CV,5.368150537840182,6.112101511903128,5.992679047077256,5.6356366453842694,0.2224,13.835349784065704,-0.5247,-0.6471,14.4185054577091,14.780939667551138,13.890759031411797,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_21,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_22,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4032.6,3.78,80.04228,CV,,,,,0.9994,,-0.9981,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_23,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3965.3,3.78,80.04228,CV,,6.162096055407058,,,-0.9994,,-0.9994,-0.2473,,14.482276405166264,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_24,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4051.4,3.78,80.04228,CV,5.901010360598823,,,5.866141874796665,0.9994,,-0.9994,-0.9994,14.85573722623801,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_25,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,,,,,0.9981,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_26,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,5.657972311912529,,5.73849922680172,,0.9994,13.671416550285798,0.9631,-0.9994,,,13.644165504115064,,,,,,,,,,,,,,,,,,,,,
