#angDist,name,ra,dec,err_ellipse_r0,conf_flag,extent_flag,sat_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,significance,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,var_intra_index_b,var_intra_index_w,var_inter_index_b,var_inter_index_w,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url
0.189821,2CXO J162328.5-263134,245.86887834465142,-26.526199947546296,0.7826496901198338,0,0,0,5.0597415456682E-16,2.891280883239E-16,7.2282022080974E-16,,,,3.5000000000000435,0.068707058088695,-0.38288569643973,0.46158650843223,-0.55590256089944,-0.76514678326046,-0.31542785758901,1,,0,,1635721458409799680,Gaia DR2 6045465987261338368,6045465987261338368,1334341287,2015.5,245.86882118453175,0.07714630999433558,-26.52621277974988,0.03759367199277422,0.5657619618204641,0.08526824974158463,6.6350837,-11.725000194153525,0.1773902624536823,-19.150001583318087,0.12077929380642317,-0.36635378,-0.079511486,-0.25054917,-0.15372165,0.22748935,-0.11042484,-0.19514185,-0.30723432,0.06187414,0.028744671,368,0,368,0,1.2209682,396.19495,0.0,0.0,31,false,3.4190793,1.5129636364148842,0.012018706371202547,-0.049366094,43,11,0.16432212,0,49,false,387,3402.061207280239,4.643186901917357,732.6996,16.85901,12,2128.4679923010285,67.48635212526854,31.539236,17.03122,13,4215.775234066581,81.6535653616518,51.63002,15.699726,1.8648233,0,1.3314934,0.17220879,1.1592846,,,0,,,,NOT_AVAILABLE,350.9550748621394,15.990351180887343,248.46208295297293,-4.873307205139923,102001,5143.45,4259.0,6445.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465987261338368
0.826049,2CXO J162328.5-263134,245.86887834465142,-26.526199947546296,0.7826496901198338,0,0,0,5.0597415456682E-16,2.891280883239E-16,7.2282022080974E-16,,,,3.5000000000000435,0.068707058088695,-0.38288569643973,0.46158650843223,-0.55590256089944,-0.76514678326046,-0.31542785758901,1,,0,,1635721458409799680,Gaia DR2 6045465987261338240,6045465987261338240,1153565015,2015.5,245.8688082289093,0.3015088543770696,-26.525979232040232,0.11439638363621123,1.0160192051929338,0.26522926596219987,3.8307207,-13.114564952581812,0.6680612743542957,-20.241965508246047,0.43509141593067563,-0.22625569,0.48004776,-0.14587295,-0.6162591,0.10278606,-0.49774742,-0.033421326,-0.25983518,-0.23041534,0.40695825,251,0,251,0,1.4945949,279.93594,0.020560109026870433,0.002775768187334843,31,false,0.5905404,1.4687322996712295,0.034108099941058914,0.008280314,29,8,0.6291388,0,31,false,257,930.8929959982182,1.936240574751298,480.7734,18.266117,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,350.95524639864516,15.990516973233792,248.4620332190495,-4.873078680985,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465987261338240
0.655254,2CXO J162329.5-262839,245.87325714725716,-26.477651678070902,0.9244555176686411,0,0,0,0.0,0.0,5.172461912538E-16,,,,4.499999999999959,0.19113054341037,-0.22923173016864,0.51655215490319,0.99937539038101,0.47532792004997,1.0,0,,6,,1635721458409799680,Gaia DR2 6045478322409848448,6045478322409848448,622995420,2015.5,245.87346049139384,0.14292802317611736,-26.477651643829624,0.06816223797083835,0.4640601107534351,0.16717294115676365,2.7759283,-12.332598445812714,0.33380906893420487,-18.44311465550371,0.2203044174483966,-0.37394124,-0.056116924,-0.18347095,-0.2596597,0.2879796,-0.22693536,-0.10449752,-0.38532686,0.12884508,0.13624664,422,0,420,2,2.316026,484.62427,0.15422851647372005,0.3137219683542708,31,false,0.9125224,1.5186486552746525,0.021976412467617615,-0.06652806,49,11,0.3033203,0,51,false,430,1218.1010602203555,1.3502849557136525,902.1067,17.974157,47,573.9222258921181,9.158207086786748,62.66753,18.454256,48,1135.5981042526657,7.382952325441842,153.81355,17.123857,1.4034306,0,1.3303986,0.48009872,0.85029984,,,0,,,,NOT_AVAILABLE,350.9953438999052,16.019967151124884,248.45824059294256,-4.824719519766454,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045478322409848448
0.811923,2CXO J162330.2-263045,245.87601055743585,-26.51253009307212,0.8589567916786786,0,0,0,1.7467265694065E-15,1.2599339189162E-15,2.2335192198968E-15,,,,3.4499999999999855,0.52467207995003,0.29294191130543,0.71517801374141,0.99937539038101,0.34166146158651,1.0,0,,5,,1635721458409799680,Gaia DR2 6045466090340732928,6045466090340732928,776041236,2015.5,245.8762444545907,0.2242788158328242,-26.512614112969775,0.07681070637824958,-1.667077313599239,0.23381951481662414,-7.129761,-6.134337005510473,0.4217823950839017,-21.11080306426589,0.2684757346902575,-0.5725673,0.6216113,-0.3313597,-0.3527553,-0.32338643,-0.022404442,0.018214274,-0.48732275,-0.13304918,0.17995735,349,0,305,44,13.360001,759.4284,0.7691816887840218,24.514149704516484,31,false,1.1554877,1.6692257382202778,0.04117248685629751,-0.066648565,36,9,0.40064684,0,45,false,280,3953.5012990535683,4.960759197643665,796.9549,16.695911,11,3576.8765062035363,31.00984376851112,115.34649,16.467628,14,6028.076805738697,36.555047225007776,164.90408,15.311473,2.4294803,0,1.1561556,-0.22828293,1.3844385,,,0,,,,NOT_AVAILABLE,350.9701873321957,15.99459288260062,248.46643268998852,-4.85880690475657,112011,5095.6333,4297.5,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045466090340732928
0.248287,2CXO J162331.3-263148,245.88047982368562,-26.530186028674542,0.868189599261231,0,0,0,5.7621362592818E-16,3.4048986986665E-16,8.1193738198971E-16,,,,3.894736842105241,-0.53966271080575,-1.0,-0.1317926296065,-0.44846970643348,-0.68269831355403,-0.17301686445971,1,,5,,1635721458409799680,Gaia DR2 6045465884181865472,6045465884181865472,928790497,2015.5,245.88043608878132,0.0931267596885245,-26.53024282262937,0.054484461844892945,0.4025427279104318,0.11236909089826744,3.5823262,-12.14485065404422,0.19509698947542542,-18.833747446184475,0.15334167373959992,-0.43843827,-0.08024401,-0.15717785,-0.052900154,-0.065297194,-0.012254633,-0.28589594,-0.3126006,0.39151514,-0.09069468,287,0,285,2,2.5324428,343.5411,0.14488394445126743,0.5708838143163488,31,false,2.3639529,1.5626624894524666,0.018079118666236307,-0.12191056,33,10,0.17961374,0,42,false,306,2731.290805388773,17.735794914366743,153.99878,17.097446,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,350.95925140704827,15.979953357002627,248.47303289823347,-4.875587512424308,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465884181865472
0.476898,2CXO J162331.4-263057,245.88117772194755,-26.516078137128716,0.7344852404718901,0,0,0,7.2347086071803E-15,6.5131093160567E-15,7.9112079426086E-15,,,,10.711838443700701,-0.13241723922548,-0.25671455340412,-0.0081199250468458,-0.046221111805122,-0.15178013741412,0.061836352279825,2,,0,,1635721458409799680,Gaia DR2 6045466090350254976,6045466090350254976,724264227,2015.5,245.88106584209825,0.1179120216638797,-26.516164892576892,0.05419125917676758,-1.1861183702479459,0.11546576367438884,-10.272468,-13.536815854181901,0.23792501849845907,-18.411497277440965,0.18299276405982778,-0.57502776,-0.08002018,0.1376698,-0.28879008,0.021412667,-0.19972719,0.02283773,-0.2869768,0.12719037,-0.2496964,371,0,361,10,18.658016,1120.5687,0.53746997751031,16.117221195382886,31,false,1.9172108,1.5092755702610974,0.016324208325149275,-0.08787139,43,9,0.22468875,0,46,false,388,4722.03843849147,16.679767889955382,283.09976,16.503042,41,3067.921897955867,56.44894985371428,54.34861,16.634277,40,5774.910376024993,75.8563403578321,76.12957,15.358057,1.8726727,0,1.2762203,0.13123512,1.1449852,,,0,,,,NOT_AVAILABLE,350.97047627081923,15.98901220689759,248.47128591837955,-4.861606251313641,112001,5143.45,4259.0,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045466090350254976
0.597689,2CXO J162331.4-263057,245.88117772194755,-26.516078137128716,0.7344852404718901,0,0,0,7.2347086071803E-15,6.5131093160567E-15,7.9112079426086E-15,,,,10.711838443700701,-0.13241723922548,-0.25671455340412,-0.0081199250468458,-0.046221111805122,-0.15178013741412,0.061836352279825,2,,0,,1635721458409799680,Gaia DR2 6045466090340599936,6045466090340599936,479499332,2015.5,245.88135941693162,0.3825400747837806,-26.516044504118756,0.19938679716295601,0.6508180563254989,0.29591407439769113,2.1993482,-13.460557941124213,0.8457717046292138,-19.28207511016414,0.7336000736763364,-0.9139494,-0.68389153,-0.48675314,0.527349,0.6658129,0.5635101,-0.64709,0.42939633,-0.4165179,-0.8576695,210,0,209,1,1.2834524,230.31456,0.23184342011673323,0.682731459878693,31,false,1.2446675,1.486113486007019,0.028498436863867195,-0.22174668,24,7,0.9876077,0,29,false,206,1579.568385442293,2.6097882966772215,605.2477,17.69202,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,350.970752814802,15.988898949723692,248.47152631870884,-4.861444622268007,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045466090340599936
0.298241,2CXO J162332.4-263045,245.8850256026467,-26.512671217392533,0.7256668719004788,0,0,0,4.7045332014752E-15,3.9558031250657E-15,5.4532632778848E-15,,,,6.700809239870339,-0.1686445971268,-0.36914428482199,0.030605871330418,-0.0049968769519051,-0.17176764522174,0.17176764522174,7,,7,,1635721458409799680,Gaia DR2 6045466124700364160,6045466124700364160,443080708,2015.5,245.88495872234344,0.1232730951666043,-26.51272850271549,0.06482995334558675,0.6267332556728726,0.12623528189885527,4.9648027,-12.784777812597099,0.25700697319882,-18.492230614976037,0.199842703125433,-0.19061874,-0.10978456,-0.107038505,-0.33773413,0.008007825,-0.2259432,-0.1733927,-0.24907522,0.1263049,0.037871797,272,0,269,3,6.997872,458.6909,0.4779843496635582,5.20487745311062,31,false,1.3949904,1.504158252011471,0.021802181369548944,-0.03607089,32,10,0.23193248,0,36,false,276,2416.3750150731103,4.592315554401862,526.1779,17.230455,18,1601.3180419095702,53.71890686747391,29.809208,17.340195,16,2745.6286227140768,37.009372865298666,74.187386,16.165316,1.7989537,0,1.1748791,0.1097393,1.0651398,,,0,,,,NOT_AVAILABLE,350.975558958535,15.988748654535925,248.47417253556412,-4.857647674560278,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045466124700364160
0.140828,2CXO J162333.1-263109,245.88830456673372,-26.519273173435835,0.7565590902349594,0,0,0,8.7173719787773E-16,5.7647137279011E-16,1.1529427455802E-15,,,,3.939393939393928,0.01998750780762,-0.33416614615865,0.34291068082448,-0.27982510930668,-0.52404747033104,-0.010618363522798,0,,0,,1635721458409799680,Gaia DR2 6045465918541725184,6045465918541725184,1478181611,2015.5,245.88826109585514,0.16852038389209067,-26.51927733275636,0.07257443406066241,0.7377528576613939,0.17135210306453785,4.305479,-12.735166746958942,0.3585489431846804,-19.039827225779707,0.25214052809738957,-0.17755629,0.3850669,-0.5069518,-0.46659726,0.070830144,-0.21405669,-0.12196044,-0.5655635,-0.060326185,0.2680142,237,0,237,0,12.150293,603.2203,0.6634448046943714,14.433341606507925,31,false,1.3459835,1.542791282438108,0.026605593745094535,-0.06336763,28,9,0.3508609,0,36,false,256,3506.987776164542,23.652156468070732,148.27348,16.82603,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,350.97258916414,15.982155598040936,248.47817042856266,-4.863626870099344,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465918541725184
0.677582,2CXO J162333.2-262529,245.8884182649183,-26.424830781158658,1.6518860225666592,0,0,0,1.1591505971993E-15,0.0,2.4838941368557E-15,,,,3.699999999999905,0.16114928169894,-0.13304184884447,0.40162398500937,0.40724547158026,0.085571517801374,0.74515927545284,0,,0,,1635721458409799680,Gaia DR2 6045478769094647424,6045478769094647424,186160548,2015.5,245.88838530574773,0.6390498169457927,-26.42501666972994,0.31517532631888334,-0.4964072464267728,0.7397646588536076,-0.67103404,-15.074408383758755,1.4837763129060915,-19.907951039882764,1.064118906228203,-0.43028986,-0.0729223,-0.24091288,-0.073930226,0.24456254,-0.10564193,-0.2544873,-0.2696959,0.20865731,0.12856764,405,0,403,2,2.4135735,469.3082,0.0,0.0,31,false,0.047366016,1.1813121278488008,0.09870260505946842,-0.09263931,47,11,1.3294836,0,51,false,419,165.41860099059045,0.8473657541135137,195.21512,20.141905,34,122.60912328477204,9.468600921596021,12.949022,20.130081,39,256.3094704926971,7.017132133169467,36.52624,18.74001,2.290665,0,1.3900719,-0.011823654,1.4018955,,,0,,,,NOT_AVAILABLE,351.0452115658853,16.045499463666772,248.46285452649846,-4.7706098696946455,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045478769094647424
0.378002,2CXO J162333.2-263157,245.8886837406758,-26.532709412392286,0.7732934922803405,0,0,0,4.6800032353033E-16,2.3400016176516E-16,7.0200048529549E-16,,,,2.9142857142857763,-0.99937539038101,-1.0,-0.25046845721424,-0.18613366645846,-0.50031230480949,0.15178013741412,1,,5,,1635721458409799680,Gaia DR2 6045465879886641792,6045465879886641792,1189866234,2015.5,245.88860421095256,0.5269415399884657,-26.532786628134488,0.17903697483035594,0.7384694327756451,0.5095705707015962,1.4491996,-16.70900508506528,1.263480694615132,-17.151991486325706,0.7051756240952822,-0.49927336,0.5252914,0.10562661,-0.4031405,-0.104967274,-0.3623026,0.0023940522,-0.041248128,-0.2263886,0.13602833,286,0,284,2,40.93002,2789.6353,2.0487503369355715,103.90613175712575,31,false,0.2117683,1.2761851665435113,0.05377947719033454,-0.039923556,33,8,1.1153551,0,37,false,293,2573.064771414544,7.716141123533674,333.46524,17.16224,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,350.9624108713219,15.972836421867855,248.48068557892756,-4.876905233113847,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465879886641792
0.697452,2CXO J162333.2-263157,245.8886837406758,-26.532709412392286,0.7732934922803405,0,0,0,4.6800032353033E-16,2.3400016176516E-16,7.0200048529549E-16,,,,2.9142857142857763,-0.99937539038101,-1.0,-0.25046845721424,-0.18613366645846,-0.50031230480949,0.15178013741412,1,,5,,1635721458409799680,Gaia DR2 6045465884191734784,6045465884191734784,1385072740,2015.5,245.88864903979314,0.03700325721818622,-26.53251817945196,0.016560507997942488,0.45687723291282845,0.03937035953118006,11.604599,-12.452554461106118,0.10321401644790143,-18.269391363355936,0.06227368439207096,-0.4062449,0.18145874,-0.040822566,-0.09156635,0.0806977,-0.14327335,-0.1964135,2.556018E-4,0.0423826,0.12490668,303,0,303,0,-2.8905919,232.29033,0.0,0.0,31,false,36.064896,1.4721455712727616,0.005219100796495711,-0.025189603,37,11,0.1038827,0,46,false,319,29058.212599752653,7.9714329721158785,3645.2935,14.530193,41,12418.99855480696,58.4877996089905,212.33485,15.116172,40,29462.859233050265,58.44957832110569,504.0731,13.588733,1.4413089,1,1.5274391,0.5859785,0.9414606,,,0,,,,NOT_AVAILABLE,350.96264546820555,15.97298743583312,248.48068135367873,-4.87663383749834,102002,4468.3335,4332.0,4683.5,,,,,,,200111,4.4615936,4.0610666,4.7468367,7.149194,5.7399125,8.5584755,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465884191734784
0.483293,2CXO J162333.5-263230,245.88960634367425,-26.541686756295217,0.7449193545524725,0,0,0,1.0332305976671E-15,6.35834213949E-16,1.4107571621994E-15,,,,4.4571428571428005,0.11867582760775,-0.29294191130543,0.47158026233604,-0.11118051217989,-0.44534665833854,0.24422236102436,1,,0,,1635721458409799680,Gaia DR2 6045465712382775552,6045465712382775552,1321040731,2015.5,245.8895926453348,0.16661242601228873,-26.54182044386938,0.0684896802463498,0.3981122549270295,0.1933046546277628,2.059507,-10.542708024968734,0.5937996601063987,-18.74245953913796,0.3157846586524223,-0.1018364,0.29071754,-0.31050435,-0.43252447,0.47486645,-0.4856851,-0.36887765,-0.41262048,-0.2812173,0.63749146,318,0,282,36,17.18519,908.8508,0.6437294166056244,22.524044827320846,31,false,1.7080693,1.3922555148515345,0.042897316748071825,-0.012908748,33,8,0.56587076,0,42,false,305,6121.451808301851,21.82300550487732,280.50452,16.22123,3,7452.789338493324,75.14764103080694,99.17529,15.670591,5,13946.886794124435,760.9526207970823,18.328194,14.400727,3.4958498,0,1.2698641,-0.5506382,1.8205023,,,0,,,,NOT_AVAILABLE,350.9560803805512,15.966102171190537,248.483039854449,-4.885673888974763,102011,5095.6333,4284.4497,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465712382775552
0.109846,2CXO J162333.7-263405,245.89075266751797,-26.568257425573528,0.7598049126046876,0,0,0,6.8483785868127E-16,4.9063010771195E-16,8.6882414907325E-16,,,,3.6111111111110485,0.19862585883823,-0.29044347282948,0.62023735165522,-0.75577763897564,-0.91005621486571,-0.5577763897564,1,,5,,1635721458409799680,Gaia DR2 6045464922118910720,6045464922118910720,245094665,2015.5,245.89075426266334,0.07663710064043879,-26.56828790494896,0.03650764474696046,0.5438351679991189,0.08551944113387835,6.359199,-12.97939558890912,0.17866353279407218,-19.224631336197668,0.11782351723526654,-0.30507922,-0.0067908126,-0.24509911,-0.19909206,0.16691436,-0.15386456,-0.20360583,-0.35095513,0.07183126,0.1015522,374,0,374,0,1.0872412,398.62894,0.0,0.0,31,false,3.372574,1.494527399511095,0.012031535392003816,-0.032023024,43,11,0.16640556,0,47,true,392,3396.8107703078067,2.2665789039124147,1498.651,16.860687,36,1533.830161328401,12.570823826466516,122.01508,17.386946,36,3127.460692235585,11.46753874479664,272.72293,16.023941,1.3722551,0,1.3630047,0.52625847,0.8367462,,,0,,,,NOT_AVAILABLE,350.9364491226035,15.947518678091448,248.48840097421714,-4.911617561576537,100001,4720.55,4342.0,5000.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045464922118910720
0.229319,2CXO J162334.1-263134,245.8922273516389,-26.526326767409238,0.7106976899271759,0,0,0,1.3520716491846E-13,1.281892268992E-13,1.4222510293773E-13,,,,35.09488791393492,0.48344784509681,0.43785134291068,0.52779512804497,0.041224234853217,-0.031855090568395,0.1155527795128,0,,8,,1635721458409799680,Gaia DR2 6045465884191727104,6045465884191727104,903400855,2015.5,245.89224244152362,0.3324237200041301,-26.5263890198028,0.16952020479241328,-0.5011101640481164,0.3583121370476425,-1.3985296,-10.867858934250588,0.7799051396972442,-20.243953608438666,0.5548391790898729,-0.30994597,-0.08574093,-0.023312911,-0.22939765,0.12888995,-0.22629781,-0.12549657,-0.157412,0.18780865,0.16350526,323,0,322,1,68.0499,6966.516,2.3773222251298147,250.98519545040827,31,false,0.16745307,1.5630666953340546,0.05530477367923341,-0.030376503,37,11,0.69570434,0,39,false,332,3790.6883319667804,10.490273922784702,361.35266,16.741571,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,350.96961150289945,15.97473456528346,248.48286172345814,-4.8700624343341135,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465884191727104
0.210733,2CXO J162334.2-262956,245.8928089271575,-26.498907863962142,0.7204473023583706,0,0,0,1.1846185153511E-14,1.0756704773906E-14,1.2935665533117E-14,,,,18.114043175451798,-0.25733916302311,-0.3791380387258,-0.13304184884447,-0.19612742036227,-0.28169893816365,-0.10680824484697,0,,8,,1635721458409799680,Gaia DR2 6045466502667300096,6045466502667300096,833159907,2015.5,245.89277686617964,0.030670888283280448,-26.49895888645514,0.014988077647919503,0.42047148790365735,0.034913894414862895,12.043099,-12.14641073754149,0.09557144838223978,-18.26363612753019,0.05364454593892544,-0.43044764,0.040718183,-0.098546535,0.030643899,0.08499105,-0.005879264,-0.35405248,0.27653524,0.004230635,-0.10358873,334,0,334,0,-3.6157036,244.14743,0.0,0.0,31,false,46.494778,1.4588315744668903,0.0045841120794919725,-0.042798914,39,10,0.09872504,0,43,false,338,37362.124018028226,18.113040750877346,2062.7195,14.257287,37,14015.818356022452,51.468788901170846,272.31683,14.984842,39,35706.54594447974,64.56895865572464,552.99866,13.380051,1.3308227,0,1.6047916,0.7275553,0.87723637,,,0,,,,NOT_AVAILABLE,350.99105176461063,15.992840149748513,248.47884644848773,-4.842921431504326,100001,4387.0,4272.0425,4622.0,,,,,,,200111,5.804342,5.229117,6.120926,11.242716,9.054686,13.430746,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045466502667300096
0.005678,2CXO J162334.3-263202,245.89299405027782,-26.533911784362132,0.7229278665615797,0,0,0,1.510274414485E-15,1.2447316602898E-15,1.7758171686801E-15,,,,6.28833322345289,-0.51093066833229,-0.75515302935665,-0.22798251093067,-0.51842598376015,-0.64522173641474,-0.38038725796377,1,,0,,1635721458409799680,Gaia DR2 6045465815462109568,6045465815462109568,335629684,2015.5,245.8929953028724,0.1831963292363691,-26.533912894050378,0.07684133463102741,-0.07318833575327066,0.20953529772492938,-0.34928882,-3.639983535778649,0.46438869849779946,-5.590735610340732,0.24816921545053774,-0.55506986,0.11181684,0.051098697,-0.013732315,0.10922208,-0.22905688,-0.19428971,-0.25824124,0.17583168,0.14389019,277,0,256,21,7.1834245,447.8178,0.6934509113459449,19.329609275746765,31,false,1.3369703,1.4548019353067423,0.02559063218872524,-0.06634702,30,9,0.41354638,0,37,false,297,3879.0743019277,47.69657510427079,81.328156,16.716545,27,3456.63050442222,75.21382793823108,45.957382,16.504755,27,6918.6565278296,115.47260470056624,59.916,15.161865,2.6746812,0,1.3428898,-0.21179008,1.5546799,,,0,,,,NOT_AVAILABLE,350.96429463240753,15.969172754996624,248.48476000458527,-4.87737577414743,112011,5095.6333,4284.4497,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465815462109568
0.212418,2CXO J162334.8-263159,245.8950813024744,-26.533311599083007,0.7444563245907655,0,0,0,7.0192686975156E-16,4.8515533644593E-16,9.0837594909026E-16,,,,4.108108108107991,-0.069956277326671,-0.44159900062461,0.26795752654591,-0.37601499063086,-0.59400374765771,-0.12554653341661,0,,0,,1635721458409799680,Gaia DR2 6045465815461971456,6045465815461971456,1540434810,2015.5,245.89506583252174,0.1669701861163005,-26.533368957967358,0.08779065860823153,0.3431883730124097,0.1661544896590063,2.0654776,-11.624062287514619,0.3216089028426432,-19.131970340861766,0.2700187011432341,-0.68824697,-0.21961163,-0.06439821,-0.121899575,0.19469462,-0.026615124,-0.05925516,-0.30621117,0.2786222,-0.38002872,314,0,296,18,35.36035,2246.5308,0.8683770731867009,89.24125633280916,31,false,1.186974,1.3958259251939669,0.023671447681312047,-0.1912695,35,10,0.31554085,0,42,false,324,12477.798860530287,55.242961434498994,225.87129,15.448021,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,350.9660098359282,15.968168682842904,248.48650528793354,-4.876537071473016,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465815461971456
0.196609,2CXO J162335.0-263119,245.89597721587768,-26.522000688164425,0.7159025701408733,0,0,0,2.4285826017157E-14,2.2172252197257E-14,2.6399399837057E-14,,,,14.807849414039133,-0.1211742660837,-0.22923173016864,-0.015615240474703,-0.036227357901312,-0.13054341036852,0.05683947532792,9,,8,,1635721458409799680,Gaia DR2 6045465918541575296,6045465918541575296,1602618389,2015.5,245.89595695321924,0.13463812187272137,-26.522052204569714,0.06708726692980475,0.5380482566964858,0.1052816242572185,5.110562,-12.121178067578626,0.2735145837229965,-19.133311640500377,0.23951406001823425,-0.8805413,-0.66498786,-0.5163414,0.49967515,0.58420867,0.5721616,-0.6410952,0.29242554,-0.33140805,-0.8549156,255,0,254,1,-0.09895963,246.13602,0.0,0.0,31,false,8.204628,1.46405913568861,0.01098337768109522,-0.21613508,30,7,0.32933706,0,43,false,269,7478.994604031918,11.275967954727857,663.2685,16.003757,3,6822.270284858745,216.1339569372888,31.565008,15.766566,4,17986.969995674834,612.9607437323629,29.344408,14.124525,3.3171892,0,1.6420412,-0.2371912,1.8792324,,,0,,,,NOT_AVAILABLE,350.9752746542489,15.975194834919282,248.48544298321988,-4.865241751952082,102011,5095.6333,4284.4497,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6045465918541575296
