,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,var_inter_index,var_inter_prob,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_u,var_max,var_sigma,photflux_aper_hilim,photflux_aper_hilim_h,hard_hs,flux_aper_hilim_h,hard_hs_lolim,photflux_aper_hilim_m,var_mean,var_min,flux_aper_lolim_s,photflux_aper_h,photflux_aper_hilim_b,photflux_aper_lolim_s,hard_hs_hilim,photflux_aper_m,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,flux_aper_m,hard_hm_lolim,flux_aper_h,bb_ampl_hilim,photflux_aper_lolim,photflux_aper_b,hard_ms_hilim,photflux_aper_s,hard_ms,hard_hm,hard_hm_hilim,hard_ms_lolim,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim,photflux_aper_lolim_m,flux_aper_lolim,flux_aper,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_b,bb_ampl,photflux_aper,ks_prob,photflux_aper_lolim_u,flux_aper_s,photflux_aper_lolim_h,var_prob,powlaw_gamma,powlaw_gamma_hilim,kp_prob,powlaw_ampl_lolim,bb_ampl_lolim,bb_kt,powlaw_ampl,bb_kt_hilim,var_index,powlaw_ampl_hilim,powlaw_gamma_lolim,flux_aper_lolim_u,bb_kt_lolim,brems_stat,powlaw_nh,bb_nh_hilim,flux_powlaw_hilim,powlaw_nh_hilim,flux_aper_u,bb_nh,flux_powlaw_lolim,bb_stat,powlaw_nh_lolim,powlaw_stat,flux_bb_hilim,flux_brems,flux_brems_lolim,flux_bb,bb_nh_lolim,flux_brems_hilim,flux_powlaw,flux_bb_lolim
109,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,1.0,1.0,0.0,0.875,0.8057208237986271,0.02162070380224074,0.4257253497445497,0.3970808443379367,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4871883723896732,0.5226757682236459,1.0,0.5695088109780319,0.8555193992490613,0.3574425090923398,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4741437703828256,0.4507406381218164,0.3919457254244504,1.0,0.3919457254244504,0.2837293209106624,0.3353602939520249,0.2840803449748806,0.5640660745976012,0.3919457254244504,0.8513459018046173,0.501304520698211,0.3919457254244504,0.5337369735919171,0.44210036124909796,1.0,0.3919457254244504,1.0,1.0,1.0,0.0,0.4804604767669957,0.5092574115968622,0.5127312165321942,0.3919457254244504,0.5825329218703676,0.545735317214974,0.3919457254244504,0.5224016795461622,0.5170131719068957,0.3919457254244504,0.4715581283058798,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.4866907196179033,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
110,SAXWFC J1744.9-2921.,NS0068,9.04,train,NS,NS,1,1,NS,0.9841841763618023,0.01581582363819769,0.9841841763618023,0.5625,0.7643020594965676,0.0002450649621241291,0.4839946401260917,0.4324206713135019,0.3919457254244504,0.0009279721027057404,0.0006341753702857518,0.5171382550223823,0.5344883850770437,1.0,0.6290784808308716,0.8517647058823531,0.24448441686158026,0.007480098360240547,0.006534385846659229,0.3919457254244504,0.5087419716833639,0.4541433154307203,0.3919457254244504,1.0,0.3919457254244504,0.2859181424323622,0.2435051867556731,0.32884207163348994,0.6184298360251412,0.3919457254244504,0.9621937695332192,0.5875711309899784,0.3919457254244504,0.5832725952795321,0.4629606521660602,0.3399488491048593,0.3919457254244504,0.0,1.0,1.0,0.0,0.5300900831842207,0.5863390035909545,0.5694495484311648,0.3919457254244504,0.6771122145523195,0.6180386412056889,0.3919457254244504,0.6387108927252629,0.6251562231645769,0.3919457254244504,0.4949775326976256,0.6512985705657339,0.3919457254244504,0.3919457254244504,0.5604989105390201,0.3933115995372804,0.3919457254244504,0.3919457254244504,0.4772909967845659,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
111,1A 0620-00          ,BH0001,23.63,train,BH,BH,1,1,BH,0.949463275988545,0.949463275988545,0.05053672401145502,0.975,0.9958810068649884,0.0005304596352828948,0.3158003616276377,0.284249657889905,0.24708227048585785,0.0028823316840974537,0.00015783581022486192,0.5991749080897841,0.5610698665029993,0.3550130078046828,0.5694718666071253,0.31584480600750936,0.6487471564384261,0.02617473856274256,0.02585604675426636,0.692720200556951,0.5460950110733522,0.6177201494537937,0.7087246219049383,0.3784338896020539,0.6187559822770379,0.6225005528015881,0.6012587490736235,0.6261493648424034,0.6225356830326446,0.5694808707720079,0.3923278556306079,0.5352428332901448,0.0028140796828878627,0.728225594898059,0.6348750278030367,0.43959079283887453,0.6191156408101025,0.4187512507504503,0.4337602561536921,0.4454333545242637,0.4351992784260669,0.6940645783134535,0.6077745095872362,0.5679560022719279,0.6992754625262209,0.7077903234706592,0.6378067315731502,0.6534545949623789,0.6100122382245986,0.6632156641983026,0.002672106751388638,0.659862635878941,0.4642641433460843,0.4193233645555737,0.5894349644719468,0.6065139251363753,0.15069933746976547,0.2867194371152155,0.2674628523816137,0.4244372990353698,0.00011820315572278125,0.002695366110898129,0.1060369705951174,9.1492457544947e-05,0.0036199204148076687,0.0,0.0006842656374439165,0.4289884503109532,0.28634047125647594,0.09838826076497474,0.05105694813445768,0.013076922620588908,0.0007734894426187511,0.3573995898117147,0.015998166934025473,0.18550127750644,1.7271620209107653e-09,0.6689264343913847,0.20781164942841585,0.00973829861848224,0.07995337995337995,0.3386544286505082,0.3576582514101953,0.3587942044271621,0.3462584321165761,0.3919457254244504,0.35620228230786954,0.43977978206006413,0.4396134771102765
112,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,1.0,0.0,1.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.7176160199612421,0.6015238833280995,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.6748005716288418,0.4624173241902226,0.6655993596157695,0.6167214615920076,0.4308886107634543,0.4241137389307871,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3926027926888038,0.3790873152111379,0.3919457254244504,1.0,0.3919457254244504,0.4272808420205412,0.3997448767992339,0.4456327776931348,0.6322710271591766,0.3919457254244504,0.6076721443693921,0.3919457254244504,0.3919457254244504,0.3053730893897465,0.3508169143589883,0.5022506393861892,0.3919457254244504,0.0,1.0,1.0,0.0,0.3919457254244504,0.5605051810213479,0.6134610089675153,0.3919457254244504,0.4593004380488306,0.5306192469826359,0.3919457254244504,0.3919457254244504,0.4241581341368495,0.3919457254244504,0.3932347343071504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.28568466403383097,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
113,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,1.0,1.0,0.00032892791530235113,0.6279664626820706,0.5219841448193547,0.3919457254244504,0.011826238818831169,0.003048199448482617,0.7694056849007691,0.7653399474768098,0.5462277366419852,0.7764909896627069,0.4740425531914894,0.7838029960980657,0.09122519508837604,0.08658135898309988,0.7801524390894039,0.7473609689129312,0.7631441082322231,0.7821630019844924,0.6093453145057767,0.7538916796431615,0.7648725248909587,0.7438746327817144,0.7549440500144491,0.7983378947938466,0.7115648252221966,0.5478374836173001,0.7491975301966008,0.3919457254244504,0.8173358687160958,0.7675919114589641,0.500306905370844,0.7359880498236429,0.4350110066039624,0.6093656193716229,0.6532104259376986,0.4091549692767349,0.7995140779582077,0.7835420547903904,0.7562456025214963,0.7940150860527873,0.8269418899085851,0.7948907215463714,0.7556989006361516,0.7792143502406687,0.8075220946060155,0.3919457254244504,0.7790650239874588,0.4275719750352326,0.3919457254244504,0.728751818526583,0.7700194524118192,0.19560416447575985,0.3919457254244504,0.3919457254244504,0.2946643890675241,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
114,CXOU J100516.5-07420,BH0021,16.75,train,BH,BH,1,1,BH,0.997887323943662,0.997887323943662,0.0021126760563380284,0.65,0.8169336384439361,1.5999321406821436e-05,0.24083285409692776,0.08586549144812633,0.15857171268596862,0.00016582745685606148,4.2946450079409084e-05,0.3118019466419431,0.1648432078174093,0.1956173704222533,0.1919656657863696,0.10943679599499374,0.31059168885342,0.0007847170763840487,0.0007929467446248777,0.415658883758445,0.11607358537600106,0.274290669184622,0.4375803993489928,0.2738896020539153,0.2395202373415228,0.3069618733682031,0.289980882099779,0.3027668604739175,0.2795738893780553,0.2241490443250674,0.17567295090230872,0.09775453287743398,0.3919457254244504,0.4998936563895681,0.3000489898330285,0.4549360613810741,0.2797862127796257,0.3787772663598159,0.2906243746247749,0.3746026700572155,0.3337843170415469,0.4064788817332888,0.2433809127014331,0.21730333569096494,0.3837274422754994,0.4322728230539285,0.31173976727271985,0.3616558626773443,0.16366184123662775,0.3405672375860449,0.3919457254244504,0.4005058744012109,0.3207838400107376,0.3445218889229102,0.2356422239269092,0.1847593070651807,0.513022750376836,0.3919457254244504,0.3919457254244504,0.3583869239013934,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.07246376811594203,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
115,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9925827865273078,0.9925827865273078,0.007417213472692176,0.875,0.8057208237986271,0.02162070380224074,0.3438722786076931,0.33477275128209194,0.3919457254244504,0.002008184090099073,0.0005837022421312906,0.4566669016640684,0.5307635827755344,1.0,0.5698406954492107,0.981877346683354,0.21073163311605575,0.01756874178855968,0.016570370284285776,0.3919457254244504,0.5126606350228916,0.4519217489425534,0.3919457254244504,1.0,0.3919457254244504,0.08230014126983892,0.2293984713993038,0.09833125422577987,0.5637811512142387,0.11546510872003432,0.9760560540377056,0.5313000716924998,0.3919457254244504,0.5969981996160655,0.469223441763516,1.0,0.3919457254244504,1.0,1.0,1.0,0.5133885788375895,0.5468904124663544,0.5363824702022183,0.5059280693968334,0.3919457254244504,0.6470900717514307,0.5713729371053013,0.1030853351918582,0.6014926772694551,0.5911024788591515,0.3919457254244504,0.4997615898188982,0.8999396013690356,0.3919457254244504,0.3919457254244504,0.5759569447973495,0.35334945840782417,0.3919457254244504,0.3919457254244504,0.6084204180064309,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
116,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.9953027950310558,0.004697204968944099,0.9953027950310558,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.6860060963595165,0.5629170005972399,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.6481670599846914,0.4668159506174645,0.8968881328797279,0.4997644346121892,0.4609261576971214,0.4094461343953261,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3970123696067822,0.37359292997271415,0.3919457254244504,1.0,0.3919457254244504,0.41617934672440654,0.4066586320783989,0.4346151035686927,0.4778787301425032,0.3919457254244504,0.6549047282992236,0.4135192876158632,0.3919457254244504,0.3082804792341725,0.3919457254244504,0.4830690537084398,0.3919457254244504,0.0,1.0,1.0,0.0,0.3919457254244504,0.3965918193087463,0.5206838969022727,0.3919457254244504,0.3870097711094656,0.4571902031735451,0.3919457254244504,0.3584431092141537,0.3919457254244504,0.3919457254244504,0.3222259199223016,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.2893728553614229,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
117,SAXWFC J1748.1-2446.,NS0072,19.47,train,NS,NS,1,1,NS,1.0,0.0,1.0,0.5,0.6455949656750573,4.9443530109702195e-05,0.27757034684673026,0.27488827272431504,0.3919457254244504,0.0005576812229145778,0.0001277068740976825,0.4166335881916701,0.4758620066924483,0.8831298779267561,0.5089919946524684,0.7929912390488111,0.4092443938343241,0.004055379780400205,0.003917817617729295,0.309270487429344,0.4502408367136743,0.40988931303433657,0.3049835153500857,0.951270860077022,0.32873461330400033,0.34838843246983864,0.3856990338048761,0.3025793979696096,0.5045539538089776,0.31001368050809464,0.7185200120979938,0.4609740487036543,0.3919457254244504,0.560666148796582,0.4253006240301311,0.8031713554987211,0.24110663443813696,0.6324794876926156,0.8043826295777468,0.8722716677262132,0.5056091098709059,0.5051593070723053,0.4724717721842018,0.4500875971963701,0.4271099289824769,0.5971690783299691,0.5177315606129106,0.4046427941952669,0.5356249987519089,0.5317271489910567,0.3919457254244504,0.4667459827090743,0.3727937722300517,0.3919457254244504,0.23874423357160066,0.5121440981032459,0.29498369965296034,0.3919457254244504,0.3919457254244504,0.3232181136120043,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
118,1WGA J0748.5-6745   ,NS0076,6.77,train,NS,NS,1,1,NS,0.8529803496331444,0.14701965036685538,0.8529803496331444,0.46875,0.6756292906178488,3.1447540197285096e-05,0.31131966074726003,0.2654840586568928,0.3919457254244504,0.00033407704614215445,9.639005876835623e-05,0.3778453037559869,0.2814223045310855,0.0,0.3001472504931625,0.0,0.3286218063496571,0.002262362963870509,0.0022267933143258548,0.28777839256498505,0.3919457254244504,0.3401272255073705,0.32386856425478033,0.41242618741976894,0.3919457254244504,0.3657535825738685,0.26181930857298824,0.37466759210734396,0.3405429475981695,0.3919457254244504,0.3709043250327654,0.3919457254244504,0.3919457254244504,0.4293154718761552,0.33813869156480697,0.3641943734015345,0.31190703450323864,0.0,1.0,1.0,0.0,0.3911331191504317,0.2793464146258052,0.29307558254304866,0.3919457254244504,0.3809641900167453,0.3046329850801863,0.3919457254244504,0.3919457254244504,0.32196328665007595,0.3919457254244504,0.3585492786578022,0.13992349506744514,0.3919457254244504,0.2531721338488225,0.3919457254244504,0.4506257229992638,0.3919457254244504,0.3919457254244504,0.2471864951768489,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
119,CXOU J100514.2-07423,BH0018,16.29,train,BH,BH,1,1,BH,1.0,1.0,0.0,0.6,0.7796338672768879,1.7198679595877962e-05,0.2798053308627326,0.3275420835011361,0.21716899151225547,7.471097018632637e-05,4.445109706879511e-05,0.3417942605184481,0.19818943905117012,0.19311586952171306,0.20356933429551374,0.12630788485607006,0.3060525597879273,0.0006158524786743514,0.0005868655995620015,0.4620831793685864,0.15925651246569975,0.29693941966330417,0.4755278564847843,0.2456482670089859,0.23536785756811035,0.3530271119945849,0.2789093401201411,0.3402608633843088,0.3010336638424325,0.21309472051510445,0.272658534126424,0.1219249490157124,0.3919457254244504,0.5326155025552864,0.32424555073434624,0.3367263427109974,0.32297054203036485,0.28377026215729434,0.3812287372423454,0.4606378470014834,0.2500140932408817,0.4296988627767562,0.26842293702251385,0.2798220056188657,0.3815899024472534,0.4732427188102885,0.3677972235257577,0.35396060178794936,0.2301968870633111,0.3665766711476264,0.3919457254244504,0.43113159289356395,0.6625729816790821,0.419116431503902,0.2909129210979873,0.2501877542065388,0.4605110947523399,0.3919457254244504,0.3919457254244504,0.5160771704180064,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.043478260869565216,0.3919457254244504,0.3919457254244504,0.3305787632922866,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.23496378545248864,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
120,IGR J17464-3213     ,BH0008,6.9,train,BH,BH,1,1,BH,0.9513291904406801,0.9513291904406801,0.048670809559319544,0.875,0.9774980930587336,6.877488635850484e-05,0.1455686115847835,0.1817627269783828,0.3919457254244504,0.002577975975163808,0.0015243804956890886,0.4166818319368497,0.5092916097987986,1.0,0.5399238361152473,0.957496871088861,0.43538854486330775,0.008003162420303305,0.0065432633207305494,0.3919457254244504,0.4848490319825491,0.43391081016700783,0.3919457254244504,1.0,0.36138662143819605,0.16585982361159068,0.4080165782836334,0.15925040981861546,0.5325534854752882,0.3380324841314578,0.7361125113418691,0.4946457611852035,0.3919457254244504,0.5807565672576044,0.4484338418541459,1.0,0.3919457254244504,1.0,0.8093856313788272,0.8696228014409833,0.9492643328259768,0.5249118385092824,0.5017534746724264,0.4748294488634026,0.4615741409036325,0.6204163223405897,0.5433981085267182,0.4353127971922061,0.5663647778552722,0.5572289576748303,0.3919457254244504,0.4873387778029011,0.8878598751761628,0.3919457254244504,0.3919457254244504,0.5446011068520397,0.6073193816384477,0.3919457254244504,0.3919457254244504,0.8314911575562702,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.27173913043478265,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
121,SAXWFC J1748.1-2446.,NS0071,2.75,train,NS,NS,1,1,NS,0.8358325960748694,0.16416740392513116,0.8358325960748694,0.0,0.0,1.0644135415579603e-05,0.21127776052526714,0.2281300891596769,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.238635801985394,0.10088879302829508,0.0,0.18930268305646425,0.0,0.12539095336666387,0.3919457254244504,0.3919457254244504,0.15072776536827076,0.3919457254244504,0.08134100172614654,0.10295784130842618,0.4226957637997433,0.3919457254244504,0.2271670524351993,0.14423561496648582,0.18894531046909546,0.09046367312651964,0.3919457254244504,0.3954531706825285,0.3919457254244504,0.3919457254244504,0.07437312655271297,0.3919457254244504,0.3399488491048593,0.12099839393182532,0.0,1.0,1.0,0.0,0.3919457254244504,0.3919457254244504,0.1562119839615408,0.3919457254244504,0.08999146970161293,0.054825440361812285,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.08169713878740989,0.3919457254244504,0.3919457254244504,0.10240035396605764,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
122,XMMU J004414.0+41220,NS0047,6.53,train,NS,NS,1,1,NS,0.9965008675534991,0.0034991324465008674,0.9965008675534991,0.9583333333333336,1.0,0.0037457132085597154,0.8181654880321461,0.7032602015182208,0.8582201271764472,0.0169354613361794,0.008811917672074631,0.7893711891667622,0.5706562141177175,0.13378026816089653,0.6416952338581126,0.0437546933667084,0.5467070359205429,0.09470153448524647,0.08039537364158507,0.7682030843702121,0.4928028015116214,0.6615420107504024,0.7696233081321316,0.22962772785622595,0.4376204504598773,0.7475233725909511,0.5189889125589163,0.7362010191866841,0.6733859436022002,0.4178400705903947,0.5453170682528481,0.3919457254244504,0.3919457254244504,0.8406787555485419,0.6606313537113857,0.099693094629156,0.7178577256617501,0.05813488092855713,0.7924754852911747,0.9497245179063359,0.015502564969840447,0.6979440378830227,0.6206820568375325,0.702987304820614,0.3919457254244504,0.7653314384681408,0.7289887274794763,0.3919457254244504,0.3919457254244504,0.6085144248162715,0.3919457254244504,0.811938639419595,0.2325347292128045,0.9433352658022314,0.7108819463816883,0.3919457254244504,0.4446664563396081,0.3919457254244504,0.3919457254244504,0.22173097534833872,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.07246376811594203,0.3919457254244504,0.3919457254244504,0.7864922239776947,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.6899327678557058,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
123,GRO J1744-28        ,NS0084,5.5,train,NS,NS,1,1,NS,0.9836424344773119,0.016357565522687953,0.9836424344773119,0.0,0.2402745995423341,1.884506720661805e-05,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.0008197145983634773,0.0003997609474958225,0.4268251979844351,0.4329829287922901,0.6293776265759456,0.4435884084828383,0.4928160200250313,0.4719171277115453,0.004468077458218932,0.004021926177292949,0.38513104517965546,0.40229471699667546,0.43513063917710776,0.4572202686274857,0.7549679075738125,0.41105854009129533,0.3601628868858472,0.4457542791408207,0.3909808274521047,0.4611396378737078,0.3874462045422032,0.4515072083879423,0.3818812083671032,0.3919457254244504,0.5913193228636745,0.44983015174040464,0.6971355498721228,0.3490218375983832,0.5681408845307184,0.5593856313788272,0.6419792328883238,0.4950673656914144,0.5276878373790904,0.4248454421097612,0.4261621878782957,0.5169713222904929,0.5746261393320609,0.4961691348243345,0.4896721680860536,0.453556650187992,0.4886333017549573,0.3919457254244504,0.5035257131150979,0.7616938460506006,0.3919457254244504,0.2662775870718523,0.464072868361681,0.5372103621130859,0.3919457254244504,0.3919457254244504,0.7479233654876742,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.10869565217391304,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
124,1WGA J0748.5-6745   ,NS0076,6.77,train,NS,NS,1,1,NS,0.931649146292012,0.06835085370798788,0.931649146292012,0.46875,0.6756292906178488,3.1447540197285096e-05,0.2232735161546548,0.3919457254244504,0.3919457254244504,0.00015300787789711406,0.0001367216095448049,0.3378714469629296,0.34964830277883946,0.5731438863317991,0.3691693881067304,0.4196245306633292,0.29883725016952595,0.0011326198744931245,0.0009282340691844689,0.4148739698407216,0.31120856521964285,0.32085514956884764,0.40277432336769103,0.7164569961489089,0.1972330906734976,0.3791945670546129,0.28496630179730825,0.3295741985142715,0.3859163350600488,0.1910551534392943,0.649208589575562,0.3009464470283837,0.3919457254244504,0.4847393644822597,0.336019091349193,0.4236317135549872,0.2863518800226168,0.2625075045027016,0.7856213728236943,0.8908137317228226,0.14363831106601274,0.4237110009633227,0.344726859893876,0.3477210075756451,0.28149376166293,0.5093468681271037,0.4230970979808687,0.26970756893900405,0.3858708288716841,0.4144620891073612,0.3919457254244504,0.38362854216951614,0.6617005570095968,0.3919457254244504,0.29121756233510226,0.377016122495396,0.4958460405931223,0.3919457254244504,0.3919457254244504,0.7941452304394426,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.07246376811594203,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504,0.3919457254244504
