,feat_name,feat_imp
<<<<<<< HEAD
0,powlaw_nh_hilim,0.10221213035395721
1,bb_nh_lolim,0.10205510868221838
2,bb_nh_hilim,0.08872796366644306
3,powlaw_nh,0.06971217990527911
4,powlaw_nh_lolim,0.0674332562167687
5,bb_nh,0.06608300665867421
6,photflux_aper_u,0.031483975461580264
7,photflux_aper_hilim_u,0.02483374495793777
8,flux_aper_hilim_u,0.020362580826690114
9,powlaw_gamma_hilim,0.015440761203206437
10,photflux_aper_lolim_s,0.015134726717600145
11,photflux_aper_hilim,0.013760009323633792
12,photflux_aper_m,0.013214762607799203
13,flux_aper_hilim,0.010996113145251793
14,bb_kt_lolim,0.010834843046574845
15,flux_aper_hilim_m,0.010435179530616208
16,photflux_aper_lolim_m,0.010294013982776549
17,photflux_aper,0.010266471371093235
18,bb_kt,0.010009020391135456
19,flux_aper_lolim_m,0.009641973647363097
20,kp_prob,0.009326092740974245
21,flux_aper_hilim_h,0.009099000989290777
22,photflux_aper_hilim_s,0.00908387984077721
23,flux_aper_hilim_s,0.008646117585322877
24,flux_aper_lolim,0.00851106847323709
25,photflux_aper_hilim_m,0.008478886589630714
26,ks_prob,0.008129256641120589
27,photflux_aper_hilim_b,0.008125065243471194
28,photflux_aper_hilim_h,0.008015007373929937
29,flux_aper,0.007686570524763801
30,bb_stat,0.006945080597630676
31,flux_aper_hilim_b,0.006914817360291592
32,hard_ms_hilim,0.006879649134229958
33,photflux_aper_h,0.006276694156589452
34,photflux_aper_lolim,0.006248765918469521
35,flux_bb_hilim,0.006227741888545843
36,flux_aper_h,0.005832214698238806
37,hard_hm_lolim,0.005632859216204426
38,photflux_aper_lolim_u,0.005609310631607351
39,photflux_aper_s,0.00544413994939878
40,flux_powlaw_hilim,0.005367213712802294
41,flux_aper_s,0.0053549454773125565
42,hard_hm,0.005337840815102773
43,flux_aper_b,0.005240303959643177
44,hard_ms,0.005207761679232633
45,bb_ampl_hilim,0.004994501846200525
46,flux_aper_lolim_s,0.0048852546181993575
47,photflux_aper_b,0.004580154178351507
48,flux_powlaw,0.004367146478472172
49,var_prob,0.0042308362222256025
50,hard_hm_hilim,0.004178667576397076
51,hard_ms_lolim,0.0041249669153082215
52,var_sigma,0.004099687743349914
53,flux_aper_m,0.004017256147575636
54,powlaw_gamma,0.003963632571674116
55,flux_aper_lolim_b,0.0039539933128899946
56,hard_hs_hilim,0.003943107411895532
57,var_max,0.0038005003052723188
58,hard_hs_lolim,0.0037880789044649897
59,var_index,0.0036744294977968067
60,flux_aper_lolim_h,0.003673731257463834
61,brems_stat,0.0036446176113160405
62,powlaw_gamma_lolim,0.003595933801092898
63,photflux_aper_lolim_h,0.003477965647908711
64,flux_brems,0.0034661845384960192
65,var_min,0.0033687229192525645
66,flux_brems_lolim,0.003350549471577333
67,photflux_aper_lolim_b,0.0032914521043257354
68,flux_bb,0.0032574691322864433
69,var_mean,0.003208453352179877
70,powlaw_ampl,0.0031343004003770054
71,bb_ampl,0.0030330797144267987
72,flux_powlaw_lolim,0.0029796427524414275
73,powlaw_ampl_hilim,0.0029618060602024966
74,hard_hs,0.002848735234912433
75,flux_bb_lolim,0.0023425999538843464
76,powlaw_ampl_lolim,0.002290470659415953
77,bb_ampl_lolim,0.002192447721007993
78,flux_brems_hilim,0.0019148086622994328
79,powlaw_stat,0.0014543032497179498
80,flux_aper_lolim_u,0.0008623232265714371
81,flux_aper_u,0.0004960819043517683
=======
0,bb_nh_lolim,0.12388257011676179
1,powlaw_nh_hilim,0.09259688479616343
2,bb_nh_hilim,0.07834244276297042
3,powlaw_nh,0.07032135249531152
4,bb_nh,0.060159217594157224
5,powlaw_nh_lolim,0.058856057149798226
6,photflux_aper_u,0.045051197143746856
7,flux_aper_hilim_u,0.02858150553287374
8,photflux_aper_hilim_u,0.027987140117383943
9,photflux_aper_lolim_s,0.019862888877889354
10,photflux_aper_hilim,0.01766377904075555
11,powlaw_gamma_hilim,0.015063292555723834
12,photflux_aper_m,0.013159471981984817
13,bb_kt,0.012689281218843877
14,flux_aper_lolim_m,0.011865036536869067
15,photflux_aper_lolim_m,0.011034386403393945
16,bb_kt_lolim,0.010258933452566447
17,photflux_aper_hilim_s,0.01005034171130884
18,photflux_aper_hilim_m,0.009470251692499479
19,flux_aper_hilim_s,0.009066562825509659
20,flux_aper_hilim_m,0.007759891879356912
21,photflux_aper_hilim_h,0.007677139320634506
22,photflux_aper,0.0076020259079874015
23,flux_aper_hilim,0.0073669819476628135
24,flux_aper_hilim_h,0.006988898966352303
25,hard_hm_hilim,0.006745168343234589
26,bb_stat,0.006645592612416021
27,flux_aper_s,0.0065403529469403275
28,flux_aper_lolim_s,0.006485791066054564
29,var_prob,0.006212735113321521
30,var_sigma,0.00621163375739344
31,flux_powlaw_lolim,0.006109421994263145
32,hard_ms_hilim,0.006102457031696795
33,photflux_aper_h,0.005777440326362785
34,var_max,0.005716443525740861
35,photflux_aper_lolim,0.00556541757662082
36,kp_prob,0.00553935326512681
37,photflux_aper_hilim_b,0.0054957930099125965
38,flux_aper_lolim,0.005460303220397241
39,flux_aper_h,0.005306823992731959
40,flux_aper,0.005292903847333937
41,ks_prob,0.004938105060539475
42,photflux_aper_s,0.004775735738059844
43,flux_powlaw,0.004733630351337519
44,hard_ms,0.0046731161682008115
45,powlaw_gamma_lolim,0.004577990886567138
46,hard_hm,0.0045268706004709365
47,flux_powlaw_hilim,0.004495797348648154
48,photflux_aper_lolim_u,0.004465667369678553
49,flux_bb_hilim,0.00446167493278029
50,bb_ampl_hilim,0.004432152549104919
51,flux_aper_m,0.0042282143031387494
52,hard_hs_lolim,0.00422586021985956
53,photflux_aper_b,0.004156373576215351
54,flux_aper_hilim_b,0.00409959937249925
55,flux_brems_hilim,0.004015410144855662
56,flux_brems,0.003986679475902149
57,flux_aper_b,0.003916490143501375
58,brems_stat,0.0038724743871057475
