,src_id,src_n,true_class,pred_class,pred_prob,th_class,is_ok,truth,clf_type,photflux_aper_hilim_u,photflux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_hilim,photflux_aper_hilim_h,flux_aper_hilim_s,hard_hs_lolim,flux_aper_hilim_b,flux_aper_hilim,photflux_aper_lolim_b,photflux_aper_hilim_b,var_sigma,photflux_aper_lolim,hard_hm_lolim,flux_aper_lolim_s,flux_aper_h,photflux_aper_u,kp_prob,photflux_aper_b,hard_hs,photflux_aper,hard_ms_lolim,var_min,hard_ms,photflux_aper_h,var_mean,hard_hm_hilim,var_max,flux_aper_lolim_b,flux_aper_s,var_prob,ks_prob,photflux_aper_lolim_h,hard_ms_hilim,photflux_aper_lolim_s,flux_aper,hard_hs_hilim,flux_aper_lolim,flux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_m,flux_aper_m,photflux_aper_s,flux_aper_lolim_m,flux_aper_b,hard_hm,photflux_aper_lolim_u,brems_kt,bb_kt_lolim,bb_kt_hilim,brems_kt_lolim,var_index,bb_kt,flux_aper_lolim_u,brems_kt_hilim,flux_aper_u,powlaw_ampl,powlaw_gamma_lolim,bb_stat,powlaw_ampl_hilim,bb_ampl_lolim,powlaw_gamma,bb_ampl,brems_nh_lolim,flux_bb_hilim,powlaw_nh_hilim,flux_brems_lolim,powlaw_gamma_hilim,brems_stat,bb_nh_hilim,bb_ampl_hilim,flux_brems_hilim,powlaw_ampl_lolim,flux_brems,powlaw_nh,flux_powlaw_hilim,brems_nh,powlaw_stat,flux_powlaw,bb_nh,brems_nh_hilim,flux_bb_lolim,powlaw_nh_lolim,flux_bb,bb_nh_lolim,flux_powlaw_lolim
67,NS0033,KS 1731-260         ,NS,NS,0.9466666666666667,NS,1,1,train,0.0628468985821723,0.5218233404330623,0.3878021955390679,0.0,0.3389316063487876,0.4831775134063042,0.4126531601803305,0.4099808532415964,0.3323514285200726,0.5684605757196495,0.4411444626510335,0.4046822799965872,0.5380005557817675,0.4424322980351547,0.0004217950111548,0.584539634968402,0.2783546728500857,0.3847979999770851,0.3260558586489015,0.0,0.3883641479099678,0.4589544912833739,0.7000200120072043,0.4903640497241443,0.7957607531427927,0.004174591829883,0.7962277366419852,0.3771178342325857,0.0047327013601036,0.4341491841491841,0.0008001898479213,0.484795857615563,0.2431564727609739,0.5074140288148071,0.4237970605999598,0.4391518628114028,0.8702813299232737,0.4164288213802928,0.4829332071798096,0.8075481386392811,0.5721198022843439,0.4137981634251702,0.5704129014809352,0.470959122208324,0.4334964490637648,0.297739337371274,0.5330165122444809,0.4105775616411953,0.3706223734240544,0.0,0.0,0.0,0.0,0.0,0.0543478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,BH0027,J1745-2900          ,BH,BH,0.8566666666666667,BH,1,1,train,0.0,0.3877739618759161,0.7143418150449035,0.0,0.4099607410865258,0.3704822739919629,0.5219398553154548,0.6064755640243855,0.3914373728253963,0.8061076345431789,0.7028881867148793,0.6738061774635529,0.5373594966987741,0.5200388737982568,0.0,0.6071098025110928,0.9036193164633533,0.0,0.6659400004847434,0.0,0.0,0.5083803937560271,1.0,0.5589756798998525,0.0,0.0,0.0,0.5627702648222478,0.0,1.0,0.0,0.669279298107441,0.0,0.0,0.0,0.5732274249529674,0.4913554987212276,0.0,0.7066674112087699,1.0,0.7318094775366145,0.6856227905744583,0.0,0.0,0.0,0.0,0.0,0.6616056336275722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,NS0076,1WGA J0748.5-6745   ,NS,NS,0.7033333333333334,X,1,2,train,0.2488077607669055,0.3455831961002455,0.0,0.0,0.3141310053361243,0.3010147092473479,0.3232412026475774,0.1610575922724875,0.3019937503520041,0.0,0.2328188531825599,0.2245778869506104,0.3604854204185771,0.287108442959812,0.0003238243218197,0.4183414089290513,0.0,0.293769094428334,0.0,0.0,0.7676848874598071,0.2898267650254207,0.0,0.3313784809224459,0.2535092169795366,0.0007547467046816,0.4169001400840504,0.0,0.0011920375857621,0.3130430175884721,0.0002466144348577,0.2121385678599716,0.1923657837926282,0.634661899253339,0.9573183007851824,0.0,0.6261892583120204,0.3429284506455479,0.2973985300742776,0.2834916559691913,0.3662288677267111,0.0,0.3112614773204935,0.2435833510732863,0.20444143965981,0.2574912073751955,0.27415244558627,0.1645833644103408,0.0,0.0,0.0,0.0,0.0,0.0,0.108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,NS0046,XMMU J004245.2+41172,NS,NS,0.9966666666666667,NS,1,1,train,0.794779863004436,0.5106261546479803,0.6282419614316813,0.6396581988992489,0.5957205037381968,0.4818106883218191,0.7497482027696395,0.5570010696410912,0.509280055305711,0.1732165206508135,0.5946238919586803,0.629033306737826,0.4647232765526224,0.5160282208888416,0.0,0.5132002858610746,0.6334811977013811,0.4010437834796172,0.5405759937331565,0.0,0.0,0.489788281458388,0.3974884930958575,0.5363063231706943,0.0,0.0,0.0,0.4845719935687768,0.0,1.0,0.0,0.4766244408304035,0.406985643211188,0.0,0.0,0.2914389337806238,0.2932992327365728,0.4929146574122369,0.5758015806643594,0.6394865211810014,0.5077541950820009,0.0,0.0,0.0,0.0,0.5315080622057001,0.0,0.5273077693965049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,NS0072,SAXWFC J1748.1-2446.,NS,NS,0.8733333333333333,NS,1,1,train,0.2123615606977683,0.4419440120754825,0.5405679083108037,0.2288457677930408,0.270088417133782,0.4263829318976208,0.4274796027194937,0.5035573044661068,0.2952886308339333,0.8830538172715895,0.5386056737790298,0.4808543635686668,0.5427849570734172,0.4400323673575906,0.0003263753667465,0.5953803272569518,0.727291057566287,0.3217152076257701,0.5021003221091035,0.0,0.2726420150053591,0.4600589988060752,0.9287572543526116,0.4975412372971131,0.7535374034612999,0.0061700058881864,0.7824694816890134,0.4860869738201373,0.0063549258640377,0.8180228862047043,0.0011504833660646,0.5766026245005113,0.1940327115601661,0.404353770112525,0.3180994564123213,0.5546190632003705,0.8817902813299232,0.3321642581614407,0.5540483055992577,0.9660077021822848,0.6359109629986737,0.5808493112522684,0.4947529948116796,0.3811289310777715,0.3694314235983389,0.219857320406508,0.4770541275250408,0.5141699604180563,0.7775165099059436,0.0,0.0,0.0,0.0,0.0,0.036231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,NS0056,J1748-2021#2        ,NS,NS,0.8933333333333333,NS,1,1,train,0.3278071269889931,0.0,0.5590826994556992,0.3245723647053769,0.5252581134171759,0.0,0.471422905993878,0.4793162356764047,0.5206563882946693,0.0,0.5012092052145455,0.505927763116031,0.0,0.3906965339645172,0.0,0.4261057215151778,0.0,0.4607628569234877,0.0,0.0,0.0,0.0,0.2787672603562137,0.3931945854076586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280413147208217,0.0,0.0,0.0,0.0,0.4861463607770403,0.3346851293380493,0.5279075738125802,0.3715860621250055,0.0,0.0,0.0,0.0,0.4665618780424029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,NS0057,J1748-2446          ,NS,NS,0.8533333333333334,NS,1,1,train,0.0,0.5911545277741721,0.8029965130457649,0.0,0.419396357187691,0.5718698760344424,0.6398861654067477,0.7236997141483443,0.4000389483095936,0.927459324155194,0.7921041028536485,0.768026997418054,0.6668274485347964,0.631060218124594,0.0,0.7211888895456925,0.8179756023792721,0.0,0.7715701734751017,0.0,0.0,0.6286327107117851,0.965629377626576,0.6772272585435906,0.6802525508765996,0.0,0.7931258755253152,0.6947155829481407,0.0,0.9484000847637212,0.0,0.7817932099472167,0.2813360959526184,0.0,0.0,0.7101531290120339,0.9303324808184142,0.3411861168799781,0.8018188031881558,0.9922978177150192,0.8239760830939825,0.7900130566258592,0.5448889198505789,0.5152599044937242,0.5020077977292969,0.352936945197695,0.5427375273066647,0.7672825773473829,0.8881328797278367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,NS0046,XMMU J004245.2+41172,NS,NS,0.93,NS,1,1,train,0.0,0.0,0.2978613013089426,0.0,0.0,0.0,0.2357326697674972,0.2939072512071912,0.0,0.0,0.2707470633791271,0.300158972900486,0.0,0.1537892156944205,0.0,0.3606968000911273,0.0,0.0,0.2064270605045472,0.0,0.0,0.1348875282757415,0.0,0.3148529380590469,0.0,0.0,0.0,0.2410956135407837,0.0,0.0,0.0,0.1440465099317192,0.0,0.0,0.0,0.2732029762428566,0.0,0.0,0.3578865017994438,0.0,0.3845929718993374,0.2490354268374522,0.0,0.0,0.0,0.0,0.0,0.1885976457084955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,NS0044,XMMU J004245.2+41172,NS,NS,0.9966666666666667,NS,1,1,train,0.755294858295422,0.6611733237304929,0.6069167274856738,0.6117459952139372,0.616260104498199,0.618899309233295,0.7339701060094606,0.5840960144053425,0.610850461138927,0.2745431789737171,0.632073079714586,0.6295820347996536,0.6520269141364593,0.606877609021041,0.0020871754378392,0.6827879711714759,0.3236717411029338,0.5895602140206279,0.5470518331535089,0.0,0.3329314040728832,0.6083298601696718,0.4287572543526116,0.6326206845939397,0.3654659225435481,0.0170424904962604,0.4656293776265759,0.5412849890774108,0.0195690484484758,0.5843928798474253,0.0034471375209403,0.6340080758322225,0.537031583971934,0.496547130788376,0.42715254009798,0.552758898028133,0.617237851662404,0.6156594108151743,0.631025518755548,0.5913735558408215,0.6748488264333405,0.5720045485285328,0.6561850754478011,0.6061812701261093,0.5639429697775838,0.573069458598801,0.6174971462313574,0.5990645583931872,0.4649789873924355,0.0,0.0,0.0,0.0,0.0,0.036231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,BH0021,CXOU J100516.5-07420,BH,BH,0.8466666666666667,BH,1,1,train,0.169823258401083,0.4074285149887436,0.3227373122265149,0.1988780133366964,0.3717374280776719,0.3765187584401943,0.354852580632415,0.3234017845795059,0.3729858197553579,0.2489111389236545,0.3721403234983229,0.3179016072411004,0.4683812720665021,0.3647590843987278,0.0001830473333702,0.5241414347365893,0.2997277951406392,0.4465596878578411,0.2446038708681377,0.0,0.3969051446945337,0.3813129212155903,0.383129877926756,0.4223110392515609,0.3725125429843847,0.0020591973644339,0.4456173704222533,0.2795312996409791,0.0023223183919835,0.5526064844246662,0.0003311527643058,0.4131185951759951,0.297611755110051,0.4621937112209486,0.4368834306422388,0.333840224055685,0.5571867007672634,0.4694756758177322,0.3946520578926671,0.511219512195122,0.492057772194735,0.3173407273936635,0.4503040632386497,0.337341748748048,0.310206846720714,0.3408330448048187,0.4204582006146489,0.3342424875135369,0.4381128677206323,0.0,0.0,0.0,0.0,0.0,0.036231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,NS0077,1WGA J1747.4-3002   ,NS,NS,0.8766666666666667,NS,1,1,train,0.0,0.6308764452692556,0.6945141386435394,0.0,0.5252581134171759,0.5973148320823332,0.6293072625733359,0.6705448228004646,0.4127688113607443,0.7773717146433041,0.6954316565184396,0.6658572453242713,0.6975925754614465,0.6302615709571178,0.0003115581778845,0.7441620085925925,0.6920556507712471,0.3455824894850364,0.6667822663453193,0.0,0.4305667202572347,0.643052747960581,0.8287472483490094,0.6828544005409694,0.6246688088392807,0.031326749798562,0.6362317390434261,0.6574706114045565,0.0316987305876489,0.7570989616444163,0.0037279054999715,0.7163454586997591,0.3058359942200841,0.2037543379955831,0.5083551439500705,0.7012299067402352,0.7143734015345268,0.5926702761494724,0.7202664744510611,0.873632862644416,0.7694445108911592,0.7168659678886885,0.6723919189193426,0.5929411631424093,0.5589723665617993,0.4970245677995141,0.6386398909074552,0.6769653264922754,0.7306383830298179,0.0,0.0835991893898352,0.273193809638361,0.0113589774508621,0.0492198597314831,0.0,0.3131970985102566,0.0,1.0,0.0,0.0001117520805619,0.3123492829039219,0.0344311377245509,0.0012436501147626,0.0002053621319014,0.1766344180592201,0.0002867624230062,0.0369708827505056,0.0415606817475362,0.0670689081371577,0.0345610503778554,0.1901124843771698,0.0361557121404643,0.0260214346855892,0.0002917977361674,0.0476566964527075,0.0001031477792251,0.0416876652043095,0.0468276244890862,0.0403055376266327,0.0506114128408302,0.0634032634032634,0.0375286173497582,0.0093466898926934,0.0608006667012202,0.0353856543791317,0.0302282512699196,0.039622078469768,0.0,0.0326314485797882
78,NS0021,GRS 1741.9-2853     ,NS,NS,1.0,NS,1,1,train,0.8423801522411456,0.4784563782244805,0.7328133110382696,0.5984974451418166,0.5491838498728396,0.4575445405850157,0.7902166506474696,0.6175132690599956,0.6680543346678363,0.4746933667083854,0.7273203668375573,0.697695025251123,0.5110083151636571,0.5492409700257036,0.0,0.5599362117172836,0.7997277951406392,0.0,0.6787918792411847,0.0,0.0,0.5259188227236651,0.7124774864918951,0.5604611566057778,0.0,0.0,0.0,0.5591730727878013,0.0,1.0,0.0,0.6801745965858529,0.5719761354105533,0.0,0.0,0.5182699504302152,0.3188235294117647,0.0,0.7066951551498248,0.8941720154043646,0.718595130390874,0.6816532401471311,0.0,0.0,0.0,0.4734825562019141,0.0,0.6845280956984251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,NS0044,XMMU J004245.2+41172,NS,NS,1.0,NS,1,1,train,0.6985631476510213,0.6909605534204287,0.5950168587338814,0.5866546628884967,0.6431732395477557,0.6504531984619647,0.7070245729879704,0.581857495598564,0.6396417026443906,0.2170212765957446,0.6359420952703086,0.6239492722850202,0.6741713897885195,0.6278277699303701,0.0025405336827429,0.7046810247579731,0.250630103841113,0.6373517277775937,0.5344839566653068,0.0,0.5981209807073956,0.6305997441371683,0.348759255553332,0.6538543775582547,0.4014318732735779,0.0185859604200239,0.4806383830298179,0.5399652451003453,0.0218415742606991,0.4731934731934732,0.004476322267201,0.6447451998043127,0.5743338818964949,0.5279209170259754,0.4119689953694383,0.5541113294679314,0.6063938618925832,0.6573026667354135,0.6394937954743551,0.4893966623876765,0.6863838583065734,0.5617641870948399,0.695510345958218,0.6452460879096827,0.6040431426000183,0.6068866536494697,0.657569727131734,0.6069469035391559,0.3712727636581949,0.0,0.0,0.0,0.0,0.0,0.0815217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,NS0044,XMMU J004245.2+41172,NS,NS,0.9866666666666667,NS,1,1,train,0.6449074250308725,0.5929516394686477,0.5504784552291966,0.5465112245443831,0.5776463927508869,0.5631367927106146,0.6487349698553638,0.5384529927410168,0.5514094781651222,0.2226282853566958,0.5700703639181788,0.5619163060523591,0.5972132979529841,0.5545457500219947,0.0007614146049821,0.6307074040563889,0.3393991329771146,0.5221383347138764,0.4794567905332396,0.0,0.0,0.5523045448745635,0.4012407444466679,0.5811827477811203,0.2457861209763797,0.0184709567786455,0.3787772663598159,0.4870852666240279,0.0194641936638834,0.6869569824115279,0.0025376563316638,0.5660203502982788,0.4661282407861062,0.2644862761594279,0.2738071270384538,0.481190323696378,0.5654731457800511,0.5684362472058757,0.5702266822938458,0.5946084724005134,0.6133733704315859,0.4920739436095345,0.5575097561223744,0.5188586653051493,0.4915879887413085,0.5277586292949078,0.531234616785932,0.5296062362952219,0.5262657594556734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,NS0030,IGR J17464-2811     ,NS,NS,0.9066666666666666,NS,1,1,train,0.5731951683857918,0.6253769324922279,0.9760646400100816,0.4833434431692256,0.5975932474289775,0.5766262656376007,0.8382368552012451,0.951312771166763,0.5899562831797613,0.9612015018773468,0.9659706658607944,0.9256502469310234,0.8509593033449482,0.8343547705780553,0.0010015727915031,0.8720804372447866,0.976660953725174,0.3552517046380858,0.9632939773032636,0.0,0.1110329581993569,0.8326373985152875,0.9799879927956776,0.8489438605449052,0.2035063983313602,0.4403446655096897,0.4006403842305383,0.9380144845120196,0.4418757262706162,0.9960267005721553,0.0487820720610391,0.9492029501813664,0.4872794848154549,0.0609948469870648,0.0775115764042681,0.9353623578172008,0.6492071611253196,0.4635298062623081,0.9476164873531632,0.9942490372272144,0.9490863958849416,0.959164744841846,0.360531902088628,0.5276733099412971,0.4816764879814157,0.5309194699401935,0.3336301709732149,0.9536270001188228,0.984990994596758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,NS0066,SAXWFC J1734.2-2605.,NS,NS,0.7633333333333333,X,1,2,train,0.1410509775445404,0.3264544355490316,0.0,0.0648798435919525,0.1015148345036546,0.2946524338967136,0.2340326720439534,0.1185557266851819,0.0,0.0,0.137303829414436,0.1501410170669473,0.2697583068261055,0.2086005413091108,1.4623591158128865e-05,0.3526543894482823,0.0,0.0,0.0,0.0,0.2632636655948553,0.2076963183118824,1.0,0.2525532211907358,0.8528101922318055,0.000356874457667,1.0,0.0,0.0003378743789672,0.2402521720703538,4.049687270211264e-05,0.0,0.0,0.4748133347355138,0.3412522649486611,0.0,1.0,0.0,0.2222549410053274,1.0,0.2960954803816192,0.0,0.3312517139590806,0.2332643834552499,0.2073118576919637,0.0,0.3030865783917624,0.0461838248089857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,NS0044,XMMU J004245.2+41172,NS,NS,0.9866666666666667,NS,1,1,train,0.7059249036096119,0.3998584190990875,0.5399238361152473,0.5769790182502154,0.6055268481651915,0.4016244508015558,0.6775100284127098,0.4632100751319702,0.5795909403041397,0.0481602002503128,0.5303854425619632,0.5574363542725612,0.5211601234015748,0.4980023041147116,0.0007755001291182,0.5781173680044177,0.6643310817622745,0.56911426987786,0.4509470357483514,0.0,0.665192926045016,0.4891795035700714,0.1587452471482889,0.5340424611607344,0.0,0.0085604675426635,0.0,0.393735618718707,0.0092126220318131,1.0,0.001907606517852,0.496932153801805,0.5047791719269362,0.5620990640445893,0.2415945238574592,0.2912685563652942,0.0939130434782608,0.607546935555301,0.5296326540764378,0.3020795892169448,0.5516711240461356,0.3628543941464005,0.0,0.0,0.0,0.5622782720610119,0.0,0.4785922280330395,1.0,0.0,0.0,0.0,0.0,0.0,0.108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,BH0020,CXOU J100516.2-07423,BH,BH,0.8933333333333333,BH,1,1,train,0.241470754194022,0.319558945752295,0.2709618035289104,0.0709897123279162,0.3752141713914201,0.3031434707587611,0.343801762264062,0.2727783556465132,0.3689382414242062,0.1338172715894868,0.3288011551217734,0.269162104867322,0.4273427314671123,0.3220986390648968,8.756313030971558e-05,0.4890983508554081,0.3589575562052626,0.4431269926300402,0.181725605285235,0.0,0.1668006430868167,0.3375252290136425,0.2537522513508104,0.3847636038411642,0.1436383110660127,0.0017058469949588,0.2268861316790073,0.2190626643517985,0.0017864835568743,0.7087836406018224,0.0003183036471465,0.3676355558126239,0.2919953838745364,0.4164475759806499,0.1228105496275417,0.2597949564838593,0.3348337595907928,0.4719153819011511,0.3507995014382355,0.3771501925545571,0.4499941519558985,0.2360397851383397,0.3299148364727819,0.227097362360043,0.2174482150151801,0.3431780709052636,0.3144456250072298,0.2863464504734563,0.5493796277766659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,BH0027,J1745-2900          ,BH,BH,0.8766666666666667,BH,1,1,train,0.3115971923370237,0.2983637828667038,0.6495742676321404,0.307403621497118,0.219804499117289,0.2972454090367834,0.4948389964570572,0.5865754716888453,0.1772925266287771,0.9656070087609512,0.6393324708609843,0.5841695458445555,0.592692417074546,0.5075894021863617,4.152694225813477e-05,0.6368927116113798,0.9641092852102026,0.0,0.61761293557975,0.0,0.5285369774919615,0.5224184751370778,0.983740244146488,0.550575823776919,0.3605614747167258,0.0291279608797157,0.5456273764258556,0.5702312560837091,0.0291632612386786,0.9887688069506252,0.0031734660945471,0.6596074734758164,0.0,0.0531075822904616,0.4112140124823837,0.624739719914799,0.778925831202046,0.0,0.6448165819588632,0.9974326059050064,0.7068903570372239,0.6745715102512376,0.2687234377763693,0.1943769257679422,0.2019149710576166,0.1462040463278341,0.2682432617325608,0.6159042979727785,0.9756353812287372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,NS0057,J1748-2446          ,NS,NS,0.95,NS,1,1,train,0.0,0.2951363107995237,0.466654008862863,0.0,0.1880147406257649,0.2841059043522019,0.3068546870345681,0.3919007404492069,0.1560112108904909,0.8298873591989987,0.4538395906878366,0.4159875053791159,0.3727376199130965,0.3081016849113841,0.0,0.4647079372874672,0.7335920959774171,0.0,0.4013751410859873,0.0,0.0,0.3095218236211451,1.0,0.3824825095411698,0.5605727493094311,0.0,0.7687612567540525,0.3498570747080067,0.0,0.966889171434626,0.0,0.4476422186083225,0.0,0.0,0.0,0.3971931104943006,1.0,0.0,0.4778339015115366,1.0,0.5442725574255503,0.4628440253875026,0.0,0.1700270270429408,0.1682925552970331,0.0,0.0,0.4050754671347707,0.8699719831899141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,BH0015,CXOU J100508.7-07444,BH,BH,0.96,BH,1,1,train,0.1713596425447765,0.3768700513820192,0.2665822113212386,0.2236210789017476,0.3749822149831663,0.3488837945841778,0.3418262211127267,0.2517897054039432,0.3710689442639529,0.0894117647058823,0.3381184385546712,0.2884949182101441,0.4565173693126565,0.355148251787258,0.0002642425547238,0.5168159277510009,0.1712874281681621,0.4490071247706878,0.1689418507864654,0.0723087016607557,0.7462486602357984,0.370971872407208,0.2093756253752251,0.4251234619804034,0.269011781949377,0.0017396082978664,0.3531118671202721,0.1844699905026529,0.0022381657058876,0.4877622377622377,0.0003098557218418,0.3794307917417409,0.2961633352104202,0.4734111543450064,0.7314945305684183,0.1528077625528281,0.4671099744245524,0.4732616222074812,0.3695111879135695,0.3341720154043646,0.4636200721464852,0.167816018160937,0.4135297749147817,0.2988593521643099,0.274940442479994,0.3446274544736817,0.3819741020220989,0.2983165075739687,0.3406043626175705,0.2493368842570828,0.0,0.0,0.0,0.0,0.036231884057971,0.0,0.1941163388681866,0.0,0.1081858665976497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
