,src_id,src_n,true_class,pred_class,pred_prob,th_class,is_ok,truth,clf_type,var_inter_index,var_inter_prob,photflux_aper_u,var_inter_sigma,photflux_aper_hilim_u,flux_aper_u,flux_aper_h,flux_aper_hilim_u,flux_powlaw_hilim,bb_ampl_hilim,flux_bb_lolim,bb_ampl,brems_stat,flux_bb_hilim,brems_kt_hilim,flux_aper_lolim_u,photflux_aper_h,flux_powlaw_lolim,flux_powlaw,bb_ampl_lolim,flux_brems,brems_kt,photflux_aper_m,brems_kt_lolim,var_max,bb_kt_lolim,photflux_aper_lolim_u,powlaw_stat,flux_aper_hilim_h,photflux_aper_lolim_s,flux_brems_hilim,flux_brems_lolim,bb_kt,hard_hm_lolim,powlaw_ampl_lolim,ks_prob,powlaw_ampl_hilim,flux_bb,bb_stat,var_sigma,bb_kt_hilim,kp_prob,photflux_aper_lolim_m,photflux_aper_lolim,hard_ms_lolim,flux_aper_s,flux_aper_lolim_s,photflux_aper_hilim_s,photflux_aper_lolim_h,flux_aper_hilim,photflux_aper_hilim_h,powlaw_ampl,var_min,flux_aper_hilim_s,brems_nh_hilim,flux_aper_lolim_h,var_mean,photflux_aper_hilim_m,photflux_aper_hilim,hard_hs,powlaw_nh_hilim,brems_nh_lolim,photflux_aper_s,brems_nh,photflux_aper_hilim_b,powlaw_gamma,photflux_aper_b,hard_hm_hilim,bb_nh_hilim,var_index,hard_hs_lolim,flux_aper,powlaw_nh_lolim,var_prob,bb_nh,flux_aper_lolim_b,flux_aper_m,flux_aper_hilim_b,powlaw_gamma_lolim,bb_nh_lolim,powlaw_nh,photflux_aper_lolim_b,flux_aper_lolim,photflux_aper,flux_aper_lolim_m,hard_hs_hilim,flux_aper_hilim_m,hard_ms_hilim,hard_ms,hard_hm,powlaw_gamma_hilim,flux_aper_b
69,BH0019,CXOU J100515.4-07425,BH,BH,0.91,BH,1,1,train,0.875,0.9439359267734552,0.2707764833082772,2.6630335331535378e-05,0.18253602032458027,0.3106389433145829,0.21651933273258972,0.2078113343437526,0.0363278628643344,0.7393709353933902,0.04602502264802563,0.8413608065667271,0.7130611251357343,0.051068359717464464,0.06253473752635286,0.28418248734893503,0.2368139894170959,0.03671245893345442,0.03644079869472242,0.9072507986800266,0.03987072634464876,0.4523523941891467,0.3722256709475952,0.6148223297371361,0.00044413638070675803,0.521752406370829,0.18606746461548046,-0.014752189362035482,0.2990944237159188,0.4640953924865615,0.03736316857697286,0.044640395677651684,0.4606754485044418,0.16876701280371004,1.1025789154723316,0.2748137708878599,0.1177924762109129,0.043310313301770896,0.007546986327843411,0.0001053218461288992,0.5472231138938133,0.16144158628081454,0.4889848953379113,0.5308039611520188,0.4817069733355882,0.2903412131302561,0.4408796782977951,0.3667819436011967,0.28574814131465465,0.32139521978409424,0.2871509918235218,1.102030383335897,0.0025767810042284746,0.3679474349977487,0.8126172513114052,0.2911303541636714,0.002606501744071141,0.4342225105399611,0.3597155479159629,0.3074844906944167,0.7615643046479111,0.9421746359482679,0.334108128829641,0.8652668190014906,0.3707317161701743,0.5106603442246453,0.3885492157679769,0.3679805043441407,0.7903090307184019,0.0,0.17887359198998745,0.3992053319779117,1.1073982187911422,0.4078592210887931,1.022677874230676,0.4205994025736052,0.35027975269017303,0.3772924889338004,0.3952234968660552,1.0970247557930055,1.0176836325687766,0.4765040914943665,0.4991556354504295,0.42663675207901697,0.4611477036713666,0.4361489088575096,0.4102402007333705,0.6389769820971867,0.5350210126075645,0.2812687612567541,0.5176884348867621,0.3416576180913743
70,NS0046,XMMU J004245.2+41172,NS,NS,1.0,NS,1,1,train,0.4848604890334404,0.39923034296131,0.7272258997965277,0.7198002527356353,0.7176160199612421,0.6446546645807636,0.6600833780663142,0.6015238833280995,0.650043398468293,0.8190669700260724,0.6625022607914545,0.931563777071296,0.787826300262203,0.6290705379007521,0.0976460186863188,0.5779855864327309,0.3926027926888038,0.6953033650049454,0.6580026966245535,1.003297538686647,0.6300442587496574,0.7659439983821201,0.4941534358761865,1.0836793844195818,0.5329135620485556,0.9981259450490071,0.6382819070246473,0.09759224013252647,0.6167214615920076,0.3883663332985055,0.6223268785357368,0.6510278550090928,0.8809868212016796,0.6076721443693921,0.9883344010184452,0.12185796030391285,0.10560029808846227,0.630790264550761,0.08163430462479689,0.5535928507706562,0.9064875170935432,0.17668472989592476,0.3844150251613925,0.3053730893897465,0.0,0.49829573390143,0.4153961789091765,0.4456327776931348,0.28568466403383097,0.6134610089675153,0.4624173241902226,0.9878618118931672,0.8728131061143768,0.4272808420205412,0.7251041052714744,0.2882924658219101,0.8406439714281396,0.4241137389307871,0.6748005716288418,0.6655993596157695,0.6783998895445977,0.8410913749968213,0.4810535114379471,0.7721628244224605,0.3790873152111379,0.009229437264177355,0.3508169143589883,1.0,0.7065038338320296,0.6912022499283733,0.4308886107634543,0.5306192469826359,0.9866627662430552,0.22456165427821007,0.9124139919458468,0.4241581341368495,0.4664126922900874,0.6322710271591766,-0.18125275668145133,0.9800108075489864,0.905632478632198,0.3949415385629351,0.4593004380488306,0.3932347343071504,0.41054691097544255,1.0,0.3997448767992339,0.5022506393861892,0.0,1.0,0.026429984416251943,0.5605051810213479
71,NS0001,1A 1742-289         ,NS,NS,0.99,NS,1,1,train,0.65,0.7249427917620138,0.6247201336452771,0.10144349601899044,0.5974520251489521,0.5588976114989227,0.2884739247152777,0.5004399348413427,0.6038454855380744,0.7677494032312633,0.6160964585606464,0.8734806241855424,0.7396837937226777,0.5855609756490644,0.10474731260186952,0.5025529455132345,0.3315979771215187,0.6457274237581874,0.6112141426847458,0.9414514880213845,0.5856184883690286,0.8293682334784592,0.4016293760000921,1.178506221825782,0.5354080298484899,1.094472999328583,0.5367271975445761,0.09811512603146537,0.3815973978052658,0.2882445383109737,0.5782932815804013,0.6053815687038229,0.9659952428532051,0.6964411735053937,0.9792307416175184,0.12274437783086195,0.10462875527511327,0.5865672555807485,0.08197913003538433,0.5561689537907635,0.9791491243101184,0.1774489348870448,0.3117191280478851,0.31981346873859395,0.0,0.4046439521134843,0.3190342194013666,0.3447516390307337,0.2770572407649341,0.428353610113956,0.398147628432119,0.9787642040677644,0.8078311764035648,0.3204997158941089,0.7181305549136348,0.2526197843647167,0.7775600509296545,0.3177929823146885,0.5691039915095586,1.0,0.6717728710571284,0.8330364799041695,0.3864330008699334,0.7647437631260395,0.3174131075098312,0.009229437264177355,0.29182964959149665,1.0,0.6998257541699282,0.6949108439183487,0.5121902377972465,0.35368829944176416,0.9770418715955648,0.22660604366348225,0.9036275321902656,0.23894797034433224,0.3860591680838112,0.3672444608075195,-0.18125275668145133,0.9706864637495194,0.8967035988011128,0.1668262142558657,0.3513046102131941,0.33980132051973444,0.3326256566905014,1.0,0.30811747805057577,0.4913554987212276,0.0,1.0,0.026429984416251943,0.28883523607767
72,NS0011,3A 2129+470         ,NS,NS,0.96,NS,1,1,train,0.975,0.9990846681922196,0.5071408878916405,0.0007274168081054786,0.5341406740991355,0.35338362074556995,0.3844177351734304,0.42495802380702463,0.03813607800556505,0.1815768257016962,0.03541853395243379,0.11723273617821554,0.0713873166223865,0.03724284519707723,0.004007069635913751,0.4576038606455673,0.4256468785401083,0.03754287759001906,0.03843481026099469,0.07368627959161385,0.037175351621886114,0.0011567246533838965,0.6938959194935234,0.0011205684787048797,0.007655681232721261,0.012268462833774365,0.6358911086193649,0.12144522144522145,0.4446672018628024,0.8216115795411091,0.03930862124794423,0.030832416068749858,0.01743233757117229,0.08060288335517696,0.0011953267830908034,0.8198107509563117,0.009728597644900857,0.038506119892177434,0.09839412084921068,0.006645323040969481,0.0007150608947304952,0.8912781350482314,0.7582481092879307,0.7922366557178447,0.26901178194937697,0.7616947211996471,0.8209066843773929,0.7710339324460515,0.4817804726342104,0.626091915271187,0.4572360778811595,0.0011487206250660972,0.02328916547869923,0.7814185210948636,0.018150160051884145,0.46127951015621105,0.05210097128600119,0.7183797737677551,0.6993822378960708,0.04312587552531516,0.038790431783004425,0.01407095039661596,0.7666600052806628,0.017099184572807447,0.6971158478766253,0.785253591322193,0.7106627977553891,0.1006039415130324,0.009348339506740695,0.2173913043478261,0.030037546933667114,0.6893433391410027,0.029858798775059724,0.639289094542013,0.004484320554700723,0.711020357255247,0.6416825643764545,0.6763213401613871,0.8271354232770657,0.052699006697611885,0.03412127973307068,0.7575319577822796,0.7490114200056441,0.742693598568984,0.7104442477547693,0.033324775353016665,0.6687235596860964,0.26900255754475705,0.2612567540524315,0.1143686211727036,0.7853075961671991,0.663566012265725
73,NS0046,XMMU J004245.2+41172,NS,NS,0.88,NS,1,1,train,0.2866862112196015,0.18047216027479995,0.18803358033983808,0.4378187339844579,0.08553935236755511,0.1887873105884216,0.34299861132575293,0.06418181673703492,0.507790184234785,0.6953831576064582,0.519608911120264,0.7915737846582495,0.6717949075024235,0.4950953280347902,0.08545566575803384,0.17700074396375776,0.2521858624647506,0.5426484820526495,0.5139307729138647,0.8542383410835748,0.4932478488990636,0.6570675289350821,0.3080005832471493,0.9208960059534012,0.5032919506448672,0.8327329041136524,0.10409225689790932,0.09138301068998014,0.25863108804173024,-0.02519139842503352,0.486738054195969,0.5104732166522539,0.7350581110071521,0.4552878314346204,1.0294077187850688,0.11133182101063513,0.10998364383319667,0.4946182002723635,0.07753952965323488,0.5230018274672111,0.781753821116423,0.16760985497458358,-0.0028555114535597733,0.13389470606299045,0.0,0.12710845102162344,0.017368622536979184,0.20249257034683388,0.3433099119923153,0.1964305609023436,0.19426075314326005,1.0289078265420502,0.6727199031503888,0.2560678649564267,0.7565669310643564,0.3311594553222548,0.6463951431116846,0.21020276091848306,0.2054260903047706,0.4943966379827897,0.70829925464534,0.8774329439359684,0.2530024519062985,0.8056356784405855,0.18764378529336034,0.009229437264177355,0.16918256164064507,1.0,0.7366335735281777,0.6471629843070676,0.18012515644555693,0.20921949562371314,1.0300697134554426,0.20028468909551614,0.9520561883078824,0.11416790882983845,0.053487669807646056,0.23906916484857,-0.18125275668145133,1.0220797953015126,0.9459172369311328,0.06530196020881547,0.2002620388593435,0.17108733980889276,-0.004560504419975485,0.8332220795892169,0.18053396762202356,0.5514066496163683,0.0,0.8943866319791876,0.026429984416251943,0.15819122503972674
74,BH0027,J1745-2900          ,BH,BH,0.97,BH,1,1,train,0.875,0.8057208237986271,0.4084042043999456,0.02162070380224074,0.3438722786076931,0.4183497830148478,0.5313000716924998,0.33477275128209194,0.0472850807631952,0.6423969862730292,0.05703154771729565,0.7316020423756124,0.6220870343656548,0.0613879547822005,0.12711578355562295,0.37892586765718383,0.5126606350228916,0.048470877362494,0.047538104788732764,0.7903813493842524,0.0504076275921269,1.0291491716268943,0.3084608264247985,1.4772026824119229,0.002008184090099073,1.3979580135754943,0.3224182647377437,-0.014655089843326002,0.5698406954492107,0.0649001155483735,0.04780705415767029,0.055466778810502486,1.2337645301337357,0.9760560540377056,1.404239141067367,0.8999396013690357,0.14998566483353032,0.05379912361144066,0.007611020147601767,0.0005837022421312906,1.2080269978083271,0.6084204180064308,0.09757165637029422,0.5969981996160655,0.5133885788375895,0.19573236451437592,0.1040769643379211,0.0983312542257799,0.5759569447973495,0.5059280693968334,0.5307635827755344,1.4034900830152046,0.016570370284285776,0.08230014126983892,1.0436938636383155,0.6014926772694551,0.01756874178855968,0.2107316331160562,0.4566669016640684,1.0,0.9811581848571092,1.2090828498634614,0.15530532989231288,1.1111059487204562,0.4519217489425534,0.009229437264177355,0.469223441763516,1.0,1.0115948816813705,0.0,0.981877346683354,0.5713729371053013,1.4261976292230147,0.3533494584078242,1.3138273247231285,0.5911024788591515,0.11546510872003432,0.5637811512142387,-0.18125275668145133,1.4059976127725362,1.3135523360795776,0.5468904124663544,0.6470900717514307,0.4997615898188982,0.1030853351918582,1.0,0.2293984713993038,1.0,1.0,1.0,0.026429984416251943,0.5363824702022183
75,NS0044,XMMU J004245.2+41172,NS,NS,0.95,NS,1,1,train,1.0,1.0,0.9027462931892736,0.00032892791530235113,0.9233725586712322,0.7618750059724331,0.3737370735756994,0.7396943838877159,0.8753778864579085,0.9130242355629892,0.8888507475991034,1.0379081452820689,0.8759703521544779,0.8412923529304797,0.06898276079209142,0.6810936061570112,0.6149079227184855,0.9371144908520244,0.8862180894221946,1.1165313914918715,0.8467349615825802,0.5099420318490255,0.6789718368794513,0.7009257442814376,0.5924056140842784,0.6092361881953849,0.8121738082131795,0.11006285815743624,0.466923213538133,0.5753472465673677,0.8371047201074792,0.8736717343713879,0.5378636746377694,0.249369896158887,1.404239141067367,0.14299866119410715,0.14998566483353032,0.8464919803115991,0.08985825174107058,0.6150318699176011,0.6132003483851844,0.19491071104463706,0.6278176821377477,0.6497703189951132,0.6042054230790913,0.6731936738569306,0.5953554694451801,0.6303359217620881,0.4746763154503333,0.6906273226450076,0.6815836320105779,1.4034900830152046,1.1897683305220372,0.6266982863990029,1.0436938636383155,0.2362761916917908,1.1483414846767426,0.7548605678640755,0.8686340387766269,1.0,0.9811581848571092,1.2090828498634614,0.6542940797646745,1.1111059487204562,0.6639345048763613,0.25338804066177656,0.6385326197062801,0.6922547149819878,1.0115948816813705,0.7796507224389373,0.5059324155193992,0.4663464253004052,1.4261976292230147,0.273319517455715,1.3138273247231285,0.4141881822576179,0.4183012288819113,0.4704505385811886,0.09944720617332364,1.4059976127725362,1.3135523360795776,0.6277495842049347,0.474813263260423,0.6571975353954043,0.4213848115485056,1.0,0.5064461451693711,1.0,1.0,0.4799879927956774,0.2656353774408281,0.4078102546238144
76,BH0010,XTE J1550-564       ,BH,BH,0.85,BH,1,1,train,0.8,0.825858123569794,0.3131583664116514,0.0013709028087477788,0.23221884864327585,0.3403787625867085,0.7125912180056335,0.24286639105658145,0.10230497910648474,0.8905194373835668,0.112299034045834,1.0124363679753814,0.8548579444314927,0.11320613314157407,0.08842764396119165,0.3103418879760073,0.7279623148744897,0.10751387464658403,0.10326143335741048,1.0894094335475042,0.1033169738185812,0.6836113456676217,0.7614403557812955,0.9605821951461154,0.011072350099983854,0.8730553226281599,0.228056125228296,-0.014473578010861446,0.7410051730661227,0.6859698249859225,0.10024933725023,0.10982971152692553,0.7706351733337703,0.4924387539066438,1.2210974484243058,0.4774008455808335,0.13044077771991233,0.1064669889680361,0.007730721008311694,0.0014779569557237646,0.8121635908601006,0.4441318327974277,0.8048161642924679,0.7961806825428706,0.7507187552849653,0.5830362015704964,0.6691726740846862,0.6348646836811496,0.7560070279964797,0.713645334021755,0.7451644183704116,1.2204701321614455,0.09081430002892442,0.6315291642798532,0.903404364655486,0.7515039780730914,0.0926992113871651,0.7867046956549509,0.7119798136589662,0.7643586151691015,0.8478399960364215,1.0470395377882835,0.6127992150045929,0.9618539409497324,0.7294435063227119,0.34161129914543303,0.7366194886412171,0.5810553083280356,0.8772494762724273,0.027173913043478264,0.7060826032540676,0.761843589594987,1.2326505232864071,0.22636449679251236,1.1370668549923042,0.7764060364443903,0.7141661045102168,0.7612754020247999,0.2008741681344481,1.2184163302339572,1.133926748867367,0.7748586479868186,0.8021100852223956,0.7500333475303675,0.7624258505421141,0.8139666238767651,0.7424416114970136,0.7808184143222506,0.7274864918951371,0.5474784870922554,0.3520688634037451,0.7463948137845359
77,NS0020,EXO 1745-248        ,NS,NS,0.88,NS,1,1,train,0.5625,0.7394164759725401,0.6669219914499372,0.0007788782168019017,0.6469238159828994,0.8137291179257666,0.853767375125366,0.8008161014975204,0.9823996267435996,0.8374854770749789,0.9963540826869118,0.9524105363326332,0.8051052390629408,0.942086280099392,0.11608276813657313,0.7267049286851104,0.8337850362750535,1.0519617463231412,0.9946081042623184,1.0254948483268305,0.949651369664674,0.9306093038111168,0.6821229692065889,1.3298737629665145,0.618063264961888,1.248267189890701,0.5785375031477527,0.1154411692521524,0.8710037246468635,0.6030322060544236,0.9391126221596124,0.9794155805349116,1.101690116937498,0.8381389252948886,1.2627691287806615,0.15211619377514618,0.13488798073876354,0.9489386728232141,0.09340506441141806,0.6415292061094761,1.0951353695604276,0.202771187279929,0.7347726497137514,0.7983014853957012,0.7767630644342972,0.474261706759435,0.5766481296983341,0.5452548860243137,0.8504222538318601,0.8023797200141579,0.8454377381762208,1.2621141116439227,1.3403049838829413,0.5378769014568227,0.9353255458709492,0.8711461676623048,1.2944812240625865,0.7183797737677551,0.7155878692664037,0.953722233340004,0.8781749398170914,1.0839105364518309,0.5150139785784973,0.9958144327995472,0.7818137192281336,0.10005862334477844,0.7751820770020106,0.8855159991523628,0.9078181507820468,0.8177966587561315,0.9368210262828536,0.8403507344232044,1.2766898297713998,0.29434774203595776,1.1772865651410915,0.8786728937925117,0.6417271135474933,0.8061861381109965,-0.07682985777816878,1.2610981856540542,1.1747983818969832,0.8205001182297775,0.8648036837558726,0.7535645138033636,0.6969828057584021,0.9672913992297816,0.6798037108510967,0.830690537084399,0.7668601160696418,0.862467480488293,0.1154165318987978,0.8208953243438691
78,NS0044,XMMU J004245.2+41172,NS,NS,0.99,NS,1,1,train,1.0,1.0,0.8361629380883053,0.00032892791530235113,0.8629234405288804,0.4498804301572063,0.6965536733975455,0.53391320352998,0.06757919662598882,0.9306560648641298,0.07741698652706247,1.0578645130702868,0.8925112856096438,0.0805011146950503,0.08515322564238006,0.3711117180538081,0.6636202194102797,0.07024891519698362,0.06809168122715939,1.1377806259429075,0.0699232652955049,0.6543663264182022,0.6969481445365352,0.9168573842580776,0.006146929034414544,0.8286295372363279,0.7499441313716486,-0.014296974157328137,0.7331714049894241,0.7354787713917346,0.06715041540035119,0.07551857258708804,0.7314376501190973,0.4515072083879423,0.997908202454162,0.37698812160257705,0.1066220144743317,0.07322569098028284,0.007847185224366345,0.002348031519549217,0.7786592041140135,0.4067021704180064,0.7416970145234871,0.766236399097854,0.3682845707198827,0.7031826753422225,0.7511914611762277,0.7142958161822082,0.6893941717308101,0.7163873241610491,0.6890734308952452,0.99742924923068,0.04172186841452833,0.7494685082071297,0.7324377920327707,0.726342209727028,0.045280651493426534,0.7353734611023731,0.8305179213441135,0.461226736041625,0.6853691484234389,0.8495622505872158,0.6868040523709896,0.779965029729495,0.6981387500646695,0.31954497675195065,0.7018762791859904,0.6088684043229498,0.7135267908475731,0.027173913043478264,0.3621026282853567,0.7561620450520666,0.9967805146047356,0.313650226101588,0.921654212533876,0.7610490136755756,0.6605966744139341,0.7552084280568033,0.17550534725327127,0.9898166902301166,0.9150224743231048,0.7404636551165281,0.7873157065034192,0.8139648490461946,0.7078519087357179,0.5554813863928113,0.7001558575024596,0.5137084398976982,0.4200020012007204,0.5412247348409045,0.3304501973101142,0.7347107413993365
79,BH0009,SAX J1819.3-2525    ,BH,BH,0.79,X,1,2,train,0.95,0.9967963386727688,0.1352555041041015,0.00422066324550994,0.25163538864807306,0.29002418985613626,0.4375970725869459,0.1835122172242296,0.03784579913486444,0.7411855678131694,0.04754978958880904,0.8434146758137028,0.7147634847484838,0.052497964183719915,0.10011393003005364,0.26604957303585874,0.4250865643979862,0.03834138791727646,0.0379781418032339,0.9094377271644036,0.04133043488838442,0.7879858109198598,0.33382917442520765,1.1166345374534232,0.0008434337732575666,1.031609418767974,0.027643519567617014,-0.014693243423231332,0.4956652263393906,0.4383581274084796,0.03880999138131396,0.0461402070155021,0.9105297820482064,0.6385220284302853,1.0753534176395123,0.4635594926514999,0.11488697023859674,0.04476335966360445,0.0075858591633737845,0.0003957309225346523,0.9317395918332048,0.28436495176848875,0.4163807219370719,0.5545759918058673,0.3105586560685495,0.2795648751760646,0.4032706135705149,0.3815392457035537,0.4774469613393312,0.433200807940922,0.4604094663839508,1.0748229834073455,0.004139888976695177,0.36938561921332175,0.7917620795839695,0.5036280267546097,0.004679265748724864,0.4177795570878929,0.4169165605609968,0.7174804882929758,0.7417454747112069,0.918085583488084,0.3374539898432647,0.8430792976596118,0.4178482103596645,0.1231757229950935,0.4280789045640748,0.8563784700148336,0.7703374967054505,0.054347826086956534,0.5809762202753442,0.4992046544428042,1.0786258718876136,0.4369544641918183,0.9964009969334684,0.5073490234234732,0.2892697570908285,0.4878883266710668,-0.05025299780741185,1.0691392769185422,0.9909808323227608,0.5023064650018894,0.5749353715137869,0.4830546244789358,0.37125065713373145,0.8300385109114249,0.37077114890211854,0.6063938618925832,0.4393636181709025,0.7606063638182908,0.13806465828260178,0.4503690368840623
80,NS0068,SAXWFC J1744.9-2921.,NS,NS,0.98,NS,1,1,train,0.5625,0.7643020594965676,0.5626881352025033,0.0002450649621241291,0.5247340404057834,0.6666548229447862,0.5596942448614504,0.6274560112971781,0.8398236129563235,0.8847705642649626,0.8531364808730978,1.0059295770824341,0.8494647588423564,0.8078070550433785,0.09834320312197252,0.5973371148074482,0.4944605874312472,0.8989604604557123,0.8502092540007259,1.0824811023664296,0.8125445427855806,0.7721708057890883,0.6219412802345754,1.092989208221846,0.5858391470951282,1.007585019333724,0.4752707369291919,0.10868640703845817,0.6138752457633294,0.5277518099336973,0.8032161210321626,0.8385419970154899,0.8893327014285417,0.6163872301294935,0.9244125996256408,0.14066524505240802,0.09877856146316848,0.8124576082749696,0.08895052918971022,0.6082505053946234,0.9136212228975016,0.1928990086497351,0.555550386081151,0.6117572910027269,0.6796429770861736,0.6286739222256942,0.5495473660425052,0.5747942679004625,0.5291555122152029,0.6407269233428685,0.532730768579094,0.9239825019416325,1.139757731448248,0.5759371676749983,0.6761389714340689,0.5983717304747742,1.0997916082712162,0.5709566284096839,0.4956401240189187,0.5112844251886812,0.631867946627299,0.7845335248316521,0.6021993104563498,0.7200695131697813,0.5985142129470644,0.5064721669605424,0.5931355614490883,0.3732594164443562,0.6596133623143109,0.7698881750883663,0.6445866627837307,0.6784220849517134,0.919109171606664,0.26793784228968875,0.8507194237829668,0.7496797817943771,0.6555750785076246,0.4748986247975743,0.3904085069942935,0.9145394595757655,0.8429379007611564,0.6594514080028859,0.7088408827946185,0.5505408663859103,0.5939834253436782,0.40074882187972216,0.6154473934145306,0.4257498623842033,0.5860778179074904,0.4748202060678013,0.5135852225707704,0.515648855651345
81,BH0003,GINGA 1354-645      ,BH,BH,0.72,X,1,2,train,0.325,0.41945080091533177,0.368214255842854,6.46583930711748e-05,0.4401596703939066,0.3251049465040555,0.6358828034387982,0.22486276823360904,0.05555512125493568,0.8219486453794824,0.06533880315717182,0.9348253656572956,0.7905296839807071,0.0691767447680787,0.0921053157675416,0.2969069080807249,0.6260495816628135,0.057345629824712994,0.05591387787217629,1.0067704282065346,0.05836043101161305,0.7164579682728809,0.6357036595398052,1.0096918349612518,0.003714236697752078,0.9229522638564244,0.4370699493874925,-0.014410393738406763,0.6648632512610358,0.5903257107699572,0.05568965332113606,0.06363807080398205,0.8146599777325163,0.5384111301542495,1.2333638815138177,0.8002818602778337,0.1317498518393075,0.06171563004325785,0.007772388880281602,0.0017892470391322093,0.8497941336094006,0.7593950964630226,0.70869964973586,0.7235892044082938,0.7718022436439483,0.4361779230231257,0.5604639505104587,0.5106561249375732,0.6749711087014818,0.6245171407911846,0.6400894434496335,1.2327284112501335,0.025272110721147892,0.49623169257728295,0.9128006508183966,0.6930162403247312,0.028861602089158986,0.6680501714276107,0.6117723225433301,0.8018811286772064,0.8567693589749366,1.0578928471384763,0.4863668107672226,0.9718505164993702,0.6140750665208964,0.3221509043488953,0.6287209838512801,0.6055838101292647,0.8862476399485922,0.08152173913043477,0.7529912390488109,0.6851962643989659,1.2456138883748102,0.41644757598065,1.1489058876207163,0.7056651307425539,0.5999217624436415,0.6767715891531975,0.17850128419542932,1.230980117419155,1.1459576808463412,0.6867503591343992,0.7437205443192417,0.6632363554040873,0.6739349203722235,0.8453915275994864,0.6332733763464965,0.7954987212276214,0.7430958575145088,0.5818491094656795,0.33300325882974297,0.6607150116024979
82,NS0070,SAXWFC J1747.0-2853.,NS,NS,0.86,NS,1,1,train,0.875,0.9351639969488941,0.4541423566426047,0.0010770775777078259,0.3974895461543888,0.5134963921853788,0.3486709485695713,0.4469244005569911,0.5729297596106862,0.7162077934928772,0.585041612741631,0.8151438910667897,0.6913311059615946,0.5564442988020906,0.1162843948803423,0.46261764280970596,0.27928348740147474,0.6125511152419962,0.5799031587377691,0.8793354290119016,0.5558886834041334,0.9324101054890368,0.2745531837403422,1.3325661774300634,0.5547827232756365,1.2510027678089173,0.3677320547571732,0.1021764147719276,0.4214843517776588,0.21519751450221344,0.5488259197728558,0.5748349923000705,1.1041037575295345,0.8406593406593407,0.9729842963525374,0.12962924033882472,0.10396213444288477,0.5569731389143429,0.08465741139712309,0.5761777132755073,1.0971984475620342,0.1833845646910599,0.20917980003625028,0.43197283309798623,0.7361498191433821,0.3363173311729708,0.24873030254387965,0.2434300720965145,0.32750579273001384,0.3967920791457722,0.327350495467292,0.9725219110709664,0.7643451528637835,0.2425941663236574,0.7133456768009498,0.4020685415447007,0.7353441785480994,0.17176786271830732,0.2665936307786747,0.6400495190772753,0.6672257646212505,0.8275096407403175,0.291399394766911,0.7596531991819497,0.2534780825145686,0.009229437264177355,0.2523552665492881,1.0,0.6952436122808926,0.7237157343256014,0.7727660418254167,0.4550606190306746,0.9704405271066024,0.24248494880966334,0.8975987323945914,0.3803958938344396,0.27271857112256603,0.4094552278240773,-0.18125275668145133,0.9642885966270625,0.8905770779498616,0.3141112183066236,0.5112359475546369,0.346189379580857,0.22271583551137766,0.5404026148980808,0.1788748073057399,0.4838798346150967,0.6395089428766405,1.0,0.026429984416251943,0.3512624797693195
83,BH0027,J1745-2900          ,BH,BH,0.97,BH,1,1,train,0.875,0.8057208237986271,0.4982354232626017,0.02162070380224074,0.4491783362344054,0.4702006400134978,0.4820720190023818,0.395890632196724,0.6994981442607997,0.7457071949779157,0.712179551540249,0.8485324235618076,0.7190053551048571,0.6756474112748946,0.1217767073806149,0.4245343270991692,0.4621439521606057,0.7483742813358636,0.7080897220836326,0.9148870265015778,0.6776019305459768,0.9814639431955748,0.3739183954373103,1.4059075474171416,0.5675679599786865,1.3255199103011277,0.4114160223895109,0.10485643332610448,0.5545520356670935,0.2524818970594074,0.669464729698952,0.6998920859324447,1.1698513272566091,0.9093154551870148,0.9920527971117816,0.13417251722541146,0.10599712543475977,0.6781308807836894,0.08642479219702874,0.5893813661285848,1.1533966923257908,0.18730144896648696,0.2841704454987883,0.505986082762585,0.0,0.371192343749198,0.28461455894077536,0.30142060823337297,0.4701311328107177,0.4925638115093614,0.5128327619430982,0.9915777362162188,0.9423760930789384,0.2823584190209015,0.7279524568260849,0.495348876089334,0.9081751444609932,0.2859498874055967,0.4889242024355214,1.0,0.681106699912719,0.8443814025698761,0.3457910700605948,0.7751931452336747,0.4278195702159727,0.009229437264177355,0.4139626280728955,1.0,0.7092315001728879,0.7427238979100705,0.8236295369211514,0.5216098568507773,0.9905924274371006,0.25296333710739777,0.9160028276206618,0.4518396356914718,0.3556085674590813,0.5374520442634286,-0.18125275668145133,0.9838193423403184,0.9092794858871484,0.4371339494265899,0.5443701039623855,0.4520225767607004,0.3030967839018275,1.0,0.2733945539083098,0.506700767263427,0.0,1.0,0.026429984416251943,0.4740761789215189
