,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
77,J1132-4700,J1132-4700,11:32:14.5,-47:00:36.5,173.0605,0,-47.01013889,,NA,,htru_pks,,
78,J1132-5627,J1132-5627,11:32:15.7,-56:27:28.9,173.06558333,0,-56.45802778,,NA,,"pksmb,htru_pks",,
79,B1131-62,J1133-6250,11:33:51.4,-62:50:50.6,173.464375,0,-62.84738889,,NA,,"pks1,pksmb,htru_pks",,
80,J1135-49,J1135-49,11:35:56,-49:25:31,173.98333333,0,-49.42527778,,NA,,htru_pks,RRAT,
81,J1135-6055,J1135-6055,11:35:08.3,-60:55:36.4,173.78489583,0,-60.9268,,GRS,GRS:4FGL_J1135.2-6055[fermi21],FermiBlind,NRAD,
82,B1133+16,J1136+1551,11:36:03.1,+15:51:14.1,174.01299917,1,15.85393972,,XRS,XRS:[kpg06a],"misc,mol2,ar4,gb4,lotaas",,
83,B1133-55,J1136-5525,11:36:02.1,-55:25:06.9,174.009,0,-55.41858333,,NA,,"mol2,pks70,pkssw,htru_pks",,
84,J1136-6527,J1136-6527,11:36:25.2,-65:27:19.5,174.10508333,0,-65.45541667,,NA,,htru_pks,,
85,J1137-6700,J1137-6700,11:37:32.0,-67:00:33.0,174.38370417,0,-67.00916944,,NA,,"pks70,pksmb,htru_pks",,
86,J1137+7528,J1137+7528,11:37:02.0,+75:28:02.3,174.25857208,0,75.46730864,He[san16],GRS,GRS:4FGL_J1137.6+7527[fermi21],FermiAssoc,HE,
87,J1138-6207,J1138-6207,11:38:21.6,-62:07:59.3,174.59008333,0,-62.13313889,,NA,,"pksmb,htru_pks",,
88,J1139-6247,J1139-6247,11:39:17.1,-62:47:25,174.82125,2,-62.79027778,,GRS,GRS:4FGL_J1139.2-6247[fermi21],FermiAssoc,NRAD[nie+20],
89,J1141-3107,J1141-3107,11:41:25.6,-31:07:52.6,175.3567875,0,-31.13127778,,NA,,"pks70,pkssw",,
90,J1141-3322,J1141-3322,11:41:42.7,-33:22:37.3,175.42815,0,-33.37703056,,NA,,"pks70,pkssw",,
91,J1141-6545,J1141-6545,11:41:07.0,-65:45:19.1,175.279225,0,-65.75530919,CO[abw+11],OPT,OPT:[abw+11],"pksmb,htru_pks",,
92,J1142+0119,J1142+0119,11:42:50.1,+01:19:35.6,175.7089375,0,1.32658056,He[san16],GRS,GRS:4FGL_J1142.8+0120[fermi21],FermiAssoc,HE,
93,J1142-6230,J1142-6230,11:42:52.5,-62:30:03.9,175.71875,0,-62.50108333,,NA,,"pksmb,htru_pks",,
94,J1143-5158,J1143-5158,11:43:15.0,-51:58:39.8,175.81277083,0,-51.97774722,,NA,,"pks70,htru_pks,ghrss",,
95,J1143-5536,J1143-5536,11:43:09.7,-55:36:04.5,175.79079167,0,-55.60125,,NA,,htru_pks,,
96,J1144-6146,J1144-6146,11:44:34.8,-61:46:49,176.145,0,-61.78027778,,NA,,"pksmb,htru_pks",,
97,J1144-6217,J1144-6217,11:44:02.1,-62:17:30.3,176.00879167,0,-62.29175,,NA,,"pksmb,htru_pks",,
98,B1143-60,J1146-6030,11:46:07.7,-60:30:59.6,176.53214667,0,-60.51656167,,NA,,"mol2,pks1,pks70,pksmb,htru_pks",,
99,J1147-66,J1147-66,11:47,-66,176.75,0,-66.0,,NA,,pksmb,,
100,J1148-5725,J1148-5725,11:48:28.5,-57:25:12.6,177.118875,0,-57.42016667,,NA,,pksmb,,
101,J1148-6415,J1148-6415,11:48:37.8,-64:15:33,177.1575,0,-64.25916667,,NA,,"pksmb,htru_pks",,
102,J1151-6108,J1151-6108,11:51:56.8,-61:08:17.6,177.98691667,0,-61.13822222,,GRS,GRS:4FGL_J1152.0-6107[fermi21],"htru_pks,FermiAssoc","HE[ncb+15,fermi21]",
103,J1152-5800,J1152-5800,11:52:10.0,-58:00:34,178.04166667,0,-58.00944444,,NA,,pksmb,,
104,J1152-6012,J1152-6012,11:52:53.8,-60:12:21,178.22416667,0,-60.20583333,,NA,,"pksmb,htru_pks",,
105,J1153-21,J1153-21,11:53,-21:18,178.25,0,-21.3,,NA,,gbncc,RRAT,
106,J1154-6250,J1154-6250,11:54:20.1,-62:50:02.7,178.58375,0,-62.83408333,,NA,,pksmb,,
107,J1156-5707,J1156-5707,11:56:07.4,-57:07:02.1,179.03104167,0,-57.11725,,NA,,pksmb,,
108,J1156-5909,J1156-5909,11:56:21.5,-59:09:12.3,179.08958333,0,-59.15341667,,NA,,pks70,,
109,J1157-5112,J1157-5112,11:57:08.1,-51:12:56.1,179.284025,0,-51.21559444,CO[eb01b],NA,,pkssw,,
110,B1154-62,J1157-6224,11:57:15.2,-62:24:50.9,179.3133625,0,-62.41414722,,NA,,"mol1,mol2,pks1,pks70,pksmb,htru_pks",,
111,J1159-6409,J1159-6409,11:59:21.7,-64:09:57,179.84041667,0,-64.16583333,,NA,,"pksmb,htru_pks",,
112,J1159-7910,J1159-7910,11:59:35.7,-79:10:05.6,179.89879167,0,-79.16822222,,NA,,"pks70,pkssw",,
113,J1201-6306,J1201-6306,12:01:23.0,-63:06:59.5,180.345875,0,-63.11652778,,NA,,"pksmb,htru_pks",,
114,B1159-58,J1202-5820,12:02:28.3,-58:20:33.6,180.61802083,0,-58.34267778,,NA,,"mol2,pks1,pks70,pksmb,htru_pks",,
115,J1203-6242,J1203-6242,12:03:55.3,-62:42:44,180.98041667,0,-62.71222222,,GRS,GRS:4FGL_J1203.9-6242[fermi21],FermiAssoc,NRAD[nie+20],
116,J1204-6843,J1204-6843,12:04:36.7,-68:43:17.1,181.153,0,-68.72144167,,NA,,"pkssw,htru_pks",,
117,J1207-4508,J1207-4508,12:07:19.2,-45:08:09.1,181.83025,0,-45.13586111,,NA,,pks_superb,,
118,J1207-5050,J1207-5050,12:07:22.4,-50:50:38.6,181.84334967,0,-50.84407778,,GRS,GRS:4FGL_J1207.4-5050[brj+21],FermiAssoc,HE[brj+21],
119,J1208-6238,J1208-6238,12:08:13.9,-62:38:03.3,182.05816667,0,-62.63425,,GRS,GRS:4FGL_J1208.2-6237[fermi21],FermiBlind,NRAD,
120,J1210-5226,J1210-5226,12:10:00.9,-52:26:28.4,182.50379167,1,-52.44122222,,SNR,"SNR:G296.5+10.0,XRS:1E_1207.4-5209",misc,NRAD,
121,J1210-5559,J1210-5559,12:10:05.9,-55:59:03.8,182.52494608,0,-55.98440281,,NA,,"pks70,pkssw,htru_pks",,
122,J1210-6322,J1210-6322,12:10:46.7,-63:22:20.9,182.69491667,0,-63.37247222,,NA,,htru_pks,,
123,J1210-6550,J1210-6550,12:10:42.0,-65:50:04.6,182.675,0,-65.83461111,,NA,,pksmb,,
124,J1211-6324,J1211-6324,12:11:24.1,-63:24:45.2,182.85075,0,-63.41255556,,NA,,"pksmb,htru_pks",,
125,J1214-5830,J1214-5830,12:14:08.4,-58:30:25.9,183.53508333,0,-58.50719444,,NA,,"pksmb,htru_pks",,
126,J1215-5328,J1215-5328,12:15:00.6,-53:28:31.6,183.75258333,0,-53.47544444,,NA,,"pkssw,htru_pks",,
127,J1216-50,J1216-50,12:16:20,-50:27:01,184.08333333,0,-50.45027778,,NA,,htru_pks,RRAT,
128,J1216-6223,J1216-6223,12:16:41.9,-62:23:57.0,184.17483333,0,-62.39916667,,NA,,pksmb,,
129,J1216-6410,J1216-6410,12:16:07.3,-64:10:09.2,184.03058167,0,-64.16922944,He[fsk+04],NA,,"pksmb,htru_pks",,
130,J1220-6318,J1220-6318,12:20:17.8,-63:18:46.5,185.07441667,0,-63.31291667,,NA,,"pksmb,htru_pks",,
131,J1221-0633,J1221-0633,12:21:24.8,-06:33:51,185.35333333,0,-6.56416667,,GRS,GRS:4FGL_1221.4-0634[fermi21],"gbncc,FermiAssoc",HE[fermi21],
132,J1222-5738,J1222-5738,12:22:52.3,-57:38:20,185.71791667,0,-57.63888889,,NA,,pksmb,,
133,J1223-5856,J1223-5856,12:23:40.1,-58:56:48.9,185.91725,0,-58.94691667,,NA,,htru_pks,,
134,J1224-6208,J1224-6208,12:24:44.2,-62:08:41.1,186.184375,0,-62.14475,,NA,,"pksmb,htru_pks",,
135,B1221-63,J1224-6407,12:24:22.2,-64:07:53.8,186.092725,0,-64.13163056,,XRS,XRS:[pb15],"misc,mol2,pks1,pks70,pksmb,htru_pks",HE[lsg+15],
136,J1225-5556,J1225-5556,12:25:43.8,-55:56:43.1,186.4326125,0,-55.94531667,,NA,,"pks70,htru_pks",,
137,J1225-6035,J1225-6035,12:25:28.6,-60:35:37.6,186.36929167,0,-60.59377778,,NA,,"pksmb,htru_pks",,
138,B1222-63,J1225-6408,12:25:42.8,-64:08:43,186.42833333,0,-64.14527778,,NA,,"mol2,pks70,pksmb,htru_pks",,
139,J1226+0005,J1226+0005,12:26:14.4,+00:05:44,186.56,0,0.09555556,,NA,,lotaas,,
140,J1226-3223,J1226-3223,12:26:46.6,-32:23:01,186.69428333,0,-32.38361111,,NA,,pkssw,RRAT,
141,J1227-4853,J1227-4853,12:27:58.7,-48:53:42.7,186.99468333,1,-48.89520583,MS[dcm+14],GRS,"GRS:4FGL_J1228.0-4853[fermi21],XRS:XSS_J",misc,"HE[pdb+15,jrr+15]",
142,J1227-6208,J1227-6208,12:27:00.4,-62:08:43.7,186.75183875,0,-62.14549694,CO[btb+15],NA,,"pksmb,htru_pks",,
143,J1227-63,J1227-63,12:27:12,-63:09,186.8,0,-63.15,,NA,,htru_pks,,
144,J1231-1411,J1231-1411,12:31:11.3,-14:11:43.6,187.79713833,1,-14.19545278,He[rrc+11],GRS,GRS:4FGL_J1231.1-1412[fermi21],FermiAssoc,HE,
145,J1231-4609,J1231-4609,12:31:45.7,-46:09:45.2,187.94066667,0,-46.16255556,,NA,,pkssw,,
146,J1231-5113,J1231-5113,12:31:35.7,-51:13:35,187.89875,0,-51.22638889,,GRS,GRS:4FGL_J1231.6-5116[fermi21],FermiAssoc,NRAD[nie+20],
147,J1231-6303,J1231-6303,12:31:13.0,-63:03:18,187.80416667,0,-63.055,,NA,,"pksmb,htru_pks",,
148,J1231-6511,J1231-6511,12:31:43.9,-65:11:48,187.93291667,0,-65.19666667,,GRS,GRS:4FGL_J1231.6-6511[fermi21],FermiAssoc,NRAD[nie+20],
149,J1232-4742,J1232-4742,12:32:19.1,-47:42:50.9,188.07958333,0,-47.71413889,,NA,,"pkssw,htru_pks",,
150,J1232-6501,J1232-6501,12:32:17.8,-65:01:03.3,188.07433333,0,-65.01759167,He[eb01b],NA,,"pksmb,htru_pks",,
151,J1233-6312,J1233-6312,12:33:31.5,-63:12:29,188.38125,0,-63.20805556,,NA,,"pksmb,htru_pks",,
152,J1233-6344,J1233-6344,12:33:39.9,-63:44:55,188.41625,0,-63.74861111,,NA,,"pksmb,htru_pks",,
153,J1234-3630,J1234-3630,12:34:12.0,-36:30:41.1,188.55,0,-36.51141667,,NA,,gbncc,,
154,B1232-55,J1235-54,12:35:19,-54:57,188.82916667,0,-54.95,,NA,,"mol2,pkssw",,
155,J1235-6354,J1235-6354,12:35:57.7,-63:54:30.4,188.9905,0,-63.90844444,,NA,,"pksmb,htru_pks",,
156,J1236-0159,J1236-0159,12:36:02.5,-01:59:10,189.01041667,0,-1.98611111,,NA,,lotaas,,
157,J1236-5033,J1236-5033,12:36:59.1,-50:33:36.3,189.24645833,0,-50.56008333,,NA,,"pkssw,htru_pks",,
158,J1237-6725,J1237-6725,12:37:25.9,-67:25:33.9,189.35791667,0,-67.42608333,,NA,,"pksmb,htru_pks",,
159,J1238+2152,J1238+2152,12:38:23.1,+21:52:11.1,189.59656936,0,21.86974274,,NA,,"ar4,lotaas",,
160,B1237+25,J1239+2453,12:39:40.4,+24:53:49.2,189.91858917,0,24.897025,,NA,,"gb1,ar4,gb4,lotaas",,
161,J1239-48,J1239-48,12:39,-48:00,189.75,0,-48.0,,NA,,ghrss,,
162,B1236-68,J1239-6832,12:39:58.9,-68:32:28.9,189.99566667,0,-68.54137222,,NA,,"mol2,pks70,pkssw,pksmb,htru_pks",,
163,B1237-41,J1240-4124,12:40:17.6,-41:24:51.7,190.073375,0,-41.41436111,,NA,,"mol2,pkssw,ghrss",,
164,J1242+39,J1242+39,12:42:34,+39:38,190.64166667,0,39.63333333,,NA,,"misc,lotaas",,
165,J1243+17,J1243+17,12:43:00,+17:52,190.75,0,17.86666667,,NA,,misc,,
166,J1243-5735,J1243-5735,12:43:35.3,-57:35:42.8,190.89741667,0,-57.59522222,,NA,,pksmb,,
167,B1240-64,J1243-6423,12:43:17.1,-64:23:23.7,190.82125417,0,-64.389925,,NA,,"mol1,mol2,pks1,pks70,pksmb,htru_pks",,
168,J1244-1812,J1244-1812,12:44:25.7,-18:12:16.2,191.10741667,0,-18.2045,,NA,,pks_superb,,
169,J1244-5053,J1244-5053,12:44:11.4,-50:53:20.6,191.04783333,0,-50.88905556,,NA,,"pkssw,htru_pks",,
170,J1244-6359,J1244-6359,12:44:47.6,-63:59:47.4,191.19872083,0,-63.9965,CO[ncb+15],NA,,htru_pks,,
171,J1244-6531,J1244-6531,12:44:38.3,-65:31:12,191.15958333,0,-65.52,,NA,,"pksmb,htru_pks",,
172,J1245-6238,J1245-6238,12:45:21.1,-62:38:55.9,191.338,0,-62.64886111,,NA,,"pksmb,htru_pks",,
173,J1246+2253,J1246+2253,12:46:49.3,+22:53:43.2,191.70567917,0,22.89535278,,NA,,"ar4,lotaas",,
174,J1248-6344,J1248-6344,12:48:46.3,-63:44:09.6,192.19316667,0,-63.736,,NA,,pksmb,,
175,J1248-6444,J1248-6444,12:48:32.8,-64:44:00.0,192.13695833,0,-64.73333333,,NA,,htru_pks,,
176,J1249-6507,J1249-6507,12:49:54.3,-65:07:19.8,192.47633333,0,-65.12216667,,NA,,"pksmb,htru_pks",,
177,J1251-7407,J1251-7407,12:51:52.9,-74:07:15.0,192.97058333,0,-74.12084444,,NA,,htru_pks,,
178,J1252+53,J1252+53,12:52,+53:42,193.0,0,53.7,,NA,,chime,RRAT[gac+20],
179,J1252-6314,J1252-6314,12:52:42.6,-63:14:32.7,193.17758333,0,-63.24241667,,NA,,"pksmb,htru_pks",,
180,J1253-5820,J1253-5820,12:53:28.3,-58:20:40.8,193.36809167,0,-58.34469167,,GRS,GRS:4FGL_J1253.3-5816[fermi21],"pks70,pksmb,htru_pks,FermiAssoc","HE[mld+96,fermi21]",
181,J1254-6150,J1254-6150,12:54:32.4,-61:50:50.8,193.63533333,0,-61.84744444,,NA,,pksmb,,
182,J1255-46,J1255-46,12:55,-46:00,193.75,0,-46.0,,NA,,ghrss,,
183,J1255-6131,J1255-6131,12:55:54.8,-61:31:10.1,193.97858333,0,-61.51947222,,NA,,"pksmb,htru_pks",,
184,J1255-62,J1255-62,12:55:18,-62:48,193.825,0,-62.8,,NA,,htru_pks,,
185,B1254-10,J1257-1027,12:57:04.7,-10:27:05.5,194.26984375,0,-10.45154194,,NA,,"gb2,pks70",,
186,B1256-67,J1259-6741,12:59:22.6,-67:41:40.2,194.84433333,0,-67.69451944,,NA,,"mol2,pks70,pksmb,htru_pks",,
187,B1257+12,J1300+1240,13:00:03.5,+12:40:56.4,195.01490292,0,12.68235336,ULT[wol94],XRS,XRS:[pkgw07],"ar4,lotaas",,
188,J1300-6602,J1300-6602,13:00:26.9,-66:02:16.8,195.11220833,0,-66.038,,NA,,htru_pks,,
189,J1301+0833,J1301+0833,13:01:38.2,+08:33:57.5,195.40941667,0,8.56597222,UL[rap+12],GRS,"GRS:4FGL_J1301.6+0834[fermi21],OPT:[lht1",FermiAssoc,HE,
190,J1301-6305,J1301-6305,13:01:45.7,-63:05:33.9,195.44066667,0,-63.09275,,NA,,"pksmb,htru_pks",,
191,J1301-6310,J1301-6310,13:01:28.3,-63:10:40.5,195.36791667,0,-63.17791667,,XRS,XRS:[pb15],pksmb,,
192,J1302-3258,J1302-3258,13:02:26,-32:58:48,195.60833333,0,-32.98,,GRS,GRS:4FGL_1302.4-3258[fermi21],FermiAssoc,"HE[hrm+11,fermi21]",
193,J1302-63,J1302-63,13:02:04,-63:44:53,195.51666667,0,-63.74805556,,NA,,"misc,pksmb,htru_pks",,
194,J1302-6313,J1302-6313,13:02:19.2,-63:13:29,195.58,0,-63.22472222,,NA,,pksmb,,
195,B1259-63,J1302-6350,13:02:47.6,-63:50:08.6,195.69849307,0,-63.83573016,MS[jml+94],NA,,"pks1,pksmb,htru_pks",,
196,J1303+38,J1303+38,13:03:18,+38:13,195.825,0,38.21666667,,NA,,lotaas,,
