,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
29,B1830-08,J1833-0827,18:33:40.2,-08:27:31.6,278.41778333,2,-8.45877778,,XRS,XRS:PWN[eit+11],"jb2,pksmb,htru_pks",,
30,J1833-0831,J1833-0831,18:33:44.3,-08:31:07.7,278.434875,1,-8.51880556,,XRS,XRS:SGR_1833-0832,misc,"AXP,NRAD",
31,J1833-1034,J1833-1034,18:33:33.5,-10:34:07.5,278.389875,0,-10.56875,,GRS,"GRS:4FGL_J1833.5-1033[fermi21],SNR:G21.5",misc,HE,
32,J1833-1055,J1833-1055,18:33:58.4,-10:55:31,278.49333333,0,-10.92527778,,NA,,"pksmb,htru_pks",,
33,J1833-3840,J1833-3840,18:33:04.6,-38:40:46,278.26916667,0,-38.67944444,,GRS,GRS:4FGL_J1833.0-3840[fermi21],"misc,FermiAssoc",HE[fermi21],
34,B1828-60,J1833-6023,18:33:14.8,-60:23:04,278.31166667,0,-60.38444444,,NA,,"mol2,pks70,pkssw",,
35,B1831-00,J1834-0010,18:34:17.2,-00:10:53.3,278.5719,0,-0.18146683,UL[vbjj05],NA,,"gb2,pksmb,lotaas",,
36,J1834-0031,J1834-0031,18:34:51.0,-00:31:34.3,278.7128875,0,-0.52619444,,NA,,pksmb,,
37,B1831-04,J1834-0426,18:34:25.6,-04:26:15.8,278.60667774,0,-4.43773271,,NA,,"jb1,mol2,gb2,gb3,pks70,pksmb,htru_p",,
38,J1834-0602,J1834-0602,18:34:37.9,-06:02:35,278.65820833,0,-6.04305556,,NA,,"pksmb,htru_pks",,
39,J1834-0633,J1834-0633,18:34:29.2,-06:33:01.1,278.621875,0,-6.55030556,,NA,,"pksmb,htru_pks",,
40,J1834-0731,J1834-0731,18:34:15.9,-07:31:05.9,278.56654167,0,-7.51831389,,NA,,"pksmb,htru_pks",,
41,J1834-0742,J1834-0742,18:34:31.3,-07:42:20.6,278.6305,0,-7.70572222,,NA,,"pksmb,htru_pks",,
42,J1834-0812,J1834-0812,18:34:29.8,-08:12:00,278.62416667,0,-8.2,,NA,,misc,,
43,J1834-0845,J1834-0845,18:34:52.1,-08:45:56.0,278.71715833,4,-8.76556111,,XRS,"XRS:CXOU_J183452.1-084556,SNR:W41(?),GRS",misc,"AXP,NRAD",
44,J1834-09,J1834-09,18:34:36,-09:15,278.65,0,-9.25,,NA,,htru_pks,,
45,J1834+10,J1834+10,18:34:27,+10:44,278.6125,0,10.73333333,,NA,,ar4,,
46,J1834-1202,J1834-1202,18:34:23.1,-12:02:26.4,278.59633333,0,-12.04066667,,NA,,"pksmb,htru_pks",,
47,J1834-1710,J1834-1710,18:34:53.4,-17:10:50,278.72250417,0,-17.18055556,,NA,,"pksmb,htru_pks",,
48,J1834-1855,J1834-1855,18:34:45.9,-18:55:59,278.69141667,0,-18.93305556,,NA,,"pksmb,htru_pks",,
49,J1835-0114,J1835-0114,18:35:21.9,-01:14:33.6,278.84132458,0,-1.24266944,He[eklk13],NA,,pksmb,,
50,J1835-0349,J1835-0349,18:35:12.9,-03:49:09.9,278.80394167,0,-3.81941667,,NA,,pksmb,,
51,J1835-0522,J1835-0522,18:35:08.1,-05:22:08,278.78383333,0,-5.36888889,,NA,,"pksmb,htru_pks",,
52,J1835-0600,J1835-0600,18:35:20.2,-06:00:00,278.834375,0,-6.0,,NA,,htru_pks,,
53,B1832-06,J1835-0643,18:35:05.5,-06:43:06.4,278.77317417,0,-6.7184333,,NA,,"jb2,pksmb,htru_pks",,
54,J1835-0847,J1835-0847,18:35:45.7,-08:47:20,278.9405,0,-8.78888889,,NA,,htru_pks,,
55,J1835-0924,J1835-0924,18:35:38.0,-09:24:27,278.90841667,0,-9.4075,,NA,,"pksmb,htru_pks",,
56,J1835-09242,J1835-09242,18:35:21.8,-09:24:15.9,278.840925,0,-9.40441667,,NA,,htru_pks,,
57,J1835-0928,J1835-0928,18:35:22.2,-09:28:02,278.84258333,0,-9.46722222,,NA,,htru_pks,,
58,J1835-0944,J1835-0944,18:35:46.6,-09:44:27.2,278.9443875,0,-9.74088889,,NA,,"pksmb,htru_pks",,
59,J1835-0946,J1835-0946,18:35:44.8,-09:46:38,278.93691667,0,-9.77722222,,NA,,"pksmb,htru_pks",,
60,J1835-1020,J1835-1020,18:35:57.5,-10:20:04.5,278.98991,0,-10.33458333,,NA,,"pksmb,htru_pks",,
61,J1835-1106,J1835-1106,18:35:18.4,-11:06:16.1,278.82670833,0,-11.10447222,,NA,,"pks70,pksmb,htru_pks",,
62,J1835-1548,J1835-1548,18:35:50.3,-15:48:38,278.95970833,0,-15.81055556,,NA,,pksmb,,
63,J1835-3259A,J1835-3259A,18:35:44,-32:59:25,278.93333333,4,-32.99027778,,GC,GC:NGC6652,misc,,
64,B1834-04,J1836-0436,18:36:51.7,-04:36:37.6,279.21579339,0,-4.61046591,,NA,,"jb2,pksmb,htru_pks",,
65,J1836-0517,J1836-0517,18:36:25.2,-05:17:35,279.105,0,-5.29305556,,NA,,pksmb,,
66,B1834-10,J1836-1008,18:36:53.9,-10:08:08.3,279.22469117,0,-10.13565277,,NA,,"mol2,pks70,pksmb,htru_pks",,
67,J1836-11,J1836-11,18:36:06,-11:17,279.025,0,-11.28333333,,NA,,htru_pks,,
68,J1836-1324,J1836-1324,18:36:52.2,-13:24:33.6,279.2178625,0,-13.40933333,,NA,,"pksmb,htru_pks",,
69,J1836-2354A,J1836-2354A,18:36:25.4,-23:54:52.3,279.10602167,1,-23.91455278,UL[lrfs11],GC,GC:M22(NGC6656),misc,,
70,J1836-2354B,J1836-2354B,18:36:24.3,-23:54:28.7,279.1014625,1,-23.90797222,,GC,GC:M22(NGC6656),misc,,
71,J1836+5925,J1836+5925,18:36:13.6,+59:25:30.1,279.056975,1,59.42504167,,GRS,"GRS:4FGL_J1836.2+5925[fermi21],XRS:RX_J1",FermiBlind,"XINS,NRAD",
72,J1837+0033g,J1837+0033g,18:37:41,+00:33,279.42083333,0,0.55,,NA,,fast_gpps,,
73,J1837-0045,J1837-0045,18:37:32.1,-00:45:10.6,279.38397519,2,-0.75295649,,NA,,"pks70,pksmb",,
74,J1837+0053,J1837+0053,18:37:28.4,+00:53:13,279.36854167,0,0.88694444,,NA,,pksmb,,
75,J1837-0559,J1837-0559,18:37:23.6,-05:59:28.6,279.34855,0,-5.99127778,,NA,,"pksmb,htru_pks",,
76,J1837-0604,J1837-0604,18:37:43.5,-06:04:49,279.43145833,0,-6.08027778,,NA,,"pksmb,htru_pks",HE[lsg+15],
77,B1834-06,J1837-0653,18:37:14.6,-06:53:02.1,279.3110431,0,-6.88392099,,NA,,"jb2,pksmb,htru_pks",,
78,J1837-0822,J1837-0822,18:37:39.6,-08:22:12.4,279.415225,0,-8.37011111,He(?)[bsb+19],NA,,htru_pks,,
79,J1837+1221,J1837+1221,18:37:07.1,+12:21:54.0,279.27966667,0,12.365,,NA,,"pkssw,misc",,
80,J1837-1243,J1837-1243,18:37:09.4,-12:43:56,279.28920833,0,-12.73222222,,NA,,"pksmb,htru_pks",,
81,J1837-1837,J1837-1837,18:37:54.2,-18:37:08,279.47604167,0,-18.61888889,,NA,,"pkssw,pksmb,htru_pks",,
82,J1838+0022g,J1838+0022g,18:38:24,+00:22,279.6,0,0.36666667,,NA,,fast_gpps,,
83,J1838+0027g,J1838+0027g,18:38:13,+00:27,279.55416667,0,0.45,,NA,,fast_gpps,,
84,J1838+0044g,J1838+0044g,18:38:11,+00:44,279.54583333,0,0.73333333,,NA,,fast_gpps,,
85,J1838-01,J1838-01,18:38:30,-01:01,279.625,0,-1.01666667,,NA,,pksmb,,
86,J1838-0107,J1838-0107,18:38:39.4,-01:07:48.6,279.6642625,0,-1.13017778,,NA,,htru_pks,,
87,J1838-0453,J1838-0453,18:38:11.4,-04:53:25.3,279.5475,0,-4.89036667,,NA,,"pksmb,htru_pks",,
88,J1838-0537,J1838-0537,18:38:56.0,-05:37:09,279.73341667,0,-5.61916667,,GRS,GRS:4FGL_J1838.9-0537[fermi21],FermiBlind,NRAD,
89,J1838-0549,J1838-0549,18:38:38.0,-05:49:12.1,279.65860417,0,-5.82002778,,NA,,"pksmb,htru_pks",,
90,J1838-0624,J1838-0624,18:38:51.7,-06:24:54,279.71575,0,-6.415,,NA,,pksmb,,
91,J1838-0655,J1838-0655,18:38:03.1,-06:55:33.4,279.51304167,2,-6.92594444,,XRS,"XRS:AX_J1838.0-0655,GRS:HESS_J1837-069",misc,NRAD,
92,J1838-1046,J1838-1046,18:38:26.4,-10:46:57,279.61033333,0,-10.7825,,NA,,"pksmb,htru_pks",,
93,J1838+1523,J1838+1523,18:38:46.7,+15:23:25.4,279.69491667,0,15.39038889,,NA,,misc,,
94,J1838+1650,J1838+1650,18:38:43.0,+16:50:16.0,279.679425,0,16.83779167,,NA,,"ar4,lotaas",,
95,J1838-1849,J1838-1849,18:38:33.7,-18:49:59,279.64079167,0,-18.83305556,,NA,,pksmb,,
96,J1838+50,J1838+50,18:38,+50:51,279.5,0,50.85,,NA,,chime,RRAT[gac+20],
97,J1839-0141,J1839-0141,18:39:06.9,-01:41:56.0,279.77910333,0,-1.69888889,,NA,,pksmb,RRAT,
98,J1839-0223,J1839-0223,18:39:58.0,-02:23:09.5,279.9918,0,-2.38597222,,NA,,htru_pks,,
99,J1839-0321,J1839-0321,18:39:37.5,-03:21:10.8,279.90633333,0,-3.353,,NA,,pksmb,,
100,J1839-0332,J1839-0332,18:39:56.5,-03:32:58.6,279.9857625,0,-3.54961111,,NA,,htru_pks,,
101,J1839-0402,J1839-0402,18:39:51.0,-04:02:24.9,279.96275,0,-4.04025,,NA,,"pksmb,htru_pks",,
102,J1839-0436,J1839-0436,18:39:00.0,-04:36:57.5,279.75026667,0,-4.61597222,,NA,,"pksmb,htru_pks",,
103,J1839-0459,J1839-0459,18:39:42.6,-04:59:58.8,279.92757917,0,-4.99966667,,NA,,"pksmb,htru_pks",,
104,J1839-0627,J1839-0627,18:39:20.4,-06:27:34,279.83525,0,-6.45944444,,NA,,"pksmb,htru_pks",,
105,J1839-0643,J1839-0643,18:39:09.8,-06:43:45.2,279.79084583,0,-6.72922222,,NA,,"pksmb,htru_pks",,
106,J1839-0905,J1839-0905,18:39:53.4,-9:05:14.1,279.97275,0,-9.08725,,NA,,"pksmb,htru_pks",,
107,J1839-1238,J1839-1238,18:39:43.7,-12:38:40.7,279.93211667,0,-12.64463889,,NA,,"pksmb,htru_pks",,
108,J1840+0012g,J1840+0012g,18:40:49,+00:12,280.20416667,0,0.2,,NA,,fast_gpps,,
109,J1840+0214,J1840+0214,18:40:34.0,+02:14:54.7,280.14202917,0,2.24852778,,NA,,pksmb,,
110,J1840-0445,J1840-0445,18:40:45.5,-04:45:08,280.18958333,0,-4.75222222,,NA,,htru_pks,,
111,J1840-0559,J1840-0559,18:40:23.1,-05:59:16.2,280.09658333,0,-5.98783333,,NA,,"pksmb,htru_pks",,
112,J1840-0626,J1840-0626,18:40:16.3,-06:26:15.4,280.06795833,0,-6.43761111,,NA,,pksmb,,
113,J1840-0643,J1840-0643,18:40:08.9,-06:43:36.0,280.03725083,0,-6.72668333,He[kek+13],NA,,pksmb,,
114,J1840-0753,J1840-0753,18:40:47.6,-07:53:32,280.19833333,0,-7.89222222,,NA,,"pksmb,htru_pks",,
115,J1840-0809,J1840-0809,18:40:33.3,-08:09:03.6,280.13902083,0,-8.15100556,,NA,,"pksmb,htru_pks",,
116,J1840-0815,J1840-0815,18:40:13.7,-08:15:08.8,280.05731667,0,-8.25246667,,NA,,"pksmb,htru_pks",,
117,J1840-0840,J1840-0840,18:40:51.9,-08:40:29,280.21625,0,-8.67472222,,NA,,"pksmb,htru_pks",,
118,J1840-1122,J1840-1122,18:40:24.0,-11:22:10.7,280.100275,0,-11.36963889,,NA,,"pksmb,htru_pks",,
119,J1840-1207,J1840-1207,18:40:53.7,-12:07:32.6,280.22409167,0,-12.12572222,,NA,,"pksmb,htru_pks",,
120,J1840-1419,J1840-1419,18:40:33.0,-14:19:06.5,280.13766667,0,-14.31847222,,NA,,pksmb,RRAT,
121,B1839+56,J1840+5640,18:40:44.5,+56:40:54.8,280.18557167,0,56.68190333,,NA,,"misc,gb4,gbncc,lotaas",,
122,J1841+0130,J1841+0130,18:41:17.7,+01:30:16.9,280.32400417,0,1.50469444,He[lfl+06],NA,,pksmb,,
123,J1841-0157,J1841-0157,18:41:56.2,-01:57:54.6,280.48419583,0,-1.96516667,,NA,,"pksmb,htru_pks",,
124,J1841-0310,J1841-0310,18:41:25.8,-03:10:21,280.357875,0,-3.1725,,NA,,"pksmb,htru_pks",,
125,J1841-0345,J1841-0345,18:41:38.6,-03:48:42.6,280.41116667,0,-3.81183333,,NA,,"misc,pksmb,htru_pks",,
126,J1841-04,J1841-04,18:41:10,-04:48,280.29166667,0,-4.8,,NA,,misc,RRAT[ttm18],
127,B1838-04,J1841-0425,18:41:05.6,-04:25:19.5,280.27359583,0,-4.42208333,,NA,,"jb2,pksmb,htru_pks",,
128,J1841-0456,J1841-0456,18:41:19.3,-04:56:11.1,280.33059583,4,-4.93643333,,SNR,"SNR:Kes73,XRS:1E_1841-045",misc,"AXP,NRAD",
129,J1841-0500,J1841-0500,18:41:18.1,-05:00:19.5,280.32558333,0,-5.00541667,,NA,,"misc,htru_pks",,
130,J1841-0524,J1841-0524,18:41:49.3,-05:24:29.5,280.4555,0,-5.40819444,,GRS,GRS:[sbc+19],"pksmb,htru_pks",HE[sbc+19],
131,B1839+09,J1841+0912,18:41:55.9,+09:12:07.3,280.48316578,0,9.20204287,,NA,,"mol2,gb3,ar3,pkssw,gb4,lotaas",,
132,J1841-1404,J1841-1404,18:41:34.3,-14:04:19,280.39291667,0,-14.07194444,,NA,,pksmb,,
133,J1841-7845,J1841-7845,18:41:25.9,-78:45:15,280.35791667,0,-78.75416667,,NA,,pkssw,,
134,J1842-0153,J1842-0153,18:42:57.8,-01:53:26.7,280.741125,0,-1.89075,,NA,,pksmb,,
135,J1842+0257,J1842+0257,18:42:30.9,+02:57:58.8,280.628875,0,2.96633333,,NA,,pksmb,,
136,J1842-0309,J1842-0309,18:42:19.0,-03:09:46,280.57925,0,-3.16277778,,NA,,"pksmb,htru_pks",,
137,J1842+0358,J1842+0358,18:42:17.0,+03:58:35.3,280.570925,0,3.97647222,,NA,,pksmb,,
138,B1839-04,J1842-0359,18:42:26.4,-04:00:01.5,280.610375,0,-4.00042222,,NA,,"jb2,pksmb,htru_pks",,
139,J1842-0415,J1842-0415,18:42:11.2,-04:15:38.2,280.5470375,0,-4.26061111,,NA,,"misc,pksmb,htru_pks",,
140,J1842-0612,J1842-0612,18:42:43.0,-06:12:36,280.679375,0,-6.21,,NA,,"pksmb,htru_pks",,
141,J1842+0638,J1842+0638,18:42:10.0,+06:38:15.0,280.541675,0,6.6375,,NA,,pksmb,,
142,J1842-0800,J1842-0800,18:42:54.9,-08:00:53.5,280.72892917,0,-8.01486111,,NA,,htru_pks,,
143,J1842-0905,J1842-0905,18:42:22.1,-09:05:30.0,280.59229167,0,-9.09166667,,NA,,"pksmb,htru_pks",,
144,J1842+1332,J1842+1332,18:42:29.9,+13:32:01.5,280.62483333,0,13.53375,,NA,,pkssw,,
145,J1842-27,J1842-27,18:42:02,-27:58:19,280.50833333,0,-27.97194444,,NA,,htru_pks,,
146,J1843-0000,J1843-0000,18:43:27.9,-00:00:41.5,280.86652083,0,-0.01152778,,NA,,"pksmb,palfa",,
147,J1843-0050,J1843-0050,18:43:36.7,-00:50:10,280.903,0,-0.83611111,,NA,,pksmb,,
148,J1843+01,J1843+01,18:43:28,+01:19,280.86666667,0,1.31666667,,NA,,"palfa,fast_gpps",,
149,J1843-0137,J1843-0137,18:43:12.6,-01:37:46.3,280.802625,0,-1.62952778,,NA,,pksmb,,
150,J1843-0211,J1843-0211,18:43:30.3,-02:11:02.8,280.87636667,0,-2.18411111,,NA,,"pksmb,htru_pks",,
151,J1843-0355,J1843-0355,18:43:06.6,-03:55:56.6,280.7777625,0,-3.93238889,,NA,,"pksmb,htru_pks",,
152,J1843-0408,J1843-0408,18:43:43.4,-04:08:04,280.931,0,-4.13444444,,NA,,"pksmb,htru_pks",,
153,J1843-0459,J1843-0459,18:43:27.6,-04:59:30.4,280.86517917,0,-4.99177778,,NA,,"pksmb,htru_pks",,
154,J1843-0510,J1843-0510,18:43:09.7,-05:10:04.5,280.79055,0,-5.16791667,,NA,,htru_pks,,
155,J1843-0702,J1843-0702,18:43:22.4,-07:02:54.6,280.84349583,0,-7.0485,,NA,,"pksmb,htru_pks",,
156,J1843-0744,J1843-0744,18:43:05.4,-07:44:30.1,280.7728625,0,-7.74169444,,NA,,"pksmb,htru_pks",,
157,J1843-0806,J1843-0806,18:43:28.7,-08:06:44.9,280.86964583,0,-8.11247222,,NA,,"pksmb,htru_pks",,
158,J1843-1113,J1843-1113,18:43:41.2,-11:13:31.0,280.92192465,0,-11.22529683,,GRS,GRS:4FGL_J1843.7-1114[fermi21],"pksmb,htru_pks",HE,
159,J1843-1448,J1843-1448,18:43:01.3,-14:48:12.6,280.75572917,0,-14.80350278,,NA,,pksmb,,
160,J1843-1507,J1843-1507,18:43:33.6,-15:07:03.0,280.89002917,0,-15.1175,,NA,,"pksmb,htru_pks",,
161,J1843+2024,J1843+2024,18:43:26.1,+20:24:54.6,280.85908333,0,20.41516667,,NA,,ar4,,
162,J1843-40,J1843-40,18:43:03,-40:33:51,280.7625,0,-40.56416667,,NA,,htru_pks,,
163,J1844+00,J1844+00,18:44:11,+00:35,281.04583333,0,0.58333333,,NA,,"ar4,pksmb,palfa",,
164,J1844+0028g,J1844+0028g,18:44:36,+00:28.8,281.15,-1,0.48,,NA,,fast_gpps,,
165,J1844-0030,J1844-0030,18:44:41.0,-00:30:25.8,281.17124583,0,-0.50716667,,NA,,pksmb,,
166,J1844+0115,J1844+0115,18:44:40.5,+01:15:34.9,281.1689475,0,1.259715,He[csl+12],NA,,palfa,,
167,B1842-02,J1844-0244,18:44:44.9,-02:44:40.9,281.18739664,0,-2.74470269,,NA,,"jb2,pksmb,htru_pks",,
168,J1844-0256,J1844-0256,18:44:53,-02:56,281.22083333,0,-2.93333333,,NA,,"misc,pksmb,htru_pks",,
169,J1844-03,J1844-03,18:44:57,-03:00:00,281.2375,0,-3.0,,XRS,"XRS:AX_J1845-0258,XRS:CXOU_J184454.6-025",misc,"NRAD,AXP(?)",
170,J1844-0302,J1844-0302,18:44:06.9,-03:02:11.2,281.028825,0,-3.03644444,,NA,,htru_pks,,
171,J1844-0310,J1844-0310,18:44:45.4,-03:10:37.1,281.1895,0,-3.17697222,,NA,,"misc,pksmb,htru_pks",,
172,J1844-0346,J1844-0346,18:44:32.8,-03:46:30.6,281.13704167,0,-3.77516667,,GRS,"GRS:4FGL_J1844.4-0345[fermi21],XRS:1SXPS",FermiBlind,NRAD,
173,B1841-04,J1844-0433,18:44:33.4,-04:33:12.4,281.13938487,0,-4.55344819,,NA,,"jb2,pks70,pksmb,htru_pks",,
174,J1844-0452,J1844-0452,18:44:01.5,-04:52:20.9,281.00641667,0,-4.87247222,,NA,,pksmb,,
175,J1844-0502,J1844-0502,18:44:33.9,-05:02:00.5,281.1415,0,-5.03347222,,NA,,pksmb,,
176,B1841-05,J1844-0538,18:44:05.1,-05:38:34.1,281.02133333,0,-5.64280556,,NA,,"jb2,pksmb,htru_pks",,
177,B1842+14,J1844+1454,18:44:54.8,+14:54:14.1,281.2287275,0,14.90392222,,NA,,"mol2,ar2,ar3,pkssw,gb4,lotaas",,
178,J1844+41,J1844+41,18:44:45,+41:17,281.1875,0,41.28333333,,NA,,misc,,
179,J1845-0028g,J1845-0028g,18:45:40,-00:28,281.41666667,0,-0.46666667,,NA,,fast_gpps,,
180,J1845-0316,J1845-0316,18:45:52.9,-03:16:05,281.47041667,0,-3.26805556,,NA,,"misc,pksmb,htru_pks",,
181,B1842-04,J1845-0434,18:45:34.7,-04:34:29.8,281.39462421,0,-4.57494968,,NA,,"jb2,pksmb,htru_pks",,
182,J1845-0545,J1845-0545,18:45:38.4,-05:45:18.2,281.410375,0,-5.75505556,,NA,,"pksmb,htru_pks",,
183,J1845+0623,J1845+0623,18:45:08.5,+06:23:57.6,281.28579167,0,6.39933333,,NA,,pksmb,,
184,J1845-0635,J1845-0635,18:45:07.4,-06:35:23.4,281.28085833,0,-6.58983333,,NA,,"pksmb,htru_pks",,
185,J1845-0743,J1845-0743,18:45:57.1,-07:43:38.5,281.48826375,0,-7.72738056,,NA,,"pksmb,htru_pks",,
186,J1845-0826,J1845-0826,18:45:05.6,-08:26:39.7,281.27372083,0,-8.44436111,,NA,,pksmb,,
187,J1845-1114,J1845-1114,18:45:45.7,-11:14:11.0,281.44074167,0,-11.23638889,,NA,,"pksmb,htru_pks",,
188,J1845-1351,J1845-1351,18:45:11.5,-13:51:54.5,281.29791667,0,-13.86513889,,NA,,pksmb,,
189,J1846+0051,J1846+0051,18:46:43.8,+00:51:39.0,281.6825875,0,0.86083333,,NA,,pksmb,,
190,J1846-0257,J1846-0257,18:46:15.4,-02:57:36.0,281.56454167,0,-2.96,,NA,,pksmb,RRAT,
191,J1846-0258,J1846-0258,18:46:24.9,-02:58:30.1,281.60391667,24,-2.97502778,,SNR,"SNR:Kes75,XRS:PWN:[hcg03],GRS:[kd16]",misc,NRAD,
192,J1846-0749,J1846-0749,18:46:19.7,-07:49:21.4,281.58226667,0,-7.82261111,,NA,,"pksmb,htru_pks",,
193,J1846-07492,J1846-07492,18:46:07.9,-07:49:13.2,281.53332917,0,-7.82033333,,NA,,"pksmb,htru_pks",,
194,J1846+0919,J1846+0919,18:46:26.0,+09:19:46,281.60833333,1,9.32944444,,GRS,GRS:4FGL_J1846.3+0919[fermi21],FermiBlind,NRAD,
195,J1846-4249,J1846-4249,18:46,-42:49,281.5,0,-42.81666667,,NA,,htru_pks,,
196,J1846-7403,J1846-7403,18:46:13.7,-74:03:04,281.55741667,0,-74.05111111,,NA,,pkssw,,
197,J1847+01,J1847+01,18:47:05,+01:13,281.77083333,0,1.21666667,,NA,,"palfa,fast_gpps",,
198,J1847+0110g,J1847+0110g,18:47:23,+01:10,281.84583333,0,1.16666667,,NA,,fast_gpps,,
199,J1847-0130,J1847-0130,18:47:35.2,-01:30:46,281.89670833,0,-1.51277778,,NA,,pksmb,,
200,J1847+0133g,J1847+0133g,18:47:01,+01:33,281.75416667,0,1.55,,NA,,fast_gpps,,
201,B1844-04,J1847-0402,18:47:22.8,-04:02:14.4,281.845175,0,-4.03733333,,NA,,"jb1,mol2,jb2,gb3,pks70,pksmb,htru_p",,
202,J1847-0427,J1847-0427,18:47:18.8,-04:27:59,281.82858333,0,-4.46638889,,NA,,htru_pks,,
203,J1847-0438,J1847-0438,18:47:37.9,-04:38:15.3,281.90802083,0,-4.63758333,,NA,,"pksmb,htru_pks",,
204,J1847-0443,J1847-0443,18:47:51.8,-04:43:36.2,281.96604167,0,-4.72672222,,NA,,"pksmb,htru_pks",,
205,J1847-0605,J1847-0605,18:47:21.0,-06:05:14.1,281.83779583,0,-6.08725,,NA,,"pksmb,htru_pks",,
206,J1847+0614g,J1847+0614g,18:47:34,+06:14,281.89166667,0,6.23333333,,NA,,fast_gpps,,
207,J1848-0023,J1848-0023,18:48:37.8,-00:23:17,282.157875,0,-0.38805556,,NA,,"pksmb,fast_gpps",,
208,J1848-0055,J1848-0055,18:48:45.5,-00:55:53,282.18958333,0,-0.93138889,,NA,,pksmb,,
209,B1845-01,J1848-0123,18:48:23.5,-01:23:58.3,282.09828958,0,-1.39953611,,NA,,"misc,jb1,mol2,jb2,pks70,pksmb",,
