,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
14,B1541-52,J1544-5308,15:44:59.8,-53:08:46.9,236.24928917,0,-53.14637583,,NA,,"mol2,pks1,pks70,pksmb,htru_pks,ghrs",,
15,J1545-4550,J1545-4550,15:45:55.9,-45:50:37.5,236.48310817,0,-45.84375756,He[bbb+13],NA,,htru_pks,,
16,J1546-3747A,J1546-3747A,15:46:03.4,-37:47:10.1,236.51433333,0,-37.78613889,,GC,GC:NGC5986,misc,,
17,J1546-5302,J1546-5302,15:46:07.4,-53:02:23.0,236.53083333,0,-53.03972222,,NA,,"pksmb,htru_pks",,
18,J1546-59,J1546-59,15:46,-59,236.5,0,-59.0,,NA,,pksmb,,
19,J1547-0944,J1547-0944,15:47:46.0,-09:44:07.8,236.94190833,0,-9.7355,,NA,,gb350,,
20,J1547-5709,J1547-5709,15:47:24.1,-57:09:17.5,236.85052,0,-57.15488053,He[ccb+20],NA,,htru_pks,,
21,J1547-5750,J1547-5750,15:47:30.6,-57:50:29.4,236.8775,0,-57.8415,,NA,,"pksmb,htru_pks",,
22,J1547-5839,J1547-5839,15:47:34.9,-58:39:09.8,236.89579167,0,-58.65272222,,NA,,"pksmb,htru_pks",,
23,J1548-4821,J1548-4821,15:48:23.2,-48:21:49.7,237.09691667,0,-48.36380556,,NA,,"pksmb,htru_pks",,
24,J1548-4927,J1548-4927,15:48:19.4,-49:27:40.4,237.081125,0,-49.46122222,,NA,,"pksmb,htru_pks",,
25,J1548-5607,J1548-5607,15:48:44.0,-56:07:34.3,237.18339583,0,-56.12619444,,NA,,"pksmb,htru_pks",,
26,J1549+2113,J1549+2113,15:49:40.9,+21:13:26.9,237.4205875,0,21.22413889,,NA,,"ar4,lotaas",,
27,J1549-4848,J1549-4848,15:49:21.0,-48:48:35.5,237.33783333,0,-48.80986111,,NA,,"pks70,pksmb,htru_pks",,
28,J1549-57,J1549-57,15:49:05,-57:21:37,237.27083333,0,-57.36027778,,NA,,htru_pks,RRAT,
29,J1549-5722,J1549-5722,15:49:47.9,-57:22:02,237.44958333,0,-57.36722222,,NA,,"pksmb,htru_pks",,
30,J1550-5242,J1550-5242,15:50:02.9,-52:42:07.0,237.51229167,0,-52.70194444,,NA,,"pksmb,htru_pks",,
31,J1550-5317,J1550-5317,15:50:04.8,-53:17:21,237.52,0,-53.28916667,,NA,,"pksmb,htru_pks",,
32,J1550-5418,J1550-5418,15:50:54.1,-54:18:24.1,237.72551608,7,-54.30669836,,XRS,"XRS:1E_1547.0-5408[gg07],SNR:G327.24-0.1",misc,"AXP,HE",
33,J1551-0658,J1551-0658,15:51:07.2,-06:58:06.5,237.7800625,0,-6.96847222,,NA,,FermiAssoc,,
34,J1551-4424,J1551-4424,15:51:48.0,-44:24:42,237.95008333,0,-44.41166667,,NA,,htru_pks,,
35,J1551-5310,J1551-5310,15:51:41.0,-53:11:00.5,237.92083333,0,-53.18347222,,NA,,"pksmb,htru_pks",,
36,J1551-6214,J1551-6214,15:51:36.7,-62:14:23.3,237.90328333,0,-62.239825,,NA,,htru_pks,,
37,J1552-4937,J1552-4937,15:52:13.2,-49:37:49.7,238.05529542,0,-49.63048444,,NA,,pksmb,,
38,J1552+5437,J1552+5437,15:52:53.3,+54:37:05.7,238.22221321,0,54.61827406,,GRS,GRS:4FGL_J1553.1+5438[fermi21],misc,HE[pbh+17],
39,B1550-54,J1553-5456,15:53:59.6,-54:56:06.2,238.498375,0,-54.93506944,,NA,,"mol2,pks70,pksmb,htru_pks",,
40,J1554+18,J1554+18,15:54:17,+18:04,238.57083333,0,18.06666667,,NA,,ar327,RRAT[dsm+16],
41,J1554-5209,J1554-5209,15:54:27.1,-52:09:38.3,238.613125,0,-52.16063889,,NA,,"pksmb,htru_pks",RRAT,
42,J1554-5512,J1554-5512,15:54:40.5,-55:12:33,238.66875,0,-55.20916667,,NA,,pksmb,,
43,J1555+01,J1555+01,15:55:58,+01:08,238.99166667,0,1.13333333,,NA,,misc,RRAT[ttm18],
44,J1555-0515,J1555-0515,15:55:40.0,-05:15:57.4,238.91707083,0,-5.26594444,,NA,,gb350,,
45,B1552-23,J1555-2341,15:55:33.1,-23:41:09.9,238.88826808,0,-23.68607516,,NA,,"mol2,pks70,pkssw",,
46,J1555-2908,J1555-2908,15:55:40.7,-29:08:28,238.91958333,0,-29.14111111,,GRS,GRS:4FGL_J1555.7-2908[fermi21],FermiAssoc,UL[nie21],
47,B1552-31,J1555-3134,15:55:17.9,-31:34:20.1,238.8248,0,-31.57225,,NA,,"mol2,pks70,pkssw",,
48,J1556-5358,J1556-5358,15:56:51.5,-53:58:55,239.21458333,0,-53.98194444,,NA,,"pksmb,htru_pks",,
49,J1557-4258,J1557-4258,15:57:00.2,-42:58:12.6,239.251075,0,-42.97018333,,NA,,"pks70,pkssw,htru_pks",,
50,J1557-5151,J1557-5151,15:57:29.3,-51:51:08.4,239.37208333,0,-51.85233333,,NA,,htru_pks,,
51,J1558-5419,J1558-5419,15:58:41.4,-54:19:26,239.67270833,0,-54.32388889,,NA,,"pksmb,htru_pks",,
52,J1558-5756,J1558-5756,15:58:30.5,-57:56:26.1,239.62720833,0,-57.94058333,,NA,,pksmb,,
53,J1558-67,J1558-67,15:58:21,-67:35:59,239.5875,0,-67.59972222,,NA,,htru_pks,,
54,J1559-44,J1559-44,15:59,-44:00,239.75,0,-44.0,,NA,,ghrss,,
55,B1556-44,J1559-4438,15:59:41.5,-44:38:45.9,239.92302552,0,-44.64608383,,NA,,"mol1,mol2,pks70,pkssw,htru_pks,ghrs",,
56,B1555-55,J1559-5545,15:59:20.7,-55:45:47,239.83625,0,-55.76305556,,NA,,"mol2,pks70,pksmb,htru_pks",,
57,J1600-3053,J1600-3053,16:00:51.9,-30:53:49.3,240.21626275,0,-30.89705476,He[jbo+07],GRS,"GRS:4FGL_J1600.9-3054[fermi21],XRS:[pb15",pkssw,HE[egc+13],
58,B1557-50,J1600-5044,16:00:53.0,-50:44:21.3,240.22089583,0,-50.73925,,NA,,"misc,mol1,pks1,pksmb,htru_pks",,
59,B1556-57,J1600-5751,16:00:19.9,-57:51:15.3,240.08291667,0,-57.85425,,NA,,"mol2,pks1,pks70,pksmb,htru_pks",,
60,J1600-5916,J1600-5916,16:00:35.0,-59:16:59,240.14583333,0,-59.28305556,,NA,,pksmb,,
61,J1601-50,J1601-50,16:01:24,-50:23,240.35,0,-50.38333333,,NA,,"pksmb,htru_pks",,
62,J1601-5244,J1601-5244,16:01:27.3,-52:44:09,240.36375,0,-52.73583333,,NA,,"pksmb,htru_pks",,
63,J1601-5335,J1601-5335,16:01:54.8,-53:35:44.1,240.478375,0,-53.59558333,,NA,,"pksmb,htru_pks",,
64,J1602-4957,J1602-4957,16:02:18.2,-49:57:32,240.57583333,0,-49.95888889,,NA,,"pksmb,htru_pks",,
65,B1558-50,J1602-5100,16:02:18.7,-51:00:06.1,240.57804167,0,-51.00169444,,NA,,"misc,mol2,pks1,pks70,pksmb,htru_pks",,
66,J1603+18,J1603+18,16:03:34,+18:51,240.89166667,0,18.85,,NA,,ar327,RRAT[dsm+16],
67,J1603-2531,J1603-2531,16:03:04.8,-25:31:47.9,240.77010542,0,-25.52997222,,NA,,"pks70,pkssw",,
68,B1600-27,J1603-2712,16:03:08.0,-27:13:27.6,240.78359696,0,-27.22433718,,NA,,"mol2,pks70,pkssw",,
69,J1603-3539,J1603-3539,16:03:53.6,-35:39:57.1,240.9737375,0,-35.66586111,,NA,,"pkssw,htru_pks",,
70,J1603-5312,J1603-5312,16:03:50.8,-53:12:58.0,240.962,0,-53.21611111,,NA,,htru_pks,,
71,J1603-5657,J1603-5657,16:03:31.4,-56:57:44.1,240.88108333,0,-56.962275,,NA,,"pks70,pksmb,htru_pks",,
72,J1603-7202,J1603-7202,16:03:35.6,-72:02:32.7,240.89865629,0,-72.04242496,CO(?)[ts99a],NA,,"pks70,pkssw,htru_pks",,
73,J1604-3142,J1604-3142,16:04:36.5,-31:42:06.4,241.152275,0,-31.70177778,,NA,,pks_superb,,
74,J1604-44,J1604-44,16:04:32,-44:43,241.13333333,0,-44.71666667,,NA,,,,
75,J1604-4718,J1604-4718,16:04:29.4,-47:18:47.9,241.12254167,0,-47.31330556,,NA,,"pksmb,htru_pks",,
76,B1600-49,J1604-4909,16:04:22.9,-49:09:57.9,241.09573333,0,-49.16610556,,NA,,"mol2,pks1,pks70,pksmb,htru_pks",,
77,J1604-7203,J1604-7203,16:04:29.1,-72:03:30.4,241.12157083,0,-72.05846111,,NA,,"pks70,htru_pks",,
78,J1605+3249,J1605+3249,16:05:18.5,+32:49:18.0,241.32716667,1,32.82166667,,XRS,"XRS:RX_J1605.3+3249,OPT:[kkvh11]",misc,"XINS,NRAD",
79,J1605-5215,J1605-5215,16:05:19.0,-52:15:48,241.32916667,0,-52.26333333,,NA,,"pksmb,htru_pks",,
80,B1601-52,J1605-5257,16:05:16.2,-52:57:34.8,241.31777083,0,-52.95966667,,NA,,"misc,mol2,pks1,pks70,pksmb,htru_pks",,
81,B1604-00,J1607-0032,16:07:12.0,-00:32:41.5,241.80024917,0,-0.54486861,,NA,,"mol1,mol2,gb3,pks70,gb4,lotaas",,
82,J1607-5140,J1607-5140,16:07:49.3,-51:40:16,241.95541667,16,-51.67111111,,NA,,pksmb,,
83,J1607-6449,J1607-6449,16:07:48.7,-64:49:43.0,241.9529625,0,-64.82863333,,NA,,htru_pks,,
84,J1609-1930,J1609-1930,16:09:05.3,-19:30:08,242.27229167,0,-19.50222222,,NA,,pkssw,,
85,J1609-4616,J1609-4616,16:09:41.1,-46:16:22.5,242.421375,0,-46.27291667,,NA,,"pksmb,htru_pks",,
86,J1609-5158,J1609-5158,16:09:26.7,-51:58:18,242.36125,0,-51.97166667,,NA,,pksmb,,
87,B1607-13,J1610-1322,16:10:42.7,-13:22:22,242.6782285,0,-13.37286409,,NA,,gb2,,
88,J1610-17,J1610-17,16:10:11,-17:50,242.54583333,0,-17.83333333,,NA,,pkssw,RRAT,
89,J1610-5006,J1610-5006,16:10:44.3,-50:06:42.2,242.68458333,0,-50.11172222,,NA,,"pksmb,htru_pks",,
90,J1610-5303,J1610-5303,16:10:12.8,-53:03:49,242.55341667,0,-53.06361111,,NA,,"pksmb,htru_pks",,
91,J1611-01,J1611-01,16:11,-01:28,242.75,0,-1.46666667,,NA,,gb350,RRAT,
92,J1611-4811,J1611-4811,16:11:02.7,-48:11:39,242.76125,0,-48.19416667,,NA,,pksmb,,
93,J1611-4949,J1611-4949,16:11:46.6,-49:49:57.2,242.94429167,0,-49.83255556,,NA,,"pksmb,htru_pks",,
94,B1607-52,J1611-5209,16:11:03.3,-52:09:22.1,242.76404167,0,-52.15614722,,NA,,"pks1,pksmb,htru_pks",,
95,J1611-5847,J1611-5847,16:11:51.3,-58:47:42.3,242.96380417,0,-58.79509167,,NA,,"pksmb,htru_pks",,
96,J1612+2008,J1612+2008,16:12:23.4,+20:08:18.3,243.09763333,0,20.138425,,NA,,gb350,,
97,J1612-2408,J1612-2408,16:12:26.0,-24:08:04,243.10858333,0,-24.13444444,,NA,,pkssw,,
98,J1612-49,J1612-49,16:12:54,-49:27,243.225,0,-49.45,,NA,,htru_pks,,
99,J1612-5022,J1612-5022,16:12:28.0,-50:22:57.3,243.11678333,0,-50.38258333,,NA,,htru_pks,,
100,J1612-5136,J1612-5136,16:12:00.6,-51:36:54,243.0025,0,-51.615,,NA,,pksmb,,
101,J1612-55,J1612-55,16:12:06,-55:09,243.025,0,-55.15,,NA,,htru_pks,,
102,J1612-5805,J1612-5805,16:12:27.8,-58:05:29.2,243.1159,0,-58.09144444,,NA,,htru_pks,,
103,B1609-47,J1613-4714,16:13:29.0,-47:14:26.4,243.37090833,0,-47.24066944,,NA,,"mol2,pks70,pksmb,htru_pks",,
104,J1613-5211,J1613-5211,16:13:42.4,-52:11:21.0,243.42691667,0,-52.18916667,,NA,,"pksmb,htru_pks",,
105,J1613-5234,J1613-5234,16:13:57.4,-52:34:17,243.48954167,0,-52.57138889,,NA,,"pksmb,htru_pks",,
106,B1612+07,J1614+0737,16:14:40.9,+07:37:31.0,243.67044377,0,7.62528291,,NA,,"mol2,gb2,ar4,gb4,lotaas",,
107,J1614-2230,J1614-2230,16:14:36.5,-22:30:31.2,243.65211392,1,-22.50868632,CO[dpr+10],GRS,"GRS:4FGL_J1614.5-2230[fermi21],OPT:[bk11",misc,HE[aaa+09f],
108,J1614-23,J1614-23,16:14,-23:15,243.5,0,-23.25,,NA,,misc,,
109,J1614-3846,J1614-3846,16:14:42.5,-38:46:35,243.67716667,0,-38.77638889,,NA,,htru_pks,,
110,J1614-3937,J1614-3937,16:14:31.2,-39:37:28.8,243.6301125,0,-39.62466667,,NA,,"pks70,pkssw,htru_pks",,
111,B1610-50,J1614-5048,16:14:11.2,-50:48:03.5,243.54704167,0,-50.80097222,,GRS,GRS:4FGL_J1614.5-5047[fermi21],"pks1,pksmb,htru_pks,FermiAssoc","HE[jlm+92,fermi21]",
112,J1614-5144,J1614-5144,16:14:45.7,-51:44:49,243.69041667,0,-51.74694444,,NA,,pksmb,,
113,J1614-5402,J1614-5402,16:14:50.3,-54:02:47,243.70991667,0,-54.04638889,,NA,,"pksmb,htru_pks",,
114,B1612-29,J1615-2940,16:15:52.8,-29:40:16,243.97014552,0,-29.67104248,,NA,,"mol2,htru_pks",,
115,J1615-4958,J1615-4958,16:15:17.3,-49:58:02.0,243.82241667,0,-49.96722222,,NA,,htru_pks,,
116,J1615-5137,J1615-5137,16:15:16.8,-51:37:12,243.82,0,-51.62,,GRS,GRS:4FGL_J1615.3-5136[fermi21],FermiAssoc,NRAD[pvc19],
117,J1615-5444,J1615-5444,16:15:01.1,-54:44:32.4,243.7549625,0,-54.74233333,,NA,,"pksmb,htru_pks",,
118,B1611-55,J1615-5537,16:15:40.4,-55:37:00.5,243.91845833,0,-55.61680556,,NA,,"pks1,pks70,pksmb,htru_pks",,
119,J1616-5017,J1616-5017,16:16:29.8,-50:17:14.9,244.12454167,0,-50.28747222,,NA,,htru_pks,,
120,J1616-5109,J1616-5109,16:16:30.9,-51:09:17,244.12875,0,-51.15472222,,NA,,"pksmb,htru_pks",,
121,J1616-5208,J1616-5208,16:16:23.4,-52:08:48,244.0975,0,-52.14666667,,NA,,"pksmb,htru_pks",,
122,J1617-4216,J1617-4216,16:17:23.3,-42:16:59,244.34741667,0,-42.28305556,,NA,,"pkssw,pksmb",,
123,J1617-4608,J1617-4608,16:17:35.1,-46:08:36.5,244.39627083,0,-46.14347222,,NA,,"pksmb,htru_pks",,
124,J1617-5055,J1617-5055,16:17:29.3,-50:55:13.2,244.37208333,4,-50.92033333,,GRS,GRS:J1616-508[aab+06],"misc,htru_pks",HE[tkt+98],
125,J1618-36,J1618-36,16:18:32.1,-36:03:42,244.63375,0,-36.06166667,,NA,,htru_pks,,
126,J1618-3921,J1618-3921,16:18:18.8,-39:21:01.8,244.57843667,0,-39.35050417,He[ocg+18],NA,,pkssw,,
127,J1618-4624,J1618-4624,16:18:52.7,-46:24:34.9,244.71989912,0,-46.40970833,CO[ccb+20],GRS,GRS:4FGL_J1618.7-4633[fermi21],"htru_pks,FermiAssoc","HE[ccb+20,fermi21]",
128,J1618-4723,J1618-4723,16:18:06.8,-47:23:19.1,244.52833333,0,-47.38863889,,NA,,"pksmb,htru_pks",,
129,J1619-42,J1619-42,16:19:06,-42:02,244.775,0,-42.03333333,,NA,,pksmb,,
130,J1620-4927,J1620-4927,16:20:41.5,-49:27:37.1,245.173,0,-49.46030556,,GRS,GRS:4FGL_J1620.7-4927[fermi21],FermiBlind,NRAD,
131,J1620-5414,J1620-5414,16:20:14.4,-54:14:51.7,245.06016667,0,-54.24769444,,NA,,pksmb,,
132,J1621-5039,J1621-5039,16:21:04.7,-50:39:48.6,245.269625,0,-50.6635,,NA,,"pksmb,htru_pks",,
133,J1621-5243,J1621-5243,16:21:55.8,-52:43:44,245.4825,0,-52.72888889,,NA,,"pksmb,htru_pks",,
134,J1622-0315,J1622-0315,16:22:59.6,-03:15:37.3,245.74845208,0,-3.26036889,MS[ssc+19],GRS,GRS:4FGL_J1623.0-0315[fermi21],FermiAssoc,HE,
135,J1622-3751,J1622-3751,16:22:04.5,-37:51:13.9,245.51908333,0,-37.85386111,,NA,,htru_pks,,
136,J1622-4332,J1622-4332,16:22:45.4,-43:32:28.2,245.68945,0,-43.54116667,,NA,,"pks70,pksmb,htru_pks",,
137,J1622-4347,J1622-4347,16:22:30.0,-43:47:21.4,245.62525,0,-43.78927778,,NA,,"pksmb,htru_pks",,
138,J1622-4802,J1622-4802,16:22:47.1,-48:02:13.1,245.696625,0,-48.03697222,,NA,,"pksmb,htru_pks",,
139,J1622-4845,J1622-4845,16:22:05.4,-48:46:29,245.52270833,0,-48.77472222,,NA,,htru_pks,,
140,J1622-4944,J1622-4944,16:22:37.5,-49:44:30,245.65625,0,-49.74166667,,NA,,"pksmb,htru_pks",,
141,J1622-4950,J1622-4950,16:22:44.8,-49:50:54.4,245.68666667,2,-49.84844444,,XRS,"XRS:CXOU_J162244.8-495054,SNR:G333.9+0.0",htru_pks,"AXP,HE",
142,J1622-6617,J1622-6617,16:22:03.6,-66:17:16.9,245.51528375,0,-66.28804944,He(?)[kjb+12],NA,,htru_pks,,
143,J1623-0841,J1623-0841,16:23:42.6,-08:41:36.6,245.92784458,0,-8.6935,,NA,,gb350,RRAT,
144,B1620-09,J1623-0908,16:23:17.6,-09:08:48.7,245.82358292,0,-9.14687028,,NA,,"mol2,pks70,pkssw",,
145,B1620-26,J1623-2631,16:23:38.2,-26:31:53.7,245.9092575,0,-26.5316025,HeT[tacl99],GC,"GC:M4,XRS:[pkgw07]","misc,pks70,jb1,pkssw",,
146,B1620-42,J1623-4256,16:23:48.2,-42:56:52.6,245.9512125,0,-42.94794444,,NA,,"mol2,pkssw,pksmb,htru_pks",,
147,J1623-4949,J1623-4949,16:23:54.8,-49:49:04,245.97833333,0,-49.81777778,,NA,,"pksmb,htru_pks",,
148,J1623-5005,J1623-5005,16:23:04.1,-50:05:15.1,245.767125,0,-50.08752778,,GRS,GRS:4FGL_J1623.0-5004[fermi21],FermiBlind,NRAD[cwp+17],
149,J1624-39,J1624-39,16:24:25,-39:51:00,246.10416667,0,-39.85,,GRS,GRS:4FGL_J1624.3-3952[fermi21],FermiAssoc,"HE[trr+21,fermi21]",
150,J1624-4041,J1624-4041,16:24:09.9,-40:41:29.7,246.0413625,0,-40.69158333,,GRS,GRS:4FGL_J1624.1-4042[fermi21],FermiBlind,NRAD,
151,J1624-4411,J1624-4411,16:24:21.3,-44:11:33.8,246.08900417,0,-44.19272222,,NA,,"pksmb,htru_pks",,
152,J1624-4613,J1624-4613,16:24:18.7,-46:13:02,246.07791667,0,-46.21722222,,NA,,"pksmb,htru_pks",,
153,J1624-4721,J1624-4721,16:24:54.8,-47:21:27,246.22870833,0,-47.3575,,NA,,pksmb,,
154,J1624+5850,J1624+5850,16:24:00.9,+58:50:15.7,246.00401667,0,58.83771389,,NA,,lotaas,,
155,J1624+8643,J1624+8643,16:24:32.7,+86:43:13.2,246.13635035,0,86.72033519,,NA,,gbncc,,
156,J1625-0021,J1625-0021,16:25:10.3,-00:21:28.9,246.29315792,0,-0.35804444,He[drc+21],GRS,GRS:4FGL_J1625.1-0020[fermi21],FermiAssoc,HE[drc+21],
157,J1625-4048,J1625-4048,16:25:10.3,-40:48:21.5,246.29304167,0,-40.80597222,,NA,,"pks70,pkssw,htru_pks",,
158,J1625-4904,J1625-4904,16:25:18.0,-49:04:33.6,246.32520833,0,-49.076,,NA,,"pksmb,htru_pks",,
159,J1625-4913,J1625-4913,16:25:16.4,-49:13:44.6,246.318375,0,-49.22905556,,NA,,htru_pks,,
160,J1626-44,J1626-44,16:27:00,-44:22,246.75,0,-44.36666667,,NA,,pksmb,,
161,J1626-4537,J1626-4537,16:26:48.9,-45:37:25.6,246.70408333,0,-45.62377778,,NA,,"pksmb,htru_pks",,
162,J1626-4807,J1626-4807,16:26:42.5,-48:07:54,246.67708333,0,-48.13166667,,NA,,"pksmb,htru_pks",,
163,J1626-6621,J1626-6621,16:26:06.8,-66:21:15.2,246.52854583,0,-66.35424167,,NA,,htru_pks,,
164,J1627+1419,J1627+1419,16:27:18.7,+14:19:20.7,246.8281625,0,14.32241667,,NA,,"ar4,lotaas",,
165,J1627+3219,J1627+3219,16:27:56.4,+32:19:39,246.985,0,32.3275,,GRS,GRS:4FGL_J1627.7+3219[fermi21],FermiAssoc,NRAD[fermi21],
166,J1627-4706,J1627-4706,16:27:28.7,-47:06:50.2,246.86979167,0,-47.11394444,,NA,,pksmb,,
167,J1627-4845,J1627-4845,16:27:10.3,-48:45:08,246.79308333,0,-48.75222222,,NA,,"misc,pksmb,htru_pks",,
168,J1627-49,J1627-49,16:27:42,-49:54,246.925,0,-49.9,,NA,,htru_pks,,
169,J1627-51,J1627-51,16:27:30,-51:08,246.875,0,-51.13333333,,NA,,htru_pks,,
170,J1627-5547,J1627-5547,16:27:21.0,-55:47:52.4,246.83783333,0,-55.79788889,,NA,,"pksmb,htru_pks",,
171,J1627-5936,J1627-5936,16:27:52.5,-59:36:55.3,246.969125,0,-59.61536111,,NA,,htru_pks,,
172,J1628-3205,J1628-3205,16:28:07.0,-32:05:48.9,247.02916667,0,-32.09691667,MS[lht14],GRS,"GRS:4FGL_J1628.1-3204[fermi21],OPT:[lht1",FermiAssoc,HE,
173,J1628+4406,J1628+4406,16:28:50.3,+44:06:42.6,247.20963287,0,44.11183659,,NA,,"gbncc,lotaas",,
174,J1628-4804,J1628-4804,16:28:26.8,-48:04:59,247.11179167,0,-48.08305556,,NA,,"pksmb,htru_pks",,
175,J1628-4828,J1628-4828,16:28:30.9,-48:28:42,247.12875,0,-48.47833333,,NA,,pksmb,,
176,J1629-3636,J1629-3636,16:29:35.8,-36:36:13,247.39920833,0,-36.60361111,,NA,,htru_pks,,
177,J1629-3825,J1629-3825,16:29:14.6,-38:25:29.3,247.31090833,0,-38.42480556,,NA,,htru_pks,,
178,J1629-6902,J1629-6902,16:29:08.7,-69:02:45.2,247.28654417,0,-69.045915,,NA,,"pkssw,htru_pks",,
179,J1630-2609,J1630-2609,16:30:28.9,-26:09:47,247.62079167,0,-26.16305556,,NA,,pks_superb,,
180,J1630+3734,J1630+3734,16:30:36.4,+37:34:42.0,247.65194554,0,37.57836028,He[san16],GRS,GRS:4FGL_J1630.6+3734[fermi21],FermiAssoc,HE,
181,J1630-4719,J1630-4719,16:30:02.4,-47:19:42,247.51029167,0,-47.32833333,,NA,,"pksmb,htru_pks",,
182,B1626-47,J1630-4733,16:30:37.4,-47:33:05.0,247.656125,0,-47.55138889,,NA,,"pks1,pksmb,htru_pks",,
183,J1631-1612,J1631-1612,16:31:52.4,-16:12:52.0,247.968625,0,-16.21444444,,NA,,gb350,,
184,J1631-4155,J1631-4155,16:31:18.3,-41:55:03.7,247.826375,0,-41.91769444,,NA,,pksmb,,
185,J1632-1013,J1632-1013,16:32:54.2,-10:13:18,248.22583333,0,-10.22166667,,NA,,misc,,
186,J1632-4509,J1632-4509,16:32:14.0,-45:09:09,248.05833333,0,-45.1525,,NA,,"pksmb,htru_pks",,
187,J1632-4621,J1632-4621,16:32:49.8,-46:21:48.6,248.20755417,0,-46.3635,,NA,,"pksmb,htru_pks",,
188,J1632-4757,J1632-4757,16:32:16.6,-47:57:34.5,248.06941667,0,-47.95958333,,NA,,"pksmb,htru_pks",,
189,J1632-4818,J1632-4818,16:32:39.7,-48:18:53.8,248.16541667,0,-48.31494444,,SNR,SNR:G336.1-0.2(?)[mbc+02],"pksmb,htru_pks",,
190,J1633-2009,J1633-2009,16:33:55.3,-20:10:09,248.48041667,0,-20.16916667,,NA,,gb350,,
191,B1630-44,J1633-4453,16:33:47.0,-44:53:07.8,248.44603333,0,-44.8855,,NA,,"pks1,pksmb,htru_pks",,
192,J1633-4805,J1633-4805,16:33:05.4,-48:05:36,248.2725,0,-48.09333333,,NA,,pksmb,,
193,B1629-50,J1633-5015,16:33:00.0,-50:15:08.3,248.25035875,0,-50.25232167,,NA,,"pks1,pksmb,htru_pks",,
194,J1634+02,J1634+02,16:34:50,+02:34:03,248.70833333,0,2.5675,,GRS,GRS:4FGL_J1634.7+0235[fermi21],FermiAssoc,NRAD[fermi21],
195,J1634-4229,J1634-4229,16:34:14.6,-42:29:44.3,248.56110417,0,-42.49563889,,NA,,htru_pks,,
196,J1634-49,J1634-49,16:34:30,-49:52,248.625,0,-49.86666667,,NA,,htru_pks,,
197,J1634-5107,J1634-5107,16:34:04.9,-51:07:45.6,248.52079167,0,-51.12933333,,NA,,pksmb,,
198,J1634-5640,J1634-5640,16:34:19.1,-56:40:48.7,248.579875,0,-56.68019444,,NA,,htru_pks,,
199,J1635-1511,J1635-1511,16:35:47.3,-15:11:52,248.94733333,0,-15.19777778,,NA,,pkssw,,
200,J1635+2332,J1635+2332,16:35:05.3,+23:32:23.2,248.77233333,0,23.53977778,,NA,,"misc,lotaas",,
201,B1633+24,J1635+2418,16:35:25.7,+24:18:47.3,248.85742371,0,24.31314405,,NA,,"misc,lotaas",,
202,J1635-4513,J1635-4513,16:35:55.4,-45:13:27,248.98083333,0,-45.22416667,,NA,,"pksmb,htru_pks",,
203,J1635-4735,J1635-4735,16:35:51.8,-47:35:23.3,248.96601667,8,-47.58980833,,XRS,"XRS:SGR_1627-41,SNR:G337.0-0.1(?)[wkv+99",misc,"AXP,NRAD",
