,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
19,J1908+0500,J1908+0500,19:08:05.1,+05:00:54.4,287.02150833,0,5.015125,,NA,,"ar3,pksmb,palfa",,
20,J1908+0734,J1908+0734,19:08:17.0,+07:34:14.3,287.070875,0,7.57065556,,NA,,"ar3,pksmb,palfa",,
21,J1908+0811g,J1908+0811g,19:08:44,+08:11,287.18333333,0,8.18333333,,NA,,fast_gpps,,
22,J1908+0833,J1908+0833,19:08:20.9,+08:33:31.5,287.08733333,0,8.55875,,NA,,palfa,,
23,J1908+0839,J1908+0839,19:08:18.5,+08:39:59.2,287.077125,4,8.66644444,,NA,,"pksmb,palfa",,
24,J1908+0909,J1908+0909,19:08:07.4,+09:09:12.4,287.0309875,0,9.15344444,,NA,,"pksmb,palfa",,
25,B1906+09,J1908+0916,19:08:58.7,+09:16:14,287.24483333,0,9.27055556,,NA,,"ar1,pksmb,palfa",,
26,J1908+0949g,J1908+0949g,19:08:08,+09:49,287.03333333,0,9.81666667,,NA,,fast_gpps,,
27,J1908+1035g,J1908+1035g,19:08:23,+10:35,287.09583333,0,10.58333333,,NA,,fast_gpps,,
28,J1908+2105,J1908+2105,19:08:57.2,+21:05:02.7,287.238725,0,21.08409056,UL[cck+16],GRS,GRS:4FGL_J1908.9+2103[fermi21],FermiAssoc,HE[drc+21],
29,J1908+2351,J1908+2351,19:08:31.9,+23:51:41.9,287.13308333,0,23.86163889,,NA,,ar4,,
30,B1907+00,J1909+0007,19:09:35.2,+00:07:57.7,287.39690678,0,0.13271408,,NA,,"misc,mol2,gb2,ar2,pks70,ar4,pksmb,g",,
31,B1907+02,J1909+0254,19:09:38.3,+02:54:50.6,287.40962686,0,2.91407554,,NA,,"jb1,mol2,pksmb,gb4,palfa,lotaas",,
32,J1909+0616,J1909+0616,19:09:51.2,+06:16:51.8,287.463375,1,6.28105556,,NA,,"pksmb,ar4,palfa",,
33,J1909+0641,J1909+0641,19:09:29.0,+06:41:25.8,287.37105,0,6.6905,,NA,,palfa,RRAT,
34,J1909+0657g,J1909+0657g,19:09:14,+06:57,287.30833333,0,6.95,,NA,,fast_gpps,,
35,J1909+0749,J1909+0749,19:09:08.2,+07:49:32,287.28416667,0,7.82555556,,NA,,palfa,,
36,J1909+0905g,J1909+0905g,19:09:39,+09:05,287.4125,0,9.08333333,,NA,,fast_gpps,,
37,J1909+0912,J1909+0912,19:09:19.9,+09:12:53.7,287.33295833,0,9.21491667,,NA,,"pksmb,palfa",,
38,J1909+0930g,J1909+0930g,19:09:47,+09:30,287.44583333,0,9.5,,NA,,fast_gpps,,
39,B1907+10,J1909+1102,19:09:48.6,+11:02:03.0,287.45284542,0,11.03417889,,NA,,"jb1,ar1,mol2,jb2,gb3,ar3,ar4,pksmb,",,
40,J1909+1132g,J1909+1132g,19:09:37,+11:32,287.40416667,0,11.53333333,,NA,,fast_gpps,,
41,J1909+1148,J1909+1148,19:09:31.3,+11:48:59.8,287.38074583,0,11.81662778,,NA,,palfa,,
42,J1909+12,J1909+12,19:09:51,+12:06,287.4625,0,12.1,,NA,,"palpha,fast_gpps",,
43,J1909+1450,J1909+1450,19:09:26.9,+14:50:58,287.36233333,0,14.84944444,,NA,,ar3,,
44,J1909+1859,J1909+1859,19:09:18.6,+18:59:10.7,287.32751667,0,18.98631667,,NA,,"ar3,ar4",,
45,J1909-3744,J1909-3744,19:09:47.4,-37:44:14.5,287.44763992,1,-37.73736546,He[jhb+05],NA,,pkssw,,
46,J1910-0112,J1910-0112,19:10:15.7,-01:12:06,287.56541667,0,-1.20166667,,NA,,pksmb,,
47,J1910+0225,J1910+0225,19:10:10.3,+02:25:23.6,287.5431625,0,2.42322222,,NA,,pksmb,,
48,B1907-03,J1910-0309,19:10:29.6,-03:09:54.1,287.62371667,0,-3.16502778,,NA,,"mol2,gb3,pks70,pksmb,pkssw,lotaas",,
49,B1907+03,J1910+0358,19:10:09.0,+03:58:28.0,287.53776645,0,3.97445134,,NA,,"misc,mol2,pksmb,lotaas",,
50,J1910+0517,J1910+0517,19:10:37.9,+5:17:56.1,287.65794583,0,5.29891667,,NA,,palfa,,
51,J1910+0534,J1910+0534,19:10:26.5,+05:34:09,287.61045833,0,5.56916667,,NA,,"pksmb,palfa",,
52,J1910-0556,J1910-0556,19:10:16.5,-05:56:29.9,287.56884583,0,-5.94163889,,NA,,pks_superb,,
53,J1910+07,J1910+07,19:10:06,+07:11,287.525,0,7.18333333,,NA,,"palpha,fast_gpps",,
54,J1910+0714,J1910+0714,19:10:18.5,+07:14:11.8,287.5774875,0,7.23661111,,NA,,"ar3,pksmb,palfa",,
55,J1910+0728,J1910+0728,19:10:22.0,+07:28:37.0,287.59199583,0,7.47696944,,NA,,"pksmb,palfa",,
56,J1910+1027,J1910+1027,19:10:48,+10:27,287.7,0,10.45,,NA,,"palfa,fast_gpps",,
57,J1910+1054g,J1910+1054g,19:10:01,+10:54,287.50416667,0,10.9,,NA,,fast_gpps,,
58,J1910+1117g,J1910+1117g,19:10:27,+11:17,287.6125,0,11.28333333,,NA,,fast_gpps,,
59,B1907+12,J1910+1231,19:10:13.5,+12:31:40.2,287.55641313,0,12.52782889,,NA,,"ar1,ar3,pksmb,palfa",,
60,J1910+1256,J1910+1256,19:10:09.7,+12:56:25.4,287.54042286,0,12.94040529,He[gsf+11],NA,,"pksmb,palfa",,
61,J1910+56,J1910+56,19:10:42,+56:55,287.675,0,56.91666667,,NA,,lotaas,,
62,J1910-5959A,J1910-5959A,19:11:42.7,-59:58:26.9,287.92814842,1,-59.97413969,He[cfpd06],GC,"GC:NGC6752,XRS:[fhc+14]",pksgc,,
63,J1910-5959B,J1910-5959B,19:10:52.0,-59:59:00.8,287.71689833,16,-59.9835725,,GC,"GC:NGC6752,XRS:[bgh+06,fhc+14]",pksgc,,
64,J1910-5959C,J1910-5959C,19:11:05.5,-60:00:59.7,287.77314667,2,-60.01658333,,GC,"GC:NGC6752,XRS:[bgh+06,fhc+14]",pksgc,,
65,J1910-5959D,J1910-5959D,19:10:52.4,-59:59:05.4,287.71840125,16,-59.98485528,,GC,"GC:NGC6752,XRS:[bgh+06,fhc+14]",pksgc,,
66,J1910-5959E,J1910-5959E,19:10:52.1,-59:59:02.0,287.71732167,16,-59.98391306,,GC,"GC:NGC6752,XRS:[fhc+14]",pksgc,,
67,J1911+00,J1911+00,19:11:48,+00:37,287.95,0,0.61666667,,NA,,pksmb,RRAT,
68,B1908+00A,J1911+0101A,19:11:11.0,+01:02:09.7,287.79620654,2,1.03603917,UL[fhn+05],GC,"GC:NGC6760,OPT:[bvvh03]",misc,,
69,J1911+0101B,J1911+0101B,19:11:12.5,+01:01:50.4,287.80238542,0,1.03067778,,GC,GC:NGC6760,misc,,
70,J1911+0751g,J1911+0751g,19:11:43,+07:51,287.92916667,0,7.85,,NA,,fast_gpps,,
71,J1911+09,J1911+09,19:11:47,+09:22,287.94583333,0,9.36666667,,NA,,"palfa,fast_gpps",,
72,J1911+0939g,J1911+0939g,19:11:38,+09:39,287.90833333,0,9.65,,NA,,fast_gpps,,
73,J1911+10,J1911+10,19:11:43,+10:52,287.92916667,0,10.86666667,,NA,,"palfa,fast_gpps",,
74,J1911-1114,J1911-1114,19:11:49.2,-11:14:22.4,287.95534304,0,-11.23957806,He[llb+96],XRS,XRS:[pb15],pks70,,
75,J1911+1252g,J1911+1252g,19:11:28,+12:52,287.86666667,0,12.86666667,,NA,,fast_gpps,,
76,J1911+1347,J1911+1347,19:11:55.2,+13:47:34.3,287.98001509,0,13.79287737,,NA,,pksmb,,
77,J1911+1758,J1911+1758,19:11:55.3,+17:58:45.7,287.98079167,0,17.97938611,,NA,,ar3,,
78,J1912+0934g,J1912+0934g,19:12:41,+09:34,288.17083333,0,9.56666667,,NA,,fast_gpps,,
79,B1910+10,J1912+1036,19:12:46.3,+10:36:41.6,288.19304167,0,10.61155556,,NA,,"ar1,pksmb,palfa",,
80,J1912+1105g,J1912+1105g,19:12:26,+11:05,288.10833333,0,11.08333333,,NA,,fast_gpps,,
81,J1912+1417g,J1912+1417g,19:12:32,+14:17,288.13333333,0,14.28333333,,NA,,fast_gpps,,
82,B1910+20,J1912+2104,19:12:43.3,+21:04:33.9,288.18057958,0,21.07609056,,NA,,"jb1,ar3",,
83,J1912+2525,J1912+2525,19:12:18.6,+25:25:02.1,288.07760833,0,25.41725556,,NA,,"ar3,lotaas",,
84,B1911-04,J1913-0440,19:13:54.1,-04:40:47.6,288.47572292,0,-4.67991111,,NA,,"mol1,jb1,mol2,gb2,pks70,pkssw,lotaa",,
85,J1913+0446,J1913+0446,19:13:50.8,+04:46:06,288.46175,0,4.76833333,,NA,,pksmb,,
86,J1913+05,J1913+05,19:13:22,+05:24,288.34166667,0,5.4,,NA,,"palpha,fast_gpps",,
87,J1913+0618,J1913+0618,19:13:17.8,+06:18:08.2,288.32449417,0,6.30229917,He/CO(?),NA,,palfa,,
88,J1913+0657,J1913+0657,19:13:32.9,+06:57:24.3,288.38716667,0,6.95675,,NA,,palfa,,
89,J1913+0832,J1913+0832,19:13:00.5,+08:32:05.1,288.25208333,0,8.53475,,NA,,"pksmb,palfa",,
90,J1913+0904,J1913+0904,19:13:21.0,+09:04:45.4,288.33775417,0,9.07927778,,GRS,GRS:4FGL_J1913.3+0905[fermi21],"pksmb,palfa",HE,
91,B1911+09,J1913+0936,19:13:52.7,+09:36:41.8,288.46958333,0,9.61161111,,NA,,"ar1,pksmb,palfa",,
92,J1913+1000,J1913+1000,19:13:03.5,+10:00:02.4,288.26495833,0,10.00066667,,NA,,"pksmb,palfa",,
93,J1913+1011,J1913+1011,19:13:20.3,+10:11:22.9,288.33475417,0,10.18971389,,GRS,GRS:4FGL_J1913.3+1019[fermi21],"pksmb,palfa",HE[sbc+19],
94,J1913+1037g,J1913+1037g,19:13:53,+10:37,288.47083333,0,10.61666667,,NA,,fast_gpps,,
95,J1913+1050,J1913+1050,19:13:35.3,+10:50:26.6,288.39735,0,10.84072222,,NA,,palfa,,
96,J1913+1054g,J1913+1054g,19:13:07,+10:54,288.27916667,0,10.9,,NA,,fast_gpps,,
97,J1913+1102,J1913+1102,19:13:29.0,+11:02:05.7,288.37105917,0,11.03492806,NS[lfa+16],NA,,palfa,,
98,J1913+1103,J1913+1103,19:13,+11:03,288.25,0,11.05,,NA,,palfa,,
99,J1913+1145,J1913+1145,19:13:43.8,+11:45:33.1,288.43283333,0,11.75919444,,NA,,"pksmb,palfa",,
100,J1913+1330,J1913+1330,19:13:17.9,+13:30:32.7,288.324875,0,13.50910556,,NA,,"pksmb,palfa",RRAT,
101,B1911+13,J1913+1400,19:13:24.3,+14:00:52.5,288.35146958,0,14.01459972,,NA,,"ar1,ar2,ar3,pksmb,palfa",,
102,J1913+3732,J1913+3732,19:13:27.8,+37:32:12.3,288.36619583,0,37.53675,,NA,,"htru_eff,gbncc",,
103,J1914+0219,J1914+0219,19:14:23.7,+02:19:47.8,288.59914167,0,2.32994444,,NA,,pksmb,,
104,J1914+0631,J1914+0631,19:14:17.2,+06:31:56.3,288.57183333,0,6.53230556,,NA,,"pksmb,palfa",,
105,J1914+0659,J1914+0659,19:14:17.6,+07:01:11.0,288.57352917,0,7.01972222,,NA,,palfa,,
106,J1914+08,J1914+08,19:14:25,+08:39,288.60416667,0,8.65,,NA,,"pks_superb,fast_gpps",,
107,J1914+0805g,J1914+0805g,19:14:05,+08:05,288.52083333,0,8.08333333,,NA,,fast_gpps,,
108,J1914+1029g,J1914+1029g,19:14:23,+10:29,288.59583333,0,10.48333333,,NA,,fast_gpps,,
109,J1914+1054g,J1914+1054g,19:14:07,+10:54,288.52916667,0,10.9,,NA,,fast_gpps,,
110,B1911+11,J1914+1122,19:14:10.1,+11:22:03.7,288.54216667,0,11.36769444,,NA,,"ar1,ar4,pksmb,palfa",,
111,J1914+1228g,J1914+1228g,19:14:55,+12:28,288.72916667,0,12.46666667,,NA,,fast_gpps,,
112,J1915+0227,J1915+0227,19:15:02.1,+02:27:47.7,288.75884167,0,2.46326944,,NA,,pksmb,,
113,J1915+0738,J1915+0738,19:15:24.8,+07:38:31.4,288.85333333,0,7.64205556,,NA,,"ar3,pksmb,palfa",,
114,J1915+0752,J1915+0752,19:15:01.9,+07:52:09.2,288.75808333,0,7.86922222,,NA,,"ar4,pksmb,palfa",,
115,J1915+0832g,J1915+0832g,19:15:06,+08:32,288.775,0,8.53333333,,NA,,fast_gpps,,
116,J1915+0838,J1915+0838,19:15:13.8,+08:38:59.7,288.80779167,0,8.64991667,,NA,,"pksmb,palfa",,
117,B1913+10,J1915+1009,19:15:29.9,+10:09:43.3,288.8749625,0,10.16204722,,NA,,"ar1,jb2,ar2,ar3,pksmb,palfa",,
118,J1915-11,J1915-11,19:15,-11:30,288.75,0,-11.5,,NA,,gb350,RRAT,
119,J1915+1144,J1915+1144,19:15,+11:44,288.75,0,11.73333333,,NA,,palfa,,
120,J1915+1149,J1915+1149,19:15,+11:49,288.75,0,11.81666667,,NA,,palfa,,
121,J1915+1410,J1915+1410,19:15:35.4,+14:10:51.5,288.89756667,0,14.18097222,,NA,,"pksmb,palfa",,
122,B1913+16,J1915+1606,19:15:27.9,+16:06:27.3,288.86666425,0,16.10760744,NS[wnt10],NA,,"ar1,ar4,pksmb",,
123,B1913+167,J1915+1647,19:15:19.1,+16:47:08.5,288.82962409,0,16.78568769,,NA,,"ar1,ar2,ar3,ar4,palfa,lotaas",,
124,J1916+0741g,J1916+0741g,19:16:17,+07:41,289.07083333,0,7.68333333,,NA,,fast_gpps,,
125,J1916+0748,J1916+0748,19:16:51.5,+07:48:00,289.21458333,0,7.8,,NA,,"ar4,pksmb,palfa",,
126,J1916+0748g,J1916+0748g,19:16:60,+07:48,289.25,-1,7.8,,NA,,fast_gpps,,
127,J1916+0844,J1916+0844,19:16:19.0,+08:44:07.0,289.07950417,0,8.73527778,,NA,,"pksmb,palfa",,
128,J1916+0852,J1916+0852,19:16:24.6,+08:52:36,289.1025,0,8.87666667,,NA,,"pksmb,palfa",,
129,B1914+09,J1916+0951,19:16:32.3,+09:51:25.9,289.13476905,0,9.85721612,,NA,,"ar1,mol2,jb2,gb3,ar2,ar3,pksmb,palf",,
130,J1916+1023,J1916+1023,19:16:36.9,+10:23:03,289.15379167,0,10.38416667,,NA,,"pksmb,fast_gpps",,
131,B1913+105,J1916+1030,19:16:11.7,+10:30:53.4,289.04883333,0,10.51483333,,NA,,"misc,pksmb,palfa",,
132,J1916+1030g,J1916+1030g,19:16:46,+10:30,289.19166667,0,10.5,,NA,,fast_gpps,,
133,J1916+1225,J1916+1225,19:16:20.0,+12:25:53.9,289.08352083,0,12.43165,,NA,,palfa,,
134,B1914+13,J1916+1312,19:16:58.6,+13:12:50.0,289.24445833,0,13.21388889,,NA,,"ar1,jb2,ar3,pksmb,palfa",,
135,J1916-2939,J1916-2939,19:16:32.7,-29:39:27.8,289.13625417,0,-29.65772222,,NA,,gbncc,,
136,J1916+3224,J1916+3224,19:16:03.4,+32:24:39.7,289.01445,0,32.41102778,,NA,,lotaas,,
137,J1917+0743g,J1917+0743g,19:17:26,+07:43,289.35833333,0,7.71666667,,NA,,fast_gpps,,
138,J1917+0834,J1917+0834,19:17:48.8,+08:34:54.6,289.45355417,0,8.58184167,,NA,,"misc,pksmb",,
139,J1917+1046g,J1917+1046g,19:17:55,+10:46,289.47916667,0,10.76666667,,NA,,fast_gpps,,
140,J1917+1121g,J1917+1121g,19:17:27,+11:21,289.3625,0,11.35,,NA,,fast_gpps,,
141,J1917+1259g,J1917+1259g,19:17:29,+12:59,289.37083333,0,12.98333333,,NA,,fast_gpps,,
142,B1915+13,J1917+1353,19:17:39.7,+13:53:57.0,289.41577667,0,13.89918806,,NA,,"misc,ar1,mol2,jb2,gb3,ar2,ar3,pksmb",,
143,J1917+1411g,J1917+1411g,19:17:26,+14:11,289.35833333,0,14.18333333,,NA,,fast_gpps,,
144,J1917+1737,J1917+1737,19:17:23.9,+17:37:31.6,289.3499,0,17.62544444,,NA,,palfa,,
145,B1915+22,J1917+2224,19:17:44.2,+22:22:48.8,289.43428307,0,22.38021094,,NA,,"ar2,lotaas",,
146,J1918-0642,J1918-0642,19:18:48.0,-06:42:34.9,289.70013634,0,-6.70969457,He[jsb+10],NA,,"pkssw,htru_pks",,
147,J1918-1052,J1918-1052,19:18:48.2,-10:52:46.3,289.70102917,0,-10.87955,,NA,,gb350,,
148,J1918+1310,J1918+1310,19:18,+13:10,289.5,0,13.16666667,,NA,,palfa,,
149,J1918+1340g,J1918+1340g,19:18:54,+13:40,289.725,0,13.66666667,,NA,,fast_gpps,,
150,B1916+14,J1918+1444,19:18:23.6,+14:45:06.0,289.59849272,0,14.75166717,,NA,,"ar1,jb2,ar3,pksmb,palfa",HE[zkgl09],
151,J1918+1536g,J1918+1536g,19:18:23,+15:36,289.59583333,0,15.6,,NA,,fast_gpps,,
152,J1918+1540g,J1918+1540g,19:18:19,+15:40,289.57916667,0,15.66666667,,NA,,fast_gpps,,
153,J1918+1541,J1918+1541,19:18:07.7,+15:41:15.2,289.53208333,0,15.68755556,,NA,,"ar3,fast_gpps",,
154,J1918+1547g,J1918+1547g,19:18:34,+15:47,289.64166667,0,15.78333333,,NA,,fast_gpps,,
155,B1917+00,J1919+0021,19:19:50.6,+00:21:39.7,289.96113125,0,0.36103389,,NA,,"jb1,mol2,gb2,gb3,pks70,ar4,pkssw,lo",,
156,J1919+0134,J1919+0134,19:19:43.6,+01:34:56.5,289.93175,0,1.58236111,,NA,,"pkssw,pksmb",,
157,J1919+1314,J1919+1314,19:19:32.9,+13:14:37.3,289.88744167,0,13.24369444,,NA,,palfa,,
158,J1919+1527g,J1919+1527g,19:19:50,+15:27,289.95833333,0,15.45,,NA,,fast_gpps,,
159,J1919+1645,J1919+1645,19:19:09.2,+16:45:22.7,289.7885125,0,16.75631111,,NA,,pksngp,,
160,J1919+1745,J1919+1745,19:19:43.3,+17:45:03.7,289.93059167,0,17.75105278,,NA,,palfa,RRAT,
161,J1919+23,J1919+23,19:19:26,+23:52:46,289.85833333,0,23.87944444,,GRS,GRS:4FGL_J1919.1+2354[fermi21],FermiAssoc,NRAD[fermi21],
162,J1919+2621,J1919+2621,19:19:41.0,+26:21:29.4,289.9208875,0,26.35818333,,NA,,fast_uwb,,
163,J1920-0950,J1920-0950,19:20:55.9,-09:50:01.0,290.23304167,0,-9.83361111,,NA,,htru_pks,,
164,J1920+1040,J1920+1040,19:20:55.3,+10:40:31,290.23075,0,10.67527778,,NA,,"pksmb,palfa",,
165,J1920+1110,J1920+1110,19:20:13.3,+11:10:59,290.05545833,0,11.18305556,,NA,,"pksmb,ar4,palfa,fast_gpps",,
166,J1920+1515g,J1920+1515g,19:20:22,+15:15,290.09166667,0,15.25,,NA,,fast_gpps,,
167,B1918+26,J1920+2650,19:20:38.3,+26:50:38.4,290.15989412,0,26.84400048,,NA,,"gb2,ar4,gb4,lotaas",,
168,J1921+0137,J1921+0137,19:21:30.3,+01:37:25.5,290.37628187,0,1.62376083,He[san16],GRS,GRS:4FGL_J1921.4+0136[fermi21],FermiAssoc,HE,
169,J1921-05,J1921-05,19:21:04,-05:23:08,290.26666667,0,-5.38555556,,NA,,htru_pks,,
170,J1921-051,J1921-051,19:21,-05,290.25,0,-5.0,,NA,,gbncc,,
171,J1921-0510,J1921-0510,19:21:29.4,-05:10:10.8,290.37270833,0,-5.16966667,,NA,,pks_superb,,
172,J1921+0812,J1921+0812,19:21:47.7,+08:12:51.8,290.44876667,0,8.21440556,,NA,,pksmb,,
173,J1921+1259g,J1921+1259g,19:21:18,+12:59,290.325,0,12.98333333,,NA,,fast_gpps,,
174,J1921+1340g,J1921+1340g,19:21:30,+13:40,290.375,0,13.66666667,,NA,,fast_gpps,,
175,B1919+14,J1921+1419,19:21:24.1,+14:19:17.1,290.35066643,0,14.32140937,,NA,,"ar1,jb2,pksmb,palfa,lotaas",,
176,J1921+1505g,J1921+1505g,19:21:25,+15:05,290.35416667,4,15.08333333,,NA,,fast_gpps,,
177,J1921+1544,J1921+1544,19:21:46.4,+15:44:17.4,290.44363458,0,15.73818333,,NA,,"pksngp,palfa",,
178,J1921+16,J1921+16,19:21,+16:00,290.25,0,16.0,,NA,,palfa,,
179,J1921+1929,J1921+1929,19:21:23.3,+19:29:22.2,290.34729458,0,19.4895275,He,GRS,GRS:4FGL_J1921.1+1930[fermi21],palfa,HE,
180,B1918+19,J1921+1948,19:21:03.7,+19:48:44.7,290.26583304,0,19.8124072,,NA,,"jb1,ar1,mol2,gb3,ar2,ar3,gb4,lotaas",,
181,B1919+20,J1921+2003,19:21:51.5,+20:03:20.8,290.4649875,0,20.05577778,,NA,,ar1,,
182,B1919+21,J1921+2153,19:21:44.8,+21:53:02.2,290.43672917,0,21.88395833,,NA,,"misc,jb1,ar1,gb1,gb3,ar2,ar3,gb4,lo",,
183,J1922+1131,J1922+1131,19:22:50.2,+11:31:58.5,290.70945833,0,11.53291667,,NA,,palfa,,
184,J1922+1733,J1922+1733,19:22:53.2,+17:33:23.4,290.72174167,0,17.55651944,,NA,,"pksngp,palfa",,
185,B1920+20,J1922+2018,19:22:08.0,+20:17:57.3,290.53336196,8,20.29925534,,NA,,"ar1,ar3",,
186,B1920+21,J1922+2110,19:22:53.5,+21:10:41.9,290.72304864,0,21.17832376,,NA,,"jb1,ar1,gb1,gb3,ar2,ar3,lotaas",,
187,J1922+58,J1922+58,19:22,+58:28,290.5,0,58.46666667,,NA,,"gbncc,lotaas",,
188,J1923-0408,J1923-0408,19:23:10.9,-04:08:19.4,290.79566667,0,-4.13872222,,NA,,pks_superb,,
189,J1923+1143g,J1923+1143g,19:23:38,+11:43,290.90833333,0,11.71666667,,NA,,fast_gpps,,
190,J1923+1521g,J1923+1521g,19:23:12,+15:21,290.8,0,15.35,,NA,,fast_gpps,,
191,B1921+17,J1923+1706,19:23:07.8,+17:06:09.4,290.78270833,0,17.10261111,,NA,,"ar1,ar3,ar4,palfa",,
192,J1923+2022g,J1923+2022g,19:23:56,+20:22,290.98333333,0,20.36666667,,NA,,fast_gpps,,
193,J1923+2515,J1923+2515,19:23:22.4,+25:15:40.5,290.84371922,0,25.26127552,,NA,,gb350,,
194,J1923+4243,J1923+4243,19:23:15.2,+42:43:18.6,290.81350349,0,42.72184543,,NA,,"gbncc,lotaas",,
195,J1924+1343g,J1924+1343g,19:24:20,+13:43,291.08333333,0,13.71666667,,NA,,fast_gpps,,
196,J1924+1509g,J1924+1509g,19:24:34,+15:09,291.14166667,0,15.15,,NA,,fast_gpps,,
197,J1924+1510g,J1924+1510g,19:24:02,+15:10,291.00833333,0,15.16666667,,NA,,fast_gpps,,
198,J1924+1628,J1924+1628,19:24:45,+16:29,291.1875,0,16.48333333,,NA,,"palfa,fast_gpps",,
199,J1924+1631,J1924+1631,19:24:54.8,+16:31:48.8,291.22866667,0,16.53022222,,NA,,palfa,,
200,J1924+1639,J1924+1639,19:24:03.1,+16:39:40.7,291.01296458,0,16.66132111,,NA,,"pksngp,palfa",,
201,J1924+17,J1924+17,19:24:32,+17:14,291.13333333,0,17.23333333,,NA,,"palfa,fast_gpps",,
202,J1924+1923g,J1924+1923g,19:24:20,+19:23,291.08333333,0,19.38333333,,NA,,fast_gpps,,
203,J1924+1932g,J1924+1932g,19:24:49,+19:32,291.20416667,0,19.53333333,,NA,,fast_gpps,,
204,J1924+2027g,J1924+2027g,19:24:34,+20:27,291.14166667,0,20.45,,NA,,fast_gpps,,
205,J1924+2037g,J1924+2037g,19:24:34,+20:37,291.14166667,0,20.61666667,,NA,,fast_gpps,,
206,B1922+20,J1924+2040,19:24:40,+20:40:03,291.16666667,0,20.6675,,NA,,"ar1,fast_gpps",,
207,J1925+1532g,J1925+1532g,19:25:00,+15:32,291.25,0,15.53333333,,NA,,fast_gpps,,
208,J1925-16,J1925-16,19:25:06,-16:01:00,291.275,0,-16.01666667,,NA,,htru_pks,RRAT,
209,J1925+1629g,J1925+1629g,19:25:10,+16:29,291.29166667,0,16.48333333,,NA,,fast_gpps,,
210,J1925+1636g,J1925+1636g,19:25:48,+16:36,291.45,0,16.6,,NA,,fast_gpps,,
211,J1925+1720,J1925+1720,19:25:27.0,+17:20:27.3,291.36262917,0,17.34091944,,GRS,GRS:4FGL_J1925.2+1729[sbc+19],palfa,"HE[lbh+15,sbc+19]",
212,J1925+19,J1925+19,19:25:26,+19:04,291.35833333,0,19.06666667,,NA,,pksngp,,
213,B1923+04,J1926+0431,19:26:24.4,+04:31:31.5,291.60196667,0,4.52542778,,NA,,"mol2,pkssw,gb4,lotaas",,
214,J1926-0652,J1926-0652,19:26:37.0,-06:52:42.7,291.6543375,0,-6.87852778,,NA,,fast_uwb,,
215,J1926+0737,J1926+0737,19:26:33.7,+07:37:07.2,291.64058333,0,7.61866667,,NA,,pksmb,,
216,J1926-1314,J1926-1314,19:26:53.8,-13:14:03.8,291.7243125,0,-13.23438889,,NA,,gb350,,
