,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
448,J1823-3543,J1823-3543,18:23:35,-35:44:42,275.89583333,0,-35.745,,GRS,GRS:4FGL_J1823.8-3544[fermi21],FermiAssoc,NRAD[fermi21],
449,J1824-0127,J1824-0127,18:24:53.4,-01:27:51.4,276.222625,0,-1.46427778,,NA,,pksmb,,
450,J1824-0132,J1824-0132,18:24:55.5,-01:32:24.0,276.2315625,0,-1.54,,NA,,htru_pks,,
451,J1824+1014,J1824+1014,18:24:14.9,+10:14:43.8,276.06221667,0,10.24550556,He[drc+21],GRS,GRS:4FGL_J1824.1+1013[fermi21],FermiAssoc,HE[drc+21],
452,B1821-11,J1824-1118,18:24:29.5,-11:18:42.6,276.12307874,0,-11.31183739,,NA,,"jb2,pksmb,htru_pks",,
453,J1824-1159,J1824-1159,18:24:56.1,-11:59:53.4,276.2339625,0,-11.99816667,,NA,,"pksmb,htru_pks",,
454,J1824-1350,J1824-1350,18:24:50.1,-13:50:21.0,276.2090875,0,-13.83916667,,NA,,htru_pks,,
455,J1824-1423,J1824-1423,18:24:57.3,-14:23:05.3,276.2391125,0,-14.38480556,,NA,,"pksmb,htru_pks",,
456,J1824-1500,J1824-1500,18:24:14.1,-15:00:33,276.05875,0,-15.00916667,,NA,,"pksmb,htru_pks",,
457,B1821-19,J1824-1945,18:24:00.5,-19:46:03.3,276.00233333,0,-19.7676,,NA,,"mol2,pks1,pks70,pksmb,htru_pks",,
458,J1824-2233,J1824-2233,18:24:10.3,-22:33:11,276.043,0,-22.55305556,,NA,,"pksmb,htru_pks",,
459,J1824-2328,J1824-2328,18:24:28.6,-23:28:17,276.11933333,0,-23.47138889,,NA,,"pksmb,htru_pks",,
460,B1821-24A,J1824-2452A,18:24:32.0,-24:52:10.8,276.13336617,75,-24.86967611,,GRS,"GRS:4FGL_J1824.6-2452[fermi21],GC:M28(NG","misc,pksmb","HE[skk+97,bvs+11]",
461,J1824-2452B,J1824-2452B,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,GC:M28(NGC6626),misc,,
462,J1824-2452C,J1824-2452C,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,"GC:M28(NGC6626),XRS:[bvs+11]",misc,,
463,J1824-2452D,J1824-2452D,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,"GC:M28(NGC6626),XRS:[bvs+11]",misc,,
464,J1824-2452E,J1824-2452E,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,"GC:M28(NGC6626),XRS:(?)[bvs+11]",misc,,
465,J1824-2452F,J1824-2452F,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,"GC:M28(NGC6626),XRS:[bvs+11]",misc,,
466,J1824-2452G,J1824-2452G,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,UL[fre08],GC,"GC:M28(NGC6626),XRS:(?)[bvs+11]",misc,,
467,J1824-2452H,J1824-2452H,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,"GC:M28(NGC6626),OPT:COM-M28H[pdf+10],XRS",misc,,
468,J1824-2452I,J1824-2452I,18:24:32.5,-24:52:08.6,276.13554167,100,-24.86905556,He[pfb+13],GC,"GC:M28(NGC6626),XRS:IGR_J18245-2452[pfb+",misc,HE,
469,J1824-2452J,J1824-2452J,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,UL[fre08],GC,"GC:M28(NGC6626),XRS:[bvs+11]",misc,,
470,J1824-2452K,J1824-2452K,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,,GC,"GC:M28(NGC6626),XRS:[bvs+11]",misc,,
471,J1824-2452L,J1824-2452L,18:24:32.8,-24:52:11.2,276.13670833,115,-24.86977778,UL[fre08],GC,GC:M28(NGC6626),misc,,
472,J1824-2537,J1824-2537,18:24:30.5,-25:37:19,276.12744583,0,-25.62194444,,NA,,"pkssw,htru_pks",,
473,B1822+00,J1825+0004,18:25:15.3,+00:04:19.7,276.31385216,0,0.0721393,,NA,,"gb2,pks70,pkssw,htru_pks,lotaas",,
474,J1825-0319,J1825-0319,18:25:55.9,-03:19:57.5,276.48313792,0,-3.33265833,He[bbb+13],NA,,htru_pks,,
475,B1822-09,J1825-0935,18:25:30.5,-09:35:21.2,276.377475,0,-9.58922222,,XRS,XRS:[pb15],"jb1,mol2,gb2,pks70,pksmb,htru_pks",,
476,J1825-1108,J1825-1108,18:25:18.3,-11:08:54,276.32625,0,-11.14833333,,NA,,htru_pks,,
477,B1822-14,J1825-1446,18:25:02.9,-14:46:53.7,276.26233333,2,-14.78160278,,NA,,"jb2,pks1,pksmb,htru_pks",,
478,J1825-31,J1825-31,18:25:58,-31:02:20,276.49166667,0,-31.03888889,,NA,,htru_pks,,
479,J1825-33,J1825-33,18:26:02,-33:21,276.50833333,0,-33.35,,NA,,pkssw,RRAT,
480,B1823-11,J1826-1131,18:26:05.4,-11:31:43.6,276.52280293,0,-11.52878499,,NA,,"jb2,pksmb,htru_pks",,
481,J1826-1256,J1826-1256,18:26:08.5,-12:56:33.0,276.53554167,2,-12.9425,,GRS,"GRS:4FGL_J1826.1-1256[fermi21],XRS:AXJ18",FermiBlind,NRAD,
482,B1823-13,J1826-1334,18:26:13.1,-13:34:46.8,276.55489583,3,-13.57966667,,GRS,"GRS:J1825-137[aab+06],XRS:PWN:G18.0-0.7[","jb2,pks1,pksmb,htru_pks",HE,
483,J1826-1419,J1826-1419,18:26:42.3,-14:19:21.6,276.67662917,0,-14.32266667,,NA,,pksmb,RRAT,
484,J1826-1526,J1826-1526,18:26:12.6,-15:26:03,276.5525,0,-15.43416667,,NA,,"pksmb,htru_pks",,
485,J1826-2415,J1826-2415,18:26:36.0,-24:15:54.5,276.65010833,0,-24.26513889,,NA,,htru_pks,,
486,J1827-0750,J1827-0750,18:27:02.7,-07:50:19.2,276.76139583,0,-7.83866667,,NA,,"pksmb,htru_pks",,
487,J1827-0849,J1827-0849,18:27:36.4,-08:49:42,276.90166667,0,-8.82833333,,GRS,GRS:4FGL_J1827.6-0849[fermi21],FermiAssoc,NRAD[frm+18],
488,J1827-0934,J1827-0934,18:27:45.8,-09:34:16.4,276.94118333,0,-9.57122222,,NA,,"pksmb,htru_pks",,
489,B1824-10,J1827-0958,18:27:05.4,-09:58:43.1,276.77283123,0,-9.97864096,,NA,,"jb2,pksmb,htru_pks",,
490,J1827-1446,J1827-1446,18:27:24.6,-14:46:28,276.8525,0,-14.77444444,,GRS,GRS:4FGL_J1827.4-1445[fermi21],FermiBlind,NRAD,
491,J1828-0611,J1828-0611,18:28:20.7,-06:11:51.5,277.0863125,0,-6.19763889,,NA,,"pksmb,htru_pks",,
492,J1828+0625,J1828+0625,18:28:28.0,+06:25:00.5,277.11679167,0,6.41680556,,NA,,FermiAssoc,,
493,J1828-1007,J1828-1007,18:28:30.3,-10:07:10.1,277.12648333,0,-10.11947222,,NA,,"pksmb,htru_pks",,
494,J1828-1057,J1828-1057,18:28:33.2,-10:57:26.9,277.1385,0,-10.95747222,,NA,,"pksmb,htru_pks",,
495,J1828-1101,J1828-1101,18:28:18.8,-11:01:50.8,277.07833333,0,-11.03078611,,GRS,GRS:4FGL_J1828.4-1059[fermi21],"pksmb,htru_pks,FermiAssoc","HE[mhl+02,fermi21]",
496,J1828+1221,J1828+1221,18:28:22.1,+12:21:20.9,277.0923375,0,12.35580556,,NA,,pks_superb,,
497,J1828-1336,J1828-1336,18:28:42.8,-13:36:45,277.17854167,0,-13.6125,,NA,,"pksmb,htru_pks",,
498,J1828+1359,J1828+1359,18:28:53.3,+13:59:35.3,277.22224167,0,13.99315556,,NA,,misc,,
499,J1828-2119,J1828-2119,18:28:21.5,-21:19:56,277.08983333,0,-21.33222222,,NA,,"pksmb,htru_pks",,
