,NAME,PSRJ,RAJ,DECJ,RAJD,num_obs,DECJD,BINCOMP,ASSOC_MOD,ASSOC,SURVEY,PSR,Unnamed: 11
0,J0002+6216,J0002+6216,00:02:58.1,+62:16:09.4,0.742375,0,62.26927778,,GRS,"GRS:4FGL_J0002.8+6217[fermi21],XRS:1XSPS",FermiBlind,HE[wcp+18],
1,J0006+1834,J0006+1834,00:06:04.8,+18:34:59,1.52,0,18.58305556,,NA,,ar4,,
2,J0007+7303,J0007+7303,00:07:01.7,+73:03:07.4,1.75708333,3,73.05205556,,GRS,"GRS:4FGL_J0007.0+7303[fermi21],XRS:RX_J0",FermiBlind,NRAD,
