index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
2,BH,BH0008,IGR J17464-3213     ,40036.9,6.9,155.7,2004-03-27T06:28:10,1.5616666666666666e-06,0.9803333333333333,7.0,0.00045356666666666667,0.0003051,0.0003124,1.9162666666666665e-05,0.49933333333333335,0.5836666666666667,0.4463333333333333,0.0,14.341511618690983,14.7715483092856,14.50405069480937,8.07212e-07,3.54504e-07,5.812400000000001e-07,0.5309,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7064,0.3217,1.0,0.8713,1.0,0.6465,,,,,,,,,,,,,,,,,,,,
3,BH,BH0008,IGR J17464-3213     ,13733.4,6.9,155.7,2008-03-08T16:50:50,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,15.04039582139709,inf,inf,8.704599999999999e-07,0.0,3.6540000000000003e-07,0.9994,0.9981,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1693,1.0,-1.0,0.9988,-1.0,,,,,,,,,,,,,,,,,,,,
4,BH,BH0008,IGR J17464-3213     ,20547.4,6.9,155.7,2008-03-16T05:47:02,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,15.121662071767375,inf,inf,4.1865199999999996e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1568,1.0,-1.0,0.213,-1.0,,,,,,,,,,,,,,,,,,,,
5,BH,BH0008,IGR J17464-3213     ,21229.2,6.9,155.7,2008-03-22T08:06:53,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,15.137105696499718,inf,inf,3.85144e-07,0.0,0.0,0.9994,0.9981,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.183,1.0,-0.3054,0.243,-1.0,,,,,,,,,,,,,,,,,,,,
6,BH,BH0008,IGR J17464-3213     ,11007.4,6.9,155.7,2008-03-17T02:24:07,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,14.864434860379859,inf,inf,7.3822e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1993,1.0,-1.0,0.253,-1.0,,,,,,,,,,,,,,,,,,,,
7,BH,BH0008,IGR J17464-3213     ,20604.3,6.9,155.7,2008-03-24T05:37:46,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,15.12744750503342,inf,inf,3.9383999999999993e-07,0.0,0.0,0.9981,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2055,1.0,-1.0,0.2667,-1.0,,,,,,,,,,,,,,,,,,,,
8,BH,BH0008,IGR J17464-3213     ,23797.4,6.9,155.7,2008-03-21T10:34:34,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,15.190588442084398,inf,inf,3.4542400000000004e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1968,1.0,-1.0,0.2405,-1.0,,,,,,,,,,,,,,,,,,,,
9,BH,BH0008,IGR J17464-3213     ,28671.1,6.9,155.7,2008-03-23T07:27:02,1.5616666666666666e-06,0.9803333333333333,7.0,,,,,,,,,15.266128937401696,inf,inf,2.8453e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2055,1.0,-1.0,0.2842,-1.0,,,,,,,,,,,,,,,,,,,,
0,BH,BH0009,SAX J1819.3-2525    ,25256.9,26.51,4017.937,2002-10-21T03:50:49,9.3956e-05,0.9972,7.6,0.0002818,0.0001919,0.0001955,1.049e-05,0.167,0.221,0.483,0.0,14.849312623057155,15.5002318383225,15.074378545209171,5.15125e-07,1.0383299999999999e-07,2.6006e-07,,0.6184,,,,,,,,,,,,,,,,,,,,0.8876,0.2242,,,,,,,,,,,,,,,,,,,,,,
1,BH,BH0009,SAX J1819.3-2525    ,4256.0,26.51,4017.937,2002-08-05T04:22:47,9.3956e-05,0.9972,7.6,,,,,,,,,13.705168855284203,14.452753905281478,13.944178425172945,2.1096e-06,2.39274e-07,8.442600000000001e-07,0.5172,0.9994,0.9994,,,,,,,,,,,,,,,,,0.8389,0.0568,1.0,0.4666,1.0,0.0956,,,,,,,,,,,,,,,,,,,,
2,BH,BH0009,SAX J1819.3-2525    ,9209.3,26.51,4017.937,2004-07-17T11:09:06,9.3956e-05,0.9972,7.6,0.264078,0.00278298,0.032785180000000004,0.04829642000000001,0.9992000000000001,0.9994,0.9853999999999999,9.0,12.144919236551658,12.189238449130158,12.166137179232033,0.00010252000000000001,9.04156e-05,9.656000000000001e-05,0.5921,0.4572,-0.1861,12.151934104596009,0.708,8.235e-07,4.679e-05,4.783,11.976747540366288,11.737074530668169,12.409827168403686,2.758,6.682e-07,4.957e-06,7.757,12.278849156250315,100.0,7.336,5.352,0.6252,0.5578,0.4953,0.4179,-0.1268,-0.243,12.12366667091362,12.177962751927415,0.76,0.619,0.7168,,5.033e-05,4.33e-05,6.114e-09,7.097e-06,12.302683458267616,12.25515960321462,,81.32,9.731,5.142,3.964,2.682,1.439,
3,BH,BH0009,SAX J1819.3-2525    ,18284.8,26.51,4017.937,2004-07-30T18:26:28,9.3956e-05,0.9972,7.6,0.0010571,0.00057025,0.0006409499999999999,8.5415e-05,0.287,0.4665,0.45599999999999996,0.5,14.235979374366819,14.554937835486493,14.370847383508647,1.7660399999999997e-06,6.614200000000001e-07,1.2166e-06,0.5209,0.4347,-0.1212,,,,,,,,,,,,,,,,,0.7289,0.2667,0.669,0.1605,0.2305,-0.4491,,,,,,,,,,,,,,,,,,,,
4,BH,BH0009,SAX J1819.3-2525    ,36445.9,26.51,4017.937,2004-08-10T04:39:07,9.3956e-05,0.9972,7.6,0.00036035,0.00022737499999999998,0.00024437499999999996,2.4655e-05,0.45925,0.5702499999999999,0.44375,0.25,14.516541084905786,14.83929142770757,14.65261143207097,8.853399999999999e-07,3.7234e-07,5.749e-07,0.4297,0.331,-0.1199,,,,,,,,,,,,,,,,,0.654,0.1618,0.5815,0.0481,0.208,-0.4279,,,,,,,,,,,,,,,,,,,,
0,BH,BH0010,XTE J1550-564       ,26118.5,29.24,7025.511,2002-03-11T15:11:44,3.0538660000000003e-05,0.8478,6.4,0.023982499999999997,0.01943525,0.02057575,0.00114106625,0.9600000000000001,0.89325,0.37775,0.5,12.77394267021398,12.812169179556001,12.792263331019852,4.504418e-05,4.1144e-05,4.3115099999999997e-05,0.2211,0.5671,0.3948,12.453210648368742,2.135,75.62,0.0001748,1.057,12.501138311007116,12.483993769613953,12.520568662802264,0.7425,24.1,0.000118,1.484,12.463694127648967,4.008,61.9,1.053,0.2542,0.1868,0.599,0.534,0.4366,0.3554,12.436163081335454,12.472885888360196,2.248,2.026,82.09,69.65,0.0001987,0.0001542,0.0001024,0.0001363,12.485053994691995,12.446481059851031,4.629,3.501,66.62,57.58,0.7703,0.7154,27.86,20.64
1,BH,BH0010,XTE J1550-564       ,23680.3,29.24,7025.511,2003-01-28T04:52:56,3.0538660000000003e-05,0.8478,6.4,0.0051094999999999995,0.00496425,0.0049819999999999994,2.5514241499999997e-05,0.28300000000000003,0.1965,0.12874999999999998,0.0,13.386892555583655,13.467390834639687,13.425061715080725,1.1335600000000002e-05,9.18314e-06,1.029056e-05,0.1961,0.5921,0.4472,13.081235968972,2.307,96.66,5.584e-05,0.743,13.118900781610982,13.075513956266086,13.183626111247637,0.759,31.06,2.79e-05,1.179,13.089428951518741,3.493,77.59,0.731,0.2667,0.1243,0.6615,0.5215,0.5328,0.3604,13.037299268295659,13.125228362815701,2.573,2.063,114.3,81.62,7.581e-05,4.169e-05,1.995e-05,3.971e-05,13.155584959526175,13.048225491918275,4.708,2.7,90.35,66.64,0.8263,0.6953,41.81,21.8
2,BH,BH0010,XTE J1550-564       ,5099.4,29.24,7025.511,2000-08-21T09:06:19,3.0538660000000003e-05,0.8478,6.4,0.008503750000000001,0.005730750000000001,0.006192250000000001,0.0005470625,0.4335,0.44925,0.35825,0.25,13.323948706659102,13.490163306252711,13.39864413623016,1.47644e-05,1.0022000000000002e-05,1.2281799999999998e-05,0.1537,0.4035,0.2636,,,,,,,,,,,,,,,,,0.2979,-0.0006,0.549,0.2455,0.4254,0.0993,,,,,,,,,,,,,,,,,,,,
3,BH,BH0010,XTE J1550-564       ,4568.6,29.24,7025.511,2000-09-11T05:12:26,3.0538660000000003e-05,0.8478,6.4,0.012600249999999999,0.01131,0.01155375,0.0003159125,0.44599999999999995,0.48025,0.25575,0.25,13.073308611394188,13.201568973899189,13.132426455883055,2.64812e-05,1.9766e-05,2.2977399999999998e-05,0.0949,0.5284,0.4547,,,,,,,,,,,,,,,,,0.2092,-0.0231,0.6377,0.4104,0.5715,0.3317,,,,,,,,,,,,,,,,,,,,
4,BH,BH0010,XTE J1550-564       ,18023.7,29.24,7025.511,2002-06-19T09:22:19,3.0538660000000003e-05,0.8478,6.4,0.00284695,0.001358825,0.0015337749999999998,0.0002621675,0.17125,0.34299999999999997,0.4345,0.5,13.872850478088452,14.048179876165234,13.952824856519422,3.80958e-06,2.5000599999999997e-06,3.0961e-06,0.0712,0.7458,0.7096,,,,,,,,,,,,,,,,,0.218,-0.0831,0.8588,0.6065,0.8339,0.5628,,,,,,,,,,,,,,,,,,,,
5,BH,BH0010,XTE J1550-564       ,24438.6,29.24,7025.511,2002-09-24T20:21:26,3.0538660000000003e-05,0.8478,6.4,0.0047975,0.003929675,0.004099175,0.0001869625,0.732,0.7665,0.261,0.25,13.459967248430788,13.550712948521996,13.503344292787974,9.199419999999998e-06,7.431e-06,8.2724e-06,0.0987,0.6471,0.5846,13.16621562534352,2.152,88.48,3.789e-05,1.087,13.217169194797409,13.167491087293763,13.301029995663981,0.8051,20.75,1.707e-05,1.676,13.182897595743077,4.37,69.44,1.104,0.1793,0.0169,0.7202,0.5678,0.6652,0.4978,13.119186407719209,13.224535190654262,2.491,1.857,111.9,69.64,5.676e-05,2.632e-05,1.136e-05,2.651e-05,13.28642546222793,13.130005999878259,6.887,3.062,84.56,56.52,0.8981,0.7183,32.89,10.73
6,BH,BH0010,XTE J1550-564       ,47831.4,29.24,7025.511,2003-10-23T07:34:21,3.0538660000000003e-05,0.8478,6.4,0.002182575,0.00127105,0.00149635,0.0002333475,0.81475,0.7394999999999999,0.59375,0.75,13.81219031567874,13.917340270226378,13.861634136321005,4.33125e-06,3.3912e-06,3.8612500000000005e-06,0.3385,0.5634,0.2761,,,,,,,,,,,,,,,,,0.4254,0.2467,0.649,0.4716,0.3991,0.1505,,,,,,,,,,,,,,,,,,,,
0,BH,BH0011,XTE J1650-500       ,18266.3,86.04,53076.07,2002-03-02T02:30:23,0.000239636,1.0,8.0,0.1760064,0.17468579999999997,0.1753162,0.000647516,0.6854000000000001,0.6936,0.13379999999999997,0.0,11.620488264004816,11.633782564053904,11.626884699110756,0.000542415,0.0005250925,0.0005339775000000001,,0.5534,,11.337336590425963,1.718,55.46,0.001316,0.845,11.399027104313252,11.392330563311758,11.406603157699793,0.8337,14.24,0.000885,2.326,11.341416284592936,8.415,47.83,0.92,,,0.564,0.5415,,,11.330869152626667,11.343614280941312,1.755,1.682,57.28,53.71,0.001371,0.001263,0.0008398,0.0009327,11.348625056086957,11.334888262924949,9.234,7.716,49.19,46.51,0.8463,0.8214,15.32,13.21
1,BH,BH0011,XTE J1650-500       ,35654.6,86.04,53076.07,2007-07-01T00:03:03,0.000239636,1.0,8.0,0.0002776,0.0001908,0.0001938,9.944e-06,0.137,0.025,0.473,0.0,14.54535709577907,15.081615763033724,14.738844230722705,4.4138e-07,9.12e-08,2.1073600000000002e-07,0.6608,0.0937,-0.6046,,,,,,,,,,,,,,,,,0.92,0.268,0.4866,-0.3267,-0.1905,-0.8913,,,,,,,,,,,,,,,,,,,,
0,BH,BH0012,XTE J1859+226       ,24792.4,2.11,18.85847,2003-02-05T03:01:04,,,,0.000344,0.0002338,0.0002389,1.38e-05,0.824,0.447,0.477,0.0,14.996098073379002,15.699910183088194,15.305548366666663,5.0226e-07,1.0374800000000001e-07,2.3017999999999996e-07,0.1262,-0.4597,-0.2948,,,,,,,,,,,,,,,,,0.5078,-0.6177,-0.0406,-1.0,0.1243,-0.659,,,,,,,,,,,,,,,,,,,,
0,BH,BH0014,CXOU J100506.7-07443,40580.4,11.41,1457.845,2010-01-27T01:02:52,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,,,,2.3665000000000002e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1418,1.0,-1.0,0.208,-1.0,,,,,,,,,,,,,,,,,,,,
1,BH,BH0014,CXOU J100506.7-07443,75682.2,11.41,1457.845,2010-01-29T14:46:35,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,,,,1.2761e-07,0.0,0.0,0.9981,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.0806,1.0,-1.0,0.158,-1.0,,,,,,,,,,,,,,,,,,,,
2,BH,BH0014,CXOU J100506.7-07443,171955.9,11.41,1457.845,2012-01-18T14:26:38,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,14.984032824974769,16.22725667481188,15.491874463916801,2.0816e-07,1.3266e-08,1.0466000000000001e-07,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2342,-0.2542,-1.0,-0.7014,-1.0,,,,,,,,,,,,,,,,,,,,
3,BH,BH0014,CXOU J100506.7-07443,75554.3,11.41,1457.845,2012-01-26T22:21:59,1.7710400000000003e-06,0.9936,7.6,0.00087085,0.00042745,0.00049815,7.69775e-05,0.41175,0.4595,0.47525,1.5,14.484351306292368,14.683023760678452,14.575575756230489,2.4518e-06,1.3104600000000002e-06,1.89286e-06,-0.075,-0.3111,-0.2386,,,,,,,,,,,,,,,,,0.1081,-0.2655,-0.1418,-0.4753,-0.0856,-0.3816,,,,,,,,,,,,,,,,,,,,
4,BH,BH0014,CXOU J100506.7-07443,184208.0,11.41,1457.845,2012-01-31T15:24:33,1.7710400000000003e-06,0.9936,7.6,0.0005605,0.000501825,0.00051915,1.618525e-05,0.754,0.7197499999999999,0.1805,0.0,14.447118946597636,14.558540531082206,14.4987010514614,1.6800200000000001e-06,1.1612200000000001e-06,1.42654e-06,-0.05,-0.3335,-0.2873,14.22900079483606,2.533,19.96,2.775e-06,0.756,14.389765824665611,14.328271911760442,14.518557371497694,0.4378,3.218e-09,1.263e-05,2.407,14.24603413413484,2.392,6.358,0.767,0.0656,-0.1668,-0.2317,-0.4316,-0.198,-0.3729,14.186819467413988,14.27711938931306,2.874,2.24,28.86,11.96,3.634e-06,2.139e-06,8.082e-06,2.004e-05,14.31821623353212,14.200797343699476,3.237,1.806,12.24,1.036,0.4966,0.3847,1.475,
5,BH,BH0014,CXOU J100506.7-07443,158013.8,11.41,1457.845,2012-02-03T10:00:00,1.7710400000000003e-06,0.9936,7.6,0.0006127,0.000518575,0.00052645,1.0710499999999999e-05,0.131,0.151,0.185,0.0,14.031675854803122,14.395514743994136,14.176212878538136,1.78082e-06,1.17936e-06,1.4831999999999998e-06,-0.2199,-0.386,-0.1811,14.270025714300445,2.961,25.79,3.587e-06,1.362,14.323855319643794,14.282912275072981,14.382894769497621,0.4309,2.088e-06,1.486e-05,1.214,14.281249265260335,1.526,10.5,0.987,-0.0993,-0.3417,-0.2755,-0.4928,-0.0831,-0.2742,14.221559316428767,14.318125877871353,3.325,2.639,36.61,16.44,4.872e-06,2.678e-06,1.118e-05,2.009e-05,14.354381261757306,14.233364113689733,1.926,1.22,18.19,3.924,0.4649,0.3967,2.067,
6,BH,BH0014,CXOU J100506.7-07443,160215.7,11.41,1457.845,2012-01-21T08:54:47,1.7710400000000003e-06,0.9936,7.6,0.0001053,5.728e-05,6.081e-05,4.782e-06,0.544,0.259,0.536,1.0,14.104005402019881,15.220198818159696,14.376052677174041,2.76736e-07,4.81736e-08,1.58748e-07,-0.1886,-0.9994,-0.7545,,,,,,,,,,,,,,,,,0.2255,-0.8801,-0.6502,-1.0,-0.5278,-0.9213,,,,,,,,,,,,,,,,,,,,
7,BH,BH0014,CXOU J100506.7-07443,119479.4,11.41,1457.845,2012-04-04T03:00:56,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,15.618749505533847,16.69924152324571,16.053547734986928,4.05196e-07,2.9135999999999997e-08,2.1238000000000003e-07,0.9994,-0.9806,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2804,-0.2692,-1.0,-0.7189,-1.0,,,,,,,,,,,,,,,,,,,,
0,BH,BH0015,CXOU J100508.7-07444,36978.6,3.88,68.84056,2001-06-14T10:51:54,7.636749999999999e-07,0.69275,4.5,0.0004549666666666666,0.0002728333333333333,0.0003383,5.741e-05,0.7466666666666667,0.7326666666666667,0.49066666666666664,0.3333333333333333,14.835903036886172,15.21808672878811,14.982390767329662,8.8662e-07,3.8894000000000004e-07,6.430400000000001e-07,-0.3186,-0.5809,-0.2936,,,,,,,,,,,,,,,,,0.0331,-0.6602,-0.2967,-0.8214,-0.0418,-0.5228,,,,,,,,,,,,,,,,,,,,
0,BH,BH0016,CXOU J100510.0-07452,36978.6,7.77,390.542,2001-06-14T10:51:54,2.22228e-06,0.7894,6.0,0.00219745,0.0009749749999999999,0.001074625,0.0001844025,0.60275,0.52975,0.5705,1.0,14.353792387793314,14.538231436223437,14.434908133618139,2.85808e-06,1.936618e-06,2.4030400000000004e-06,-0.7283,-0.8107,-0.1986,,,,,,,,,,,,,,,,,-0.569,-0.8626,-0.6939,-0.9088,-0.0718,-0.3192,,,,,,,,,,,,,,,,,,,,
0,BH,BH0017,CXOU J100510.9-07453,40580.4,4.58,82.89468,2010-01-27T01:02:52,1.426325e-06,0.761,5.5,0.00047516666666666665,0.00030859999999999997,0.0003326,3.1899999999999996e-05,0.5,0.522,0.44,0.0,13.920736245838835,14.557046998125594,14.128967934299498,1.3814399999999999e-06,4.8874e-07,9.2218e-07,-0.9994,-0.9994,-0.3385,,,,,,,,,,,,,,,,,-0.4953,-1.0,-0.7064,-1.0,-0.1106,-0.5428,,,,,,,,,,,,,,,,,,,,
1,BH,BH0017,CXOU J100510.9-07453,75682.2,4.58,82.89468,2010-01-29T14:46:35,1.426325e-06,0.761,5.5,0.00059775,0.00029995,0.00030659999999999997,2.2535e-05,0.364,0.242,0.5415,1.0,14.855309062250747,15.228486010020333,15.00638744206111,6.150249999999999e-07,3.44165e-07,4.8128e-07,-0.1649,-0.7458,-0.6196,,,,,,,,,,,,,,,,,0.2117,-0.5665,-0.5453,-0.9051,-0.4428,-0.7664,,,,,,,,,,,,,,,,,,,,
2,BH,BH0017,CXOU J100510.9-07453,171955.9,4.58,82.89468,2012-01-18T14:26:38,1.426325e-06,0.761,5.5,,,,,,,,,15.357337668557964,16.90767711447914,15.881724248549535,5.7426666666666666e-08,3.813333333333333e-10,1.9896666666666667e-08,,0.1537,,,,,,,,,,,,,,,,,,,,0.5628,-0.5965,,,,,,,,,,,,,,,,,,,,,,
