obs_id,class,src_n,src_id,significance,photflux_aper_hilim_h,photflux_aper_lolim_b,photflux_aper_u,photflux_aper_h,photflux_aper_hilim_m,photflux_aper_hilim_s,photflux_aper_lolim_m,photflux_aper_b,photflux_aper_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_s,photflux_aper_hilim_u,photflux_aper_lolim_h,flux_aper_hilim_u,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper,flux_aper_m,flux_aper_lolim_u,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim,flux_aper_lolim_b,flux_aper_hilim,photflux_aper_lolim,flux_aper_lolim_m,flux_aper_b,photflux_aper,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_lolim_s,flux_aper_u,photflux_aper_hilim,var_inter_sigma,var_inter_index,var_prob,var_max,ks_prob,kp_prob,var_mean,var_sigma,var_index,var_min,var_inter_prob,hard_hm_lolim,hard_hm_hilim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hs,hard_ms
BH_OBS_135,BH,J1745-2900          ,BH0027,337.0,0.2729917489197963,0.017124490887676043,-0.4532437514962273,0.31863706661214036,-1.3892543360260152,-1.2313243923968769,-1.6159243039356375,-0.1454253399053422,-1.466684424880269,-0.4921436252037406,-1.327514147219601,-0.18741107634436452,-1.3109302100535103,-0.4394749868024022,0.49667231461844963,-0.465896257973882,0.14958998818461594,-1.2636905330705162,0.05047256396047712,-1.4705013908714268,-0.39993651317360335,0.544939770186175,-1.2426845073754837,0.383845648569754,0.1914433584441655,0.24930268540054137,-0.0737045411002769,-0.05036455874648683,-1.5698111673456945,0.1619981291869692,-0.27684621575901663,-1.4484622772243654,0.33837182677927685,-1.3440631664975944,-0.49671913110244,-0.45229866905432775,0.31853199008985056,0.931357733704061,-1.5840542649538134,-0.04019493713614949,-1.617468338963924,-1.6254736657821436,-0.03983010835921208,-0.03500077272443272,-0.7469403774363372,-0.34453413903688507,0.3939985036235583,2.0142707793390735,1.3301469175454792,1.4228860371688805,1.8565426661468054,-0.4304233353018858,-1.2739440996234537,1.3724379227836658,1.4835503188518013,-1.406726166333973
TUC_OBS_543,TUC,CXOGLB J002408.2-720435,TC0052,12.82,-0.5340153630579612,-0.3533076300339076,-1.0581689493212498,-0.45087110007592246,-0.7380376459195959,-0.6792786541010704,-0.3165901904167872,-0.6269922365752082,-0.6575649102670822,-0.7908893743817419,-0.2668536676329464,-0.7178236229292309,-0.5946932029417454,-1.048110189280192,-0.09517834276169576,-1.1347859520540406,-0.6504851679054828,-0.7100074821724238,-0.7877610902015845,-0.6708062948915976,-0.9598012578871031,-0.1331103578982332,-0.6206339341422132,-0.4484331274377325,-0.4810372727942115,-0.3145621183572507,-1.0428888496871547,-0.38009487034011963,-0.3328074687266388,-0.5677182506747394,-0.653375702687855,-0.7571853956581523,-0.4922420343031257,-0.28095456326477686,-1.1392559766318882,-1.0048155322810817,-0.16902476605435146,0.4978440363524773,0.5869551884935854,-0.040228127244631984,-1.5763192078187909,-1.6584892450648405,-0.043467706812813506,-0.035010061078307175,-0.04037661289689956,-0.4968910732083693,0.7674134135270599,0.5936260867945713,0.35278843974171137,0.23405679834008108,0.3265505333010574,-0.3322326728885713,-0.10438290084278631,0.35594486319655416,0.27867044097112104,-0.11642994885124895
TUC_OBS_512,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-0.5083956803007929,-0.4077629698470896,-0.34408593277427263,-0.5268595031917375,-0.3676549000420566,-0.09639609267810037,-0.48572013793897095,-0.43489588503258214,-0.46452260612758456,-0.4705874743827481,-0.1903158732808174,-0.3901095230537042,-0.1628668663718293,-0.26709157565973635,-0.6059119258197047,-0.09272318679432198,-0.36675810074065446,-0.14694693002764397,-0.7639402773365027,-0.5927231439640339,-0.2564662810022757,-0.6345396498117478,-0.2083900418467431,-0.34824545236506066,-0.6668082491665094,-0.3920451002088472,-0.5370396988108184,-0.5560851219440517,-0.4949903389507626,-0.41239110560211023,-0.6480618214070886,-0.6443034188817564,-0.30178554296769994,-0.21941877837953194,-0.08626621678142625,-0.5179106341589306,-0.16645896710180128,1.1047632126446947,-0.19220368883524652,-0.04022281119615155,-0.6722140120871577,-0.40958957357799636,-0.04254401625199323,-0.03500587868958723,-0.7469403774363372,-0.4591498651295755,1.001550584857683,-0.36572284199631777,1.3301469175454792,-0.6029867431248697,-1.172985081677738,-0.6588972792289705,-1.2739440996234537,0.3932963142050045,-1.3646559334749526,-1.406726166333973
NS_OBS_106,NS,GRS 1741.9-2853     ,NS0021,376.06,-0.6437426466799444,-1.0442341050338673,0.8877427650057657,-0.7376327072063376,-0.9228946791856771,-0.9551094986613204,-0.7896413311194741,-1.1419299952965487,-0.8838995384602196,0.5167612993304254,-0.9184936785729373,-1.1540817035718003,-0.9843493367234549,1.015123486978579,-0.7105863828228688,1.6128270832356002,-1.047505844489298,-0.4675449779453121,-2.071199820649156,-0.811638977312663,1.2847112358879054,-0.8310538109240232,-0.5660944125818409,-0.865267822791622,-1.2154236619790888,-1.1393799673596763,0.4173000176321633,-0.5805805454168611,-0.751098871250316,-1.1306432971982148,0.2981604905275665,-0.6648281914840225,-0.8240902063282616,-0.9101593767391448,1.5317479314383473,0.3503664918696588,8.637499719108957,1.3648714310556447,0.969566896782205,-0.03255369940423742,0.31129254710212434,0.39973004963534314,-0.02612543081273229,-0.01871382139317668,0.6457439067218639,-0.19340282929378308,1.033170395776931,0.35787835604856544,1.3301469175454792,1.4468515471334988,0.3244332352675258,0.23587044535989132,-1.2739440996234537,1.3724379227836658,1.5830966979912702,-1.406726166333973
CV_OBS_485,CV,CXOGLB J002405.3-72042,CV0079,10.2,-0.6804479880753074,-0.6461965156537619,-0.7753990060302708,-0.6707741294700171,-0.7875987898436695,-0.929531773047945,-0.616124104020926,-0.8558835168477759,-0.7861978952060259,-0.5801791412244608,-0.9318772759079997,-0.8893021562334926,-0.9602970155051872,-0.7185993573499498,-0.4238233072092448,-0.8371248703074218,-0.6844369615457372,-0.924194845488381,-0.685875293788012,-0.8712544632601563,-0.6702251419449862,-0.3051106864471405,-0.97248709019165,-0.5166660725424682,-0.543376722085939,-0.4939358424344815,-0.8370104262456538,-0.7478072806928755,-0.6906482610459916,-0.6656037449018839,-0.967020235604265,-0.8835135817964809,-0.523065329745197,-0.9764289319098316,-0.8291391618542114,-1.031771760709938,-0.16960051625962416,-1.2362107530538575,-0.06504126078454703,-0.040234047298116304,-0.07261238682950757,0.6924476935134025,-0.043709990116671336,-0.03501618475949895,-0.7469403774363372,-0.5059823102244637,-1.3844276474239134,0.17043485421459836,0.5322581557020596,0.7541258576452636,0.22882908559960438,0.4987748813020343,-0.15175526884842283,0.27040337048523727,0.4684722038637081,0.18000659261788973
