obs_id,class,src_n,src_id,significance,photflux_aper_hilim_h,photflux_aper_lolim_b,photflux_aper_u,photflux_aper_h,photflux_aper_hilim_m,photflux_aper_hilim_s,photflux_aper_lolim_m,photflux_aper_b,photflux_aper_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_s,photflux_aper_hilim_u,photflux_aper_lolim_h,flux_aper_hilim_u,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper,flux_aper_m,flux_aper_lolim_u,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim,flux_aper_lolim_b,flux_aper_hilim,photflux_aper_lolim,flux_aper_lolim_m,flux_aper_b,photflux_aper,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_lolim_s,flux_aper_u,photflux_aper_hilim,var_inter_sigma,var_inter_index,var_prob,var_max,ks_prob,kp_prob,var_mean,var_sigma,var_index,var_min,var_inter_prob,hard_hm_lolim,hard_hm_hilim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hs,hard_ms
CV_OBS_425,CV,CXOGLB J002403.6-72045,CV0073,12.38,-0.9505848731083025,-0.3455243025814489,-1.0386725656610536,-0.950942036331699,-0.7586183651944792,-0.7853365665010685,-0.41935526006298746,-0.6491820351308818,-0.6980474142665397,-0.6956504505559923,-0.38710917909928144,-0.7395656225598137,-0.682837654743764,-1.0494078533771387,-0.535906813613062,-1.2061297245568066,-0.5445214947272604,-0.7735183505863088,-0.6356831215601063,-0.7199433170626742,-0.9733598447462234,-0.24326582780031583,-0.6801861116312212,-0.5320399979855857,-0.3489962060887346,-0.20806024235967813,-0.9366764829656595,-0.3687454462424884,-0.4383066840507657,-0.4695524924566434,-0.6827179856701322,-0.7765189181431085,-0.5215909680079609,-0.4111252857323662,-1.2110970137299515,-1.1563347837475126,-0.5056970768071332,-1.3383137199433044,1.3196336724494326,-0.7455742115377516,-0.17116287267350808,-0.10818915033205798,-0.6792686495891027,-0.5293989969992771,0.34373645050466345,-0.6453530882647388,-1.2173222050536732,-0.5449919529540617,-0.748028479072124,-0.7481980945280223,-0.49811832831767117,-0.35152479547274307,0.04893661385706303,-0.5832970823617171,-0.4515960437457312,0.0012908923317128328
CV_OBS_233,CV,[HPH2013] 192         ,CV0019,52.93,-0.14449084721023464,-1.4310148043127395,1.1447639534893732,-0.30790483402593044,-0.4805939591669794,-0.3663179156684962,-0.8975608792570006,-0.8502863822997027,-0.5296076592363533,0.7217653630092786,-1.1852011721686453,-0.7246250277904365,-0.49588390472892385,1.2065822659910932,-0.6654635511035882,1.0438529988260634,-0.5422873507022639,-0.5017536192662122,-1.0118068464743284,-0.5242015432297069,0.9597770984122688,-1.0386651004889942,-0.5860695641099227,-0.4203556885662277,-1.5899500326895402,-1.2496690491289493,0.08149720293413544,-1.5302021159280514,-0.8682404331706076,-0.658104352025452,-1.2787630219347004,-0.46114093683236945,-0.2616889459248689,-1.1775513051066844,0.9772456487470145,0.7516879091419524,3.797883626712229,0.2749887932151276,-0.13588150888697828,-0.17606695330648164,-0.15541191770451945,-0.5979337786158202,-0.419640854016818,0.47786168249595357,-0.3745223784326304,-0.43248134479675304,0.7690604131631033,0.8408050868516843,1.5408487764731102,1.437780558940182,-0.034913361490660245,-0.07359180125941822,-1.4466197143179311,1.495396497712673,0.3921076565699426,-1.518650983276956
CV_OBS_293,CV,[HPH2013] 50          ,CV0037,9.94,-0.04590468898774939,-1.1482061832081474,0.9517002265226601,-0.1851779443977287,-0.6589450626703504,-0.5034209490251649,-0.8615225855614244,-0.6853221814244435,-0.6885061034956356,0.6978242699298473,-0.6306081773820736,-0.5458746669819114,-0.6013013852467828,0.981821448570971,-0.3218877531936274,0.8378623940730532,-0.25343276404949866,-0.614362480492676,-0.5498803319158173,-0.6343021539587382,0.8032650106144197,-0.46480174449200706,-0.6321855016826616,-0.24857072638739702,-0.8243393423435823,-0.7613935132845286,-0.048887079422399636,-1.0287317769050304,-0.8352683157503387,-0.38538160964658763,-0.8102415852340844,-0.5761707072370514,-0.1036812727129227,-0.5551748685413177,0.8744253994431782,0.5078146180050486,0.07746620512490573,-1.568785507537366,-0.1189064206755397,-0.22052965349104897,-0.2148986161273895,-0.2725016157255219,-0.4234939111179962,0.4480094411020709,-0.3205067625776866,-0.43327450006619245,-2.180079080434527,1.424403768118355,1.5408487764731102,1.865434828687974,0.8434077883633508,-0.14920778421645564,-1.4466197143179311,1.495396497712673,2.0484822774195646,-1.518650983276956
CV_OBS_353,CV,CXOGLB J002359.3-72043,CV0066,3.43,-0.9526164204171037,-0.7972341613483986,-1.053109306868923,-1.0035338845839956,-1.8066302239538385,-0.9568899361354931,-0.8770646609207405,-1.0410538446406787,-1.603715238932697,-0.7972936423307528,-0.8161049059285279,-1.0665153585537817,-0.9492756333881626,-1.0029817005495167,-0.7182937823637998,-1.0456775428221097,-0.9509637814581045,-0.8504675203466888,-0.8827981170080563,-1.6288358482997616,-0.664178910113458,-0.7680570123029747,-0.8539698138459791,-1.005351876556761,-0.6939313713425124,-0.7236810840028075,-1.1397975785149392,-0.8748886584241834,-0.9242945225148905,-0.9418446025447254,-1.1602604166121089,-1.823817960764843,-0.9474949036766765,-0.76280210170081,-1.0256327007541455,-1.347394516341416,-0.537319241385797,-2.2602008703195513,0.4037577238244138,-0.8017362121455723,-0.9663197781128251,0.2459071043769339,-0.702418136487154,-0.5961128994474392,-0.4537381930230499,-0.664880611868651,-2.1577890726340803,1.864351232891731,1.5408487764731102,-0.09355974263795529,-0.49811832831767117,-1.8838232594750495,-1.4466197143179311,1.495396497712673,-0.21373683962329784,-1.518650983276956
CV_OBS_567,CV,CXOGLB J002407.9-72045,CV0085,16.47,-0.6033251576731613,-0.4501547091054401,-0.4255815332791329,-0.6459377259500363,-0.7326658122943984,-0.421835849814571,-0.5790145895664361,-0.5300737394104919,-0.7303931287982591,-0.498563150426981,-0.5114015678192642,-0.4955306636582312,-0.48081600195639584,-0.350324841172315,-0.8260532212589204,-0.21582849316938826,-0.672778628513266,-0.45462994611812935,-0.8542257604716785,-0.7437501311282169,-0.3643790621573366,-0.873531345881355,-0.5144627780485345,-0.9155806739631935,-0.7624733775679343,-0.6006283406966926,-0.9178501988727348,-0.45295933321871235,-0.6232588496200656,-0.7047068990826735,-0.4503379982620266,-0.8553062338504607,-0.838355275539739,-0.558170600474172,-0.27634681841868414,-0.6801883167468601,-0.533213517869509,-1.5226911500185536,0.2269872610128718,-0.7354195378804509,-1.9022460878643657,0.041037128438160146,-0.6478053541095976,-0.542292661392958,-0.4537381930230499,-0.6121949665016602,-1.2003475068056402,-0.03933967089766545,1.5408487764731102,-0.5933098047344247,-1.3548750011313184,-0.8949988669599451,-1.4466197143179311,1.495396497712673,-1.4758540991550833,-1.518650983276956
CV_OBS_516,CV,CXOGLB J002406.0-72045,CV0081,25.99,0.005456364481678438,0.19965077719011132,-0.42300618894521147,-0.07005606695155793,0.14235164315988463,0.05568437548683213,0.1480614427689056,0.08924785932796366,0.1078188130748481,-0.4959823275923218,0.14547632827152032,0.07691377235629772,0.05432360467598007,-0.3478114285992619,0.02167009962977313,-0.33277766327637875,-0.05941943372562943,-0.0022832058326931913,-0.16396833272982775,0.07407094026004798,-0.5289776421396886,-0.09241861386652532,-0.0035090594077299823,-0.19374920728450015,-0.043185936839090916,0.09592019413248302,-0.3314567504868282,0.10716911026466162,0.12037480474725948,-0.0401945666160361,0.022353644988743523,0.10624701780878167,-0.12358194536512992,0.08467245608508757,-0.4008756734928034,-0.2617868804336104,-0.5031008435276472,0.3210831507339397,0.08181345097440679,-0.5972091099490404,-0.7135266736722556,0.21808525579265567,-0.5490058540558753,-0.40154643353559544,-0.4537381930230499,-0.5234779251339413,0.23581484193702013,-0.47628919723987745,-0.2894722852948979,-0.1335654196979038,-0.28808032194452926,0.13808237176747243,0.08026302282575559,-0.38294556975291383,-0.1123513374955,0.21845687832270239
CV_OBS_372,CV,CXOGLB J002402.1-72045,CV0068,3.14,-1.6958837874567352,-0.9060963758979523,-1.6831361925341453,-1.643314305636678,-1.0769150149812665,-1.5098080030542167,-0.7796285605539226,-1.247262294509519,-1.0489336985565736,-1.9204109012828063,-1.3149979866590686,-1.3108274375866042,-1.4950906516108682,-1.8222322276006229,-1.631338822756268,-1.6799481528712943,-1.569827300000805,-1.486031884516086,-1.71874928633555,-1.0546268786025599,-1.809571321724717,-1.3860793578078923,-1.4792537855341448,-1.610776412914912,-1.3247301913364053,-1.243763665513551,-2.01512482898932,-1.014964495930317,-0.7855215209477088,-1.5447096920783328,-1.4198625318251457,-1.0839124256644819,-2.0125805319372074,-1.336545878195536,-1.7223727223664365,-1.8383050625953448,-0.5395903510306161,-2.2602008703195513,0.14959168702701336,-0.20473419100715465,-0.5938549253072222,-0.5840810272798107,-0.46252845935100706,0.44958326567589707,-0.39780863802363964,-0.47682558906707545,-2.4861380336945142,-2.155384546894541,-1.963905060983134,-0.7723726480455313,-1.3548750011313184,1.0829028143343344,0.7023160009183658,-2.2333055823848693,-1.2730830948994876,0.8754554945021299
CV_OBS_497,CV,CXOGLB J002405.6-72044,CV0080,20.78,-0.7717873798859335,-0.185084467582589,-0.20737622528685926,-0.8120854196751823,-0.4910238403971429,-0.4763370787271781,-0.2631299454679076,-0.4297179796192257,-0.4648703954603439,-0.03021257379054862,-0.20569742164251037,-0.4929380993192954,-0.4173561960138855,-0.19223861785513666,-0.5237003391595453,-0.38571968367141596,-0.47898039847764395,-0.260758287036757,-0.5344441532790067,-0.47353295630254505,-0.23999240802629093,-0.5102109638531661,-0.22239778146123654,-0.7403611640924306,-0.3057586587061648,-0.18351463610681226,-0.7903208059714742,-0.11215412111092873,-0.2744628500970733,-0.4225682199089231,-0.2539180699641126,-0.498948871252605,-0.6925355729685349,-0.06748311105208359,-0.3889479549667884,-0.5867957663003193,-0.5242397596765016,-0.5086152846046823,0.9156234987482701,-0.7803047698137296,-0.40882220932315405,-0.41018267041958373,-0.6879164283115833,-0.5477219649349083,0.05664557883468667,-0.6541622248410085,-0.47883710046501043,-0.8290466193068889,-0.8487442832672355,-0.8765585556829374,-0.7217419552262421,-0.32294751763279245,-0.10489843018562382,-0.7371983839466917,-0.6168103315609426,-0.05899632161107463
CV_OBS_526,CV,CXOGLB J002406.3-72044,CV0082,53.28,0.14849467042776876,0.6601102644819568,0.8187842597957263,0.2250469391226826,0.20000251620315979,0.6488867690103762,0.4741043884256775,0.5508566721084674,0.2820616715264008,1.241075924999724,0.8776014405487826,0.4832937643107605,0.7417015744705633,0.6429339391517399,0.4779107815878832,0.8195312880816203,0.3349776924907487,0.6252101332019043,0.4560906746205108,0.2839747097730457,1.2690910847490497,0.46975214139660265,0.7148423618792801,0.22069077648294103,0.6022923208655941,0.5480985158783146,0.2600066513428743,0.8210862732946653,0.47761364142359053,0.4108137738413336,0.7231604162120802,0.20040930463666642,0.14258838687692058,0.8518498796554795,0.9765522541625351,0.422830379764785,-0.18973699990210782,1.4273477311854361,3.0655622290590845,0.44787545759665864,2.452220818860417,2.4165171457430548,-0.2848176187541044,3.278324056190787,5.543271126305355,-0.6342246554650505,0.7879211889942507,0.35688785842123,-0.6504356455497291,-1.3816569703275283,-0.503509447577762,-1.4571872619883535,-0.4682288342064425,-0.21523978778334754,-0.7047953151466316,-0.6719896721388325
CV_OBS_584,CV,CXOGLB J002408.4-72050,CV0087,18.4,0.008753361445454582,0.04426954393255433,-1.0534398317523335,0.06009159236186706,-0.35931842669576525,-0.9255890538826878,-0.10304590792892349,-0.1694589144204348,-0.31983233932270083,-0.6902858277878284,-0.7437938459453638,-0.2364868636562285,-0.9062594742251407,-1.0189209837930382,0.3217278556809019,-1.043100954860503,-0.04269313278303861,-0.9504273745745905,-0.046250917806517015,-0.2646251907579614,-0.6614208853513984,0.33479373456431516,-0.9352259982186075,0.09084207911941744,0.15569094517157214,0.1830376452374172,-0.27706686574652456,-0.060826624176847185,-0.057597681522428806,0.009020995235362593,-0.33475997776852556,-0.3022479450667707,0.040110131892503904,-0.794600430480849,-1.0213559681418856,-0.7068351334915538,-0.5200518040919775,-0.07071888817596497,1.427233084595589,-0.741097997039766,1.8148271016773216,0.9427179484649854,-0.6548825279707404,-0.4246046202649631,0.9817161653268343,-0.6325592976609999,0.13550980683500732,1.2587676697965215,0.5524285585582951,1.4566067599095693,1.9720925166559835,1.2912893359283106,1.4149918049561225,0.5632209776882876,1.4978267589063252,1.2712828590388983
