obs_id,class,src_n,src_id,significance,photflux_aper_hilim_h,photflux_aper_lolim_b,photflux_aper_u,photflux_aper_h,photflux_aper_hilim_m,photflux_aper_hilim_s,photflux_aper_lolim_m,photflux_aper_b,photflux_aper_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_s,photflux_aper_hilim_u,photflux_aper_lolim_h,flux_aper_hilim_u,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper,flux_aper_m,flux_aper_lolim_u,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim,flux_aper_lolim_b,flux_aper_hilim,photflux_aper_lolim,flux_aper_lolim_m,flux_aper_b,photflux_aper,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_lolim_s,flux_aper_u,photflux_aper_hilim,var_inter_sigma,var_inter_index,var_prob,var_max,ks_prob,kp_prob,var_mean,var_sigma,var_index,var_min,var_inter_prob,hard_hm_lolim,hard_hm_hilim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hs,hard_ms
TUC_OBS_906,TUC,CXOGLB J002403.4-720505,TC0093,45.84,2.8219962754112586,2.534672784045603,1.676365474677528,3.0909537470783945,2.542877942099773,2.305695093680113,2.529749278333587,2.737720895058328,2.722306735064967,1.786959461364082,2.3038372200986057,2.6852900854279826,2.446051889707174,1.4491733949993677,2.797064033226547,1.6483385653440399,2.5608249484567285,2.2245879275179608,2.528542373174971,2.673215003669434,1.8785504333078464,2.7610667704437386,2.356867712436028,2.9311173775142096,2.4898080941953817,2.373327548328673,2.5423629539933894,2.5139610753172623,2.532111057348582,2.628351188043205,2.633824480802519,2.543064090233379,2.689405267448871,2.2522634470444394,1.8360341954235948,2.4151421973479597,2.21693091369587,2.524356525638822,2.6906914797803054,-0.6168990376973619,1.729771795950045,1.6418064336789893,0.7726989143304608,-0.5056822850798114,5.244620735120949,-0.0318961153133292,2.0139423129727274,1.2791661309572784,-0.2589704624020866,0.41645955220512104,1.784083078233726,-0.03604187544125425,1.6076765414882948,0.2998000867920566,0.899551507729279,0.6795843024682635
TUC_OBS_1717,TUC,CXOGLB J002401.7-720512,TC0188,2.83,-0.9305818878684425,-1.794426558343824,-1.0845506967335974,-0.9603899940027273,-1.5939063420289739,-0.943539857822994,-1.3295131336928105,-1.500891693641657,-1.1447560970439508,-1.1422369938928905,-1.0840909908182448,-1.3759192880589808,-1.016469403326634,-0.9837920959066065,-1.02418020416478,-1.6115862619630126,-1.5068415261164483,-0.9054136422654824,-1.821509821850342,-1.2318367576897,-1.2006738680387996,-1.0108006934505975,-0.9753980744754099,-1.0560247957205842,-1.7752799478797117,-1.6889880271324325,-1.4373847871810546,-1.9268104828112995,-1.2817538421298154,-1.5673872459072875,-1.515537213753709,-1.3589506646803426,-1.1771857694823882,-1.0583769198072226,-1.1639120482490046,-1.2764078364735556,-0.1549763289007558,-0.7063711189206227,1.0461242415791019,1.429009554669001,0.8598453316543567,1.0032982871528482,1.2399504971202389,1.4366574321931578,0.7726655450509071,-0.06649849286961933,-1.0782061532109763,1.036689722932837,1.2298143285445542,-0.3001040607813598,-0.8575667794665344,-1.1568036978060998,-1.0385168588442029,1.3008212199940312,-0.9727688761656741,-1.1344539094374961
TUC_OBS_1414,TUC,CXOGLB J002354.5-720355,TC0149,2.11,-1.2443627702483762,-2.2338417975671563,-1.0895346711480192,-0.9555664629222812,-1.4876952932864063,-1.4201179641790846,-1.2339089050000578,-1.776730734127454,-1.1997026534150734,-1.2125094233330551,-1.9397827461844168,-1.7560725018482846,-1.5360648870384523,-1.2480252895830826,-1.0254826855119994,-0.9391066795873908,-1.6862795959646109,-1.3352680017556915,-1.8203690438258178,-1.2407123928920025,-1.1448354372078795,-0.9945863032536717,-1.436547997283028,-1.0423199913642978,-2.364026072736145,-1.7093146904966294,-1.6590581306912804,-2.3473328590158338,-1.3201944796727736,-1.5675231165621604,-2.1945342334165936,-1.3777473409688341,-1.3966609412076316,-1.9839489062478552,-1.0529558953366296,-1.6133296277850868,-0.2526976012143516,-1.1679036395719717,1.113375466507069,1.4293962372874318,0.8837757687400709,1.0188578762148124,1.2392113472977344,1.443620036630071,0.9434957518023096,-0.08734020310265284,-1.1933521007492367,0.3623944595744341,1.2298143285445542,0.13259083731263416,-0.8575667794665344,-0.20237477707525567,-1.0385168588442029,1.3008212199940312,-0.9727688761656741,-1.1344539094374961
TUC_OBS_634,TUC,CXOGLB J002415.8-720436,TC0060,21.99,1.4389798699688563,1.7623081191582444,2.394513076104774,1.3398145035406963,1.8532719085067588,2.137195649099158,1.692466262331173,1.9205979233250516,1.8454207049052391,1.6920056635592198,1.893414541845946,1.9486382980556158,2.1295890415899246,2.4341862830020053,1.0659144794262412,4.267177897745066,1.5023084184683586,2.034273028839344,2.567928693918111,1.7565407809072338,2.9160235221616664,0.9064332770444246,2.0242248671580736,1.0485962689826303,1.9762325142186314,1.4372503646587445,2.912807576014411,1.8131986032645653,1.652095195236783,1.517104008507898,2.18433368587795,1.7893894063555833,1.126600787391493,1.8298510707585034,4.1480857104119195,2.18272957370776,0.3106169250847714,2.339743517378282,0.5430765531788355,-0.694582791031385,1.6283428194854126,1.5471626036168002,-0.3272266902805907,-0.6872077431863477,-0.15941979217831215,0.409609015603332,2.0089046777679287,-0.5541663627579541,-0.7823679734800029,-0.928377797876083,-0.5619163642852035,-0.5401915347164404,-0.10453134205457376,-0.48809500463850025,-0.5051123820887448,-0.14808773237561626
TUC_OBS_512,TUC,CXOGLB J002407.1-720545,TC0049,18.17,0.6330536244735846,0.574771504252626,0.6732257491525284,0.6375443485783475,0.6365781048203116,0.8104464043578923,0.5191378756051144,0.6526567325753602,0.4912177935999956,0.807266666386228,0.5567432815629733,0.7160523598369916,0.7150823073726419,0.8144512512797979,0.35554529103519045,0.9790305880907114,0.8135247317195561,0.724868933641331,0.3181067859649514,0.3170311980888472,0.8871874558588321,0.35865027613632233,0.6332766010751922,0.8084953579685988,0.38135157882081927,0.6996024067999929,0.6916493552216672,0.4131678199634185,0.5049124132324943,0.7630599207564068,0.4050780766131425,0.30821352774170374,0.8687766299462536,0.5021270830576832,1.001946137768713,0.6980370622991844,0.12433784126615262,2.2474370132480126,-1.1183294147177951,-0.7057961608454325,-0.7728329498814044,-0.5220956809246909,-0.6949923811145604,-0.7075272517890605,-1.0526496314013305,-0.07792205794114325,1.9837165017439344,0.11485767433904787,1.2298143285445542,-0.36771845940732617,-0.8575667794665344,-0.4543422951634075,-1.0385168588442029,0.47964266534720323,-0.9727688761656741,-1.1344539094374961
TUC_OBS_705,TUC,CXOGLB J002407.3-720504,TC0068,2.38,-1.27300627268044,-2.2636919742046406,-1.0823744765449521,-0.9614665833370621,-1.521768496539639,-1.0521877783584657,-1.273645379302593,-1.7517756628663042,-1.2006693346921486,-1.1967163614047112,-1.2544296800148536,-1.6635313489612291,-1.144716434904176,-0.8277490529733991,-1.0213010342206847,-1.3396392936154438,-1.7944231601770662,-1.0928811777268033,-1.843582654020429,-1.2378645090077873,-1.1935744481112514,-1.011799202598439,-1.193306174238239,-1.0572334800501135,-2.024285138049763,-1.7251210192438693,-1.6772486762467111,-2.0959755411187464,-1.2871471241719206,-1.5685428962424233,-2.1037562515850263,-1.3801323303161825,-1.402089048325861,-1.4702197687710923,-1.163878567912502,-1.3216654737315305,-0.16719182645334746,-1.1679036395719717,1.1127648249238604,1.4294156295538485,0.8330760660728356,0.972729764040185,1.2206750627822514,1.4366574321931578,0.9656031903230795,-0.07887122814450001,-1.5735736150162012,0.3518520070516323,1.2298143285445542,-0.5537977547994485,-0.8575667794665344,-0.9288739667927972,-1.0385168588442029,1.3008212199940312,-0.9727688761656741,-1.1344539094374961
TUC_OBS_1157,TUC,CXOGLB J002410.6-720529,TC0116,5.85,0.010452538354647033,0.47325177331224005,-0.15685778133399628,-0.0076332672724559415,-0.31908868233300103,0.22961364703475637,0.11446902207157209,0.20622080382453822,-0.3070072576540651,0.23518560586962292,0.6609991294593006,0.09684754818134321,0.3489818141709744,-0.13321642435012823,0.47729020590875415,0.5355336931206249,0.26329937993906294,0.2518521578626174,0.2692651472411585,-0.22568880424566143,0.6984611200918951,0.6425693065094005,0.36536706318589385,0.2626570195882037,0.49339762486889344,0.5992795108392182,0.10641502982690983,0.4892440268332092,0.15458559667002153,0.35669347472896507,0.2511032546696517,-0.25531541076242725,0.25013739060170553,0.6697552435583788,0.5480520820615694,-0.07305808551048669,-0.2085881455941611,0.10131079221923844,0.9520911985348024,-0.7066911789944924,0.5090755427546978,1.0545844880658628,-0.7988106179254567,-0.7039885718278448,1.6270398862677249,-0.36546832844987176,0.170707574645417,0.7627968063904463,0.4189932153649531,-0.5817375889424098,-0.17136305903433652,-1.1246102329737124,-0.5531292141593765,0.3853861350624685,-0.20304572040071484,-0.5534222778930203
TUC_OBS_1776,TUC,CXOGLB J002403.2-720429,TC0194,5.73,-0.24339391570663382,0.024719667508396707,0.3078210595079787,-0.4110255038497976,-0.08968570396367022,-0.08723419377607602,0.0008018907962559529,-0.13938477401344768,-0.14993688716184056,0.7057929165873946,0.04095360241363557,-0.15850623282306256,-0.11192279488171984,0.2317372030388138,-0.6706302779626644,0.04305281254055415,-0.07852279964167246,-0.02033445873836876,-0.10639923258914322,-0.06012346113856012,0.49400013188785097,-0.6279262354934806,-0.047797571505690604,-0.35490981232035024,-0.04274507505988385,0.13641496094577102,-0.2171605442462029,-0.08130084370139083,0.05070751703404142,-0.06946626165132257,-0.23362381615884342,-0.013867992455813211,-0.23372160997152416,0.048332415271722294,0.09254266170893305,-0.08814701806710552,-0.23348628918057182,-0.12945546810643616,-0.9247675543803239,-0.707571410282259,-2.5825861159559014,-2.505314119955102,-0.8056649787107212,-0.708740443357436,-1.0526496314013305,-0.3220771896743285,-0.39242807503388816,-0.3644022173475218,-0.07466333386407283,-0.2350973800087365,-0.478178520106201,-0.052138607857447936,-0.28610667123985084,-0.18588675249412093,-0.23000220474309388,-0.0357119543271556
TUC_OBS_716,TUC,CXOGLB J002407.8-720458,TC0070,3.27,-1.3344654833443617,-0.2265128515588637,-1.0235612013225024,-0.9746157483459563,-0.7757176361242186,-0.28165930328120564,-0.792567421501609,-0.5166461639230879,-0.8647060570578203,-1.1711122711157331,0.1601803901231908,-0.5822612894328356,-0.19994521458483494,-0.8900922325263273,-1.0402142247295578,-1.3923057233805887,-1.021763554312233,-0.3512593660260345,-0.8848364365936371,-0.8062635780344143,-1.1969083803935507,-1.1000009209335209,-0.27182279301818296,-1.0485880296573742,-0.614537521232796,-0.9900808868779297,-1.0939844704395827,-0.240810901381127,-0.776257415913525,-1.0663571333838686,-0.5972088861118796,-0.7504350619764266,-1.2030636260086747,0.09351475937245622,-1.1670222499506324,-0.7813430009890755,-0.24828648155973088,-0.7063711189206227,0.9659170457017638,-0.7074362426744876,1.471615829612948,1.4525187735546115,-0.8067935876384104,-0.7074229794186045,-0.0477660622754348,-0.35507722629749333,-0.6428105390819288,-1.357501244995451,-1.2108983288793422,-1.4311085468884333,-0.8575667794665344,-0.9743740637559047,-0.7530994296346657,-1.49443030423635,-0.9727688761656741,-0.585082931882326
TUC_OBS_1411,TUC,CXOGLB J002353.4-720511,TC0148,5.2,0.6769917938207446,0.4406211335948035,0.2070921435572038,0.6612981331776838,0.05710015616291372,0.8373589355280562,-0.03532780260738827,0.5430046944508587,0.005363048256047693,0.5592028496351354,0.5754508856537953,0.6189046179163112,0.7404863470145125,0.22287100198716314,0.5142280239212528,0.30847124647321583,0.6210209676997483,0.7822111838391448,0.46389426225117875,0.14974614600231273,0.6546160855343711,0.45933761753288543,0.6878414139412505,0.533302850909293,0.4512660562220607,0.5086629158696172,0.6959387115603922,0.3215788678291187,0.03739314521241431,0.5641631417818107,0.33969841521821864,0.19740219880321846,0.6068938702210734,0.5424004123263676,0.34122591721463974,0.45605677452823745,-0.13975367180813902,0.12438741825180583,-1.0284614081325405,-0.7061860713778578,-1.7575515843631162,-1.4685339815465794,-0.7196494708172082,-0.7078421643260548,-1.0526496314013305,-0.13124283035497686,0.1766447875653585,0.9947307618920858,1.2298143285445542,-0.3584051813596724,-0.8575667794665344,-1.2130349497133364,-1.0385168588442029,1.3008212199940312,-0.9727688761656741,-1.1344539094374961
