obs_id,class,src_n,src_id,significance,photflux_aper_hilim_h,photflux_aper_lolim_b,photflux_aper_u,photflux_aper_h,photflux_aper_hilim_m,photflux_aper_hilim_s,photflux_aper_lolim_m,photflux_aper_b,photflux_aper_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_s,photflux_aper_hilim_u,photflux_aper_lolim_h,flux_aper_hilim_u,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper,flux_aper_m,flux_aper_lolim_u,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim,flux_aper_lolim_b,flux_aper_hilim,photflux_aper_lolim,flux_aper_lolim_m,flux_aper_b,photflux_aper,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_lolim_s,flux_aper_u,photflux_aper_hilim,var_inter_sigma,var_inter_index,var_prob,var_max,ks_prob,kp_prob,var_mean,var_sigma,var_index,var_min,var_inter_prob,hard_hm_lolim,hard_hm_hilim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hs,hard_ms
TUC_OBS_858,TUC,CXOGLB J002430.7-720446,TC0089,2.57,-7.021271822861508,-7.138346129786089,-6.315873074386925,-7.269793428483391,-7.163106483623567,-6.898596649444669,-8.681519274825483,-6.747146969020108,-7.451119437362485,-6.76598918241282,-7.753747687700678,-6.553307533628472,-7.134008199873724,-6.0996875030162725,-8.530465017442426,-15.163486001109328,-15.30592153791924,-15.6763354643919,-15.737838536476971,-16.021865152601713,-15.853561864714225,-16.72471084852439,-15.921905849593587,-15.633176115799039,-16.32073022262859,-16.190574971202967,-15.41424607969986,-7.277642534654928,-17.252355180671753,-15.553773598221836,-6.8118930953788865,-15.733768303310109,-15.455559862682307,-16.541513236201794,-15.376543951930067,-6.563897808413429,3.159e-07,0.0,0.6509944999999999,0.013156090733333337,0.864552666666667,0.8660225,0.001472271749999999,0.002079939613333333,1.5791666666666666,0.0007741286216666666,0.12,-0.3229,0.8064,0.2605,-0.8301,0.0581,-0.7876,0.446,-0.1399,-0.4272
TUC_OBS_554,TUC,CXOGLB J002408.4-720500,TC0053,18.4,-5.5457651042517355,-5.321208565633756,-5.942788100163027,-5.6302277114030375,-5.854803593885817,-6.184887341810187,-6.093772736947641,-5.243135775939451,-5.954677021213343,-6.238755491225115,-6.705093089394808,-5.176982476553951,-6.365119859233474,-5.757707095017069,-5.741602195904491,-14.889820784571013,-13.632271453913026,-15.038246785813216,-13.993515773387154,-14.513853003193429,-15.362628632708855,-13.883060353449245,-15.222790741854315,-13.771599641296994,-14.09289646313122,-13.776763726897002,-13.915167331679035,-5.818785451509585,-14.653060537301009,-13.6985359268567,-5.71681640864941,-14.414200990986998,-13.68739956073874,-15.578231598793074,-15.07032904762823,-5.575239198943311,1.3490250000000002e-06,4.75,0.4277500000000001,0.0011145500000000002,0.4637500000000001,0.7242500000000001,0.0007325249999999999,5.771e-05,0.25,0.000701225,0.80975,0.218,0.5078,0.8239,0.5378,0.6415,0.1905,0.3685,0.6921,0.4222
TUC_OBS_1304,TUC,CXOGLB J002346.3-720401,TC0134,2.83,-6.681102285372512,-6.710411047457402,-6.7423731056460845,-6.9150664250632845,-6.963770455913704,-6.779630367548607,-7.898596649444669,-6.455188088242223,-7.217240807376004,-7.966862050711621,-7.469672210221914,-6.302160631781637,-6.992679047077257,-6.439495584804942,-7.4591701858889214,-15.842845560093718,-14.544089759617258,-15.57577192930402,-15.074378545209171,-15.852014679316197,-17.29003533466531,-15.225264117448244,-15.797511682939904,-14.717151397165356,-15.45205062771158,-14.963371104637837,-14.869081132514966,-7.257935058052587,-16.5332806283184,-14.700057099977233,-6.896511000077517,-15.598771832501885,-14.489320968967789,-16.27474193364004,-16.127979740667016,-6.570118580989235,2.7503333333333337e-07,0.0,0.477,0.0001981,0.238,0.118,0.00012649999999999998,6.416e-06,0.0,0.0001226,0.04766666666666666,-0.0206,0.7614,0.5415,-0.2879,0.153,-0.6627,0.4222,0.1549,-0.2811
TUC_OBS_356,TUC,CXOGLB J002402.5-720511,TC0036,22.52,-6.22863302914222,-5.638839004804973,-5.518528553885272,-6.400606262105357,-5.5815329790533985,-5.801893001126598,-6.066563332173718,-5.387852161673512,-5.753747687700678,-5.921327427494563,-6.667157733005649,-5.237171446810909,-6.047449706101799,-5.331148351917482,-7.087756145410776,-14.519705539996991,-14.081131256619015,-14.526659035814063,-14.52647653613415,-14.35487260074161,-14.977390594020402,-15.365513731593703,-14.772113295386324,-14.524752063863342,-14.835164037310422,-14.482540173459768,-14.282808150187707,-6.1713272165792645,-14.667763584508554,-14.237021509132257,-5.869441100135987,-14.1827652695745,-14.333454114256721,-15.392009141452824,-14.735510239263908,-5.515794149300896,3.1642e-06,7.6,0.6955,0.0026815000000000003,0.6685,0.8115000000000001,0.0010763,0.00025055,1.5,0.0009589,0.9994,-1.0,-0.5066,-0.2305,-1.0,0.6577,-0.0506,-0.9994,-0.9994,0.3198
TUC_OBS_2297,TUC,CXOGLB J002428.3-720601,TC0261,2.91,-6.874193541860473,-8.521145032471336,-6.763541159296571,-7.144602003345931,-7.552376902239714,-7.474566446571179,-8.6074780956896,-7.159454812363161,-7.50187648986037,-7.933890354073906,-8.58763327413574,-6.868060704789575,-7.402061001039015,-6.815308569182402,-8.186018924363529,-16.06955236772014,-14.712870379280892,-16.093630784294657,-14.980260767325294,-16.190935317868714,-17.151318080903764,-15.851397345193904,-16.193072537864843,-14.985899678480383,-15.788879458741949,-15.73423908328239,-14.719649306953995,-8.719968255861298,-17.21640103413279,-14.974694134735232,-7.549904924128397,-15.989873680528646,-14.726535727378652,-17.33632064206163,-16.13013041904477,-7.014429832799545,1.58875e-07,1.25,0.5626366666666668,0.013223737383333333,0.4925808333333335,0.5724369999999995,0.0014036044666666653,0.0019621079933333334,1.0378333333333334,0.0008073781999999998,0.35425,0.4803,1.0,1.0,0.4104,1.0,-1.0,0.9994,0.9994,-0.9994
TUC_OBS_1358,TUC,CXOGLB J002352.0-720436,TC0142,3.27,-6.652865217089981,-7.036212172654443,-6.766275869723853,-6.905878404159439,-7.199695422443801,-7.012825498912457,-8.652078080652787,-6.632457726479423,-7.494752007216078,-7.93832647853979,-8.56795824913488,-6.427012291801795,-7.311014118600799,-6.513569521145567,-7.684239509334265,-16.120674699215193,-15.165134420099962,-15.951946826884393,-16.165197945951302,-16.180475278922746,-17.254821830913794,-16.59172318424738,-16.193121284401663,-15.48641995509137,-17.275273992425628,-16.566901317833228,-15.494660059395482,-7.647084625446148,-17.227946970937108,-15.466227941615283,-7.145936988133579,-16.033107704132863,-15.195928751114339,-17.290960625126743,-16.125979063089016,-6.6723427822152575,5.674000000000001e-07,0.0,0.5315406666666669,0.004187646166666665,0.4621966666666669,0.5119353333333333,0.001076908816666666,0.0003937829446666666,0.9366666666666668,0.0007625922833333339,0.13366666666666668,0.3791,1.0,1.0,0.188,0.138,-1.0,0.9994,0.9994,-0.9994
TUC_OBS_1570,TUC,CXOGLB J002359.3-720648,TC0170,2.95,-6.938170692705301,-8.37911345212622,-6.760566694707949,-7.229368872222192,-7.582362260347772,-7.482276405166265,-8.613640835369605,-7.18354275168071,-7.499401229013817,-7.928929281674364,-8.561705091167134,-7.008906891951113,-7.402811867021759,-6.818728228440539,-8.57186520597121,-15.668186669790705,-14.72445831159869,-16.100689753718214,-15.010550182333308,-16.191674174828268,-17.100134228386125,-16.064048005813515,-16.195264938906092,-15.005155150446598,-16.678815972697684,-16.377785977033707,-14.714217726220605,-9.270835210307231,-17.239923767040125,-15.016013078034812,-7.928338876558214,-15.988997117148173,-14.70421305974839,-17.313708912021024,-15.955975689119585,-7.071430055137057,1.0938750000000001e-07,2.25,0.5813885,0.013069475483333336,0.7993109999999998,0.8028966666666664,0.0014403769499999987,0.0019158389500000001,1.2811666666666668,0.0007658274666666666,0.36475,0.4366,1.0,1.0,0.3429,1.0,-1.0,0.9994,0.9994,-0.9994
TUC_OBS_2254,TUC,CXOGLB J002419.7-720349,TC0254,2.19,-7.3608124400642465,-7.589729035747815,-6.586197483230648,-7.274201826482089,-7.2429837652687,-6.815308569182402,-8.678518413491558,-6.9083330424043154,-7.4965894487464615,-7.9083330424043154,-7.581036169296378,-6.6552148773673405,-7.037062711569997,-6.295592072613159,-8.531661316375121,-14.651305809734462,-15.96537154337468,-15.62324060459512,-15.470473403088155,-16.17227055586466,-15.718285029972705,-16.755676426579516,-15.84496777120903,-15.637937703484893,-16.23634742943547,-16.94108846058798,-15.174658282484556,-7.890691494753251,-17.30084704166292,-15.997368459662475,-7.022623969345073,-16.012870232340102,-15.619937575762085,-16.389126999619947,-14.916855856856946,-6.707203612578764,1.0192666666666664e-07,2.6666666666666665,0.6461591666666666,0.0033401712333333334,0.7834088333333332,0.8051518333333335,0.0011232511666666662,0.000458853841,1.3616666666666664,0.000643553906666667,0.47,-1.0,0.238,-0.3616,-1.0,-0.2642,-1.0,-0.9994,-0.9994,-0.9994
TUC_OBS_1557,TUC,CXOGLB J002359.3-720448,TC0168,3.42,-6.256255121407539,-6.1925326243157235,-5.905096389892398,-6.437270311535669,-5.901010360598823,-6.168514160751343,-6.770318157682325,-5.766496239658864,-6.146971385287009,-6.125081548933495,-6.749489999207423,-5.555642874343972,-6.370208801659305,-5.713768145971447,-7.346467794035774,-14.786859917986673,-14.514846650096347,-14.982549270489464,-14.959265835789633,-14.838931614528825,-15.24321936100227,-15.726496908695092,-15.157293501197218,-14.742745742784944,-15.51432588486243,-15.241921177750386,-14.654299609416556,-6.78962796597471,-15.462180904926724,-14.733768303310109,-6.314276170817807,-14.592949185195751,-14.495043097537673,-15.541127501080558,-14.940844162385195,-5.841414386120987,4.3566e-07,0.0,0.6509203333333333,0.001814492016666666,0.48993166666666627,0.46775549999999994,0.0009369441500000003,0.00020770723883333333,1.4065,0.0008277650666666668,0.10325,-1.0,-0.1568,0.268,-1.0,1.0,0.0568,-0.9994,-0.9994,0.9994
TUC_OBS_583,TUC,CXOGLB J002410.0-720441,TC0055,8.28,-6.5045944368538064,-6.1765257708296994,-6.535063570878267,-6.680685695909487,-7.232844133917818,-6.220042948753093,-8.680157370869793,-6.049245818406496,-7.4927851551838,-7.4003352212115825,-6.4881166390211265,-5.950781977329817,-6.330032630091496,-6.275396484603284,-7.0066078625509975,-15.707522406332213,-14.592269271973665,-15.018136109008651,-15.069122253964435,-16.153018471036063,-17.23374939500511,-15.198047765145716,-15.128076968117629,-14.857923538926716,-15.279642207339261,-14.83120797968582,-14.924292488814814,-6.646172213437568,-17.276523805058368,-14.692076296388118,-6.429270306951644,-15.853871964321762,-14.67778070526608,-15.286173575619474,-15.99697052944638,-6.279956523900212,9.4542e-07,1.6,0.4505,0.0004088,0.41600000000000004,0.2385,0.0002723,1.6414999999999998e-05,0.0,0.0002661,0.3034,0.5665,1.0,-0.1118,-0.594,-0.7739,-1.0,0.9994,-0.361,-0.9994
