obs_id,class,src_n,src_id,significance,photflux_aper_hilim_h,photflux_aper_lolim_b,photflux_aper_u,photflux_aper_h,photflux_aper_hilim_m,photflux_aper_hilim_s,photflux_aper_lolim_m,photflux_aper_b,photflux_aper_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_s,photflux_aper_hilim_u,photflux_aper_lolim_h,flux_aper_hilim_u,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper,flux_aper_m,flux_aper_lolim_u,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim,flux_aper_lolim_b,flux_aper_hilim,photflux_aper_lolim,flux_aper_lolim_m,flux_aper_b,photflux_aper,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_lolim_s,flux_aper_u,photflux_aper_hilim,var_inter_sigma,var_inter_index,var_prob,var_max,ks_prob,kp_prob,var_mean,var_sigma,var_index,var_min,var_inter_prob,hard_hm_lolim,hard_hm_hilim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hs,hard_ms
TUC_OBS_2321,TUC,CXOGLB J002431.3-720618,TC0265,4.61,-6.667763584508557,-7.043495409683303,-5.945710983591393,-6.939549823336284,-7.154096161101218,-6.4015377995258484,-8.679081944722139,-6.45717457304082,-7.447310476394599,-6.2653493242418055,-7.355856949490081,-6.21645371772965,-6.656788409820253,-5.735890843694191,-7.836298690716331,-14.927557379207974,-14.79997073344623,-14.951946826884393,-15.306331664273275,-16.1478377711305,-15.452802142268949,-16.342067157100825,-15.197910742118268,-15.271612688643572,-16.059483515067438,-15.95624487303132,-14.901471639964445,-7.570118580989235,-17.292471981961516,-15.071706587767796,-6.943552541525083,-15.868476847188923,-14.973875483254547,-15.821023052706833,-15.129956717173782,-6.203949077979683,1.5845999999999998e-07,2.2,0.6364080000000001,0.013281609683333336,0.7002658333333335,0.7333741666666667,0.0018900889166666654,0.001913822951333333,1.530166666666667,0.0008508432833333329,0.3896,0.1655,1.0,-0.0756,-1.0,-0.5403,-1.0,0.9994,-0.9869,-0.9994
TUC_OBS_1471,TUC,CXOGLB J002356.9-720341,TC0157,4.67,-6.930701987884471,-7.515700160653214,-6.758197398335553,-7.221848749616356,-7.225994269741792,-7.160459107031032,-8.622922766305877,-6.895854449445992,-7.498623581351056,-7.940339423036374,-8.557757312709716,-6.6505282007856135,-7.41317172633033,-6.803271277376712,-8.564314862058371,-15.66046133602682,-14.952725132615821,-16.028214062120885,-15.498222075302351,-16.192114206387206,-17.05073169638411,-16.52316837148774,-16.19820764137508,-15.180785200117615,-16.562170193591786,-16.098868748644627,-15.188155319341547,-8.177478872875584,-17.264641542961705,-15.214243200037355,-7.426896216836009,-16.018181392829337,-14.889747082646597,-17.249389761900055,-15.955625463624001,-6.901882591070688,3.0429999999999994e-07,4.0,0.5945636666666667,0.013929241299999999,0.5553675000000002,0.6542643333333332,0.0022423420333333327,0.001992759973333332,1.5365,0.0009657132900000001,0.6706,0.0918,1.0,1.0,0.0244,0.3754,-0.8776,0.9631,0.6171,-0.1574
TUC_OBS_793,TUC,CXOGLB J002413.7-720334,TC0080,8.01,-6.692503962086787,-6.088948979671874,-6.69537052970787,-6.92299567320665,-6.690369832574103,-6.1884920200546745,-7.152735898229237,-5.97061622231479,-6.862645888629268,-7.840667925335677,-6.450751443145944,-5.877456475931246,-6.300162274132753,-6.414088289680567,-7.525055664534613,-15.839831707041487,-14.419189027339053,-14.996108833763088,-14.89722201402328,-15.498803757972913,-17.178861029698254,-15.186152245771144,-15.107571453054769,-14.677987561417599,-15.133157591547155,-14.634137784597444,-14.749184920670427,-6.595439940907644,-15.811071516239144,-14.513427849481644,-6.437088854952352,-15.326518302926653,-14.45917018588892,-15.258218303856836,-16.140741582532694,-6.257070727593981,2.9197800000000005e-07,4.0,0.7393333333333333,0.0006146666666666668,0.8316666666666667,0.872,0.00022798666666666665,7.123333333333332e-05,2.6666666666666665,0.00017438666666666668,0.7070000000000001,-0.3954,0.3592,-0.3629,-0.8151,-0.3754,-0.7464,0.0062,-0.6034,-0.5784
TUC_OBS_640,TUC,CXOGLB J002415.8-720436,TC0060,21.99,-5.167363372403297,-4.712422190921295,-5.645123577483767,-5.205442248745238,-5.29929628285498,-5.3393242116614745,-5.374070507283705,-4.688670047696207,-5.335076106561918,-5.789949150124862,-5.425621435586917,-4.666351243485299,-5.379135524734878,-5.5368538632736515,-5.247106845115407,-14.83386602969489,-13.229589868486096,-14.144299169164565,-13.641520721489089,-13.935167780261429,-15.101878424458892,-13.451979305094467,-14.184090349113223,-13.410273743745766,-13.675261260706801,-13.275724130399214,-13.610341403718113,-5.15924169860905,-13.973875483254547,-13.25204469309327,-5.121765531324956,-13.89928491342692,-13.372122305420026,-14.23062267392386,-14.943857737940949,-5.0876185010812005,4.977e-06,7.6,0.8986000000000001,0.01049316,0.8754000000000002,0.912,0.00285752,0.00168372,6.4,0.0011716060000000002,0.9986,0.0893,0.20800000000000002,0.2617,0.1368,0.1143,-0.0119,0.1499,0.1999,0.0512
TUC_OBS_744,TUC,CXOGLB J002410.0-720451,TC0074,3.55,-7.310868802765503,-7.098378235906643,-6.755068036260622,-7.276646608902931,-7.164816930150956,-6.668167955563751,-8.669754053978531,-6.6861327796308485,-7.447756941141843,-7.9870230267038735,-7.2531323721495715,-6.478600371884625,-6.862013267276469,-6.744004273277597,-8.508375461672205,-15.751738177183485,-15.619607839942972,-15.442372511573176,-15.937292696341764,-16.166786337985325,-17.226714926813074,-16.77233863924026,-15.644740094472622,-15.636725927034465,-16.513097461879628,-16.986052733939196,-15.616184634019568,-7.566838444170679,-17.289656170705918,-15.920818753952375,-7.163169713511121,-15.903785414653598,-15.511579994103478,-16.035976207159965,-16.053769366212737,-6.772370350428991,1.34255e-07,1.5,0.6572605000000002,0.013591308833333336,0.510315,0.5027849999999997,0.002238310233333332,0.0021952642049999993,1.9746666666666663,0.0009449589333333331,0.2125,-1.0,0.213,-0.4616,-1.0,-0.3367,-1.0,-0.9994,-0.9994,-0.9994
TUC_OBS_501,TUC,CXOGLB J002407.1-720545,TC0049,18.17,-5.726304412069907,-5.158577955597639,-5.01161513453182,-6.014393916947562,-5.550521600812634,-5.120158944013436,-6.160899217292847,-4.9783972839717565,-5.756218083906204,-5.487885809558546,-5.5335772775662075,-4.851397345193907,-5.2740067410752784,-4.868060704789576,-7.244811414391675,-14.139011163028513,-13.715569266155482,-14.003007018109296,-14.119229267842135,-14.428058364925535,-14.78977497425007,-15.504039605118294,-14.156829535480107,-14.27359883789708,-14.422930636293255,-14.022779553364616,-13.946873517748553,-5.6730373229019655,-14.832682665251825,-13.842543231865776,-5.4305933146797285,-14.222283261390373,-13.99869906697958,-14.41646118074565,-14.345804437566708,-5.097931806118225,3.372e-06,7.4,0.418,0.0030025,0.236,0.4795,0.002079,0.00024060000000000002,0.5,0.0018845,0.9916,-0.6527,0.2017,-0.4304,-0.9163,-0.2517,-0.7689,-0.2511,-0.7133,-0.5409
TUC_OBS_222,TUC,CXOGLB J002409.1-720428,TC0023,5.64,-6.733533104559759,-6.3979400086720375,-6.433916215832004,-6.9763360818022075,-6.720105019988363,-6.4986668213544325,-7.231954185897583,-6.221776373233904,-6.9044819576768495,-7.096692920035826,-6.936291440608582,-6.0968557295904615,-6.664542099310617,-6.182831427618943,-7.657774770639208,-15.120445399061026,-14.44745345204434,-15.283245642567305,-14.909784284906328,-15.49935193662809,-16.03428102975578,-15.133771752620351,-15.449038247701823,-14.625618301949114,-15.225393994783099,-14.742561433140187,-14.728944085211227,-6.868734303219968,-15.826522356547006,-14.570409197776696,-6.548213564475709,-15.314795865528984,-14.397831448621005,-15.720789487398605,-15.371508895032875,-6.366753798457736,2.7504999999999996e-07,1.5,0.8360000000000001,0.00028285,0.9635,0.9540000000000001,0.0001815,0.000100575,4.0,7.5645e-05,0.21899999999999997,-0.4079,0.3941,0.0543,-0.6515,0.0269,-0.5853,0.0175,-0.3086,-0.2973
TUC_OBS_750,TUC,CXOGLB J002410.0-720451,TC0074,3.55,-6.277612905822878,-6.4693840652412975,-5.644540776431808,-6.45161058186661,-6.1081281695544165,-6.3930814740517095,-6.942613669018223,-6.207861905141974,-6.385328320176029,-6.074670422443744,-7.081143037152184,-6.007313960837872,-6.615384879838305,-5.3626103498707876,-7.088524109276608,-13.515557792357592,-14.899974269892134,-15.167984117151038,-14.284553801383117,-15.132413827505923,-14.930851824976987,-15.560739340066693,-15.400322513713158,-14.730336659374755,-15.738585815139517,-15.64294328065846,-13.95919993874347,-6.993177722749565,-15.562328660573563,-15.12580889668559,-6.2490421952696,-14.925915310971757,-14.483251480767887,-15.892304828663075,-13.807432546663456,-5.851761466181157,1.34255e-07,1.5,0.6461168333333334,0.01162993761666667,0.5391806666666666,0.4756883333333333,0.0021259654499999987,0.002342588466666666,1.8795,0.0010869163000000002,0.2125,-1.0,0.1605,1.0,-0.2505,1.0,-0.0443,-0.9994,0.9994,0.9994
TUC_OBS_887,TUC,CXOGLB J002402.5-720444,TC0092,10.22,-7.000477986871097,-6.074017899672898,-5.6413039004261885,-7.279892035806608,-6.57413985492216,-5.921543181946706,-7.372429335819456,-5.881074247174222,-6.80271944187438,-7.021545566634773,-6.268894948784079,-5.7542406440327225,-6.061280185217618,-5.358823453386886,-8.506436773103804,-15.090979145788847,-14.671824338561676,-14.729554091982038,-15.034375032890756,-15.47794719913118,-16.596193389452573,-16.621036649121514,-14.869344650977972,-15.438672042171339,-15.310600117318915,-14.998266287191,-14.872328396040928,-6.517332183568223,-16.047837425785538,-14.80106813006779,-6.0338676575134444,-15.249491605148654,-15.142448108460593,-15.077015184291115,-15.365623505911634,-5.812338861183151,8.955000000000002e-07,1.4,0.46299999999999997,0.000404,0.6725,0.171,0.00028055,1.7115e-05,0.0,0.00027425,0.278,-1.0,-0.2305,-0.7914,-1.0,-0.4978,-0.8851,-0.9994,-0.9994,-0.7196
TUC_OBS_58,TUC,CXOGLB J002359.4-720358,TC0008,10.04,-6.500038134403809,-5.946153573147748,-5.963371104637838,-6.676129393459492,-6.469032318428085,-6.142969201727376,-6.80271944187438,-5.846795099915716,-6.6003262785189625,-6.195792394917959,-6.381847266621481,-5.770318157682325,-6.242679903453327,-5.8124792791635365,-7.001958735636571,-15.097670694141682,-14.44696698379756,-14.927015255372071,-14.8744731926967,-15.202317065085099,-15.511167365617599,-15.137928280620006,-15.026548855975065,-14.798056936598348,-15.050736884435914,-14.63152716155964,-14.753762468252198,-6.311357748040107,-15.404724288197901,-14.529442514782724,-6.1493905190786515,-15.07104115911917,-14.617802789622544,-15.165706487557303,-15.251501873386262,-6.035052456774227,1.25172e-06,4.0,0.50775,0.000461275,0.36000000000000004,0.3015,0.000249625,1.72965e-05,0.25,0.00024425,0.6692,-0.3429,0.2405,-0.2217,-0.654,-0.2042,-0.574,-0.0412,-0.4472,-0.3985
