,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
234,,,,,,,,,,,,7.533e-05,,,5.453819999999999e-14,,,,,,,,,,,3.455e-06,2.53e-06,2.003e-06,0.000365,3.662e-06,,,,,,,,,,,1.916e-14,1.824e-14,5.15e-15,2.247e-13,5.441e-15
235,,,,,,,,,,,,6.90675e-07,,,2.10535e-15,,,,,,,,,,,1.062e-06,5.802000000000001e-07,4.5990000000000004e-07,,6.606e-07,,,,,,,,,,,1.19e-15,5.134e-15,1.1789999999999998e-15,,9.183999999999999e-16
236,,,,,,,,,,5.811999999999999e-07,8.652e-08,4.2144e-06,5.39e-16,,4.3834e-15,1.531e-06,,,,1.375e-06,2.45e-07,,,,1.876e-07,2.7560000000000004e-06,6.842e-07,5.688000000000001e-07,1.45e-05,2.5630000000000003e-06,1.263e-15,,,,1.432e-15,,,,,,2.526e-15,5.83e-15,1.458e-15,9.239e-15,2.864e-15
237,,,,,,,,,,4.0625e-06,3.5425e-06,4.706649999999999e-06,2.492e-15,2.1719999999999998e-15,3.15208e-15,,,,1.625e-05,,,,,1.417e-05,,2.233e-07,1.371e-07,,1.834e-05,1.262e-07,,,,1.246e-14,,,,,1.0859999999999999e-14,,3.457e-16,9.581e-16,2.1749999999999998e-16,1.4059999999999999e-14,1.791e-16
238,,,,,,,,,,2.234e-07,,1.0069979999999999e-05,5.861999999999999e-16,,8.8594e-15,,,,,1.117e-06,,,,,,2.002e-06,7.765000000000002e-07,6.674e-07,4.467e-05,2.234e-06,,,,,2.9309999999999997e-15,,,,,,5.009000000000001e-15,6.664e-15,1.711e-15,2.505e-14,5.863e-15
239,,,,,,,,,,2.4339999999999997e-07,,1.1339419999999998e-05,,,9.247200000000001e-15,,,,,1.217e-06,,,,,,1.989e-06,8.427e-07,7.254000000000001e-07,5.077e-05,2.37e-06,,,,,,,,,,,2.446e-15,6.904000000000001e-15,1.788e-15,3.235e-14,2.748e-15
240,,,,,,,,,,,,4.4987599999999996e-05,,,3.421100000000001e-14,,,,,,,,,,,3.799e-06,2.655e-06,2.109e-06,0.0002125,3.875e-06,,,,,,,,,,,2.2030000000000002e-14,1.914e-14,5.407e-15,1.192e-13,5.278e-15
241,,,,,,,,,,,,4.552379999999999e-05,,,3.3770800000000005e-14,,,,,,,,,,,3.36e-06,2.446e-06,1.866e-06,0.00021659999999999998,3.347e-06,,,,,,,,,,,2.019e-14,1.764e-14,4.783e-15,1.215e-13,4.7409999999999995e-15
242,,,,,,,,,,,,3.92074e-05,,,2.76148e-14,,,,,,,,,,,2.346e-06,1.667e-06,1.189e-06,0.0001884,2.435e-06,,,,,,,,,,,1.409e-14,1.202e-14,3.047e-15,1.056e-13,3.317e-15
243,,,,,,,,,,,,3.3006800000000004e-05,,,2.6246599999999995e-14,,,,,,,,,,,2.088e-06,1.404e-06,1.147e-06,0.00015800000000000002,2.395e-06,,,,,,,,,,,1.2540000000000001e-14,1.059e-14,2.941e-15,1.019e-13,3.2619999999999998e-15
244,,,,,,,,,,,,4.82516e-05,,,3.2697999999999996e-14,,,,,,,,,,,2.058e-06,1.592e-06,1.307e-06,0.00023359999999999999,2.701e-06,,,,,,,,,,,1.398e-14,1.148e-14,3.351e-15,1.31e-13,3.679e-15
245,,,,,,,,,,,,8.77618e-05,,,5.767239999999999e-14,,,,,,,,,,,3.016000000000001e-06,2.477e-06,1.966e-06,0.0004274,3.95e-06,,,,,,,,,,,1.99e-14,1.786e-14,5.054e-15,2.397e-13,5.8479999999999996e-15
246,,,,,,,,,,4.564e-06,3.422e-06,6.28306e-06,8.388e-15,6.292e-15,1.212034e-14,,,,2.282e-05,,,,,1.711e-05,,1.26e-06,5.651e-07,4.294e-07,2.852e-05,6.408e-07,,,,4.1939999999999996e-14,,,,,3.146e-14,,8.923e-16,5.2060000000000006e-15,1.101e-15,5.243e-14,9.724e-16
247,,,,,,,,,,,,3.4315999999999995e-06,,,5.2286e-15,,,,,,,,,,,9.282e-07,7.165999999999999e-07,5.904e-07,1.418e-05,7.428e-07,,,,,,,,,,,7.170000000000001e-15,5.871e-15,1.5130000000000001e-15,1.022e-14,1.369e-15
248,,,,,,,,,,5.7525e-06,5.11e-06,6.462642499999999e-06,6.8424999999999995e-15,6.0825000000000005e-15,7.713649999999999e-15,,,,2.301e-05,,,,,2.044e-05,,2.018e-07,,9.197e-08,2.543e-05,1.268e-07,,,,2.7369999999999998e-14,,,,,2.4330000000000002e-14,,1.6569999999999999e-16,,2.147e-16,3.025e-14,2.2419999999999997e-16
249,,,,,,,,,,,,1.0444240000000002e-05,,,9.550599999999999e-15,,,,,,,,,,,1.466e-06,8.777e-07,7.185e-07,4.773e-05,1.429e-06,,,,,,,,,,,8.811e-15,7.154e-15,1.8420000000000003e-15,2.7999999999999997e-14,1.946e-15
250,,,,,,,,,,,,1.342068e-05,,,1.0705399999999999e-14,,,,,,,,,,,1.312e-06,7.722e-07,7.031999999999999e-07,6.288e-05,1.436e-06,,,,,,,,,,,7.88e-15,6.6280000000000004e-15,1.8030000000000003e-15,3.526e-14,1.956e-15
251,,,,,,,,,,,,2.4073200000000002e-05,,,1.84658e-14,,,,,,,,,,,2.024e-06,1.444e-06,1.144e-06,0.0001134,2.354e-06,,,,,,,,,,,1.2159999999999999e-14,1.041e-14,2.9329999999999997e-15,6.362000000000001e-14,3.206e-15
252,,,,,,,,,,,,1.951558e-05,,,1.43946e-14,,,,,,,,,,,1.37e-06,1.046e-06,6.759000000000001e-07,9.292e-05,1.566e-06,,,,,,,,,,,8.232e-15,7.54e-15,1.9690000000000002e-15,5.21e-14,2.132e-15
253,,,,,,,,,,,,2.4648859999999998e-05,,,1.73888e-14,,,,,,,,,,,1.4769999999999996e-06,8.213e-07,6.64e-07,0.0001187,1.5819999999999996e-06,,,,,,,,,,,8.872e-15,7.331e-15,2.026e-15,6.656e-14,2.155e-15
254,,,,,,,,,,,,2.3344360000000007e-05,,,1.9989000000000002e-14,,,,,,,,,,,1.393e-06,8.587999999999999e-07,6.7e-07,0.00011220000000000003,1.6e-06,,,,,,,,,,,8.367e-15,7.036e-15,1.9629999999999998e-15,8.04e-14,2.179e-15
255,,,,,,,,,,,,3.115127999999999e-05,,,2.1034999999999996e-14,,,,,,,,,,,1.4340000000000004e-06,9.123e-07,8.220999999999998e-07,0.0001508,1.788e-06,,,,,,,,,,,8.617e-15,7.434999999999999e-15,2.108e-15,8.457999999999998e-14,2.4350000000000003e-15
256,,,,,,,,,,,,4.181462e-05,,,2.71148e-14,,,,,,,,,,,1.493e-06,1.056e-06,8.131e-07,0.0002038,1.911e-06,,,,,,,,,,,8.973e-15,7.614e-15,2.085e-15,1.143e-13,2.602e-15
257,,,,,,,,,,,,4.246720000000001e-06,,,5.546400000000001e-15,,,,,,,,,,,1.109e-06,6.559e-07,4.717e-07,1.798e-05,1.017e-06,,,,,,,,,,,6.665000000000001e-15,6.042e-15,1.539e-15,1.21e-14,1.386e-15
258,,,,,,,,,,2.5414000000000004e-05,1.59414e-05,6.0806e-05,1.2508e-14,7.5234e-15,3.1424199999999995e-14,7.233e-05,1.444e-05,1.333e-05,,2.697e-05,5.149e-05,6.372e-06,7.015e-06,,1.483e-05,9.195e-05,2.251e-05,1.964e-05,0.0001315,3.843e-05,3.059e-14,1.606e-14,5.45e-15,,1.0440000000000001e-14,2.206e-14,7.087e-15,2.725e-15,,5.745e-15,3.9110000000000003e-14,2.457e-14,8.031e-15,7.052999999999998e-14,1.4880000000000005e-14
259,,,,,,,,,,5.5584e-06,3.7192e-06,1.1630200000000001e-05,2.12788e-14,1.41676e-14,3.1044000000000005e-14,1.582e-05,5.1439999999999985e-06,2.771e-06,,4.057e-06,1.186e-05,3.215e-06,1.492e-06,,2.029e-06,1.977e-05,7.073e-06,3.979e-06,2.135e-05,5.979e-06,5.146e-14,3.566e-14,8.344e-15,,1.0929999999999999e-14,3.8589999999999996e-14,2.2290000000000002e-14,4.493e-15,,5.4649999999999995e-15,6.432000000000001e-14,4.904e-14,1.198e-14,1.377e-14,1.611e-14
260,,,,,,,,,,4.9554e-06,3.1705999999999998e-06,1.43356e-05,2.03972e-14,8.656e-15,3.1988e-14,1.425e-05,3.92e-06,2.753e-06,,3.854e-06,1.034e-05,2.156e-06,1.482e-06,,1.875e-06,1.793e-05,5.586e-06,3.953e-06,3.848e-05,5.729e-06,3.302e-14,1.976e-14,6.870999999999999e-15,3.448e-14,7.855e-15,2.3969999999999998e-14,1.0640000000000001e-14,3.7e-15,1.149e-15,3.821e-15,4.154e-14,2.887e-14,1.004e-14,6.781e-14,1.168e-14
261,,,,,,,,,,2.5888e-05,2.1896000000000002e-05,3.4652e-05,8.1646e-14,6.820600000000001e-14,9.754000000000001e-14,7.652e-05,1.761e-05,1.745e-05,,1.786e-05,6.772e-05,1.372e-05,1.432e-05,,1.372e-05,8.531e-05,2.13e-05,2.057e-05,2.408e-05,2.2e-05,2.025e-13,1.184e-13,4.535e-14,,4.198e-14,1.793e-13,9.224e-14,3.723e-14,,3.226e-14,2.258e-13,1.432e-13,5.3479999999999997e-14,1.3509999999999999e-14,5.171e-14
262,,,,,,,,,,,,8.8438e-06,,,9.632000000000002e-15,,,,,,,,,,,1.48e-06,8.353e-07,6.357e-07,3.984e-05,1.428e-06,,,,,,,,,,,8.893e-15,6.843000000000001e-15,1.94e-15,2.854e-14,1.944e-15
263,,,,,,,,,,,,1.152466e-05,,,9.964000000000002e-15,,,,,,,,,,,1.425e-06,1.009e-06,6.583e-07,5.315e-05,1.381e-06,,,,,,,,,,,8.564e-15,7.567e-15,2.009e-15,2.98e-14,1.88e-15
264,,,,,,,,,,8.588800000000002e-05,5.464600000000001e-05,0.00011743886000000002,8.5016e-14,6.345e-14,1.077186e-13,2.754e-05,,,0.00037430000000000005,2.7600000000000003e-05,2.11e-05,,,0.00023090000000000003,2.123e-05,3.397e-05,1.172e-06,8.323000000000001e-07,0.0005176,3.362e-05,1.846e-13,,,5.708e-14,1.834e-13,1.42e-13,,,3.425e-14,1.4099999999999998e-13,2.248e-13,8.449e-15,2.134e-15,7.991e-14,2.233e-13
265,,,,,,,,,,,,5.017266666666667e-06,,,3.3912666666666665e-15,,,,,,,,,,,3.259e-07,,,1.434e-05,3.859e-07,,,,,,,,,,,1.1630000000000002e-15,,,8.041e-15,9.698000000000001e-16
266,,,,,,,,,,,,1.6484580000000003e-05,,,1.2684800000000001e-14,,,,,,,,,,,1.428e-06,8.174e-07,7.345e-07,7.796e-05,1.483e-06,,,,,,,,,,,8.578e-15,7.234e-15,1.8829999999999996e-15,4.3710000000000004e-14,2.0190000000000007e-15
267,,,,,,,,,,,,1.6136879999999997e-05,,,1.53292e-14,,,,,,,,,,,1.642e-06,1.148e-06,7.424e-07,7.551e-05,1.642e-06,,,,,,,,,,,9.865999999999999e-15,8.28e-15,2.163e-15,5.41e-14,2.2370000000000003e-15
268,,,,,,,,,,6.834e-07,9.370399999999999e-08,2.3437399999999997e-05,2.0865999999999996e-15,5.0779999999999996e-17,1.73006e-14,2.381e-06,1.036e-06,,,,4.14e-07,5.452000000000001e-08,,,,4.348e-06,1.963e-06,1.249e-06,0.0001079,1.727e-06,5.333e-15,5.1e-15,,,,2.539e-16,,,,,1.016e-14,1.05e-14,3.011e-15,6.048e-14,2.352e-15
269,,,,,,,,,,1.9536000000000002e-07,1.0854e-08,1.955774e-05,1.5238e-15,8.466e-17,1.64834e-14,,9.768000000000001e-07,,,,,5.427e-08,,,,2.206e-06,1.8990000000000002e-06,7.367e-07,9.127e-05,1.6769999999999996e-06,,7.619e-15,,,,,4.2330000000000004e-16,,,,1.2079999999999999e-14,1.482e-14,2.053e-15,5.118e-14,2.284e-15
270,,,,,,,,,,1.8162e-07,9.560000000000001e-09,1.9424840000000004e-05,4.672e-15,2.3356e-16,1.9880199999999998e-14,,9.081e-07,,,,,4.7800000000000005e-08,,,,1.942e-06,1.768e-06,7.382e-07,9.123e-05,1.446e-06,1.105e-14,1.231e-14,,,,5.525e-16,6.153e-16,,,,2.1000000000000002e-14,2.338e-14,1.892e-15,5.116e-14,1.9690000000000002e-15
271,,,,,,,,,,1.4809999999999998e-07,8.712e-09,1.8450599999999996e-05,2.964e-16,1.7434e-17,1.4512200000000004e-14,,,7.404999999999999e-07,,,,,4.356e-08,,,2.055e-06,1.066e-06,1.437e-06,8.607e-05,1.625e-06,,,1.482e-15,,,,,8.717000000000001e-17,,,1.9519999999999998e-15,7.686e-15,2.79e-15,5.792000000000001e-14,2.213e-15
272,,,,,,,,,,,,2.510376e-05,,,2.2215799999999998e-14,,,,,,,,,,,1.826e-06,1.287e-06,7.968e-07,0.00011970000000000001,1.909e-06,,,,,,,,,,,1.097e-14,9.278e-15,2.432e-15,8.58e-14,2.599e-15
273,,,,,,,,,,,,2.5684820000000003e-05,,,1.97686e-14,,,,,,,,,,,1.496e-06,8.897e-07,7.654e-07,0.0001236,1.673e-06,,,,,,,,,,,8.988e-15,7.809e-15,1.962e-15,7.789e-14,2.194e-15
274,,,,,,,,,,,,2.5266719999999994e-05,,,2.0067e-14,,,,,,,,,,,1.5419999999999996e-06,8.749e-07,7.097e-07,0.0001214,1.807e-06,,,,,,,,,,,9.266e-15,7.741e-15,2.0670000000000003e-15,7.88e-14,2.461e-15
275,,,,,,,,,,,,4.1809239999999995e-05,,,2.7819799999999997e-14,,,,,,,,,,,1.962e-06,1.365e-06,8.812e-07,0.00020299999999999997,1.838e-06,,,,,,,,,,,1.1790000000000001e-14,9.841e-15,2.689e-15,1.118e-13,2.979e-15
276,,,,,,,,,,3.4580000000000004e-07,1.7294000000000003e-08,3.548696e-05,3.8380000000000004e-16,,2.3890600000000005e-14,,,,,1.729e-06,,,,,8.647e-08,2.043e-06,1.111e-06,7.088e-07,0.0001702,3.372e-06,,,,,1.9190000000000002e-15,,,,,,2.842e-15,8.009999999999999e-15,2.163e-15,1.026e-13,3.8380000000000004e-15
277,,,,,,,,,,,,6.63474e-06,,,7.3716e-15,,,,,,,,,,,1.273e-06,7.698e-07,6.079e-07,2.927e-05,1.253e-06,,,,,,,,,,,7.648e-15,7.092e-15,1.761e-15,1.865e-14,1.707e-15
278,,,,,,,,,,5.8365e-05,3.4472000000000005e-05,8.254176e-05,2.8964e-14,1.518e-14,4.4238599999999996e-14,4.1510000000000006e-06,,,0.0002836,4.074e-06,1.832e-06,,,0.0001688,1.728e-06,6.471e-06,8.158e-07,7.259999999999999e-07,0.0003984,6.296e-06,3.353000000000001e-14,,,7.796e-14,3.333e-14,1.479e-14,,,4.64e-14,1.4709999999999998e-14,5.1289999999999995e-14,7.562000000000001e-15,1.861e-15,1.095e-13,5.098e-14
279,,,,,,,,,,0.00013502120000000002,9.880696e-05,0.00017132674,1.0825339999999999e-13,8.221467e-14,1.3538919999999998e-13,3.176e-05,,6.96e-07,0.0006121000000000001,3.055e-05,2.533e-05,,3.48e-08,0.00044430000000000007,2.437e-05,3.819e-05,8.317e-07,1.3219999999999998e-06,0.0007798999999999999,3.639e-05,1.413e-13,,1.467e-15,2.593e-13,1.392e-13,1.13e-13,,7.335e-17,1.87e-13,1.1100000000000001e-13,1.696e-13,7.359e-15,2.787e-15,3.315e-13,1.657e-13
280,,,,,,,,,,2.5959999999999997e-07,1.4420000000000001e-08,1.4814599999999999e-05,2.7500000000000003e-16,,1.0568800000000001e-14,,,,,1.298e-06,,,,,7.21e-08,2.034e-06,1.103e-06,6.65e-07,6.782e-05,2.451e-06,,,,,1.375e-15,,,,,,2.0280000000000002e-15,7.955e-15,1.937e-15,3.803e-14,2.894e-15
281,,,,,,,,,,,,1.6495619999999996e-05,,,1.29956e-14,,,,,,,,,,,1.425e-06,8.387e-07,6.954e-07,7.793e-05,1.5890000000000004e-06,,,,,,,,,,,8.562e-15,7.773999999999999e-15,1.938e-15,4.454e-14,2.164e-15
282,,,,,,,,,,1.7804e-07,9.890000000000001e-09,1.5180400000000001e-05,7.798e-15,4.526e-16,2.51346e-14,,8.902e-07,,,,,4.945e-08,,,,2.144e-06,1.731e-06,7.66e-07,6.969e-05,1.571e-06,1.749e-14,2.15e-14,,,,,2.263e-15,,,,3.59e-14,4.073e-14,1.964e-15,4.4939999999999996e-14,2.1390000000000002e-15
283,,,,,,,,,,7.12e-07,1.0466000000000001e-07,1.743148e-05,5.225999999999999e-15,1.0012e-15,1.90272e-14,1.93e-06,1.63e-06,,,,1.838e-07,3.3950000000000004e-07,,,,3.676e-06,2.92e-06,7.334e-07,7.826e-05,1.568e-06,1.267e-14,1.346e-14,,,,2.203e-15,2.803e-15,,,,2.313e-14,2.411e-14,1.88e-15,4.388e-14,2.136e-15
284,,,,,,,,,,,,1.602128e-05,,,1.2493e-14,,,,,,,,,,,1.404e-06,8.711e-07,7.423000000000001e-07,7.556e-05,1.529e-06,,,,,,,,,,,8.401e-15,7.708e-15,1.903e-15,4.237e-14,2.0829999999999997e-15
285,,,,,,,,,,,,1.760424e-05,,,1.3690799999999998e-14,,,,,,,,,,,1.476e-06,1.189e-06,6.902e-07,8.298e-05,1.686e-06,,,,,,,,,,,8.865e-15,8.574e-15,2.1899999999999997e-15,4.653e-14,2.295e-15
286,,,,,,,,,,1.9069999999999998e-07,1.0038e-08,1.650846e-05,2.6608e-15,,1.60596e-14,,9.535e-07,,,,,5.019e-08,,,,2.07e-06,1.857e-06,6.263e-07,7.639e-05,1.599e-06,6.486e-15,6.818000000000001e-15,,,,,,,,,1.2969999999999999e-14,1.364e-14,1.911e-15,4.96e-14,2.177e-15
287,,,,,,,,,,9.557999999999998e-07,1.352e-07,1.835848e-05,7.299999999999999e-16,1.5208e-16,1.48456e-14,2.053e-06,,,,2.726e-06,1.081e-07,,,,5.679e-07,3.999e-06,1.247e-06,7.224e-07,8.094e-05,4.884e-06,,,,,3.65e-15,,,,,7.604e-16,3.946e-15,8.987e-15,2.205e-15,5.255e-14,6.5400000000000006e-15
288,,,,,,,,,,1.8296e-07,1.0762e-08,1.941434e-05,,,1.67496e-14,,9.148e-07,,,,,5.3810000000000003e-08,,,,2.014e-06,1.776e-06,6.277e-07,9.104e-05,1.614e-06,,,,,,,,,,,8.535e-15,1.033e-14,1.916e-15,6.077e-14,2.197e-15
289,,,,,,,,,,,,1.86562e-05,,,1.63856e-14,,,,,,,,,,,1.552e-06,1.23e-06,8.5e-07,8.786e-05,1.7890000000000004e-06,,,,,,,,,,,9.325e-15,8.867e-15,2.179e-15,5.912e-14,2.437e-15
290,,,,,,,,,,,,2.0807860000000002e-05,,,1.5178600000000004e-14,,,,,,,,,,,1.3619999999999998e-06,1.093e-06,6.393e-07,9.935e-05,1.595e-06,,,,,,,,,,,8.182e-15,7.878e-15,1.9510000000000003e-15,5.5710000000000003e-14,2.1719999999999998e-15
291,,,,,,,,,,1.8262e-07,1.0146e-08,2.3029580000000003e-05,5.146e-15,5.418e-16,3.2634200000000003e-14,,9.131e-07,,,,,5.0730000000000005e-08,,,,1.973e-06,1.776e-06,6.798999999999999e-07,0.000109,1.719e-06,,2.573e-14,,,,,2.709e-15,,,,3.7710000000000004e-14,4.8760000000000005e-14,2.06e-15,7.23e-14,2.341e-15
292,,,,,,,,,,,,3.220474e-05,,,2.17512e-14,,,,,,,,,,,1.445e-06,9.279999999999999e-07,6.556999999999999e-07,0.0001563,1.695e-06,,,,,,,,,,,8.679999999999999e-15,8.146e-15,2.001e-15,8.762000000000001e-14,2.309e-15
293,,,,,,,,,,7.464e-07,1.0979999999999999e-07,2.7833840000000007e-05,3.9246e-15,6.112e-16,2.2016999999999998e-14,2.021e-06,1.711e-06,,,,1.925e-07,3.565e-07,,,,3.85e-06,3.065e-06,6.981999999999999e-07,0.0001298,1.756e-06,9.513e-15,1.0109999999999999e-14,,,,1.297e-15,1.759e-15,,,,1.73e-14,1.847e-14,2.034e-15,6.988999999999999e-14,2.391e-15
294,,,,,,,,,,,,2.7076200000000003e-05,,,1.88854e-14,,,,,,,,,,,1.469e-06,1.124e-06,6.609999999999999e-07,0.0001304,1.727e-06,,,,,,,,,,,8.826000000000003e-15,8.102e-15,2.0170000000000002e-15,7.313e-14,2.352e-15
295,,,,,,,,,,1.8352e-07,1.0195999999999999e-08,3.6170520000000003e-05,1.0575e-14,6.144999999999999e-16,2.195875e-14,,9.176e-07,,,,,5.098e-08,,,,2.035e-06,1.784e-06,6.595999999999999e-07,0.0001745,1.874e-06,1.895e-14,2.335e-14,,,,,2.4579999999999997e-15,,,,3.902e-14,4.425e-14,2.0129999999999998e-15,,2.552e-15
296,,,,,,,,,,,,3.065498e-05,,,2.34472e-14,,,,,,,,,,,1.42e-06,1.102e-06,7.259e-07,0.0001483,1.727e-06,,,,,,,,,,,8.531999999999997e-15,7.948e-15,2.104e-15,9.63e-14,2.352e-15
297,,,,,,,,,,,,2.827652e-05,,,2.27796e-14,,,,,,,,,,,1.461e-06,1.115e-06,6.706e-07,0.00013630000000000003,1.836e-06,,,,,,,,,,,8.779e-15,8.042000000000001e-15,2.047e-15,9.253e-14,2.5e-15
298,,,,,,,,,,4.5579999999999994e-05,2.2799999999999998e-06,8.76696e-05,2.1819999999999997e-13,2.182e-14,4.1872560000000006e-13,,,,0.00022789999999999998,,,,,1.14e-05,,1.471e-06,1.111e-06,6.809999999999999e-07,0.00043310000000000006,1.985e-06,,,,1.0909999999999999e-12,,,,,1.091e-13,,8.839e-15,8.007999999999999e-15,2.0780000000000002e-15,2.072e-12,2.703e-15
299,,,,,,,,,,,,4.1251279999999994e-05,,,3.0101400000000006e-14,,,,,,,,,,,1.482e-06,1.12e-06,7.184000000000001e-07,0.00020099999999999998,1.936e-06,,,,,,,,,,,8.903e-15,8.074e-15,2.093e-15,1.288e-13,2.637e-15
300,,,,,,,,,,,,5.445426000000001e-05,,,3.08042e-14,,,,,,,,,,,1.636e-06,1.223e-06,9.343000000000001e-07,0.0002663,2.178e-06,,,,,,,,,,,1.024e-14,8.82e-15,2.395e-15,1.296e-13,2.966e-15
301,,,,,,,,,,,,5.3725400000000006e-05,,,3.5788600000000004e-14,,,,,,,,,,,1.95e-06,1.69e-06,1.283e-06,0.0002608,2.904e-06,,,,,,,,,,,1.3309999999999999e-14,1.2190000000000001e-14,3.289e-15,1.462e-13,3.954e-15
302,,,,,,,,,,1.2890000000000002e-07,8.986666666666667e-09,3.636e-07,1.2596666666666667e-15,9.966666666666668e-17,2.5371666666666666e-15,1.89e-07,1.977e-07,,,,,2.696e-08,,,,3.88e-07,3.6840000000000004e-07,,,3.344e-07,1.586e-15,2.193e-15,,,,,2.9900000000000003e-16,,,,3.101e-15,4.0869999999999996e-15,,,4.235e-16
303,,,,,,,,,,,,5.7734719999999996e-05,,,3.54642e-14,,,,,,,,,,,1.4790000000000004e-06,1.101e-06,8.236e-07,0.0002833,1.97e-06,,,,,,,,,,,8.889e-15,7.938e-15,2.1109999999999998e-15,1.557e-13,2.683e-15
304,,,,,,,,,,4.0099999999999995e-07,4.01e-08,6.561124000000002e-05,3.1940000000000002e-15,8.238e-17,4.4074e-14,,,,,2.005e-06,,,,,2.005e-07,2.2e-06,1.113e-06,8.342e-07,0.00032010000000000003,3.809e-06,7.733e-15,,,,8.237e-15,,,,,4.119e-16,1.506e-14,8.022e-15,2.138e-15,1.795e-13,1.565e-14
305,,,,,,,,,,,,6.333228e-05,,,3.9622999999999996e-14,,,,,,,,,,,1.64e-06,9.709e-07,9.315000000000001e-07,0.00031099999999999997,2.119e-06,,,,,,,,,,,9.851e-15,8.591e-15,2.3879999999999998e-15,1.744e-13,2.885e-15
306,,,,,,,,,,,,5.343877999999999e-05,,,3.38908e-14,,,,,,,,,,,1.547e-06,8.917e-07,7.832e-07,0.00026189999999999997,2.072e-06,,,,,,,,,,,9.296e-15,8.266e-15,2.27e-15,1.468e-13,2.8219999999999997e-15
307,,,,,,,,,,4.953e-06,3.056e-08,1.14746e-05,9.606e-16,4.176e-17,3.06138e-14,4.205e-06,,1.91e-06,1.865e-05,,,,1.528e-07,,,8.935e-06,4.926e-06,3.666e-06,3.73e-05,2.546e-06,,,4.803e-15,,,,,2.088e-16,,,4.467e-14,6.777999999999999e-14,9.188e-15,2.668e-14,4.751e-15
308,,,,,,,,,,7.8986e-05,6.4178e-05,9.456779999999999e-05,9.110199999999999e-14,6.5626e-14,1.3071160000000002e-13,2.551e-05,,,0.0003461,2.332e-05,1.701e-05,,,0.0002859,1.798e-05,3.354e-05,3.353e-06,1.166e-06,0.0004064,2.838e-05,3.441e-14,,,3.641e-13,5.700000000000001e-14,,,,2.832e-13,4.4930000000000004e-14,7.025e-14,6.546e-14,3.778e-15,4.45e-13,6.907e-14
309,,,,,,,,,,2.7246e-06,7.578e-07,9.5922e-06,1.0056000000000001e-14,,8.28016e-14,4.993e-06,8.63e-06,,,,,3.789e-06,,,,1.0199999999999999e-05,1.347e-05,1.339e-06,2.103e-05,1.922e-06,,5.028e-14,,,,,,,,,6.394e-14,1.006e-13,3.3119999999999998e-15,2.433e-13,2.856e-15
310,,,,,,,,,,,,9.8068e-06,,,5.2186800000000005e-14,,,,,,,,,,,3.786e-06,3.582e-06,1.633e-06,3.847e-05,1.563e-06,,,,,,,,,,,8.201000000000001e-14,1.053e-13,4.543e-15,6.567999999999999e-14,3.401e-15
311,,,,,,,,,,1.3216e-05,4.644e-06,2.42228e-05,1.9358e-13,9.429999999999999e-14,3.157056e-13,,,,6.608e-05,,,,,2.322e-05,,4.744e-06,3.797e-06,1.56e-06,0.0001089,2.113e-06,,,,9.679e-13,,,,,4.715e-13,,5.5010000000000004e-14,7.511000000000001e-14,4.770000000000001e-15,1.439e-12,4.638e-15
312,,,,,,,,,,2.9500000000000003e-07,,1.2777e-05,7.928e-16,,3.00738e-14,,,1.475e-06,,,,,,,,3.189e-06,1.184e-06,2.863e-06,5.436e-05,2.289e-06,,,3.964e-15,,,,,,,,3.6280000000000004e-14,6.466e-14,7.693999999999998e-15,3.668e-14,5.0549999999999995e-15
313,,,,,,,,,,1.0436e-05,,2.34236e-05,,,2.0415749999999998e-14,,,,5.218e-05,,,,,,,3.393e-06,2.714e-06,1.225e-06,0.0001071,2.686e-06,,,,,,,,,,,3.095e-14,4.07e-14,4.113e-15,,5.9e-15
314,1.775e-11,1.761e-11,1.7899999999999998e-11,2.133e-11,2.144e-11,2.12e-11,2.215e-11,2.199e-11,2.2300000000000003e-11,0.0037686000000000004,0.0036232,0.0039134,6.620119999999998e-11,6.12604e-11,7.111960000000001e-11,0.006191,0.00217,0.001149,0.007843000000000001,0.00149,0.006152,0.00215,0.001136,0.007210999999999999,0.001467,0.006229,0.002189,0.0011619999999999998,0.008476000000000001,0.001511,2.435e-11,1.815e-11,3.089e-12,2.82e-10,3.417e-12,2.42e-11,1.7980000000000002e-11,3.054e-12,2.577e-10,3.3680000000000006e-12,2.45e-11,1.831e-11,3.122e-12,3.062e-10,3.4660000000000008e-12
