obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,hard_hm,hard_hs,hard_ms,var_inter_prob_b,var_inter_index_b,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_s,var_inter_sigma_m,var_inter_sigma_s,var_inter_index_m,var_inter_index_s,var_inter_index_h,flux_aper_hilim_u,var_mean_b,var_sigma_b,ks_prob_b,var_prob_b,var_inter_sigma_u
CV_47_obs_3,CV_47,5,Cl__NGC_6397_SAW_V12, 2CXO J174041.6-534019,265.1734,-53.672059999999995,48343.2,74.81,33518.08,CV,0.2798,0.4847,0.2361,1.0,8.0,13.281664421091493,12.578067186721492,13.731188096260219,7.347e-06,4.031e-06,8.0,8.0,8.0,13.840733668906505,0.027180000000000003,0.007061,0.858,1.0,8.720000000000002e-07
CV_47_obs_4,CV_47,5,Cl__NGC_6397_SAW_V12, 2CXO J174041.6-534019,265.1734,-53.672059999999995,26659.7,74.81,33518.08,CV,0.3498,0.7033,0.4697,1.0,8.0,13.42388910587916,12.645315446045272,14.111539681964613,7.347e-06,4.031e-06,8.0,8.0,8.0,15.121363326973484,0.02452,0.01176,1.0,1.0,8.720000000000002e-07
CV_48_obs_0,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,31673.8,46.73,14470.43,CV,0.1124,0.1349,0.0225,1.0,8.0,13.64994590642097,13.139482322538253,13.864549300654486,3.901e-06,6.013e-06,8.0,8.0,8.0,14.290051983489239,0.01138,8.478e-05,0.49,0.119,2.277e-06
CV_48_obs_1,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,845.1,46.73,14470.43,CV,-0.3623,-0.3435,0.0325,1.0,8.0,13.704277528871435,13.520856752021388,13.833569886156717,3.901e-06,6.013e-06,8.0,8.0,8.0,14.255585648756355,0.01699,0.001869,0.5579999999999999,0.34700000000000003,2.277e-06
CV_48_obs_2,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,31673.8,46.73,14470.43,CV,0.0387,0.0075,-0.0312,1.0,8.0,13.687611050629409,13.21339052735134,13.800244822746524,3.901e-06,6.013e-06,8.0,8.0,8.0,14.455188088242224,0.01066,3.007e-05,0.687,0.059,2.277e-06
CV_48_obs_3,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,4691.1,46.73,14470.43,CV,0.1487,0.0612,-0.0912,1.0,8.0,13.947306058075032,13.428757149439775,13.997402019280091,3.901e-06,6.013e-06,8.0,8.0,8.0,14.398700689805663,0.008154999999999999,0.0004644,0.665,0.299,2.277e-06
CV_48_obs_4,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,65237.5,46.73,14470.43,CV,0.1924,-0.0849,-0.2723,1.0,8.0,13.91080163319485,13.287855585785113,13.83238732727247,3.901e-06,6.013e-06,8.0,8.0,8.0,14.38605252321965,0.01085,0.001622,0.942,0.757,2.277e-06
CV_48_obs_5,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,59044.6,46.73,14470.43,CV,0.2511,-0.0325,-0.2811,1.0,8.0,14.018317272628714,13.32394687534813,13.944621668625,3.901e-06,6.013e-06,8.0,8.0,8.0,14.463062977295326,0.008778,0.000349,0.994,0.317,2.277e-06
CV_48_obs_6,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,65240.7,46.73,14470.43,CV,0.2236,0.2411,0.0187,1.0,8.0,14.152365655681745,13.564633493387339,14.363813104801276,3.901e-06,6.013e-06,8.0,8.0,8.0,14.874193541860473,0.005098,0.001276,1.0,0.999,2.277e-06
CV_48_obs_7,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,68771.4,46.73,14470.43,CV,0.06,-0.0675,-0.1262,1.0,8.0,13.731890270191522,13.274415027729306,13.80910828307783,3.901e-06,6.013e-06,8.0,8.0,8.0,14.351835221425999,0.01277,8.38e-06,0.606,0.031,2.277e-06
CV_48_obs_8,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,5307.0,46.73,14470.43,CV,0.1249,0.1087,-0.0175,1.0,8.0,14.057743849580534,13.515130967279598,14.260269471435283,3.901e-06,6.013e-06,8.0,8.0,8.0,14.701802132890185,0.006629,0.0017170000000000002,0.7909999999999999,0.6,2.277e-06
CV_48_obs_9,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,1928.3,46.73,14470.43,CV,0.6896,0.0325,-0.6671,1.0,8.0,14.971022294791222,13.3693687559795,14.002613615602687,3.901e-06,6.013e-06,8.0,8.0,8.0,14.017945397594165,0.008886,0.0005971,0.825,0.196,2.277e-06
CV_48_obs_10,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,5544.8,46.73,14470.43,CV,0.6296,0.5671,-0.1074,1.0,8.0,14.840733668906505,13.568797115443484,14.939679971311715,3.901e-06,6.013e-06,8.0,8.0,8.0,14.53526644328221,0.003322,0.0008498,0.954,0.642,2.277e-06
CV_48_obs_11,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,5734.6,46.73,14470.43,CV,0.1524,0.0187,-0.1337,1.0,8.0,13.928486194904911,13.443456291516485,13.99439055463972,3.901e-06,6.013e-06,8.0,8.0,8.0,14.892450870255313,0.01028,0.0001132,0.466,0.103,2.277e-06
CV_48_obs_12,CV_48,13,CXOGlb_J002402.1-720542, 2CXO J002402.1-720542,6.0089510000000015,-72.09503000000002,3874.2,46.73,14470.43,CV,0.04,-0.0924,-0.1312,1.0,8.0,13.777543663320753,13.30794663496592,13.720789487398605,3.901e-06,6.013e-06,8.0,8.0,8.0,14.315643696206696,0.009418,0.000522,0.835,0.276,2.277e-06
CV_49_obs_0,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,34063.0,18.77,1863.6989999999998,CV,0.6421,0.8795,0.5259,1.0,8.0,15.010416710688995,13.756218083906205,16.29713882942707,1.699e-06,5.24e-07,8.0,3.0,8.0,15.087352893781683,0.001361,0.0002557,0.843,0.647,1.914737999999999e-06
CV_49_obs_1,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,9838.6,18.77,1863.6989999999998,CV,0.7383,0.9994,0.9994,1.0,8.0,16.012378417874515,13.972242795309446,16.870715783902252,1.699e-06,5.24e-07,8.0,3.0,8.0,14.5655907924125,0.001506,0.0005589,0.723,0.727,2.0009619999999994e-06
CV_49_obs_2,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,29672.1,18.77,1863.6989999999998,CV,0.6771,0.9132,0.6196,1.0,8.0,15.214527796693611,13.885389015767826,16.421384548127435,1.699e-06,5.24e-07,8.0,3.0,8.0,15.827689031478046,0.001146,0.0001661,0.622,0.321,1.969411999999999e-06
CV_49_obs_3,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,39539.1,18.77,1863.6989999999998,CV,0.6284,0.8495,0.4485,1.0,8.0,15.22054781659594,13.841939206063396,16.219466674683595,1.699e-06,5.24e-07,8.0,3.0,8.0,15.130944381298091,0.001058,0.0002005,0.461,0.6509999999999999,1.869074999999999e-06
CV_49_obs_4,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,13874.2,18.77,1863.6989999999998,CV,0.2773,0.9994,0.9994,1.0,8.0,14.882397308309915,14.26201267366657,16.842897332048615,1.699e-06,5.24e-07,8.0,3.0,8.0,14.711527199400217,0.001138,0.000119,0.371,0.455,1.5799169999999993e-06
CV_49_obs_5,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,46455.5,18.77,1863.6989999999998,CV,0.7458,0.9057,0.4647,1.0,8.0,15.21638223480925,13.834162375309871,16.436875039661956,1.699e-06,5.24e-07,8.0,3.0,8.0,15.140441427373947,0.001294,9.181e-05,0.564,0.25,1.981668999999999e-06
CV_49_obs_6,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,9844.9,18.77,1863.6989999999998,CV,0.9994,0.9994,0.9994,1.0,8.0,15.976258355394156,13.227078633616971,16.5829715705043,1.699e-06,5.24e-07,8.0,3.0,8.0,14.008906891951112,0.0037543299999999976,0.001105862,0.61182,0.7008200000000002,1.9708729999999995e-06
CV_49_obs_7,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,30499.4,18.77,1863.6989999999998,CV,0.4522,0.9994,0.9994,1.0,8.0,14.881404634776239,13.943857737940947,16.88021854196118,1.699e-06,5.24e-07,8.0,3.0,8.0,14.928117992693874,0.001065,0.0005654,0.99,0.931,1.666419999999999e-06
CV_49_obs_8,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,28597.0,18.77,1863.6989999999998,CV,0.6271,0.6896,0.0837,1.0,8.0,15.074120910698499,13.980468315468745,15.63582436722938,1.699e-06,5.24e-07,8.0,3.0,8.0,14.891434976267165,0.001197,9.452e-05,0.201,0.32299999999999995,1.8184500000000001e-06
CV_49_obs_9,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,28597.0,18.77,1863.6989999999998,CV,0.4859,0.7883,0.4685,1.0,8.0,14.986741334716484,13.93255715722362,16.219826756357406,1.699e-06,5.24e-07,8.0,3.0,8.0,15.118902061301771,0.001161,0.00010170000000000002,0.233,0.268,1.709229999999999e-06
CV_49_obs_10,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,28596.1,18.77,1863.6989999999998,CV,0.8495,0.8894,0.1449,1.0,8.0,15.90031935889075,13.911863911299449,16.19850056661309,1.699e-06,5.24e-07,8.0,3.0,8.0,14.800244822746526,0.0009313,0.0001399,0.975,0.622,2.018021e-06
CV_49_obs_11,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,49201.9,18.77,1863.6989999999998,CV,0.5447,0.9319,0.7845,1.0,8.0,15.041627267521394,14.006167133386015,16.876066710666628,1.699e-06,5.24e-07,8.0,3.0,8.0,15.12366667091362,0.001023,0.0001446,0.86,0.58,1.8421559999999987e-06
CV_49_obs_12,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,84155.4,18.77,1863.6989999999998,CV,0.6846,0.8795,0.47600000000000003,1.0,8.0,15.132002489655049,13.831502516476966,16.029188389127484,1.699e-06,5.24e-07,8.0,3.0,8.0,16.251734427331257,0.001078,8.348e-05,0.606,0.366,2.105017999999999e-06
CV_49_obs_13,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,5002.9,18.77,1863.6989999999998,CV,0.8445,0.9994,0.9994,1.0,8.0,15.25461287867999,13.131708311982145,16.527289307581672,1.699e-06,5.24e-07,8.0,3.0,8.0,14.0769114845576,0.007954000000000001,0.001298,0.13,0.393,2.0002289999999992e-06
CV_49_obs_14,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,42161.0,18.77,1863.6989999999998,CV,0.6533,0.9019,0.5996,1.0,8.0,14.269621531412357,13.125982296137813,15.303818412831475,1.699e-06,5.24e-07,8.0,3.0,8.0,14.972650392225244,0.006702,1.902e-05,0.57,0.057,1.8959529999999988e-06
CV_49_obs_15,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,36759.2,18.77,1863.6989999999998,CV,0.7008,0.9069,0.5646,1.0,8.0,14.63940658643475,13.384260311380846,15.64130390042619,1.699e-06,5.24e-07,8.0,3.0,8.0,14.65713507251167,0.003407,0.001684,0.99,0.79,2.3662419999999998e-06
CV_49_obs_16,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,9926.1,18.77,1863.6989999999998,CV,0.2941410000000001,0.010814000000000006,-0.2848579999999999,1.0,8.0,14.59178932499109,13.792892242523887,14.689660842010971,1.699e-06,5.24e-07,8.0,3.0,8.0,14.614034000219636,0.002732029999999999,0.0010542129999999998,0.8118599999999998,0.8736999999999999,1.6080290000000003e-06
CV_49_obs_17,CV_49,18,W6, 2CXO J174804.3-244703,267.0183,-24.78441,36257.2,18.77,1863.6989999999998,CV,0.8220000000000001,0.9469,0.5771,1.0,8.0,15.438302467346007,13.83061950468805,16.41051630835562,1.699e-06,5.24e-07,8.0,3.0,8.0,14.974025049612308,0.00121,0.0005463999999999999,0.999,0.982,1.9884169999999993e-06
CV_50_obs_0,CV_50,5,NF_3, 2CXO J174042.6-534027,265.1776,-53.674369999999996,88898.3,37.31,5892.153,CV,0.2723,0.1499,-0.1274,1.0,8.0,14.047304400413083,13.336487529584844,14.0993598160174,2.593e-06,2.8e-06,8.0,7.0,8.0,14.917933065714887,0.007435,0.0006758,0.996,0.787,3.611e-06
CV_50_obs_1,CV_50,5,NF_3, 2CXO J174042.6-534027,265.1776,-53.674369999999996,147712.0,37.31,5892.153,CV,0.2523,0.2174,-0.0362,1.0,8.0,13.975104039892514,13.296966695266315,14.131708311982145,2.593e-06,2.8e-06,8.0,7.0,8.0,14.587371479455625,0.007867,0.0009356,1.0,0.924,3.611e-06
CV_50_obs_2,CV_50,5,NF_3, 2CXO J174042.6-534027,265.1776,-53.674369999999996,48343.2,37.31,5892.153,CV,0.3573,0.2186,-0.1499,1.0,8.0,14.041101805289228,13.213319546803351,14.105628546143762,2.593e-06,2.8e-06,8.0,7.0,8.0,13.929223537156565,0.006352,1.346e-06,0.428,0.066,3.611e-06
CV_50_obs_3,CV_50,5,NF_3, 2CXO J174042.6-534027,265.1776,-53.674369999999996,26659.7,37.31,5892.153,CV,0.2761,0.2149,-0.065,1.0,8.0,13.783834097714006,13.08512818245995,13.929223537156565,2.593e-06,2.8e-06,8.0,7.0,8.0,14.606600304706898,0.013280000000000002,0.001453,0.991,0.745,3.611e-06
CV_50_obs_4,CV_50,5,NF_3, 2CXO J174042.6-534027,265.1776,-53.674369999999996,28100.4,37.31,5892.153,CV,0.2848,0.2611,-0.025,1.0,8.0,13.84284556009372,13.103584023526878,14.013676222949234,2.593e-06,2.8e-06,8.0,7.0,8.0,14.852014679316195,0.01174,0.001604,0.999,0.8,3.611e-06
CV_51_obs_0,CV_51,5,Cl__NGC_6397_SAW_V34, 2CXO J174042.3-534028,265.1763,-53.674659999999996,48343.2,87.8,42513.07,CV,0.2973,0.406,0.1224,1.0,8.0,13.435333935747911,12.68909437062386,13.773915884024175,1.292e-05,5.639e-06,8.0,8.0,8.0,14.606775883638702,0.01999,3.02e-05,0.847,0.055,9.439e-07
CV_51_obs_1,CV_51,5,Cl__NGC_6397_SAW_V34, 2CXO J174042.3-534028,265.1763,-53.674659999999996,28100.4,87.8,42513.07,CV,0.3348,0.5522,0.2661,1.0,8.0,13.430977413970437,12.633577042774027,13.887394998465426,1.292e-05,5.639e-06,8.0,8.0,8.0,15.363612414186843,0.0257,0.003812,0.99,0.852,9.439e-07
CV_51_obs_2,CV_51,5,Cl__NGC_6397_SAW_V34, 2CXO J174042.3-534028,265.1763,-53.674659999999996,147712.0,87.8,42513.07,CV,0.3198,0.5297,0.2511,1.0,8.0,13.283495836226782,12.531800413927387,13.71783122169536,1.292e-05,5.639e-06,8.0,8.0,8.0,14.440931665965463,0.03465,4.782e-05,0.976,0.039,9.439e-07
CV_51_obs_3,CV_51,5,Cl__NGC_6397_SAW_V34, 2CXO J174042.3-534028,265.1763,-53.674659999999996,88898.3,87.8,42513.07,CV,0.18102099999999985,-0.039166000000000006,-0.23735400000000018,1.0,8.0,13.191046700844089,12.382580253262823,13.694433686484697,1.292e-05,5.639e-06,8.0,8.0,8.0,13.97428461609866,0.044410000000000005,0.001227,0.996,0.586,9.439e-07
CV_51_obs_4,CV_51,5,Cl__NGC_6397_SAW_V34, 2CXO J174042.3-534028,265.1763,-53.674659999999996,26659.7,87.8,42513.07,CV,0.21884899999999996,-0.009361000000000003,-0.2283380000000001,1.0,8.0,13.484788695672199,12.71669877129645,14.008198201155356,1.292e-05,5.639e-06,8.0,8.0,8.0,14.508078287413849,0.02235,0.002973,0.773,0.5,9.439e-07
CV_53_obs_0,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,35796.9,36.65,4396.607,CV,0.3223,0.4722,0.1711,1.0,8.0,14.546987608878545,13.744968836654449,15.000477986871097,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.79236563261104,0.002418,0.0007996,0.15,0.959,1.3669380000000004e-06
CV_53_obs_1,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5109.3,36.65,4396.607,CV,0.2823,0.5584,0.2936,1.0,8.0,14.595166283380062,13.750068243365805,15.193381844313024,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.416687848016922,0.0030676899999999997,0.0012046440000000004,0.72625,0.8600700000000004,1.7825981999999996e-05
CV_53_obs_2,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5097.1,36.65,4396.607,CV,0.406,0.9994,0.6121,1.0,8.0,15.09963287134353,15.493494967595128,16.43251364531462,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.401975927665811,0.0011816750000000007,0.0003617187699999999,0.7386199999999999,0.7001799999999999,4.877476e-06
CV_53_obs_3,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5078.8,36.65,4396.607,CV,0.5247,0.1649,-0.4172,1.0,8.0,14.895171596346344,13.697236291527018,15.0816026611563,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.491066473949967,0.002721,0.0002625,0.5379999999999999,0.333,2.2023906999999993e-05
CV_53_obs_4,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5084.9,36.65,4396.607,CV,0.9994,0.9994,-0.9994,1.0,8.0,16.000662405760657,14.187716647804596,16.04516001238487,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.457299030551889,0.0020287109999999994,0.0005855980000000004,0.7267800000000002,0.6950600000000001,3.247147500000003e-05
CV_53_obs_5,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,4977.8,36.65,4396.607,CV,-0.6346,0.9994,0.9994,1.0,8.0,15.053056729302174,14.898531432413062,16.854876253630888,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.398700689805663,0.0013539910000000006,0.0004592980000000002,0.7477099999999999,0.6980499999999995,2.829321999999999e-06
CV_53_obs_6,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,4980.5,36.65,4396.607,CV,0.6309,0.5272,-0.2286,1.0,8.0,15.96818772866963,14.544546031221373,16.047426664619582,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.455188088242224,0.0015642349999999998,0.0005443440000000005,0.7338200000000001,0.70695,3.1314242000000014e-05
CV_53_obs_7,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,4977.8,36.65,4396.607,CV,0.3823,-0.0725,-0.4422,1.0,8.0,15.11793105556385,14.000130307891732,15.033295223342126,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,12.57495512544861,0.002386151999999999,0.0009256880000000004,0.8088500000000001,0.7608099999999998,3.058435800000002e-05
CV_53_obs_8,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5005.3,36.65,4396.607,CV,0.9994,0.9994,-0.9994,1.0,8.0,16.637796623503444,14.17617222819824,16.1061378799732,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.381001552648767,0.0015595029999999988,0.0005489210000000004,0.7224400000000003,0.69473,1.307104000000001e-06
CV_53_obs_9,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,27601.2,36.65,4396.607,CV,0.4297,0.732,0.4235,1.0,8.0,14.378719832449585,13.467500413905338,16.1765257708297,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.541984466256629,0.003008,0.001348,0.969,0.921,1.6883759999999996e-06
CV_53_obs_10,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,26801.3,36.65,4396.607,CV,0.3648,0.6059,0.2973,1.0,8.0,14.361410916707284,13.468904453129973,15.268653024454045,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,12.61261017366127,0.003242,0.000208,0.189,0.191,2.345397300000001e-05
CV_53_obs_11,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,4980.9,36.65,4396.607,CV,0.6458,0.9994,0.9994,1.0,8.0,14.871600731282193,13.257982252859861,16.79496841610593,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.263062062238262,0.002868,0.0007622999999999999,0.071,0.6809999999999999,1.8539920000000002e-06
CV_53_obs_12,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,27775.0,36.65,4396.607,CV,0.1974,0.6134,0.4635,1.0,8.0,14.412625827926934,13.709965388637482,15.115941352906061,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.648021761979585,0.002524,0.000858,0.625,0.97,1.5308030000000003e-06
CV_53_obs_13,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,112545.7,36.65,4396.607,CV,0.9994,0.9994,-0.0874,1.0,8.0,15.935151199851866,15.274088367704952,16.211304680076616,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.217026005055951,0.00063279,0.0001592149999999999,0.75814,0.65492,1.3148790000000008e-06
CV_53_obs_15,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,17830.2,36.65,4396.607,CV,0.4047,0.4747,0.0575,1.0,8.0,14.496345480757041,13.65013991780767,15.947690900352676,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.138585081364003,0.002713,0.0007602,0.738,0.856,3.557482500000002e-05
CV_53_obs_16,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,17827.6,36.65,4396.607,CV,0.421,0.6683,0.3073,1.0,8.0,14.49254893909803,13.46916022138348,15.290778479876352,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.667561540084394,0.002712,0.0005165,0.334,0.608,3.6090109999999976e-06
CV_53_obs_17,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,19819.3,36.65,4396.607,CV,-0.1774,-0.9994,-0.9994,1.0,8.0,16.64208630310189,15.190729957509756,15.185657743579256,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.503663966999582,0.0008911030000000001,0.00031448069999999987,0.7608800000000002,0.6978300000000001,1.322187000000001e-06
CV_53_obs_18,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,19827.7,36.65,4396.607,CV,0.9994,-0.9994,-0.9994,1.0,8.0,16.654221576926453,14.96123133188949,15.578730539528365,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.497299824689437,0.0011012680000000003,0.0003165817999999999,0.7272500000000002,0.6710299999999998,2.0864268999999984e-05
CV_53_obs_20,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,37966.4,36.65,4396.607,CV,0.4572,0.8045,0.5359,1.0,8.0,14.402633949733973,13.52360317327467,15.780415473785744,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.20999647960951,0.002965,0.001325,0.975,0.978,1.7008279999999992e-06
CV_53_obs_22,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,58473.1,36.65,4396.607,CV,0.2661,0.5384,0.2986,1.0,8.0,14.47846965872129,13.877456475931245,14.86359655186601,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.780910156676134,0.00362,7.694e-05,0.7040000000000001,0.207,1.7328300000000001e-06
CV_53_obs_23,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,28808.1,36.65,4396.607,CV,0.2573,0.6184,0.4185,1.0,8.0,14.333107788933464,13.756713853916555,15.34736693191689,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.630875125005266,0.002845,0.0005645,0.248,0.502,1.5343480000000003e-06
CV_53_obs_24,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,4979.8,36.65,4396.607,CV,0.7183,0.6871,-0.1474,1.0,8.0,14.781727146428553,13.270187492839064,15.732359017654085,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.510041520575164,0.004757,0.00020780000000000004,0.086,0.142,2.42879734e-05
CV_53_obs_25,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5109.4,36.65,4396.607,CV,0.7608,0.9994,-0.5209,1.0,8.0,16.181642122041644,14.115941352906061,16.01478568279531,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.544241796895863,0.001912201999999999,0.0005733630000000003,0.7284100000000003,0.6916500000000001,2.8482727000000005e-05
CV_53_obs_26,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,5060.4,36.65,4396.607,CV,0.5497,0.3485,-0.2823,1.0,8.0,14.660151216962364,13.344573412254082,14.901010360598823,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.497436330892636,0.003571,0.001384,0.792,0.722,2.0067140199999982e-05
CV_53_obs_27,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,13506.7,36.65,4396.607,CV,0.9994,0.9994,-0.9994,1.0,8.0,16.623702493113054,14.228966709023684,16.10914269653132,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.32367226611868,0.0015746029999999989,0.00047434710000000005,0.6994300000000001,0.6880999999999999,1.307104000000001e-06
CV_53_obs_28,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,37677.7,36.65,4396.607,CV,0.3935,0.5484,0.1911,1.0,8.0,14.409492537991417,13.55315228984419,14.969805214643248,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.021454299537261,0.003025,0.00181,0.294,1.0,8.247450000000002e-06
CV_53_obs_29,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,12369.5,36.65,4396.607,CV,0.4797,0.6171,0.1686,1.0,8.0,14.495393229358045,13.653060537301009,15.20950372303289,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.206069993227315,0.003339,0.0009755,0.652,0.7090000000000001,4.817994999999997e-06
CV_53_obs_30,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,11855.5,36.65,4396.607,CV,0.4585,0.9994,0.9994,1.0,8.0,14.544698228342924,13.573488738635424,16.82887744804617,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,13.146180154143236,0.0024920000000000003,0.0009309,0.8540000000000001,0.736,3.0430289999999997e-06
CV_53_obs_31,CV_53,52,RX_J1745.5-2905, 2CXO J174532.7-290552,266.3866,-29.0979,11589.4,36.65,4396.607,CV,0.4335,0.5609,0.1312,1.0,8.0,14.671212799645465,13.799696817018415,16.14996674231023,1.425e-06,5.472999999999999e-07,8.0,7.0,8.0,14.154367555949483,0.002385,0.00062,0.382,0.665,5.456423999999994e-06
