,feat_name,feat_imp
0,var_max,0.15473795430505255
1,var_mean,0.15326103173889916
2,var_sigma,0.1477609484555729
3,var_min,0.0995868076486993
4,var_index,0.0527215934527423
5,hard_hs_hilim,0.04102523891134859
6,hard_hs,0.023733945625018852
7,hard_hm_hilim,0.020992118989596548
8,hard_ms_lolim,0.012265773519589776
9,hard_hs_lolim,0.01193445954959887
10,hard_hm,0.011450893630254578
11,photflux_aper_lolim_b,0.010675638956769633
12,photflux_aper_lolim,0.010071026201803591
13,photflux_aper_hilim_b,0.009851786138616227
14,var_prob,0.009474594060378988
15,photflux_aper_hilim_h,0.008787202648119295
16,flux_aper_hilim_h,0.008485080429706585
17,flux_aper_h,0.008239899863381535
18,photflux_aper_h,0.008201172739786058
19,hard_ms,0.008110885661076534
20,photflux_aper_hilim_s,0.007824530364535419
21,flux_aper_lolim_m,0.0077890852999693205
22,flux_aper_m,0.007526326259555362
23,photflux_aper_b,0.00726861934853837
24,flux_aper_hilim_b,0.0071902706414417985
25,hard_ms_hilim,0.007058027261192101
26,photflux_aper_m,0.00704239620661203
27,photflux_aper_hilim,0.006951157591697474
28,flux_aper_lolim_b,0.006839950123125183
29,photflux_aper_lolim_s,0.006795379394208381
30,flux_aper_lolim_u,0.006487916707657684
31,photflux_aper_lolim_m,0.006476981226564911
32,flux_aper_hilim_s,0.006018529160160283
33,photflux_aper,0.006016008677737833
34,flux_aper_hilim_m,0.005937498296071878
35,photflux_aper_u,0.0059076176716061305
36,flux_aper_b,0.005730254128596326
37,photflux_aper_s,0.005697900487659978
38,photflux_aper_lolim_h,0.005686261751576079
39,flux_aper_lolim_s,0.005597776576834718
40,flux_aper_lolim_h,0.005499355702867404
41,flux_aper_hilim,0.005385209355078715
42,photflux_aper_hilim_m,0.005374200328663562
43,flux_aper_u,0.005183108269842629
44,flux_aper_lolim,0.005177662785852297
45,hard_hm_lolim,0.004992977446317161
46,photflux_aper_hilim_u,0.004917039280245839
47,photflux_aper_lolim_u,0.004821839614047537
48,flux_aper_s,0.004708708481456516
49,flux_aper,0.0032400078122867436
50,flux_aper_hilim_u,0.0031157781612595205
51,kp_prob,0.002409580975880843
52,ks_prob,0.0019639920848481098
