index,obs_id,class,src_n,src_id,livetime,significance,likelihood,pileup_flag,mstr_sat_src_flag,mstr_streak_src_flag,gti_obs,flux_significance_b,flux_significance_m,flux_significance_s,flux_significance_h,flux_significance_u,flux_aper_hilim_s,flux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_lolim_u,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_b,flux_aper_s,flux_aper_u,flux_aper_m,flux_aper_h,flux_aper_b,photflux_aper_hilim_s,photflux_aper_hilim_u,photflux_aper_hilim_m,photflux_aper_hilim_h,photflux_aper_hilim_b,photflux_aper_lolim_s,photflux_aper_lolim_u,photflux_aper_lolim_m,photflux_aper_lolim_h,photflux_aper_lolim_b,photflux_aper_s,photflux_aper_u,photflux_aper_m,photflux_aper_h,photflux_aper_b,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,flux_powlaw_hilim,flux_powlaw_lolim,flux_powlaw,flux_brems_lolim,flux_brems_hilim,flux_brems,flux_bb_hilim,flux_bb_lolim,flux_bb,var_index,var_prob,ks_prob,kp_prob,var_sigma,var_mean,var_min,var_max,var_inter_index,var_inter_prob,var_inter_sigma,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_hs,hard_ms,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,powlaw_gamma,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl,powlaw_ampl_hilim,powlaw_ampl_lolim,powlaw_stat,bb_kt,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim,bb_nh,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_stat,brems_kt,brems_kt_hilim,brems_kt_lolim,brems_nh,brems_nh_hilim,brems_nh_lolim,brems_stat
49,BH_OBS_49,BH,CXOU J100508.7-07444,BH0015,36978.6,3.88,68.84056,False,False,False,2001-06-14T10:51:54,3.88,2.5,2.81,1.19,1.56,-14.91080163319485,-15.148925194771113,-14.945386945443111,-14.88907375773358,-14.532687937019448,-15.224243962155901,-15.831797253157369,-15.337053385667375,-15.943476275920899,-14.767512133647013,-15.039719535563357,-15.368049173740783,-15.094042300907573,-15.141763664570487,-14.630969778190847,-6.104411724333737,-6.018090829909208,-6.328271911760442,-6.575118363368933,-5.709520186669327,-6.430977413970436,-6.692717952966654,-6.696156225111346,-7.642065152999546,-5.940436582098732,-6.233512793760306,-6.228927216778805,-6.474436941729933,-6.84043280676638,-5.806597096937582,-14.835903036886172,-15.21808672878811,-14.982390767329662,-6.052262476294443,-6.410117390136271,-6.19176201115204,,,,,,,,,,0.3333333333333333,0.49066666666666664,0.7326666666666667,0.7466666666666666,5.741e-05,0.0003383,0.0002728333333333333,0.0004549666666666667,4.5,0.69275,7.636749999999999e-07,-0.3186,0.0331,-0.6602,-0.5809,-0.2936,-0.2967,-0.8214,-0.0418,-0.5228,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,BH_OBS_50,BH,CXOU J100510.0-07452,BH0016,36978.6,7.77,390.542,False,False,False,2001-06-14T10:51:54,7.77,5.03,5.77,1.6,2.91,-14.373967752170982,-14.558147824226708,-14.373556974668706,-14.746661994673893,-14.03981472339539,-14.526075306583843,-14.872247484167026,-14.549596913844633,-15.473660722610155,-14.154777893570985,-14.443456291516485,-14.683191247946977,-14.450261268735101,-14.96537154337468,-14.093503340200646,-5.581864501574768,-5.56431486205837,-5.752763450493236,-6.423198104171087,-5.167491087293763,-5.734003629504921,-5.878112014896319,-5.928854709548917,-7.060031709448664,-5.279923427231859,-5.651305809734459,-5.689094370623859,-5.829444941478791,-6.634137784597445,-5.220115036807356,-14.353792387793314,-14.538231436223437,-14.434908133618139,-5.543925619116673,-5.712956035890614,-5.619239000051408,,,,,,,,,,1.0,0.5705,0.5297499999999999,0.60275,0.00018440250000000002,0.001074625,0.0009749749999999999,0.00219745,6.0,0.7894,2.22228e-06,-0.7283,-0.569,-0.8626,-0.8107,-0.1986,-0.6939,-0.9088,-0.0718,-0.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,BH_OBS_51,BH,CXOU J100510.9-07453,BH0017,40580.4,4.58,82.89468,False,False,False,2010-01-27T01:02:52,3.94,2.63,3.11,0.0,1.4,-14.758951849328355,-13.27034933166408,-14.898252926053633,-15.181510177795786,-14.570732333566832,-15.048468209457653,-13.960585880823864,-15.245881105774588,,-14.837734385701978,-14.880084589742008,-13.483464626104201,-15.038246785813218,,-14.684029654543082,-6.004320939488378,-5.476123524361869,-6.274987274658843,-6.892111974817201,-5.717377887121938,-6.29379445811803,-6.254300773397494,-6.622511616623867,,-5.943095148663527,-6.125402231296801,-5.710188160882378,-6.4148778136931845,,-5.815876645760329,-13.920736245838835,-14.557046998125594,-14.128967934299498,-5.859667973023827,-6.310922115507583,-6.035184300880248,,,,,,,,,,0.0,0.44,0.522,0.5,3.1899999999999996e-05,0.0003326,0.00030859999999999997,0.00047516666666666665,5.5,0.761,1.4263249999999998e-06,-0.9994,-0.4953,-1.0,-0.9994,-0.3385,-0.7064,-1.0,-0.1106,-0.5428,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,BH_OBS_52,BH,CXOU J100510.9-07453,BH0017,75682.2,4.58,82.89468,False,False,False,2010-01-29T14:46:35,4.46,2.11,3.94,1.17,,-14.870632404277014,,-15.29200425357707,-14.891434976267165,-14.61261017366127,-15.096204857258964,,-15.739213331345024,,-14.860120913598763,-14.968995718636464,,-15.46042211665469,-15.225337077462179,-14.715343717211484,-6.110978577904775,,-6.659754238432068,-6.796695083861517,-5.883724412419456,-6.336487529584844,,-7.106959888042882,-7.910448117113546,-6.083335535458603,-6.20929271267232,,-6.828273546346769,-7.065400561781927,-5.969400278034049,-14.855309062250747,-15.228486010020333,-15.00638744206111,-6.211107230336168,-6.463233297517294,-6.31760218542447,,,,,,,,,,1.0,0.5415,0.242,0.364,2.2535e-05,0.00030659999999999997,0.00029995,0.00059775,5.5,0.761,1.4263249999999998e-06,-0.1649,0.2117,-0.5665,-0.7458,-0.6196,-0.5453,-0.9051,-0.4428,-0.7664,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,BH_OBS_53,BH,CXOU J100510.9-07453,BH0017,171955.9,4.58,82.89468,False,False,False,2012-01-18T14:26:38,0.95,,1.05,0.0,,-15.869988050328097,,,-15.244125144327509,-15.212752119668046,-17.513427849481644,,,,-16.46801044858745,-16.151749285322957,,,,-15.490259984429617,-7.307946634965919,,,-7.297483302561849,-7.138704606473304,-8.941573975542994,,,,,-7.598944274228156,,,,-7.462055040708513,-15.357337668557964,-16.90767711447914,-15.881724248549535,-7.2408863916290995,-9.418695230262657,-7.701219675827988,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,,,,0.1537,,0.5628,-0.5965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,BH_OBS_54,BH,CXOU J100510.9-07453,BH0017,75554.3,4.58,82.89468,False,False,False,2012-01-26T22:21:59,0.0,,0.97,0.0,,-16.03658998431977,,,-15.452717692036696,-15.573488738635424,,,,,,,,,,,-7.053646002773726,,,-7.112945621949043,-6.995248844408999,,,,,,-7.366531544420414,,,,,-15.624934142614803,,,-7.051293691095148,,-7.8436527991400755,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,,,,-0.07,,0.3629,-0.8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,BH_OBS_55,BH,CXOU J100510.9-07453,BH0017,184208.0,4.58,82.89468,False,False,False,2012-01-31T15:24:33,0.0,0.0,1.07,0.0,,-15.83386602969489,,-16.4386600585411,-16.05080522576202,-16.001522696963494,-17.377993326993195,,,,,-16.12268625668776,,,,,-7.341035157335565,,-7.680269505669775,-7.593119329950875,-7.2076783636484265,-8.964170174747172,,,,,-7.6217838502501225,,,,,-16.03194922597255,-17.980053318321158,-16.724746248015723,-7.414567472347537,-9.566230166075135,-8.223843841578084,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,0.6858,1.0,-0.248,-0.9994,-0.9994,-0.0581,-1.0,-0.1543,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BH_OBS_56,BH,CXOU J100510.9-07453,BH0017,158013.8,4.58,82.89468,False,False,False,2012-02-03T10:00:00,0.0,,0.0,0.0,0.0,-15.912218582190457,-16.12511248915389,,-16.058339521611607,-15.774174008538107,,,,,,,,,,,-7.432620692349022,-6.336110701377339,,-7.509900994936695,-7.422968014373969,,,,,,,,,,,-15.945961789315131,,,-6.848630149752539,,,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,,,,-0.5459,,0.2567,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,BH_OBS_57,BH,CXOU J100510.9-07453,BH0017,160215.7,4.58,82.89468,False,False,False,2012-01-21T08:54:47,0.0,0.0,,0.0,0.0,,-13.947690900352676,-16.273028416317125,-15.156331277020856,-15.497026940934369,,,,,,,,,,,,-6.182038195468006,-7.638839004804974,-7.540758335121918,-7.4467239538629,,,,,,,,,,,-14.510413078555558,,,-6.72983959929573,,,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,0.6084,1.0,-0.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,BH_OBS_58,BH,CXOU J100510.9-07453,BH0017,119470.1,4.58,82.89468,False,False,False,2012-04-04T03:00:56,0.0,0.0,1.0,0.0,0.0,-16.0782615163154,-14.772627557710363,-16.185486047631763,-15.282163132513075,-15.423773862550394,,,,,,,,,,,-7.042632191568472,-5.509339346643864,-7.677367288307776,-7.317674381332193,-7.038863782612775,,,,,,-7.3436142809413125,,,,,-15.26187772194514,,,-6.174414215857308,,-8.04258428527733,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,0.9994,1.0,0.0568,-0.9994,-0.9994,-0.0568,-1.0,-0.4379,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,BH_OBS_59,BH,CXOU J100510.9-07453,BH0017,69686.1,4.58,82.89468,False,False,False,2012-04-06T18:15:48,1.05,1.26,0.0,0.0,0.0,-15.936291440608583,-14.54882784248746,-15.573001041243463,-15.408267761048165,-15.869023308394382,,,-16.507518989871123,,,,,-15.82623117686335,,,-7.14605855411951,-5.335922409814925,-6.92299567320665,-7.341988603342887,-6.768020973168496,,,-7.857297754262384,,-8.401647290130716,,,-7.176134690675489,,-7.059184791349199,-15.126691026037234,-17.20648899420714,-16.525201181199368,-5.998184972729568,-8.447185827078535,-7.511674949642281,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,-0.9994,-0.2105,-1.0,-0.9994,0.9994,0.1855,-1.0,1.0,-0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,BH_OBS_60,BH,CXOU J100510.9-07453,BH0017,46277.9,4.58,82.89468,False,False,False,2012-04-05T19:03:53,0.0,0.0,0.0,0.0,0.0,-15.759950227887352,-14.348043930466925,-15.805208242278075,-15.124822940185297,-15.10435649517592,,,,,,,,,,,-6.969805214643249,-5.181444220702198,-7.267365032460805,-6.82915179635669,-6.721932669111338,,,,,,,,,,,-14.89592279384489,,,-5.848683482060131,,,,,,,,,,,,,,,,,,,,5.5,0.761,1.4263249999999998e-06,0.9994,1.0,0.1355,0.9994,-0.9994,1.0,-0.213,0.0518,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,BH_OBS_61,BH,CXOU J100514.2-07423,BH0018,40580.4,16.29,1238.383,False,False,False,2010-01-27T01:02:52,4.06,1.79,3.54,1.03,0.0,-14.668977828958171,-15.295935320591433,-15.169668006548038,-15.535361440904968,-14.587035728003338,-14.92299567320665,,-15.71783122169536,,-14.825940192274974,-14.774174008538107,,-15.362510270487489,,-14.686765708305275,-5.900664722314042,-6.097942689191534,-6.527389802403955,-6.800519085137644,-5.718966632752273,-6.154777893570986,,-7.075565636456769,,-5.937042165915489,-6.005814871797683,,-6.720105019988362,-7.090069740247169,-5.814457845145625,-14.90622821850127,-15.239803770544865,-15.07852161962431,-6.053518258986198,-6.411116788936655,-6.253137039498475,,,,,,,,,,0.0,0.435,0.5103333333333334,0.6543333333333333,2.068733333333333e-05,0.0003325066666666667,0.00032342333333333336,0.0004721666666666667,4.8,0.8074,4.13912e-07,-0.3835,0.0518,-0.7539,-0.8532,-0.6833,-0.7002,-0.9725,-0.5053,-0.8251,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,BH_OBS_62,BH,CXOU J100514.2-07423,BH0018,75682.2,16.29,1238.383,False,False,False,2010-01-29T14:46:35,4.78,2.94,3.76,1.35,1.21,-14.908333042404315,-15.525346746637938,-15.118843678924437,-15.341893164493607,-14.68277265082358,-15.147154181985004,,-15.425968732272281,,-14.883392256011751,-15.007932739972333,,-15.245804611810161,-15.642827742276966,-14.76904044425143,-6.152180652704761,-5.874518734299406,-6.47456644657118,-6.772884917410875,-5.856672870007953,-6.391046300724137,-6.8958544494459915,-6.781727146428553,-7.599807511407424,-6.0411018052892285,-6.251889532505016,-6.136023216095613,-6.601539150391777,-7.013541787262693,-5.938924676370208,-15.015472686656208,-15.319555699923848,-15.15747812726207,-6.104091492941377,-6.485816304131121,-6.253485676655716,,,,,,,,,,1.0,0.5453333333333333,0.4056666666666666,0.309,1.8271e-05,0.0002479,0.0002424,0.00047366666666666667,4.8,0.8074,4.13912e-07,-0.386,-0.0806,-0.6752,-0.6896,-0.391,-0.4853,-0.8576,-0.2017,-0.5628,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,BH_OBS_63,BH,CXOU J100514.2-07423,BH0018,171955.9,16.29,1238.383,False,False,False,2012-01-18T14:26:38,6.3,4.06,4.78,1.22,1.84,-15.016238439713835,-15.159078799801229,-15.158640529545146,-15.698970004336019,-14.771856392402258,-15.203009609454314,,-15.376957565753619,,-14.923359556329657,-15.09963287134353,-15.493089274448481,-15.25422278211024,,-14.841034739616589,-6.264560796748519,-5.786747947803604,-6.546987608878545,-7.158327749926365,-5.979224511806442,-6.449038247701824,-6.326518302926653,-6.765229704839084,-8.158327749926366,-6.118387127521651,-6.347077112432058,-5.971022294791222,-6.642446280256919,-7.4179366370882915,-6.043255454717309,-15.071440293947001,-15.348838330463481,-15.205484070160063,-6.145080912169112,-6.451697818091141,-6.269233869409986,,,,,,,,,,1.0,0.6206666666666667,0.425,0.428,2.1621e-05,0.0001970666666666667,0.00018731333333333333,0.00039916666666666665,4.8,0.8074,4.13912e-07,-0.6983,-0.4853,-0.8751,-0.842,-0.3335,-0.7127,-0.9438,-0.188,-0.4678,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,BH_OBS_64,BH,CXOU J100514.2-07423,BH0018,75554.3,16.29,1238.383,False,False,False,2012-01-26T22:21:59,4.4,2.17,3.53,1.45,1.45,-14.870954940112043,-13.213603538627696,-15.2482591261891,-15.169603823516532,-14.66054855869356,-15.123839915174372,-13.871277715661574,-15.681936665037238,-16.283495836226784,-14.878768544850379,-14.979224511806443,-13.421246215573566,-15.41307529185518,-15.43842163169904,-14.755970410969978,-6.155398580373653,-5.592099459857365,-6.63921731012672,-6.738023808602187,-5.9344202852715515,-6.40837896178668,-6.328086987558413,-7.072937756507,-7.474048658751988,-6.136855653747332,-6.263762901095271,-5.8198741248359465,-6.804100347590766,-6.9657727392294495,-6.021226215669878,-13.87993765303951,-14.500754032687505,-14.081301950719862,-6.014798141635429,-6.466454169098526,-6.183586342511572,,,,,,,,,,0.6666666666666666,0.48466666666666663,0.48,0.30233333333333334,1.2158333333333334e-05,0.00019592666666666666,0.00019207,0.0003104333333333333,4.8,0.8074,4.13912e-07,-0.1287,0.2217,-0.4866,-0.6633,-0.5646,-0.4528,-0.8389,-0.3704,-0.7289,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,BH_OBS_65,BH,CXOU J100514.2-07423,BH0018,184208.0,16.29,1238.383,False,False,False,2012-01-31T15:24:33,6.72,3.82,5.09,2.42,2.53,-14.983384452442822,-14.62015082123717,-15.244887733604928,-15.163675884293248,-14.693789491832238,-15.15757799664235,-15.145147637582166,-15.47977856411804,-15.626720106722503,-14.831502516476966,-15.05943371350991,-14.80271944187438,-15.343231220733983,-15.336204877780592,-14.757210190521324,-6.244811414391675,-5.628932137728263,-6.615825861192967,-6.791827473332878,-5.95506845385084,-6.418847108033711,-5.992679047077256,-6.85078088734462,-7.1732774798310075,-6.085022527555669,-6.320753854586141,-5.773657912836369,-6.714217726220605,-6.941953769604718,-6.0151127989356725,-14.871859316870008,-15.16076084885962,-14.990472620714582,-6.052389851184294,-6.313631896526964,-6.16304326294045,,,,,,,,,,0.4,0.4784,0.6642,0.5176,1.0597799999999999e-05,0.000137164,0.000129998,0.00018961,4.8,0.8074,4.13912e-07,-0.2374,-0.0181,-0.4591,-0.6134,-0.4322,-0.4691,-0.7477,-0.2967,-0.5565,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,BH_OBS_66,BH,CXOU J100514.2-07423,BH0018,158013.8,16.29,1238.383,False,False,False,2012-02-03T10:00:00,5.41,3.17,4.13,1.58,1.13,-15.00718147993332,-16.28676153845434,-15.32358076828164,-15.383524486111435,-14.787279845582157,-15.22206595116222,,-15.607478910068068,-16.51913107631283,-14.961379838050297,-15.10149421446564,,-15.442733471130095,-15.653842697767992,-14.863279432843592,-6.3325470471100465,-6.077845674768941,-6.687399560738741,-6.988852639224202,-6.065198658253463,-6.547446936771075,-7.389552778557879,-6.9714287473074625,-7.637517525248826,-6.2275315969467195,-6.426780172885578,-6.348140730753051,-6.806597096937582,-7.201832940284061,-6.138824164486971,-15.14807298579214,-15.404534642838394,-15.260538418721525,-6.306360973838451,-6.6793054775671585,-6.45143124974823,,,,,,,,,,1.3333333333333333,0.731,0.8166666666666665,0.6469999999999999,4.393666666666667e-05,0.00015402666666666667,0.00011553000000000001,0.0002577666666666667,4.8,0.8074,4.13912e-07,-0.391,-0.1193,-0.6565,-0.7083,-0.4222,-0.5403,-0.8551,-0.258,-0.5753,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,BH_OBS_67,BH,CXOU J100514.2-07423,BH0018,160215.7,16.29,1238.383,False,False,False,2012-01-21T08:54:47,7.96,5.14,5.67,2.42,1.89,-14.880084589742008,-15.66354026615147,-14.93404701968613,-15.100179497572904,-14.536704390037997,-15.03526907894637,,-15.106238237942057,-15.563201489768197,-14.648783654660658,-14.950781977329818,,-15.009306039320249,-15.272702797196413,-14.587539452570038,-6.093180284533455,-5.757707095017069,-6.327625021253921,-6.729787145103757,-5.759201228882668,-6.248105311956253,-6.269621531412357,-6.499763525174361,-7.1114274031424,-5.869023308394383,-6.163802519221075,-5.942333896090171,-6.402743717074858,-6.880084589742009,-5.810790510417694,-14.892857894166928,-15.073307788749126,-14.981507546598527,-6.0042332209500255,-6.244419345129579,-6.107771788792268,,,,,,,,,,1.0,0.618,0.375,0.32025000000000003,4.5515e-05,0.00025562,0.00023010250000000002,0.00056408,4.8,0.8074,4.13912e-07,-0.4884,-0.3204,-0.654,-0.6746,-0.2723,-0.5515,-0.7901,-0.1505,-0.3879,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,BH_OBS_68,BH,CXOU J100514.2-07423,BH0018,119479.4,16.29,1238.383,False,False,False,2012-04-04T03:00:56,4.76,2.41,4.0,1.13,1.45,-14.979638717352293,-15.707965564005264,-15.37830453767072,-15.526075306583843,-14.825068406471557,-15.201349354554731,,-15.761452112318672,,-15.025580426147714,-15.07639335698254,,-15.528855034839367,-15.84043280676638,-14.911155437272996,-6.210066919068249,-5.744004273277598,-6.7559704109699785,-7.06590573164452,-6.02429253646282,-6.4319156686846055,-6.479909671887158,-7.139242876918458,-8.377682339166155,-6.209363038068297,-6.306976932076306,-5.97183558057553,-6.906578314837765,-7.336204877780593,-6.107071017644794,-15.16037113847384,-15.45717457304082,-15.299988937677888,-6.139491903109542,-6.554283423948227,-6.298983219220043,,,,,,,,,,5.0,0.9119999999999999,0.993,0.9933333333333333,9.338e-05,0.00015736,6.475333333333333e-05,0.00025936666666666666,4.8,0.8074,4.13912e-07,-0.3948,-0.0394,-0.7239,-0.827,-0.6109,-0.674,-0.9438,-0.4491,-0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,BH_OBS_69,BH,CXOU J100514.2-07423,BH0018,69689.2,16.29,1238.383,False,False,False,2012-04-06T18:15:48,3.53,1.59,3.18,0.0,0.0,-14.990124366287839,-15.354479485094126,-15.480303232840146,-15.38795825535473,-14.93666664104825,-15.273028416317123,,-16.137928280620006,,-15.220115036807355,-15.10885296955123,,-15.688034339631633,,-15.051684859310653,-6.175223537524454,-6.162600975657978,-6.831502516476967,-7.334888262924949,-6.04711073508907,-6.4582959767157115,,-7.489053051327027,,-6.300162274132754,-6.294050805089705,,-7.039053804266168,,-6.155460697870992,-15.172333543735858,-15.61672694327277,-15.426849795534922,-6.310415908498308,-6.753732907652172,-6.585494605799282,,,,,,,,,,1.5,0.724,0.9339999999999999,0.96,6.66e-05,0.00020459999999999999,0.0001425,0.00041180000000000003,4.8,0.8074,4.13912e-07,-0.9994,-0.3442,-1.0,-0.9994,-0.7083,-0.8339,-1.0,-0.5128,-0.8626,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,BH_OBS_70,BH,CXOU J100514.2-07423,BH0018,46281.0,16.29,1238.383,False,False,False,2012-04-05T19:03:53,2.67,1.56,2.0,1.0,1.1,-15.154529867018326,-14.336487529584844,-15.286005732339357,-15.310424784240062,-14.888401475119606,-15.639595945270061,,-15.960585880823864,,-15.272784179091508,-15.326702560240363,,-15.49689056332863,,-15.034563100223739,-6.308918507877031,-5.661942124580244,-6.644356949779131,-6.813326132500255,-6.054482177922161,-6.793984123236656,-7.167171870460646,-7.319030281534103,,-6.396963943749478,-6.481091426308586,-5.936666641048251,-6.855114581712858,-7.1143561281642365,-6.1928033392890525,-14.817670959383294,-15.758254347429355,-15.465136589451586,-6.104400677940281,-6.867983788593276,-6.328780859701386,,,,,,,,,,1.0,0.6265000000000001,0.7270000000000001,0.8140000000000001,4.98335e-05,0.0001631,0.0001088,0.00028295,4.8,0.8074,4.13912e-07,-0.2374,0.2305,-0.6565,-0.6458,-0.4472,-0.2917,-0.8951,-0.1106,-0.7164,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,BH_OBS_71,BH,CXOU J100515.4-07425,BH0019,36978.6,17.39,1313.561,False,False,False,2001-06-14T10:51:54,2.37,1.24,1.62,1.5,1.5,-15.303993284781454,-15.391260080931213,-15.367542707815275,-14.876148359032914,-14.75300930075845,-15.943857737940947,-16.702896349850743,-16.388701637703573,-15.721246399047171,-15.161339774011058,-15.508078287413849,-15.661543506395395,-15.629116983222394,-15.119072134732916,-14.905878404159438,-6.5036239459875995,-6.000825944411515,-6.760700520873107,-6.427012291801795,-6.021226215669878,-7.143512787131369,-6.699839463048647,-7.771599641296995,-7.125982296137813,-6.412401270278755,-6.707743928643524,-6.222645686915791,-7.011887159731648,-6.648783654660658,-6.174184555014796,-15.0527820084026,-15.676055231853809,-15.257196341530834,-6.250016469691431,-6.823850838873451,-6.447015606108616,,,,,,,,,,0.0,0.461,0.585,0.269,1.312e-05,0.0002403,0.0002357,0.00034,7.0,0.951,6.238000000000001e-07,0.4647,0.7876,0.0406,0.1174,-0.3635,0.4966,-0.3054,0.0581,-0.7189,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,BH_OBS_72,BH,CXOU J100515.4-07425,BH0019,40580.4,17.39,1313.561,False,False,False,2010-01-27T01:02:52,4.13,2.86,2.5,1.63,1.49,-14.920818753952375,-15.13024040521759,-14.834755673874689,-14.742561433140187,-14.423773862550394,-15.288699040083834,-15.860750782428394,-15.155647103689107,-15.46042211665469,-14.65856547542186,-15.066867176273266,-15.348721986001856,-14.961777361631281,-14.96738123914928,-14.52201102374911,-6.169154807691388,-5.487182241435127,-6.218747405751544,-6.400226060853612,-5.699621935129297,-6.537152964168326,-6.217527375833714,-6.539703673242524,-7.020042106659335,-5.914709421769935,-6.315334135974139,-5.705754283861882,-6.345823458122039,-6.607830850510264,-5.793984123236656,-14.745601788800812,-15.108752540451304,-14.887307880224451,-5.858011220780216,-6.301483635944539,-6.021591207376961,,,,,,,,,,0.0,0.4526666666666667,0.37833333333333335,0.3586666666666667,2.0690000000000004e-05,0.00032439999999999997,0.00031743333333333337,0.0005012666666666666,7.0,0.951,6.238000000000001e-07,-0.2523,0.0493,-0.559,-0.3123,-0.0562,0.0056,-0.6115,0.2067,-0.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,BH_OBS_73,BH,CXOU J100515.4-07425,BH0019,75682.2,17.39,1313.561,False,False,False,2010-01-29T14:46:35,6.65,4.54,4.06,2.38,1.96,-14.774690718274137,-14.928486194904911,-14.711303739409745,-14.80799040734633,-14.344477403746582,-14.993106292052099,-15.809388202186396,-14.906928693623936,-15.28525123927494,-14.485053994691995,-14.8703101078007,-15.165897344287206,-14.7956086680807,-14.984221243610959,-14.409046764812015,-6.040195683491662,-5.569763646588489,-6.093180284533455,-6.410832609453952,-5.585026652029182,-6.258533238230245,-6.0670191780768015,-6.2888679276931585,-6.805208242278075,-5.716698771296451,-6.13578566953867,-5.745693667668714,-6.177505014721249,-6.559720786764411,-5.645891560852599,-14.662221375163817,-14.906466253301366,-14.766115891234115,-5.829750022452363,-6.096996880591485,-5.94099732392215,,,,,,,,,,1.0,0.5744,0.268,0.40380000000000005,3.3624399999999996e-05,0.00032097800000000003,0.00030833,0.00063162,7.0,0.951,6.238000000000001e-07,-0.4047,-0.2117,-0.589,-0.4497,-0.0512,-0.2555,-0.6277,0.1106,-0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BH_OBS_74,BH,CXOU J100515.4-07425,BH0019,171955.9,17.39,1313.561,False,False,False,2012-01-18T14:26:38,3.53,1.38,2.94,1.78,1.1,-15.422623108082986,-15.604498875694373,-15.878440155812498,-15.410050398674292,-15.117304737618403,-15.736127323134776,-16.473789996158335,-16.711080394338275,-16.180127178049453,-15.38955277855788,-15.551757587365561,-15.850472986245652,-16.10896458468469,-15.643018599006869,-15.232473100591617,-6.637894680706227,-6.111764326729433,-7.286089645871044,-6.95116991347165,-6.396530840266161,-6.945004138470859,-7.434034182553333,-8.118558278058607,-7.512720183556931,-6.6495581434649385,-6.764724123312948,-6.392652223231587,-7.516555351901465,-7.140261433802853,-6.504872118757067,-15.417686591843053,-15.847412034634644,-15.580834295769467,-6.503554708126647,-7.0833029146121715,-6.702309506753443,,,,,,,,,,0.0,0.472,0.5569999999999999,0.6659999999999999,3.126e-06,8.6115e-05,8.539499999999999e-05,0.00012485,7.0,0.951,6.238000000000001e-07,0.4622,0.7626,0.0893,-0.3948,-0.7108,-0.1205,-0.644,-0.4953,-0.8826,,,,,,,,,,,,,,,,,,,,,,,,,,,
