index,obs_id,class,src_n,src_id,livetime,significance,likelihood,pileup_flag,mstr_sat_src_flag,mstr_streak_src_flag,gti_obs,flux_significance_b,flux_significance_m,flux_significance_s,flux_significance_h,flux_significance_u,flux_aper_hilim_s,flux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_lolim_u,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper_lolim_b,flux_aper_s,flux_aper_u,flux_aper_m,flux_aper_h,flux_aper_b,photflux_aper_hilim_s,photflux_aper_hilim_u,photflux_aper_hilim_m,photflux_aper_hilim_h,photflux_aper_hilim_b,photflux_aper_lolim_s,photflux_aper_lolim_u,photflux_aper_lolim_m,photflux_aper_lolim_h,photflux_aper_lolim_b,photflux_aper_s,photflux_aper_u,photflux_aper_m,photflux_aper_h,photflux_aper_b,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,flux_powlaw_hilim,flux_powlaw_lolim,flux_powlaw,flux_brems_lolim,flux_brems_hilim,flux_brems,flux_bb_hilim,flux_bb_lolim,flux_bb,var_index,var_prob,ks_prob,kp_prob,var_sigma,var_mean,var_min,var_max,var_inter_index,var_inter_prob,var_inter_sigma,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_hs,hard_ms,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,powlaw_gamma,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl,powlaw_ampl_hilim,powlaw_ampl_lolim,powlaw_stat,bb_kt,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim,bb_nh,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_stat,brems_kt,brems_kt_hilim,brems_kt_lolim,brems_nh,brems_nh_hilim,brems_nh_lolim,brems_stat
46,PULSAR_OBS_46,PULSAR,PSR J0359+5414,PL0010,68177.8,9.65,246.5045,False,False,False,2013-04-16T02:14:09,4.27,2.35,2.84,2.2,0.0,-14.926281649653877,,-14.977571628814513,-14.232695682546726,-14.145086977692145,-15.428407616638692,,-15.375614758579735,-14.661145253747677,-14.395449967428739,-15.102482870599475,,-15.132532512140948,-14.39083262569798,-14.249337353865943,-5.940058111938045,-4.980053318321158,-6.319755162957392,-6.176330186731864,-5.63320361671327,-6.2636034977233574,,-6.714442690992226,-6.609064892896621,-5.841939206063395,-6.0672726326984705,,-6.473789996158335,-6.336016545391733,-5.722390785695909,-14.418790147645158,-14.757023997814548,-14.551881379707853,-5.520275008541822,-6.314616590198512,-6.148900717823471,,,,,,,,,,1.3333333333333333,0.6266666666666666,0.5346666666666667,0.5306666666666667,2.7779999999999998e-05,0.00027356666666666663,0.0002556666666666667,0.0005991999999999999,2.75,0.5355,5.819749999999999e-07,0.1911,0.4603,-0.1106,-0.3023,-0.4585,-0.0431,-0.544,-0.2267,-0.6552,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PULSAR_OBS_47,PULSAR,PSR J0359+5414,PL0010,63001.1,9.65,246.5045,False,False,False,2013-07-11T08:06:33,4.56,3.39,3.11,1.36,0.97,,,-14.770318157682324,-14.357436562895613,-14.212752119668046,,,-15.034516075754862,-14.988006885340743,-14.458295976715712,,,-14.882728704344236,-14.567190994966833,-14.318397001269132,-5.822752163744377,-4.5892227666227905,-6.151564544668529,-6.493630282904496,-5.589391457431632,-6.112157734892643,,-6.4156687756324695,-7.330869152626668,-5.783042792638903,-5.943857737940948,-4.90274269030658,-6.263842624726868,-6.728855682050922,-5.675511766692344,-14.390227783410207,-14.742113525424573,-14.53150497549293,-5.209654306432343,-6.243960600751181,-5.481738814083505,,,,,,,,,,0.3333333333333333,0.445,0.7103333333333334,0.48933333333333334,4.1479999999999996e-05,0.00035460000000000005,0.0003244,0.0005875333333333334,2.75,0.5355,5.819749999999999e-07,-0.4272,-0.1568,-0.7114,-0.7233,-0.3898,-0.529,-0.8876,-0.1968,-0.5565,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PULSAR_OBS_48,PULSAR,PSR J0418+5732,PL0011,27216.8,73.32,41651.57,False,False,False,2010-07-23T15:17:44,18.72,13.05,8.13,11.53,0.0,-13.910094888560602,-14.377993326993195,,-13.048419655096609,-12.872247484167026,-14.021317434843056,,,-13.123032032567416,-12.916855856856948,-13.962175249411658,,,-13.084125497142308,-12.894149325614856,-5.114525697170842,-5.711080394338273,-4.851397345193907,-4.765229704839084,-4.296107046367456,-5.221921138062545,,-4.91829272990265,-4.84103473961659,-4.342657263185374,-5.16488040957545,,-4.8823973083099155,-4.800244822746525,-4.318125877871353,-13.221599102056059,-13.288296086303175,-13.257864275456528,-4.737800541705831,-4.8073266340957055,-4.775409967495603,-12.92554928104541,-12.986741334716484,-12.95546023960759,-12.983802646487561,-12.92299567320665,-12.951946826884392,-12.915066425063284,-12.97183558057553,-12.941573975542994,0.0,0.09475000000000001,0.5047499999999999,0.44825000000000004,3.69725e-05,0.00753,0.0074885,0.007568750000000001,6.4,0.8934000000000001,1.355548e-05,0.0924,0.1468,0.0356,0.3973,0.3161,0.4578,0.3329,0.3804,0.2517,2.893,3.104,2.697,89.71,104.5,76.96,0.0001284,0.0001653,0.0001014,1.31,0.6553,0.6873,0.6233,20.87,8.721,14.38,6.937e-05,5.647e-05,8.605e-05,0.526,2.08,2.372,1.828,61.66,71.36,53.29,0.888
49,PULSAR_OBS_49,PULSAR,PSR J0418+5732,PL0011,27217.4,73.32,41651.57,False,False,False,2010-11-29T06:11:15,9.42,6.84,6.34,3.18,1.15,-14.148497047229455,-14.861697301833718,-13.993533957750769,-14.159956669396506,-13.64130390042619,-14.285837953901147,,-14.124822940185297,-14.431446287950557,-13.730954290342376,-14.211760902617831,,-14.05202742075422,-14.27083521030723,-13.683819901106547,-5.318849250067578,-5.385419133002514,-5.385630160451711,-5.798602875679548,-4.865504144165326,-5.457050151185821,-6.541815564429737,-5.513569521145566,-6.081550257598842,-4.9582126810282485,-5.382475465113708,-5.657182685364267,-5.444905551421681,-5.91721462968355,-4.907981529247203,-14.014232332359944,-14.155361314139467,-14.085318426085056,-5.2479361791966515,-5.427546636592438,-5.327772797013724,,,,,,,,,,0.5,0.401,0.2775,0.28975,0.00025169250000000004,0.0018830750000000001,0.001742975,0.0034297750000000004,6.4,0.8934000000000001,1.355548e-05,-0.4884,-0.3567,-0.6065,-0.5397,-0.07,-0.4129,-0.6502,0.0381,-0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PULSAR_OBS_50,PULSAR,PSR J0418+5732,PL0011,69844.0,73.32,41651.57,False,False,False,2011-07-20T02:45:25,13.19,9.76,8.1,4.32,1.62,-14.244353780543321,-14.92959267825988,-14.084178212379602,-14.216882862509532,-13.729554091982038,-14.352128234693767,,-14.176786686717332,-14.431680914904888,-13.794795636051855,-14.294906389452127,,-14.128018646156631,-14.311135431945209,-13.759950227887352,-5.455931955649724,-5.5347659050119855,-5.4703130462270835,-5.927382523454764,-4.9821322810364945,-5.563678299860267,-6.174573882232177,-5.559720786764411,-6.133830852366229,-5.048031415507089,-5.506402550999473,-5.738975166007602,-5.512720183556931,-6.015292705517327,-5.013810700263176,-14.098868748644628,-14.209827471507014,-14.15760296757623,-5.368414195273023,-5.499110652770174,-5.427979240234724,-13.787812395596042,-13.871600731282193,-13.82739706879014,-13.914709421769935,-13.79533748825178,-13.839231438138873,-13.804377056413063,-13.921905849593589,-13.850472986245652,0.5,0.40575,0.43825000000000003,0.34625,9.8895e-05,0.0014739,0.001415625,0.00222435,6.4,0.8934000000000001,1.355548e-05,-0.5209,-0.4304,-0.609,-0.5272,-0.0062,-0.4329,-0.6177,0.0731,-0.0843,4.269,4.677,3.919,72.3,85.49,60.98,3.898e-05,5.426e-05,2.886e-05,0.62,0.3786,0.4132,0.344,20.03,4.289,11.48,9.398e-05,6.01e-05,0.000157,0.51,0.8563,0.9977,0.7297,40.07,48.89,32.51,0.434
51,PULSAR_OBS_51,PULSAR,PSR J0418+5732,PL0011,68029.7,73.32,41651.57,False,False,False,2011-11-26T12:05:47,12.62,9.51,7.97,2.78,1.07,-14.278931698202841,-14.789681480173767,-14.120961494762764,-14.649364391741045,-13.847100403606252,-14.388489112873344,,-14.212752119668046,-15.015202742910708,-13.918292729902651,-14.330218384791463,,-14.163106483623567,-14.790216985151485,-13.880084589742008,-5.46268472688799,-5.771856392402258,-5.505567101273601,-6.262171494104216,-5.034845354013075,-5.57218942732401,-7.415216621003492,-5.597566653780688,-6.589560213789653,-5.103970087603773,-5.5139948136377575,-6.053498609430412,-5.547600154088558,-6.39577394691553,-5.066917837630209,-14.208800753501125,-14.332535839655124,-14.278271801427211,-5.442858673837889,-5.572814560497882,-5.5015764064863095,-13.901010360598823,-14.00471589231074,-13.943476275920899,-14.125808195320928,-13.918292729902651,-13.975514332300833,-13.919373513078193,-14.11611154211152,-13.978397283971757,0.0,0.32699999999999996,0.714,0.59125,6.413274999999999e-05,0.001301825,0.0012549,0.0016173749999999999,6.4,0.8934000000000001,1.355548e-05,-0.7508,-0.6677,-0.8301,-0.7695,-0.0412,-0.6889,-0.8438,0.0406,-0.1205,5.488,6.089,4.964,100.2,117.0,85.64,7.547e-05,0.0001158,5.1e-05,1.514,0.2775,0.3042,0.2522,48.8,27.0,37.1,0.0004944,0.0002717,0.0009596,1.209,0.5103,0.597,0.4368,63.17,75.29,52.66,1.289
52,PULSAR_OBS_52,PULSAR,PSR J0437-4715,PL0012,8570.3,113.03,111367.0,False,False,False,2005-10-10T15:51:05,36.13,17.62,29.2,7.23,18.5,-12.294307303462297,-11.938924676370208,-12.711974464611638,-12.861066059743075,-12.08370400543687,-12.324771746406936,-11.98589967848038,-12.761452112318672,-12.984640244590786,-12.109076228510986,-12.309272456129634,-11.961777361631281,-12.735890843694191,-12.916497380169732,-12.096204857258964,-3.5434821421947373,-3.0769114845576007,-4.092105164583717,-4.625801742070918,-3.2753146117626404,-3.573326111978627,-3.1238976786222064,-4.141462802430361,-4.746661994673894,-3.299382804317943,-3.5576770442544254,-3.0997967869831067,-4.116111542111519,-4.681936665037238,-3.2867615384543383,-12.24944532401099,-12.290543468194683,-12.269411504874597,-3.453738732045812,-3.4918960309070175,-3.472205175866754,-12.11941504393502,-12.145208305946014,-12.132473588800258,-12.233438447362468,-12.109187901044876,-12.165960981840533,-12.198459093809682,-12.224316750973957,-12.21034879120659,0.8,0.16620000000000001,0.5766,0.5242,0.000541908,0.07332459999999999,0.0728124,0.0757,8.0,1.0,0.000258422,-0.5709,-0.5228,-0.6202,-0.8607,-0.5684,-0.8426,-0.8776,-0.5465,-0.5903,3.851,4.031,3.685,19.47,22.59,16.54,0.0005278,0.0005865,0.0004763,0.777,0.2357,0.2415,0.2343,0.2428,,1.86e-07,0.02449,0.02176,0.02751,1.918,0.8253,0.8793,0.7507,0.4057,2.554,,0.93
53,PULSAR_OBS_53,PULSAR,PSR J0437-4715,PL0012,22843.8,113.03,111367.0,False,False,False,2005-02-18T10:40:21,57.13,,46.07,11.92,29.44,-12.327532686931917,-12.035976207159967,,-12.883392256011751,-12.112495225764622,-12.346305204684919,-12.065501548756432,,-12.950781977329818,-12.12714475529519,-12.336770365467132,-12.050463626623857,,-12.914709421769935,-12.119529407196222,-3.563519304990505,-3.1419442819496357,,-4.634886568372423,-3.2922595457262287,-3.5823622603477703,-3.1714689933548987,,-4.707743928643524,-3.307417437725091,-3.5728385970740346,-3.1564557880543647,,-4.669789215428472,-3.2998156703778023,-12.24156124685996,-12.26586051186133,-12.253385259136392,-3.4179991709004005,-3.4413814169275776,-3.4295475475612682,-12.159266765388193,-12.175028538876306,-12.166789119717391,-12.189431470783587,-12.17308335281508,-12.180587688790675,-12.223516744166318,-12.238974748288628,-12.230844309285601,0.0,0.039400000000000004,0.45519999999999994,0.4412,4.624e-05,0.0727804,0.072747,0.072834,8.0,1.0,0.000258422,,,,-0.852,,-0.8401,-0.8626,,,4.0,4.107,3.897,22.69,24.62,20.83,0.0005459,0.0005826,0.000512,1.583,0.2363,0.2403,0.2355,0.09684,,2.341e-07,0.02293,0.02117,0.02335,2.785,0.741,0.7801,0.7035,3.026,4.316,1.777,1.526
54,PULSAR_OBS_54,PULSAR,PSR J0437-4715,PL0012,24788.9,113.03,111367.0,False,False,False,2005-03-03T10:23:14,49.36,25.79,38.9,17.05,23.73,-12.513427849481644,-12.349012905616554,-12.82131076022441,-12.731890270191522,-12.200452692874386,-12.535808629359,-12.385841290490825,-12.855114581712858,-12.784891418946907,-12.21810108064885,-12.524038410807576,-12.367036831832738,-12.837734385701978,-12.757458571701616,-12.208941256408174,-3.745935547085662,-3.369470428573176,-4.197431501686044,-4.437945170343621,-3.4203307064452795,-3.7682756166714837,-3.4060497047360125,-4.231139999157043,-4.489053051327027,-3.4379451703436215,-3.756713853916554,-3.3873220816834984,-4.213958789757446,-4.461929212956828,-3.429106963781608,-12.4632143697493,-12.491766645027989,-12.477060457747884,-3.662960260079622,-3.6907702492777865,-3.676574629236394,-12.245269530976246,-12.264241462556262,-12.254456798001975,-12.273680387889225,-12.256411849840097,-12.264480941184829,-12.359518563029578,-12.378615971518347,-12.368860749743188,0.0,0.123,0.49239999999999995,0.4668,0.000320348011224,0.05703199999999999,0.05660400000000001,0.05734399999999999,8.0,1.0,0.000258422,-0.2773,-0.2455,-0.3092,-0.6696,-0.4834,-0.654,-0.6877,-0.4653,-0.5003,3.184,3.271,3.102,15.32,17.08,13.6,0.0003122,0.0003318,0.0002938,1.218,0.2751,0.2765,0.2738,0.08829,,2.198e-07,0.008503,0.008343,0.009287,3.359,1.272,1.298,1.242,4.815e-06,0.4648,,1.134
55,PULSAR_OBS_55,PULSAR,PSR J0437-4715,PL0012,24512.8,113.03,111367.0,False,False,False,2005-04-28T06:12:29,56.43,28.42,43.02,14.32,27.42,-12.413300198375952,-12.224316750973957,-12.767003889607846,-12.838931614528825,-12.15939212099071,-12.433562507804929,-12.255628772668139,-12.79860287567955,-12.899974269892137,-12.174963558778646,-12.423313194799004,-12.239728339457937,-12.781989957015636,-12.868381335650874,-12.16710805524021,-3.654822383457296,-3.2307704182634063,-4.143512787131369,-4.5394028111023985,-3.3576344191550267,-3.6751005029476866,-3.262489309326524,-4.174054856796152,-4.600153287287077,-3.3730440485645525,-3.6647427435654683,-3.246340352714001,-4.158515390664607,-4.567832730557412,-3.3653212478213175,-12.399811501543772,-12.425528870023205,-12.412446172520514,-3.56900956781329,-3.594008569332675,-3.581311000460205,-12.193209728415933,-12.209574082608889,-12.201694717978024,-12.225410049735206,-12.209363038068297,-12.217670731003164,-12.296364762416104,-12.312649430441972,-12.303556236861,0.0,0.04479999999999999,0.2606,0.2404,2.24846e-05,0.066248,0.06622600000000001,0.06627000000000001,8.0,1.0,0.000258422,-0.4385,-0.4079,-0.4691,-0.777,-0.5134,-0.7639,-0.7914,-0.4991,-0.5278,3.388,3.476,3.305,14.74,16.42,13.08,0.000363,0.000385,0.0003424,1.032,0.2588,0.2601,0.2578,0.07193,,2.73e-07,0.0129,0.01268,0.01398,3.412,1.029,1.046,1.012,3.061e-07,0.2756,,1.016
56,PULSAR_OBS_56,PULSAR,PSR J0437-4715,PL0012,20764.8,113.03,111367.0,False,False,False,2005-11-28T04:16:20,31.09,16.82,19.64,,10.88,-13.041961983901663,-12.92118081690115,-13.10446696051593,,-12.370896349822864,-13.086239113587677,-13.003838706631994,-13.156144577376839,,-12.399789693590671,-13.063536525995254,-12.959397659885926,-13.12953756841108,,-12.384681343388522,-4.267445420148568,-3.9129287940934647,-4.491066473949967,,-3.7624562618571256,-4.311758204022288,-3.9931062920520994,-4.542723813938674,,-3.7904849854573692,-4.289036881004725,-3.95116991347165,-4.5161275457773264,,-3.7762445463427587,-12.747747875520659,-12.789674790538262,-12.767766478885266,-4.020793186054291,-4.069254671688887,-4.044348322154799,-12.431680914904888,-12.465085895570134,-12.447940465812115,-12.477425367308824,-12.438183335681043,-12.456180194857343,-12.501827339363457,-12.542572307053515,-12.52128924448724,0.0,0.06820000000000001,0.5836,0.4814,5.4586e-05,0.0247166,0.024662800000000002,0.024773200000000002,8.0,1.0,0.000258422,,,,,,,,,,1.82,1.909,1.735,7.219,9.98,4.583,8.254e-05,9.014e-05,7.563e-05,1.723,0.6306,0.6527,0.6243,0.1709,,2.285e-07,0.0001899,0.0001839,0.0002124,3.139,5.45,6.428,4.675,2.039,4.113,0.08346,1.56
57,PULSAR_OBS_57,PULSAR,PSR J0437-4715,PL0012,18777.6,113.03,111367.0,False,False,False,2006-02-10T11:14:40,36.71,19.07,25.3,16.51,16.15,-12.745935547085661,-12.33582829463807,-12.941573975542994,-12.597566653780689,-12.271646217978772,-12.780415473785744,-12.38933983691012,-12.987162775294827,-12.651889931519761,-12.296107046367455,-12.762205006726077,-12.361710464585743,-12.963371104637838,-12.62397081827182,-12.283329024439864,-3.9821322810364945,-3.5101820916985496,-4.325690111058523,-4.301551461984671,-3.574955125448611,-4.016373712875465,-3.5639964643301036,-4.371406744148741,-4.354381261757305,-3.598599459218456,-3.9982662871909995,-3.5362562787529406,-4.3472703039307525,-4.3263341237542985,-3.586532587014175,-12.51060407827287,-12.551170055134818,-12.530177984021837,-3.8088956651538433,-3.848973552822966,-3.8282618483364543,-12.332827327521132,-12.361410916707284,-12.346690987061521,-12.369572124974976,-12.341035157335565,-12.354970935278857,-12.494985759915894,-12.53446844302645,-12.51074483163074,0.0,0.0596,0.46220000000000006,0.479,5.392400000000001e-05,0.039258,0.0392,0.039314,8.0,1.0,0.000258422,0.0275,0.0656,-0.0119,-0.3598,-0.3823,-0.3292,-0.3904,-0.3567,-0.4104,2.379,2.468,2.294,8.371,10.54,6.262,0.0001556,0.0001677,0.0001445,1.723,0.3949,0.4259,0.388,0.1154,,1.985e-07,0.001332,0.001018,0.001646,4.299,2.46,2.582,2.341,4.577e-06,0.528,,1.542
58,PULSAR_OBS_58,PULSAR,PSR J0437-4715,PL0012,23443.0,113.03,111367.0,False,False,False,2000-05-30T00:09:16,60.9,29.16,52.44,11.77,37.99,-12.303993284781454,-12.2611401979278,-12.724919101543142,-12.915423722065668,-12.100015437450608,-12.320572103387882,-12.2839966563652,-12.754734160542538,-12.989276134608227,-12.11429961987167,-12.311936303053656,-12.272458742971443,-12.73969005420508,-12.949620243738542,-12.106904333903772,-3.5099009949366953,-3.212185432936977,-4.0891089113554715,-4.654234306885511,-3.214812579970638,-3.5265130299354315,-3.2350770153501114,-4.118900781610983,-4.728390698621168,-3.2290743853610007,-3.517841304588724,-3.2235167441663184,-4.103749437538362,-4.688670047696207,-3.221631656644126,-12.366753798457735,-12.388276691992658,-12.377205923260522,-3.4851813958096716,-3.5046388540289675,-3.494651920011233,-12.124244420741945,-12.138405855356135,-12.130650919240907,-12.156518056960042,-12.140741582532693,-12.148191485771763,-12.183361055101539,-12.196884445109973,-12.19037295810595,0.0,0.0472,0.5944,0.591,3.94704e-05,0.0900876,0.09005160000000001,0.09013080000000001,8.0,1.0,0.000258422,-0.5859,-0.5578,-0.6152,-0.8732,-0.5871,-0.8638,-0.8838,-0.5753,-0.6002,4.084,4.194,3.979,22.8,24.65,20.99,0.000598,0.0006371,0.0005619,1.247,0.2292,0.23,0.2285,0.08341,,2.56e-07,0.02887,0.02696,0.0293,2.796,0.698,0.7345,0.6636,3.188,4.427,1.982,1.395
59,PULSAR_OBS_59,PULSAR,PSR J0525-6607,PL0014,26804.9,117.49,49419.92,False,False,False,2009-07-18T00:37:01,56.95,39.81,30.66,27.28,4.78,-12.666351243485298,-13.194431182451444,-12.459670525209127,-12.253677234910047,-11.960585880823864,-12.695078838099109,-13.358625054807874,-12.481486060122112,-12.284581677404944,-11.975514332300833,-12.680477550934546,-13.268814292365999,-12.470441326978836,-12.26889494878408,-11.967784296702018,-3.8719239873312845,-4.400553624274725,-3.85078088734462,-4.00638744206111,-3.2985183643790728,-3.9003193588907497,-4.585193720498987,-3.8728952016351923,-4.038294215997495,-3.313721321932799,-3.8857227034384136,-4.483200295918375,-3.8616973018337184,-4.021545566634772,-3.306009389539223,-12.3412047176637,-12.365948163836002,-12.353312065663905,-3.7368375350377834,-3.7629843712548383,-3.749614157027427,-12.003970171588923,-12.02086153045319,-12.01197643807134,-12.032358435916988,-12.014798141635428,-12.023054249440758,-12.03990993209508,-12.055616042359155,-12.046965542749643,0.0,0.0442,0.4702,0.6106,2.6461000000000003e-05,0.0722076,0.07216320000000001,0.0722328,5.8,0.8172,0.00014581,-0.1811,-0.1618,-0.203,-0.1549,0.0275,-0.1318,-0.178,0.0481,0.0081,2.975,3.039,2.912,50.27,52.7,47.92,0.0008816,0.0009364,0.0008306,1.291,0.511,0.5207,0.5012,4.096,1.218,2.626,0.001354,0.001248,0.001471,1.658,1.678,1.753,1.606,30.5,32.19,28.87,1.217
60,PULSAR_OBS_60,PULSAR,PSR J0525-6607,PL0014,26543.0,117.49,49419.92,False,False,False,2009-09-19T00:27:40,57.65,39.62,32.27,27.11,4.49,-12.627087997029893,-13.471597562046382,-12.460547508450539,-12.281249265260335,-11.966174306046689,-12.654234306885511,-13.649751981665837,-12.482408269288092,-12.313363730737706,-11.980883709552927,-12.640354207325457,-13.549135307620233,-12.47134035476501,-12.296536658116707,-11.973466735476704,-3.83238732727247,-4.444301105281099,-3.850472986245652,-4.010639186223752,-3.2869296741443605,-3.8591778198906894,-4.642446280256919,-3.8722474841670267,-4.042728020007057,-3.3019864960608185,-3.845576026885353,-4.52958950902407,-3.8613815661005075,-4.025902996205869,-3.294392836595395,-12.35254660946279,-12.375841711210898,-12.363885376131382,-3.726660688892481,-3.7521199820116102,-3.7390942323501997,-11.99439055463972,-12.012021084124518,-12.003357008644528,-12.01958753839311,-12.002657309398378,-12.011396456654335,-12.030071810571885,-12.046723663332696,-12.038151940981676,0.0,0.1096,0.492,0.3524,6.3296e-05,0.0740826,0.07403960000000001,0.074283,5.8,0.8172,0.00014581,-0.1874,-0.1668,-0.208,-0.2049,-0.0175,-0.183,-0.2267,0.0019,-0.0369,2.959,3.021,2.899,47.46,49.72,45.28,0.0008643,0.0009153,0.0008168,1.291,0.511,0.5207,0.5013,2.357,,0.982,0.001359,0.001255,0.001475,1.624,1.704,1.779,1.634,28.08,29.63,26.57,1.159
61,PULSAR_OBS_61,PULSAR,PSR J0525-6607,PL0014,25983.8,117.49,49419.92,False,False,False,2009-09-16T07:54:12,55.26,38.86,29.5,26.44,3.7,-12.685290307044827,-13.917573699139227,-12.470569645633015,-12.289628735739237,-11.985479461242075,-12.715118285344547,-14.276626432981015,-12.492954127572673,-12.321481620959887,-12.00056495012367,-12.700057099977233,-14.06103020277711,-12.481617684454656,-12.305307073668516,-11.992679047077255,-3.888401475119606,-4.557206774060231,-3.857610533881164,-4.0227795533646145,-3.311758204022288,-3.917933065714887,-4.800244822746525,-3.880084589742009,-4.055714779311248,-3.3275326869319177,-3.9030899869919438,-4.658367664221946,-3.868702203402377,-4.0384365376379305,-3.319573829141855,-12.375885052016857,-12.399007730204605,-12.387176105293168,-3.7552232949416986,-3.7815695363807684,-3.7680769819299935,-12.020224067270314,-12.03810452633215,-12.028631363208577,-12.046047116768078,-12.028631363208577,-12.037346595106788,-12.051000545973046,-12.068847361476706,-12.059184791349198,0.0,0.0782,0.4232,0.4378,5.46766e-05,0.07015500000000001,0.070106,0.0702576,5.8,0.8172,0.00014581,-0.1924,-0.1718,-0.2142,-0.1549,0.04,-0.1305,-0.178,0.0606,0.0194,3.1,3.168,3.035,55.33,57.96,52.83,0.0009762,0.00104,0.0009173,1.051,0.5037,0.5137,0.4937,6.168,3.082,4.594,0.001431,0.001313,0.001562,1.423,1.581,1.651,1.514,33.4,35.2,31.68,0.963
62,PULSAR_OBS_62,PULSAR,PSR J0525-6607,PL0014,28707.3,117.49,49419.92,False,False,False,2009-07-31T19:37:08,59.02,40.5,32.81,29.01,5.14,-12.64340056427503,-13.150273555803672,-12.47755576649368,-12.286509456906057,-11.976747540366288,-12.67019547783593,-13.307417437725091,-12.498940737782249,-12.316412682427233,-11.99097425791309,-12.656591406196142,-13.221776373233903,-12.488116639021126,-12.301203748209568,-11.983802646487561,-3.8498578381514412,-4.382370702242158,-3.8655041441653264,-4.0116640441439495,-3.2985183643790728,-3.876475019057268,-4.554395796726403,-3.88706002391592,-4.041627267521393,-3.313274378925458,-3.8629625452104874,-4.457548052624023,-3.876148359032914,-4.026364226582593,-3.3058337040668015,-12.355945650409184,-12.380161908660526,-12.367885014090902,-3.735508020058321,-3.7607205464405893,-3.7478365644465064,-12.006211186181295,-12.02323747673254,-12.014483712147285,-12.029002634427515,-12.012557195064199,-12.020724852408977,-12.039624368589841,-12.053400374984868,-12.046288619572445,0.0,0.07720000000000002,0.4332000000000001,0.6252,4.1604000000000004e-05,0.072142,0.0721152,0.0722768,5.8,0.8172,0.00014581,-0.1711,-0.1505,-0.1905,-0.1861,-0.015,-0.1643,-0.208,0.0031,-0.0344,2.973,3.033,2.915,47.18,49.36,45.09,0.0008472,0.0008954,0.0008023,1.14,0.5155,0.5224,0.5071,1.083,,7.24e-06,0.001271,0.001224,0.001361,1.51,1.715,1.788,1.647,27.37,28.86,25.93,0.99
63,PULSAR_OBS_63,PULSAR,PSR J0537-6910,PL0015,28138.7,519.42,867858.9,False,False,False,2002-08-23T17:57:16,69.47,44.55,31.46,43.21,4.32,-12.817015032996418,-13.999132278468773,-12.385419133002515,-11.80271944187438,-11.680269505669775,-12.844360366240224,-14.20690839982342,-12.404944910240696,-11.822752163744376,-11.692717952966653,-12.83061950468805,-14.090764996631693,-12.395018370392568,-11.812479279163536,-11.686343653381968,-4.006167133386014,-4.984640244590786,-3.7825160557860937,-3.6289321377282637,-3.1739900222088995,-4.033764375901418,-5.189700258959832,-3.802168306671097,-3.6489771474158763,-3.1864857284581167,-4.01972385892216,-5.075204004202088,-3.7920964696139485,-3.638839004804974,-3.180192935409244,-12.071899240453074,-12.088745418534236,-12.080136284000082,-3.627511456506976,-3.6451308669399554,-3.6362113301622516,-11.714667772356115,-11.730253626869233,-11.722390785695909,-11.735654492949907,-11.719649306953995,-11.72723041344824,-11.767257937279263,-11.783834097714006,-11.775466937393915,0.0,0.11180000000000001,0.4507999999999999,0.493,4.42246e-05,0.09295528,0.09291208,0.0931176,8.0,1.0,0.00059842,0.1749,0.1893,0.1593,0.4122,0.2561,0.4279,0.3966,0.2742,0.2392,1.961,2.005,1.918,53.83,55.78,51.94,0.0007063,0.0007402,0.0006742,1.125,0.7683,0.7817,0.755,12.05,9.74,10.88,0.0005079,0.0004772,0.0005408,2.471,5.2,5.579,4.853,43.52,44.95,42.16,1.197
