#angDist,name,ra,dec,err_ellipse_r0,conf_flag,extent_flag,sat_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,significance,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,var_intra_index_b,var_intra_index_w,var_inter_index_b,var_inter_index_w,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp
0.559550,2CXO J174803.8-244646,267.0160442344579,-24.77950445290128,0.7152094537641899,1,0,0,6.8458068423182E-15,5.7535834859775E-15,7.8652153082363E-15,,,,12.219925154370934,0.66708307307933,0.56652092442224,0.76014990630856,0.54465958775765,0.28169893816365,0.77014366021237,8,,4,,4068061085762343040,267.01612656743066,0.44123141844532765,-24.779368178543475,0.3863694341555618,-0.9070369668359352,0.4350008018123204,18.258091,
0.367953,2CXO J174803.9-244647,267.0166253862842,-24.779865409081363,0.7178989541501373,1,0,0,2.0778718028023E-15,1.4087266459677E-15,2.747016959637E-15,,,,7.5308510161565705,0.22485946283573,-0.053091817613991,0.47532792004997,,,,2,,0,,4068061085762321664,267.01664035327605,0.5107650901887307,-24.779966710846185,0.4669171227036812,-3.328221761773301,0.5323722684993215,18.35234,
0.398339,2CXO J174804.2-244642,267.01764202358197,-24.77846233134111,0.7105913422350052,0,0,0,3.9365586413771E-14,3.7028643967678E-14,4.1546732696791E-14,,,,31.229162655732836,0.7158026233604,0.68019987507808,0.75015615240475,0.71955028107433,0.61648969394129,0.81636477201749,6,,0,,4068061085762345344,267.0175234172796,0.33359026013332427,-24.778487765574745,0.29021596780596537,0.798785736823475,0.34311990319802665,17.511086,
0.375649,2CXO J174804.3-244703,267.01827118663186,-24.784406264007277,0.7110564959596654,0,0,0,1.7589063962878E-14,1.6578287726767E-14,1.8536666684233E-14,,,,18.772768896979937,0.69581511555278,0.66021236727046,0.7314178638351,0.55215490318551,0.44409743910056,0.65396627108057,6,,8,,4067310462863565056,267.0182944291455,0.31047230080259897,-24.784508454950902,0.2766271151748217,-0.9433410707285695,0.33434227449903703,17.400015,4.118375
0.393103,2CXO J174804.4-244641,267.01836699084674,-24.778180208416092,0.7876609844413159,0,0,0,1.4890829846019E-15,1.0163582275854E-15,1.9381715037676E-15,,,,3.3636363636364557,0.35477826358526,0.12929419113054,0.54653341661462,0.29606495940037,0.021861336664585,0.54778263585259,1,,5,,4068061085762344192,267.0182846061889,0.23931033702465404,-24.778259760750426,0.2127889911720437,-0.9349540168550537,0.24957072624898954,16.151047,4.69695
0.969114,2CXO J174804.5-244642,267.0190356246562,-24.778377500146824,0.7105115710197742,1,0,0,1.339686189535E-14,1.1669155740942E-14,1.5124568049758E-14,,,,18.314572312844074,0.81449094316052,0.73266708307308,0.88507183010618,0.22236102435978,-0.10930668332292,0.54403497813866,8,,8,,4068061085762339200,267.019221781725,0.29669252921021516,-24.7785870244613,0.26548378137876094,0.7362754335704488,0.3139015401274243,16.242088,
0.832177,2CXO J174804.6-244645,267.01921946716845,-24.77930247189263,0.7296654816422599,0,1,0,1.8982359633608E-14,1.7709117365305E-14,2.0255601901911E-14,,,,23.107883080040217,0.70955652717052,0.66645846346034,0.75390381011868,0.64584634603373,0.52154903185509,0.75890068707058,8,,8,,4068061085689849728,267.01923535647705,0.25837561944657744,-24.779071762227034,0.22183207324524215,0.08889714881553556,0.2569832279058077,16.6962,
0.219794,2CXO J174804.6-244625,267.01933769653647,-24.77373187555472,0.7177607699879769,0,0,0,4.9322520498856E-15,4.0278284718145E-15,5.8366756279568E-15,,,,6.267723696811394,0.75702685821362,0.63522798251093,0.86383510306059,0.99937539038101,0.61024359775141,1.0,6,,5,,4068061120122059136,267.01933991047935,0.7918133630190208,-24.773792896403588,0.6871001934307812,-2.015192831491251,0.7012128374558285,19.191025,
0.959939,2CXO J174804.8-244645,267.02005186497126,-24.77918113725092,0.7102456022614942,1,0,0,1.6922211679702E-14,1.6145017029833E-14,1.769940632957E-14,,,,29.077840165476438,-0.13741411617739,-0.1842598376015,-0.090568394753279,0.70705808869457,0.66396002498438,0.74890693316677,6,,8,,4068061085762332672,267.0197674090345,0.5475158298496601,-24.779247475552772,0.47232149435689413,1.4045743891295677,0.5514723055155032,17.023947,
0.584312,2CXO J174804.8-244649,267.0200924450189,-24.780310665975488,1.2263689376457718,1,1,0,4.0135616311709E-14,3.7700869872171E-14,4.2570362751246E-14,,,,39.01383701601478,0.13491567770144,0.075577763897564,0.19175515302936,0.62460961898813,0.55902560899438,0.68769519050593,2,,8,,4068061085762318336,267.019958109466,0.38898157548484263,-24.780417756627525,0.3368420728325294,-0.5894190456851519,0.4093948122472215,17.177654,
0.539631,2CXO J174805.2-244651,267.0219403133294,-24.78102734992217,0.7103453522159069,1,0,0,1.2590992291265E-14,1.1783831104636E-14,1.3347705903729E-14,,,,23.470562236031437,-0.15615240474703,-0.21798875702686,-0.093066833229232,0.58838226108682,0.526545908807,0.64772017489069,1,,0,,4067310462863598720,267.0218577430296,0.5361015128944893,-24.781157154460658,0.4875614304366859,-1.5653954005003876,0.6018639418832232,17.155672,
0.978176,2CXO J174805.2-244651,267.0219403133294,-24.78102734992217,0.7103453522159069,1,0,0,1.2590992291265E-14,1.1783831104636E-14,1.3347705903729E-14,,,,23.470562236031437,-0.15615240474703,-0.21798875702686,-0.093066833229232,0.58838226108682,0.526545908807,0.64772017489069,1,,0,,4067310462871654784,267.0221516491218,0.3804668292404361,-24.78083496164638,0.3307983572007056,-1.3539433657502289,0.4026802898491839,16.86194,
0.408132,2CXO J174805.3-244631,267.02228554361113,-24.775515583896496,0.7129273269035653,0,0,0,9.2580248637271E-15,8.3527953910446E-15,1.0102905704897E-14,,,,12.687339309249937,0.48719550281074,0.4103685196752,0.55902560899438,0.72579637726421,0.59900062460962,0.83385384134916,6,,8,,4068061115746999680,267.02239959513463,0.08058944954410881,-24.775561728830176,0.07128894582727639,0.5704929102072459,0.09065037919334365,16.89293,2.5925026
0.796477,2CXO J174805.3-244631,267.02228554361113,-24.775515583896496,0.7129273269035653,0,0,0,9.2580248637271E-15,8.3527953910446E-15,1.0102905704897E-14,,,,12.687339309249937,0.48719550281074,0.4103685196752,0.55902560899438,0.72579637726421,0.59900062460962,0.83385384134916,6,,8,,4068061120053995008,267.02236847780824,0.35075727512128624,-24.775307548889792,0.31194098512437407,-0.499448841142792,0.40051211072116294,18.721336,
0.205602,2CXO J174805.7-244603,267.0241551778024,-24.76767872118955,0.7397973166586371,0,0,0,6.8857568298803E-17,1.1476261383134E-17,1.2336980986869E-16,,,,2.7500000000000986,0.088694565896315,-0.67270455965022,0.50405996252342,-0.82198625858838,-0.95003123048095,-0.64896939412867,,,0,,4068061120057793664,267.0241689739414,0.7473570978221836,-24.767623000400917,0.6152668412525306,0.8846447536203682,0.4039001096045574,19.0831,3.043167
0.086728,2CXO J174805.8-244535,267.02417426169154,-24.759754865384217,0.7127219084288323,0,0,0,2.5467986194989E-15,2.246829325947E-15,2.8467679130508E-15,,,,15.434165834786423,-0.53341661461587,-0.69519050593379,-0.35415365396627,-0.4472204871955,-0.54153653966271,-0.34665833853841,7,,8,,4068061115742922496,267.0241995173382,0.15930832202682016,-24.75974748836977,0.13491048328892138,1.5481025815674736,0.16875592811884357,16.992943,1.9467535
0.168727,2CXO J174805.8-244656,267.0242186588621,-24.78226255646515,0.7307909962105649,0,0,0,3.0071772201982E-16,1.9291325563535E-16,4.0852218840428E-16,,,,5.732164648498022,-0.99937539038101,-1.0,-0.5527795128045,-0.31355402873204,-0.4578388507183,-0.16052467207995,0,,0,,4067310462871678080,267.0242146136155,0.05335732704195366,-24.78221583192918,0.045991874687981965,0.6618474581339746,0.0552733008496701,15.806059,2.147317
0.957839,2CXO J174806.0-244624,267.0253503894502,-24.77343728702797,0.7107707947353021,0,0,0,3.7935562554316E-15,3.5202053927152E-15,4.066907118148E-15,,,,16.28155108779082,-0.68207370393504,-0.74016239850094,-0.61898813241724,0.61211742660837,0.55028107432854,0.67145534041224,2,,3,,4068061120122084096,267.0251961101097,0.8042980118919437,-24.773663491927042,0.6917235081691401,-1.5494897444276556,0.7534106496892705,18.92953,
0.874882,2CXO J174806.1-244642,267.02580308636357,-24.778577383779357,0.7106644579829323,0,1,0,2.9732614798569E-14,2.8501291363145E-14,3.088698051928E-14,,,,31.166556524255547,0.094940662086196,0.054341036851967,0.13554028732042,0.63085571517801,0.58525921299188,0.67520299812617,0,,5,,4067310497229865344,267.0260555530043,0.9098576175872661,-24.778658110897045,0.7868479282502269,-1.6173027098318982,0.839954482033073,18.9813,
0.068312,2CXO J174806.8-244542,267.0284817730907,-24.761867299337315,0.7285576784542332,0,0,0,2.2298603024922E-16,9.8528711040352E-17,3.4225762782438E-16,,,,4.300000000000061,-0.10118675827608,-0.51530293566521,0.26171143035603,-0.56214865708932,-0.72392254840725,-0.37539038101187,,,4,,4068061218822134272,267.0284880117512,0.1159056275606742,-24.761885409465823,0.09756683085242437,0.7212815800250116,0.11850688217768404,17.110146,1.7357388
0.164579,2CXO J174808.7-244507,267.0364638449621,-24.75221044034124,0.7528100348857947,0,0,0,1.2436874910403E-15,8.766977395858E-16,1.5902889229696E-15,,,,4.307692307692409,0.34478450968145,0.069331667707683,0.59150530918176,-0.30980637101811,-0.56027482823235,-0.038101186758276,2,,5,,4068061223201538432,267.03644761330537,0.22553481359205715,-24.752167165500186,0.19046182150939214,0.701919059030211,0.20637182199873158,17.96451,2.2343063
0.928007,2CXO J174808.8-244630,267.03681759023834,-24.77519824508425,0.7249309666367894,0,0,0,2.4815724939568E-15,2.0162776513399E-15,2.9468673365737E-15,,,,6.430039394145406,0.49219237976265,0.33541536539663,0.62773266708307,0.45096814490943,0.18051217988757,0.7001873828857,1,,5,,4067310497221114368,267.03710096139594,1.0477475395280424,-24.775214135730494,0.8313455944508075,2.3817802175197316,1.0058845536016687,19.987995,
0.145100,2CXO J174809.6-244641,267.04028044718575,-24.77813247940491,0.7986898850570253,0,0,0,3.1547114372227E-16,1.9580967541382E-16,4.3513261203071E-16,,,,4.250000000000213,-0.99937539038101,-1.0,-0.35290443472829,-0.37226733291693,-0.57026858213616,-0.14803247970019,1,,0,,4067310497222031872,267.0403094179229,0.3695256629383748,-24.778163018788472,0.30851804345409395,1.228851622094757,0.3311045618951123,19.153814,1.7948589
