obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_m,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_aper_hilim_s,flux_aper_hilim_m,flux_aper_hilim_h,var_inter_sigma_b,var_inter_prob_b,photflux_aper_hilim_u,var_inter_sigma_m,var_inter_prob_m,var_inter_prob_s,var_inter_sigma_s,photflux_aper_b,var_inter_sigma_h,var_inter_index_b,var_inter_prob_h,flux_aper_b,photflux_aper_lolim_b,flux_aper_lolim_b,photflux_aper_m,flux_aper_m,photflux_aper_h,photflux_aper_lolim_m,flux_aper_h,photflux_aper_lolim_h,photflux_aper_s,flux_aper_lolim_m,flux_aper_hilim_u,flux_aper_lolim_h,flux_aper_s,var_inter_index_h,photflux_aper_lolim_s,flux_aper_lolim_s,kp_prob_b,var_max_b,var_min_b,var_mean_b,var_sigma_b,ks_prob_b,var_prob_b,var_inter_index_s,var_inter_index_m,var_inter_sigma_u
CV_63_obs_11,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,32987.4,4.61,99.21168,CV,5.36896230346326,6.291919189531768,5.865822892423234,13.907981529247204,5.677987561417599,0.5009,-0.2361,-0.6771,14.388276691992658,14.783042792638904,14.056456022846545,2.465e-06,1.0,5.233884716778586,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.4889191544608815,9.354e-07,7.0,0.895,14.01179789974122,5.665144310382709,14.148619332034404,6.573651426212493,15.0301183562535,6.011797899741219,7.935167780261426,14.202593950323617,6.250031916490597,5.846795099915716,15.729088360589518,14.668719189438294,14.440811810995225,14.537302591898284,5.0,6.126679398184601,14.76573587562121,0.173,0.002615,0.001727,0.001795,0.00012790000000000002,0.153,0.264,3.0,3.02,0.00010160894999999998
CV_63_obs_12,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,126757.0,4.61,99.21168,CV,5.9299621333922445,6.733533104559759,6.327071309557278,14.462810773756356,6.357931372658496,0.5122,-0.0687,-0.5896,15.168386144690901,15.252432837262376,14.523748203992966,2.465e-06,1.0,5.506402550999473,4.032e-06,0.002,0.16699999999999998,1.24e-06,6.119015009513246,9.354e-07,7.0,0.895,14.606600304706898,6.461426266193144,14.836242476018045,7.065855188207523,15.562725202589876,6.488383979430862,8.040846174985036,14.681936665037238,6.768275616671484,6.667965722972482,16.659171410138466,15.023879381700185,14.95233580539844,15.488651484509786,5.0,7.226005841585107,16.00109643794343,0.7112800000000002,0.00888187,0.0019125219999999998,0.00258043,0.0013233780000000003,0.7810000000000005,0.5743299999999998,3.0,3.02,0.0001012816883
CV_63_obs_13,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,5153.6,4.61,99.21168,CV,5.0891089113554715,5.39848321634999,5.874193541860473,13.841336019186011,5.891434976267165,-0.9994,0.9944,0.9994,14.670602120638957,14.044312249686493,14.078938109209721,2.465e-06,1.0,5.155957957958983,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.271727402104983,9.354e-07,7.0,0.895,14.023879381700185,5.592949185195749,14.366329593948556,5.574628833561059,14.224098421108327,6.04701012784098,5.875495775165718,14.253533134346991,6.314697310495262,6.099159226563492,14.536405597813,14.635261444944602,14.58684953070354,14.91059656337462,5.0,6.6058203298251135,15.385759578962237,0.7041700000000003,0.0057476700000000025,0.002862220000000001,0.0035024699999999993,0.0006619564000000001,0.7338500000000003,0.47889000000000015,3.0,3.02,0.00010190856729999995
CV_63_obs_14,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,65249.8,4.61,99.21168,CV,6.510744831630739,7.039434097181802,6.306888884537859,14.897566294318663,6.650722472532045,0.9994,0.9956,-0.9994,15.451979305094468,15.500725418107782,14.42388910587916,2.465e-06,1.0,5.511872503752541,4.032e-06,0.002,0.16699999999999998,1.24e-06,6.7383753202038985,9.354e-07,7.0,0.895,15.083976804511387,7.573627779519221,15.395053089887385,7.2275700645227205,15.733582219562194,6.528708288941061,7.61167701163159,14.618163200001657,7.005814871797683,6.880084168982698,16.062052667785878,14.593917234114674,15.005023326350308,15.692227533243479,5.0,6.903789993183474,15.700000137120588,0.7463199999999999,0.008728359999999998,0.001859703,0.002433008999999998,0.001356846,0.7433800000000004,0.5757699999999997,3.0,3.02,0.00010136770099999997
CV_63_obs_15,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4703.1,4.61,99.21168,CV,5.701146923590294,6.092642391868827,5.55206713440782,13.80465394165158,5.9730583720409705,0.9994,0.9994,-0.9994,14.749824051916075,14.702677285794698,13.656394491895828,2.465e-06,1.0,5.237696636712232,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.9357230308710776,9.354e-07,7.0,0.895,14.06173051653709,6.459942311658056,14.874518734299405,6.3524662512120464,14.960432367982683,5.823908740944319,7.4675737182948945,13.904133546521457,6.708409174341999,6.186359461259482,16.020705209300008,14.727230413448241,14.541060138109675,14.989791143731592,5.0,6.719158205286658,15.479393286329167,0.7045499999999998,0.006153380000000003,0.001921981,0.0025764169999999997,0.0009726749,0.6787500000000002,0.5933700000000001,3.0,3.02,0.00010149660899999997
CV_63_obs_16,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4666.1,4.61,99.21168,CV,5.156954189465431,6.178814117391155,5.571217488503046,13.858550226599533,5.3799681048737025,0.9994,-0.2648,-0.9994,14.212539525481585,14.868702203402377,13.924453038607469,2.465e-06,1.0,5.436756298859602,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.361111575294925,9.354e-07,7.0,0.895,14.041197296600497,5.791289980093599,14.383629527708731,6.419917891245795,15.062923602868894,5.83209218999852,7.446555483633672,14.186152245771146,6.761452112318672,5.615109203469446,15.989001964105011,14.640887514678054,15.070734381746934,14.439734602137285,5.0,6.166024628720094,14.990549104201307,0.73206,0.005707010000000002,0.0019264009999999995,0.0025095900000000003,0.0009650934000000002,0.7788600000000002,0.5894300000000002,3.0,3.02,0.00010148271799999995
CV_63_obs_17,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4662.1,4.61,99.21168,CV,5.110642263111068,5.319483190618745,5.509900994936695,13.714217726220605,5.827689031478045,-0.2149,0.9994,0.9994,14.653451441451526,13.921543181946708,13.80771138743188,2.465e-06,1.0,4.5388017113775065,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.36251027048749,9.354e-07,7.0,0.895,13.928854709548917,6.110642263111068,14.371100435579393,5.505984625242856,14.108239598543328,5.801068130067791,5.86359655186601,14.108741383095861,7.143391931563064,6.076238655206615,14.465719994794918,12.983384452442822,15.154254353772345,14.885373867519407,5.0,6.586691964209593,15.436752506464828,0.7162700000000004,0.007631650000000001,0.0023424590000000007,0.003500769999999999,0.0012974693999999998,0.7415800000000006,0.5037999999999999,3.0,3.02,0.000145776551
CV_63_obs_18,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4706.7,4.61,99.21168,CV,5.236946559700385,5.722390785695909,6.006696062080525,14.239276027858049,5.346208812612188,-0.9994,-0.9994,-0.5372,14.132473588800258,14.280502983389418,14.161025045044532,2.465e-06,1.0,5.153724757587787,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.548213564475709,9.354e-07,7.0,0.895,14.470624098483256,6.321193785138203,14.853358880170518,6.034187046963397,14.603800652904264,6.219544332709962,7.424725798737245,14.363736237051658,6.5550727995711835,5.599807511407424,15.87024869580332,14.342466112442013,14.803785355927564,14.38605252321965,5.0,6.28408018256642,15.070325682051411,0.7283600000000002,0.009393020000000004,0.003443022000000002,0.0047516799999999994,0.0013504340000000002,0.68814,0.5071900000000001,3.0,3.02,0.00010151029299999996
CV_63_obs_19,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4701.3,4.61,99.21168,CV,5.62745619924093,6.158202701125645,6.004891542255259,13.834349548955908,5.7775436633207535,0.9994,-0.9994,-0.9994,14.564633493387339,14.670215367457258,14.13542959314657,2.465e-06,1.0,5.094689937883914,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.876855459309099,9.354e-07,7.0,0.895,14.045240152495158,6.417440294944305,14.806549821800386,6.4254022474566845,14.952680724489102,6.217919886358695,7.449899809922308,14.376274827884718,6.691847855382,6.057674124637732,15.999170760333186,13.0570499299229,14.811540403836279,14.815054796093818,5.0,6.673738828055403,15.433626789416332,0.7698000000000002,0.0061807000000000025,0.0019300569999999998,0.0025874869999999994,0.0010237400000000002,0.7003600000000002,0.5833299999999998,3.0,3.02,0.00010994662299999993
CV_63_obs_20,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4703.1,4.61,99.21168,CV,4.996539467890494,5.821598658466245,5.860750782428393,13.780939667551138,5.217026005055952,-0.9994,-0.9994,-0.9994,13.987162775294827,14.314885530953461,14.044504670815872,2.465e-06,1.0,5.09231997575758,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.198047765145718,9.354e-07,7.0,0.895,13.995678626217357,5.585026652029182,14.437826136635351,6.087113620852342,14.648977147415875,6.0331757333214595,7.430988417021776,14.224008635656242,6.314000226785279,5.418391633967943,15.893396132591802,14.66394072213365,14.572738548001755,14.184621515034081,5.0,5.805208242278075,14.582528306796707,0.7171700000000001,0.007224670000000002,0.0022501830000000002,0.0030921000000000004,0.0013723784000000002,0.7372100000000004,0.5442100000000003,3.0,3.02,0.00010170170799999994
CV_63_obs_21,CV_63,29,N4486_2011-01f, 2CXO J123049.1+122159,187.7047,12.366480000000001,4700.5,4.61,99.21168,CV,5.692932049338702,5.730487055782084,5.996539467890494,14.439017944413765,5.882066164960358,-0.9994,-0.9994,0.737,14.656394491895828,14.489723155582645,14.292344676468813,2.465e-06,1.0,4.92009553233328,4.032e-06,0.002,0.16699999999999998,1.24e-06,5.952219891187465,9.354e-07,7.0,0.895,14.686857481396128,6.638110493986808,15.099585477852537,6.062983892535186,14.726900898023903,6.240807210592819,7.353617773892128,14.522407947012391,6.853361555129097,6.100200897842355,15.98869234156005,14.113719269926118,15.037328883231877,14.892848824954902,5.0,6.710508917665468,15.460128205589037,0.7275400000000005,0.00620654,0.0021403200000000002,0.002710677,0.0009535910000000002,0.7119800000000002,0.5772800000000001,3.0,3.02,0.00010238561899999997
