obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_hilim_m,hard_hs,hard_hm,flux_aper_hilim_s,hard_ms,flux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_b,flux_aper_b,var_inter_prob_b,var_inter_sigma_b,flux_aper_lolim_b,photflux_aper_lolim_b,var_inter_sigma_s,var_inter_prob_m,var_inter_sigma_m,var_inter_prob_s,var_inter_index_b,var_inter_prob_h,var_inter_sigma_h,photflux_aper_h,photflux_aper_lolim_h,flux_aper_h,photflux_aper_m,flux_aper_m,flux_aper_lolim_h,var_max_b,var_mean_b,var_min_b,var_sigma_b,kp_prob_b,ks_prob_b,var_prob_b,photflux_aper_s,var_inter_index_h,var_inter_index_m,flux_aper_lolim_m,photflux_aper_lolim_m,flux_aper_s,photflux_aper_lolim_s,flux_aper_lolim_s,var_inter_index_s
CV_0_obs_0,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,4903.5,11.31,304.4646,CV,5.159054011044733,6.21645371772965,14.167171870460647,6.109802613789971,6.322119418488409,-0.9994,0.9994,14.861697301833718,-0.9994,14.231287919622336,14.89859664944467,4.583359492661719,13.834458923277626,5.35109184550264,14.298357649694438,0.9105199999999987,0.0004624880000000005,14.45028360660229,5.779518901917429,1.841565900000001e-05,0.8648399999999996,8.710460000000005e-05,0.6444400000000001,5.08,0.9047599999999995,0.0001139947299999999,6.401287358245148,6.8342925675513895,14.472336233453934,6.438838248730636,15.020932074794423,15.009005916191562,0.016167700000000004,0.01364909,0.011651239999999997,0.0014758740000000007,0.42554,0.37207,0.31195000000000017,6.263783398361493,5.04,5.34,14.8916275259255,6.249574453171035,15.049728828731237,6.49254082319032,15.304125772466447,4.13
CV_0_obs_1,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,3974.2,11.31,304.4646,CV,5.909741947068683,6.069866354158882,14.11565785235294,5.768785352037399,5.706407123216584,-0.9994,-0.8821319999999991,14.634699251362013,-0.3184670000000001,14.212256228353533,14.290444867197934,3.6836102489268048,12.923359556329657,6.0943348651785945,14.359855001861495,1.0,0.00044720000000000057,15.624568537161968,6.927447162096339,2.4024839000000014e-05,1.0,8.536280000000007e-05,0.6093099999999997,8.0,1.0,8.239052999999988e-05,6.307548313574782,7.1511551997940686,14.472771800669022,5.816649413522936,14.444673805319336,15.559063368923239,0.02931194999999999,0.007958455,0.004202090000000001,0.005381438999999998,0.5769999999999998,0.58351,0.5336599999999998,6.000407458165062,7.97,6.18,14.744650432784447,6.078123467923166,14.856727824596403,6.640062378245892,15.398581057257013,4.09
CV_0_obs_2,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,3907.5,11.31,304.4646,CV,5.705754283861882,6.072219150652625,14.388701637703571,5.507379277956808,6.132414673452963,-0.9994,0.9994,14.24420134302617,-0.9994,14.144662595530459,14.723538195826755,3.7162466166674735,12.95233580539844,5.973003658694278,14.604338345260167,1.0,0.0004108456000000003,15.355551706241371,6.849921426628494,4.753477500000003e-05,1.0,6.0000400000000084e-05,0.6117599999999999,8.0,1.0,0.00010262669999999992,6.3078159716216895,7.148942980799444,14.330155342586082,6.291859055392872,14.888958847651484,15.462137210952974,0.03074607999999998,0.008989964999999999,0.004970703000000002,0.005671507,0.56608,0.6044399999999999,0.50303,5.808269606637143,7.97,6.21,14.864144370531362,6.198349734111925,14.532243948755967,7.006811618542779,15.762707662432542,4.06
CV_0_obs_3,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,3907.5,11.31,304.4646,CV,5.847100403606253,5.934047019686131,14.06833876031552,5.82623117686335,6.1024828705994745,-0.9994,0.9994,14.692290076595194,-0.9994,14.076082776886894,14.693574972449312,3.7269987279362624,12.978397283971757,5.983678906624992,14.317324858449137,1.0,0.00046352300000000046,14.970548048912244,6.591884438364558,2.551313900000002e-05,1.0,8.04103000000001e-05,0.6132399999999997,8.0,1.0,0.0001110046299999999,6.131524284505514,6.8241938661082395,14.321932949211115,6.171490426587116,14.783859394688886,15.084055994040725,0.029869079999999992,0.00788708,0.004228693000000002,0.005249309999999998,0.58966,0.64073,0.52301,6.098437831269928,7.97,6.19,14.860626110486683,6.198464379543378,14.903775996777458,6.667727137253694,15.49488159293914,4.13
CV_0_obs_4,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,3907.5,11.31,304.4646,CV,5.394264106123253,5.727694155597914,13.890759031411797,5.830913642512977,5.903089986991944,0.4247,0.9994,14.696587929403258,-0.9994,13.904133546521457,14.47573373123302,3.771599641296995,13.000434511774017,5.647817481888637,14.159517512786557,1.0,0.00046350300000000047,15.004628093971837,6.411280220399943,2.556503900000002e-05,1.0,8.05294000000001e-05,0.6075399999999996,8.0,1.0,0.00011053932999999992,6.007534852191957,7.329754146925876,14.19422736806433,6.041591945930479,14.678910662474655,15.495257363728312,0.029968879999999986,0.008913279,0.005206163000000002,0.005299556999999999,0.5598199999999998,0.5812000000000002,0.53022,6.113092010381226,7.97,6.2,14.828953674225367,6.18213144310947,14.90092127752578,6.628810578073543,15.47215327132114,4.14
CV_0_obs_5,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,39875.5,11.31,304.4646,CV,6.35144484433733,6.841637507904751,15.040195683491662,6.746661994673894,6.685922008220787,-0.9994,-0.3073,15.382370702242158,0.0837,15.122455892284057,15.311936303053656,4.95506845385084,14.620694482249418,6.631341287607773,15.331241458249043,0.9159599999999988,0.0005173769999999999,16.67366413907125,7.953504835665291,7.082567900000002e-05,0.8402799999999994,0.00013404509999999993,0.61803,5.09,0.9007299999999995,0.00017602912999999988,7.082053372347945,7.875099031015419,15.388758547969017,6.943095148663527,15.569119053547109,16.07545599276976,0.0162473,0.013689696,0.011198459999999995,0.001746477000000001,0.38830000000000015,0.3025599999999998,0.3314100000000002,7.007015525340396,5.1,5.25,16.382056565171027,7.7559704109699785,15.634080437951084,6.843561727007734,15.608999453630672,4.29
CV_0_obs_6,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,36675.6,11.31,304.4646,CV,6.560667306169737,5.605614709161051,15.534319788401723,6.531209737900389,5.694404928778239,0.2831940000000002,-0.178844,15.442011851775087,0.4917730000000002,13.735221686100607,14.274655240141472,4.6522797829659615,12.84496777120903,6.826085667941637,15.640055470746193,0.9031099999999987,0.000529441,16.13896388888505,7.50246482795125,5.0198439e-05,0.8378399999999995,0.0001355186999999999,0.61926,5.1,0.9032699999999997,0.0001433854299999999,5.8402575323400745,6.493377698630706,13.988986679439703,5.807692645299709,14.421658775467709,14.47877534253125,0.01626286999999999,0.013506443,0.011292959999999996,0.001607339000000001,0.3823500000000001,0.36715,0.34845000000000026,6.8201610719768135,5.16,5.22,14.630408032696721,6.02990356071863,15.62135200419673,6.75181631125035,15.598649051119082,4.44
CV_0_obs_7,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,39784.9,11.31,304.4646,CV,6.324130044681043,6.901702463505302,15.144420277498282,6.462432742847325,7.008818242332127,-0.9994,0.9994,15.081497860363827,-0.9994,15.566710314804974,15.667965722972482,4.434506370131138,12.374996398985136,6.585695311871668,15.425274416405927,0.9162999999999988,0.0004767880000000005,16.767766478885267,7.3453422453504755,4.8935439e-05,0.8661199999999996,7.761300000000011e-05,0.6169600000000001,5.08,0.9019899999999995,0.00017009312999999987,7.144597392766724,7.873864764678021,15.649467330831943,7.277921166983377,15.989516211570397,16.35315388220025,0.02370009999999999,0.011401157000000002,0.008288250000000002,0.0035164544999999985,0.5529800000000001,0.4332399999999999,0.63016,6.732828271596986,5.43,5.51,14.883370476522591,6.225097211681904,15.333294863880102,7.774174008538107,16.081497860363825,4.25
CV_0_obs_8,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,3906.9,11.31,304.4646,CV,5.917573699139228,6.06013145554049,14.002395212539545,5.788345599446817,6.1385850813640035,-0.9994,0.9994,14.630413109263655,-0.9994,14.135133085671473,14.729787145103757,3.8486301497525397,13.07355465218161,6.093965274181628,14.248970098417075,1.0,0.00046352300000000046,15.110610322454406,6.57044081218021,2.551313900000002e-05,1.0,8.04103000000001e-05,0.6114499999999997,8.0,1.0,0.00011370592999999991,6.298511713541062,6.905158762469626,14.291253822928075,6.289866946527095,14.883396101723097,15.203982286185342,0.02882537999999999,0.007550224999999999,0.003549303000000001,0.005013931999999998,0.5976,0.6628900000000002,0.5359700000000001,6.023466438563195,7.97,6.19,14.98020801710576,6.32677874367572,14.856691064910438,6.66051933235436,15.46740219736622,4.1
CV_0_obs_9,CV_0,33,[HPH2013]_176__________, 2CXO J004245.0+411520,10.68773,41.25582,3763.1,11.31,304.4646,CV,5.608888386297197,6.005155150446602,14.590404980603184,5.838332587562264,5.917573699139228,-0.9994,-0.5721,14.695940533782402,-0.9994,14.201902067937514,14.59260909552927,3.8548035938858183,13.106071873457394,5.909741947068683,14.862273193152781,1.0,0.0004579490000000004,15.436811878844455,6.853901319362809,2.551313900000002e-05,1.0,8.04103000000001e-05,0.6132399999999997,8.0,1.0,0.00011039932999999991,6.220812552232732,7.180280324530928,14.479670079608077,6.073304366707558,14.715264863557966,15.625972392411402,0.029165379999999998,0.007603900000000001,0.003574340000000001,0.005186174999999999,0.5913999999999998,0.65827,0.5334099999999999,6.119640608509356,7.97,6.18,14.831261756967947,6.190192929063207,14.900049856353087,6.654125258642113,15.451899829099789,4.1
