name ,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper
6,0.00027033,1.0,8.0,0.145252,0.145148,0.14517799999999997,4.7548e-05,0.3962,0.43759999999999993,0.030000000000000006,0.0,1.04436e-12,9.941800000000001e-13,1.0190800000000001e-12,0.000327516,0.00031039199999999994,0.000318954
7,0.00027033,1.0,8.0,0.064382,0.064066,0.064222,0.00016148799999999997,0.2192,0.5486,0.0842,0.0,3.44942e-13,3.0798e-13,3.2650800000000005e-13,0.000119042,0.00010613200000000002,0.00011260400000000001
8,0.00027033,1.0,8.0,0.068998,0.06895,0.06897400000000001,2.5631000000000006e-05,0.48600000000000004,0.4768,0.0422,0.0,3.7008800000000005e-13,3.34462e-13,3.52322e-13,0.000132122,0.00011942,0.000125796
9,0.00027033,1.0,8.0,0.06449,0.06406,0.064266,0.00021802999999999997,0.5893999999999999,0.683,0.11080000000000001,0.0,3.3679399999999996e-13,3.07106e-13,3.2199e-13,0.00011677799999999997,0.00010624999999999998,0.00011151799999999998
10,0.00027033,1.0,8.0,0.062412,0.062018,0.062214000000000005,0.000194078,0.528,0.5584,0.0728,0.0,3.171460000000001e-13,2.82286e-13,2.99732e-13,0.00011293199999999998,0.00010052799999999998,0.000106754
11,0.00027033,1.0,8.0,0.06465000000000001,0.06453400000000001,0.064584,5.8972e-05,0.4276,0.40920000000000006,0.0524,0.0,3.32846e-13,2.97586e-13,3.1525199999999994e-13,0.00012192000000000001,0.000109158,0.000115544
12,0.00027033,1.0,8.0,0.08130200000000001,0.08103199999999999,0.08118,0.0001283176,0.4356,0.466,0.069,0.0,4.788519999999999e-13,4.3797200000000004e-13,4.58502e-13,0.000160248,0.000145924,0.00015306399999999998
13,0.00027033,1.0,8.0,0.084044,0.08402000000000001,0.084032,1.2756200000000002e-05,0.1746,0.1594,0.027399999999999997,0.0,9.0312e-13,8.4952e-13,8.763600000000001e-13,0.00025760999999999997,0.00024148200000000003,0.00024954600000000007
14,0.00027033,1.0,8.0,0.080294,0.080272,0.08028199999999999,1.0485200000000001e-05,0.5458000000000001,0.3666,0.0236,0.0,1.14746e-12,1.074304e-12,1.1106819999999998e-12,0.00026534400000000004,0.00024780999999999995,0.000256588
15,0.00027033,1.0,8.0,0.08089199999999999,0.0808,0.080844,3.954e-05,0.34900000000000003,0.5516,0.0324,0.0,1.084362e-12,1.0160219999999999e-12,1.050192e-12,0.000260738,0.00024355600000000002,0.00025213599999999997
16,0.00027033,1.0,8.0,0.0798,0.07958999999999998,0.079686,0.00011150279999999999,0.5524,0.6404,0.055799999999999995,0.0,1.060226e-12,9.93788e-13,1.027118e-12,0.000255684,0.000238596,0.00024716
17,0.00027033,1.0,8.0,0.097562,0.09738200000000001,0.09746999999999999,9.6324e-05,0.508,0.5652,0.053000000000000005,0.0,9.187799999999998e-13,8.6682e-13,8.926800000000001e-13,0.000279078,0.000262274,0.000270686
18,0.00027033,1.0,8.0,0.098402,0.098328,0.098368,3.80592e-05,0.6154,0.5152,0.0314,0.0,9.608799999999998e-13,9.066400000000001e-13,9.337599999999999e-13,0.000279162,0.000262422,0.000270792
19,0.00027033,1.0,8.0,0.09158,0.091502,0.091548,3.115e-05,0.5266,0.5122,0.0304,0.0,1.0207400000000002e-12,9.584899999999999e-13,9.89618e-13,0.000278362,0.000260316,0.000269338
20,0.00027033,1.0,8.0,0.093776,0.09363199999999999,0.093714,6.5902e-05,0.6136000000000001,0.5822,0.0422,0.0,1.07084e-12,1.0058940000000002e-12,1.038078e-12,0.000289354,0.00027105400000000006,0.000280194
21,0.00027033,1.0,8.0,0.09270999999999999,0.09269600000000001,0.092704,7.64052e-06,0.3746,0.3106,0.0256,0.0,1.2057000000000002e-12,1.12984e-12,1.1677200000000002e-12,0.000282026,0.000263856,0.00027293200000000004
0,8.061540000000001e-05,0.8455999999999999,6.2,0.06320224999999999,0.061499750000000006,0.062365250000000004,0.0008518035,0.46125000000000005,0.43799999999999994,0.2605,0.5,1.260836e-12,1.1511731999999999e-12,1.2060099999999998e-12,0.000174836,0.00015645996,0.0001656486
1,8.061540000000001e-05,0.8455999999999999,6.2,0.073798,0.07364325,0.07365374999999999,2.0980000000005203e-05,0.61775,0.52175,0.0185,0.0,1.515305e-12,1.4077850000000001e-12,1.461425e-12,0.000163932,0.00014865659999999998,0.000154916
2,8.061540000000001e-05,0.8455999999999999,6.2,0.05899775,0.0569075,0.05764425,0.0007852,0.6880000000000001,0.7360000000000001,0.3175,0.5,1.1166000000000001e-12,1.0521920000000003e-12,1.084306e-12,0.00016188000000000002,0.00014787600000000002,0.00015496
0,0.001128336,1.0,7.6,0.328704,0.32740240000000004,0.328019,0.000526952,0.8948,0.8175999999999999,0.23479999999999998,0.4,5.571104000000001e-12,5.396219999999999e-12,5.482664e-12,0.000886604,0.0008548360000000001,0.000870954
1,0.001128336,1.0,7.6,0.44003500000000006,0.43757074999999995,0.438405,0.0008519224999999999,0.465,0.495,0.116,0.0,8.123819999999998e-12,6.947905999999999e-12,7.535874e-12,0.0012591059999999999,0.001197818,0.001228262
2,0.001128336,1.0,7.6,0.2736885,0.27287625000000004,0.27326275,0.0003901,0.48125,0.59625,0.14725,0.0,4.408448e-12,3.935382e-12,4.175488e-12,0.000763686,0.000712428,0.0007384080000000001
3,0.001128336,1.0,7.6,,,,,,,,,5.8016320000000005e-12,4.877468000000001e-12,5.3397500000000005e-12,0.000795184,0.000735724,0.000765984
4,0.001128336,1.0,7.6,0.23235260000000002,0.23168620000000004,0.23180040000000002,0.000157913978,0.4326,0.4386,0.166,0.2,3.6105180000000003e-12,3.4580282e-12,3.534271999999999e-12,0.0005707139999999999,0.0005439616,0.0005571480000000001
5,0.001128336,1.0,7.6,0.194756,0.19355675000000003,0.19376025000000002,0.0002507875,0.243,0.3285,0.16275,0.25,2.8214e-12,2.543632e-12,2.6846080000000007e-12,0.00050485,0.000465286,0.000485066
6,0.001128336,1.0,7.6,0.23307500000000003,0.2323425,0.232497,0.0001926925,0.10825,0.3275,0.096,0.0,3.491486e-12,3.098028e-12,3.294934e-12,0.000660154,0.0005942660000000001,0.0006278279999999999
7,0.001128336,1.0,7.6,0.25214,0.24911124999999998,0.24939925,0.0004272662125045279,0.62375,0.626,0.21575,0.5,6.03795e-12,3.950885999999999e-12,5.020572000000001e-12,0.000762062,0.000635652,0.0007002239999999999
8,0.001128336,1.0,7.6,0.19890525,0.195203,0.19674425,0.0015508999999999998,0.42174999999999996,0.5435,0.28200000000000003,0.5,2.8597760000000003e-12,2.625656e-12,2.744346e-12,0.0005256999999999999,0.0004831320000000001,0.000504662
9,0.001128336,1.0,7.6,0.208784,0.20849325000000002,0.20855500000000002,8.392250000000001e-05,0.3575,0.33599999999999997,0.05625,0.0,3.0171e-12,2.727676e-12,2.7927779999999998e-12,0.0006085960000000001,0.000530418,0.00057009
10,0.001128336,1.0,7.6,0.1874952,0.1863884,0.1867328,0.0003566,0.6106,0.5660000000000001,0.21280000000000002,0.2,4.345434e-12,3.6357799999999993e-12,3.998034e-12,0.000637596,0.0005904544,0.000614364
11,0.001128336,1.0,7.6,0.23465650000000002,0.23392325000000003,0.23415299999999997,0.00024311774999999998,0.37250000000000005,0.5055000000000001,0.09525,0.0,4.495604e-12,3.6270640000000004e-12,4.071076000000001e-12,0.0005753259999999999,0.0005374362,0.0005563100000000001
12,0.001128336,1.0,7.6,0.21676199999999998,0.21607349999999997,0.21641775,0.000337135,0.3995,0.259,0.078,0.0,3.003616e-12,2.794832e-12,2.900184e-12,0.000558046,0.0005176200000000001,0.000537908
13,0.001128336,1.0,7.6,0.1751172,0.17484565999999999,0.17494634,9.916200000000001e-05,0.5496000000000001,0.45520000000000005,0.1376,0.0,2.823786e-12,2.665648e-12,2.744898e-12,0.000557668,0.0005172362000000001,0.0005375719999999999
14,0.001128336,1.0,7.6,0.20216350000000002,0.20104875,0.20121524999999998,0.0002144375,0.34425,0.29325,0.12375,0.0,2.5026020000000002e-12,2.353628e-12,2.4280439999999997e-12,0.00049418,0.0004619598,0.00047808599999999996
15,0.001128336,1.0,7.6,0.1594828,0.15798302,0.15817199999999998,0.000257278,0.6896,0.5636,0.2672,0.4,2.6504240000000002e-12,2.483465e-12,2.567384e-12,0.000489664,0.00045647940000000006,0.00047327839999999996
16,0.001128336,1.0,7.6,0.20226449999999999,0.2013385,0.20178799999999997,0.0004481975,0.52275,0.6515,0.09025,0.0,2.678216e-12,2.5364420000000004e-12,2.605554e-12,0.0005051960000000001,0.000475056,0.00048868
17,0.001128336,1.0,7.6,0.1580834,0.15712588,0.15761948000000003,0.00043434800000000004,0.5708,0.719,0.2786,0.4,2.75917e-12,2.5951339999999996e-12,2.67775e-12,0.0005174320000000001,0.000467755,0.0004930779999999999
18,0.001128336,1.0,7.6,0.16438599999999998,0.162438,0.1629662,0.0005938200000000111,0.6479999999999999,0.845,0.28700000000000003,0.2,4.045374e-12,3.256396e-12,3.660409999999999e-12,0.000537916,0.00048661400000000007,0.0005126439999999998
19,0.001128336,1.0,7.6,0.14988720000000003,0.14872267999999997,0.14898558,0.00032036,0.42960000000000004,0.3392,0.2484,0.2,3.201e-12,2.619496e-12,2.9160579999999996e-12,0.0004782340000000001,0.0004420950000000001,0.0004602694000000001
20,0.001128336,1.0,7.6,0.19325775,0.18900325,0.19079875000000002,0.001799949,0.7425000000000002,0.8145,0.22924999999999998,0.0,2.4521e-12,2.304526e-12,2.3714859999999997e-12,0.000486842,0.00045230340000000006,0.000469722
21,0.001128336,1.0,7.6,0.1847476,0.1843479,0.18450497999999999,0.00015043400000000002,0.45039999999999997,0.47139999999999993,0.1436,0.2,3.587112e-12,3.1671759999999995e-12,3.3800939999999995e-12,0.000601852,0.000561402,0.0005817279999999999
22,0.001128336,1.0,7.6,0.24125049999999998,0.23902025,0.240142,0.0011035250000917323,0.57,0.58925,0.181,0.0,4.570142e-12,3.5565579999999996e-12,4.06364e-12,0.0005886560000000001,0.000551732,0.000570102
23,0.001128336,1.0,7.6,0.11619249999999999,0.11382375,0.11488449999999999,0.000988575,0.8565,0.8932500000000001,0.25125000000000003,0.0,1.547304e-12,1.393536e-12,1.4704e-12,0.000309226,0.00028221940000000003,0.00029581000000000003
24,0.001128336,1.0,7.6,0.10908675000000001,0.10783849999999999,0.10834875,0.00054456475,0.36825,0.4365,0.196,0.0,1.511918e-12,1.397063e-12,1.4486044e-12,0.0002870732,0.0002628316,0.0002729744
25,0.001128336,1.0,7.6,0.1086005,0.10787500000000001,0.10804375000000001,0.000163435,0.34650000000000003,0.281,0.102,0.0,1.405924e-12,1.2742499999999997e-12,1.33989e-12,0.000296956,0.0002662418,0.000281722
26,0.001128336,1.0,7.6,0.1098545,0.109295,0.10948675000000001,0.000161625,0.32799999999999996,0.40825,0.093,0.0,1.7283059999999996e-12,1.4780826000000002e-12,1.6054360000000002e-12,0.00029343,0.0002638212,0.0002788424
27,0.001128336,1.0,7.6,0.2512255,0.25099574999999996,0.25111574999999997,0.00011495,0.44450000000000006,0.5672499999999999,0.067,0.0,3.2966740000000002e-12,3.1145079999999995e-12,3.20539e-12,0.0006178140000000001,0.00058122,0.000599422
28,0.001128336,1.0,7.6,0.24736425,0.24407125,0.24574400000000002,0.001656575,0.40974999999999995,0.54525,0.26525,0.25,3.2452680000000004e-12,3.0882600000000004e-12,3.16442e-12,0.0005993200000000001,0.000566398,0.0005827754
29,0.001128336,1.0,7.6,0.22898,0.22790075,0.22825800000000002,0.000366075,0.536,0.498,0.097,0.0,3.032484e-12,2.883626e-12,2.9577720000000006e-12,0.000571764,0.000539275,0.000553946
30,0.001128336,1.0,7.6,0.231981,0.23127600000000004,0.23144879999999998,0.000201067,0.43900000000000006,0.34540000000000004,0.1658,0.2,3.640462e-12,3.49858e-12,3.569622e-12,0.0005755020000000001,0.0005500106000000001,0.0005628459999999999
31,0.001128336,1.0,7.6,0.19604825,0.1959825,0.1960165,2.9145008452499998e-05,0.34725000000000006,0.3415,0.0385,0.0,2.560216e-12,2.4377779999999998e-12,2.4955659999999997e-12,0.0004889860000000001,0.00045937139999999995,0.00047427400000000006
32,0.001128336,1.0,7.6,0.169702,0.16552275,0.16761075,0.002051,0.67025,0.6855,0.33175,0.5,2.2215200000000004e-12,2.092948e-12,2.15708e-12,0.00040775,0.000379119,0.00039153999999999995
33,0.001128336,1.0,7.6,0.22442333333333334,0.22371333333333332,0.22405,0.00035677,0.132,0.3046666666666667,0.08033333333333333,0.0,2.1423396e-12,2.00787112e-12,2.0750962e-12,0.00041813600000000005,0.000385533646,0.0004019496
34,0.001128336,1.0,7.6,0.211652,0.21072875,0.211206,0.0003456725,0.50575,0.36050000000000004,0.0845,0.0,2.4839664000000003e-12,2.359676e-12,2.4218277999999995e-12,0.0003889974,0.0003676704,0.0003783354
35,0.001128336,1.0,7.6,0.1567505,0.15604175,0.15633499999999997,0.000317655,0.784,0.764,0.20350000000000001,0.25,3.0754380000000005e-12,2.4060040000000003e-12,2.740856e-12,0.00042570000000000005,0.0003812294,0.00040387560000000003
36,0.001128336,1.0,7.6,0.16565824999999998,0.165353,0.16543275,8.58035925e-05,0.3805,0.29174999999999995,0.0605,0.0,2.214354e-12,2.0905740000000003e-12,2.149314e-12,0.00042330799999999995,0.000388166,0.000405906
37,0.001128336,1.0,7.6,0.15903875,0.15811000000000003,0.15858675,0.00045792500000000003,0.63675,0.5815,0.12975,0.0,2.612754e-12,2.123144e-12,2.373146e-12,0.00041583600000000005,0.00037613400000000003,0.000396132
38,0.001128336,1.0,7.6,0.15509900000000001,0.15412875,0.154577,0.000457775,0.833,0.803,0.20049999999999998,0.25,2.0624260000000002e-12,1.9467139999999998e-12,2.002076e-12,0.00040180600000000005,0.00036344040000000006,0.00038281000000000003
39,0.001128336,1.0,7.6,0.17388625000000002,0.1730695,0.17326599999999998,0.0002170225,0.236,0.43,0.08549999999999999,0.0,2.060179e-12,1.9605686400000003e-12,2.0102878000000003e-12,0.00034413300000000005,0.00032593540000000004,0.00033503420000000007
40,0.001128336,1.0,7.6,0.16369999999999998,0.16178574999999998,0.16263275000000002,0.0008564049999999999,0.363,0.447,0.13325,0.0,1.9305429999999997e-12,1.8221665999999998e-12,1.876179e-12,0.00030483619999999997,0.0002859056,0.00029538
41,0.001128336,1.0,7.6,0.16076375,0.15939775,0.16000300000000003,0.0005733525,0.49725,0.63625,0.13874999999999998,0.0,2.017058e-12,1.9015812e-12,1.9593448e-12,0.0003048394,0.0002857296,0.000295296
42,0.001128336,1.0,7.6,0.15769925,0.155074,0.15639650000000002,0.0013018799999999998,0.5734999999999999,0.5755,0.14750000000000002,0.0,1.9576714e-12,1.8455467999999997e-12,1.9015162e-12,0.0003007582,0.00028158560000000004,0.0002911518
43,0.001128336,1.0,7.6,0.16532,0.16387333333333334,0.16456333333333334,0.0007183833333333334,0.8336666666666667,0.71,0.09899999999999999,0.0,1.720806e-12,1.6085714e-12,1.663958e-12,0.00031118479999999994,0.0002881274,0.00029865999999999996
44,0.001128336,1.0,7.6,0.20953999999999998,0.20921333333333333,0.20933,0.00015485852333333333,0.517,0.511,0.041666666666666664,0.0,1.9161188000000002e-12,1.8100346e-12,1.8631966e-12,0.00029297559999999994,0.000275187,0.00028407139999999997
45,0.001128336,1.0,7.6,0.1608095,0.16055549999999996,0.16067074999999997,0.0001216975,0.23175,0.24475000000000002,0.06525,0.0,1.858622e-12,1.7636994000000003e-12,1.8111740000000001e-12,0.00030375579999999996,0.0002867812,0.00029528339999999995
46,0.001128336,1.0,7.6,0.20044333333333333,0.19761333333333334,0.19904666666666668,0.0014262666666666668,0.6726666666666666,0.8126666666666665,0.16733333333333333,0.0,1.8386128e-12,1.7432417999999998e-12,1.79094938e-12,0.00028508939999999995,0.0002680732,0.000276579
47,0.001128336,1.0,7.6,0.14666225000000002,0.14517087499999998,0.14579975,0.0005745025,0.48675,0.3555,0.27525,1.5,1.7351386000000002e-12,1.6445082e-12,1.68974528e-12,0.0002766880000000001,0.0002599404,0.0002683118
48,0.001128336,1.0,7.6,0.11733840000000002,0.11583590000000002,0.11647266,0.000652726,0.33699999999999997,0.5094000000000001,0.1842,0.0,1.6932699999999997e-12,1.600594e-12,1.6471039999999996e-12,0.000277444,0.0002597344,0.00026863479999999996
49,0.001128336,1.0,7.6,0.17168474999999997,0.17087975,0.17104725,0.00021503250000000002,0.3145,0.498,0.09375,0.0,2.0379726000000003e-12,1.939888e-12,1.9884860000000003e-12,0.000344308,0.0003239078,0.00033416079999999996
50,0.001128336,1.0,7.6,0.1684035,0.16629425,0.16689099999999998,0.0005506,0.59725,0.6345000000000001,0.18225,0.25,2.155218e-12,2.0302460000000003e-12,2.0928380000000003e-12,0.00036437599999999997,0.0003355138,0.000349956
51,0.001128336,1.0,7.6,0.13206175,0.13170225,0.131758,7.36675e-05,0.35474999999999995,0.51475,0.0955,0.0,1.6997654e-12,1.6106136799999999e-12,1.6553014000000002e-12,0.00026733460000000003,0.0002520017999999999,0.00025967540000000004
52,0.001128336,1.0,7.6,0.15496,0.15468,0.15483666666666665,0.00012764666666666667,0.055999999999999994,0.253,0.049666666666666665,0.0,1.4933256000000003e-12,1.3974274000000001e-12,1.445588e-12,0.00022289340000000002,0.00020731651999999996,0.0002151024
53,0.001128336,1.0,7.6,0.15320666666666666,0.15301333333333336,0.15312666666666666,9.777e-05,0.10333333333333335,0.08533333333333333,0.046000000000000006,0.0,1.4569148e-12,1.36133646e-12,1.4092532e-12,0.0002229586,0.00020700710000000003,0.00021500759999999998
54,0.001128336,1.0,7.6,0.1150055,0.11428175,0.1143955,0.00015657,0.33275,0.36,0.1195,0.0,1.401813e-12,1.31008854e-12,1.3558486000000001e-12,0.0002234054,0.00020749201999999996,0.00021546760000000004
55,0.001128336,1.0,7.6,0.12696333333333334,0.12517999999999999,0.12607000000000002,0.0008913333333333334,0.801,0.7879999999999999,0.14233333333333334,0.0,1.319908e-12,1.2029348000000002e-12,1.2612317999999999e-12,0.000253082,0.0002303302,0.0002417182
56,0.001128336,1.0,7.6,0.11761275,0.11661175,0.116747,0.00019543721375,0.59225,0.526,0.16725,0.5,1.4928760000000001e-12,1.4077542e-12,1.4504440000000001e-12,0.00023933040000000003,0.0002236372,0.00023151480000000005
57,0.001128336,1.0,7.6,0.10227224999999998,0.10114599999999999,0.1016,0.00046916,0.258,0.53725,0.14175000000000001,0.0,1.2837211999999998e-12,1.2049114e-12,1.2444534e-12,0.00019835739999999997,0.00018453300000000002,0.00019146700000000002
58,0.001128336,1.0,7.6,0.13577666666666668,0.1353,0.13551999999999997,0.0001858,0.735,0.7036666666666668,0.04666666666666667,0.0,1.2726731999999999e-12,1.1942369999999999e-12,1.2334309999999999e-12,0.00020051500000000001,0.00018650952,0.00019353319999999998
59,0.001128336,1.0,7.6,0.13409000000000001,0.13324,0.13366666666666666,0.0004001333333333333,0.2253333333333333,0.5299999999999999,0.08666666666666667,0.0,1.2754740000000001e-12,1.1960848e-12,1.2357762e-12,0.00019698940000000004,0.0001836244,0.000190108
60,0.001128336,1.0,7.6,0.118233,0.1176165,0.11775025000000001,0.00013397749999999998,0.1915,0.28425,0.0975,0.0,1.548626e-12,1.458147e-12,1.503402e-12,0.000253546,0.00023451819999999998,0.000244085
0,1.67995e-05,0.9548,6.8,0.014897,0.014881,0.014889666666666667,8.672666666666667e-06,0.17633333333333334,0.45966666666666667,0.051333333333333335,0.0,1.3941603999999998e-13,1.2764264600000002e-13,1.3350936e-13,2.011054e-05,1.8043134000000003e-05,1.9080864000000004e-05
1,1.67995e-05,0.9548,6.8,0.020675,0.020615,0.020645,2.6435e-05,0.4195,0.544,0.044,0.0,1.3685033999999998e-13,1.163116e-13,1.265552e-13,2.08693e-05,1.7100519999999998e-05,1.89656e-05
