,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
94,MASTER_OT_JJ012953.79+515231.3,2015/Oct/05,17.3,01:29:53.79,+51:52:31.3,0,DN
95,MASTER_OT_JJ013347.25+302653.3,2015/Dec/14,16.8,01:33:47.25,+30:26:53.3,0,N
96,MASTER_OT_JJ013730.51-585139.8,2018/Sep/03,17.5,01:37:30.51,-58:51:39.8,0,DN
97,MASTER_OT_JJ014522.24-280325.6,2015/Feb/13,17.8,01:45:22.24,-28:03:25.6,0,Known_CV
98,MASTER_OT_JJ014523.44+210208.2,2018/Aug/21,17.2,01:45:23.44,+21:02:08.2,0,DN
99,MASTER_OT_JJ015052.97-451015.9,2016/Oct/06,17.3,01:50:52.97,-45:10:15.9,0,DN
100,MASTER_OT_JJ015119.13-643046.6,2015/Oct/06,19.0,01:51:19.13,-64:30:46.6,0,DN
101,MASTER_OT_JJ015539.85+485955.6,2015/Nov/07,15.2,01:55:39.85,+48:59:55.6,0,DN
102,MASTER_OT_JJ020337.92+510805.7,2015/Jan/18,17.8,02:03:37.92,+51:08:05.7,0,Known_CV
103,MASTER_OT_JJ020836.79-104018.8,2015/Oct/23,17.0,02:08:36.79,-10:40:18.8,0,DN
104,MASTER_OT_JJ021211.74+475602.7,2015/Jul/31,13.6,02:12:11.74,+47:56:02.7,0,DN
105,MASTER_OT_JJ021447.67+481852.6,2015/Jan/07,16.9,02:14:47.67,+48:18:52.6,0,DN
106,MASTER_OT_JJ021951.96-692659.6,2016/Oct/18,17.2,02:19:51.96,-69:26:59.6,0,DN
107,MASTER_OT_JJ023414.54+454307.3,2017/Aug/10,16.3,02:34:14.54,+45:43:07.3,0,DN
108,MASTER_OT_JJ023714.71-464802.3,2015/Oct/05,18.8,02:37:14.71,-46:48:02.3,0,DN
109,MASTER_OT_JJ024902.25-082917.6,2016/Spt/07,17.5,02:49:02.25,-08:29:17.6,0,DN
110,MASTER_OT_JJ024917.47+460031.6,2015/Feb/09,17.1,02:49:17.47,+46:00:31.6,0,Known_CV
111,MASTER_OT_JJ025211.89+465955.5,2015/Aug/06,16.9,02:52:11.89,+46:59:55.5,0,DN
112,MASTER_OT_JJ030423.41-364625.2,2015/Feb/15,19.5,03:04:23.41,-36:46:25.2,0,Known_CV
113,MASTER_OT_JJ030504.43+433641.2,2018/Nov/20,15.9,03:05:04.43,+43:36:41.2,0,Known_CV
114,MASTER_OT_JJ030825.67-510254.3,2015/Oct/06,18.4,03:08:25.67,-51:02:54.3,0,DN
115,MASTER_OT_JJ031121.54-601851.0,2015/Oct/05,17.0,03:11:21.54,-60:18:51.0,0,DN
116,MASTER_OT_JJ031212.01-423203.3,2019/Nov/24,18.8,03:12:12.01,-42:32:03.3,0,DN
117,MASTER_OT_JJ031316.27-261217.0,2016/Jun/01,17.0,03:13:16.27,-26:12:17.0,0,DN
118,MASTER_OT_JJ031942.92-453013.9,2016/Oct/27,16.9,03:19:42.92,-45:30:13.9,0,DN
119,MASTER_OT_JJ033239.21+193215.0,2016/Feb/12,17.1,03:32:39.21,+19:32:15.0,0,DN
120,MASTER_OT_JJ033333.26-623314.7,2016/Oct/19,15.9,03:33:33.26,-62:33:14.7,0,DN
121,MASTER_OT_JJ033608.39+435202.8,2015/Oct/05,17.1,03:36:08.39,+43:52:02.8,0,DN
122,MASTER_OT_JJ034049.57+143820.4,2015/Dec/16,19.4,03:40:49.57,+14:38:20.4,0,DN
123,MASTER_OT_JJ035109.53+152856.9,2016/Sep/16,16.3,03:51:09.53,+15:28:56.9,0,DN
124,MASTER_OT_JJ035330.69-543614.8,2019/Feb/04,17.5,03:53:30.69,-54:36:14.8,0,DN
125,MASTER_OT_JJ035348.19-704040.5,2017/Jun/24,17.5,03:53:48.19,-70:40:40.5,0,DN
126,MASTER_OT_JJ035815.59+214117.9,2015/Nov/18,17.1,03:58:15.59,+21:41:17.9,0,DN
127,MASTER_OT_JJ042726.19-241135.0,2016/Spt/08,19.1,04:27:26.19,-24:11:35.0,0,DN
128,MASTER_OT_JJ042736.41-494347.2,2015/Aug/09,17.6,04:27:36.41,-49:43:47.2,0,DN
129,MASTER_OT_JJ043723.48-495632.3,2016/Oct/09,18.7,04:37:23.48,-49:56:32.3,0,DN
130,MASTER_OT_JJ044914.02+464511.9,2016/Jan/06,17.4,04:49:14.02,+46:45:11.9,0,DN
131,MASTER_OT_JJ045302.87-492128.4,2016/Feb/22,18.0,04:53:02.87,-49:21:28.4,0,DN
132,MASTER_OT_JJ045704.81+640247.6,2015/Oct/02,17.3,04:57:04.81,+64:02:47.6,0,DN
133,MASTER_OT_JJ045821.16-105457.7,2016/Oct/12,19.0,04:58:21.16,-10:54:57.7,0,DN
134,MASTER_OT_JJ050002.20+740407.4,2016/Jul/06,16.9,05:00:02.20,+74:04:07.4,0,DN
135,MASTER_OT_JJ050708.76-354808.5,2016/Mar/02,18.6,05:07:08.76,-35:48:08.5,0,DN
136,MASTER_OT_JJ050828.30-775951.0,2015/Jan/30,17.6,05:08:28.30,-77:59:51.0,0,Known_CV
137,MASTER_OT_JJ051515.25+223945.7,2015/Jan/13,18.5,05:15:15.25,+22:39:45.7,0,Known_CV
138,MASTER_OT_JJ052432.87-315203.5,2018/Sep/18,16.8,05:24:32.87,-31:52:03.5,0,DN
139,MASTER_OT_JJ052455.76-283005.8,2016/May/11,15.8,05:24:55.76,-28:30:05.8,0,DN
140,MASTER_OT_JJ053141.25-141159.0,2016/Oct/23,16.0,05:31:41.25,-14:11:59.0,0,DN
141,MASTER_OT_JJ053539.23-613750.1,2016/Spt/04,18.9,05:35:39.23,-61:37:50.1,0,DN
142,MASTER_OT_JJ053953.61-275546.5,2015/Feb/06,15.9,05:39:53.61,-27:55:46.5,0,DN
143,MASTER_OT_JJ054746.81+762018.9,2016/Oct/12,16.7,05:47:46.81,+76:20:18.9,0,DN
144,MASTER_OT_JJ055502.52-234506.5,2016/Mar/19,17.3,05:55:02.52,-23:45:06.5,0,DN
145,MASTER_OT_JJ055548.92-303053.3,2018/Oct/09,15.5,05:55:48.92,-30:30:53.3,0,DN
146,MASTER_OT_JJ060553.93+283325.6,2015/Oct/25,15.5,06:05:53.93,+28:33:25.6,0,DN
147,MASTER_OT_JJ060938.37-582158.2,2015/Oct/05,16.4,06:09:38.37,-58:21:58.2,0,DN
148,MASTER_OT_JJ061259.44+480703.0,2015/Sep/29,17.3,06:12:59.44,+48:07:03.0,0,DN
149,MASTER_OT_JJ061451.70-272535.5,2015/Feb/19,18.3,06:14:51.70,-27:25:35.5,0,Known_CV
150,MASTER_OT_JJ061653.73-363919.8,2016/Jan/30,18.0,06:16:53.73,-36:39:19.8,0,DN
151,MASTER_OT_JJ062010.45+544657.8,2017/Sep/28,16.1,06:20:10.45,+54:46:57.8,0,DN
152,MASTER_OT_JJ062100.35-585120.5,2016/Nov/05,17.5,06:21:00.35,-58:51:20.5,0,DN
153,MASTER_OT_JJ062457.46+311448.7,2018/Sep/23,16.5,06:24:57.46,+31:14:48.7,0,DN
154,MASTER_OT_JJ062655.88-231831.1,2016/Mar/01,18.8,06:26:55.88,-23:18:31.1,0,DN
155,MASTER_OT_JJ063329.26+385509.2,2016/Jan/30,17.3,06:33:29.26,+38:55:09.2,0,DN
156,MASTER_OT_JJ063429.91-300200.2,2016/Apr/21,14.9,06:34:29.91,-30:02:00.2,0,DN
157,MASTER_OT_JJ064233.16+295953.7,2016/May/04,16.7,06:42:33.16,+29:59:53.7,0,DN
158,MASTER_OT_JJ064334.81+741014.7,2015/Jan/04,16.2,06:43:34.81,+74:10:14.7,0,Known_CV
159,MASTER_OT_JJ064720.96-261456.5,2015/Mar/04,17.2,06:47:20.96,-26:14:56.5,0,Known_CV
160,MASTER_OT_JJ064829.56+021205.9,2019/Dec/14,16.9,06:48:29.56,+02:12:05.9,0,DN
161,MASTER_OT_JJ065540.66-790035.2,2017/May/17,17.4,06:55:40.66,-79:00:35.2,0,DN
162,MASTER_OT_JJ065724.42-671950.7,2015/Dec/24,17.5,06:57:24.42,-67:19:50.7,0,DN
163,MASTER_OT_JJ065842.09+205341.9,2019/Apr/14,15.0,06:58:42.09,+20:53:41.9,0,DN
164,MASTER_OT_JJ070040.17-754730.4,2016/May/10,17.4,07:00:40.17,-75:47:30.4,0,DN
165,MASTER_OT_JJ070435.24-403441.1,2015/Oct/28,15.8,07:04:35.24,-40:34:41.1,0,DN
166,MASTER_OT_JJ070458.41+134816.4,2015/Dec/05,14.9,07:04:58.41,+13:48:16.4,0,DN
167,MASTER_OT_JJ070747.72-672205.6,2015/Sep/21,16.9,07:07:47.72,-67:22:05.6,0,DN
168,MASTER_OT_JJ070934.07-315149.1,2019/Apr/19,15.5,07:09:34.07,-31:51:49.1,0,DN
169,MASTER_OT_JJ071204.39+275514.0,2017/Aug/10,17.4,07:12:04.39,+27:55:14.0,0,DN
170,MASTER_OT_JJ071303.01-313456.3,2017/Apr/12,16.8,07:13:03.01,-31:34:56.3,0,DN
171,MASTER_OT_JJ071956.13-645810.1,2015/Jan/15,17.5,07:19:56.13,-64:58:10.1,0,Known_CV
172,MASTER_OT_JJ072021.94-044509.3,2015/Dec/19,16.5,07:20:21.94,-04:45:09.3,0,DN
173,MASTER_OT_JJ072024.11+274152.5,2017/Sep/06,14.6,07:20:24.11,+27:41:52.5,0,DN
174,MASTER_OT_JJ072119.13-531755.3,2016/Jan/28,18.4,07:21:19.13,-53:17:55.3,0,DN
175,MASTER_OT_JJ072211.73+184253.7,2019/Nov/29,17.6,07:22:11.73,+18:42:53.7,0,DN
176,MASTER_OT_JJ072503.19-575015.1,2015/Dec/17,19.2,07:25:03.19,-57:50:15.1,0,DN
177,MASTER_OT_JJ072858.62-652131.9,2016/Feb/28,19.0,07:28:58.62,-65:21:31.9,0,DN
178,MASTER_OT_JJ073033.80-742437.6,2019/Apr/04,17.4,07:30:33.80,-74:24:37.6,0,DN
179,MASTER_OT_JJ073051.19-191608.9,2018/Dec/16,16.0,07:30:51.19,-19:16:08.9,0,DN
180,MASTER_OT_JJ073110.47-462722.5,2015/Mar/06,18.7,07:31:10.47,-46:27:22.5,0,Known_CV
181,MASTER_OT_JJ073857.06+182648.2,2015/Dec/17,17.8,07:38:57.06,+18:26:48.2,0,DN
182,MASTER_OT_JJ073917.36-415646.7,2019/Dec/20,18.2,07:39:17.36,-41:56:46.7,0,DN
183,MASTER_OT_JJ073936.05-351848.8,2015/Dec/21,18.2,07:39:36.05,-35:18:48.8,0,DN
184,MASTER_OT_JJ074359.55-512302.2,2015/Jun/27,17.1,07:43:59.55,-51:23:02.2,0,DN
185,MASTER_OT_JJ074509.15-621438.0,2016/Dec/22,18.0,07:45:09.15,-62:14:38.0,0,DN
186,MASTER_OT_JJ074858.45-655344.6,2015/Jan/15,16.9,07:48:58.45,-65:53:44.6,0,Known_CV
187,MASTER_OT_JJ075412.72-741641.3,2015/Mar/29,17.4,07:54:12.72,-74:16:41.3,0,DN
188,MASTER_OT_JJ075535.88-670013.4,2015/Mar/02,17.0,07:55:35.88,-67:00:13.4,0,DN
189,MASTER_OT_JJ075927.68-860929.5,2015/Apr/02,17.1,07:59:27.68,-86:09:29.5,0,DN
190,MASTER_OT_JJ080229.57-573351.7,2015/Dec/17,18.6,08:02:29.57,-57:33:51.7,0,DN
191,MASTER_OT_JJ080826.00+314125.6,2015/Dec/15,18.5,08:08:26.00,+31:41:25.6,0,DN
192,MASTER_OT_JJ081331.95-232924.7,2015/Nov/10,16.8,08:13:31.95,-23:29:24.7,0,DN
193,MASTER_OT_JJ081447.89-583624.2,2017/Feb/13,16.9,08:14:47.89,-58:36:24.2,0,DN
194,MASTER_OT_JJ081541.29-652932.8,2017/Mar/10,16.7,08:15:41.29,-65:29:32.8,0,DN
195,MASTER_OT_JJ081809.50-634348.3,2015/Mar/02,15.8,08:18:09.50,-63:43:48.3,0,DN
196,MASTER_OT_JJ082553.24-663037.5,2016/Apr/13,16.6,08:25:53.24,-66:30:37.5,0,DN
197,MASTER_OT_JJ083244.44-214911.5,2015/Jun/21,17.7,08:32:44.44,-21:49:11.5,0,DN
198,MASTER_OT_JJ084116.61-604743.6,2015/Jul/18,18.1,08:41:16.61,-60:47:43.6,0,DN
199,MASTER_OT_JJ084140.94+722732.6,2016/Feb/22,14.6,08:41:40.94,+72:27:32.6,0,DN
200,MASTER_OT_JJ084600.35-170041.9,2015/Apr/13,18.0,08:46:00.35,-17:00:41.9,0,DN
201,MASTER_OT_JJ085335.52-234408.7,2016/Mar/24,17.1,08:53:35.52,-23:44:08.7,0,DN
202,MASTER_OT_JJ085337.83-604501.0,2015/Nov/23,15.0,08:53:37.83,-60:45:01.0,0,DN
203,MASTER_OT_JJ085416.79+183526.1,2015/Apr/16,17.9,08:54:16.79,+18:35:26.1,0,DN
204,MASTER_OT_JJ085423.80-561053.2,2019/Mar/21,16.5,08:54:23.80,-56:10:53.2,0,DN
205,MASTER_OT_JJ085854.16-274030.7,2015/Jan/17,13.7,08:58:54.16,-27:40:30.7,0,Known_CV
206,MASTER_OT_JJ085958.73-632213.0,2015/Feb/09,16.5,08:59:58.73,-63:22:13.0,0,Known_CV
207,MASTER_OT_JJ090639.19-275335.5,2015/Sep/08,16.7,09:06:39.19,-27:53:35.5,0,DN
208,MASTER_OT_JJ091005.78-611355.5,2016/Nov/13,17.5,09:10:05.78,-61:13:55.5,0,DN
209,MASTER_OT_JJ091047.21-622754.5,2018/Jan/03,17.5,09:10:47.21,-62:27:54.5,0,DN
210,MASTER_OT_JJ091558.28-675805.0,2018/Oct/28,16.7,09:15:58.28,-67:58:05.0,0,DN
211,MASTER_OT_JJ091631.68-330230.1,2015/Sep/09,16.4,09:16:31.68,-33:02:30.1,0,DN
212,MASTER_OT_JJ092049.53-702405.6,2019/Mar/02,17.8,09:20:49.53,-70:24:05.6,0,DN
213,MASTER_OT_JJ092326.72-762817.7,2016/Nov/13,17.4,09:23:26.72,-76:28:17.7,0,DN
214,MASTER_OT_JJ092341.40-215809.5,2015/Apr/07,17.2,09:23:41.40,-21:58:09.5,0,DN
215,MASTER_OT_JJ094505.87-654343.3,2017/Feb/15,17.5,09:45:05.87,-65:43:43.3,0,DN
216,MASTER_OT_JJ094851.15-110055.0,2016/Feb/01,16.8,09:48:51.15,-11:00:55.0,0,DN
217,MASTER_OT_JJ095045.47-300121.6,2015/Oct/06,17.8,09:50:45.47,-30:01:21.6,0,DN
218,MASTER_OT_JJ095503.19-355149.4,2016/Feb/25,18.1,09:55:03.19,-35:51:49.4,0,DN
219,MASTER_OT_JJ095702.14-690235.7,2015/Mar/27,16.5,09:57:02.14,-69:02:35.7,0,DN
220,MASTER_OT_JJ100606.05-304611.1,2016/Feb/28,18.4,10:06:06.05,-30:46:11.1,0,DN
221,MASTER_OT_JJ101424.62-111306.8,2016/Mar/03,17.9,10:14:24.62,-11:13:06.8,0,DN
222,MASTER_OT_JJ101545.73-675357.5,2015/Oct/28,14.9,10:15:45.73,-67:53:57.5,0,DN
223,MASTER_OT_JJ103432.65-385135.3,2016/Apr/15,17.5,10:34:32.65,-38:51:35.3,0,DN
224,MASTER_OT_JJ103625.83-360228.3,2017/May/22,18.7,10:36:25.83,-36:02:28.3,0,DN
225,MASTER_OT_JJ103856.73-265613.7,2018/Oct/27,16.5,10:38:56.73,-26:56:13.7,0,DN
226,MASTER_OT_JJ104708.93-432829.5,2015/Apr/09,18.7,10:47:08.93,-43:28:29.5,0,DN
227,MASTER_OT_JJ105203.63-820403.7,2016/Feb/27,16.8,10:52:03.63,-82:04:03.7,0,DN
228,MASTER_OT_JJ105529.06-255654.5,2015/Mar/11,17.8,10:55:29.06,-25:56:54.5,0,Known_CV
229,MASTER_OT_JJ110101.63-402718.4,2017/Dec/29,17.0,11:01:01.63,-40:27:18.4,0,DN
230,MASTER_OT_JJ110438.28-441951.6,2015/Oct/30,17.5,11:04:38.28,-44:19:51.6,0,DN
231,MASTER_OT_JJ110621.77-765447.8,2019/Mar/18,17.5,11:06:21.77,-76:54:47.8,0,DN
232,MASTER_OT_JJ110914.51-421638.5,2016/Oct/23,16.7,11:09:14.51,-42:16:38.5,0,DN
233,MASTER_OT_JJ111124.17-455646.1,2015/May/17,16.7,11:11:24.17,-45:56:46.1,0,DN
234,MASTER_OT_JJ111505.12-681439.8,2019/Apr/24,17.2,11:15:05.12,-68:14:39.8,0,DN
235,MASTER_OT_JJ111815.56-254023.0,2015/Mar/09,16.1,11:18:15.56,-25:40:23.0,0,DN
236,MASTER_OT_JJ112814.90-752122.0,2016/Apr/27,17.3,11:28:14.90,-75:21:22.0,0,DN
237,MASTER_OT_JJ112941.32-444306.5,2018/Nov/02,14.0,11:29:41.32,-44:43:06.5,0,DN
238,MASTER_OT_JJ113137.81-455430.8,2015/Feb/22,18.8,11:31:37.81,-45:54:30.8,0,Known_CV
239,MASTER_OT_JJ113216.79-492853.0,2016/Apr/16,17.4,11:32:16.79,-49:28:53.0,0,DN
240,MASTER_OT_JJ113739.04-442929.9,2017/Mar/06,17.6,11:37:39.04,-44:29:29.9,0,DN
241,MASTER_OT_JJ114134.71-504829.3,2016/Nov/01,16.3,11:41:34.71,-50:48:29.3,0,DN
242,MASTER_OT_JJ114602.92-483130.0,2019/Mar/11,15.9,11:46:02.92,-48:31:30.0,0,DN
243,MASTER_OT_JJ115158.31-472158.9,2017/Nov/12,16.8,11:51:58.31,-47:21:58.9,0,DN
244,MASTER_OT_JJ115319.96-321838.4,2016/Feb/22,17.6,11:53:19.96,-32:18:38.4,0,DN
245,MASTER_OT_JJ120251.56-454116.7,2015/Mar/15,17.5,12:02:51.56,-45:41:16.7,0,DN
246,MASTER_OT_JJ120523.16-540017.0,2019/Mar/29,17.1,12:05:23.16,-54:00:17.0,0,DN
247,MASTER_OT_JJ121253.11-371237.5,2019/Mar/10,16.4,12:12:53.11,-37:12:37.5,0,DN
248,MASTER_OT_JJ122201.31-271527.5,2016/Apr/13,18.8,12:22:01.31,-27:15:27.5,0,DN
249,MASTER_OT_JJ122304.08-704334.6,2019/Jan/21,15.9,12:23:04.08,-70:43:34.6,0,DN
250,MASTER_OT_JJ122436.34-500952.7,2019/Mar/11,18.1,12:24:36.34,-50:09:52.7,0,DN
251,MASTER_OT_JJ122733.54-441427.7,2015/Mar/28,18.5,12:27:33.54,-44:14:27.7,0,DN
252,MASTER_OT_JJ122733.60-441427.9,2019/Mar/15,18.0,12:27:33.60,-44:14:27.9,0,DN
253,MASTER_OT_JJ122739.45-402219.8,2016/Mar/16,17.3,12:27:39.45,-40:22:19.8,0,DN
254,MASTER_OT_JJ123532.20-361900.9,2015/Feb/14,17.5,12:35:32.20,-36:19:00.9,0,Known_CV
255,MASTER_OT_JJ124124.38-460208.1,2015/Nov/30,17.2,12:41:24.38,-46:02:08.1,0,DN
