,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
104,AT2021kwb,2021/05/02_08:09:36,15.1,17:46:18.506,-22:09:46.98,1,Cataclysmic_Variable
105,AT2021odv_(=_Gaia21cqj),2021/06/2,16.19,19:54:9.54,-13:28:18.5,0,Candidate
106,AT2021pin,2021/06/10_04:40:45,14.2,14:43:41.950,-17:55:51.10,0,Cataclysmic_Variable
107,AT2021plg,2021/06/08_08:36:57,18.368,14:39:17.143,-18:04:38.87,0,Cataclysmic_Variable
108,AT2021qct,2021/06/14_09:18:43,16.83,19:53:31.129,+67:05:06.66,0,Cataclysmic_Variable
109,AT2021qea,2021/06/16_09:43:12,14.976,17:49:35.135,+17:13:00.95,0,Cataclysmic_Variable
110,AT2021qeb,2021/06/15_09:50:24,17.435,15:42:17.901,+03:32:33.06,0,Cataclysmic_Variable
111,AT2021qel_(=_Gaia21cwm),2021/07/6,16.43,1:12:41.15,40:43:26.2,0,Candidate
112,AT2021qna_(=_2021-009),2021/06/27,15.13,17:53:27.28,0:54:25.4,0,Candidate
113,AT2021rcq_(=_Gaia21daj),2021/07/13,17.01,"0:0:9.78,0:0:10.02","-77:20:31.1,-77:20:27.3",-1,Candidate
114,AT2021rex_(=_ZTF21abhytgb),2021/06/27,15.86,17:28:3.96,6:40:58.7,0,known_CV
115,AT2021rhi,2021/06/29_08:20:37,18.1197,18:31:16.206,+37:23:52.37,0,Cataclysmic_Variable
116,AT2021rjv,2021/07/01_14:15:21,14.582,22:00:21.891,-07:21:26.31,0,Cataclysmic_Variable
117,AT2021rmx,2021/07/02_08:45:36,17.75,20:50:13.042,+62:47:57.62,0,Cataclysmic_Variable
118,AT2021rmy,2021/07/02_07:12:00,15.21,19:58:33.814,+08:59:36.70,0,Cataclysmic_Variable
119,AT2021rzq_(=_MASTER_OT_J172731.81+052750.3)_(=_ZTF21abjdjhk),2021/07/7,16.34,17:27:31.9,5:27:51.1,0,Candidate
120,AT2021sji_(=_Gaia21ddk),2021/07/7,15.89,10:47:6.25,-70:57:6.7,0,Candidate
121,AT2021tlq_(=_ZTF21ablazyz),2021/07/15,13.01,19:32:25.07,-9:19:32.6,0,Candidate
122,AT2021tlq,2021/07/12_06:41:45,14.54,19:32:25.080,-09:19:33.23,0,Cataclysmic_Variable
123,AT2021tqv,2021/07/18_10:03:21,16.558,19:21:57.759,-26:44:21.53,0,Cataclysmic_Variable
124,AT2021tyc,2021/07/17_04:45:35,14.2,20:07:42.870,+13:26:24.40,0,Cataclysmic_Variable
125,AT2021ufb_(=_Gaia21dng),2021/07/31,17.05,20:52:37.23,33:15:39.6,0,Candidate
126,AT2021ufe,2021/07/28_13:26:24,14.3,23:50:24.380,+58:31:18.08,0,Cataclysmic_Variable
127,AT2021ukb_(=_ATLAS21bcox),2021/07/31,14.27,15:53:36.85,-28:53:2.5,0,Candidate
128,AT2021ukb,2021/07/30_06:48:57,14.773,15:53:36.827,-28:53:02.36,0,Cataclysmic_Variable
129,AT2021urk_(=_XM56MZ),2021/08/6,17.59,0:42:45.44,41:52:20.9,0,Candidate_Nova
130,AT2021uum,2021/07/29_06:46:04,17.56,21:19:29.145,+32:53:17.91,0,Cataclysmic_Variable
131,AT2021uuo,2021/07/23_07:59:31,14.49,20:15:15.988,-00:03:40.72,0,Cataclysmic_Variable
132,AT2021uwi,2021/07/28_07:42:14,16.5,17:40:51.507,+14:00:50.48,0,Cataclysmic_Variable
133,AT2021vch,2021/07/16_04:33:36,15.04,15:35:22.730,-10:03:00.25,0,Cataclysmic_Variable
134,AT2021vfg,2021/08/07_11:31:12,13.7,21:41:08.537,+27:50:59.91,0,Cataclysmic_Variable
135,AT2021vlh,2021/08/09_10:19:12,18.4,02:04:16.180,+49:24:03.33,0,Cataclysmic_Variable
136,AT2021vta,2021/08/10_06:41:45,17.26,01:52:13.060,+67:01:27.26,0,Cataclysmic_Variable
137,AT2021vuv,2021/08/09_06:00:00,18.63,18:58:05.367,+28:44:00.66,0,Cataclysmic_Variable
138,AT2021vzy,2021/08/12_05:24:00,18.16,19:15:51.181,+32:42:17.12,0,Cataclysmic_Variable
139,AT2021wcb,2021/08/14_10:46:33,18.06,04:09:20.772,+33:36:02.66,0,Cataclysmic_Variable
140,AT2021wur,2021/08/23_09:57:36,17.74,02:14:19.644,+43:59:14.50,0,Cataclysmic_Variable
141,AT2021wve,2021/08/24_05:34:04,16.71,19:01:53.193,-16:10:50.64,0,Cataclysmic_Variable
142,AT2021wyk,2021/08/24_06:08:38,18.23,20:20:31.572,-08:15:03.46,0,Cataclysmic_Variable
143,AT2021xbh,2021/08/27_20:57:06,13.57,05:39:34.690,+57:15:15.90,0,Cataclysmic_Variable
144,AT2021xm,2021/01/10_03:46:31,18.8148,04:04:25.556,+70:36:31.93,0,Cataclysmic_Variable
145,AT2021xrf,2021/09/02_08:37:06,13.5,04:02:39.400,+42:50:54.60,0,Cataclysmic_Variable
146,AT2021xsi_(=_ZTF21abwqrra),2021/09/10,16.68,20:19:37.24,55:35:17.6,0,known_CV
147,AT2021xsi,2021/09/01_05:41:16,16.48,20:19:37.310,+55:35:18.38,0,Cataclysmic_Variable
148,AT2021xsl,2021/09/02_06:05:45,17.87,21:18:22.129,-09:27:45.69,0,Cataclysmic_Variable
149,AT2021xyv,2021/09/04_05:11:02,16.89,18:27:27.690,+37:41:45.89,0,Cataclysmic_Variable
150,AT2021xyy_(=_Gaia21eda),2021/09/8,15.63,7:13:30.06,-4:22:9.7,0,Candidate
151,AT2021yaf,2021/09/05_05:08:09,15.25,18:53:50.171,+18:22:41.24,0,Cataclysmic_Variable
152,AT2021yaw,2021/09/05_04:09:07,18.12,20:03:58.270,-24:41:46.18,0,Cataclysmic_Variable
153,AT2021yfa,2021/09/07_04:16:19,18.13,18:34:45.089,+26:18:18.39,0,Cataclysmic_Variable
154,AT2021yfb,2021/08/29_05:00:57,17.04,18:43:19.533,-27:26:30.16,0,Cataclysmic_Variable
155,AT2021ylz,2021/09/09_20:31:40,14.2,19:00:28.760,+31:26:37.00,0,Cataclysmic_Variable
156,AT2021ypk,2021/09/11_07:37:55,15.301,18:48:49.899,+45:54:30.64,0,Cataclysmic_Variable
157,AT2021yrh,2021/09/11_04:10:33,18.41,18:13:32.653,+07:33:31.35,0,Cataclysmic_Variable
158,AT2021yrk,2021/09/11_04:03:21,18.71,19:25:39.506,-14:36:12.71,0,Cataclysmic_Variable
159,AT2021yrl,2021/09/09_08:22:33,18.63,20:48:37.964,+27:03:18.81,0,Cataclysmic_Variable
160,AT2021ywy,2021/09/12_04:30:43,16.89,18:37:32.170,+10:21:35.93,0,Cataclysmic_Variable
161,AT2021ywz,2021/09/10_05:24:00,18.83,22:26:58.808,+22:54:48.21,0,Cataclysmic_Variable
162,AT2021yxa,2021/09/10_05:21:07,16.55,22:30:05.407,+38:10:21.63,0,Cataclysmic_Variable
163,AT2021zdk,2021/09/18_09:17:16,17.719,22:07:41.870,+17:52:25.01,0,Cataclysmic_Variable
164,AT2021zjw_(=_ATLAS21bjbp),2021/09/29,16.47,20:1:15.45,-5:29:32.1,0,Candidate
165,AT2021zjw,2021/09/24_07:10:33,16.43,20:01:15.350,-05:29:33.22,0,Cataclysmic_Variable
166,AT2021zwl,2021/09/28_06:03:11,18.9782,22:11:52.483,+21:21:08.22,0,Cataclysmic_Variable
167,AT2021zwm,2021/09/15_08:52:48,13.05,00:41:51.528,+26:37:20.64,0,Cataclysmic_Variable
168,ATLAS_17bue,,,07:58:48.44,-11:14:51.3,0,CataclyV
169,ATLAS_17dcj,,,07:48:55.24,-10:04:19.6,0,CataclyV
170,ATO_J116.8200+42.8136,,,07:47:16.7981,+42:48:49.044,0,CataclyV
171,ATO_J119.6839+12.0315,,,07:58:44.1716,+12:01:53.657,0,CataclyV
172,ATO_J217.4922+00.0554,,,14:29:58.1469,+00:03:19.521,1,CataclyV
173,ATO_J268.3358+25.2803,,,17:53:20.5971,+25:16:49.135,0,CataclyV
174,ATO_J305.6761-21.1318,,,20:22:42.2615,-21:07:54.676,0,CataclyV
175,AX_J1740.3-2904,,,17:40:16.1010,-29:03:38.002,0,CataclyV
176,AX_J1832.3-0840,,,18:32:19.3118,-08:40:30.249,0,CataclyV
177,AX_J1842.8-0423,,,18:42.8,-04:23,-1,CataclyV
178,AX_J1853.3-0128,,,18:53:30.60,-01:28:15.9,0,CataclyV
179,B,,,21:29:58.226,+12:10:11.40,8,CataclyV
180,BA_4-32,,,00:41:28.55,+40:53:14.1,0,N
181,BA_4-39,,,00:43:02.56,+40:41:33.0,0,N
182,BASW_N1,,,00:42:23.76,+41:17:02.0,0,N
183,BASW_N2,,,00:42:15.81,+41:11:22.7,0,N
184,BASW_N3,,,00:41:42.63,+41:13:11.1,0,N
185,BASW_N4,,,00:41:56.08,+41:07:42.6,0,N
186,BASW_N5,,,00:42:23.25,+41:05:07.2,0,N
187,BASW_N6,,,00:41:58.17,+41:08:52.3,0,N
188,BASW_N7,,,00:41:16.47,+41:16:04.9,0,N
189,BD+08_102,,,00:44:01.3263,+09:32:58.179,0,CataclyV
190,BD+34_620,,,03:19:06.8340,+35:29:36.254,0,CataclyV
191,BOKS_45906,,,19:40:16.1563,+46:32:47.773,1,CataclyV
192,BPS_CS_22874-0124,,,14:50:38.6174,-24:22:50.002,0,CataclyV
193,BPS_CS_30331-0084,,,21:10:14.4128,-24:21:05.239,0,Candidate_CV
194,Cas_3,,,01:18:25.6,+63:42:08,0,CataclyV
195,CD-42_14462,,,19:47:40.5289,-42:00:26.397,0,CataclyV
196,CD-48_3547,,,08:10:06.0741,-49:14:18.081,0,CataclyV
197,CGKB_A,,,17:40:38.904,-53:39:51.09,7,CataclyV
198,ChOPS_J174656.89-285233.9,,,17:46:56.89,-28:52:33.9,0,CataclyV
199,Cl__NGC_104_AGBWF_2-30,,,00:24:14.8416,-72:03:44.793,8,CataclyV
200,Cl__NGC_104_AGBWF_2-48,,,00:24:15.880,-72:04:36.38,90,CataclyV
201,Cl__NGC_104_AGBWF_4-16,,,00:24:04.61,-72:06:06.0,9,CataclyV
202,Cl__NGC_104_AGBWF_4-26,,,00:24:14.80,-72:05:58.2,4,CataclyV
203,Cl__NGC_104_EGG_V52,,,00:24:06.26,-72:04:45.9,0,CataclyV
204,Cl__NGC_104_KWS_B7,,,00:24:52.9,-72:03:27,0,CataclyV
205,Cl__NGC_104_MAM_M54898,,,00:24:06.013,-72:04:56.20,523,CataclyV
206,Cl__NGC_104_MAM_M58539,,,00:24:06.2184,-72:04:52.168,5,CataclyV
207,Cl__NGC_2682_SAND_628,,,08:50:36.9970,+11:54:04.679,0,CataclyV
208,Cl__NGC_5139_BPB_234623,,,13:26:26.586,-47:26:35.54,0,CataclyV
209,Cl__NGC_5272_FCC_7290,,,13:42:10.77,+28:22:39.9,0,CataclyV
210,Cl__NGC_5904_SAW_V101,,,15:18:14.46,+02:05:35.2,0,CataclyV
211,Cl__NGC_6093_DN_2,,,16:16:59.8,-22:58:18,1,CataclyV
212,Cl__NGC_6093_SAW_V34,,,16:17:02.820,-22:58:33.80,8,CataclyV
213,Cl__NGC_6139_MLH_V4,,,16:28:08.7,-38:48:44,1,CataclyV
214,Cl__NGC_6205_FPF_21429,,,16:41:45.1,+36:27:39,2,CataclyV
215,Cl__NGC_6205_FPF_23081,,,16:41:43.68,+36:28:04.7,4,CataclyV
216,Cl__NGC_6341_FPR_8203,,,17:17:06.56,+43:08:24.4,4,CataclyV
217,Cl__NGC_6397_SAW_V12,,,17:40:41.597,-53:40:19.30,56,CataclyV
218,Cl__NGC_6397_SAW_V34,,,17:40:42.306,-53:40:28.70,53,CataclyV
219,Cl__NGC_6624_SZR_DN,,,18:23:41.349,-30:21:56.53,0,CataclyV
220,Cl__NGC_6637_SAW_V5,,,18:31:23.44,-32:20:49.4,0,CataclyV
221,Cl__NGC_6652_SAW_V12,,,"18:04:14.2486,21:29:57.34,18:35:45.751","+67:54:12.271,+12:10:43.7,-32:59:23.51",-1,CataclyV
222,Cl__NGC_6712_PFP_10261,,,18:53:03.88,-08:42:27.3,0,CataclyV
223,Cl__NGC_6752_BRS_2,,,"16:17:02.2,19:10:51.511","-22:58:38,-59:58:56.85",-1,CataclyV
224,Cl__NGC_6752_SAW_V25,,,"16:17:02.005,17:48:53.320,19:10:51.586","-22:58:33.03,-20:21:41.70,-59:59:01.73",-1,CataclyV
225,Cl__NGC_6752_SAW_V27,,,"16:16:59.7639,19:10:51.138","-22:59:44.681,-59:59:11.92",-1,N
226,Cl__NGC_6809_KPT_1,,,19:40:08.40,-30:58:48.8,1,CataclyV
227,Cl__NGC_7099_SAW_V4,,,21:39:58.4494,-23:11:43.652,0,CataclyV
228,CRTS_J012059.6+325545,,,01:20:59.5845,+32:55:45.022,0,Candidate_CV
229,CRTS_J031245.8+304246,,,03:12:45.82,+30:42:46.9,0,CataclyV
230,CRTS_J032855.0+052253,,,03:28:55.0145,+05:22:54.167,0,CataclyV
231,CRTS_J033710.9-065059,,,03:37:10.9144,-06:50:59.475,0,CataclyV
232,CRTS_J034420.1+093007,,,03:44:20.1650,+09:30:06.934,0,CataclyV
233,CRTS_J035806.6+340343,,,03:58:06.69,+34:03:43.8,0,CataclyV
234,CRTS_J042933.6+312927,,,04:29:33.65,+31:29:27.7,0,CataclyV
235,CRTS_J050236.5+134916,,,05:02:36.5818,+13:49:17.204,0,CataclyV
236,CRTS_J073758.5+205545,,,07:37:58.5539,+20:55:44.655,0,Candidate_CV
237,CRTS_J074640.6+173412,,,07:46:40.6201,+17:34:12.804,0,CataclyV
238,CRTS_J075100.0+141150,,,07:50:59.9740,+14:11:50.230,0,CataclyV
239,CRTS_J080033.8+192416,,,08:00:33.8648,+19:24:16.607,0,CataclyV
240,CRTS_J082925.3-001351,,,08:29:25.37,-00:13:51.0,0,CataclyV
241,CRTS_J084108.1+102537,,,08:41:08.1091,+10:25:36.272,0,Candidate_CV
242,CRTS_J084617.1+245343,,,08:46:17.1149,+24:53:44.084,0,CataclyV
243,CRTS_J090350.7+330036,,,09:03:50.7257,+33:00:36.110,0,CataclyV
244,CRTS_J091147.0+315102,,,09:11:47.0248,+31:51:01.822,0,Candidate_CV
245,CRTS_J092122.8+203858,,,09:21:22.8262,+20:38:57.179,0,CataclyV
246,CRTS_J094325.8+520128,,,09:43:25.8915,+52:01:28.813,1,CataclyV
247,CRTS_J100515.4+191108,,,10:05:15.3884,+19:11:07.847,0,Candidate_CV
248,CRTS_J103148.0+085224,,,10:31:47.9859,+08:52:24.362,0,CataclyV
249,CRTS_J111721.9+520500,,,11:17:21.9323,+52:05:00.718,0,CataclyV
250,CRTS_J124819.4+072050,,,12:48:19.364,+07:20:49.45,0,CataclyV
251,CRTS_J130514.7+582855,,,13:05:14.7257,+58:28:56.200,0,CataclyV
252,CRTS_J132529.8-082009,,,13:25:29.86,-08:20:09.2,0,Candidate_CV
253,CRTS_J153015.0+094946,,,15:30:15.0339,+09:49:46.365,0,Candidate_CV
254,CRTS_J153817.3+512338,,,15:38:17.3353,+51:23:37.978,0,CataclyV
255,CRTS_J155540.2+364644,,,15:55:40.1968,+36:46:43.093,0,Candidate_CV
256,CRTS_J155549.5-231703,,,15:55:49.48,-23:17:02.7,0,Candidate_CV
257,CRTS_J160419.0+161549,,,16:04:19.0231,+16:15:48.688,0,Candidate_CV
258,CRTS_J161027.6+090739,,,16:10:27.6137,+09:07:38.370,0,CataclyV
259,CRTS_J162718.4+120435,,,16:27:18.4004,+12:04:35.033,0,Candidate_CV
260,CRTS_J164825.6+142411,,,16:48:25.686,+14:24:10.38,0,CataclyV
261,CRTS_J165740.9-055625,,,16:57:40.97,-05:56:24.6,0,Candidate_CV
262,CRTS_J171202.9+275411,,,17:12:02.9675,+27:54:10.957,0,Candidate_CV
263,CRTS_J172102.5+273301,,,17:21:02.4797,+27:33:01.236,1,CataclyV
264,CRTS_J173245.3+094746,,,17:32:45.28,+09:47:46.3,0,Candidate_CV
265,CRTS_J173447.0+371445,,,17:34:47.0403,+37:14:45.028,0,CataclyV
266,CRTS_J194037.6-472451,,,19:40:37.6,-47:24:49,0,CataclyV
267,CRTS_J200358.2-244146,,,20:03:58.24,-24:41:45.0,0,Candidate_CV
268,CRTS_J210929.1-204352,,,21:09:29.15,-20:43:51.7,0,Candidate_CV
269,CRTS_J210950.5+134839,,,21:09:50.4316,+13:48:39.568,0,N
270,CRTS_J213438.4-055319,,,21:34:38.44,-05:53:19.2,0,CataclyV
271,CRTS_J220554.0+115554,,,22:05:53.9740,+11:55:53.698,0,CataclyV
272,CRTS_J223958.3+342305,,,22:39:58.3812,+34:23:05.780,0,Candidate_CV
273,CRTS_J225843.5+110912,,,22:58:43.4811,+11:09:12.048,0,CataclyV
274,CRTS_J234324.9+420841,,,23:43:24.85,+42:08:41.5,0,Candidate_CV
275,CTCV_J0333-4451,,,03:33:20.6,-44:51:42,0,CataclyV
276,CTCV_J1226-2527,,,12:26:17.4,-25:27:05,0,CataclyV
