,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
268,AT2018eax,2018/07/17_09:48:57,20.19,23:14:03.435,+52:22:16.55,0,Cataclysmic_Variable
269,AT2018ebm,2018/06/21_11:22:33,19.5,22:09:43.055,+65:38:34.71,0,Cataclysmic_Variable
270,AT2018eco,2018/07/15_08:36:57,16.04,19:15:29.488,+31:39:51.98,0,Cataclysmic_Variable
271,AT2018ecu,2018/07/23_09:24:28,18.76,20:48:19.805,+15:14:15.34,0,Cataclysmic_Variable
272,AT2018ecw,2018/07/20_00:20:09,11.86,22:21:44.770,+18:40:08.11,0,Cataclysmic_Variable
273,AT2018eff,2018/07/26_10:10:33,18.6,20:28:30.277,+51:02:13.66,0,Cataclysmic_Variable
274,AT2018efg,2018/07/22_06:33:07,18.47,19:39:45.772,+00:52:53.61,0,Cataclysmic_Variable
275,AT2018efi,2018/06/07_09:50:24,17.85,21:25:43.926,+63:23:17.99,0,Cataclysmic_Variable
276,AT2018ely,2018,,00:42:50.740,+41:15:46.10,97,Candidate_Nova
277,AT2018emh,2018/07/31_04:27:50,18.76,17:23:03.054,+11:08:50.75,0,Cataclysmic_Variable
278,AT2018emk,2018/07/27_03:56:09,18.04,17:45:12.155,+14:54:55.18,0,Cataclysmic_Variable
279,AT2018emz,2018/08/01_14:00:57,15.474,20:11:52.175,+13:52:22.90,0,Cataclysmic_Variable
280,AT2018ene,2018/07/27_08:03:50,17.53,20:07:48.299,+13:17:11.25,0,Cataclysmic_Variable
281,AT2018eng,2018/07/27_08:38:24,17.53,19:59:14.221,+51:01:11.90,0,Cataclysmic_Variable
282,AT2018enh,2018/08/01_11:13:55,20.01,23:47:47.780,+53:13:50.01,0,Cataclysmic_Variable
283,AT2018eon,2018/08/03_06:34:33,19.383,14:17:27.556,-24:46:49.55,0,Cataclysmic_Variable
284,AT2018epk,2018/07/31_04:29:16,17.68,16:49:42.696,+23:04:58.31,0,Cataclysmic_Variable
285,AT2018epm,2018/07/27_03:54:43,18.04,18:42:33.704,+12:09:27.12,0,Cataclysmic_Variable
286,AT2018epr,2018/05/14_10:36:28,18.78,19:48:49.102,+46:30:36.08,0,Cataclysmic_Variable
287,AT2018eq,2018,,00:43:15.770,+41:18:39.30,95,Candidate_CV
288,AT2018erd_(Gaia18cah),2018/08/8,17.46,17:34:39.98,-60:59:21.3,0,known_CV
289,AT2018est,2018/08/07_12:08:38,19.126,23:48:53.074,-37:05:04.97,0,Cataclysmic_Variable
290,AT2018etr,2018/08/08_04:04:48,18.68,17:24:47.422,-17:52:25.02,0,Cataclysmic_Variable
291,AT2018etx,2018/08/02_10:55:12,16.12,21:20:28.082,+31:11:09.85,0,Cataclysmic_Variable
292,AT2018eub,2018/08/04_07:46:33,19.76,23:47:08.095,+30:50:36.62,0,Cataclysmic_Variable
293,AT2018euc,2018/08/07_08:09:36,17.76,00:02:06.154,+49:26:06.47,0,Cataclysmic_Variable
294,AT2018evg,2018/08/09_09:30:14,16.384,17:31:25.160,+20:08:06.47,0,Cataclysmic_Variable
295,AT2018fab,2018/08/07_08:58:33,16.57,21:06:00.679,+29:09:56.01,0,Cataclysmic_Variable
296,AT2018fac,2018/08/06_05:51:21,17.67,18:15:33.422,+24:20:35.18,0,Cataclysmic_Variable
297,AT2018faf,2018/08/04_08:25:26,17.49,21:08:05.782,+34:24:24.96,0,Cataclysmic_Variable
298,AT2018fag,2018/08/07_09:28:48,18.27,22:05:21.809,+16:43:17.40,0,Cataclysmic_Variable
299,AT2018fax,2018/08/11_23:04:15,14.9,17:49:30.950,+02:49:36.05,0,Cataclysmic_Variable
300,AT2018fbi,2018/08/12_12:36:00,17.587,23:59:24.260,+45:54:06.91,0,Cataclysmic_Variable
301,AT2018fcf,2018/08/10_07:39:21,18.21,18:01:36.658,+12:05:35.32,0,Cataclysmic_Variable
302,AT2018fdd,2018/08/10_08:28:19,18.55,20:27:44.394,+20:09:14.30,0,Cataclysmic_Variable
303,AT2018fdx,2018/08/14_23:16:48,17.85,"23:17:29.990,23:17:29.986,23:17:29.91","-49:48:00.94,-49:48:1.1",-1,CataclyV
304,AT2018fea,2018/08/16_03:59:02,16.3,17:51:59.440,+17:29:43.80,0,Cataclysmic_Variable
305,AT2018fed,2018/08/15_09:34:33,18.78,"17:02:23.82,17:02:23.820,17:02:23.76","+01:14:15.8,+01:14:15.86,+01:14:15.864",-1,CataclyV
306,AT2018feu,2018,,00:38:57.676,+42:42:59.00,0,Candidate_Nova
307,AT2018fez,2018/08/17_17:08:09,10.1,"12:57:51.258,12:57:51.290,12:57:51.25","-28:30:16.82,-28:30:15.37,-28:30:16.8",-1,CataclyV
308,AT2018ffy,2018/08/18_12:20:09,18.478,23:37:23.584,+51:31:13.05,0,Cataclysmic_Variable
309,AT2018fge,2018/08/19_23:45:36,15.5,14:45:37.440,-34:07:10.74,0,Cataclysmic_Variable
310,AT2018fhf,2018/08/16_07:55:12,17.79,18:45:48.989,+22:30:03.37,0,Cataclysmic_Variable
311,AT2018fhk,2018/08/20_08:06:43,17.94,20:11:21.374,+15:19:43.88,0,Cataclysmic_Variable
312,AT2018fhy,2018,,00:43:10.534,+41:16:56.71,0,Candidate_Nova
313,AT2018fig,2018/08/18_08:19:40,16.3,21:20:54.470,+38:57:38.81,0,Cataclysmic_Variable
314,AT2018fih,2018/08/18_08:16:47,17.04,20:01:18.493,+48:22:21.41,0,Cataclysmic_Variable
315,AT2018fii,2018/08/14_07:29:16,16.27,20:00:02.480,+14:56:32.75,0,Cataclysmic_Variable
316,AT2018fik,2018/08/18_03:56:09,20.26,18:12:37.119,+15:54:53.40,0,Cataclysmic_Variable
317,AT2018fjn,2018/08/24_08:02:24,19.14,00:48:01.835,-01:22:23.06,0,Cataclysmic_Variable
318,AT2018fjo,2018/08/15_11:48:28,18.08,06:15:20.377,+48:29:12.58,0,Cataclysmic_Variable
319,AT2018fjp,2018/08/21_05:11:02,16.3,19:29:05.348,+37:21:27.95,0,CataclyV
320,AT2018fjq,2018/08/24_06:04:19,17.28,20:03:37.607,+11:52:58.93,0,Cataclysmic_Variable
321,AT2018fjs,2018/08/24_06:04:19,18.76,19:51:06.991,+12:50:50.68,0,Cataclysmic_Variable
322,AT2018fjw,2018/08/19_09:46:04,19.55,00:45:15.860,+42:10:27.34,0,Cataclysmic_Variable
323,AT2018fjz,2018/08/19_08:48:28,16.14,20:34:59.240,+24:36:20.70,0,Cataclysmic_Variable
324,AT2018flf,2018/08/25_06:40:19,17.98,21:08:56.398,+34:39:04.95,0,Cataclysmic_Variable
325,AT2018fmq,2018/08/29_11:18:14,16.46,07:47:42.616,+41:19:01.16,0,CataclyV
326,AT2018fnp,2018/08/30_00:43:12,16.3,16:10:04.340,-02:49:08.08,0,Cataclysmic_Variable
327,AT2018fpd,2018/08/31_05:26:52,21.0,"21:23:05.53,21:23:05.54,21:23:05.543","+15:08:48.5,+15:08:48.6,+15:08:48.58",-1,CataclyV
328,AT2018fpk,2018/08/27_05:00:57,18.92,"19:21:41.08,19:21:41.092","-10:21:48.3,-10:21:48.38",-1,CataclyV
329,AT2018fsg,2018/08/30_04:00:28,18.67,19:01:44.264,+22:07:59.76,0,Cataclysmic_Variable
330,AT2018fsi,2018/09/03_04:27:50,18.05,20:22:21.259,+20:29:35.79,0,Cataclysmic_Variable
331,AT2018fsj,2018/09/01_03:31:40,18.47,17:51:49.628,+15:18:28.30,0,Cataclysmic_Variable
332,AT2018fsk,2018/09/03_05:31:12,19.48,20:46:04.608,+22:44:53.03,0,Cataclysmic_Variable
333,AT2018fsl,2018/09/02_09:47:31,17.12,01:48:53.105,+54:21:44.58,0,Cataclysmic_Variable
334,AT2018ftw,2018/09/04_03:33:07,18.62,17:20:56.621,+07:48:33.75,0,CataclyV
335,AT2018fuv,2018/08/30_06:37:26,17.69,19:23:31.319,+43:28:52.22,0,Cataclysmic_Variable
336,AT2018fuw,2018/09/02_05:38:24,18.97,19:28:47.119,+34:50:17.53,0,Cataclysmic_Variable
337,AT2018fvk,2018/09/06_07:39:21,16.599,18:14:04.420,+21:53:16.10,0,Cataclysmic_Variable
338,AT2018fvs,2018/09/06_01:55:12,15.4,"17:22:11.323,17:22:11.32","-10:10:30.61,-10:10:30.6",-1,Candidate
339,AT2018fvt,2018/09/06_06:56:09,17.97,22:31:41.467,+36:50:53.63,0,Cataclysmic_Variable
340,AT2018fzl,2018/09/08_04:33:36,15.0,"22:48:11.92,22:48:11.928,22:48:11.92","+16:14:11.0,+16:14:11.08,16:14:11",-1,CataclyV
341,AT2018gcl,2018/08/21_06:31:40,19.38,19:54:44.986,+10:03:55.07,0,Cataclysmic_Variable
342,AT2018gfu,2018/09/08_05:05:16,16.55,18:18:58.060,+17:53:06.00,0,Cataclysmic_Variable
343,AT2018gte,2018/09/22_05:34:04,19.02,21:04:30.961,+13:03:06.93,0,Cataclysmic_Variable
344,AT2018gvp,2018/09/27_03:02:52,17.6,20:35:29.710,+25:45:46.51,0,Cataclysmic_Variable
345,AT2018gw,2018,,00:44:44.232,+41:42:44.47,0,N
346,AT2018gxd,2018/09/27_08:22:33,18.05,02:31:39.020,+49:14:06.31,0,Cataclysmic_Variable
347,AT2018gxm,2018/09/28_10:50:52,15.52,06:33:30.755,+59:18:47.80,0,Cataclysmic_Variable
348,AT2018hcv,2018/10/05_13:52:19,15.931,05:09:11.785,+71:23:11.32,0,Cataclysmic_Variable
349,AT2018hdk,2018/10/05_07:45:07,16.137,20:09:33.950,+03:52:10.99,0,Cataclysmic_Variable
350,AT2018hfs,2018,,00:42:49.90,+41:23:34.8,0,N
351,AT2018hho,2018,,00:42:49.90,+41:23:34.8,0,N
352,AT2018hhy,2018,,01:33:46.70,+30:32:18.4,0,N
353,AT2018hld,2018,,00:42:03.139,+41:02:32.64,0,N
354,AT2018htr,2018,,00:14:07.960,-23:10:09.71,0,N
355,AT2018iml,2018,,19:56:50.61,+49:53:15.7,0,CataclyV
356,AT2018iv,2018,,11:06:08.000,-03:46:17.76,0,Candidate_CV
357,AT2018iz,2018/01/20_03:07:12,13.5,05:07:01.438,-35:55:13.69,0,Cataclysmic_Variable
358,AT2018jas,2018,,00:43:44.545,+41:27:52.00,0,N
359,AT2018jib,2018,,00:42:40.64,+41:11:07.8,0,Candidate_Nova
360,AT2018jii,2018/12/02_13:39:21,16.693,07:04:37.600,+06:01:13.33,0,Cataclysmic_Variable
361,AT2018jlv,2018/12/04_08:38:24,15.335,23:38:59.186,+41:34:34.50,0,Candidate_CV
362,AT2018jqb,2018/12/04_05:57:51,17.393,05:24:33.470,-07:05:27.89,0,Cataclysmic_Variable
363,AT2018jro,2018/12/12,10.93,"06:44:41.430,6:44:41.37","+04:14:37.68,4:14:38.2",-1,CataclyV
364,AT2018jsc,2018/12/12_22:04:48,12.0,03:00:54.953,+18:02:28.93,0,Cataclysmic_Variable
365,AT2018jsm,2018,,01:48:23.360,-00:48:06.48,0,Candidate_CV
366,AT2018jsw,2018/12/13_06:28:48,16.2,08:36:57.560,-22:05:14.89,0,Cataclysmic_Variable
367,AT2018kaf,2018,,00:42:42.410,+41:19:41.23,0,Candidate_Nova
368,AT2018kjt,2018,,00:43:24.590,+41:20:21.77,0,Candidate_Nova
369,AT2018klr,2018,,00:42:43.807,+41:17:20.88,7,Candidate_Nova
370,AT2018lcl,2018,,00:42:26.08,+41:04:01.0,0,N
371,AT2018ltl,2018,,16:23:14.39,+65:00:36.8,0,CataclyV
372,AT2018ly,2018/01/29_01:40:48,16.45,08:46:44.803,-13:49:00.84,0,Cataclysmic_Variable
373,AT2018pp,2018,,00:42:34.400,+40:44:26.02,0,Candidate_Nova
374,AT2018qq,2018/02/10_04:48:00,17.0,09:58:32.820,-27:49:51.10,0,Cataclysmic_Variable
375,AT2018tl,2018/02/13_03:07:12,16.5,06:42:33.275,+40:02:33.20,0,Cataclysmic_Variable
376,AT2018vj,2018/02/08_22:53:45,18.8,"16:48:39.88,16:48:39.890,16:48:39.84","-62:35:50.2,-62:35:50.28",-1,CataclyV
377,AT2018xb,2018,,09:54:52.40,+69:04:08.5,1,N
378,AT2019afb,2019/01/26_05:02:24,16.4,05:09:15.749,-23:36:14.33,0,Cataclysmic_Variable
379,AT2019agt,2019,,00:42:29.16,+41:14:01.3,88,N
380,AT2019akv,2019/02/02_05:49:55,17.56,06:15:34.190,-29:14:31.31,0,Cataclysmic_Variable
381,AT2019anj,2015/03/27,16.09,"11:10:46.210,11:10:46.32,11:10:46.24","-23:37:44.40,-23:37:44.4,-23:37:44.7",-1,Candidate
382,AT2019aoq,2019/02/06_01:40:48,16.3,15:50:57.412,-12:40:38.94,0,Cataclysmic_Variable
383,AT2019bma_(Gaia19aus),2019/03/6,16.02,18:0:3.85,14:48:54.9,0,Candidate
384,AT2019bqm,2019/03/10_08:23:59,15.6,12:12:53.062,-37:12:35.32,0,Cataclysmic_Variable
385,AT2019ckc,2019/03/27_00:43:12,10.9,08:11:33.500,-32:44:35.05,0,Cataclysmic_Variable
386,AT2019clj,2019/03/26_14:11:02,17.025,16:42:53.890,-05:17:08.99,0,Cataclysmic_Variable
387,AT2019cox,2019/03/31_23:19:04,15.6,09:15:30.344,-04:46:26.19,0,Cataclysmic_Variable
388,AT2019coy,2019/03/25_06:52:27,14.0,19:42:51.198,-09:54:31.69,0,Cataclysmic_Variable
389,AT2019dqf,2019/04/21_03:21:36,12.9,16:15:01.637,-57:42:38.59,0,Cataclysmic_Variable
390,AT2019ecv_(BraTS-OCA-T1-007),2019/05/2,16.94,13:19:3.64,-40:38:8.5,0,Candidate
391,AT2019ejd,2019/05/02_07:13:26,17.011,09:25:03.078,-32:14:32.47,0,Cataclysmic_Variable
392,AT2019ekk,2019/05/02_11:52:48,16.406,14:51:46.633,-44:27:05.00,0,Cataclysmic_Variable
393,AT2019exu,2019/05/05_23:45:36,17.2,07:44:01.704,-72:03:44.89,0,Cataclysmic_Variable
394,AT2019fct,2019/05/13,16.05,"13:11:37.550,13:11:37.55","-29:15:55.30,-29:15:55.2",-1,Candidate_CV
395,AT2019gap_(XM12MZ),2019/05/30,17.22,0:43:20.38,41:25:44.1,0,Candidate_Nova
396,AT2019grq,2019/06/02_09:40:19,16.885,16:12:44.140,+06:06:47.42,0,Cataclysmic_Variable
397,AT2019gsu,2019/06/02_07:49:31,18.24,19:35:18.236,+59:49:50.08,0,Cataclysmic_Variable
398,AT2019gvk,2019/06/03_04:04:48,15.6,12:37:51.780,-62:54:28.69,0,Cataclysmic_Variable
399,AT2019gvn,2019/06/02_05:39:46,14.0,19:49:06.770,+10:06:58.35,0,Candidate_CV
400,AT2019gyw,2019/06/03_11:12:28,17.5,18:54:45.475,+20:08:36.41,0,Cataclysmic_Variable
401,AT2019gyy,2019/06/05_09:25:55,17.704,"17:16:40.06,17:16:39.994","+11:28:45.8,+11:28:45.78",-1,Candidate_CV
402,AT2019hau,2019/06/07_08:52:48,14.0,19:28:22.337,+55:32:01.00,0,Cataclysmic_Variable
403,AT2019hco,2019/06/08_11:02:24,15.4,19:24:00.890,+42:16:59.66,0,Cataclysmic_Variable
404,AT2019hxd,2019/06/20_10:52:37,18.25,20:50:59.719,+68:46:34.37,0,Cataclysmic_Variable
405,AT2019igc,2019/06/27_04:32:59,17.9,15:10:41.926,-09:04:26.74,0,Cataclysmic_Variable
406,AT2019iiv_(Gaia19crg),2019/07/4,17.0,17:27:20.6,-82:4:1,0,Candidate
407,AT2019iiv,2019/06/26_11:36:57,16.59,"17:27:20.25,17:27:20.250,17:27:20.16","-82:04:02.2,-82:04:02.17,-82:04:02.28",-1,Candidate_CV
408,AT2019is,2019/01/04_03:12:46,17.02,22:43:39.500,+36:46:38.47,0,CataclyV
409,AT2019jzj,2019,,00:45:53.853,+42:17:03.02,0,Candidate_Nova
410,AT2019jzs,2019/06/30_13:09:07,17.432,21:15:50.927,-00:07:16.64,0,Cataclysmic_Variable
411,AT2019kct,2019/07/01_11:36:12,18.43,"19:50:51.51,19:50:51.505","-06:17:51.7,-06:17:51.65",-1,Candidate_CV
412,AT2019keo,2019/07/01_05:57:07,15.55,19:48:45.263,+03:09:41.11,0,Cataclysmic_Variable
413,AT2019kli,2019,,01:04:30.19,-73:46:22.7,0,N
414,AT2019kyt,2019/07/10_10:03:21,17.535,18:34:52.710,+24:54:05.58,0,CataclyV
415,AT2019lca,2019/07/13_06:56:07,18.59,20:23:09.566,+10:18:01.05,0,Cataclysmic_Variable
416,AT2019lcg,2019,,00:41:20.249,+41:49:39.93,0,N
417,AT2019ljx,2019/07/16_02:12:28,18.6,03:10:25.530,+03:15:14.08,0,Cataclysmic_Variable
418,AT2019llj,2019/07/17_14:21:07,16.276,02:26:32.340,+21:06:53.60,0,Cataclysmic_Variable
419,AT2019lls,2019/07/18_22:01:53,15.0,"20:30:53.79,20:30:53.690","+38:40:20.1,+38:40:19.80",-1,CataclyV
420,AT2019lqa,2019/07/17_18:25:55,16.58,22:34:18.030,-56:41:07.94,0,Cataclysmic_Variable
421,AT2019lvs,2019,,21:45:34.903,+20:41:26.12,0,CataclyV
422,AT2019mpt,2019/08/02_15:00:00,14.34,20:10:02.300,+36:07:03.54,0,Cataclysmic_Variable
423,AT2019msk,2019,,00:42:38.24,+41:13:42.2,0,N
424,AT2019muu,2019,,19:27:29.810,+33:03:05.22,0,CataclyV
425,AT2019ngp,2019/08/11_12:21:36,17.087,23:10:33.298,+10:41:34.04,0,Cataclysmic_Variable
426,AT2019oa,2019/01/04_10:10:33,17.23,"09:04:57.12,09:04:57.120","-15:39:28.3,-15:39:28.30",-1,CataclyV
427,AT2019ofe,2019/08/22_07:46:33,17.973,19:29:49.230,-40:47:44.09,0,Cataclysmic_Variable
428,AT2019omy,2019/08/24_10:46:33,17.543,23:53:43.196,+17:43:53.97,0,Cataclysmic_Variable
429,AT2019onf,2019,,20:14:18.060,+51:43:23.95,0,CataclyV
430,AT2019osp,2019/08/23_06:56:09,18.44,16:01:04.204,+59:15:26.35,0,Cataclysmic_Variable
431,AT2019otb,2019/08/27_05:53:47,17.24,17:54:59.724,+11:54:09.24,0,Cataclysmic_Variable
432,AT2019peg,2019/08/31_06:43:12,15.1,03:32:50.410,-48:16:55.74,0,Cataclysmic_Variable
433,AT2019pih,2019,,00:44:18.250,+41:32:47.20,0,N
434,AT2019qcf,2019,,21:20:12.517,+38:00:28.60,0,CataclyV
435,AT2019qfj,2019,,17:38:31.820,-29:03:47.12,1,N
436,AT2019qli,2019/09/20_20:55:33,15.6,19:08:51.570,+43:00:31.30,0,Cataclysmic_Variable
437,AT2019qmf_(=_ZTF19abzyxgz)_(=_Gaia19efa),2019/09/24,15.2,3:29:20.26,20:13:14.9,0,Candidate
438,AT2019rki,2019/09/29_05:31:12,14.9,"19:19:00.341,19:19:0.34","+25:03:32.47,25:3:32.4",-1,CataclyV
439,AT2019rll,2019/09/29_20:38:46,18.4,02:09:53.676,+36:05:34.14,0,Cataclysmic_Variable
440,AT2019roh,2019/10/01_05:21:07,16.585,17:05:52.804,+24:17:44.36,0,Cataclysmic_Variable
441,AT2019sam,2019/10/04_00:43:12,15.1,06:10:57.928,-31:40:25.26,0,Cataclysmic_Variable
442,AT2019saz,2019/10/06_09:01:26,15.7,23:33:00.286,+43:23:26.30,0,Cataclysmic_Variable
443,AT2019sgf,2019/10/07_13:12:00,15.7,06:18:01.452,+22:22:29.06,1,Cataclysmic_Variable
444,AT2019slj,2019/10/12_01:40:48,15.8,23:20:18.576,+49:19:47.60,0,Cataclysmic_Variable
445,AT2019sqi,2019/10/16_14:22:33,14.613,09:15:13.060,-10:55:17.08,0,Cataclysmic_Variable
446,AT2019srv_(=_Gaia19epf),2019/10/18,15.41,16:56:49.34,-47:56:1.5,0,Candidate
447,AT2019ssv,2019,,01:26:19.083,+74:01:57.94,0,Candidate_Nova
448,AT2019stm,2019,,00:40:05.053,+39:53:57.28,0,N
449,AT2019sxc,2019,,00:43:01.55,+41:17:59.9,0,N
450,AT2019th,2019/01/08_04:28:43,15.04,"05:10:39.26,05:10:39.252","+17:36:45.1,+17:36:45.07",-1,CataclyV
451,AT2019tkh,2019/10/26_06:57:36,12.96,05:46:20.920,-73:22:15.00,0,Cataclysmic_Variable
452,AT2019tlu,2019/10/27_05:16:48,15.4,"22:51:07.411,22:51:7.41","+53:50:15.04,53:50:15",-1,Candidate
453,AT2019tpa,2019/10/28_00:14:24,17.0,20:07:28.673,-12:42:33.41,0,Cataclysmic_Variable
454,AT2019tyn,2019/11/02_07:55:12,17.6,04:15:58.106,+37:16:06.82,0,Cataclysmic_Variable
455,AT2019uky,2019,,00:44:25.140,+41:33:18.08,0,N
456,AT2019vl,2019/01/16_07:55:12,14.4,14:21:02.530,-26:16:25.82,0,Cataclysmic_Variable
457,AT2019vww,2019/11/30_17:11:48,16.5,"21:35:45.54,21:35:45.570,21:35:45.59","+35:21:53.5,+35:21:53.60,35:21:54.5",-1,CataclyV
458,AT2019wll,2019/12/12_13:46:33,17.806,08:57:07.354,-24:41:38.27,0,Cataclysmic_Variable
459,AT2019wlo,2019,,00:37:46.970,+40:36:00.07,0,N
460,AT2019xe,2019/01/20_10:40:48,14.936,08:21:49.448,-12:55:30.34,0,Cataclysmic_Variable
461,AT2019xim,2019/12/22_04:48:00,13.9,"02:15:30.040,02:15:30.048,2:15:29.99","+57:17:53.95,+57:17:53.88,57:17:53.4",-1,CataclyV
462,AT2019zhd,2019,,00:40:37.905,+40:34:52.85,0,N
463,AT2019zl,2019/01/23_08:09:36,15.3,15:31:14.666,-57:15:38.59,0,Cataclysmic_Variable
464,ATLAS_16dlz,2016,,00:43:36.60,+41:56:32.1,0,Candidate_Nova
465,ATLAS_16dow,2016,,20:11:13.29,+01:02:30.5,0,CataclyV
466,ATLAS_16dte,2016,,05:53:36.12,+12:32:49.9,0,CataclyV
467,ATLAS_17bui,2017/03/14_05:36:57,17.16,"07:17:47.12,07:17:47.123","+02:36:33.4,+02:36:33.46",-1,CataclyV
468,ATLAS_17jjb,2017/08/10_09:54:43,16.67,"20:01:44.08,20:01:44.082","-33:58:57.9,-33:58:57.93",-1,CataclyV
469,ATLAS_17juy,2017/08/23_14:00:57,17.53,02:12:28.189,+46:53:33.23,0,CataclyV
470,ATLAS_17kol,2017/09/12_11:18:14,16.69,"01:02:06.79,01:02:06.790,1:2:6.8","+01:16:32.7,+01:16:32.81,1:16:31.2",-1,Candidate_CV
471,ATLAS_18pdb,2018/05/15_13:32:09,17.373,"18:00:18.30,18:00:18.302","+15:15:28.5,+15:15:28.58",-1,CataclyV
472,ATLAS_18tyo,2018/08/19_13:39:21,19.049,"23:52:08.10,23:52:08.055","-27:48:07.7,-27:48:07.74",-1,CataclyV
473,ATLAS_18tyv,2018/08/17_13:49:26,19.316,"03:04:37.30,03:04:37.261","-25:11:57.1,-25:11:57.08",-1,CataclyV
474,ATLAS_18tzn,2018/08/17_09:30:14,16.287,18:52:56.940,+22:17:57.75,0,CataclyV
475,ATLAS_18udo,2018/09/01_06:14:24,17.779,"16:15:08.83,16:15:08.838","+00:45:12.4,+00:45:12.41",-1,CataclyV
476,ATLAS_18uen,2018/08/31_11:39:50,16.468,22:31:22.997,+33:30:57.20,0,CataclyV
477,ATLAS_18xss,2018/10/23_04:46:33,16.846,18:10:15.345,+39:39:48.98,0,CataclyV
478,ATLAS_18xuk,2018/10/22_13:20:38,15.454,06:17:39.250,-25:25:01.12,0,CataclyV
479,ATLAS_18zre,2018/12/03_01:26:24,16.5,"20:42:41.701,20:42:41.71","+04:47:38.31,4:47:36.7",-1,CataclyV
480,ATLAS_19acv,2019,,01:33:56.927,+30:32:33.31,0,N
481,ATLAS_19awz,2019,,09:58:39.232,+48:35:59.02,0,CataclyV
482,ATLAS_19buo,2019/01/23_14:48:28,15.883,15:22:09.068,-03:46:59.53,0,CataclyV
483,ATLAS_19kej,2019/05/09_14:32:38,18.569,20:37:40.127,+05:30:12.25,0,Candidate_CV
484,ATLAS_19llw,2019/05/25_11:36:57,16.318,"19:48:31.00,19:48:31.010","-11:46:01.1,-11:46:01.14",-1,Candidate_CV
485,ATLAS16crq,2016/09/7,13.47,18:25:29.91,-9:47:31.8,0,Candidate_Nova
486,CRTS_J152730.7+181727,2017,18.57,"15:27:30.70,15:27:30.72","+18:17:27.2,+18:17:26.88",-1,Candidate_CV
487,CRTS_J153832.8-151719,2018,17.79,"15:38:32.81,15:38:32.88","-15:17:18.7,-15:17:18.6",-1,Candidate_CV
488,CRTS_J170606.0+255153,2016/05/13,20.3,"17:06:06.1120,17:06:06.10","+25:51:53.287,+25:51:53.2",-1,CataclyV
489,CSS151114:224934+375554,2015/11/14,,22:49:34.0,+37:55:54,0,CataclyV
490,CSS151201:050027+133420,2015/12/01,,05:00:27.24,+13:34:20.0,0,CataclyV
491,DENIS_J174819.5+015417,2017,,17:48:19.5163,+01:54:17.542,0,Candidate_CV
492,Gaia15abx,2015,17.88,23:19:09.12,+33:15:39.6,0,Candidate
493,Gaia15acd,2015,18.0,18:01:53.28,+25:43:22.8,0,known_CV
494,Gaia15adf,2015,16.2,08:19:36,+19:15:39.96,0,Candidate
495,Gaia15aeo,2015,18.17,04:21:42.24,+34:03:28.08,0,Candidate
496,Gaia15afi,2015,18.84,18:20:03.12,+45:35:12.48,0,Candidate
497,Gaia15afo,2015,18.23,06:44:07.44,-43:00:18.72,0,Candidate
498,Gaia15afz,2015,15.72,06:30:08.688,-18:19:45.12,0,Candidate
499,Gaia16aaj,2016,18.24,16:30:58.8,+11:43:26.76,0,Candidate
