,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
60,MASTER_OT_JJ005740.99+443101.5,2013/Nov/06,15.4,00:57:40.99,+44:31:01.5,0,Known_CV
61,MASTER_OT_JJ010051.68+371937.3,2013/Jan/08,17.0,01:00:51.68,+37:19:37.3,0,Candidate
62,MASTER_OT_JJ010107.18-101841.1,2014/Oct/28,18.5,01:01:07.18,-10:18:41.1,0,Known_CV
63,MASTER_OT_JJ011539.70+381750.3,2013/Sep/05,16.8,01:15:39.70,+38:17:50.3,0,Known_CV
64,MASTER_OT_JJ011839.52+501813.4,2014/Jul/07,17.3,01:18:39.52,+50:18:13.4,0,Known_CV
65,MASTER_OT_JJ012916.47+321859.0,2014/Sep/29,16.0,01:29:16.47,+32:18:59.0,0,Known_CV
66,MASTER_OT_JJ013026.00+313045.1,2013/Dec/05,18.2,01:30:26.00,+31:30:45.1,0,Known_CV
67,MASTER_OT_JJ014825.10+430652.0,2014/Oct/01,18.4,01:48:25.10,+43:06:52.0,0,Known_CV
68,MASTER_OT_JJ015016.17+375620.5,2013/Jan/07,14.9,01:50:16.17,+37:56:20.5,0,Known_CV
69,MASTER_OT_JJ015347.24+303844.0,2010/Oct/01,17.9,01:53:47.24,+30:38:44.0,0,Known_CV
70,MASTER_OT_JJ015527.18+474719.2,2013/Sep/05,17.0,01:55:27.18,+47:47:19.2,0,Known_CV
71,MASTER_OT_JJ020106.28+115504.5,2013/Jan/09,16.1,02:01:06.28,+11:55:04.5,0,Candidate
72,MASTER_OT_JJ020108.88+504815.6,2012/Oct/21,17.8,02:01:08.88,+50:48:15.6,0,Known_CV
73,MASTER_OT_JJ020623.07+504444.8,2014/Jan/03,16.6,02:06:23.07,+50:44:44.8,0,Known_CV
74,MASTER_OT_JJ021315.37+533822.7,2013/Oct/31,17.2,02:13:15.37,+53:38:22.7,0,DN
75,MASTER_OT_JJ021757.25+310405.7,2013/Dec/27,17.2,02:17:57.25,+31:04:05.7,0,Known_CV
76,MASTER_OT_JJ022033.47+402248.8,2013/Dec/25,17.9,02:20:33.47,+40:22:48.8,0,Known_CV
77,MASTER_OT_JJ022748.93+102526.4,2012/Nov/12,19.0,02:27:48.93,+10:25:26.4,0,Known_CV
78,MASTER_OT_JJ023406.06+384142.4,2013/July/19,15.6,02:34:06.06,+38:41:42.4,0,Known_CV
79,MASTER_OT_JJ023929.34+784838.3,2013/Dec/13,16.1,02:39:29.34,+78:48:38.3,0,Known_CV
80,MASTER_OT_JJ024847.86+501239.7,2013/Nov/11,15.6,02:48:47.86,+50:12:39.7,0,Known_CV
81,MASTER_OT_JJ024850.29+401449.5,2013/Feb/03,15.9,02:48:50.29,+40:14:49.5,0,Known_CV
82,MASTER_OT_JJ025737.69+333750.7,2013/Dec/31,18.6,02:57:37.69,+33:37:50.7,0,Known_CV
83,MASTER_OT_JJ030128.77+401104.9,2012/Dec/27,15.1,03:01:28.77,+40:11:04.9,0,Known_CV
84,MASTER_OT_JJ031145.65+440919.6,2014/Oct/03,17.8,03:11:45.65,+44:09:19.6,0,Known_CV
85,MASTER_OT_JJ031600.08+175824.4,2014/Dec/27,15.1,03:16:00.08,+17:58:24.4,0,Known_CV
86,MASTER_OT_JJ032215.93+432103.8,2012/Oct/21,18.5,03:22:15.93,+43:21:03.8,0,Known_CV
87,MASTER_OT_JJ032250.48+423103.2,2013/Dec/10,17.5,03:22:50.48,+42:31:03.2,0,Known_CV
88,MASTER_OT_JJ033619.97+445318.5,2013/Dec/05,17.4,03:36:19.97,+44:53:18.5,0,Known_CV
89,MASTER_OT_JJ034045.31+471632.2,2013/Dec/26,15.6,03:40:45.31,+47:16:32.2,0,Known_CV
90,MASTER_OT_JJ034105.82+072250.1,2013/Mar/03,16.9,03:41:05.82,+07:22:50.1,0,Known_CV
91,MASTER_OT_JJ034225.47+434645.4,2012/Oct/21,18.7,03:42:25.47,+43:46:45.4,0,Known_CV
92,MASTER_OT_JJ034718.64+400122.9,2013/Jan/18,17.4,03:47:18.64,+40:01:22.9,0,Known_CV
93,MASTER_OT_JJ035733.12+640028.5,2013/Dec/26,17.7,03:57:33.12,+64:00:28.5,0,Known_CV
94,MASTER_OT_JJ040347.37+213350.7,2014/Dec/11,17.6,04:03:47.37,+21:33:50.7,0,Known_CV
95,MASTER_OT_JJ040552.59+274716.7,2013/Sep/05,14.6,04:05:52.59,+27:47:16.7,0,Known_CV
96,MASTER_OT_JJ040556.85+714813.1,2013/Dec/23,18.2,04:05:56.85,+71:48:13.1,1,Known_CV
97,MASTER_OT_JJ041923.57+653004.3,2013/Dec/23,13.9,04:19:23.57,+65:30:04.3,0,Known_CV
98,MASTER_OT_JJ042341.77+765237.0,2013/Feb/25,16.0,04:23:41.77,+76:52:37.0,0,Known_CV
99,MASTER_OT_JJ043017.84+360326.9,2013/Dec/30,17.7,04:30:17.84,+36:03:26.9,0,Known_CV
100,MASTER_OT_JJ043202.75+744704.4,2014/Jan/05,16.1,04:32:02.75,+74:47:04.4,0,Known_CV
101,MASTER_OT_JJ043220.15+784913.8,2013/Dec/12,16.8,04:32:20.15,+78:49:13.8,0,Known_CV
102,MASTER_OT_JJ043252.44+304855.7,2013/Dec/23,17.9,04:32:52.44,+30:48:55.7,0,Candidate
103,MASTER_OT_JJ043254.33+205641.8,2013/Jan/02,16.2,04:32:54.33,+20:56:41.8,0,Candidate
104,MASTER_OT_JJ043915.60+424232.3,2014/Jan/21,15.7,04:39:15.60,+42:42:32.3,0,Known_CV
105,MASTER_OT_JJ044346.07+394301.7,2013/Sep/20,15.6,04:43:46.07,+39:43:01.7,0,Candidate
106,MASTER_OT_JJ045038.11+100218.2,2012/Dec/03,17.3,04:50:38.11,+10:02:18.2,0,Known_CV
107,MASTER_OT_JJ051042.59+513540.0,2014/Feb/28,17.6,05:10:42.59,+51:35:40.0,0,Known_CV
108,MASTER_OT_JJ051054.52+181042.9,2013/Dec/23,15.9,05:10:54.52,+18:10:42.9,0,Known_CV
109,MASTER_OT_JJ051415.56+671120.3,2013/Mar/25,14.3,05:14:15.56,+67:11:20.3,0,Known_CV
110,MASTER_OT_JJ051529.15+560532.0,2013/Sep/27,14.1,05:15:29.15,+56:05:32.0,0,Known_CV
111,MASTER_OT_JJ052304.99-080228.3,2014/Jan/05,16.9,05:23:04.99,-08:02:28.3,0,Known_CV
112,MASTER_OT_JJ053020.30+585156.9,2013/Dec/28,18.5,05:30:20.30,+58:51:56.9,0,Known_CV
113,MASTER_OT_JJ053452.42+485934.3,2013/Nov/11,16.5,05:34:52.42,+48:59:34.3,0,Candidate
114,MASTER_OT_JJ053714.75+155418.4,2013/Mar/05,16.0,05:37:14.75,+15:54:18.4,0,Candidate
115,MASTER_OT_JJ054111.82+454054.9,2014/Feb/16,15.8,05:41:11.82,+45:40:54.9,0,Known_CV
116,MASTER_OT_JJ054741.00+392657.4,2013/Nov/10,15.5,05:47:41.00,+39:26:57.4,0,Known_CV
117,MASTER_OT_JJ054925.67+102044.8,2014/Jan/04,18.6,05:49:25.67,+10:20:44.8,0,Known_CV
118,MASTER_OT_JJ055152.63+402118.6,2014/Dec/22,16.8,05:51:52.63,+40:21:18.6,0,Known_CV
119,MASTER_OT_JJ055348.98+482209.0,2014/Mar/13,16.5,05:53:48.98,+48:22:09.0,0,Known_CV
120,MASTER_OT_JJ060401.40+482508.9,2012/Oct/19,17.4,06:04:01.40,+48:25:08.9,0,Known_CV
121,MASTER_OT_JJ060608.52+470042.3,2013/Dec/05,16.3,06:06:08.52,+47:00:42.3,0,Known_CV
122,MASTER_OT_JJ061017.75+414545.7,2012/Nov/16,16.9,06:10:17.75,+41:45:45.7,0,Known_CV
123,MASTER_OT_JJ061335.30+395714.7,2013/Oct/15,14.3,06:13:35.30,+39:57:14.7,0,Known_CV
124,MASTER_OT_JJ061837.94-124658.2,2013/Dec/23,17.8,06:18:37.94,-12:46:58.2,0,Known_CV
125,MASTER_OT_JJ061904.85+291606.4,2013/Feb/04,14.8,06:19:04.85,+29:16:06.4,0,Known_CV
126,MASTER_OT_JJ062019.25+362511.7,2013/Jan/21,16.4,06:20:19.25,+36:25:11.7,0,Known_CV
127,MASTER_OT_JJ062313.55+315350.6,2012/Dec/10,17.6,06:23:13.55,+31:53:50.6,0,Known_CV
128,MASTER_OT_JJ062323.48+730744.0,2013/Feb/14,14.7,06:23:23.48,+73:07:44.0,0,Known_CV
129,MASTER_OT_JJ063100.30+260253.3,2013/Oct/03,14.9,06:31:00.30,+26:02:53.3,0,Known_CV
130,MASTER_OT_JJ063215.44+420046.1,2013/Apr/08,17.7,06:32:15.44,+42:00:46.1,0,Known_CV
131,MASTER_OT_JJ063332.19+265600.2,2013/Mar/02,15.8,06:33:32.19,+26:56:00.2,0,Candidate
132,MASTER_OT_JJ063943.46+361127.5,2013/Oct/15,17.1,06:39:43.46,+36:11:27.5,0,Known_CV
133,MASTER_OT_JJ064058.32+213814.1,2012/Nov/15,17.3,06:40:58.32,+21:38:14.1,0,Known_CV
134,MASTER_OT_JJ064643.02+412059.1,2012/Nov/17,16.4,06:46:43.02,+41:20:59.1,0,Known_CV
135,MASTER_OT_JJ065140.54+480441.6,2014/Feb/05,15.9,06:51:40.54,+48:04:41.6,0,Known_CV
136,MASTER_OT_JJ065222.27+332451.9,2012/Oct/20,17.4,06:52:22.27,+33:24:51.9,0,Known_CV
137,MASTER_OT_JJ065330.46+251150.9,2014/Feb/16,15.9,06:53:30.46,+25:11:50.9,0,Known_CV
138,MASTER_OT_JJ065608.28+744455.2,2013/Feb/03,15.8,06:56:08.28,+74:44:55.2,0,Known_CV
139,MASTER_OT_JJ065856.61+504935.8,2013/Nov/11,16.3,06:58:56.61,+50:49:35.8,0,Known_CV
140,MASTER_OT_JJ065921.17+102943.0,2014/Feb/18,15.6,06:59:21.17,+10:29:43.0,0,Candidate
141,MASTER_OT_JJ070314.79+202133.9,2013/Feb/04,14.9,07:03:14.79,+20:21:33.9,0,Known_CV
142,MASTER_OT_JJ070315.49+174811.8,2014/Jan/07,17.5,07:03:15.49,+17:48:11.8,0,Known_CV
143,MASTER_OT_JJ070505.34+260809.5,2013/Dec/05,16.7,07:05:05.34,+26:08:09.5,0,Known_CV
144,MASTER_OT_JJ070740.72+702630.0,2013/Feb/05,14.5,07:07:40.72,+70:26:30.0,0,Known_CV
145,MASTER_OT_JJ070844.85+194820.1,2013/Nov/16,15.7,07:08:44.85,+19:48:20.1,0,Known_CV
146,MASTER_OT_JJ071033.11+241555.2,2013/Jan/07,16.6,07:10:33.11,+24:15:55.2,0,Candidate
147,MASTER_OT_JJ071948.91+405332.3,2010/Sep/27,16.7,07:19:48.91,+40:53:32.3,0,Known_CV
148,MASTER_OT_JJ072048.67+171051.9,2014/Dec/21,18.0,07:20:48.67,+17:10:51.9,0,Known_CV
149,MASTER_OT_JJ072448.87+533952.1,2014/Apr/08,14.3,07:24:48.87,+53:39:52.1,0,Known_CV
150,MASTER_OT_JJ072508.30+115522.2,2012/Dec/09,16.5,07:25:08.30,+11:55:22.2,0,Known_CV
151,MASTER_OT_JJ072556.41+414317.5,2014/Feb/24,17.6,07:25:56.41,+41:43:17.5,0,N
152,MASTER_OT_JJ072959.96+110205.4,2012/Oct/21,18.0,07:29:59.96,+11:02:05.4,0,Known_CV
153,MASTER_OT_JJ073208.11+064149.5,2013/Dec/29,15.9,07:32:08.11,+06:41:49.5,0,Known_CV
154,MASTER_OT_JJ073304.39+155500.1,2014/Dec/28,18.3,07:33:04.39,+15:55:00.1,0,Known_CV
155,MASTER_OT_JJ073418.66+271310.5,2013/Feb/25,15.0,07:34:18.66,+27:13:10.5,0,Known_CV
156,MASTER_OT_JJ073706.43+163339.9,2013/Dec/29,17.5,07:37:06.43,+16:33:39.9,0,Known_CV
157,MASTER_OT_JJ074940.48+071557.1,2013/Oct/17,15.3,07:49:40.48,+07:15:57.1,0,Candidate
158,MASTER_OT_JJ075450.18+091020.2,2013/Nov/09,16.0,07:54:50.18,+09:10:20.2,0,Known_CV
159,MASTER_OT_JJ080803.81+345257.8,2014/Dec/17,15.7,08:08:03.81,+34:52:57.8,0,Known_CV
160,MASTER_OT_JJ081520.10+174343.7,2013/Dec/27,17.3,08:15:20.10,+17:43:43.7,0,Known_CV
161,MASTER_OT_JJ082047.74+680423.3,2013/Feb/11,16.1,08:20:47.74,+68:04:23.3,0,Known_CV
162,MASTER_OT_JJ082049.30+640307.6,2012/Nov/20,14.2,08:20:49.30,+64:03:07.6,0,Known_CV
163,MASTER_OT_JJ083004.40+633227.2,2012/Nov/20,16.1,08:30:04.40,+63:32:27.2,0,Candidate
164,MASTER_OT_JJ083148.05+643427.3,2013/Nov/07,17.7,08:31:48.05,+64:34:27.3,0,Candidate
165,MASTER_OT_JJ084319.20+480131.5,2013/Dec/23,17.7,08:43:19.20,+48:01:31.5,0,Known_CV
166,MASTER_OT_JJ084404.01+794408.7,2014/Mar/05,16.2,08:44:04.01,+79:44:08.7,0,Known_CV
167,MASTER_OT_JJ091918.69+171409.7,2012/Oct/24,17.7,09:19:18.69,+17:14:09.7,0,Known_CV
168,MASTER_OT_JJ094759.83+061044.4,2013/May/04,13.6,09:47:59.83,+06:10:44.4,0,Known_CV
169,MASTER_OT_JJ095018.04-063921.9,2013/Nov/17,14.1,09:50:18.04,-06:39:21.9,0,Known_CV
170,MASTER_OT_JJ105025.99+332811.4,2012/Dec/25,16.4,10:50:25.99,+33:28:11.4,0,Known_CV
171,MASTER_OT_JJ105545.20+573109.7,2014/Mar/04,15.5,10:55:45.20,+57:31:09.7,1,Known_CV
172,MASTER_OT_JJ111759.87+765131.6,2013/Apr/04,14.5,11:17:59.87,+76:51:31.6,0,Known_CV
173,MASTER_OT_JJ111830.64+801437.9,2014/Jan/07,15.5,11:18:30.64,+80:14:37.9,0,Known_CV
174,MASTER_OT_JJ113049.13+263831.6,2014/Jan/01,17.6,11:30:49.13,+26:38:31.6,0,Known_CV
175,MASTER_OT_JJ120438.53+064532.5,2014/Feb/07,16.6,12:04:38.53,+06:45:32.5,0,Known_CV
176,MASTER_OT_JJ120525.84+621743.3,2014/Apr/26,17.6,12:05:25.84,+62:17:43.3,0,Known_CV
177,MASTER_OT_JJ121800.71+502112.8,2014/Feb/03,19.3,12:18:00.71,+50:21:12.8,0,Known_CV
178,MASTER_OT_JJ131320.24+692649.1,2013/May/14,14.7,13:13:20.24,+69:26:49.1,0,Known_CV
179,MASTER_OT_JJ132729.58+745832.8,2013/Oct/17,17.1,13:27:29.58,+74:58:32.8,0,Known_CV
180,MASTER_OT_JJ133357.95+240714.7,2014/Jan/05,18.2,13:33:57.95,+24:07:14.7,0,Known_CV
181,MASTER_OT_JJ133833.06+292908.4,2014/Jan/04,18.1,13:38:33.06,+29:29:08.4,1,Known_CV
182,MASTER_OT_JJ141143.46+262051.5,2013/Feb/13,15.4,14:11:43.46,+26:20:51.5,0,Known_CV
183,MASTER_OT_JJ142023.50-485540.0,2013/June/08,12.1,14:20:23.50,-48:55:40.0,0,Known_CV
184,MASTER_OT_JJ143453.02+023616.1,2014/Mar/03,15.1,14:34:53.02,+02:36:16.1,0,Known_CV
185,MASTER_OT_JJ143550.11+592134.8,2013/Nov/30,15.2,14:35:50.11,+59:21:34.8,0,Known_CV
186,MASTER_OT_JJ151922.15+392537.5,2014/Mar/02,16.7,15:19:22.15,+39:25:37.5,0,Known_CV
187,MASTER_OT_JJ154047.67+683151.7,2013/Sep/25,15.7,15:40:47.67,+68:31:51.7,0,Known_CV
188,MASTER_OT_JJ155215.19+831424.4,2013/Dec/30,15.4,15:52:15.19,+83:14:24.4,0,Known_CV
189,MASTER_OT_JJ161700.81+620024.9,2013/Jan/22,14.4,16:17:00.81,+62:00:24.9,0,Known_CV
190,MASTER_OT_JJ162314.36+650038.2,2012/Dec/27,16.6,16:23:14.36,+65:00:38.2,0,Candidate
191,MASTER_OT_JJ162323.48+782603.3,2013/Dec/09,13.2,16:23:23.48,+78:26:03.3,0,DN
192,MASTER_OT_JJ163152.63+300645.1,2014/Feb/16,15.7,16:31:52.63,+30:06:45.1,0,Known_CV
193,MASTER_OT_JJ163710.57+064432.4,2014/Mar/03,16.3,16:37:10.57,+06:44:32.4,0,Known_CV
194,MASTER_OT_JJ164114.46+192840.9,2013/Mar/31,16.3,16:41:14.46,+19:28:40.9,0,Known_CV
195,MASTER_OT_JJ165153.86+702525.7,2013/May/23,15.9,16:51:53.86,+70:25:25.7,0,Known_CV
196,MASTER_OT_JJ165219.43+574523.9,2014/May/24,18.7,16:52:19.43,+57:45:23.9,0,Known_CV
197,MASTER_OT_JJ165236.22+460513.2,2013/Mar/12,14.8,16:52:36.22,+46:05:13.2,0,Known_CV
198,MASTER_OT_JJ170515.37+724402.5,2013/Dec/18,16.3,17:05:15.37,+72:44:02.5,0,Known_CV
199,MASTER_OT_JJ172758.09+380021.5,2014/Jan/04,14.3,17:27:58.09,+38:00:21.5,0,Known_CV
200,MASTER_OT_JJ173432.51+434219.4,2013/Feb/23,15.9,17:34:32.51,+43:42:19.4,0,Known_CV
201,MASTER_OT_JJ173729.43+195938.2,2014/Jan/27,15.8,17:37:29.43,+19:59:38.2,0,Known_CV
202,MASTER_OT_JJ173825.36+173255.1,2014/Jan/12,16.1,17:38:25.36,+17:32:55.1,0,Known_CV
203,MASTER_OT_JJ174045.80+115828.5,2014/Feb/09,18.0,17:40:45.80,+11:58:28.5,0,Known_CV
204,MASTER_OT_JJ174816.22+501723.3,2013/June/28,15.6,17:48:16.22,+50:17:23.3,0,Known_CV
205,MASTER_OT_JJ175502.06-005141.2,2013/Apr/06,16.1,17:55:02.06,-00:51:41.2,0,Known_CV
206,MASTER_OT_JJ175753.35+344227.5,2013/Apr/02,17.1,17:57:53.35,+34:42:27.5,0,Known_CV
207,MASTER_OT_JJ175908.60+145130.2,2013/Apr/11,14.2,17:59:08.60,+14:51:30.2,0,Known_CV
208,MASTER_OT_JJ180312.78+114154.7,2013/Mar/01,17.2,18:03:12.78,+11:41:54.7,0,Known_CV
209,MASTER_OT_JJ180539.49+342329.1,2014/Jan/26,16.3,18:05:39.49,+34:23:29.1,0,Known_CV
210,MASTER_OT_JJ181953.76+361356.5,2013/July/05,14.0,18:19:53.76,+36:13:56.5,0,Known_CV
211,MASTER_OT_JJ182122.59+614854.8,2013/June/26,14.3,18:21:22.59,+61:48:54.8,0,Known_CV
212,MASTER_OT_JJ182122.64+283211.4,2012/Oct/21,16.0,18:21:22.64,+28:32:11.4,0,Known_CV
213,MASTER_OT_JJ183007.03+764313.3,2013/Feb/25,15.9,18:30:07.03,+76:43:13.3,0,Known_CV
214,MASTER_OT_JJ183120.64+301935.5,2013/Jan/24,16.5,18:31:20.64,+30:19:35.5,0,Known_CV
215,MASTER_OT_JJ183915.11+141656.4,2013/July/08,16.9,18:39:15.11,+14:16:56.4,0,Candidate
216,MASTER_OT_JJ184141.08+324317.2,2013/Mar/28,15.6,18:41:41.08,+32:43:17.2,0,Known_CV
217,MASTER_OT_JJ184426.78+365140.7,2014/Mar/22,16.4,18:44:26.78,+36:51:40.7,0,Known_CV
218,MASTER_OT_JJ184612.90+125228.7,2014/Sep/21,17.4,18:46:12.90,+12:52:28.7,0,Known_CV
219,MASTER_OT_JJ184633.88+220016.1,2014/Nov/08,16.9,18:46:33.88,+22:00:16.1,0,Known_CV
220,MASTER_OT_JJ184822.16+511218.8,2013/Feb/14,16.2,18:48:22.16,+51:12:18.8,0,Known_CV
221,MASTER_OT_JJ184843.52+295451.0,2013/June/17,16.9,18:48:43.52,+29:54:51.0,0,Known_CV
222,MASTER_OT_JJ185046.27+272044.1,2014/Mar/10,17.5,18:50:46.27,+27:20:44.1,0,Known_CV
223,MASTER_OT_JJ185838.73+460207.2,2013/Mar/28,15.8,18:58:38.73,+46:02:07.2,0,Known_CV
224,MASTER_OT_JJ185957.16+354224.3,2014/Mar/10,16.2,18:59:57.16,+35:42:24.3,0,Known_CV
225,MASTER_OT_JJ190121.24+471703.4,2013/May/18,16.3,19:01:21.24,+47:17:03.4,0,Known_CV
226,MASTER_OT_JJ190519.41+301524.4,2014/Mar/06,15.7,19:05:19.41,+30:15:24.4,0,AntiNova
227,MASTER_OT_JJ191156.83+403101.6,2012/Dec/20,16.7,19:11:56.83,+40:31:01.6,0,Known_CV
228,MASTER_OT_JJ191617.64+691356.4,2013/Oct/14,18.5,19:16:17.64,+69:13:56.4,0,Known_CV
229,MASTER_OT_JJ192019.35+443905.3,2013/Nov/12,17.1,19:20:19.35,+44:39:05.3,0,Known_CV
230,MASTER_OT_JJ193114.22-071659.7,2012/Nov/02,17.5,19:31:14.22,-07:16:59.7,0,Known_CV
231,MASTER_OT_JJ193239.37+390659.0,2014/Oct/13,17.6,19:32:39.37,+39:06:59.0,0,Known_CV
232,MASTER_OT_JJ193657.39+445236.4,2014/May/09,16.1,19:36:57.39,+44:52:36.4,0,Known_CV
233,MASTER_OT_JJ193911.05+685135.0,2013/Oct/13,16.7,19:39:11.05,+68:51:35.0,0,Known_CV
234,MASTER_OT_JJ193922.39+665346.0,2014/Mar/13,15.3,19:39:22.39,+66:53:46.0,0,Known_CV
235,MASTER_OT_JJ194147.00+531847.7,2013/June/15,15.6,19:41:47.00,+53:18:47.7,0,Known_CV
236,MASTER_OT_JJ194443.38+005637.4,2014/Mar/10,15.8,19:44:43.38,+00:56:37.4,0,Known_CV
237,MASTER_OT_JJ194850.95+102828.1,2012/Oct/28,16.3,19:48:50.95,+10:28:28.1,0,Known_CV
238,MASTER_OT_JJ200116.78+044142.6,2013/May/31,14.6,20:01:16.78,+04:41:42.6,0,Known_CV
239,MASTER_OT_JJ200455.61+440220.4,2012/Oct/30,17.2,20:04:55.61,+44:02:20.4,0,Known_CV
240,MASTER_OT_JJ200456.30+542600.5,2012/Nov/28,17.7,20:04:56.30,+54:26:00.5,0,Known_CV
241,MASTER_OT_JJ200748.53+592237.8,2013/Apr/27,16.8,20:07:48.53,+59:22:37.8,0,Candidate
242,MASTER_OT_JJ200904.69+825153.6,2014/Mar/10,15.6,20:09:04.69,+82:51:53.6,0,Known_CV
243,MASTER_OT_JJ201013.27+203202.6,2014/Dec/27,16.4,20:10:13.27,+20:32:02.6,0,Known_CV
244,MASTER_OT_JJ201053.41+441046.3,2012/Nov/23,17.4,20:10:53.41,+44:10:46.3,0,Candidate
