,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
88,OGLE-BLG-DN-997,,,18:17:07.04,-27:15:26.2,0,CataclyV
89,OGLE-BLG-DN-998,,,18:17:09.92,-27:52:36.8,0,CataclyV
90,OGLE-BLG-DN-999,,,18:17:10.22,-29:11:58.7,0,CataclyV
91,OGLE-BLG-ECL-101,,,17:58:54.07,-31:19:01.3,0,CataclyV
92,OGLE-BLG-ECL-102,,,17:59:11.72,-26:24:39.8,0,CataclyV
93,OGLE-BLG-ECL-209,,,18:22:16.17,-29:56:39.7,0,CataclyV
94,OGLE-BLG-ECL-321270,,,18:07:48.9693,-25:40:24.989,0,CataclyV
95,OGLE-BLG-ECL-68009,,,17:41:42.4608,-27:58:29.570,2,CataclyV
96,OGLE-BUL-SC10_1727,,,18:20:10.97,-22:13:23.0,0,CataclyV
97,OGLE-BUL-SC11_1160,,,18:20:49.54,-22:22:29.6,0,CataclyV
98,OGLE-BUL-SC11_1886,,,18:21:15.31,-22:04:06.1,0,CataclyV
99,OGLE-BUL-SC11_1905,,,18:20:47.26,-22:03:14.4,0,CataclyV
100,OGLE-BUL-SC12_2728,,,18:15:54.30,-23:42:23.5,0,CataclyV
101,OGLE-BUL-SC12_2934,,,18:16:17.90,-23:38:56.3,0,CataclyV
102,OGLE-BUL-SC13_1972,,,18:16:33.59,-23:52:03.5,0,CataclyV
103,OGLE-BUL-SC13_691,,,18:17:17.84,-24:13:50.9,0,CataclyV
104,OGLE-BUL-SC14_3708,,,17:46:37.39,-22:45:07.8,0,CataclyV
105,OGLE-BUL-SC14_587,,,17:47:32.90,-23:27:22.9,0,CataclyV
106,OGLE-BUL-SC16_1300,,,18:09:52.30,-26:30:21.3,0,CataclyV
107,OGLE-BUL-SC16_2143,,,18:09:58.18,-26:20:58.4,0,CataclyV
108,OGLE-BUL-SC16_365,,,18:10:17.16,-26:41:10.0,0,CataclyV
109,OGLE-BUL-SC17_1447,,,18:10:35.25,-26:23:38.3,0,CataclyV
110,OGLE-BUL-SC17_4122,,,18:11:19.49,-25:49:44.4,0,CataclyV
111,OGLE-BUL-SC18_4562,,,18:07:10.65,-26:57:06.5,0,CataclyV
112,OGLE-BUL-SC19_1917,,,18:07:36.95,-27:20:09.1,0,CataclyV
113,OGLE-BUL-SC19_2209,,,18:08:13.35,-27:18:00.9,0,CataclyV
114,OGLE-BUL-SC19_713,,,18:07:57.21,-27:33:28.8,0,CataclyV
115,OGLE-BUL-SC2_3095,,,18:03:58.77,-28:47:39.3,0,CataclyV
116,OGLE-BUL-SC20_135,,,17:58:53.57,-29:18:59.9,0,CataclyV
117,OGLE-BUL-SC22_3429,,,17:56:45.15,-30:43:03.2,0,CataclyV
118,OGLE-BUL-SC22_880,,,17:56:21.61,-31:05:41.8,0,CataclyV
119,OGLE-BUL-SC23_282632,,,17:57:46.60,-31:14:28.9,0,CataclyV
120,OGLE-BUL-SC23_2872,,,17:57:52.02,-31:05:10.1,0,CataclyV
121,OGLE-BUL-SC23_396060,,,17:57:59.7022,-31:38:07.023,0,Candidate_CV
122,OGLE-BUL-SC26_2089,,,17:47:16.37,-35:01:38.6,0,CataclyV
123,OGLE-BUL-SC27_759,,,17:47:54.19,-35:24:36.6,0,CataclyV
124,OGLE-BUL-SC28_1459,,,17:46:47.20,-36:39:51.4,0,CataclyV
125,OGLE-BUL-SC29_1956,,,17:48:25.73,-36:47:49.1,0,CataclyV
126,OGLE-BUL-SC29_606,,,17:48:38.54,-37:20:49.8,0,CataclyV
127,OGLE-BUL-SC3_590098,,,17:53:47.71,-29:34:45.1,0,CataclyV
128,OGLE-BUL-SC3_6033,,,17:53:47.73,-29:44:37.9,3,CataclyV
129,OGLE-BUL-SC3_7898,,,17:53:40.48,-29:33:44.1,0,CataclyV
130,OGLE-BUL-SC30_3025,,,18:01:32.71,-28:52:23.9,0,CataclyV
131,OGLE-BUL-SC30_5126,,,18:01:14.85,-28:36:24.3,0,CataclyV
132,OGLE-BUL-SC30_6421,,,18:01:20.13,-28:25:57.3,0,CataclyV
133,OGLE-BUL-SC33_4157,,,18:05:34.86,-28:30:04.7,0,CataclyV
134,OGLE-BUL-SC33_703,,,18:05:34.34,-29:12:04.8,0,CataclyV
135,OGLE-BUL-SC35_1171,,,18:04:51.66,-28:11:46.3,0,CataclyV
136,OGLE-BUL-SC35_3030,,,18:03:57.2284,-27:52:43.532,0,CataclyV
137,OGLE-BUL-SC40_3491,,,17:50:36.66,-32:55:25.8,0,CataclyV
138,OGLE-BUL-SC40_677,,,17:50:59.99,-33:33:37.6,0,CataclyV
139,OGLE-BUL-SC41_2587,,,17:52:27.08,-32:59:09.9,0,CataclyV
140,OGLE-BUL-SC41_3228,,,17:51:59.68,-32:49:09.1,0,CataclyV
141,OGLE-BUL-SC42_1487,,,18:08:50.62,-27:01:27.7,0,CataclyV
142,OGLE-BUL-SC47_680,,,17:26:28.89,-39:43:07.9,0,CataclyV
143,OGLE-BUL-SC47_70,,,17:27:02.77,-40:09:12.1,0,CataclyV
144,OGLE-BUL-SC49_332,,,17:29:32.00,-40:20:49.4,0,CataclyV
145,OGLE-BUL-SC49_614,,,17:29:07.69,-40:05:21.4,0,CataclyV
146,OGLE-BUL-SC49_672,,,17:29:29.77,-40:01:10.0,0,CataclyV
147,OGLE-BUL-SC6_816,,,18:08:24.94,-32:19:42.1,0,CataclyV
148,OGLE-BUL-SC7_1492,,,18:08:42.14,-31:42:34.7,0,CataclyV
149,OGLE-BUL-SC7_1575,,,18:09:12.53,-31:41:09.8,0,CataclyV
150,OGLE-BUL-SC8_1184,,,18:22:41.20,-21:45:22.9,0,CataclyV
151,OGLE-BUL-SC8_2190,,,18:23:10.80,-21:23:06.9,0,CataclyV
152,OGLE-BUL-SC8_569,,,18:23:14.93,-21:59:38.2,0,CataclyV
153,OGLE-BUL-SC9_1565,,,18:23:35.49,-21:29:00.0,0,CataclyV
154,OGLE-GD-DN-1,,,10:36:19.78,-63:37:32.8,0,CataclyV
155,OGLE-GD-DN-10,,,10:43:30.6082,-61:47:36.775,0,CataclyV
156,OGLE-GD-DN-11,,,10:43:34.50,-62:07:34.4,0,CataclyV
157,OGLE-GD-DN-12,,,10:46:16.9633,-61:50:56.789,0,CataclyV
158,OGLE-GD-DN-13,,,10:47:46.92,-60:41:08.8,0,CataclyV
159,OGLE-GD-DN-14,,,10:47:57.16,-60:41:22.7,0,CataclyV
160,OGLE-GD-DN-15,,,10:47:58.43,-61:38:17.7,0,CataclyV
161,OGLE-GD-DN-16,,,10:48:07.40,-61:30:13.5,0,CataclyV
162,OGLE-GD-DN-17,,,10:50:16.68,-61:50:09.1,0,CataclyV
163,OGLE-GD-DN-18,,,10:50:47.10,-61:50:09.7,0,CataclyV
164,OGLE-GD-DN-19,,,10:51:36.65,-61:27:39.1,0,CataclyV
165,OGLE-GD-DN-2,,,10:37:28.3949,-62:49:28.747,0,CataclyV
166,OGLE-GD-DN-20,,,10:52:11.85,-61:41:14.3,0,CataclyV
167,OGLE-GD-DN-21,,,10:52:49.48,-61:34:16.5,0,CataclyV
168,OGLE-GD-DN-22,,,10:54:00.44,-61:24:38.3,0,CataclyV
169,OGLE-GD-DN-23,,,10:55:03.97,-61:56:52.8,0,CataclyV
170,OGLE-GD-DN-24,,,10:55:20.52,-60:17:28.1,0,CataclyV
171,OGLE-GD-DN-25,,,10:57:17.30,-61:02:04.4,0,CataclyV
172,OGLE-GD-DN-26,,,10:57:30.00,-61:40:30.3,0,CataclyV
173,OGLE-GD-DN-27,,,10:57:50.8893,-60:37:22.600,0,CataclyV
174,OGLE-GD-DN-28,,,10:59:25.08,-61:17:27.1,0,CataclyV
175,OGLE-GD-DN-29,,,11:02:35.82,-61:44:09.4,0,CataclyV
176,OGLE-GD-DN-3,,,10:38:00.5705,-63:22:47.715,0,CataclyV
177,OGLE-GD-DN-30,,,11:05:05.36,-61:10:44.8,2,CataclyV
178,OGLE-GD-DN-31,,,11:07:20.59,-61:08:32.9,0,CataclyV
179,OGLE-GD-DN-32,,,11:53:56.2554,-62:12:10.099,0,CataclyV
180,OGLE-GD-DN-33,,,13:12:50.74,-64:39:51.2,0,CataclyV
181,OGLE-GD-DN-34,,,13:12:53.85,-64:49:55.6,0,CataclyV
182,OGLE-GD-DN-35,,,13:15:08.56,-65:00:23.8,0,CataclyV
183,OGLE-GD-DN-36,,,13:15:29.03,-65:05:38.0,0,CataclyV
184,OGLE-GD-DN-37,,,13:22:16.09,-65:08:00.5,0,CataclyV
185,OGLE-GD-DN-38,,,13:23:57.46,-65:04:35.7,0,CataclyV
186,OGLE-GD-DN-39,,,13:24:01.62,-65:12:19.8,0,CataclyV
187,OGLE-GD-DN-4,,,10:38:45.6908,-62:38:51.899,0,CataclyV
188,OGLE-GD-DN-40,,,13:32:39.50,-64:28:35.9,0,CataclyV
189,OGLE-GD-DN-5,,,10:38:56.17,-62:43:15.8,0,CataclyV
190,OGLE-GD-DN-6,,,10:39:47.75,-62:55:29.4,0,CataclyV
191,OGLE-GD-DN-7,,,10:39:57.0082,-62:45:17.821,0,CataclyV
192,OGLE-GD-DN-8,,,10:40:14.25,-62:33:17.7,0,CataclyV
193,OGLE-GD-DN-9,,,10:42:02.4118,-62:11:53.480,0,CataclyV
194,OGLE-J005630.42-723628.3,,,00:56:30.4257,-72:36:28.623,0,N
195,OGLE-MBR120.21.00138,,,02:44:25.240,-75:33:29.90,0,CataclyV
196,OGLE-MBR124.21.00011,,,02:59:28.560,-74:48:25.10,0,CataclyV
197,OGLE-MC-DN-11,,,03:02:28.0265,-74:15:32.791,0,CataclyV
198,OGLE-MC-DN-13,,,03:31:38.9415,-62:47:49.454,0,CataclyV
199,OGLE-MC-DN-14,,,04:05:42.0017,-71:32:24.051,0,CataclyV
200,OGLE-MC-DN-17,,,04:46:53.5853,-67:23:57.590,0,CataclyV
201,OGLE-MC-DN-18,,,04:50:30.77,-72:17:25.8,0,CataclyV
202,OGLE-MC-DN-19,,,04:59:17.84,-69:26:35.2,0,CataclyV
203,OGLE-MC-DN-2,,,00:35:22.78,-69:00:16.1,0,CataclyV
204,OGLE-MC-DN-20,,,05:01:07.98,-69:28:12.8,0,CataclyV
205,OGLE-MC-DN-21,,,05:01:14.06,-67:31:40.5,0,CataclyV
206,OGLE-MC-DN-22,,,05:09:28.96,-69:49:03.6,0,CataclyV
207,OGLE-MC-DN-23,,,05:16:59.2716,-60:19:32.265,0,CataclyV
208,OGLE-MC-DN-25,,,05:52:32.29,-62:02:34.4,0,CataclyV
209,OGLE-MC-DN-26,,,05:55:59.1764,-63:50:12.040,0,CataclyV
210,OGLE-MC-DN-27,,,06:02:25.78,-69:33:26.0,0,CataclyV
211,OGLE-MC-DN-29,,,06:07:56.70,-71:12:34.3,0,CataclyV
212,OGLE-MC-DN-3,,,00:36:17.6991,-74:56:19.583,0,CataclyV
213,OGLE-MC-DN-31,,,08:12:25.3770,-71:14:37.576,0,CataclyV
214,OGLE-MC-DN-32,,,08:39:18.4896,-70:32:41.836,0,CataclyV
215,OGLE-MC-DN-4,,,01:02:54.00,-70:50:24.8,0,CataclyV
216,OGLE-MC-DN-5,,,01:27:10.08,-79:31:55.9,0,CataclyV
217,OGLE-MC-DN-6,,,01:30:30.3446,-68:03:17.086,0,CataclyV
218,OGLE-MC-DN-7,,,01:43:47.8275,-70:17:01.090,0,CataclyV
219,OGLE-MC-DN-8,,,02:08:07.5762,-70:27:05.875,0,CataclyV
220,OGLE-MM3_I_58214,,,18:07:33.83,-29:00:37.8,0,Candidate_CV
221,OT_J000820.50+773119.1,,,00:08:20.50,+77:31:19.1,0,Candidate_CV
222,OT_J001952.31+464933.0,,,00:19:52.31,+46:49:33.0,0,CataclyV
223,OT_J030128.77+401104.9,,,03:01:28.77,+40:11:04.9,0,CataclyV
224,OT_J191443.6+605214,,,19:14:43.55,+60:52:13.9,0,CataclyV
225,OT_J211258.65+242145.4,,,21:12:58.7276,+24:21:45.393,0,CataclyV
226,OT_J230425.8+062546,,,23:04:25.876,+06:25:45.74,0,Candidate_CV
227,OW_J080311.80-291144.6,,,08:03:11.8292,-29:11:44.612,0,CataclyV
228,OW_J174903.90-243720.4,,,17:49:03.9568,-24:37:20.320,0,CataclyV
229,p._Nova_in_NGC_185,,,00:39:07.02,+48:20:34.4,0,N
230,p._Nova_in_NGC_221,,,00:42:39.36,+40:51:10.3,0,N
231,p._Nova_in_NGC_6822,,,19:45:00.3,-14:50:10,0,N
232,P60-M31OT-080723,,,00:43:27.28,+41:10:03.3,0,N
233,P60-M81OT-071213,,,09:55:25.98,+69:04:34.8,22,N
234,P60-M81OT-080925,,,09:55:59.35,+69:05:57.1,0,N
235,P60-M81OT-081027,,,09:55:36.105,+69:03:22.04,43,N
236,P60-M81OT-090213,,,09:55:35.96,+69:01:51.0,0,N
237,P60-M82OT-080429,,,09:55:21.00,+69:39:42.0,2,N
238,P60-M82OT-081119,,,09:55:58.390,+69:40:56.17,32,N
239,P60-M82OT-090314,,,09:56:12.60,+69:41:32.3,0,N
240,P60-NGC2403OT-090314,,,07:36:35.00,+65:40:20.8,0,N
241,P60-NGC891OT-080813,,,02:22:32.70,+42:21:56.1,0,N
242,PA_10889,,,00:43:27.20,+41:24:11.1,0,N
243,PA_1430,,,00:44:36.564,+41:27:24.16,0,N
244,PA_24225,,,00:42:44.65,+41:20:40.6,0,N
245,PA_2973,,,00:44:30.446,+41:18:13.51,0,N
246,PA_39995,,,00:44:33.854,+41:37:27.77,0,N
247,PA_42075,,,00:44:29.306,+41:35:42.51,0,N
248,PA_42808,,,00:44:22.572,+41:29:50.58,0,N
249,PA_49835,,,00:43:06.70,+41:30:14.2,0,N
250,PA_50081,,,00:43:06.00,+41:30:48.3,0,N
251,PA_50177,,,00:43:15.816,+41:29:12.05,0,N
252,PA_58826,,,00:42:05.645,+41:02:49.41,30,N
253,PA_6251,,,00:44:05.978,+41:22:19.38,0,N
254,PA_66538,,,00:41:46.976,+40:45:28.87,0,N
255,PA_73732,,,00:43:33.160,+41:06:44.15,1,N
256,PA_77716,,,00:42:57.17,+41:07:15.4,0,N
257,PA_80951,,,00:42:31.148,+41:14:25.46,0,N
258,PA_81539,,,00:42:30.79,+41:14:36.1,0,N
259,PA_82483,,,00:42:34.90,+41:08:24.5,0,N
260,PA_86234,,,00:43:41.720,+41:01:04.35,0,N
261,PA_86283,,,00:43:44.186,+41:01:48.81,0,N
262,PA_87092,,,00:43:53.80,+40:55:43.5,0,N
263,PA_88205,,,00:43:27.490,+40:57:16.06,0,N
264,PA_89701,,,00:43:12.483,+40:54:05.98,0,N
265,PA_92933,,,00:42:48.081,+40:57:20.33,0,N
266,PA_93095,,,00:42:44.604,+40:57:04.52,0,N
267,PA_93392,,,00:42:46.10,+40:53:35.3,0,N
268,PA_95935,,,00:42:24.705,+41:02:12.58,0,N
269,Paloma,,,05:24:30.4642,+42:44:50.461,0,CataclyV
270,PB_195,,,10:23:20.2784,+44:05:09.857,0,CataclyV
271,PB_5937,,,00:24:52.5551,-01:53:35.438,0,CataclyV
272,PBC_J0706.7+0327,,,07:06:48.9249,+03:24:47.332,0,CataclyV
273,PBC_J0801.2-4625,,,08:01:16.873,-46:23:28.16,0,CataclyV
274,PBC_J1911.4+1412,,,19:11:24.872,+14:11:44.86,0,CataclyV
275,PC1-1,,,12:30:49.744,+12:23:29.39,949,N
276,PG_0818+513,,,08:22:36.0477,+51:05:24.558,0,CataclyV
277,PG_0911-066,,,09:14:14.0304,-06:47:44.778,0,CataclyV
278,PG_1123+189,,,11:26:19.0954,+18:39:16.569,0,CataclyV
279,PG_1230+226,,,12:32:55.1109,+22:22:09.571,0,CataclyV
280,PG_1314+041,,,13:16:38.45,+03:48:18.3,0,CataclyV
281,PG_1316+678,,,13:17:51.7175,+67:31:59.311,0,CataclyV
282,PG_1550+191,,,15:52:47.1969,+18:56:28.845,0,CataclyV
283,PHL_1445,,,02:42:42.9124,-11:46:45.100,0,CataclyV
284,PHL_1475,,,03:10:32.7658,-09:45:06.154,0,CataclyV
285,PM_J03338+3320,,,03:33:52.7684,+33:20:44.590,0,CataclyV
286,PM_J11384+0619,,,11:38:26.7435,+06:19:19.525,0,CataclyV
287,PM_J12192+2049,,,12:19:13.0499,+20:49:38.679,0,CataclyV
288,PM_J12507+1549,,,12:50:44.4474,+15:49:57.604,0,CataclyV
289,PM_J14332+1011,,,14:33:17.7876,+10:11:23.489,0,CataclyV
290,PM_J15222+0803W,,,15:22:12.2021,+08:03:40.886,0,CataclyV
291,PM_J22506+5731,,,22:50:36.97,+57:31:54.2,0,CataclyV
292,PN_G002.6+01.7,,,17:45:08.6,-25:44:01,0,CataclyV
293,PPMXL_2431202680279124324,,,05:03:49.2540,-28:23:08.313,0,CataclyV
294,PPMXL_2710677403619823610,,,08:20:34.0908,-28:04:58.459,0,CataclyV
295,PS_21ac,2021/01/02_06:38:52,15.89,02:36:57.410,+41:26:37.07,0,CataclyV
296,PTF1_j094329.59+102957.6,,,09:43:29.5987,+10:29:57.382,0,CataclyV
297,PTF1_j191905.19+481506.2,,,19:19:05.1825,+48:15:06.031,0,CataclyV
298,RAT_J1953+1859,,,19:53:27.20,+18:59:13.5,0,CataclyV
299,RE_J1002-19,,,10:02:11.7335,-19:25:37.266,0,CataclyV
300,RE_J1313-32,,,13:13,-32,0,CataclyV
301,Rosino_10,,,00:43:00.36,+41:15:13.9,0,N
302,Rosino_100,,,00:42:36.65,+41:15:45.7,0,N
303,Rosino_101,,,00:42:38.44,+41:13:31.5,33,N
304,Rosino_102,,,00:42:39.70,+41:05:03.8,0,N
305,Rosino_103,,,00:42:58.24,+41:19:01.6,0,N
306,Rosino_104,,,00:42:50.40,+41:18:46.2,0,N
307,Rosino_105,,,00:42:01.28,+41:11:49.0,0,N
308,Rosino_106,,,00:42:20.26,+41:07:26.5,0,N
309,Rosino_107,,,00:41:51.72,+41:13:28.4,0,N
310,Rosino_108,,,00:42:57.55,+41:14:31.3,0,N
311,Rosino_109,,,00:43:10.79,+41:19:58.6,0,N
312,Rosino_11,,,00:43:15.67,+41:08:59.2,0,N
313,Rosino_110,,,00:43:04.55,+41:13:25.9,54,N
314,Rosino_111,,,00:43:08.62,+41:17:27.3,0,N
315,Rosino_112,,,00:42:43.66,+41:13:16.7,105,N
316,Rosino_113,,,00:42:50.61,+41:13:19.5,0,N
317,Rosino_114,,,00:42:56.01,+41:17:08.1,0,N
318,Rosino_115,,,00:43:35.46,+41:31:46.6,0,N
319,Rosino_116,,,00:42:43.43,+41:13:21.9,105,N
320,Rosino_117,,,00:42:50.74,+41:19:18.0,100,N
321,Rosino_118,,,00:42:35.49,+41:14:53.1,0,N
322,Rosino_119,,,00:42:13.62,+41:07:44.6,0,N
323,Rosino_12,,,00:42:59.65,+41:13:30.8,0,N
324,Rosino_120,,,00:42:58.01,+41:25:13.4,0,N
325,Rosino_121,,,00:43:07.48,+41:18:27.6,0,N
326,Rosino_122,,,00:42:52.81,+41:15:46.1,108,N
327,Rosino_123,,,00:43:30.95,+41:20:08.8,0,N
328,Rosino_124,,,00:44:19.28,+41:08:37.8,0,N
329,Rosino_125,,,00:42:17.43,+41:24:12.6,0,N
330,Rosino_126,,,00:44:55.95,+41:25:44.0,0,N
331,Rosino_127,,,00:42:40.36,+41:17:40.1,0,N
332,Rosino_128,,,00:42:51.63,+41:19:04.6,208,N
333,Rosino_129,,,00:43:08.20,+41:17:33.0,0,N
334,Rosino_13,,,00:43:18.84,+41:19:13.1,0,N
335,Rosino_130,,,00:42:40.00,+41:19:13.0,0,N
336,Rosino_131,,,00:42:58.70,+41:24:32.0,0,N
337,Rosino_132,,,00:42:57.25,+41:09:48.4,0,N
338,Rosino_133,,,00:43:20.40,+41:20:50.0,0,N
339,Rosino_135,,,00:42:47.60,+41:21:01.0,0,N
340,Rosino_136,,,00:42:33.71,+41:20:18.1,0,N
341,Rosino_137,,,00:42:47.24,+41:16:19.8,572,N
342,Rosino_139,,,00:43:32.46,+41:19:51.0,0,N
343,Rosino_14,,,00:43:00.14,+41:23:16.8,0,N
344,Rosino_140,,,00:43:13.40,+41:18:13.0,97,N
