obs_id,class,src_n,src_id,significance,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_h,photflux_aper_lolim_s,photflux_aper_hilim_m,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_hilim_s,photflux_aper_b,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_b,flux_aper_hilim_m,flux_aper_hilim,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_s,flux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_m,flux_aper_lolim_h,flux_aper_lolim,photflux_aper_hilim,flux_aper_h,flux_aper_lolim_b,var_max,kp_prob,var_index,var_inter_index,var_mean,var_min,var_inter_sigma,var_inter_prob,var_sigma,var_prob,ks_prob,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hm,hard_ms_hilim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_lolim
BH_OBS_71,BH,CXOU J100515.4-07425,BH0019,17.39,-0.72227982748214,-1.1973895687212193,0.42960475022539985,-1.372988340862508,-0.568386449331279,-0.7371364180837644,-0.3261029417175992,0.710291962017196,-0.3251966867224993,-0.971115538228112,-0.7983184653304635,-0.48456813684921923,-0.6129497327755079,-0.4116370577435319,-0.3365968337129209,-0.41669134061495244,-0.5422601169817431,-0.2938369043698635,-1.4628505208731424,-1.1891465006894104,-1.105670901036039,0.4111476561186891,-0.3037660283002114,-0.9523854277361877,-0.7299291482348867,-0.6898225921439513,-0.796719028437924,-0.39022555669870584,-0.12163704357746538,-0.5897937223385081,-0.27291115712938374,-0.7038961725551883,-0.7868995982344531,,-0.0382018323703651,0.02769920715856419,0.9534625892455922,-0.9534625892455922,-0.5166284446275621,-0.37012539987196397,0.535752501381678,1.488892670926622,1.2979099907998144,1.948261591752362,1.3457730894767923,0.5526250857134334,-0.9151684844390732,-0.28842276037503156,1.7977500473201677,1.7520187548907264
BH_OBS_73,BH,CXOU J100515.4-07425,BH0019,17.39,1.0574623792238804,1.0059897037493841,0.9104599478565037,0.8674294928403528,1.0987406074829456,1.0882673930687947,1.0494448281921989,0.7562095765105759,0.9124184915160318,0.8765287002959119,0.8786592597252273,1.0561049553613489,1.1515261000483576,0.9280593146788705,1.2009283185301938,0.8634989760830829,1.0781343942553914,0.938817296564445,0.881194007824219,1.0036212339111568,0.8962228765193471,0.5840988604632352,0.8640745711564203,0.9014090896944286,1.0767615467364025,0.47683893475755046,0.9017223419737332,1.2560427570838877,0.4326590304638327,0.8566857802442353,1.3784552227275966,-0.06923182992964674,1.0353942082032277,,0.7154722612147529,0.7451098698511892,0.9534625892455922,-0.9534625892455922,0.9742013032952862,1.1042300968557655,-0.8021579586216006,-0.6266894578755791,-0.3971315766682595,-0.16058991807041484,-0.3782485527970056,0.777293151182992,1.2238023476254496,1.095982309788929,0.0224821917871006,0.13466890676832205
BH_OBS_78,BH,CXOU J100515.4-07425,BH0019,17.39,-1.680611525939308,-0.776722194387336,-0.8545452335440967,-1.394151797286237,-1.1756223441500682,-1.096608401017675,-1.7721398314159493,-2.2886492271476215,-0.7212053304557272,-1.5876429235424745,-1.6525555439867707,-1.7461442457495933,-1.7048947904108531,-2.1431699052853705,-2.1847660521830625,-2.1585104753026565,-1.2825721877825973,-2.082005309835933,-1.3064327526498563,-0.8624550608500264,-1.4792310828775794,-2.1850673842784385,-2.1414997198837415,-1.5525139171096434,-1.1945135960245585,-0.7356595793439001,-1.9351244087005968,-1.8646255932495532,-0.8757779783613718,-2.2003817501511485,-1.4031927887714286,1.2664823689046698,1.946541111422068,,-1.622750281190461,-1.7040924001192062,0.9534625892455922,-0.9534625892455922,-0.6101670251616301,2.288655015302821,1.365088165074562,-0.9044482643389522,-1.503646958226993,-1.0957075600407593,-1.557539639362715,0.1460828720066133,-0.434119847515578,-0.1886817610836801,-1.6983161509858267,-1.7335884573519729
BH_OBS_76,BH,CXOU J100515.4-07425,BH0019,17.39,0.5930115651232196,0.6750182416808542,0.21654468234947594,0.5945317992615998,0.46294540996299005,0.5587791328700554,0.3930553800957892,0.2904331627893701,0.7282501353149369,0.4371225331874247,0.30695420132632895,0.4826051334514901,0.4934833353294338,0.6154728189464136,0.1369324478092902,0.6594145816082212,0.4953941422803675,0.49176587790670856,0.570206984344541,0.698334884588686,0.41158856078841044,0.7837225297485729,0.5962041979409672,0.2833199565611641,0.5854425459368474,1.2203234802378338,0.7630982831005767,-0.049088313966283895,1.0150175527913898,0.7291152116153944,-0.2671068551632858,0.26128328025071595,-0.7868995982344531,,-0.055927812099383745,0.03160086228404396,0.9534625892455922,-0.9534625892455922,-0.7958627380912917,-1.4719916110507572,1.0379964910989976,-0.4628286985747781,-0.03394684437562432,-0.2794774383688934,-0.1603166704805915,0.1353843926985391,0.8683538770005172,0.5697931268607761,0.038134350626221294,0.3599838561344283
BH_OBS_74,BH,CXOU J100515.4-07425,BH0019,17.39,-1.3289732020744482,-1.712979450310178,-2.223910123066408,-0.8704430366738427,-1.8805420634336405,-1.8412147434208606,-1.5096195759192168,-0.7772568716478087,-1.8173144989664263,-1.1551833905845164,-1.2841952438361208,-1.4489599365064436,-1.2427831569464887,-1.2945404455890985,-1.112301600267245,-1.2582306765690325,-1.8037752972692003,-1.4455176664272464,-0.9506984285718603,-1.6662113159795129,-1.2427760774566488,-0.9436319179887351,-1.3451510571648793,-1.3678667232290085,-1.7700341847621375,-1.9177228068532752,-1.1748942506089564,-1.3833858982158556,-2.275285905209613,-1.0779090182599729,-1.4912482966473497,1.1652562311713675,-0.7868995982344531,,-1.4785602958848474,-1.4569546501457864,0.9534625892455922,-0.9534625892455922,-1.2432701654650868,-0.22711031641512944,0.41757744497760274,1.435966069085278,1.429022640634146,0.2179434602384203,1.3408155853294672,-1.8155902939218749,-1.6005267252082307,-1.8279804961033168,0.19434289584064568,0.05287305655300973
BH_OBS_72,BH,CXOU J100515.4-07425,BH0019,17.39,0.550912650653858,0.6332410281343909,0.6507111349448546,0.16207465883523245,0.7851376126481486,0.7200318910168673,0.6880705874779416,0.7863107490345612,0.08354331237157012,0.29651838614376946,0.4120032608854339,0.6242191863981099,0.6551238532946013,0.5974404355951933,0.9560456190488743,0.5724230079458993,0.7733051374761993,0.6756591377582909,0.15242039749472155,0.6355609944722393,0.27924889617991366,0.7501252683578816,0.637395517056653,0.3896198626541321,0.7165786583601398,0.00810638419599049,0.45528741588023824,1.145337951543694,0.5018788055968516,0.4855692966309925,0.6402990188699843,-0.28172824929536977,-0.7868995982344531,,0.7474397461331727,0.8350290272156193,0.9534625892455922,-0.9534625892455922,0.03376957685933682,-0.47847016006653514,-0.33649196255316177,-0.074135734651948,-0.3163640305690818,0.5715216750883766,-0.0760390999760638,1.1885426957853649,0.8105778005031785,1.0738176432797397,0.45260351668613674,0.21596294195163865
BH_OBS_79,BH,CXOU J100515.4-07425,BH0019,17.39,0.6929732811892725,0.5293808661745224,0.3895761010795651,1.017949608202232,0.34947133492221966,0.41630338037173087,0.5863129516768532,0.4386356580626874,0.6859194483160489,0.9812645012715117,0.9193308183917913,0.6336417448301399,0.6243170982225376,0.6255123316901444,0.5646741191131459,0.6662820489450347,0.3390110895015721,0.5594691089821591,1.076236947813005,0.5218718035206694,1.0590312336564065,0.5437059950850245,0.6350876147404915,1.0088832776043586,0.4006798088840196,0.7145753616165198,0.7357795343577511,0.4576127912395478,0.48524177885520003,0.7033659572151295,0.417234503473694,0.10120473685851733,0.12424730498438732,,0.26353684760186213,0.2526123393286191,0.9534625892455922,-0.9534625892455922,0.4072695288247519,-0.05809249051159841,-0.46662520918860156,-0.12685063008592656,0.1442802073498942,-0.6159515524211913,0.06515061813975682,-0.9280444505240378,-0.16742882774162993,-0.5375536119383189,-0.3372044183358926,-0.21660161562872488
BH_OBS_77,BH,CXOU J100515.4-07425,BH0019,17.39,0.5426659429064844,0.44233964366785905,0.935003971420116,0.7064544596835677,0.17904887955216175,0.2678094610882734,0.3664281732378891,0.658824418070502,1.308004937664914,0.5837032627742437,0.47409570519788324,0.4486618917962149,0.6995999068983314,0.6561919200166623,0.6251692176844674,0.5536528548633277,0.16093641628404948,0.578865193525423,0.7254950972045239,0.43729134664092306,0.6165855068951083,0.6567258997398386,0.48811885903086716,0.5172073280586136,0.25659207843560383,1.1154932389462748,0.7316174154345775,0.513336169041725,0.8084812599837673,0.6237276136118369,-0.16815058505835237,-0.1612769923801616,0.5798207565938076,,-0.09511647347658157,-0.13967685892055623,0.9534625892455922,-0.9534625892455922,0.08977275731512002,0.2539404188487679,-0.24926751615967777,0.20637525510717503,0.6924226202096463,-0.0377768664413261,0.43160932471003277,-0.6717088863025797,0.0523714632808548,-0.28310324041282625,0.2923254101735411,0.72379975433137
BH_OBS_80,BH,CXOU J100515.4-07425,BH0019,17.39,0.6759738941379201,0.636141587175847,0.22936636797068077,1.1427426514126995,0.6379158817352927,0.6331763919829578,0.6853246414399538,-1.1155634822122504,0.4938019442617246,1.2116959013188315,1.243756095165604,0.6857512889283446,0.5955576429248022,0.39239396383542297,0.3596087613618412,0.4744435626624999,0.6148187017850095,0.4057549250902331,1.1459445001324122,0.6303899721427029,1.222880788958893,-1.159500442279296,0.45841951304585926,1.2588210853626052,0.6188315905642582,0.5775349634317545,0.537091055689196,0.36928337794485244,0.4829261928504155,0.5064912258829469,0.8647320282257612,1.3661391091537354,-0.7868995982344531,,1.2008262456580046,0.8952824354825201,0.9534625892455922,-0.9534625892455922,2.28916543241067,-0.4611349984354042,1.161798931141362,-1.5577742374685022,-1.503646958226993,-1.7787500115669241,-1.557539639362715,-0.7358997621510249,-0.21976223036603085,-0.47105961241075106,-1.6983161509858267,-1.7335884573519729
BH_OBS_75,BH,CXOU J100515.4-07425,BH0019,17.39,-1.141888194000013,-1.178594609113535,-1.215601239380286,-1.1602594931519883,-0.9819241443110668,-1.054231368725879,-1.0249323387263267,-0.1549456352516588,-1.5010295652459849,-1.096835797234508,-1.02602563233256,-1.0675001680793064,-1.25775806236084,-0.6857460273058723,-0.6706582801891491,-0.7195637850738746,-0.9815760399201491,-0.6501190846769985,-1.040688483830832,-1.1733000524791024,-0.9537235304384803,-0.17920008063466164,-0.7014087863002576,-0.8672156552775789,-1.0482768062864694,-1.160712175813848,-0.8990600259906097,-0.7179837284217423,-1.0473621585329491,-0.7277679833884052,-0.934318444583246,-1.7491148970571917,1.0353942082032277,,-0.9406153458476748,-0.9057347405827693,0.9534625892455922,-0.9534625892455922,-0.8708608304510983,0.2149363051787221,-1.907938843545446,1.2085933875748645,0.7933820528336183,0.9497746583021682,0.9890310910352739,-0.21167427605538844,-1.1035687338869173,-0.776045423577195,0.7105510943548456,0.38507460773421737
