obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_hilim_m,hard_hs,hard_hm,flux_aper_hilim_s,hard_ms,flux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_b,flux_aper_b,var_inter_prob_b,var_inter_sigma_b,flux_aper_lolim_b,photflux_aper_lolim_b,var_inter_sigma_s,var_inter_prob_m,var_inter_sigma_m,var_inter_prob_s,var_inter_index_b,var_inter_prob_h,var_inter_sigma_h,photflux_aper_h,photflux_aper_lolim_h,flux_aper_h,photflux_aper_m,flux_aper_m,flux_aper_lolim_h,var_max_b,var_mean_b,var_min_b,var_sigma_b,kp_prob_b,ks_prob_b,var_prob_b,photflux_aper_s,var_inter_index_h,var_inter_index_m,flux_aper_lolim_m,photflux_aper_lolim_m,flux_aper_s,photflux_aper_lolim_s,flux_aper_lolim_s,var_inter_index_s
CV_16_obs_3,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3907.5,52.93,16618.73,CV,5.677160727313679,6.0602811176458955,14.603277721496227,5.784626847216578,5.830619504688051,-0.9994,-0.9994,14.650528200785613,-0.2798,14.149108815864077,14.414764936634224,3.8904214530956134,13.077949597832827,5.960263738103118,14.846861940228914,1.0,0.0004766,15.63259833523143,6.940322466049305,2.546e-05,0.9657000000000002,8.274580000000009e-05,0.9890000000000001,6.0,0.8859699999999998,0.00011998999999999993,6.305832039686865,6.774091606181028,14.315020484331631,6.1094113322945125,14.693574972449312,14.620366606480397,0.02549387000000002,0.010143268999999996,0.006338062000000001,0.004025324999999999,0.5742299999999998,0.59698,0.56664,6.029523261324239,5.42,5.41,15.693574972449312,7.1094113322945125,14.870638357811918,6.645275594855368,15.428129908982338,5.0
CV_16_obs_5,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3906.9,52.93,16618.73,CV,5.868702203402377,6.004145520125434,14.089962876446949,5.788612447063142,6.127902025725773,-0.9994,0.9994,14.654430243943608,-0.9994,14.146180154143236,14.702020755840637,3.9333014495770047,13.12372441132212,5.981944858460446,14.33976329412151,1.0,0.0004766,15.196853696023275,6.930425041303868,2.546e-05,1.0,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012209239999999992,6.205416311920159,6.846397949528587,14.297449563159578,6.1554693089727355,14.793573107883867,14.535297040259092,0.025776800000000013,0.010027969999999999,0.006053180000000002,0.004239152999999999,0.5788699999999999,0.6104200000000002,0.5872300000000003,6.037242180311264,7.88,5.55,14.831453217012838,6.157425951951478,14.883073829116132,6.665413544082908,15.475060031202759,5.0
CV_16_obs_6,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3904.0,52.93,16618.73,CV,5.828273546346769,6.097453220686009,14.049489107014002,5.760450279159527,6.128602218512516,-0.9994,0.9994,14.626352527790782,-0.9994,14.146788665496683,14.719649306953995,3.915066425063284,13.083388154890654,5.976214966281947,14.302474210084185,1.0,0.0004766,15.166992333630837,6.865626115038733,2.546e-05,1.0,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012209239999999992,6.319301221111803,6.857502007619523,14.310921845758457,6.172565659413103,14.812080941901145,14.644691069685816,0.02549700000000001,0.00996051,0.006348252000000002,0.0041114709999999985,0.5626399999999997,0.5660900000000002,0.5924800000000002,5.998581790354599,7.88,5.54,14.831229387345273,6.158684416938061,14.840906186173761,6.6721974084553635,15.482422416940231,5.0
CV_16_obs_7,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3904.0,52.93,16618.73,CV,5.321481620959886,5.535063570878267,13.393941250589686,5.763462738511306,5.848017604542526,0.9944,0.4884,14.629301907424423,-0.3548,13.337147766735203,14.411392195257314,3.9427143555817854,13.118102026426989,5.569280112136718,13.60712725459792,1.0,0.0004766,14.084178212379602,6.285335007137463,2.546e-05,0.9657000000000002,8.31111000000001e-05,0.9890000000000001,6.0,0.8858499999999998,0.00011312099999999992,5.788345599446817,6.469544156415324,13.582694416755475,6.137391636035058,14.700928739972591,14.202455485638273,0.02300027,0.012818179999999997,0.008199420000000004,0.004205376000000001,0.5422399999999998,0.6200000000000003,0.49598000000000014,5.9999549849265055,5.32,5.48,15.614222296516507,7.043590211244893,14.839935341463809,6.656780661259469,15.490937080888218,5.0
CV_16_obs_8,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3971.3,52.93,16618.73,CV,5.878768544850379,6.061930813776614,14.082967377837607,5.800793520838343,6.17134010346468,-0.9994,0.9994,14.666754301038036,-0.9994,14.150764908685277,14.709297756712145,3.9083330424043154,13.159454812363162,6.020712823904817,14.33108221777298,1.0,0.0004766,15.19477252735696,6.92218656406985,2.546e-05,1.0,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012209239999999992,6.301492551497024,6.84886688719003,14.314148382047167,6.29247766009075,14.88783997801343,14.601531596282346,0.025508100000000016,0.009984508,0.006317580000000002,0.0041307409999999985,0.5707899999999999,0.6024500000000002,0.5932500000000003,6.069285856784933,7.88,5.55,14.831289127400664,6.15924025034006,14.899210475234483,6.670677816793718,15.491453955654876,5.0
CV_16_obs_9,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3971.9,52.93,16618.73,CV,5.882728704344236,6.067374055978218,14.08692825969075,5.824198367151721,6.203217588298692,-0.9994,0.9994,14.689944262249108,-0.9994,14.156206801674088,14.721932669111338,3.9637704559137052,13.214812579970639,6.019386321970892,14.335107192975888,1.0,0.0004766,15.245923433039827,6.9612733211375595,2.546e-05,0.99997,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012139099999999991,6.304152529131569,6.82789903126299,14.322245030117278,6.30528152592997,14.914382080449295,14.634123236571426,0.025649100000000015,0.00996647,0.006209310000000003,0.004164214999999998,0.56561,0.6190800000000003,0.5941800000000002,6.110458202889326,5.63,5.61,14.831503143731801,6.155819219587263,14.907862122535189,6.677988451058792,15.490149039279888,5.0
CV_16_obs_10,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3971.3,52.93,16618.73,CV,5.8843894883257,6.091568601033994,14.105683937315561,5.801617869991706,6.198664904325454,-0.9994,0.9994,14.667561540084394,-0.9994,14.161087972594002,14.700928739972591,3.9273825234547632,13.17855198098247,6.020188793158942,14.33675384914288,1.0,0.0004766,15.228142121811551,6.9651674420864405,2.546e-05,1.0,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012209239999999992,6.310242925063761,6.853382048828295,14.314055556359481,6.300824981525384,14.895826053567344,14.605117081708094,0.025776800000000013,0.010025077999999998,0.006053180000000002,0.004206582999999999,0.5705199999999999,0.6134400000000002,0.5932500000000003,6.078768013282563,7.88,5.55,14.831289127400664,6.157674518289457,14.899210475234483,6.670677816793718,15.493864857761562,5.0
CV_16_obs_11,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3907.5,52.93,16618.73,CV,5.575281662668433,5.6010189333418685,14.039148846280314,5.643209539648284,6.002176919254275,0.06,0.9994,14.526221165353276,-0.9994,13.876475019057269,14.59328954139021,3.6765416331505323,12.947306058075032,5.849206281957339,14.316601527733631,1.0,0.0004766,15.28537395921477,6.878980758208136,2.546e-05,1.0,8.29807000000001e-05,0.9890000000000001,6.0,1.0,0.00011597039999999992,5.879755204453635,6.879755204453635,14.15508812608786,6.091167291887581,14.722500278310497,15.456056057517094,0.025734370000000003,0.011268530999999993,0.00663847,0.0047942620000000005,0.5241,0.5128299999999999,0.49732,5.904068098530312,7.88,5.54,14.851858572521476,6.184921791726482,14.77582044557934,6.559045786546951,15.461091507934235,5.0
CV_16_obs_12,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,4138.6,52.93,16618.73,CV,5.551757587365561,5.876148359032914,14.596536298654682,5.4576726172260255,6.00665196007674,-0.9994,0.9994,14.645123577483766,-0.9994,14.018271974638385,14.59773861754532,3.8982529260536336,13.149476291121006,5.794973386358472,14.842735191464872,1.0,0.0004766,15.238616515460265,6.33487632728514,2.546e-05,1.0,8.27458000000001e-05,0.9890000000000001,6.0,1.0,0.00011597039999999992,6.024444490843251,6.277120997910309,14.169424560767146,6.076423460026807,14.70907523349623,14.338405251686748,0.02574310000000001,0.007440708000000002,0.002817590000000001,0.0044045529999999986,0.5903799999999999,0.6177800000000001,0.6262400000000004,5.747146969020107,7.88,5.55,14.816587464569375,6.145357545212291,14.90342849235469,6.846231399468149,15.649731075328265,5.0
CV_16_obs_13,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,4136.0,52.93,16618.73,CV,5.872247484167027,6.03343591590269,14.110530216030492,5.837734385701978,6.131767131577535,-0.9994,0.9994,14.703554205793603,-0.9994,14.17548367199279,14.722849386036204,4.1273193928480705,13.320572103387882,5.993514669656505,14.338438800552112,1.0,0.0004766,15.176731983689095,6.921501215039213,2.546e-05,0.99997,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012122099999999992,6.270886138563208,6.8282574186142515,14.374590444631197,6.182708397478097,14.826571245435089,14.602136597754418,0.02549687000000002,0.010136229999999998,0.006455240000000004,0.003825525,0.57353,0.6099300000000001,0.5891600000000004,6.123176952115419,5.63,5.62,14.833281864759131,6.15670825156295,14.911201774161208,6.676299862050239,15.509603089699729,5.0
CV_16_obs_14,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3961.8,52.93,16618.73,CV,5.70421305974839,6.087777943467584,14.511308301683059,5.587707490676953,6.110698297493689,-0.9994,0.9994,14.401100112936117,-0.9994,14.157265981051731,14.701802132890185,4.037962313434988,13.289205900069673,5.96911074651864,14.752710369121422,1.0,0.0004766,15.263875877406177,6.946914181379355,2.546e-05,0.99997,8.29807000000001e-05,0.9890000000000001,6.0,1.0,0.00012139099999999991,6.306244050606381,6.845183211119929,14.319307379151475,6.1495568110203145,14.764877942616529,14.625425426123781,0.02536287000000001,0.011671818999999996,0.008024930000000005,0.003923363,0.57346,0.6071300000000003,0.5473600000000002,5.8887374863409345,5.62,5.61,14.831120736631387,6.165348274702589,14.702020755840637,7.018283932386697,15.761189168204218,5.0
CV_16_obs_15,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,4102.3,52.93,16618.73,CV,5.46432619657425,6.029467170231675,14.52230007166787,5.596022036330646,5.878768544850379,-0.9994,-0.9994,14.649558143464938,-0.5209,14.171533452647322,14.466482137983032,4.084072788302884,13.335264031481294,5.74521031260279,14.762145025826102,1.0,0.0004766,15.461337857179203,6.786482243003695,2.546e-05,0.9657000000000002,8.27458000000001e-05,0.9890000000000001,6.0,0.8859099999999998,0.00012032999999999991,6.270299807483469,6.655191599971398,14.32420069440491,6.166980452923468,14.75448733218585,14.589930114871674,0.02510477000000002,0.009950965999999999,0.006275130000000002,0.003808977999999999,0.62747,0.6637599999999999,0.5983800000000002,5.896880746454286,5.32,5.4,15.543981780663135,6.913448945358367,14.88652338169773,6.674861366173876,15.509551884354147,5.0
CV_16_obs_16,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,4103.7,52.93,16618.73,CV,5.458920232223371,5.686132779630847,14.027797161620935,5.698752911363789,5.973466735476704,0.9994,0.9994,14.564474148501345,-0.9994,13.93292914395463,14.564633493387339,3.9262816496538773,13.17750501472125,5.700256744734568,14.296708895539815,1.0,0.0004766,14.940422783055759,6.297626416662656,2.546e-05,1.0,8.27932000000001e-05,0.9890000000000001,6.0,1.0,0.00011416239999999993,5.9710044142368455,7.043861261185434,14.2209087961545,6.076311514831409,14.712882489156927,15.451364940185249,0.02574270000000001,0.010359911999999995,0.005841530000000001,0.004352257,0.5710499999999998,0.5932000000000002,0.5455000000000001,5.941346842907418,7.88,5.55,14.8155212750559,6.1351287670451935,14.825383096151555,6.753262432384347,15.584612770013395,5.0
CV_16_obs_17,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3962.4,52.93,16618.73,CV,5.891096872332687,6.08767164203959,14.112382699664265,5.856048883576037,6.146545158631933,-0.9994,0.9994,14.721703791908727,-0.9994,14.15720360482442,14.737786294523584,4.122110574628516,13.37335173152599,6.019287773163562,14.342541769645049,1.0,0.0004766,15.233873348387458,6.967314418242308,2.546e-05,0.99997,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012122099999999992,6.3023053165139125,6.804894122457299,14.321845962659584,6.273600019738229,14.877007593396462,14.633724166403178,0.02550187000000002,0.010133507999999998,0.006501280000000003,0.003961388999999999,0.56911,0.6151500000000003,0.5976400000000003,6.122602844294061,5.63,5.61,14.823736966301801,6.143332564342341,14.921839876887862,6.6965178879944425,15.531868308319432,5.0
CV_16_obs_18,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3964.7,52.93,16618.73,CV,5.724228099835068,6.086928259690749,14.406049704736013,5.820448208834812,5.8407336689065055,-0.9994,-0.9994,14.686132779630846,-0.1811,14.156455788054364,14.231731983548451,4.09366495819491,13.344861565188618,5.989680441851728,14.670804149262638,1.0,0.0004766,15.563805224826533,6.874057966298997,2.546e-05,0.9657000000000002,8.274580000000009e-05,0.9890000000000001,6.0,0.8851999999999998,0.00011998999999999993,6.307285869296948,6.718323860104261,14.301990834920005,6.119472221801195,14.500587874327724,14.56470950547653,0.025398170000000015,0.011283178999999997,0.007692050000000005,0.0036878230000000002,0.6341999999999999,0.6432599999999998,0.5627600000000001,6.109038595318491,5.32,5.4,15.521866571899482,7.420559402860203,14.883029292256413,6.6408843976206215,15.361565558633536,5.0
CV_16_obs_19,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3961.8,52.93,16618.73,CV,5.876475019057268,6.090604454032895,14.097833870728948,5.82739706879014,6.129947418306455,-0.9994,0.9994,14.693146251306992,-0.9994,14.160145015398115,14.721017883134557,4.1423660148499915,13.393618634889394,5.995185927609749,14.338182913984559,1.0,0.0004766,15.190263261588395,6.952213521234662,2.546e-05,0.99997,8.274580000000009e-05,0.9890000000000001,6.0,1.0,0.00012122099999999992,6.306351709581098,6.832450760808737,14.31969299257696,6.1816174531052885,14.82705592250144,14.621120277951366,0.025415270000000018,0.010176209999999996,0.006562170000000002,0.003825525,0.57775,0.6148400000000003,0.5781500000000002,6.11147511173886,5.63,5.61,14.831045295048543,6.155819219587263,14.90777025749508,6.6822310340262,15.486785270847925,5.0
CV_16_obs_20,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3964.8,52.93,16618.73,CV,5.669586226650809,5.817585347565446,13.890759031411797,5.654822383457296,5.95506845385084,-0.9994,0.9994,14.504316932383086,-0.9994,13.959397659885926,14.546223140309557,4.067475502949458,13.257982252859861,5.921892506367126,14.160660820294687,1.0,0.0004766,15.138761661846468,6.802930576168312,2.546e-05,0.99997,8.29807000000001e-05,0.9890000000000001,6.0,1.0,0.00011526899999999993,6.0255240212622265,6.430053691125923,14.118659285685844,6.069056423718147,14.710592115388051,14.342459584570607,0.019628269999999993,0.012762978999999997,0.008423680000000003,0.0034567899999999995,0.5351300000000001,0.5893300000000002,0.4816500000000002,5.909384424900906,5.62,5.62,14.807878803367002,6.1319809477105185,14.747071373814126,6.572520424430033,15.316210482365893,5.0
CV_16_obs_21,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,4139.6,52.93,16618.73,CV,5.537751784645002,5.541060138109674,13.330683119433887,5.683819901106547,6.013138729709955,0.6596,0.9994,14.549750891680638,-0.9994,13.279840696594043,14.54882784248746,4.070223567195098,13.260744196731489,5.796391271755252,13.617802789622546,1.0,0.0004766,14.87968138534261,6.709161050770883,2.546e-05,0.99997,8.27932000000001e-05,0.9890000000000001,6.0,1.0,0.00011531799999999993,5.808269606637143,6.808269606637143,13.54867419151048,6.079099649161481,14.701747251677878,14.569924944448061,0.020418470000000008,0.012754245999999993,0.008631960000000004,0.003563395000000001,0.53403,0.50106,0.4882300000000003,5.925485653109456,5.54,5.63,14.797123394279836,6.133339884025023,14.801701747632858,6.6324828391212645,15.504162266046135,5.0
CV_16_obs_22,CV_16,25,[HPH2013]_192__________, 2CXO J004247.1+411619,10.696539999999999,41.27215,3965.1,52.93,16618.73,CV,5.674689628288939,6.066310291042106,14.452225294612177,5.611543547299734,6.142426295852505,-0.9994,0.9994,14.317043073698791,-0.9994,14.152859382586593,14.733533104559758,4.1926679607088095,13.443938840990468,5.933933338729536,14.706624574329272,1.0,0.0004766,15.242158752910973,6.939009530979831,2.546e-05,0.99997,8.29807000000001e-05,0.9890000000000001,6.0,1.0,0.00012122099999999992,6.303903586998742,6.7982486036482985,14.317969970088463,6.279758261539381,14.884776392744573,14.611069539741388,0.02355687,0.012282046999999994,0.008185410000000002,0.003289671,0.5558600000000001,0.6173400000000003,0.5463100000000003,5.912573542963715,5.62,5.61,14.834974897849504,6.168822753988699,14.606424796730412,7.103345731588862,15.885389015767826,5.0
