obs_id,src_id,num_obs,sepn,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_b,photflux_aper_m,photflux_aper_h,photflux_aper_s,hard_hm,flux_aper_b,hard_hs,hard_ms,flux_aper_s,flux_aper_m,flux_aper_h,photflux_aper_u,var_inter_prob_b,var_inter_index_b,var_inter_sigma_b,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_sigma_m,var_inter_index_m,var_inter_prob_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,flux_aper_u,var_max_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b
CV_31_obs_4,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,65237.5,3.43,112.7274,CV,6.257510535418225,,,6.428990327690695,-0.9994,15.279344643448276,-0.9994,-0.9994,15.224680878170522,,,6.217527375833714,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,14.779630367548606,0.0002816,0.461,0.736,0.561,1.014e-05,0.0001967,0.0001931
CV_31_obs_5,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,5734.6,3.43,112.7274,CV,,,,,0.9994,,0.9994,-0.9994,,,,5.65247484000131,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,,,,,,,,
CV_31_obs_6,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,5544.8,3.43,112.7274,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,,,,,,,,
CV_31_obs_7,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,1928.3,3.43,112.7274,CV,,,,,0.9994,,0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,,,,,,,,
CV_31_obs_8,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,68771.4,3.43,112.7274,CV,6.361011840656318,6.9821322810364945,,6.764471553092451,-0.7695,15.286005732339357,-0.9994,-0.2823,15.542118103266008,15.621420423884226,,6.2380721615794705,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,15.630784142589857,0.00024330000000000006,0.4920000000000001,0.126,0.465,8.632e-06,0.0001579,0.000155
CV_31_obs_9,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,65240.7,3.43,112.7274,CV,6.3715088950328775,7.251889532505016,,6.6006724678413216,-0.9994,15.36291072646967,-0.9994,-0.6371,15.3658251282374,15.764724123312947,,6.1177031990623485,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,15.429340329978466,0.0002395,0.505,0.525,0.82,8.537e-06,0.00015130000000000002,0.0001486
CV_31_obs_10,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,5307.0,3.43,112.7274,CV,,,,,0.9994,,0.9994,-0.9981,,,,,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,,,,,,,,
CV_31_obs_11,CV_31,12,0.1547818, 2CXO J002359.4-720438,5.997523,-72.07739000000002,3874.2,3.43,112.7274,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,0.263,0.0,5.508e-07,0.0,0.282,3.025e-07,1.24e-07,0.0,0.003,,,,,,,,,,,
CV_310_obs_0,CV_310,1,3.687046, 2CXO J040556.8+714816,61.48706,71.80466,28678.8,4.86,53.301159999999996,CV,,,,,0.2061,,0.1287,-0.0899,,,,,,,,,,,,,,,,,,0.003782,0.155,0.14,0.321,4.981e-05,0.003732,0.003682
CV_311_obs_0,CV_311,1,0.07350946, 2CXO J191051.9-595840,287.7165,-59.977909999999994,37966.9,2.61,27.11662,CV,,,,,-0.6771,,-0.5272,0.0687,,,,,0.9490000000000001,6.0,2.23e-07,5.0,0.774,1.0359999999999999e-07,1.8219999999999998e-07,6.0,0.983,,,,,0.0004971,0.625,0.757,0.927,2.013e-05,0.000234,0.0002269
CV_312_obs_0,CV_312,1,0.8918165000000001, 2CXO J105545.1+573108,163.9381,57.51916,5683.9,3.17,38.66024,CV,,,,,0.2024,,-0.0375,-0.2374,,,,,,,,,,,,,,,,,,0.004043,0.505,0.866,0.634,0.00057,0.002495,0.0018149999999999998
CV_313_obs_0,CV_313,1,0.26861799999999997, 2CXO J201536.9+371123,303.9039,37.18973,69268.4,78.58,41737.86,CV,3.2744150277293054,4.0676784680107065,3.6069515335832216,4.276134035556496,0.4859,11.61852390972497,0.6471,0.2349,12.931814138253838,12.629857152948897,11.677160727313678,3.1174185464455486,,,,,,,,,,,,,,0.1678,1.0,0.902,0.998,0.02342,0.1197,0.07207000000000001
CV_32_obs_0,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,23238.3,3.78,80.04228,CV,5.90622821850127,,6.178224532816537,6.374173286714289,,14.322575562298752,0.1324,,15.026410376572743,,14.39040559077478,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_1,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4073.5,3.78,80.04228,CV,,,,,0.9994,,-0.2498,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_2,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3961.8,3.78,80.04228,CV,5.60624935965192,,,5.5718652059712115,0.9994,14.615109203469446,-0.9994,-0.9994,14.542269451754002,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_3,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4117.4,3.78,80.04228,CV,,6.17979854051436,,,-0.9994,,-0.9994,-0.2461,,14.752026733638193,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_4,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4132.7,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_5,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4108.6,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_6,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4903.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_7,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,11097.8,3.78,80.04228,CV,,,,,0.9994,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_8,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,39869.4,3.78,80.04228,CV,6.334043970546043,,6.72399801003795,6.673050005834002,0.9994,14.83743559347698,-0.1399,-0.9994,15.195179321278838,,15.031003673351687,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_9,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,37459.6,3.78,80.04228,CV,,,,,,,0.9994,,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_10,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4128.5,3.78,80.04228,CV,,,6.01390037494487,,0.9994,14.340464092845783,0.8757,-0.9994,,,14.29456395341475,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_11,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,27885.0,3.78,80.04228,CV,6.519131076312832,,6.7187393129449875,,,14.735418270761922,,,,,14.76598918241282,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_12,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3956.0,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_13,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3974.8,3.78,80.04228,CV,5.898940645091884,,,5.825068406471558,0.9994,14.615646585862494,-0.9994,-0.9994,14.607654844638796,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_14,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_15,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.3,3.78,80.04228,CV,5.897909474488164,,,5.844360366240224,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_16,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4140.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_17,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4144.3,3.78,80.04228,CV,,,,,0.9981,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_18,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4123.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_19,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3965.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_20,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3836.7,3.78,80.04228,CV,5.368150537840182,6.112101511903128,5.992679047077256,5.6356366453842694,0.2224,13.835349784065704,-0.5247,-0.6471,14.4185054577091,14.780939667551138,13.890759031411797,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_21,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_22,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4032.6,3.78,80.04228,CV,,,,,0.9994,,-0.9981,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_23,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3965.3,3.78,80.04228,CV,,,,,-0.9994,,-0.9994,-0.2473,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_24,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4051.4,3.78,80.04228,CV,5.901010360598823,,,5.866141874796665,0.9994,,-0.9994,-0.9994,14.85573722623801,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_25,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,,,,,0.9981,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_26,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,5.657972311912529,,5.73849922680172,,0.9994,13.671416550285798,0.9631,-0.9994,,,13.644165504115064,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_27,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,39875.5,3.78,80.04228,CV,6.268008550981071,,6.675306086138225,6.623423042943488,0.9994,14.495937117321308,-0.1474,-0.9994,15.442492798094342,15.781989957015636,14.543026986364183,,,,,,,,,,,,,,13.191789027075778,,,,,,,
CV_32_obs_28,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,41475.4,3.78,80.04228,CV,6.546834607474143,7.00629930517965,6.455188088242224,,0.5846,14.372224624770697,0.9994,0.7695,,15.629671992220489,14.336959025106026,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_29,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,36675.6,3.78,80.04228,CV,6.7121982700697735,,,6.7801536139756395,0.9994,15.030211462585061,-0.9994,-0.9994,15.540909210399414,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_30,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,39784.9,3.78,80.04228,CV,,,,,0.0999,,0.9994,0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_31,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3906.9,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_32,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3763.1,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_33,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_34,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3910.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_35,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3942.6,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_36,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3974.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_37,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3974.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_38,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.8,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_39,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_40,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_41,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3971.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_42,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4106.4,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_43,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3965.3,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_44,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4060.7,3.78,80.04228,CV,,,,5.871277715661574,0.9994,,-0.9994,-0.9994,14.571217488503045,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_45,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4140.2,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_46,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4134.2,3.78,80.04228,CV,5.919012953089113,,6.010728208358307,,0.9994,14.26019040097864,0.6483,-0.9994,,,14.21034879120659,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_47,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3907.5,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_48,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3974.2,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_49,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3817.9,3.78,80.04228,CV,5.884722408604099,,5.99225222199926,,0.9994,14.295763662691213,0.8695,-0.9994,,,14.26496029496628,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_50,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3891.2,3.78,80.04228,CV,5.671212799645465,6.111932886592563,5.978810700930062,,0.2498,14.14563322195913,0.9756,0.0612,,14.783042792638904,14.137093786437001,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_51,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4694.2,3.78,80.04228,CV,6.0166443856682115,,5.896880746454286,,0.9994,14.30803489723264,0.9994,-0.9994,,,14.249954687988232,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_52,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,4401.1,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_32_obs_53,CV_32,54,5.452854, 2CXO J004250.8+411551,10.71182,41.26429,3894.7,3.78,80.04228,CV,,,,,0.9994,,-0.9994,-0.9994,,,,,,,,,,,,,,,,,,,,,,,,
CV_33_obs_0,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4913.0,11.32,515.7888,CV,5.080869586139386,5.808548985535104,5.482540173459768,5.48121378575066,0.4422,13.84863014975254,0.9994,-0.2536,14.70071066591232,14.360799982440849,13.927750102386485,4.220908796154501,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.206978340154016,0.03807,0.31,0.128,0.152,0.006305,0.003678,0.001837
CV_33_obs_1,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4132.7,11.32,515.7888,CV,5.335264031481295,5.91721462968355,5.670805584911549,5.528516275195115,0.3435,13.59328954139021,0.9994,0.4147,14.481727316437834,14.600326278518962,13.616543703475246,4.709237893728046,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.148491803523324,0.00416602,0.47466999999999976,0.5086199999999999,0.5541099999999998,0.0005244760000000004,0.002983559999999999,0.0021659840000000006
CV_33_obs_2,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4108.6,11.32,515.7888,CV,5.283764900687227,6.116940398230412,5.601570127723212,5.530032490253863,0.9994,13.676322499710766,0.9994,-0.9994,14.505344102361061,14.697417220567637,13.651603532218928,4.6284854861910345,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.118955436242095,0.004177559999999999,0.4936800000000001,0.6582999999999991,0.6197199999999997,0.0005164160000000008,0.0027946399999999997,0.0020356399999999996
CV_33_obs_3,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4903.5,11.32,515.7888,CV,5.6081830763867515,6.266241164412797,5.970210529168145,5.801144750946399,0.4947,14.300248968310486,-0.0225,-0.5322,14.515678836642017,14.940058111938045,13.960514608025369,4.504178246614094,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,13.93704216591549,0.005414289999999999,0.5620500000000002,0.6617399999999996,0.5872899999999993,0.0007877723999999995,0.002741219999999999,0.002054022
CV_33_obs_4,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3907.5,11.32,515.7888,CV,5.195356593217735,6.1143561281642365,5.618839223473117,5.515815110482025,-0.9994,13.607709766660491,-0.9994,-0.3798,14.29159972538061,14.486516043295744,13.721409423114318,4.661790728924252,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.137694356553784,0.004412379999999997,0.53441,0.6260699999999997,0.6646399999999997,0.0005372820000000005,0.0030802499999999992,0.0022303159999999995
CV_33_obs_5,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3956.0,11.32,515.7888,CV,5.6113660306482105,6.107055212693624,5.680061560019691,5.598196492557636,0.9994,13.274578449925741,0.9994,-0.9994,14.42853319011392,14.709133415785654,13.250031916490597,4.688099500909226,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.095952131974945,0.00427456,0.5011800000000001,0.6527799999999995,0.58193,0.0005239760000000005,0.002931129999999999,0.0022177919999999992
CV_33_obs_6,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3974.8,11.32,515.7888,CV,5.288347248315201,6.122892427084106,5.646515123631115,5.523582993676228,0.9994,13.665911865684144,-0.9994,-0.9994,14.529004105438915,14.703035468800742,13.637689074228996,4.617500737441607,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.121576492041976,0.004189959999999997,0.52681,0.6337199999999995,0.5876799999999995,0.0005083570000000007,0.0027879099999999993,0.0020717259999999994
CV_33_obs_7,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3971.8,11.32,515.7888,CV,5.395342027952129,6.140201452519435,5.721719055580221,5.452717692036697,0.2936,13.711403694468302,-0.9994,-0.767,14.368251925603431,14.707079700399994,13.65989900713957,4.65313288961018,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.09055340849018,0.004210549999999997,0.52241,0.6178199999999995,0.6638099999999995,0.0005150520000000007,0.0028551500000000003,0.00215564
CV_33_obs_8,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3971.3,11.32,515.7888,CV,5.254142195317728,6.039427467211438,5.6139283732589105,5.5141399830373405,0.9994,13.60906489289662,-0.9994,-0.9994,14.499309001910401,14.656999146034154,13.59176003468815,4.64380950942658,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.128266166941062,0.004181269999999997,0.52044,0.6435899999999993,0.5873999999999998,0.0005158000000000007,0.0028180200000000005,0.0020904179999999993
CV_33_obs_9,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4140.8,11.32,515.7888,CV,5.681936665037238,6.132532512140949,5.880402784420319,5.780024649398171,0.005,13.693303000147187,-0.9994,-0.6096,14.300576142562585,14.822463500070137,13.745314970283133,4.695095971657472,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.07975596152064,0.004335399999999998,0.5342699999999999,0.6075099999999998,0.6551799999999994,0.0005059524000000007,0.0030235899999999987,0.00224218
CV_33_obs_10,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4117.4,11.32,515.7888,CV,5.518987579043427,6.166852888087215,5.8726502227042285,5.694648630553377,0.2324,14.131825959140363,-0.9994,-0.6621,14.196338076763777,14.836838625022981,13.958601969457563,4.672961751142352,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.060899582295196,0.005139859999999997,0.57318,0.6083399999999997,0.6150999999999994,0.0006821814000000004,0.00264868,0.0020696359999999993
CV_33_obs_11,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4144.3,11.32,515.7888,CV,5.7256112044496215,6.145026326273583,5.881951922501615,5.8843894883257,-0.1224,13.754656191861386,-0.9994,-0.5696,14.25019838858675,14.819587367161676,13.795050194942116,4.683110427995764,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.07975596152064,0.004290569999999997,0.5432299999999999,0.6287299999999997,0.6594599999999997,0.0005164074000000007,0.0030228099999999986,0.0022265419999999993
CV_33_obs_12,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3965.3,11.32,515.7888,CV,5.540456741719587,5.914709421769935,5.907981529247203,5.762862148520697,0.055,13.61852390972497,0.9994,0.476,14.333963378970138,14.575118363368933,13.590912630552165,4.710073965624061,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.11336094790107,0.004308940000000001,0.4917799999999999,0.5043399999999999,0.5448899999999998,0.0005244294000000004,0.0031624799999999988,0.0023105920000000006
CV_33_obs_13,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3836.7,11.32,515.7888,CV,5.257353410061263,5.903785414653595,5.870632404277014,5.672232510097271,0.0999,13.861697301833718,-0.3885,-0.4547,14.321445054880876,14.584359020103845,13.97305837204097,4.684441509734818,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.121459033128223,0.005445259999999997,0.5673800000000001,0.6410399999999997,0.6326399999999996,0.0008164123999999995,0.0024958099999999998,0.001978531999999999
CV_33_obs_14,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,4134.2,11.32,515.7888,CV,5.18625149279261,5.859490920768203,5.4845837623377225,5.519065480934085,0.1474,13.546037250413884,0.9994,0.9994,14.344399435169198,14.445914606460024,13.627401816856564,4.657285890627628,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.15518147842241,0.004807959999999999,0.44338999999999973,0.5144999999999998,0.5836899999999996,0.0005381790000000004,0.0033676599999999998,0.002271310000000001
CV_33_obs_15,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,23238.3,11.32,515.7888,CV,5.500175504160421,6.303119628317238,5.839831707041488,5.709859809797955,0.4972,13.978397283971757,0.9994,-0.1274,14.522006263494479,14.917573699139227,14.032732908440215,4.8124498413909675,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.094543721646879,0.001943,0.5660000000000001,0.731,0.37,0.0001343,0.00102,0.0009527999999999998
CV_33_obs_16,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3894.7,11.32,515.7888,CV,5.105573162035812,5.916497380169733,5.426316306906202,5.524606131088693,0.5497,13.31140222491883,0.9994,-0.0462,14.515278528138918,14.485850865524563,13.33217362104929,4.794457846667093,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.151112859323204,0.002558,0.363,0.618,0.647,0.0001633,0.0020280000000000003,0.001898
CV_33_obs_17,CV_33,95,4.404657, 2CXO J004316.1+411841,10.817110000000001,41.31154,3817.9,11.32,515.7888,CV,5.748118545447473,5.896196279044043,5.875952132769068,5.777586749434975,-0.9994,13.662767062713531,-0.9994,0.6608,14.305182333726743,14.568797115443484,13.707489606443376,4.70708151531918,1.0,8.0,3.45e-05,5.0,0.85,1.193e-05,1.13e-06,6.0,1.0,5.0,1.0,8.653e-06,14.110661586158685,0.004303339999999999,0.5171199999999998,0.56973,0.6384599999999996,0.0005241854000000006,0.0031251299999999985,0.0022808340000000007
