index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
0,NS,NS0001,[MCS2008] 193        ,9630.0,39.61,10034.99,2006-02-10T19:57:08,0.00022424250000000002,0.9510000000000001,7.25,0.08792624,0.07255364,0.08030002,0.0075800419999999995,0.7938000000000001,0.8652,0.6786,2.8,11.40578429762942,11.669772972834338,11.514883600806085,0.00035695200000000006,0.000301198,0.000329606,0.5684,0.6608,0.1462,11.433444669116945,0.56,17.45,0.0002176,0.953,11.469672210221914,11.456180194857343,11.484523558617624,1.422,8.729e-07,0.0001085,1.258,11.495393229358045,100.0,68.43,1.638,0.5878,0.5478,0.6864,0.6352,0.1955,0.0981,11.419987887470576,11.44502654166676,0.633,0.489,22.89,12.48,0.0002403,0.0001973,0.0001013,0.0001181,11.510322708336302,11.482804102050025,,92.65,74.38,62.87,1.469,1.402,0.5392,
0,NS,NS0002,[MCS2008] 91         ,7908.2,17.27,2017.249,2003-12-15T15:35:16,7.363699999999999e-05,0.9269999999999999,7.2,0.009391,0.0034472500000000002,0.0044325,0.0012537499999999997,0.7795,0.7265,0.652,1.5,13.38149378118677,13.538063497905759,13.454069728487562,1.12268e-05,7.591400000000001e-06,9.2084e-06,0.2623,0.1749,-0.0912,,,,,,,,,,,,,,,,,0.4029,0.1093,0.3254,0.0206,0.0756,-0.2517,,,,,,,,,,,,,,,,,,,,
1,NS,NS0002,[MCS2008] 91         ,9336.3,17.27,2017.249,2006-02-06T07:44:39,7.363699999999999e-05,0.9269999999999999,7.2,0.025050999999999997,0.02045975,0.021208249999999998,0.000828315,0.17550000000000002,0.10775000000000001,0.23925,0.5,12.512344174666602,12.577377334897612,12.545783416421997,7.5194e-05,6.0168000000000004e-05,6.503399999999999e-05,0.5921,0.5884,-0.01,12.199901819825225,0.626,9.727,4.036e-05,1.316,12.223008415143594,12.192194467729376,12.261536560538048,1.351,2.294e-06,2.29e-05,1.406,12.2539109569438,100.0,51.3,2.009,0.6365,0.5465,0.6452,0.529,0.0931,-0.1093,12.16902660267735,12.231435890486427,0.777,0.481,20.6,0.5395,4.95e-05,3.306e-05,1.906e-05,2.732e-05,12.293879890297296,12.221053272031384,,71.52,64.64,40.21,1.446,1.266,1.847,
2,NS,NS0002,[MCS2008] 91         ,7655.4,17.27,2017.249,2004-12-19T13:38:50,7.363699999999999e-05,0.9269999999999999,7.2,0.01876014,0.018487200000000002,0.01862138,8.3594e-05,0.295,0.35840000000000005,0.1574,0.0,12.585474540292617,12.650115855687956,12.616568490219997,5.478e-05,4.5866600000000006e-05,5.0375400000000006e-05,0.5197,0.6096,0.1312,12.276790689594888,0.773,13.7,4.131e-05,1.264,12.319573829141854,12.290645224165605,12.359319846722334,1.185,2.587e-06,2.847e-05,1.399,12.336110701377338,100.0,33.69,1.718,0.569,0.4691,0.6577,0.559,0.218,0.0418,12.246876755318288,12.311669181887734,0.924,0.627,21.77,6.743,4.985e-05,3.428e-05,2.386e-05,3.381e-05,12.369877357140687,12.305570309042917,,67.9,41.15,27.47,1.264,1.112,1.328,
3,NS,NS0002,[MCS2008] 91         ,7851.3,17.27,2017.249,2004-12-19T11:13:41,7.363699999999999e-05,0.9269999999999999,7.2,0.016632249999999998,0.013997499999999998,0.014954499999999999,0.0009286525,0.6222500000000001,0.6769999999999999,0.35225,0.5,12.613965005259367,12.706098988851377,12.657510206125556,5.8504e-05,3.9736e-05,4.9149999999999995e-05,0.5447,0.6109,0.0937,12.304781081094848,0.867,28.1,4.666e-05,0.897,12.349304020239389,12.314975214894286,12.401647290130716,1.205,2.298e-06,2.511e-05,1.183,12.330311291943792,100.0,52.63,1.1,0.604,0.4841,0.6827,0.5353,0.2242,-0.0319,12.265120197207372,12.34736693191689,1.105,0.645,46.75,13.28,6.413e-05,3.456e-05,1.97e-05,3.148e-05,12.374893424596532,12.29362364416031,,42.46,65.87,41.56,1.314,1.112,4.891,
4,NS,NS0002,[MCS2008] 91         ,7905.0,17.27,2017.249,2003-12-15T13:09:15,7.363699999999999e-05,0.9269999999999999,7.2,0.0035795,0.00267345,0.002948,0.0002680525,0.513,0.37675000000000003,0.35875,0.5,13.360513510731414,13.704736462502092,13.555396292568187,2.19644e-05,6.6442e-06,1.4474800000000002e-05,0.3935,0.1849,-0.2324,,,,,,,,,,,,,,,,,0.5628,0.2042,0.3979,-0.0319,0.0081,-0.4466,,,,,,,,,,,,,,,,,,,,
5,NS,NS0002,[MCS2008] 91         ,6853.6,17.27,2017.249,2000-12-10T14:05:32,7.363699999999999e-05,0.9269999999999999,7.2,10250.004202,0.0049506,137.204179,1176.6000192,0.3168,0.24820000000000003,0.2082,0.0,13.196006493306793,13.339439963054968,13.26149690799459,1.85098e-05,1.2197e-05,1.5441399999999998e-05,0.4185,0.4247,0.005,,,,,,,,,,,,,,,,,0.5328,0.2942,0.5453,0.2929,0.173,-0.1605,,,,,,,,,,,,,,,,,,,,
6,NS,NS0002,[MCS2008] 91         ,7563.1,17.27,2017.249,2002-06-22T13:43:34,7.363699999999999e-05,0.9269999999999999,7.2,0.00253005,0.0009387750000000001,0.001121525,0.00029201,0.733,0.5549999999999999,0.6094999999999999,1.0,13.649647298292242,13.991306166979601,13.807142742055275,6.674800000000001e-06,2.03218e-06,3.1643999999999997e-06,0.4247,0.2623,-0.2024,,,,,,,,,,,,,,,,,0.6552,0.148,0.549,-0.0481,0.158,-0.5091,,,,,,,,,,,,,,,,,,,,
7,NS,NS0002,[MCS2008] 91         ,7655.4,17.27,2017.249,2000-12-10T11:27:24,7.363699999999999e-05,0.9269999999999999,7.2,0.00629925,0.00249125,0.00333125,0.000925975,0.6982499999999999,0.68875,0.63575,1.0,13.00034757463392,13.368442598699813,13.143192593373383,2.2699e-05,9.219e-06,1.59722e-05,0.6084,0.3423,-0.3485,,,,,,,,,,,,,,,,,0.7364,0.4653,0.5153,0.1618,-0.1143,-0.554,,,,,,,,,,,,,,,,,,,,
8,NS,NS0002,[MCS2008] 91         ,7905.0,17.27,2017.249,2003-12-15T18:01:15,7.363699999999999e-05,0.9269999999999999,7.2,,,,,,,,,12.287210605950024,12.781297530938618,12.475673993875844,2.9330000000000002e-05,3.0894e-06,1.55926e-05,-0.416,-0.9994,-0.4247,,,,,,,,,,,,,,,,,-0.0006,-1.0,-0.3691,-1.0,-0.1181,-0.6752,,,,,,,,,,,,,,,,,,,,
9,NS,NS0002,[MCS2008] 91         ,7658.6,17.27,2017.249,2004-12-19T16:00:38,7.363699999999999e-05,0.9269999999999999,7.2,0.0194465,0.0191655,0.0193025,0.00013468250000000002,0.18825000000000003,0.2635,0.12625,0.0,12.392077691491052,12.708684440484358,12.631356154596748,6.1814e-05,3.7222e-05,4.3148e-05,0.3335,0.5084,0.2011,12.297741836837906,0.586,3.838e-06,3.109e-05,0.777,12.4185054577091,12.34601609262593,12.523023534240473,1.135,2.007e-06,2.843e-05,1.25,12.356942316248547,100.0,33.07,0.995,0.4254,0.2367,0.639,0.3829,0.3766,0.0493,12.236572006437063,12.353988590408761,0.926,0.414,20.27,,4.71e-05,2.605e-05,1.895e-05,4.166e-05,12.41907502432438,12.303731003254468,,33.72,48.56,20.37,1.323,0.9861,4.319,
10,NS,NS0002,[MCS2008] 91         ,7658.6,17.27,2017.249,2003-08-10T11:35:32,7.363699999999999e-05,0.9269999999999999,7.2,0.008762,0.006779,0.007062,0.0003385,0.154,0.106,0.124,0.0,13.325260074636814,13.826627229042844,13.515560639266182,1.96356e-05,7.207439999999999e-06,1.0425e-05,0.7733,0.3635,-0.5884,,,,,,,,,,,,,,,,,0.9051,0.609,0.5928,0.1168,-0.2992,-0.8214,,,,,,,,,,,,,,,,,,,,
11,NS,NS0002,[MCS2008] 91         ,20321.8,17.27,2017.249,2003-12-15T04:47:40,7.363699999999999e-05,0.9269999999999999,7.2,,,,,,,,,12.51847424717617,13.228312591445787,12.737197819525816,3.00022e-05,6.92504e-06,1.8479399999999998e-05,0.1736,0.4022,0.2111,,,,,,,,,,,,,,,,,0.4004,-0.1368,0.7464,0.0481,0.5678,-0.0606,,,,,,,,,,,,,,,,,,,,
12,NS,NS0002,[MCS2008] 91         ,7853.9,17.27,2017.249,2004-12-18T01:49:53,7.363699999999999e-05,0.9269999999999999,7.2,0.020926,0.020714333333333335,0.02083133333333333,8.792666666666668e-05,0.5603333333333333,0.49433333333333335,0.09899999999999999,0.0,12.543561084402421,12.808476329730533,12.717454920622162,5.9539999999999996e-05,3.73718e-05,4.3268399999999994e-05,0.4347,0.727,0.4122,12.342944147142896,1.388,63.72,9.798e-05,0.731,12.363712747901486,12.245957613214564,12.4990777608097,1.046,6.523,4.112e-05,0.785,12.308123177440669,26.35,60.67,0.726,0.5153,0.3479,0.8376,0.6165,0.614,0.2292,12.268572412949052,12.434624497285926,1.816,1.01,98.47,36.46,0.0001653,6.094e-05,2.653e-05,6.815e-05,12.384892012556806,12.262648304196285,,6.772,87.35,40.86,1.21,0.8995,25.9,
0,NS,NS0004,1A 1744-361          ,15794.5,11.5,834.5871,2003-05-28T17:17:44,,,,0.0063475,0.004770749999999999,0.004965,0.0002723475,0.4245,0.521,0.27175,0.0,13.284278621700665,13.388027230148436,13.332988570702136,1.4103e-05,1.121875e-05,1.267175e-05,0.1449,0.3748,0.2411,13.132768285481106,2.054,49.73,3.107e-05,0.636,13.151687696372715,13.105130343254748,13.212823007529446,0.8028,0.05938,1.796e-05,0.782,13.145693958198919,4.44,38.39,0.539,0.238,0.0481,0.4741,0.2705,0.3504,0.133,13.081235968972,13.181774106386044,2.345,1.79,63.79,37.77,4.239e-05,2.305e-05,1.429e-05,2.574e-05,13.236946559700385,13.088895682195965,6.806,3.151,48.54,29.74,0.8627,0.7271,8.071,
0,NS,NS0005,1RXS J043714.5-471503,8570.3,113.03,111367.0,2005-10-10T15:51:05,0.000258422,1.0,8.0,0.0757,0.0728124,0.07332459999999999,0.000541908,0.5241999999999999,0.5766,0.1662,0.8,12.24944532401099,12.290543468194683,12.269411504874597,0.00035177200000000003,0.000322184,0.000337128,-0.5709,-0.8607,-0.5684,12.132473588800258,3.851,19.47,0.0005278,0.777,12.21034879120659,12.198459093809682,12.224316750973957,0.2357,1.86e-07,0.02449,1.918,12.165960981840533,0.8253,0.4057,0.93,-0.5228,-0.6202,-0.8426,-0.8776,-0.5465,-0.5903,12.11941504393502,12.145208305946014,4.031,3.685,22.59,16.54,0.0005865,0.0004763,0.02176,0.02751,12.233438447362468,12.109187901044876,0.8793,0.7507,2.554,,0.2415,0.2343,0.2428,
1,NS,NS0005,1RXS J043714.5-471503,22843.8,113.03,111367.0,2005-02-18T10:40:21,0.000258422,1.0,8.0,0.072834,0.072747,0.0727804,4.6240000000000005e-05,0.4412,0.45519999999999994,0.039400000000000004,0.0,12.24156124685996,12.26586051186133,12.253385259136392,0.00038194499999999996,0.00036192500000000003,0.00037192250000000007,,-0.852,,12.166789119717391,4.0,22.69,0.0005459,1.583,12.230844309285601,12.223516744166318,12.238974748288628,0.2363,2.341e-07,0.02293,2.785,12.180587688790675,0.741,3.026,1.526,,,-0.8401,-0.8626,,,12.159266765388193,12.175028538876306,4.107,3.897,24.62,20.83,0.0005826,0.000512,0.02117,0.02335,12.189431470783587,12.17308335281508,0.7801,0.7035,4.316,1.777,0.2403,0.2355,0.09684,
2,NS,NS0005,1RXS J043714.5-471503,24788.9,113.03,111367.0,2005-03-03T10:23:14,0.000258422,1.0,8.0,0.05734399999999999,0.056604,0.05703199999999999,0.000320348011224,0.4668,0.49239999999999995,0.123,0.0,12.4632143697493,12.491766645027989,12.477060457747884,0.00021729000000000003,0.000203812,0.00021058400000000004,-0.2773,-0.6696,-0.4834,12.254456798001975,3.184,15.32,0.0003122,1.218,12.368860749743188,12.359518563029578,12.378615971518347,0.2751,2.198e-07,0.008503,3.359,12.264480941184829,1.272,4.815e-06,1.134,-0.2455,-0.3092,-0.654,-0.6877,-0.4653,-0.5003,12.245269530976246,12.264241462556262,3.271,3.102,17.08,13.6,0.0003318,0.0002938,0.008343,0.009287,12.273680387889225,12.256411849840097,1.298,1.242,0.4648,,0.2765,0.2738,0.08829,
3,NS,NS0005,1RXS J043714.5-471503,24512.8,113.03,111367.0,2005-04-28T06:12:29,0.000258422,1.0,8.0,0.06627000000000001,0.066226,0.066248,2.2484599999999998e-05,0.2404,0.26060000000000005,0.0448,0.0,12.399811501543772,12.425528870023205,12.412446172520514,0.000269768,0.000254678,0.000262234,-0.4385,-0.777,-0.5134,12.201694717978024,3.388,14.74,0.000363,1.032,12.303556236861,12.296364762416104,12.312649430441972,0.2588,2.73e-07,0.0129,3.412,12.217670731003164,1.029,3.061e-07,1.016,-0.4079,-0.4691,-0.7639,-0.7914,-0.4991,-0.5278,12.193209728415933,12.209574082608889,3.476,3.305,16.42,13.08,0.000385,0.0003424,0.01268,0.01398,12.225410049735206,12.209363038068297,1.046,1.012,0.2756,,0.2601,0.2578,0.07193,
4,NS,NS0005,1RXS J043714.5-471503,20764.8,113.03,111367.0,2005-11-28T04:16:20,0.000258422,1.0,8.0,0.0247732,0.024662800000000002,0.0247166,5.4586e-05,0.4814,0.5836,0.06820000000000001,0.0,12.747747875520659,12.789674790538262,12.767766478885266,9.5325e-05,8.526000000000001e-05,9.02925e-05,,,,12.447940465812115,1.82,7.219,8.254e-05,1.723,12.52128924448724,12.501827339363457,12.542572307053515,0.6306,2.285e-07,0.0001899,3.139,12.456180194857343,5.45,2.039,1.56,,,,,,,12.431680914904888,12.465085895570134,1.909,1.735,9.98,4.583,9.014e-05,7.563e-05,0.0001839,0.0002124,12.477425367308824,12.438183335681043,6.428,4.675,4.113,0.08346,0.6527,0.6243,0.1709,
5,NS,NS0005,1RXS J043714.5-471503,7819.3,113.03,111367.0,2006-02-10T04:24:56,0.000258422,1.0,8.0,0.0272656,0.026619800000000006,0.026714000000000005,0.0001149008,0.6218,0.6431999999999999,0.118,0.0,12.254925208417943,12.296543535360104,12.275249124601224,0.0003258275,0.00029290999999999996,0.00030985249999999995,-0.5584,-0.8595,-0.5809,12.16171775008531,3.965,19.82,0.0005015,0.599,12.233364113689733,12.222500680409635,12.248566918180652,0.2328,2.275e-07,0.02452,1.442,12.201971206595926,0.7652,0.1369,0.646,-0.5066,-0.609,-0.8413,-0.8776,-0.5565,-0.604,12.148191485771763,12.17613469067549,4.162,3.785,23.24,16.62,0.0005626,0.0004484,0.02383,0.03328,12.27115943166003,12.143754599209945,0.8082,0.6915,2.515,,0.2339,0.2181,0.6164,
6,NS,NS0005,1RXS J043714.5-471503,8384.5,113.03,111367.0,2006-05-09T01:55:31,0.000258422,1.0,8.0,0.028465399999999995,0.027697,0.0279422,0.00021509800000000002,0.5926,0.6319999999999999,0.16020000000000004,0.0,12.258234045152687,12.299066219634902,12.277991648641116,0.00036901400000000003,0.000337522,0.000353446,-0.5784,-0.8632,-0.5671,12.14248658522331,4.018,22.09,0.0005689,1.073,12.20676855294348,12.195111255377608,12.21831641549265,0.2329,1.234e-06,0.02599,1.766,12.16171775008531,0.7245,2.443,1.133,-0.5278,-0.6277,-0.8451,-0.8813,-0.5453,-0.589,12.129479049987236,12.155584959526175,4.209,3.841,25.47,18.9,0.0006373,0.00051,0.02337,0.02899,12.181444220702197,12.148435917736512,0.7972,0.6584,4.842,0.171,0.2384,0.2316,0.2825,
7,NS,NS0005,1RXS J043714.5-471503,18777.6,113.03,111367.0,2006-02-10T11:14:40,0.000258422,1.0,8.0,0.039314,0.0392,0.039257999999999994,5.3923999999999994e-05,0.479,0.4622,0.05960000000000001,0.0,12.51060407827287,12.551170055134818,12.530177984021837,0.000155276,0.000141588,0.00014850399999999999,0.0275,-0.3598,-0.3823,12.346690987061521,2.379,8.371,0.0001556,1.723,12.51074483163074,12.494985759915894,12.53446844302645,0.3949,1.985e-07,0.001332,4.299,12.354970935278857,2.46,4.577e-06,1.542,0.0656,-0.0119,-0.3292,-0.3904,-0.3567,-0.4104,12.332827327521132,12.361410916707284,2.468,2.294,10.54,6.262,0.0001677,0.0001445,0.001018,0.001646,12.369572124974976,12.341035157335565,2.582,2.341,0.528,,0.4259,0.388,0.1154,
8,NS,NS0005,1RXS J043714.5-471503,23443.0,113.03,111367.0,2000-05-30T00:09:16,0.000258422,1.0,8.0,0.0901308,0.09005160000000001,0.0900876,3.94704e-05,0.591,0.5944,0.0472,0.0,12.366753798457735,12.388276691992658,12.377205923260522,0.00032720400000000005,0.000312868,0.000320146,-0.5859,-0.8732,-0.5871,12.130650919240907,4.084,22.8,0.000598,1.247,12.19037295810595,12.183361055101539,12.196884445109973,0.2292,2.56e-07,0.02887,2.796,12.148191485771763,0.698,3.188,1.395,-0.5578,-0.6152,-0.8638,-0.8838,-0.5753,-0.6002,12.124244420741945,12.138405855356135,4.194,3.979,24.65,20.99,0.0006371,0.0005619,0.02696,0.0293,12.156518056960042,12.140741582532693,0.7345,0.6636,4.427,1.982,0.23,0.2285,0.08341,
0,NS,NS0006,1RXS J065948.1+141431,4897.2,227.02,278631.8,2001-12-15T23:17:01,,,,0.050386,0.047687999999999994,0.049038,0.001342276,0.354,0.3848,0.24400000000000005,0.4,12.461112219985301,12.518664883438312,12.488484274527394,0.0001692675,0.00014594,0.00015772749999999998,,,,12.196747788569542,1.524,5.321,0.0001114,3.305,12.169860612574658,12.146545158631934,12.195111255377608,0.7744,9.758e-07,0.0001888,2.577,12.208169052325164,9.635,4.399,3.08,,,,,,,12.169796401074295,12.22643295107394,1.648,1.405,10.25,0.8322,0.0001286,9.652e-05,0.00018,0.0002121,12.249183157350245,12.17966715510059,14.09,6.953,8.594,0.7255,0.8028,0.7591,0.5683,
0,NS,NS0007,1RXS J083520.6-451035,4896.3,397.2,1.797693e+308,2003-08-21T06:27:08,0.00027033,1.0,8.0,0.046145000000000005,0.0448,0.045425,0.0006553500000000001,0.542,0.7104999999999999,0.169,0.0,12.589695266105723,12.70197352396393,12.641391376600389,5.763799999999999e-05,4.01008e-05,4.9028000000000006e-05,0.6946,0.1836,-0.5846,12.519561852822182,0.447,3.169e-06,1.553e-05,2.005,12.587707490676953,12.428291168191313,13.013138729709954,4.768,1.719e-06,8.188e-07,2.39,12.434270212168872,100.0,1544.0,3.161,0.8064,0.5828,0.2992,0.0668,-0.4416,-0.7327,12.226945306635738,12.816730156317195,0.88,0.007,2.253,,2.256e-05,9.488e-06,2.134e-09,2.301e-06,12.907981529247204,12.130357655348405,,8.588,2864.0,,48.29,2.593,8.383,
1,NS,NS0007,1RXS J083520.6-451035,10576.6,397.2,1.797693e+308,2000-04-30T05:07:55,0.00027033,1.0,8.0,0.136936,0.136466,0.13669000000000003,0.00023901600000000004,0.4974,0.6245999999999999,0.0656,0.0,11.976689912694612,12.005436508990291,11.990872183057895,0.00029538199999999996,0.000274386,0.000284894,0.5809,0.1674,-0.4572,11.715794932298206,0.969,1.629e-07,0.0001755,2.248,11.774174008538107,11.756465898167939,11.794524963259109,1.09,2.466e-07,0.0001307,4.334,11.93218548883816,13.58,1.528e-06,2.958,0.6052,0.5553,0.1943,0.1418,-0.4279,-0.4878,11.6985359268567,11.732828271596986,1.003,0.936,0.08986,,0.0001821,0.0001711,0.0001239,0.0001362,11.95311480916229,11.91578131326076,,13.23,7.791,,1.116,1.08,0.6238,
2,NS,NS0007,1RXS J083520.6-451035,19923.7,397.2,1.797693e+308,2002-04-03T16:01:05,0.00027033,1.0,8.0,0.06305799999999999,0.062834,0.062936,0.000113798,0.5728000000000001,0.5738000000000001,0.07139999999999999,0.0,12.454232849357489,12.500755683586167,12.47689634842374,0.00011711600000000001,0.000104702,0.00011091000000000001,0.3885,-0.2698,-0.5959,12.513853003193427,2.306,1.919e-07,8.524e-05,1.795,12.80771138743188,12.783834097714006,12.838033383635926,0.188,1.111e-06,0.0183,2.564,12.685500772026849,0.8837,2.618e-06,2.207,0.4478,0.3292,-0.2267,-0.3154,-0.5565,-0.6352,12.480303232840146,12.541664374008052,2.427,2.187,0.3112,,8.862e-05,8.188e-05,0.01648,0.02298,12.722849386036204,12.659357622439295,1.061,0.8425,0.3126,,0.1977,0.179,0.5528,
3,NS,NS0007,1RXS J083520.6-451035,18663.0,397.2,1.797693e+308,2002-01-28T08:27:00,0.00027033,1.0,8.0,0.032917999999999996,0.03267,0.032788000000000005,0.000114474,0.6448,0.6222,0.0872,0.0,12.573062785962842,12.627076955785114,12.599213420116657,6.07228e-05,5.163639999999999e-05,5.61686e-05,0.742,0.0887,-0.6983,12.438064236686218,0.346,4.938e-07,1.516e-05,3.125,12.457299030551889,12.376440609994564,12.723768042078166,4.475,3.63e-06,9.983e-07,3.4,12.415895029600547,100.0,1107.0,3.891,0.8001,0.6852,0.143,0.0356,-0.6352,-0.7651,12.399571674267868,12.480828536178342,0.938,0.286,0.5375,,2.501e-05,1.428e-05,1.467e-07,1.377e-06,12.47977856411804,12.369877357140687,,34.97,1414.0,847.2,19.82,3.668,2.396,
4,NS,NS0007,1RXS J083520.6-451035,39543.1,397.2,1.797693e+308,2010-08-24T17:33:54,0.00027033,1.0,8.0,0.048584,0.048532000000000006,0.048558000000000004,2.9086200000000003e-05,0.49420000000000003,0.4484,0.0508,0.0,12.133784753874423,12.165520800854917,12.149362340533122,0.00016321,0.000150076,0.00015665200000000002,0.6571,0.1874,-0.5359,12.050902874887084,0.703,2.891e-07,5.718e-05,3.168,12.08687520961044,12.072526979004724,12.103033098066845,1.483,3.25e-07,2.306e-05,4.471,12.29782804914229,23.67,4.392e-06,4.043,0.6777,0.6365,0.2105,0.1643,-0.5091,-0.5628,12.031003673351687,12.069968385049027,0.755,0.652,0.09059,,5.991e-05,5.584e-05,2.253e-05,2.405e-05,12.314795865528986,12.284414448106803,,19.52,8.239,,1.546,1.422,0.1553,
5,NS,NS0007,1RXS J083520.6-451035,41784.1,397.2,1.797693e+308,2010-09-04T14:57:16,0.00027033,1.0,8.0,0.046265999999999995,0.04605,0.046168,0.00010459,0.585,0.6212000000000001,0.0752,0.0,12.180614018444926,12.21313930834984,12.196627566373932,0.00015003599999999998,0.000137666,0.000143858,0.6034,0.1874,-0.4697,12.089802630033999,0.792,2.004e-07,5.894e-05,2.692,12.123205023799299,12.108908773532276,12.14002155835798,1.396,2.589e-07,2.55e-05,4.161,12.351152291627107,13.58,2.482e-06,3.598,0.6252,0.5815,0.2105,0.163,-0.4416,-0.4978,12.072732319189118,12.109132061188559,0.839,0.757,0.09267,,6.133e-05,5.749e-05,2.472e-05,2.602e-05,12.380176499542722,12.32836440339787,13.58,12.6,11.91,,1.504,1.365,0.2081,
6,NS,NS0007,1RXS J083520.6-451035,18850.7,397.2,1.797693e+308,2000-11-30T15:28:30,0.00027033,1.0,8.0,0.145252,0.145148,0.14517799999999997,4.7548e-05,0.3962,0.43759999999999993,0.030000000000000006,0.0,11.981149770430049,12.002534977846592,11.991791721592401,0.000327516,0.00031039199999999994,0.000318954,0.5472,0.1237,-0.4547,11.714217726220605,1.116,1.563e-07,0.0002093,2.952,11.737074530668169,11.724688645458189,11.748848656824645,1.063,1.774e-07,0.0001548,5.773,11.864231485432178,13.58,2.263e-06,3.572,0.5665,0.529,0.1418,0.1043,-0.4341,-0.4766,11.701802132890185,11.727694155597913,1.143,1.092,0.04851,,0.0002142,0.0002053,0.0001521,0.0001656,11.880084589742008,11.853871964321762,,13.39,5.214,,1.07,1.055,0.05845,
7,NS,NS0007,1RXS J083520.6-451035,17933.2,397.2,1.797693e+308,2001-11-25T18:21:32,0.00027033,1.0,8.0,0.064382,0.064066,0.064222,0.00016148799999999997,0.2192,0.5486,0.0842,0.0,12.462253922890582,12.511477485355593,12.486106173306851,0.000119042,0.00010613200000000002,0.00011260400000000001,0.3935,-0.3148,-0.6296,12.562566556202029,2.617,2.312e-07,8.558e-05,1.696,12.821886747685369,12.78861244706314,12.855425792390383,0.2179,6.595,0.01103,2.945,12.555330769061475,3.021,2.249e-07,2.527,0.4566,0.3292,-0.2705,-0.3616,-0.5903,-0.669,12.533725678210708,12.589391457431631,2.752,2.492,0.3937,,8.904e-05,8.185e-05,0.003997,7.212,12.610302451793615,12.517555208081735,3.968,2.59,,,0.2643,0.1211,22.8,
8,NS,NS0007,1RXS J083520.6-451035,19870.0,397.2,1.797693e+308,2001-11-27T23:37:23,0.00027033,1.0,8.0,0.068998,0.06895,0.06897400000000001,2.5631000000000006e-05,0.48600000000000004,0.4768,0.0422,0.0,12.43169499655383,12.47565321759058,12.453060237374276,0.000132122,0.00011942,0.000125796,0.4697,-0.3011,-0.6758,12.517269299920057,2.534,2.086e-06,9.267e-05,2.125,12.741602195904491,12.724228099835068,12.76421912967244,0.179,1.952e-06,0.02664,2.609,12.513711239039434,2.967,2.824e-05,3.018,0.5265,0.4154,-0.2617,-0.3404,-0.6415,-0.7114,12.490931954982837,12.54136215097435,2.641,2.424,0.3871,,9.606e-05,8.912e-05,0.02241,0.03307,12.603103550857476,12.477034404508013,3.515,2.443,27.0,,0.1857,0.1724,1.251,
9,NS,NS0007,1RXS J083520.6-451035,26956.5,397.2,1.797693e+308,2001-12-04T21:25:20,0.00027033,1.0,8.0,0.06449,0.06406,0.064266,0.00021802999999999997,0.5893999999999999,0.683,0.11080000000000001,0.0,12.472635654078868,12.51271169856365,12.492157615919876,0.00011677799999999997,0.00010624999999999998,0.00011151799999999998,0.5359,-0.2923,-0.7158,12.615825861192967,2.816,5.404e-07,7.956e-05,2.321,12.799149501908923,12.77832500292923,12.820161071976813,0.1674,9.217e-07,0.0327,2.709,12.598427154323554,2.877,4.254e-07,3.464,0.589,0.4841,-0.2567,-0.3292,-0.6839,-0.7489,12.59294918519575,12.63940658643475,2.931,2.712,0.4207,,8.268e-05,7.666e-05,0.02762,0.03914,12.652474840001311,12.562883906951921,3.845,2.45,,,0.1732,0.1615,0.7954,
10,NS,NS0007,1RXS J083520.6-451035,18997.1,397.2,1.797693e+308,2001-12-11T18:05:58,0.00027033,1.0,8.0,0.062412,0.062018,0.062214000000000005,0.000194078,0.528,0.5584,0.0728,0.0,12.498740761765752,12.549310660193557,12.523266888413929,0.00011293199999999998,0.00010052799999999998,0.000106754,0.5422,-0.3136,-0.7308,12.628747370875061,2.68,2.687e-06,7.481e-05,1.93,12.842241113953136,12.817585347565446,12.866461091629782,0.1758,1.98e-06,0.02347,2.335,12.625251653989896,2.842,3.541e-08,2.707,0.6102,0.4741,-0.268,-0.3604,-0.6902,-0.7726,12.596022036330645,12.662540738709344,2.806,2.549,0.7708,,7.835e-05,7.119e-05,0.01892,0.03117,12.677573947594047,12.588548657862063,3.531,2.409,,,0.1819,0.1674,1.614,
