obs_id,class,src_n,src_id,significance,photflux_aper_lolim_s,photflux_aper_hilim_u,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_hilim_s,photflux_aper_hilim_b,photflux_aper_lolim_u,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_u,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,flux_aper_hilim_u,flux_aper_hilim_m,flux_aper_lolim_b,flux_aper_m,flux_aper_lolim_u,flux_aper_h,flux_aper_s,flux_aper_hilim_s,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim,photflux_aper,flux_aper_hilim_b,flux_aper_u,photflux_aper_lolim,flux_aper_b,flux_aper_hilim_h,flux_aper_lolim_h,flux_aper,flux_aper_lolim,photflux_aper_hilim,var_sigma,var_prob,kp_prob,var_inter_prob,var_index,var_max,ks_prob,var_inter_sigma,var_min,var_mean,var_inter_index,hard_ms_lolim,hard_ms,hard_ms_hilim,hard_hs_hilim,hard_hm_hilim,hard_hm,hard_hm_lolim,hard_hs,hard_hs_lolim,powlaw_ampl_hilim,flux_powlaw_hilim,powlaw_nh,powlaw_nh_hilim,powlaw_gamma_hilim,powlaw_stat,flux_powlaw,flux_powlaw_lolim,powlaw_nh_lolim,powlaw_gamma_lolim,powlaw_ampl_lolim,powlaw_gamma,powlaw_ampl,bb_ampl,bb_kt_hilim,flux_bb_hilim,bb_nh_hilim,bb_nh_lolim,bb_ampl_hilim,bb_nh,flux_bb_lolim,bb_stat,bb_kt,bb_ampl_lolim,bb_kt_lolim,flux_bb,brems_kt,brems_kt_hilim,brems_nh,brems_kt_lolim,brems_stat,brems_nh_hilim,brems_nh_lolim
PULSAR_OBS_290,PULSAR,PSR J1809-233,PL0086,2.15,-1.2791452276772357,0.3689659698585255,-1.0630965647219428,-0.4981013167294385,-1.2190531442961463,-1.0384694104903296,0.5000738265457608,-0.9208394651189712,-1.163934285396736,0.46500281014799516,-0.7908473232231322,-1.704973034393543,-0.6164265091852187,-0.9204286520584604,-1.002935287769473,0.2567507991839994,-0.5723640689299697,-2.1893878138457885,-0.6747315164901678,0.6192311969287565,-0.88811089959474,-1.07150000461116,-1.1910601060697235,-1.294660817480465,-0.8583908143734332,-1.2759951875192048,-1.3517191859109983,-1.4084529288428809,0.49553812739896863,-1.6110544092057708,-1.5506680964867046,-1.3373317278054524,-0.9053115280156468,-1.4342330407485646,-1.6733166763921594,-0.4351302640927562,-0.0929053746184235,-0.6061963594538154,-0.5813786603869557,-2.374560515588978,-0.5133433819341203,-0.10750189974809171,-0.45619394574094385,-0.18234287037367664,-0.19912372950865168,-0.08300545364014014,-2.197815858489987,1.2344035200562837,2.313949443392716,2.045960045275806,1.522585533771357,-1.2377350169830672,-1.9218651937953892,-1.9010998497643177,0.12290457608913115,-0.5132372864269428,1.2414731705198905,-0.13155808186036766,0.5831339656916602,0.6232041878882632,-0.261647609692899,0.23102564368111259,-0.06191883641324382,-0.0759180586824721,0.6070714406252697,-0.3202865656490067,-0.16212621506256342,-0.32238643725950045,-0.05597484789315218,0.6075561903372279,-0.06477166835322136,-0.12052433492422697,0.590966165702557,0.5006330276285165,0.7559375778271374,0.6219617669689672,-0.21544625334790038,0.006328578454166491,0.7631467794648676,0.6773412621785156,0.621812547003455,-0.1936494178730202,-0.2353808933945356,-0.09518695410872421,0.6247562110025805,-0.21288073351481795,-0.019817825550131216,0.5576776342682663,0.6653540750981639
BH_OBS_187,BH,KV UMA              ,BH0028,12.97,0.2116026691141608,-0.3035121371718737,0.05598328108200395,-0.35287384957546997,0.01967545813164376,-0.31758535245606967,0.3196569188199966,-0.22898266010329849,-0.2952796760639732,0.02475280776714577,-0.2437836688174909,-0.18474141661743013,-0.35677075082704984,-0.4709436987843961,-0.7067065393805411,0.23939527034286237,-0.3441333150873557,-0.35817749496043955,-0.33719901624051507,0.4849078438286545,-0.527940931900831,0.04584416306057571,0.028701424712596738,0.20792100714206224,-0.2265379580772074,-0.572767972692712,-0.28085475235886864,-0.4994986247940344,0.084231608889931,-0.15640850662665137,-0.4920591876112516,-0.4985678757056433,-0.2561157068815574,-0.45693026127188024,-0.3508222258391081,-0.4641097167450139,-0.0929452322924925,-0.05827613137029745,-1.0568935328084201,1.1203644786802285,-0.4313830779313373,-0.10754562061920993,-1.811874757234437,-0.18162235424607612,-0.3976771290722631,-0.08868343491174044,0.9582338975959017,-0.5834153156945865,-0.6390950561038966,-0.9088986575076146,-1.1368934693842923,-0.9642305233370428,-1.078796053556728,-0.7986920189524219,-0.9349736382329912,-0.8069103893026007,-0.5308690785515179,-0.005044807752817607,-0.25751998492083317,-0.22559405749712952,-0.2472205482433209,-0.13491461700553442,0.054696204929394414,0.1389840546332889,-0.25381103003507327,-0.2834372783672564,-0.5444608933031547,-0.27667186433112817,-0.5409258021366696,-0.3146515492544886,-0.044884092994919085,-0.028279072319963013,-0.22811455430072997,-0.27997333753148385,-0.304267053273917,-0.2715295028299485,0.05523950643942344,-0.10543677993620683,0.7194999164633838,-0.3730197629713741,0.7835755432547387,-0.04644457527585332,-0.27765265376572135,-0.2920174889284019,-0.41122639617104517,-0.23733494135199934,-0.2669646962949908,-0.3898210707424206,-0.4311036123129108
PULSAR_OBS_49,PULSAR,PSR J0418+5732,PL0011,73.32,0.5754894947296603,-0.5473764489815679,0.4279497263680987,0.5716564355965751,0.37362073696847053,0.28324249252868844,-0.9688005161481819,0.10028244933326366,0.32350695409275726,-0.5846981825636461,0.7247560419359895,0.4144540509854068,0.6194842464298135,-0.09083285570049514,-0.09907858359212607,-0.39826894320898054,0.3728540999668012,0.24920687718467613,0.43336348705482175,-0.6677364936738394,-0.285078493760125,0.37181418351922013,0.33114763602198344,0.5319320150367685,0.5632943669406584,-0.10183639528432108,0.2419760322016268,0.0885527438235023,-0.6343298552226444,0.3621028256694015,0.12948234752432033,-0.27295478010358276,-0.044445654811223825,0.03274147884222287,0.18958437964654373,0.032927896470289784,-0.0929409281691872,-0.7085974479271904,-0.6939765123085022,0.7792330438328997,-0.5008393739902417,-0.10752573650058152,-0.32834241266258346,-0.17620020217626464,-0.26289856875919626,-0.08530616326526236,0.8625960261993604,0.6819298738962533,0.41193738040029787,0.08985531682583173,-0.7309877862109924,-1.6781623646239248,-1.1748659652471551,-0.8144188594157578,-0.4440804292109109,-0.31018639299304357,-0.8590216503161954,-1.039847467813525,-0.5657294740602934,-0.5499778928714161,2.1356926243439465,-0.3774784076549663,-0.7796771758528479,-0.5479656942018591,-0.5357448884101282,2.055579139680747,-0.6369909885603754,2.1265480196244084,-0.6598761683476008,-0.5271920245615164,-0.43506411262236705,-1.0963542488833917,-0.5674634249786346,-0.6201342486432778,-0.5142289249463329,-0.5928249267583046,-0.8764771803831437,-0.9827506505295972,-1.4448858412882253,-0.5919873282027929,-1.4783844859068729,-1.1108665737307444,-0.5711299495362245,-0.3944180104034307,-0.5989289475097674,-0.4978187226581066,-0.8619547827374359,-0.5765017089194333,-0.6176671210412032
PULSAR_OBS_389,PULSAR,PSR J1846+091,PL0105,3.03,-0.446112573826022,-0.4131759649964683,-0.46971887188537914,-0.5883144889257217,-0.4053853013618447,-0.618934492215877,-0.45948996963480315,-0.3963070163185204,-0.6348088715078447,-0.5185341069281937,-0.7347639953786508,-0.558654324382711,-0.6811623604053029,-0.4684022000967628,-0.3854762697329892,-0.0843460854201309,-0.5830892977690729,-0.49484828486385024,-0.6577394784660672,-0.12536067790259137,-0.5866302940484213,-0.35750024938778224,-0.26602575323094413,-0.35458405836321666,-0.6629441383435833,-0.646477604673996,-0.7294732457730889,-0.5236613084359244,-0.1648143063696442,-0.6448973204152166,-0.5629138969408866,-0.47437476968606807,-0.4830222763239178,-0.569867180954463,-0.5306854635968677,-0.7036582981347856,-0.09295004369357021,0.26442207691757985,0.6660680191089173,0.3553535463521183,-0.7092082621669548,-0.1075522521845876,0.8119557470576174,-0.1816815651419759,-0.4168392811278012,-0.08917568877382707,0.26677208739890124,-0.6734152580527838,-0.41052049316248224,-0.21463321550512635,0.3425545475709043,0.8109444855851791,0.49329654317277266,0.26003014390576307,0.10131415270615407,-0.1678647791166348,0.38078020393404255,-0.018691489886073623,-0.22461297671454583,-0.22263027180764833,-0.2477379648339908,-0.34562807454379235,0.042516366532815306,0.09285455314030751,-0.13840503571623472,-0.30386597432750834,-0.44415473220565493,-0.28628931030406335,-0.3459744984958141,-0.320083032738192,-0.040885806627128256,-0.10643438511638174,-0.22473689430621036,-0.21065460767179572,-0.307810594164924,-0.21728824455248624,-0.11201717454914044,-0.37492808673307804,0.796440313957732,-0.36768189781674077,0.7628132699494332,-0.11691892380359392,-0.2591020136493278,-0.2865754027795869,-0.17483571141286514,-0.24452384329590363,-0.3984539800337716,-0.23131716808722605,-0.12128924590494453
PULSAR_OBS_208,PULSAR,PSR J1732-313,PL0077,7.45,0.5751215815783893,-0.8346162325548563,0.4698741887756369,0.20103073825824705,0.4460687762725491,0.1219439095674144,-0.6053309304188477,0.0769164007680895,0.14425344155288974,-0.6748792538953327,0.33301312399201316,0.2329900577287229,0.21556508383943976,-0.0809316002044781,-0.059230322376097176,-0.8115093565099657,0.1989786063373475,0.13588622226760944,0.22140339122534317,-0.8257118237503245,-0.12179127243482987,0.44988087440873126,0.44125653658835123,0.5616053767213182,0.33230334949254986,-0.07205157605599911,0.04012149028216902,0.011921028382702018,-0.9235810940234984,0.17626254050457194,0.02971347316681561,-0.0778173823017229,0.05529998832206245,0.03773697918829242,0.15026329271431527,-0.14386776567850554,-0.0929488454696738,-1.0371586323830888,-1.734936424571704,0.3575141847905609,-0.7092082621669548,-0.10754083519788525,-1.7700100921613244,-0.1447081562514214,-0.34056102142039874,-0.08728043960787035,0.21735918717735525,-0.2820235087254551,-0.3955002604925587,-0.7049285698994737,-0.7842099180366898,-0.64893179912458,-0.5053091867105375,-0.370354044666286,-0.5818572733172446,-0.5435614939290184,-0.5495683592879815,0.013184724282162445,-0.238703568218394,-0.23739986082521694,-0.16996787122756443,-0.5778784803111313,0.10280941759462202,0.13175996478274338,-0.20919340996636845,-0.3037411300331439,-0.5414029952682096,-0.23987459566064598,-0.5531696065115582,-0.3216978613247911,-0.12018454858403381,-0.016851763814508276,-0.2628902776271916,-0.2618707032930609,-0.31309389485040595,-0.2298442613776547,0.06987150433239582,-0.6163344559535814,0.27801799313396086,-0.3673755460905537,0.5485921786336271,-0.047887231530031805,-0.28831217375966806,-0.29192900952010625,-0.42296925059510376,-0.2653727257428873,-0.6582215099579249,-0.4080551958657245,-0.4476106396811761
PULSAR_OBS_63,PULSAR,PSR J0537-6910,PL0015,519.42,2.0070951557423546,0.31601299282368245,2.139588643848509,2.575270686258292,2.1604039380554156,2.3142030600983268,0.7137921768893573,2.1103861216038893,2.2745448064846774,0.39630687298149453,2.318314584602377,2.1276895697085143,2.5499045337734736,2.3396147798465265,2.334585782791435,0.48954523133773503,2.5921519531057617,2.0584221020846587,2.5620562900518404,0.6618977855025064,2.269798502397472,2.0660273603960375,2.0905744777741884,1.9557097261468654,2.325847758266805,2.1752131140109796,2.183649901324936,2.1743682888344855,0.43073331889547267,2.0525660024809516,2.177513921304937,2.2342068716844845,2.051948917702851,2.1344935579526703,2.0141656009348687,2.1966064348457275,-0.09295015386705126,-1.8079758351451498,-0.26972274737923896,1.2248777859251212,-0.7092082621669548,-0.1067248540975946,-0.5123880775319903,0.09046582269375843,5.269971667901489,0.05106968549743436,1.627698997371697,1.2666954993744046,0.8253442509188269,0.4083329480856667,0.5067929860655506,-0.3664078818608745,0.11075473540150678,0.6311398931725376,0.7725084095535947,1.0504405814867601,-0.6558212259869348,2.9619811664808955,-0.676363234928743,-0.6759077361822944,-0.3383458139753209,-0.42466301365603626,2.7381185708036266,2.5047390309024213,-0.6186945152921038,0.16112561295806896,-0.4991390939276954,-0.05445924910381631,-0.5462350827504754,-0.5033183799771297,-0.37132739184819014,3.0115335595456023,-0.6370500352856179,-0.6397822856677962,-0.505518707712298,-0.6436633475343194,2.9906770581556557,0.1632013851531207,-0.9603812782494053,-0.5570326963792547,-0.8122408432168382,3.06248032469517,-0.4112648723772832,-0.38635109209209056,-0.638880165953444,-0.22853137198941764,-0.4973923401636378,-0.6381086513238682,-0.6335966048943101
CV_OBS_236,CV,[HPH2013] 196         ,CV0020,8.11,-0.7080219878729794,0.7965162791053463,-0.21429323474016618,-0.6234944123704983,-0.5776246431731475,-1.189411525847477,1.0911388561740987,-0.8993784066968179,-0.847597074864558,0.7748385060606691,-0.6321386832421722,-1.3712085702976196,-0.9708090945825221,-0.7976681507978045,-0.9154931570834364,0.6932608685802729,-0.976950127760112,-1.3652003694676387,-0.9758866502257009,0.9042875803586337,-0.7589059889063648,-0.23298320098547903,-0.5894999518724413,-0.372219008124313,-0.6162435007259477,-0.6267788430872262,-0.7569067543117028,-1.342333910388598,0.644682011520247,-0.5729039346420618,-1.3440285931796014,-0.7908516021357537,-0.8676065731988427,-1.1956946389925527,-0.44798526120477616,-0.013769808239767431,-0.0929557352738647,-1.9813323144811954,-2.9998279193355115,0.32387901549763,-0.7092082621669548,-0.1075403738783488,-3.0119328573882425,6.778196914679391,-0.31872768456246087,-0.08678689896290094,0.30359266788657036,-1.4099747863122707,-1.6890426980263742,-1.0953823714546593,-0.1379686531995577,1.693323590492418,1.9018150449268256,-0.3594326276778583,-0.8667352927962828,-0.9301479685910364,2.1689008840183597,-1.337666137009049,2.675498259498455,2.9057338152289405,-0.19750540064618752,1.1261137693587011,-1.429706494254341,-1.5256152026075547,3.217322111351552,-0.31419083588822627,1.497813705669239,-0.27009590481839285,1.4015258817913674,1.5164291468005708,0.2762663944301752,-0.5126930046632607,3.1594384448654114,3.1087076697622997,0.9758296416403979,3.073160203353495,-0.9335997543855222,-0.0027242082169285273,0.8501783804526036,1.7084930616353744,0.6708797128796492,-0.4963515761727699,-0.26849945196657565,-0.28477689029536485,2.8538130836089564,-0.22268601433670188,1.505787054207118,3.082158780165863,2.8900811981833545
PULSAR_OBS_165,PULSAR,PSR J1418-605,PL0053,12.04,-1.2851653748505634,-0.2709555136552307,-1.3065947438351149,-0.07678860940827383,-1.1315485107250083,0.24000432375464145,-0.13384867631180844,0.8067693304596405,0.26334390219911685,0.200337193684435,0.06782050029922115,0.3419555614392638,-0.06864973989343096,0.7355338322944299,0.7141436012621976,0.9462070308490621,-0.02339282504812866,0.670521780207326,-0.00996435914780769,1.73795583255764,0.8386018292141867,-1.4131574732554362,-1.215129700057038,-1.4591417945495608,0.11236024935486834,0.9908967434493414,0.23304572270502533,0.6300550874830515,2.3620824374642857,0.3097390712431003,0.636162246524599,0.8238396498270684,0.8938693955239301,0.9188190889995479,0.734653298475246,0.07535978713730417,-0.09293197823292301,-0.41474508238597624,-0.5797451725664465,0.4673653350141394,-0.4313830779313373,-0.10752391955103836,-1.9223301905300139,-0.1801782926926211,-0.27791347365952696,-0.08558758697942805,0.5756824120097339,1.9224710793731739,1.9912147107582923,1.8683887411302236,1.5037646964952138,1.2300300984687065,1.3698190839774615,1.7771241777682605,1.6575581739243923,1.9010548180583193,-0.8914401177927563,-0.4659546163248562,-0.29882223067839725,-0.20513842720358236,-0.9808713918456338,-1.6186386959439856,-0.31838875176744724,-0.26225822169525165,-0.38086314707146884,-1.1441157973173917,-0.6497315868640477,-1.0397317805804203,-0.6734126052629991,-0.5452261583118964,-0.13926852513327664,-0.5021817515400693,-0.24428527402911498,-0.45617602309298827,-0.5390642392085322,-0.3237937719591099,-0.4463607461371276,-1.0940641029120903,0.2754345377512734,-0.6049221266669917,0.3919786543289925,-0.5456600887603925,3.329715260260739,4.046662648192144,-0.05957586450194911,1.278075993276253,-1.1324005947284064,-0.027368547556719625,-0.07896335741451696
NS_OBS_51,NS,1A 1744-361         ,NS0004,11.5,0.5871622840904386,0.016607162337637166,0.48112983188060704,0.8567108589949475,0.4610022253007117,0.6575773105053393,-0.019675270911448033,0.8341277044828882,0.6726083086499755,-0.05154302408628121,0.9162742417334904,0.7124806479066276,0.8736612365786088,0.7777756746727114,0.761872011503871,0.042681982977971204,0.8566207735426246,0.7391294535670334,0.8786348828510013,-0.06989282022100889,0.7742478039790506,0.4094541894452714,0.39725508471629106,0.5289819975950566,0.9166551551479865,0.6533363721154889,0.6741566606191313,0.6831223640235551,-0.10511395074570558,0.7407391231650302,0.6988630520920397,0.7654874285664897,0.8384421406657704,0.72231655520186,0.7715326210782328,0.5127653921998498,-0.09291951869640422,-0.9077041185931846,-0.6617818758467541,0.2748441587598495,-0.7092082621669548,-0.10750211122980691,-0.1187854675142489,-0.1378188869304929,-0.15245535096766918,-0.08239717440956552,0.04728317254383813,1.0373036462918315,0.7953037855789798,0.5802634865341217,0.5888234277785522,-0.2426766339225429,0.045585773259894206,0.3882475793499047,0.71356812966138,0.8465001779661334,-0.8814613907954495,-0.03714303501990725,-0.6898739106503665,-0.654238605249531,-0.017083025040164148,-1.4278487673309626,0.06068949447746325,0.16121045735918105,-0.6707338989808993,0.03625946907521465,-0.6453841022206823,0.03546258154125201,-0.6689405600475843,-0.5438403042025738,-0.35485777982338684,-0.07772179641875067,-0.6525618068492867,-0.6728277154948225,-0.5375826826156593,-0.6980930869093881,0.06078414441760411,-0.9603549160861077,-0.9099069729907059,-0.6035592468017502,-0.8655705638224394,-0.10250910243255773,-0.4412558523435795,-0.3840258275091095,-0.6567849199385396,-0.34742810012416847,-1.2317252602051452,-0.627175931440926,-0.6831402249583134
BH_OBS_49,BH,CXOU J100508.7-07444,BH0015,3.88,-0.40980327473612466,-1.1321481678920888,-0.6217926354735201,-0.7788927213203939,-0.6545994842289345,-0.8632497856660576,-0.9490880357972905,-1.437220959577379,-0.8376106639679778,-1.130382449917038,-0.5728420211258767,-0.6862163162505076,-0.7804359561654326,-1.2909237529139401,-1.1470000723241387,-0.888783362336068,-0.787972239748708,-0.873301152157561,-0.7795204542140836,-0.9606586771226234,-1.4258548597439364,-0.6675650599492637,-0.6824710745350684,-0.43457405569949376,-0.5996950618627233,-1.2943881983882264,-0.8756150459977521,-1.0551149390499472,-1.0362455393839325,-0.7270455302551658,-1.0506334570262552,-1.2577656416675786,-1.5065883984693191,-1.136839448332652,-0.9787360795081892,-1.1413366100763334,-0.09294838316810324,0.3244589528781148,1.1821361176513152,-0.05959076011460834,-0.4313830779313373,-0.10755489454525927,1.06800302897799,-0.1820325610792504,-0.4291657757134183,-0.08941512140020717,-0.0459637520677897,-0.3792234464723083,-0.27553866890210277,-0.3046598360312858,-0.7797710413206185,-0.7632625210388493,-0.9612746918280201,-1.1588803512307688,-0.7925608942153494,-0.91941993784808,-0.5442419698105556,0.035736202621195284,-0.2665811995760801,-0.259211331256312,-0.2614089563572559,-0.15894457432260098,0.08662490676531026,0.12515287615884615,-0.249414430493358,-0.338652753794304,-0.5248283139405483,-0.32352629490470114,-0.5386886421506933,-0.31921848121067803,-0.04038355123655288,-0.009341902071858126,-0.2538218688237416,-0.3041116156623986,-0.30129553060931946,-0.2853402578222416,0.07587899925190636,-0.0034969402480661766,0.7938934341585663,-0.3713108831735913,0.7439261384331624,-0.019707090684245435,-0.24836102789124628,-0.27979779647949377,-0.28360831344423043,-0.22412068813940472,-0.24773663146666966,-0.2894645695448586,-0.31649815622459876
