index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,9933.4,2002-09-16T19:46:41,0.9099459675805484,0.003181,0.00018015000000000001,13.2,6.0004e-14,7.233733333333333e-14,4.7303966666666664e-14,2.2119999999999997
2,89511.6,2010-12-08T07:35:51,1.3114849187935034,0.0016871333333333333,2.6365666666666667e-05,92.0,2.67444e-14,2.9581442e-14,2.459284e-14,5.91
