index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,3903.9,2011-08-29T04:49:28,-0.13194550742384817,0.0011019,0.00050265,6.2,9.7282e-15,1.46264e-14,5.7382e-15,1.862
1,12791.8,2011-11-28T00:50:56,0.8380572568010256,0.001486,0.0001737525,15.6,6.320400000000001e-15,8.5618e-15,4.9540000000000004e-15,3.1060000000000003
