index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,4903.4,2012-08-08T13:03:19,-1.0,,,0.8,2.08e-15,3.693e-15,4.669e-16,0.54
1,17737.3,2012-08-11T00:06:57,0.8086314593980692,0.000538,6.205e-05,6.4,5.3862e-15,7.32925e-15,3.3847e-15,2.002
