obs_id,class,src_n,src_id,significance,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_hilim_s,photflux_aper_lolim_s,photflux_aper_b,photflux_aper_h,photflux_aper_hilim_b,flux_aper_hilim_m,flux_aper_b,photflux_aper,flux_aper_lolim_s,flux_aper_s,flux_aper_m,flux_aper_hilim_b,flux_aper_lolim_b,flux_aper_lolim,photflux_aper_lolim,flux_aper_h,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_lolim_m,flux_aper_lolim_h,flux_aper,flux_aper_hilim,flux_aper_hilim_s,var_prob,var_min,var_max,var_inter_sigma,var_index,var_mean,var_inter_prob,kp_prob,var_sigma,ks_prob,var_inter_index,hard_ms,hard_ms_lolim,hard_hm,hard_hm_lolim,hard_ms_hilim,hard_hs_hilim,hard_hs_lolim,hard_hs,hard_hm_hilim
CV_OBS_423,CV,CXOGLB J002403.6-72045,CV0073,12.38,-6.310868802765503,-5.575935474582511,-6.185885643870875,-6.093557206182967,-6.278354233710254,-6.071296972569402,-6.009527946474381,-5.983802646487561,-6.188693159918664,-5.5084982337626744,-6.123435786016153,-5.450138811528057,-14.716925025264528,-14.17986424812957,-5.927007913177467,-14.985059650207065,-14.863913902615902,-14.809108283077832,-14.118330092327941,-14.25165689551245,-14.71016454160928,-6.045786444491278,-14.507938395487402,-14.372224624770697,-5.83602806254447,-14.934047019686131,-14.71783122169536,-14.590878768754802,-14.499889823854375,-14.773915884024177,0.4025,0.000619075,0.001053225,2.179075e-06,0.25,0.000643,0.41525,0.36425,5.974500000000001e-05,0.39425,2.0,-0.1337,-0.2892,0.0849,-0.1043,0.0281,0.1255,-0.2355,-0.0512,0.2605
CV_OBS_433,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.622875957653544,-4.8867253075356505,-5.542572307053517,-5.474695990041761,-5.652669984683048,-5.3625102704874905,-5.476643793345208,-5.2939653392856485,-5.4439388409904685,-4.837137006678074,-5.553307533628472,-4.7950664776458565,-14.06620911585658,-13.4443011052811,-5.176447526620515,-14.170953663146815,-14.089535684004387,-14.134008199873724,-13.402085528797471,-13.493901040071561,-13.89910585983465,-5.291375173825274,-13.67223251009727,-13.595508382241313,-5.0893649246157935,-14.214385475053177,-13.771599641296994,-13.822896567563465,-13.760660472508102,-14.020998251525281,0.3544,0.00133598,0.00180158,4.1072e-06,0.4,0.0014892999999999998,0.9840000000000001,0.4932,0.0001286466,0.5065999999999999,6.2,-0.2099,-0.3204,-0.0087,-0.138,-0.0943,-0.0943,-0.3404,-0.2186,0.1193
CV_OBS_434,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.6001532872870765,-4.763210900590707,-5.401318901092837,-5.265440178420524,-5.4972998246894385,-5.158640529545145,-5.149905405613299,-5.0337174378325376,-5.3347943715653985,-4.659952682338607,-5.289797985344615,-4.576426480267265,-13.76853040956932,-13.136260892654784,-4.986909861874944,-13.869344650977972,-13.693360558975739,-13.904481957676847,-13.052811434473902,-13.239577516576785,-13.66749044280772,-5.258548990945454,-13.339229356472304,-13.199282921717614,-4.809942974859538,-14.10319830233508,-13.546834607474144,-13.5100499535596,-13.394669090937764,-13.568314655313987,0.3955,0.002579,0.00361675,4.1072e-06,0.5,0.00275225,0.9840000000000001,0.30375,0.00022417,0.309,6.2,-0.2836,-0.4916,0.1449,-0.1081,-0.0493,0.0968,-0.3804,-0.1462,0.3804
CV_OBS_441,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.3892334052267294,-4.80799040734633,-5.19037295810595,-5.054482177922162,-5.7157949322982065,-5.36291072646967,-5.167618839752959,-5.190777078310578,-5.6759234202605136,-4.671416550285798,-5.360413913326574,-4.573163546196493,-13.630413109263653,-13.416008200801684,-5.043870004365309,-14.473402290896546,-14.160459107031029,-13.76624263703449,-13.316322701181306,-13.555174800490253,-13.99916348637915,-5.288108450119421,-13.793984123236655,-13.601018933341871,-4.8915432251415805,-13.964970717797632,-14.149292514625467,-13.78259502559846,-13.64177952689132,-13.988429556402721,0.3506666666666667,0.0017369000000000002,0.0023696666666666666,4.1072e-06,0.0,0.00183,0.9840000000000001,0.08766666666666667,0.00013483333333333335,0.22866666666666666,6.2,0.1811,-0.1006,-0.1562,-0.4478,0.4516,0.3554,-0.3104,0.03,0.1343
CV_OBS_439,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.444784594873926,-4.6595558851598815,-5.294050805089705,-5.1882909733038085,-5.404724288197901,-5.08496970974084,-5.1095789811990855,-4.989276134608226,-5.2076783636484265,-4.581864501574769,-5.232547281902227,-4.515842575634619,-13.76145211231867,-13.232102383981907,-4.989072805285217,-13.98296666070122,-13.860120913598767,-13.867100230055517,-13.166024628720093,-13.309981219211304,-13.731960081495604,-5.122271688699648,-13.47134035476501,-13.348334396077066,-4.887790601034558,-14.017819254403598,-13.643400564275028,-13.610784284816384,-13.517037852205453,-13.764471553092449,0.26075,0.0040365,0.004932000000000001,4.1072e-06,0.0,0.004213000000000001,0.9840000000000001,0.53525,0.0002070675,0.21975,6.2,-0.2436,-0.4104,0.0812,-0.133,-0.0681,0.0231,-0.3604,-0.1686,0.2842
CV_OBS_437,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.5878755938266815,-4.847711655616943,-5.536405597812999,-5.4926839599235855,-5.535808629359001,-5.329012396989966,-5.426200417784259,-5.290306130272207,-5.3715088950328775,-4.8198741248359465,-5.477555766493679,-4.7939841232366565,-14.098051534926915,-13.483068191131988,-5.229133266760528,-14.165706487557303,-14.123147352398655,-14.141763664570489,-13.456925764966467,-13.51088563062108,-13.905752539941226,-5.2744477072493865,-13.72699872793626,-13.675511766692345,-5.1884652084432386,-14.193345276008142,-13.785421046429503,-13.862918199387504,-13.824378032447825,-14.08444188458848,0.276,0.0019400800000000005,0.0024216000000000003,4.1072e-06,0.2,0.00211958,0.9840000000000001,0.5302,0.0001594998,0.5635999999999999,6.2,-0.2361,-0.3017,0.0712,-0.0106,-0.1705,-0.0956,-0.243,-0.1686,0.1493
CV_OBS_440,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.629116983222394,-4.976747540366288,-5.316232738574689,-5.144057053767684,-6.113058294016585,-5.4576726172260255,-5.247721014539882,-5.246723429815582,-5.883724412419456,-4.7966950838615166,-5.493224463393357,-4.669789215428471,-13.779630367548606,-13.410944468947653,-5.2597004852068485,-14.669789215428471,-14.24382048315619,-13.951946826884393,-13.281830594608692,-13.595508382241313,-14.008375265465993,-5.523550974070057,-13.58203035778526,-13.3465945093355,-5.042986862459482,-14.264800451577687,-14.201902067937516,-13.6889139827206,-13.511593837373555,-14.032967117841293,0.3235,0.0031550000000000003,0.0067385000000000006,4.1072e-06,0.0,0.0039755,0.9840000000000001,0.459,0.0007884,0.327,6.2,0.1499,-0.2042,-0.1524,-0.5315,0.4916,0.4054,-0.4241,0.005,0.2192
CV_OBS_438,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.806875401645538,-5.077378328476801,-5.744245213356956,-5.689731633367553,-5.857610533881164,-5.525346746637937,-5.7064164865038824,-5.4795164672592085,-5.576590272266906,-5.042057664554595,-5.775466937393914,-5.00943917000598,-14.29972906264356,-13.699839463048649,-5.465111241771192,-14.360115258083697,-14.308830065868394,-14.354283060630395,-13.666955970176511,-13.735182176990463,-14.138095372046347,-5.521982129535208,-13.959002307576512,-13.889410289700749,-5.414855235934249,-14.416687848016922,-14.041627267521395,-14.082557512357047,-14.033173326646526,-14.262966468666122,0.8974,0.0005059940000000001,0.0032472799999999995,4.1072e-06,5.8,0.0012300000000000002,0.9840000000000001,0.9844,0.000840488,0.9944,6.2,-0.2498,-0.3279,-0.0312,-0.1393,-0.168,-0.1868,-0.3729,-0.2798,0.0731
CV_OBS_435,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.6441655041150645,-4.847711655616943,-5.5919297141128155,-5.545460015035181,-5.497572880015566,-5.314347815884474,-5.394371777992381,-5.276134035556496,-5.356152689700286,-4.8198741248359465,-5.442974277613617,-4.7937139555875685,-14.15508812608786,-13.42864060724616,-5.222181836418744,-14.14794719130215,-14.10612732120492,-14.201694717978025,-13.402524210129624,-13.4565528199183,-13.850879461817472,-5.267590155494084,-13.625068446021812,-13.576426480267266,-5.181668515701863,-14.2539109569438,-13.679853713888946,-13.808979580847405,-13.770973804891081,-14.0679830935658,0.35100000000000003,0.00204724,0.00249588,4.1072e-06,0.6,0.0021236600000000003,0.9840000000000001,0.5474,9.45242e-05,0.4568,6.2,-0.3098,-0.3741,0.1724,0.0931,-0.2455,-0.0743,-0.218,-0.1449,0.2505
CV_OBS_442,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.647757365009839,-6.272214825817094,-5.578242935468506,-6.109634878551876,-5.804140471723762,-6.09881421986285,-6.277612905822878,-5.845576026885352,-6.78015361397564,-5.7950664776458565,-5.5605830955468845,-5.573326111978627,-14.893809102736585,-14.852632892206213,-6.3188492500675775,-15.57462883356106,-14.893469146177619,-14.197600850410886,-14.58385896883167,-15.697885623043803,-15.80799040734633,-6.853747897907004,-13.742498267833321,-13.664032483290136,-5.832292861521119,-14.294609722635315,-14.014238896211218,-15.048662481204085,-14.686554629573585,-14.640164517660113,0.5327555,0.0014720578399999992,0.0034074356999999993,4.1072e-06,2.3085000000000018,0.001861391,0.9840000000000001,0.683212666666667,0.0006571279433333338,0.6710739999999994,6.2,-0.7433,-1.0,-0.9994,-1.0,-0.0643,-0.2455,-1.0,-0.9994,0.163
CV_OBS_436,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.577574323628795,-4.8297382846050425,-5.526659035814066,-5.4812229310732254,-5.573976984310124,-5.279923427231858,-5.4541982428407225,-5.241466577762713,-5.322119418488409,-4.801068130067791,-5.509900994936695,-4.774174008538107,-14.084230934016313,-13.45892023222337,-5.2113226568184015,-14.111090740736469,-14.068898254367364,-14.129654628919038,-13.432033093176846,-13.48758245139916,-13.884695765588114,-5.2578878683734205,-13.711750774428015,-13.655804284128564,-5.169308703682334,-14.180456064458133,-13.775985188627136,-13.840396717311744,-13.800206439829413,-14.03039773515146,0.5206,0.00198158,0.00285026,4.1072e-06,1.0,0.00219994,0.9840000000000001,0.6526,0.000245888,0.6874,6.2,-0.2773,-0.3429,0.0212,-0.0656,-0.2117,-0.1843,-0.3342,-0.2586,0.1056
CV_OBS_431,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.529148675473882,-4.876148359032914,-5.457050151185821,-5.395342027952129,-5.598771832501887,-5.479647495916681,-5.428757149439776,-5.404503778174425,-5.576590272266906,-4.827397068790139,-5.503070351926786,-4.7856861025756015,-14.013990068146741,-13.42678017288558,-5.266497792248696,-14.239351380418643,-14.14248658522331,-14.075720713938116,-13.385208208043585,-13.47560387789616,-13.88846113173029,-5.366117646973713,-13.642446280256918,-13.567993312730401,-5.18881388856725,-14.147703034173073,-13.738023808602188,-13.816205902091186,-13.757095982862625,-14.0673233413776,0.25,0.00184375,0.0021965,4.1072e-06,0.0,0.0018859999999999999,0.9840000000000001,0.25675,6.016e-05,0.307,6.2,0.02,-0.0993,-0.05,-0.1705,0.1418,0.1031,-0.1618,-0.03,0.0681
CV_OBS_430,CV,CXOGLB J002403.7-72042,CV0074,16.15,-5.563201489768198,-4.846795099915716,-5.359121221298381,-5.2207643683241365,-5.704432900037521,-5.288530218125672,-5.23500240071512,-5.134659094375416,-5.548060130634897,-4.721703791908727,-5.4034029043735385,-4.624885315307775,-13.751536282448967,-13.346401618156712,-5.187755303199631,-14.249260248764651,-13.989700043360187,-13.889747082646597,-13.249491605148654,-13.47134035476501,-13.823286697878034,-5.361111575294925,-13.598082749482426,-13.429573821641029,-4.9515581964495965,-14.09404230090757,-13.898940645091884,-13.631713115097867,-13.502379350218714,-13.835944708106547,0.5395,0.00200075,0.004685,4.1072e-06,0.75,0.00234525,0.9840000000000001,0.38825,0.00048755,0.5125,6.2,-0.1137,-0.3729,-0.0187,-0.3104,0.1693,0.1718,-0.4266,-0.1362,0.263
CV_OBS_444,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.459920911195828,-5.6345120151091015,-6.252277537964492,-6.1124389590699915,-6.383419469914113,-6.021363051615527,-6.010550182333307,-5.890084136976206,-6.223734781731889,-5.519993057042849,-6.158140190224938,-5.433798281145087,-14.736363931411894,-14.003050751504619,-5.828730014696569,-14.95624487303132,-14.753994095923971,-14.876148359032914,-13.916855856856946,-14.117532385104628,-14.549978879112794,-6.119243555489789,-14.11827306462358,-13.970616222314789,-5.658411174956135,-15.08375666953466,-14.343614280941312,-14.384302396218507,-14.256968693015914,-14.622693748931804,0.4415,0.00034980000000000005,0.0005079749999999999,1.01738e-06,0.25,0.000374025,0.6036,0.4225,3.26975e-05,0.4185,3.2,-0.2873,-0.5066,0.1249,-0.1493,-0.0406,0.0881,-0.4216,-0.1724,0.3766
CV_OBS_448,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.053596866100945,-5.329197715739056,-5.9677842967020185,-5.899974269892138,-6.22395292881822,-5.744004273277597,-5.985059650207063,-5.683610248926804,-5.818442226137214,-5.2817474999022505,-6.084811294826844,-5.238899461041858,-14.520280764560427,-13.975925012692572,-5.720839724155791,-14.620875853929608,-14.546375926408551,-14.586867949565127,-13.93218548883816,-14.02466011539454,-14.442681955882255,-5.801167031912504,-14.261377972082055,-14.157640426669323,-5.655281636622861,-14.671009144550572,-14.397940008672034,-14.3610238076037,-14.293219083172591,-14.485983819599351,0.28625,0.00086515,0.00106235,1.01738e-06,0.0,0.0008849999999999998,0.6036,0.40399999999999997,3.383e-05,0.5329999999999999,3.2,-0.2573,-0.3616,-0.1174,-0.2717,-0.1468,-0.2367,-0.4941,-0.366,0.0319
CV_OBS_451,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.3293831135996745,-5.576590272266906,-6.222645686915791,-6.136974703770528,-6.2425280522343325,-6.079824477989978,-6.013183495414463,-5.995678626217357,-6.184555083755651,-5.514704561273911,-6.1128892968751165,-5.46054750845054,-14.773142429711275,-14.045130628933522,-5.921419943904661,-14.984640244590786,-14.879755204453636,-14.861381566100507,-13.992679047077255,-14.10902040301031,-14.532674610765204,-6.027584233590839,-14.188894392982071,-14.089215565207162,-5.837340023364497,-14.972242795309446,-14.328086987558413,-14.432409065049177,-14.354567905095045,-14.7956086680807,0.37200000000000005,0.000419714,0.0005876400000000001,1.01738e-06,0.0,0.00042759,0.6036,0.2508,2.13318e-05,0.4544,3.2,-0.1711,-0.3142,0.1449,-0.0256,-0.0219,0.1318,-0.1955,-0.0287,0.3029
CV_OBS_447,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.477462362119363,-6.343805937820815,-6.245308851804756,-6.323397830417981,-6.459429043810738,-5.799696817018415,-6.1607105439938525,-5.571217488503046,-6.369572124974977,-5.72399801003795,-6.089456508874092,-5.4784696587212895,-14.712221474484856,-14.662740460249724,-6.158140190224938,-15.21645371772965,-14.646660904688694,-14.85651866851206,-14.417255034308724,-15.282495925235796,-15.24822066752342,-6.7544379833440376,-14.209815709721486,-14.054955783468891,-5.44995274267825,-15.10827323091565,-14.578573357915754,-14.65462626944091,-14.417652505915642,-14.418050341626682,0.40810250000000026,0.0005680237100000003,0.0007970967166666669,1.01738e-06,0.0625,0.0005717306833333326,0.6036,0.38759066666666664,4.254519399999999e-05,0.37030500000000033,3.2,-0.9994,-1.0,0.9994,-0.2055,-0.544,-0.4091,-1.0,-0.9994,1.0
CV_OBS_446,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.8827287043442364,-5.714892970433188,-6.542723813938673,-6.362610349870787,-6.307770164227245,-6.061280185217618,-5.9601894458516504,-5.921543181946706,-6.268894948784079,-5.592269271973665,-6.100124803978988,-5.496754228534887,-15.008862564879687,-13.966576244513051,-5.87751543393508,-14.537901618864847,-14.330311291943794,-15.1890957193313,-13.870954940112044,-14.089108911355472,-14.519653807137383,-6.209053691470944,-14.215668051977852,-14.07582412969808,-5.692080570961143,-15.529001830339125,-14.423313194799006,-14.336317916428266,-14.2080035581865,-14.190440285364733,0.462,0.0003649,0.0006020666666666668,1.01738e-06,0.0,0.0003740666666666666,0.6036,0.43366666666666653,2.605e-05,0.5343333333333333,3.2,-0.5297,-0.7339,0.4909,0.228,-0.278,0.20800000000000002,-0.3079,-0.0537,0.7077
CV_OBS_450,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.28642546222793,-5.480172006224282,-6.181708109200004,-6.0973988693334675,-6.301377570297903,-5.872895201635193,-6.043831569524636,-5.803271277376712,-5.961777361631283,-5.4215900296687645,-6.153786636120612,-5.3729415359990105,-14.679645967182328,-14.007490664932225,-5.856310848688174,-14.740167300936516,-14.655804284128564,-14.764976840504776,-13.958607314841776,-14.06620911585658,-14.488343867876694,-5.952623873959157,-14.211902366619704,-14.10768273927752,-5.780651282686423,-14.879755204453636,-14.359518563029578,-14.389970447300158,-14.313823289361356,-14.589054141312225,0.35775,0.0006289500000000001,0.000906675,1.01738e-06,0.0,0.0006429750000000001,0.6036,0.37,3.44675e-05,0.27375000000000005,3.2,-0.3485,-0.4653,0.0487,-0.1305,-0.2242,-0.1643,-0.4553,-0.3098,0.2142
CV_OBS_449,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.292685366411293,-5.491470281028715,-6.171662399940995,-6.077118908791706,-6.147154181985004,-5.964970717797632,-5.921543181946706,-5.888065723667317,-6.066563332173718,-5.429223631205252,-6.019905686214706,-5.374790474618119,-14.677987561417599,-14.06078036414518,-5.835885179015659,-14.84496777120903,-14.743522793758324,-14.772370350428991,-14.00793273997233,-14.125054563914466,-14.53466772003143,-5.940376004704637,-14.269217724333613,-14.170953663146815,-5.752503001072512,-14.893469146177619,-14.405828520885088,-14.43237615451342,-14.35322390094985,-14.666351243485297,0.405,0.000608475,0.00110095,1.01738e-06,0.0,0.000626925,0.6036,0.33575,4.859e-05,0.439,3.2,-0.2311,-0.3754,0.1811,0.0106,-0.0831,0.1031,-0.2155,-0.0537,0.3417
CV_OBS_443,CV,CXOGLB J002403.8-72062,CV0075,15.95,-6.543937775545047,-5.702020755840637,-5.924088238517222,-5.678608721688311,-6.947306058075032,-5.933450022045921,-5.716925025264528,-5.783306400830246,-6.082521882997799,-5.362110183419209,-5.9931062920521,-5.181906130853363,-14.30120374820957,-14.093826636355953,-5.88266240490408,-16.049683836075403,-14.819300798703964,-14.546681659952965,-13.913640169325252,-14.433798281145089,-14.925513609627526,-6.3215362526326295,-14.300335679797628,-14.012244383261475,-5.300509154727796,-15.166470418241355,-15.530767257493386,-14.360986910574976,-14.12692655706151,-14.531209737900387,0.45299999999999996,0.000933,0.001332,1.01738e-06,0.0,0.0009878,0.6036,0.596,8.809e-05,0.215,3.2,0.1574,-0.2804,-0.0437,-0.5116,0.8501,0.8251,-0.3641,0.0924,0.4229
CV_OBS_455,CV,CXOGLB J002404.2-72045,CV0076,120.12,-4.749579997691106,-3.8576105338811635,-4.720105019988362,-4.692503962086787,-4.454569170534648,-4.3390397082239165,-4.406049704736013,-4.316772793958565,-4.3625102704874905,-3.843148098929989,-4.4295738216410285,-3.8288588489716178,-13.288530218125672,-12.317133204337676,-4.159204101152906,-12.97305837204097,-12.949620243738543,-13.316142794599653,-12.302945107727425,-12.33170728955178,-12.708045380432464,-4.191181574907875,-12.485983819599351,-12.462306805632611,-4.129268448925045,-13.345630909024715,-12.51088563062108,-12.685606042778033,-12.664189190409749,-12.927382523454765,0.4266,0.013821200000000002,0.022354,4.6706e-05,1.4,0.015138600000000004,1.0,0.7956,0.001611878,0.8154,8.0,-0.4135,-0.4466,0.3235,0.2854,-0.3791,-0.0668,-0.1405,-0.1037,0.3604
CV_OBS_463,CV,CXOGLB J002404.2-72045,CV0076,120.12,-4.674279141980588,-3.8016178699917056,-4.614393726401689,-4.561932549546506,-4.63339028960757,-4.160396270529163,-4.509900994936695,-4.126795690722959,-4.196816111464658,-3.773142429711276,-4.567190994966832,-3.7478754474943567,-13.176395371644842,-12.415895029600547,-4.129701461958409,-12.964570261815453,-12.928854709548915,-13.232324775972039,-12.389659288547845,-12.443697499232712,-12.761937161375474,-4.175275551954351,-12.528651906026514,-12.498268263752472,-4.089984247103478,-13.296536658116707,-12.591106829551766,-12.728801408324456,-12.698304596146441,-12.897566294318665,0.15439999999999998,0.024456400000000003,0.025083599999999998,4.6706e-05,0.0,0.02477,1.0,0.3548,0.00030508200000000003,0.3292,8.0,-0.4809,-0.539,0.0625,-0.0306,-0.4241,-0.3691,-0.4978,-0.4347,0.1568
CV_OBS_454,CV,CXOGLB J002404.2-72045,CV0076,120.12,-4.6753060861382245,-3.790484985457369,-4.506960411682349,-4.391794992295674,-4.5579908408590475,-4.157453163504985,-4.2749872746588435,-4.0605805966706825,-4.291579099865287,-3.705974905904677,-4.393833685392379,-3.6388390048049737,-13.022276394711154,-12.175288556535266,-3.980559668083619,-12.9072793553159,-12.773142429711275,-13.137391636035057,-12.107571453054769,-12.25562877266814,-12.670764884430575,-4.1769955323486245,-12.336204877780592,-12.219250768896446,-3.8512493154877965,-13.305833704066801,-12.496754228534886,-12.545710172373324,-12.449734947553429,-12.6763354643919,0.4875,0.01880625,0.0326275,4.6706e-05,0.75,0.024095,1.0,0.8782500000000001,0.00450075,0.7809999999999999,8.0,-0.3985,-0.5578,0.1474,-0.0706,-0.223,-0.0781,-0.4491,-0.2686,0.3542
CV_OBS_453,CV,CXOGLB J002404.2-72045,CV0076,120.12,-4.754734160542538,-3.8563607647254567,-4.725149679983336,-4.697452627512513,-4.453087356818758,-4.331987028358168,-4.404614019190858,-4.309803919971486,-4.355266072552808,-3.8419392060633952,-4.428174750959171,-3.8276890314780463,-13.296536658116707,-12.316052869248487,-4.214044093286427,-12.98296666070122,-12.959397659885926,-13.3243132913006,-12.30189945437661,-12.330590132712214,-12.717373356165064,-4.245284809854748,-12.47755576649368,-12.453951133598265,-4.1847411169484285,-13.353890478021151,-12.50251746263263,-12.6953199406014,-12.674328379856975,-12.937418015771835,0.2886,0.0138966,0.0234322,4.6706e-05,1.6,0.015018200000000002,1.0,0.6609999999999999,0.0013780620000000002,0.5082,8.0,-0.4247,-0.4578,0.3298,0.2917,-0.3904,-0.0731,-0.1468,-0.1099,0.3666
CV_OBS_459,CV,CXOGLB J002404.2-72045,CV0076,120.12,-4.6445484798734835,-3.769551078621726,-4.6272720591144045,-4.611543547299733,-4.494850021680094,-4.165261481096159,-4.4636941276489654,-4.154964006486585,-4.175874166083451,-3.7617029321246065,-4.478992747591397,-3.75448733218585,-13.229147988357857,-12.376130731649694,-4.114412643810343,-12.936291440608585,-12.925915310971757,-13.24504041227829,-12.368353337041581,-12.384049948343598,-12.747846284882105,-4.126946917592173,-12.60067246784132,-12.584359020103845,-4.102823929501573,-13.261457259071214,-12.617622696531885,-12.735711205398927,-12.723901408662494,-12.91578131326076,0.737,0.0239596,0.0283488,4.6706e-05,4.4,0.0261508,1.0,0.9276,0.0021944620000000003,0.9792,8.0,-0.4872,-0.5028,0.1686,0.1443,-0.4703,-0.3292,-0.3654,-0.3473,0.193
CV_OBS_460,CV,CXOGLB J002404.2-72045,CV0076,120.12,-4.747389659432627,-3.884389488325701,-4.730253626869233,-4.713543530253016,-4.610302451793613,-4.286173575619475,-4.573651426212493,-4.275150912370615,-4.298259367562787,-3.8758219445253252,-4.590912630552165,-3.8677403104689554,-13.323214969580796,-12.478992747591395,-4.229899452304767,-13.06459351024765,-13.052909535780378,-13.339798798619318,-12.470826396738277,-12.487315603782836,-12.85255247474799,-4.2435464707150405,-12.699839463048649,-12.68235445677884,-4.217026005055952,-13.358327626775312,-12.718058066559177,-12.83935142556384,-12.826609748534805,-13.04148389657696,0.2394,0.0194758,0.028607,4.6706e-05,1.6,0.020177800000000003,1.0,0.8119999999999999,0.0010678306,0.635,8.0,-0.47100000000000003,-0.4891,0.1587,0.1305,-0.4528,-0.3167,-0.3592,-0.3373,0.1855
