obs_id,class,src_n,src_id,significance,photflux_aper_m,photflux_aper_hilim_h,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_m,photflux_aper_h,photflux_aper_b,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_lolim_b,photflux_aper_lolim_h,flux_aper_b,photflux_aper_lolim,flux_aper_lolim,flux_aper,flux_aper_hilim_s,photflux_aper_hilim,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_m,flux_aper_lolim_b,flux_aper_m,flux_aper_hilim,flux_aper_lolim_h,flux_aper_h,flux_aper_lolim_m,flux_aper_hilim_h,photflux_aper,flux_aper_hilim_b,var_index,var_min,var_inter_index,kp_prob,var_mean,var_max,var_inter_sigma,var_prob,var_inter_prob,ks_prob,var_sigma,hard_ms,hard_hm,hard_hs_lolim,hard_hm_hilim,hard_ms_hilim,hard_hm_lolim,hard_ms_lolim,hard_hs,hard_hs_hilim
PULSAR_OBS_63,PULSAR,PSR J0537-6910,PL0015,519.42,-3.792096469613949,-3.628932137728264,-4.01972385892216,-3.7825160557860937,-3.8021683066710965,-3.6388390048049737,-3.1801929354092437,-4.033764375901418,-3.1739900222088995,-4.006167133386014,-3.1864857284581167,-3.648977147415876,-11.686343653381968,-3.6451308669399554,-12.088745418534234,-12.080136284000082,-12.817015032996418,-3.627511456506976,-12.83061950468805,-12.844360366240226,-12.385419133002515,-11.692717952966651,-12.395018370392568,-12.071899240453074,-11.822752163744376,-11.812479279163535,-12.404944910240696,-11.80271944187438,-3.636211330162252,-11.680269505669775,0.0,0.09291208,8.0,0.493,0.09295528,0.09311760000000001,0.00059842,0.1118,1.0,0.4507999999999999,4.4224600000000003e-05,0.2561,0.1749,0.3966,0.1893,0.2742,0.1593,0.2392,0.4122,0.4279
PULSAR_OBS_110,PULSAR,PSR J0630-2834,PL0018,11.33,-5.351639989019069,-5.615467384505752,-4.910448117113546,-5.2832456425673024,-5.432855954804343,-5.7361273231347765,-4.563678299860267,-4.9586073148417755,-4.527975302299717,-4.8671002300555175,-4.605198222837289,-5.916497380169733,-13.360812440064244,-5.0252304782861135,-13.79967491116575,-13.731426708039804,-13.644740094472622,-4.905019058122049,-13.687611050629409,-13.739213331345027,-13.894489815230026,-13.400553624274723,-13.962573502059374,-13.673651847891918,-14.07247565912497,-13.904481957676847,-14.049391775215767,-13.783570169123747,-4.960244924967605,-13.324404943613255,0.0,0.0037946,,0.4012,0.0038632,0.004410300000000001,,0.2792,,0.28979999999999995,0.000103854,-0.4672,-0.41600000000000004,-0.8151,-0.2655,-0.3879,-0.564,-0.5428,-0.7408,-0.6615
PULSAR_OBS_111,PULSAR,PSR J0633+0632,PL0019,14.54,-5.47249898901888,-5.310247303860844,-4.5845258318907645,-5.397397479579745,-5.5633603683073405,-5.3934036908207155,-4.375614758579736,-4.618343517414213,-4.34756025241058,-4.552997101533838,-4.40749015209932,-5.496481687275924,-13.07504911108439,-4.711746301799326,-13.48225267387575,-13.432004908403044,-13.256333478553787,-4.601955773157987,-13.287939857538927,-13.322028247189259,-14.018453194954764,-13.105407052077046,-14.093557206182966,-13.38741956784321,-13.727926212499991,-13.62324060459512,-14.184488662637234,-13.53895190832934,-4.653056630035798,-13.046626949273305,0.4,0.005612399999999999,,0.6704000000000001,0.005881399999999999,0.0061584,,0.2904,,0.7858,0.000219538,-0.7708,0.0974,-0.7789,0.2317,-0.7277,-0.0431,-0.8089,-0.7295,-0.6765
PULSAR_OBS_113,PULSAR,PSR J0633+1746,PL0020,29.9,-7.264241462556262,-6.626536278367632,-6.898596649444669,-6.928486194904911,-6.886056647693172,-6.883724412419456,-6.535361440904968,-7.143858646790948,-6.2901366825595995,-6.597394758080085,-7.1526124489726035,-7.6965879294032575,-14.502285127758563,-7.645507399410564,-15.033977912756628,-15.684187036129115,-15.760950906859806,-6.552997101533838,-14.318125877871351,-14.773915884024145,-15.518700726667145,-15.159065159760589,-15.831502516476965,-15.166024628720093,-15.272461957684055,-15.16729952903943,-15.437945170343639,-14.866141874796664,-6.82180030085194,-15.0496838360754,1.0,0.00017745,0.0,0.715,0.00022825,0.00034745,4.35455e-07,0.6347499999999999,0.099,0.6972499999999999,5.457425e-05,-0.5609,0.4622,-0.5615,0.8326,-0.0531,-0.0256,-0.8926,-0.0962,0.4054
PULSAR_OBS_114,PULSAR,PSR J0633+1746,PL0020,29.9,-6.787470578079209,-6.443866720745677,-6.125228362815702,-6.512604196508737,-6.886056647693172,-6.741746687036903,-6.306632402118762,-6.602407565961883,-6.33856594960608,-5.912218582190458,-6.492128372531003,-7.773196059629814,-14.494985759915895,-6.220932872129888,-13.79621582057806,-13.100898446766601,-14.100617294466733,-4.6826150837893605,-14.318125877871351,-14.773915884024177,-15.112433745219487,-15.494985759915895,-15.310621858426991,-12.855414377392727,-15.272461957684055,-14.614370804915739,-15.437945170343639,-14.335997641260796,-4.974155015658615,-14.21616785661556,0.0,0.00022552666666666665,0.0,0.15333333333333335,0.0002312733333333333,0.0003287333333333333,4.35455e-07,0.4726666666666666,0.099,0.12633333333333333,1.3848333333333334e-05,-0.30590500000000037,0.15765299999999977,-0.6632060000000002,0.5880799999999998,0.20225999999999966,-0.43774300000000044,-0.6468909999999994,-0.21974300000000022,0.2872430000000003
PULSAR_OBS_116,PULSAR,PSR J0633+1746,PL0020,29.9,-6.5037624548332635,-6.4071573168689,-6.531948208545762,-6.303731003254467,-6.886056647693162,-6.691862621361961,-5.940815382368629,-7.832978204209742,-5.787279845582157,-6.24184537803261,-6.181312336558486,-7.822175028135319,-14.488651484509788,-6.689067838291511,-15.162600975657975,-14.769806621130956,-15.518844129171965,-6.111609870971942,-14.318125877871351,-14.773915884024145,-14.876475019057267,-14.801617869991706,-15.065501548756432,-14.559492353745785,-15.09312646527793,-14.570247719997592,-15.43794517034362,-14.339798798619318,-6.310557942138362,-14.316502682320188,0.25,0.000336125,0.0,0.42875,0.000346175,0.000557575,4.35455e-07,0.48200000000000004,0.099,0.4552499999999999,2.47725e-05,-0.1686,-0.1012,-0.7089,0.3042,0.3117,-0.5465,-0.5365,-0.2923,0.2117
PULSAR_OBS_117,PULSAR,PSR J0633+1746,PL0020,29.9,-6.82131076022441,-6.402195157595707,-6.438522759976218,-6.490394295388444,-6.886056647693172,-6.753258394500352,-6.440332721611942,-7.11924723402599,-6.127435856909348,-6.167919463871565,-6.482415371406862,-7.768172575680534,-14.512154879888566,-6.622679822838471,-15.424581208785641,-14.655214877367339,-15.134878369281553,-6.311253986366719,-14.318125877871351,-14.773915884024145,-15.177766519761155,-15.14898639317633,-15.348921906813018,-14.36963654501527,-15.377785977033705,-14.448428026325749,-15.437945170343639,-14.173730780606274,-6.766411688995325,-14.264321274094096,0.2425,0.00024053186666666635,0.0,0.32582500000000003,0.00026958406666666683,0.0004049573333333331,4.35455e-07,0.5081633333333331,0.099,0.3916308333333335,2.522093999999998e-05,-0.3137510000000004,0.2661,-0.6573100000000003,0.6977,0.19131599999999974,-0.4553,-0.6860619999999997,-0.21582100000000018,0.2872430000000003
PULSAR_OBS_118,PULSAR,PSR J0729-1448,PL0022,3.24,-6.01390037494487,-6.152735898229237,-5.226872075966665,-5.768530409569318,-6.633763876281708,,-5.028260409112222,-5.407046428452135,-4.911155437272996,-5.106016432788153,-5.1888273049334455,,-13.95703092660682,-5.6727064701779994,-14.320887187156744,-14.119968078895702,-13.906228218501269,-5.2894172664445565,-14.027056991894431,-14.207258214165252,-14.388382889445666,-14.12107626603243,-14.633950790199766,-13.985493461934604,,,-15.253677234910047,,-5.487595798084941,-13.838033383635926,0.0,0.0025559999999999997,,0.177,0.002865,0.0044365,,0.4465,,0.527,0.00038555,-0.7258,-0.9994,-1.0,-0.1893,-0.5166,-1.0,-0.8838,-0.9994,-0.7876
PULSAR_OBS_119,PULSAR,PSR J0734-1559,PL0023,3.65,,-6.34572717290229,-5.5699249444480605,,,-6.6219656775426685,-5.474048658751989,-5.723768042078167,-5.368860749743189,-5.462432742847325,-5.613322716039161,-7.576099081471582,-14.122455892284055,-5.926424605540688,-14.697091406681825,-14.537898621673794,-14.080660363212587,-5.405604686945816,-14.1880900195799,-14.341893164493609,-15.059035506507199,-14.264321274094096,-15.335264031481294,-14.359977945607893,,,-16.289459552066702,-14.818156412055226,-5.587128033780012,-14.015697768020097,1.0,0.0008623,,0.8320000000000001,0.00099225,0.0020925,,0.6435,,0.7095,0.00021165,,,-0.955,,,,,-0.8420000000000001,-0.6889
PULSAR_OBS_121,PULSAR,PSR J0737-3039,PL0024,19.99,-5.656394491895827,-6.17789733135308,-5.022962664775319,-5.610302451793613,-5.7079655640052644,-6.286257521590918,-4.781989957015637,-5.0509517076843355,-4.758951849328357,-4.996539467890494,-4.806041021980814,-6.441171475182989,-13.602755418989613,-4.985445021459191,-13.873725692113016,-13.835891131557574,-13.742561433140187,-4.914802928264634,-13.768785352037401,-13.796695083861515,-14.23807216157947,-13.627087997029893,-14.284163724835004,-13.801392392450627,-14.72010501998836,-14.562090964460502,-14.335640125448856,-14.452102282436902,-4.948706210059441,-13.579879151914295,0.0,0.00251942,2.2,0.28700000000000003,0.00254608,0.0027139000000000004,2.0345599999999997e-06,0.2234,0.5915999999999999,0.4474,3.81908e-05,-0.6221,-0.6196,-0.9238,-0.5253,-0.5828,-0.7114,-0.6602,-0.8969,-0.8676
PULSAR_OBS_120,PULSAR,PSR J0737-3039,PL0024,19.99,-5.573326111978627,-5.585193720498988,-5.065198658253463,-5.459920911195828,-5.726998727936263,-5.738975166007602,-4.747875447494357,-5.151256818104317,-4.688034339631634,-4.993533957750769,-4.817300096663957,-5.998699066979582,-13.529589509024069,-5.1061605932517615,-13.97095729767479,-13.854269215190444,-13.788078915691493,-4.9058993850759816,-13.860750782428394,-13.947690900352676,-14.128952738694501,-13.599116784451635,-14.24230037491226,-13.76456751247389,-14.210983673206625,-13.95116991347165,-14.39609816826833,-13.797511682939904,-4.993012262088421,-13.469672210221916,0.4,0.00248346,2.2,0.23840000000000006,0.00267816,0.00378402,2.0345599999999997e-06,0.3702,0.5915999999999999,0.4014,0.000229434,-0.5284,-0.1761,-0.7776,0.0693,-0.4016,-0.4179,-0.6465,-0.6521,-0.5116
PULSAR_OBS_123,PULSAR,PSR J0835-4510,PL0026,397.2,-4.869666231504994,-4.304430772963815,-4.060730413661268,-4.80271944187438,-4.9542859410591324,-4.342752870116284,-3.6987529113637887,-4.083019952679618,-3.6800615600196913,-4.039529222465701,-3.718512112059919,-4.384786665198641,-12.185352930548143,-3.9977129576281363,-12.549310660193555,-12.523266888413927,-12.817585347565446,-3.947182980534968,-12.838631997765026,-12.86043573382415,-13.41646118074565,-12.203564441189823,-13.484656106911617,-12.498740761765752,-12.352128234693769,-12.317854923626168,-13.571379327328062,-12.286005732339357,-3.9716158432782853,-12.167938385409277,0.0,0.062018,8.0,0.528,0.06221400000000001,0.062412,0.00027032999999999994,0.0728,1.0,0.5584,0.00019407799999999998,-0.7308,0.5422,-0.3604,0.6102,-0.6902,0.4741,-0.7726,-0.3136,-0.268
PULSAR_OBS_122,PULSAR,PSR J0835-4510,PL0026,397.2,-4.703993330686329,-4.228339040651114,-3.990549104201306,-4.655607726314889,-4.762205006726077,-4.2611401979278,-3.6131444708152767,-4.0101054362812265,-3.5972229303896524,-3.9722427953094464,-3.629857152948898,-4.296622631487652,-12.112551499750044,-3.922922933154239,-12.47565321759058,-12.453060237374276,-12.755228238504705,-3.8790248607875437,-12.773657912836368,-12.792904459580784,-13.26728465965001,-12.128193635541269,-13.31596296251348,-12.431694996553832,-12.280006173632396,-12.25010915872858,-13.374584647845593,-12.222210812565134,-3.900333168155824,-12.09745322068601,0.0,0.06895,8.0,0.486,0.06897400000000001,0.068998,0.00027032999999999994,0.0422,1.0,0.4768000000000001,2.5631e-05,-0.6758,0.4697,-0.3404,0.5265,-0.6415,0.4154,-0.7114,-0.3011,-0.2617
PULSAR_OBS_124,PULSAR,PSR J0908-4913,PL0027,3.24,-6.560351570436526,-6.007093181776687,,-6.367542707815276,-6.915781313260761,-6.1479471913021495,-5.809388202186395,,-5.692503962086787,-6.485983819599349,-5.970210529168145,-6.372839047625225,-14.191586448599631,-6.4904749019061825,-14.685906204487887,-14.487555759258044,-15.5777385491864,-5.573150543562342,,,-14.908684840302778,-14.352128234693769,-15.101384502583814,-14.3484942350089,-14.462180904926724,-14.23717144681091,-15.456801414362351,-14.096367483915763,-6.294563953414749,-14.074636332645898,1.5,0.00023235,,0.932,0.00030015,0.000627,,0.659,,0.8805000000000001,8.507e-05,0.0725,0.456,0.3704,0.6852,0.7377,0.1793,-0.2879,0.9994,1.0
PULSAR_OBS_125,PULSAR,PSR J1016-585,PL0028,11.16,-5.267445420148568,-4.896880746454286,-5.567672207738396,-5.207188228751853,-5.3375254962496905,-4.9457700901366035,-4.5977386175453185,-5.680685695909487,-4.560509409610316,-5.478208350360878,-4.638461028730721,-5.004540313378937,-12.995678626217355,-5.101614929555704,-13.344928828392172,-13.29332701459102,-14.293538262368646,-4.997116325052856,-14.38310457359924,-14.495937117321308,-13.802995271976956,-13.036542739883295,-13.863279432843592,-13.24838029325118,-13.130826972678316,-13.071911540335028,-13.933301449577005,-13.02296266477532,-5.048779085979089,-12.958212681028247,0.0,0.00453325,,0.3105,0.004615,0.00536625,,0.1985,,0.18450000000000005,0.000130757,0.3373,0.3548,0.5365,0.4354,0.4541,0.2692,0.2167,0.6184,0.6952
PULSAR_OBS_130,PULSAR,PSR J1023+0038,PL0030,51.61,-4.712870379280888,-4.433209087618408,-4.528855034839367,-4.6983190507064245,-4.728855682050922,-4.4469669837975605,-3.9673812391492795,-4.54500278269054,-3.959397659885927,-4.5141366704026655,-3.976336081802207,-4.4621809049267265,-12.432620692349019,-4.330088348159685,-12.790227701989002,-12.774582158223104,-13.259163792942688,-4.295849483160201,-13.274006741075278,-13.289290434275664,-13.30434324006381,-12.441771578196676,-13.32002730572258,-12.760010203648525,-12.58236226034777,-12.56719099496683,-13.336299074610352,-12.553307533628473,-4.312025379965443,-12.423658649794207,5.0,0.0112148,,0.8384,0.0148422,0.0185188,,0.6920000000000001,,0.9336,0.0028673160000000004,-0.2099,0.2986,0.0718,0.3204,-0.1868,0.2767,-0.233,0.0949,0.1181
PULSAR_OBS_126,PULSAR,PSR J1023-574,PL0029,22.45,-5.558933593360738,-5.161591721505814,-6.158096328013608,-5.440093374963888,-5.734946211495985,-5.25987426303427,-4.9136401693252525,-6.590521940721531,-4.831797253157369,-6.205024255948866,-5.014214382227395,-5.396422631848533,-13.360812440064244,-5.4108046490816974,-13.775279223942421,-13.653510107432913,-15.07088774334534,-5.189151100443008,-14.997583378960272,-15.575207994487318,-13.989276134608225,-13.461426266193145,-14.108016769148033,-13.558071680206703,-13.563042669330551,-13.426432226960777,-14.284080182566422,-13.328179439816749,-5.291196817055418,-13.279096829186544,0.0,0.0019663333333333334,4.75,0.20566666666666664,0.002055,0.002696,3.6910000000000003e-06,0.2796666666666667,0.7545,0.3593333333333333,0.00013855,0.9994,0.341,0.8014,0.5103,1.0,0.1568,0.6377,0.9994,1.0
PULSAR_OBS_127,PULSAR,PSR J1023-574,PL0029,22.45,-5.4750848524601325,-4.914352711703144,-5.985899678480378,-5.4084901910053444,-5.553773598221837,-4.957818405484233,-4.655804284128565,-6.266642212074414,-4.61852390972497,-5.823908740944319,-4.6965879294032575,-5.005946936412324,-13.001522696963491,-5.17640580213892,-13.442956212495089,-13.39572641479733,-14.735182176990463,-4.9588916733937936,-14.951946826884393,-15.441891698369453,-14.007711646202907,-13.042344833056507,-14.073400346092972,-13.329449876209008,-13.085286713026376,-13.037110012608206,-14.150826366901171,-12.993533957750769,-5.1250313959817895,-12.96417017474717,1.75,0.002234425,4.75,0.698,0.002859375,0.00336825,3.6910000000000003e-06,0.55925,0.7545,0.76125,0.000448305,0.5134,0.5359,0.7527,0.6027,0.6889,0.4653,0.3392,0.8282,0.9001
PULSAR_OBS_129,PULSAR,PSR J1023-574,PL0029,22.45,-5.4806971507645725,-4.8492435601396915,-5.946153573147748,-5.424004379796734,-5.5502131530142265,-4.885055584287415,-4.603277721496227,-6.184289460211037,-4.57218942732401,-5.799970733446231,-4.636764195516307,-4.924453038607469,-12.968591535748374,-5.1140601063560185,-13.403234496739525,-13.363746264526787,-14.82885884897162,-4.938230963250713,-15.082336975672623,-15.845880474484153,-14.007269796045856,-13.002438884366413,-14.063184768802365,-13.303788691601346,-13.042823869595153,-13.00256992620253,-14.131708311982145,-12.965772739229449,-5.0716246338152216,-12.93704216591549,0.3333333333333333,0.004052333333333333,4.75,0.5416666666666666,0.004143,0.004665666666666666,3.6910000000000003e-06,0.2533333333333333,0.7545,0.29666666666666663,0.00012760666666666667,0.4685,0.5971,0.7764,0.6502,0.634,0.5428,0.3129,0.8370000000000001,0.8963
PULSAR_OBS_128,PULSAR,PSR J1023-574,PL0029,22.45,-5.419075024324381,-4.9613798380502985,-6.311847244408432,-5.367340286706087,-5.4816176844546565,-5.002133273760856,-4.676747899828314,-6.862645888629268,-4.643591672961018,-6.08460016478773,-4.712870379280888,-5.047159143324299,-13.120560034004784,-5.196854376981394,-13.55909721210332,-13.515031435091515,-15.331055265542266,-4.94343814814054,-15.010622393839101,-15.587327657770757,-13.965772739229449,-13.158953534590696,-14.017502630802287,-13.400910731407489,-13.219466674683595,-13.17153345264732,-14.079981083971086,-13.128368695462447,-5.151211293090483,-13.085286713026376,0.0,0.0036616666666666655,4.75,0.18233333333333326,0.003715666666666667,0.003921333333333333,3.6910000000000003e-06,0.16333333333333333,0.7545,0.4003333333333334,6.708333333333333e-05,0.7533,0.4485,0.8376,0.5116,0.8876,0.3829,0.6115,0.9032,0.96
PULSAR_OBS_131,PULSAR,PSR J1028-5819,PL0031,6.7,-5.427128397799519,-5.1698606125746585,-4.934420285271552,-5.3218459619895615,-5.566230166075134,-5.2680890578831265,-4.629857152948898,-5.0472559759851015,-4.569441230477242,-4.8449677712090296,-4.700057099977234,-5.404724288197901,-13.197363081917189,-5.0509517076843355,-13.588666551387432,-13.489300869410608,-13.581698708680255,-4.8796811271792055,-13.671212799645465,-13.784098186795967,-13.930701987884472,-13.267767119779506,-14.035929029442046,-13.410050398674292,-13.584525831890767,-13.448062304635165,-14.175093528697886,-13.349692476868064,-4.956500184421527,-13.136855653747332,0.5,0.00267875,,0.5425,0.00293275,0.003425,,0.40225,,0.522,0.00026656,-0.5309,0.1886,-0.5215,0.3629,-0.3966,0.0044,-0.649,-0.3835,-0.233
PULSAR_OBS_132,PULSAR,PSR J1044-5737,PL0032,4.57,-5.8271053022478245,-5.558776325757386,-5.0901231820096084,-5.662341108973857,-6.095933948085498,-5.723538195826756,-4.9546770212133415,-5.240785568765756,-4.870954940112042,-4.984221243610959,-5.065400561781927,-5.992679047077257,-13.492144128304167,-5.393489655682813,-13.935954037135515,-13.783431670795,-13.605548319173785,-5.143150321274828,-13.711527199400216,-13.862013267276465,-14.26800855098107,-13.602929450040591,-14.432855954804342,-13.67445868200224,-14.24580461181016,-13.977159389123473,-14.701583619938704,-13.81219736128158,-5.247855479957648,-13.408490191005347,0.25,0.001197925,,0.64375,0.0013400999999999999,0.0023960500000000003,,0.485,,0.68925,0.0002111525,-0.7083,0.1387,-0.7789,0.4191,-0.5578,-0.1643,-0.8239,-0.6408,-0.4666
PULSAR_OBS_133,PULSAR,PSR J1048-5832,PL0033,7.43,-5.882397308309916,-5.57170318601712,-5.978397283971758,-5.79805693659835,-5.993533957750769,-5.6552148773673405,-5.220042948753093,-6.1177031990623485,-5.1651979459512996,-5.878768544850378,-5.282828973167691,-5.758453519403452,-13.662740460249724,-5.757677264709095,-14.140357421090656,-14.054373876285913,-14.702239488900867,-5.5924663372476235,-14.809108283077832,-14.95078197732982,-14.382475465113707,-13.727926212499991,-14.466736483221286,-13.981102366403698,-13.862645888629267,-13.759201228882668,-14.578067186721492,-13.675923420260515,-5.673705112181509,-13.605898697959955,0.25,0.00103015,,0.71575,0.0011083999999999998,0.0018949000000000001,,0.4375,,0.5627500000000001,0.0001258425,0.1074,0.2673,0.2142,0.4016,0.2767,0.12300000000000001,-0.0606,0.366,0.5066
PULSAR_OBS_134,PULSAR,PSR J1057-5226,PL0035,35.28,-4.903785414653594,-5.177505014721249,-4.005814871797683,-4.8777841217271725,-4.931814138253839,-5.219538667138282,-3.948461609484673,-4.02086153045319,-3.936291440608583,-3.9922522219992596,-3.9609826780025883,-5.266080848987609,-12.237021509132257,-3.4216292417643768,-12.553338589045689,-12.538059000450875,-12.279262022981575,-3.3622111706262165,-12.293367549126707,-12.308741641866886,-13.487449007095787,-12.249568751339798,-13.513711239039436,-12.523585047839811,-13.445147565627945,-13.399680670248339,-13.541513236201794,-13.3585258894959,-3.3908791978935118,-12.224753740259766,0.0,0.0118208,,0.419,0.0118586,0.012075200000000001,,0.11540000000000003,,0.5596,5.08934e-05,-0.7758,-0.34600000000000003,-0.8951,-0.2942,-0.7626,-0.3954,-0.7901,-0.8844,-0.8738
PULSAR_OBS_136,PULSAR,PSR J1101-6101,PL0036,31.13,-4.8449677712090296,-4.290814870449754,-5.287013766405617,-4.818442226137214,-4.873219422987991,-4.30715308072277,-4.010238812281222,-5.361410916707284,-3.9965394678904937,-5.223444089296739,-4.0244303421063385,-4.324221658325915,-12.351054817834328,-4.480536914367193,-12.759885263491418,-12.7335387478382,-14.009972101229705,-4.373930766281196,-14.07376047895414,-14.153477331583714,-13.38184726662148,-12.36612773734167,-13.40837896178668,-12.709581152366324,-12.41060897686307,-12.39254497678533,-13.436756298859606,-12.376233999866068,-4.423949044497788,-12.337336590425966,0.0,0.012150624999999998,0.75,0.39899999999999997,0.0122095,0.01237675,1.99805e-06,0.14575000000000002,0.3365,0.66025,6.4098e-05,0.466,0.5509,0.7826,0.5765,0.5315,0.5253,0.4004,0.8095,0.8376
PULSAR_OBS_135,PULSAR,PSR J1101-6101,PL0036,31.13,-4.872247484167027,-4.280420142286276,-5.138405855356135,-4.788612447063142,-4.975514332300833,-4.333762904104194,-4.026041313893296,-5.389446294682906,-3.9821322810364954,-4.987584625237567,-4.074894273190337,-4.3945872018469485,-12.474048658751988,-4.555552340718644,-12.927440580235414,-12.86670385344179,-13.639595945270061,-4.2356893393827715,-13.790216985151485,-14.04138834223512,-13.368657713516063,-12.523023534240473,-13.452102282436902,-12.780855754019449,-12.594995334949632,-12.534022631714175,-13.555486793665954,-12.480565805086295,-4.491494521397208,-12.430041181903405,0.25,0.010369499999999999,0.75,0.679,0.01135875,0.01340175,1.99805e-06,0.39399999999999996,0.3365,0.5207499999999999,0.00087915,0.2786,0.5534,0.6227,0.6352,0.4853,0.4653,0.0731,0.7283,0.8239
PULSAR_OBS_139,PULSAR,PSR J1111-6039,PL0038,23.2,-5.10419084983087,-4.6192462291961,-5.763462738511306,-5.072578304949581,-5.138346129786089,-4.642446280256919,-4.3879582553547305,-5.8474059220725305,-4.369572124974976,-5.693146251306993,-4.407046428452135,-4.666955970176512,-12.714442690992227,-4.857654341009418,-13.132347519704627,-13.10972992056602,-14.504178246614096,-4.809138505652626,-14.574302786637409,-14.658169943079491,-13.66094626429086,-12.733533104559758,-13.692503962086787,-13.087846947019848,-12.787812395596044,-12.763462738511304,-13.726767165956955,-12.740167300936516,-4.833860104844693,-12.696156225111347,0.5,0.007245524999999998,,0.498,0.007469274999999998,0.0077164999999999985,,0.3505,,0.4705,0.00017364675,0.6408,0.4872,0.8364,0.5203,0.6952,0.4516,0.5853,0.8595,0.8826
PULSAR_OBS_140,PULSAR,PSR J1112-610,PL0039,11.04,-5.836242476018044,-5.1855526214775125,-6.381638068890122,-5.752763450493236,-5.946153573147748,-5.239577516576788,-5.029746130405212,-6.652084813498309,-4.985479461242076,-6.216310763652682,-5.078938109209722,-5.301290650557413,-13.35971737030332,-5.531954121376781,-13.81371793712833,-13.755190174521024,-15.057644650292325,-5.393341376934295,-15.22643295107394,-15.50626319772316,-14.358823453386885,-13.408824049688208,-14.443215217692973,-13.633380207221586,-13.460046158343607,-13.3981572102179,-14.55455148573395,-13.343997679317045,-5.469254893827275,-13.315513707811265,1.0,0.0014767,2.75,0.6112500000000001,0.001616275,0.003188525,3.465535e-07,0.5115,0.45675,0.5297499999999999,0.00023271600000000005,0.5597,0.5996,0.8064,0.6765,0.7239,0.5166,0.3816,0.8695,0.9238
PULSAR_OBS_141,PULSAR,PSR J1112-610,PL0039,11.04,-5.743763466794078,-5.240181122625174,-6.385841290490825,-5.6779875614175985,-5.821598658466245,-5.284916329305073,-4.962573502059376,-6.6759234202605136,-4.924818145381309,-6.213461519502197,-5.003838706631993,-5.334888262924949,-13.338850142755213,-5.4879589853354025,-13.782090918557053,-13.733725017176626,-15.21488380497808,-5.298091965153211,-15.439854160150952,-15.983802646487561,-14.229516190568892,-13.380280734388275,-14.295334814545472,-13.67846909028204,-13.436756298859606,-13.386686838544538,-14.37294153599901,-13.341797746612984,-5.436416879255601,-13.301029995663981,0.0,0.00138005,2.75,0.33875,0.0014119750000000002,0.0016891999999999999,3.465535e-07,0.28675,0.45675,0.496,4.78355e-05,0.6171,0.4847,0.7801,0.5565,0.7614,0.4091,0.4616,0.8507,0.9126
PULSAR_OBS_144,PULSAR,PSR J1119-6127,PL0040,19.93,-5.339229356472303,-5.275888046038788,-5.869023308394383,-5.273843533827245,-5.4211316713339714,-5.356646038023137,-4.851089006890644,-6.0567033854333445,-4.802443786846464,-5.744004273277597,-4.905878404159439,-5.4560560575170935,-13.348915910756988,-5.385343188215621,-13.816758635577633,-13.739656666566221,-14.59482445378201,-5.235761082584588,-14.719649306953995,-14.9072793553159,-13.909389292171593,-13.404614019190856,-13.975104039892516,-13.67257362747154,-13.570732333566832,-13.47134035476501,-14.058140873474624,-13.390512310146717,-5.311224344727155,-13.299642472177341,0.5,0.0022858,2.8,0.436,0.00252395,0.004111975,9.34854e-07,0.419,0.6044,0.42875,0.00031228,0.5422,-0.015,0.3904,0.1118,0.6702,-0.1468,0.4116,0.5347,0.669
PULSAR_OBS_143,PULSAR,PSR J1119-6127,PL0040,19.93,-5.212185432936977,-5.215953584191887,-5.860120913598763,-5.178945244953113,-5.248182212263121,-5.257117828562726,-4.741602195904491,-5.948076083953892,-4.717151397165356,-5.787279845582157,-4.769295686387432,-5.302683458267618,-13.304781081094847,-5.237192442217387,-13.735900300399914,-13.698566298162135,-14.626720106722505,-5.159316903287337,-14.699621935129294,-14.787279845582153,-13.796423225022027,-13.332920794535784,-13.827689031478045,-13.66524877860353,-13.522734004575147,-13.47638358094563,-13.86359655186601,-13.434506370131135,-5.195799211711089,-13.279840696594045,0.5,0.0031915,2.8,0.5565,0.003268325,0.00397775,9.34854e-07,0.29899999999999993,0.6044,0.7190000000000001,0.00010692249999999997,0.6334,-0.0512,0.5365,0.0106,0.6927,-0.1143,0.5753,0.6034,0.6677
PULSAR_OBS_142,PULSAR,PSR J1119-6127,PL0040,19.93,-5.268814292366,-5.274088367704953,-5.924453038607469,-5.234256958578956,-5.306273051076354,-5.316682738078117,-4.794795636051855,-6.0258108088818325,-4.768020973168496,-5.8474059220725305,-4.823041019413092,-5.367340286706087,-13.385102783966866,-5.297495364071823,-13.817343100505333,-13.775472634794793,-14.663140179083193,-5.222245586492933,-14.740406121114054,-14.84163750790475,-13.844663962534938,-13.413750361133962,-13.879097182385475,-13.738256698491965,-13.62105730138656,-13.569924944448061,-13.916497380169732,-13.526951194911463,-5.257850120321573,-13.358129454523688,1.5,0.002621525,2.8,0.58,0.0028148,0.00416175,9.34854e-07,0.42675,0.6044,0.63525,0.00024166825,0.6371,-0.05,0.5328,0.0156,0.6952,-0.1156,0.5703,0.6071,0.6727
