obs_id,class,src_n,src_id,significance,photflux_aper_hilim_s,photflux_aper_hilim_m,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_s,flux_aper,photflux_aper_hilim,flux_aper_hilim_s,photflux_aper_lolim,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_b,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_lolim,flux_aper_h,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim,flux_aper_s,photflux_aper,var_sigma,kp_prob,var_inter_sigma,ks_prob,var_index,var_prob,var_inter_index,var_mean,var_inter_prob,var_max,var_min,hard_hs,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_ms,hard_ms_hilim,hard_hs_lolim,hard_hs_hilim,hard_ms_lolim
NS_OBS_127,NS,H 1658-298          ,NS0024,31.12,-5.721703791908727,-6.182236367719632,-5.468393368067279,-5.575118363368933,-7.847282717377607,-5.8425432318657755,-6.730487055782085,-5.726998727936263,-6.37509939779551,-6.815271655209012,-6.543330370576242,-6.010416710688995,-14.808280778343066,-5.840138163945322,-14.515415470717153,-6.21648231419255,-14.32376378323669,-14.744004273277598,-14.435333935747911,-14.596707854841744,-14.804100347590769,-15.40483458520977,-14.856672870007953,-15.046269294405267,-15.045082446265042,-15.705080824445883,-15.0494404383882,-14.633995661512856,-14.636200054520893,-6.043966106351032,9.129e-05,0.7293333333333333,4.57944e-05,0.6993333333333333,1.0,0.59,7.8,0.0005602000000000001,1.0,0.0010706333333333337,0.0004981333333333334,-0.9994,-1.0,-0.9994,-0.2067,-0.5522,-0.3179,-1.0,-0.664,-0.7427
NS_OBS_126,NS,H 1658-298          ,NS0024,31.12,-5.604324214730064,-6.099851439280656,-5.3597173703033185,-5.435689090039396,-8.184422251675732,-5.689944262249107,-6.447331783887807,-5.5338741295817995,-6.239728339457938,-6.883392256011751,-6.59328954139021,-5.803823814960028,-14.708307103832865,-5.6621535406548205,-14.443818153347086,-5.957413462998478,-14.264401100301821,-14.793443955900972,-14.34524606674707,-14.444663672004733,-14.643400564275028,-15.176004408844033,-14.828566099056992,-14.878928888899944,-15.094365998673046,-15.735771553852906,-14.968187728669632,-14.588094225243182,-14.529442514782724,-5.7818007173633115,0.00011698333333333335,0.38,4.57944e-05,0.321,0.6666666666666666,0.5066666666666667,7.8,0.0008065666666666668,1.0,0.0013932999999999999,0.0007216666666666668,-0.8819,-0.8763,-0.6209,-0.3054,-0.5684,-0.4141,-0.9763,-0.7651,-0.7064
NS_OBS_124,NS,H 1658-298          ,NS0024,31.12,-4.240709966975696,-4.4972998246894385,-3.8446639625349377,-3.8607507824283935,-5.350373113159471,-4.261219441515631,-4.5503673495299255,-3.877784121727173,-4.5230235342404725,-5.264002115908206,-5.191991700089599,-4.284163724835007,-13.14069954832008,-4.306645965913574,-13.047837425785536,-4.353359094164064,-12.730720610228099,-13.56719099496683,-12.746661994673893,-12.763966852882366,-13.091246980815466,-13.17992996568767,-13.126970187938955,-13.166536688887305,-13.639595945270061,-13.726535727378652,-13.152612448972606,-13.116960078849585,-13.068338760315518,-4.329123578749818,0.004137880000000001,0.8956,4.57944e-05,0.741,4.2,0.7116,7.8,0.01841302,1.0,0.024624600000000003,0.00781682,-0.8195,-0.7402,-0.6933,-0.6427,-0.2923,-0.258,-0.8488,-0.7889,-0.3279
NS_OBS_125,NS,H 1658-298          ,NS0024,31.12,-4.886056647693163,-5.254690940059172,-4.560509409610316,-4.591420874591332,-6.596879478824183,-4.923723744595782,-5.3668346463160965,-4.624519285381427,-5.307153080722769,-6.2839966563652006,-6.111820506081675,-4.964970717797631,-13.839783654985466,-4.980393586710286,-13.676541633150531,-5.076766346516846,-13.428407616638694,-14.133771752620351,-13.459295216689238,-13.492548939098029,-13.755228238504705,-14.01886121735934,-13.906578314837766,-13.89773098695693,-14.30592153791924,-14.61888491929015,-13.959002307576512,-13.78936049384585,-13.714217726220605,-5.025893776592833,0.000379355086,0.4392,4.57944e-05,0.3236,0.2,0.416,7.8,0.00345498,1.0,0.005595360000000001,0.00316656,-0.9157,-0.8863,-0.8057,-0.7139,-0.4172,-0.3529,-0.9525,-0.8738,-0.4791
NS_OBS_130,NS,H 1658-298          ,NS0024,31.12,-6.259637310505756,-6.303468880030392,-5.842241113953136,-5.932557157223619,-7.797239312606799,-6.3931888530810355,-6.589391457431632,-6.0471107350890705,-6.419987887470577,-7.037535953942099,-6.786482243003695,-6.600845666041782,-15.094085446672395,-6.069590990428701,-15.05576415620652,-6.546299526640228,-14.636764195516307,-15.193684330191884,-14.730954290342375,-14.851705902565255,-15.396963943749476,-15.216596718877435,-14.93218548883816,-15.313147530929855,-15.473531487530522,-16.7956086680807,-15.047837425785536,-14.952662816802404,-15.189297139052885,-6.388421126886683,1.2379666666666666e-05,0.5633333333333334,4.57944e-05,0.5366666666666666,0.0,0.4366666666666667,7.8,0.0002431333333333333,1.0,0.0003398666666666666,0.0002387666666666667,-0.6234,-0.8176,-0.5909,-0.3304,-0.0362,0.2042,-0.8438,-0.3504,-0.263
NS_OBS_133,NS,IGR J00291+5934     ,NS0028,18.99,-4.823619307756728,-4.920456992597094,-4.367340286706087,-4.403292970318553,-5.518557371497695,-4.876148359032914,-5.032498825277159,-4.442492798094341,-4.9730583720409705,-5.3935111495573524,-5.296622631487652,-4.935542010773082,-13.464864179387414,-4.816616257947305,-13.625801742070918,-4.920753614665414,-13.132061349109216,-13.53625627875294,-13.168066269533256,-13.207328210858432,-13.737786294523584,-13.661742769753745,-13.549750891680636,-13.524437762083442,-13.633203616713269,-13.758204568704803,-13.602233743873551,-13.412457398806383,-13.678194516142463,-4.869724141296653,0.0015614375,0.83925,1.0194e-05,0.87525,3.75,0.69525,7.25,0.00620475,0.95075,0.008687,0.004344499999999999,-0.5347,-0.5565,-0.4485,-0.3379,-0.1124,-0.0256,-0.6315,-0.4354,-0.1993
NS_OBS_135,NS,IGR J00291+5934     ,NS0028,18.99,-5.370998380713007,-5.247260306064672,-4.5846927077744315,-4.680269505669775,-5.1494762911210055,-5.576754126063192,-5.673254620434678,-4.802995271976954,-5.404393565134397,-4.9694002780340485,-4.848323769152953,-5.9812995013337575,-13.567797410446188,-4.882165481456251,-14.063787955679754,-5.284096889734551,-13.086610056368244,-13.141102042767994,-13.182170300254395,-13.313810765755976,-14.674074044228533,-14.294050805089705,-13.868060704789574,-13.735753744596286,-13.261933285222533,-13.442132038431977,-14.025258095499051,-13.4428466335474,-14.26954073995423,-5.116895272607621,0.0007242333333333334,0.2563333333333333,1.0194e-05,0.22066666666666668,0.3333333333333333,0.462,7.25,0.003880333333333333,0.95075,0.006688666666666666,0.003314666666666667,0.6171,0.2542,0.4797,0.6702,0.1824,0.5091,0.3904,0.8039,-0.1543
NS_OBS_134,NS,IGR J00291+5934     ,NS0028,18.99,-5.217240807376003,-5.459045191073868,-4.75300930075845,-4.793443955900972,-5.490259984429618,-5.277037191057509,-5.612610173661269,-4.838033383635925,-5.5290018303391255,-5.4015377995258484,-5.327902142064284,-5.346305204684918,-13.813094495211828,-5.1788534515027855,-14.020542681902153,-5.306290634204836,-13.378719832449587,-13.561615892965285,-13.419189027339053,-13.463820467862776,-14.14966014541652,-14.2185318571582,-14.064946410768936,-13.87692621376252,-13.635261444944602,-13.723998010037947,-14.1349552783069,-13.755711991039947,-14.08029446545088,-5.247198915177634,0.000194885,0.5337500000000001,1.0194e-05,0.50975,0.5,0.3685,7.25,0.00251375,0.95075,0.00299425,0.0023081,-0.1374,0.0306,0.1549,0.2742,-0.2848,-0.1805,-0.2505,-0.0231,-0.3866
NS_OBS_132,NS,IGR J00291+5934     ,NS0028,18.99,-5.1187294960706415,-5.314616590198511,-4.638461028730721,-4.697452627512513,-5.41884710803371,-5.203356296214883,-5.536554968229573,-4.7657358756212105,-5.411616231621271,-5.279675282582558,-5.179929965687673,-5.31569335392837,-13.609298874691492,-5.0567231805281265,-13.905528871358356,-5.241042713338769,-13.257589119419508,-13.410832609453953,-13.316052869248487,-13.383629527708733,-14.102647865655687,-14.172760000494357,-13.95078197732982,-13.708004361825168,-13.510463370517904,-13.649751981665835,-14.047837425785536,-13.531209737900387,-13.990549104201307,-5.149243520691135,0.0008537499999999999,0.49425,1.0194e-05,0.70275,1.25,0.639,7.25,0.003084,0.95075,0.006465499999999999,0.0023345,-0.0862,-0.0144,0.1649,0.3304,-0.2448,-0.0881,-0.253,0.0793,-0.3941
NS_OBS_136,NS,IGR J17464-2811     ,NS0030,6.94,-5.204258979130755,-5.3192113884933185,-3.6880343396316335,-3.746419710437817,-3.87484417041947,-5.483068191131988,-6.9527251326158215,-3.8138916201867943,-5.610302451793613,-3.8063189704587184,-3.746904414150968,-6.483068191131988,-12.256451824642387,-4.073880932856157,-14.030211462585061,-4.2405734634808105,-11.805208242278075,-11.7972393126068,-11.86359655186601,-11.931072388317927,-15.702239488900867,-15.583359492661721,-13.970616222314789,-12.325973450988956,-11.856672870007953,-11.925183559354824,-14.26106096879652,-12.19437573546735,-14.322119418488407,-4.165908798358651,0.00021445,0.1145,8.355125e-05,0.08299999999999999,0.0,0.0985,4.0,0.054845000000000005,0.633,0.055154999999999996,0.05462,0.9594,0.9375,0.9694,0.9925,-0.1986,0.3142,0.92,0.9888,-0.639
NS_OBS_328,NS,J1748-2021#1        ,NS0055,28.02,-5.176851940189307,-4.9846402445907865,-4.490797477668896,-4.52157781225992,-5.447453452044339,-5.229884705212898,-5.069968385049028,-4.554863031286696,-5.025304128090316,-5.358724242768087,-5.285083752006416,-5.290221398151775,-13.63744213344551,-4.958843477313736,-13.987162775294829,-5.045014999508534,-13.212114649059075,-13.499214827082545,-13.24313577593945,-13.276462238467946,-14.100398340853882,-13.697669071315598,-13.612432220582809,-13.687374188871393,-13.572838597074034,-13.661543506395395,-13.653060537301009,-13.591240210410858,-14.040005161671585,-5.001810433362444,1.9981e-05,0.2415,0.000507937325,0.218,0.0,0.095,6.0,0.0052165,0.8590000000000001,0.00523925,0.00519525,-0.1412,-0.4503,-0.3623,-0.2742,0.2336,0.3079,-0.248,-0.0331,0.1568
NS_OBS_332,NS,J1748-2021#2        ,NS0056,6.25,-6.193074223116268,-5.90622821850127,-5.329012396989966,-5.391687957302673,-5.6831912479469775,-6.326610421811695,-6.10419084983087,-5.4699284311626215,-5.991399828238082,-5.596364810209452,-5.524038410807576,-6.534171184642563,-14.057849273657252,-5.621506710112816,-14.98296666070122,-5.786349451539,-13.748118545447474,-13.715343717211486,-13.814457845145625,-13.898252926053633,-15.324221658325913,-14.685290307044827,-14.489723155582645,-14.148313684557571,-13.789146634685107,-13.87778412172717,-14.573976984310123,-13.985080631123607,-15.116622510251661,-5.694519651346794,2.47319533333333e-05,0.4506266666666667,1.26665e-06,0.5121066666666674,0.16333333333333344,0.47261999999999943,6.0,0.0003373576666666663,0.88775,0.0004981493333333341,0.0003272266666666662,0.6883,0.3117,0.431,0.5403,0.3623,0.539,0.5765,0.7889,0.17800000000000002
NS_OBS_331,NS,J1748-2021#2        ,NS0056,6.25,-6.237546517636452,-6.1652614810961595,-5.780939667551138,-5.912218582190458,-5.683191247946978,-6.422048872270246,-6.5787252087896535,-6.114695332411031,-6.319120825573188,-5.596364810209467,-6.90204892900585,-6.7775436633207535,-15.242786230906887,-6.129806854765935,-15.055221318876493,-6.620295730975553,-14.751536282448967,-14.942714355581785,-14.9072793553159,-15.152921137934284,-15.595166283380063,-15.240407691354024,-14.826813731587727,-15.513682891760814,-13.789146634685103,-13.87778412172718,-14.980883709552927,-14.946437568736465,-15.239728339457937,-6.3804892791615035,2.216733333333333e-05,0.5093333333333333,1.26665e-06,0.5706666666666668,0.3333333333333333,0.4866666666666668,6.0,0.00027350000000000003,0.88775,0.00041,0.00026296666666666664,-0.9994,-1.0,-0.9994,-0.5828,0.0924,0.4104,-1.0,-0.5128,-0.2292
NS_OBS_329,NS,J1748-2021#2        ,NS0056,6.25,-6.039862325136205,-6.2484129949176905,-5.639406586434751,-5.751046384504293,-5.683191247946978,-6.183758700008219,-6.745693667668713,-5.912573542963715,-6.4244657816801345,-5.596364810209467,-6.565111879132683,-6.4004444090140185,-15.00371823203753,-6.060670480663072,-14.856360764725457,-6.44362512285026,-14.548981547844546,-15.014798141635428,-14.680269505669775,-14.869344650977972,-15.216811308924742,-15.37757872602433,-14.880414225038214,-15.225994269741788,-13.789146634685103,-13.87778412172718,-15.056406567231633,-14.789113228702098,-15.000130307891732,-6.250990692619853,2.6666666666666667e-05,0.423,1.26665e-06,0.408,0.0,0.45799999999999996,6.0,0.00038173333333333336,0.88775,0.0005477333333333334,0.00037006666666666654,-0.9994,-1.0,-0.6321,-0.1718,-0.2698,0.0281,-1.0,-0.4104,-0.5415
NS_OBS_330,NS,J1748-2021#2        ,NS0056,6.25,-5.496754228534887,-6.130150348789281,-5.5595632338942265,-5.699278985215679,-5.683191247946978,-5.742321425130816,-6.528812397367152,-5.864570019742114,-6.258611849281011,-5.596364810209467,-5.6552148773673405,-6.362010219215316,-15.146606022549335,-5.535771346062252,-14.30900696790013,-6.9640702105432775,-13.82419836715172,-13.614393726401687,-14.541422216799027,-14.572856059474805,-15.164309428507574,-15.159175847381967,-14.78795875406849,-15.766369419835534,-13.789146634685103,-13.87778412172718,-14.874547947563908,-13.934466966034956,-14.544546031221373,-6.344381416458777,2.4686959999999976e-05,0.4540799999999999,1.26665e-06,0.5121066666666674,0.17000000000000007,0.4729066666666661,6.0,0.0003351929999999997,0.88775,0.0004912626666666674,0.0003261556666666663,-0.4422,-0.5671389999999998,-0.5271610000000008,-0.10393199999999991,0.01591800000000001,0.26290399999999975,-1.0,0.0806,-0.2770279999999994
NS_OBS_347,NS,J1748-2446          ,NS0057,18.31,-6.923359556329657,-6.527389802403955,-5.633950790199765,-5.747875447494357,-6.031283622533215,-6.402846677469982,-7.703334809738469,-5.913284336055117,-6.800244822746524,-5.855114581712858,-5.736363931411892,-7.1937099898260985,-14.2439632664697,-5.941744841770512,-15.771343041891065,-6.265340158963621,-13.844663962534938,-13.838631997765026,-13.951946826884393,-14.1059055726773,-15.503026546479578,-16.457548052624027,-15.105351696206483,-14.403159163160673,-13.950007143079855,-14.100288905428856,-15.37830453767072,-14.128516092272795,-15.252320277060775,-6.07813152305456,3.3860000000000004e-05,0.9179999999999999,1.176452e-05,0.6629999999999999,0.0,0.381,5.8,0.0005488,0.8356,0.000736,0.00053365,0.9994,0.624,0.802,0.9363,0.9994,1.0,0.8476,1.0,0.2067
NS_OBS_338,NS,J1748-2446          ,NS0057,18.31,-6.159204101152906,-6.156206801674088,-5.518844129171965,-5.710634048479968,-6.24899540011193,-6.439017944413765,-7.377993326993195,-6.090872058010738,-6.423773862550394,-5.849401769333201,-5.997833938243492,-7.761201437286083,-14.5396916347543,-5.676789164922353,-15.003444550366636,-6.759246132414048,-13.904830648568243,-13.985059650207065,-14.108908773532276,-14.53895190832934,-15.523396911499445,-16.0149329668495,-14.736127323134776,-15.223644646265619,-14.286173575619474,-14.230531571554497,-15.014932966849502,-14.245711307415256,-15.29396533928565,-6.2695730547339545,0.00031727689166666657,0.3379683333333333,1.176452e-05,0.36804833333333364,0.49333333333333335,0.4950733333333332,5.8,0.0014110918333333344,0.8356,0.0019961416666666645,0.000675251916666666,0.4997,-0.3167,0.4722,0.8289,0.0062,0.4866,-0.3304,0.8426,-0.5153
NS_OBS_341,NS,J1748-2446          ,NS0057,18.31,-6.656591406196142,-6.0440718431030485,-5.465339424171556,-5.5960220363306465,-6.103639154530684,-6.399137111501265,-6.689094370623858,-5.783570169123749,-6.249877473216599,-5.838931614528827,-5.675511766692344,-6.942476968501389,-14.096597975974069,-5.702633486240235,-15.486249849918174,-6.277645826872157,-13.677987561417599,-13.665546248849068,-13.80106813006779,-13.984640244590786,-15.477563590204745,-15.289036881004725,-14.643974142806876,-14.326403181790948,-13.829738284605046,-14.09739886933347,-14.849857838151443,-13.947052248855215,-15.243560491768873,-6.041292808912715,0.00012690000000000002,0.391,1.176452e-05,0.502,1.0,0.631,5.8,0.000782,0.8356,0.001519,0.0007205,0.9994,0.1568,0.4735,0.7302,0.9994,1.0,0.7302,1.0,0.4316
NS_OBS_337,NS,J1748-2446          ,NS0057,18.31,-5.924818145381308,-5.458171233218689,-4.545612532853045,-4.656788409820253,-4.959002307576508,-6.2000394725940176,-6.0602312245466505,-4.8065970969375815,-5.657182685364268,-4.785951320588059,-4.667157733005649,-7.137928280620006,-12.94393139869971,-4.864382418663797,-14.794254459057338,-5.162044176557876,-12.560509409610315,-12.551448260798422,-12.650528200785613,-12.764471553092449,-15.278952531261048,-14.517984423549287,-13.99097425791309,-13.071304649301435,-12.649558143464937,-12.784098186795967,-14.1791420105603,-12.84785236535403,-15.095392636184553,-4.986710796168541,0.0015967435166666666,0.6420949999999993,1.176452e-05,0.532308333333334,2.11,0.6256766666666671,5.8,0.0038021616333333338,0.8356,0.011959155666666664,0.001356647166666666,0.9307,0.6227,0.7758,0.9026,0.5859,0.8638,0.8526,0.985,0.2067
NS_OBS_335,NS,J1748-2446          ,NS0057,18.31,-6.068898254367361,-5.342752870116284,-4.464073258604432,-4.4875824513991605,-4.673050005834002,-6.195860567664648,-5.452471423540218,-4.5139948136377575,-5.394156460941911,-4.6439741428068775,-4.616543703475247,-6.388701637703571,-13.111380254691731,-4.890650977798773,-14.826813731587727,-4.952440110863173,-12.695294101787233,-12.708409174341998,-12.71851211205992,-12.743282254022512,-15.146545158631936,-14.020087589665284,-13.913284336055113,-13.139468431085284,-12.735890843694193,-12.764976840504776,-13.963371104637837,-13.084791127474528,-14.953895212753961,-4.921456186757574,0.0033336475,0.721,1.176452e-05,0.49425,3.5,0.6970000000000001,5.8,0.00597755,0.8356,0.022543,0.002114275,0.9457,0.6627,0.6996,0.7327,0.7295,0.8114,0.9275,0.9638,0.6415
NS_OBS_350,NS,J1748-2446          ,NS0057,18.31,-6.945726080217163,-6.758453519403452,-5.7662426370344875,-5.8437538096026564,-6.045660991397541,-6.407283827604555,-7.498803757972912,-5.938170692705301,-6.9804683154687455,-5.946153573147748,-5.865185629679541,-7.274875508220031,-14.171931163166294,-5.965050853323628,-15.827146284414011,-6.158033942338897,-13.926648297613099,-13.927015255372071,-13.99956592252068,-14.093988374728589,-15.503026546479575,-16.0977250795255,-15.357337668557966,-14.269194853169456,-14.003532109738282,-14.09653017149283,-15.579219380451436,-14.094938455016196,-15.242989738972167,-6.050675061072925,2.677e-05,0.2025,1.176452e-05,0.0795,0.0,0.35100000000000003,5.8,0.00046305,0.8356,0.00066305,0.0004533,0.9898809999999988,0.7189,0.8345,0.93,0.9135029999999992,0.9920920000000001,0.8228099999999999,0.99138,0.01901300000000001
NS_OBS_346,NS,J1748-2446          ,NS0057,18.31,-6.8604357338241515,-6.660151216962363,-5.907981529247202,-6.0808172709575,-6.4655931008621215,-6.409549201687792,-7.591581438253027,-6.39211625564301,-6.960982678002588,-6.174508970120568,-6.00864099736205,-7.3455689386863385,-14.471616858734636,-6.191637084360584,-15.775985188627136,-6.728332610681282,-14.029978734171634,-14.017186237868138,-14.180127178049455,-14.427942010073695,-15.51321172898951,-16.265126679126237,-15.222645686915794,-14.73760824416978,-14.180521871637875,-14.445389714773835,-15.523748203992966,-14.307342520235624,-15.251988332682142,-6.395584929511276,0.0001115987083333334,0.31063166666666675,1.176452e-05,0.3438966666666668,0.305,0.44760999999999995,5.8,0.0007002533666666666,0.8356,0.0016557153333333322,0.000559743749999999,0.9994,0.4553,0.7395,0.9375,0.5372,1.0,0.6577,1.0,-0.0056
NS_OBS_348,NS,J1748-2446          ,NS0057,18.31,-6.914352711703143,-6.7950664776458565,-5.71331903064507,-5.846490010699163,-6.135310965863148,-6.403958469986952,-7.381661771867442,-6.05217431555755,-6.803991641352887,-5.9515581964495965,-5.828566099056991,-7.162546331992795,-14.192126867996668,-6.03372917187417,-15.673869043289207,-6.392786318543086,-13.759700417997287,-13.778325002929229,-13.881074247174224,-14.050317309204795,-15.497933955224612,-15.89111219761165,-15.373967752170982,-14.36855623098683,-13.901356274182945,-14.085445301482364,-15.341871158911198,-14.061923300962773,-15.2345946646826,-6.196884445109973,6.025e-05,0.7325,1.176452e-05,0.8574999999999999,2.0,0.6890000000000001,5.8,0.00044905,0.8356,0.00116,0.0004268,0.9994,0.7489,0.9994,1.0,0.9994,1.0,0.8039,1.0,-0.2167
NS_OBS_342,NS,J1748-2446          ,NS0057,18.31,-7.1861522457711455,-6.572676213642754,-5.587707490676952,-5.670398751643481,-5.85294232897164,-6.402378891020278,-7.294649537114288,-5.779630367548607,-6.7920964696139485,-5.749579997691106,-5.666149854897455,-7.121738258176913,-14.127038551794422,-5.896740342703213,-15.962972120244224,-6.10863819114432,-13.757707095017071,-13.74593554708566,-13.835944708106547,-13.931443104927634,-15.503026546479578,-15.854182285508173,-15.124591439922936,-14.2302553777458,-13.82915179635669,-13.93218548883816,-15.351347304868776,-14.0423986982965,-15.244103900295833,-5.991676672745202,0.000150195,0.7705,1.176452e-05,0.6910000000000001,0.5,0.515,5.8,0.0007329999999999999,0.8356,0.0013645,0.0005788,0.9994,0.7264,0.8382,0.9325,0.9994,1.0,0.9288,1.0,0.4179
NS_OBS_339,NS,J1748-2446          ,NS0057,18.31,-6.933674074637962,-6.546375926408548,-5.834162375309873,-5.9763360818022075,-6.452594540332512,-6.404727843202101,-7.741362717275924,-6.204189475332592,-6.820448208834812,-6.183692400568059,-6.0189065768540715,-7.318156475335431,-14.48791958085454,-6.151333729306088,-15.82217502813532,-6.603914037749611,-14.041436116778033,-14.06419054619007,-14.17450897012057,-14.367340286706087,-15.503026546479578,-16.373249146316606,-15.178224532816534,-14.719402282562365,-14.224608028303388,-14.4817493486915,-15.452348341640029,-14.334184572009065,-15.251295464499421,-6.332010348060802,4.00144e-05,0.2780683333333335,1.176452e-05,0.34487416666666676,0.14833333333333334,0.38308333333333316,5.8,0.0005797215,0.8356,0.0007979455000000002,0.0005130281666666659,0.9994,0.3342,0.6371,0.8713,0.9994,1.0,0.7027,1.0,0.20800000000000002
NS_OBS_334,NS,J1748-2446          ,NS0057,18.31,-5.96980521464325,-5.998266287190999,-4.935542010773082,-5.2017638236320645,-5.898940645091884,-6.353315224388411,-6.633290823903576,-6.139661993429006,-6.280874239932282,-5.252510507741327,-5.011485634166334,-7.049990243621303,-13.77863793279643,-5.143694133566702,-14.814174640387034,-6.400772137226204,-13.12883586719705,-13.090872058010738,-13.404063093730825,-14.341893164493609,-15.462285816439843,-15.204057678722686,-14.666351243485297,-14.656000930942838,-13.3585258894959,-14.187822225841249,-14.840183117151064,-13.475985757484214,-15.183680551974806,-5.624336386039115,0.0005285261416666663,0.6150199999999998,1.176452e-05,0.548458333333334,1.4833333333333332,0.6138600000000003,5.8,0.0017439780000000015,0.8356,0.004693037999999996,0.0007735489166666664,0.9994,0.7152,0.9994,1.0,-0.3848,0.3079,0.6864,1.0,-1.0
NS_OBS_345,NS,J1748-2446          ,NS0057,18.31,-6.920456992597094,-6.8437538096026564,-6.012780770091995,-6.201832940284062,-6.772113295386326,-6.41437056017348,-7.577335300022181,-6.57413985492216,-6.904672444032547,-6.332733880617727,-6.126970187938956,-7.348492461223685,-14.764976840504776,-6.3051974393352905,-15.839231438138874,-6.962972120244224,-14.261298699565295,-14.301725423325633,-14.434034182553331,-14.74521031260279,-15.51321172898951,-16.275727460364358,-15.312471038785365,-15.098405472085005,-14.496073195806492,-14.856672870007953,-15.491178417843804,-14.55662747459512,-15.249521201616739,-6.5634000970254665,0.00011150460833333341,0.3139083333333335,1.176452e-05,0.349881666666667,0.295,0.4571166666666666,5.8,0.0006947479333333332,0.8356,0.0016478671666666656,0.0005500324166666658,0.9994,0.5589999999999999,0.9994,1.0,0.2973,1.0,0.614,1.0,-0.2655
NS_OBS_336,NS,J1748-2446          ,NS0057,18.31,-7.1257501772215965,-6.841336019186012,-5.6861327796308485,-5.798329820353419,-6.033389013318065,-6.40766803595567,-7.557557617492341,-5.9503943874050265,-6.868907959113407,-5.892450870255313,-5.786482243003695,-7.229113004020365,-14.333575627481242,-6.0094436083984295,-15.958212681028247,-6.290942148665457,-13.908684840302778,-13.943095148663527,-14.013004460275619,-14.150396341917553,-15.503026546479575,-16.142853390364582,-15.422048872270244,-14.47579867246408,-14.053007659251628,-14.200590520384871,-15.448527022395165,-14.217733463772712,-15.242989738972168,-6.1438755557577,3.669e-05,0.0455,1.176452e-05,0.0285,0.0,0.392,5.8,0.0005378,0.8356,0.0007481,0.0005216,0.9994,0.7976,0.9994,1.0,0.9994,1.0,0.8913,1.0,-0.0344
NS_OBS_340,NS,J1748-2446          ,NS0057,18.31,-7.058886272962898,-6.173730780606274,-5.515700160653214,-5.598427154323554,-5.87942606879415,-6.393588168849719,-6.521145032471337,-5.707522406332216,-6.313542489530889,-5.758702612890008,-5.669789215428473,-6.93167549304291,-14.02894460237351,-5.827789804161447,-15.963770455913705,-6.047910161777094,-13.660548558693561,-13.659754238432068,-13.736600668665998,-13.82915179635669,-15.487748772714676,-15.121018876606266,-14.759201228882668,-14.134795313896687,-13.749092300299143,-13.861697301833718,-14.89928491342692,-13.94319325696266,-15.242056168772253,-5.925384668171525,5.159666666666667e-05,0.5606666666666668,1.176452e-05,0.4183333333333333,0.0,0.4113333333333333,5.8,0.0006321333333333332,0.8356,0.0009716666666666668,0.0006076333333333334,0.9994,0.4179,0.5746,0.7102,0.9994,1.0,0.9051,1.0,0.6989
NS_OBS_344,NS,J1748-2446          ,NS0057,18.31,-6.293965339285648,-6.4222784754909785,-5.4817493486915,-5.566390156676282,-5.879755204453636,-6.4816176844546565,-7.136796140971371,-5.671620396561263,-6.646660904688695,-5.754734160542537,-5.662540738709343,-6.845576026885352,-14.159070969666965,-5.798643848789811,-15.130357655348403,-6.0380239333062455,-13.78277934435548,-13.78861244706314,-13.868381335650875,-13.974694134735232,-15.655804284128564,-15.722390785695907,-14.97757162881451,-14.281884614694825,-13.883392256011753,-14.004759798137185,-15.199489123105634,-14.063565433002772,-15.318035541005314,-5.900621536863612,3.086666666666667e-05,0.397,1.176452e-05,0.5666666666666667,0.3333333333333333,0.379,5.8,0.0005502633333333333,0.8356,0.0007518333333333334,0.0005374666666666666,0.6821,0.6102,0.7683,0.8976,-0.1799,0.2092,0.5103,0.8276,-0.5489999999999999
NS_OBS_349,NS,J1748-2446          ,NS0057,18.31,-7.140441427373946,-6.335452037753452,-5.633950790199765,-5.719649306953994,-5.9825492704894625,-6.403656883221506,-6.763714722551971,-5.833569886156718,-6.498803757972912,-5.8598063214213685,-5.7642191296724405,-6.950373687742893,-14.170294931507133,-5.780139478038113,-15.970210529168146,-6.214385475053176,-13.824778199656947,-13.82419836715172,-13.903089986991944,-14.006079041198713,-15.487748772714676,-15.34669098706152,-14.918652692195867,-14.370629142508584,-13.916139199133427,-14.033154576345087,-15.08186477383364,-14.03439289578686,-15.247683299085779,-5.946990741679034,3.9675e-05,0.4145,1.176452e-05,0.4785,0.0,0.349,5.8,0.0006316,0.8356,0.00092545,0.00061575,0.9994,0.4778,0.6359,0.7726,0.9994,1.0,0.9038,1.0,0.6352
