obs_id,class,src_n,src_id,significance,photflux_aper_m,photflux_aper_hilim_h,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_m,photflux_aper_h,photflux_aper_b,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_lolim_b,photflux_aper_lolim_h,flux_aper_b,photflux_aper_lolim,flux_aper_lolim,flux_aper,flux_aper_hilim_s,photflux_aper_hilim,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_m,flux_aper_lolim_b,flux_aper_m,flux_aper_hilim,flux_aper_lolim_h,flux_aper_h,flux_aper_lolim_m,flux_aper_hilim_h,photflux_aper,flux_aper_hilim_b,var_index,var_min,var_inter_index,kp_prob,var_mean,var_max,var_inter_sigma,var_prob,var_inter_prob,ks_prob,var_sigma,hard_ms,hard_hm,hard_hs_lolim,hard_hm_hilim,hard_ms_hilim,hard_hm_lolim,hard_ms_lolim,hard_hs,hard_hs_hilim
PULSAR_OBS_231,PULSAR,PSR J1745-2900,PL0081,107.91,-0.5206788984281528,-1.0280932793433426,-0.7003055474499315,-0.014048330337865629,-1.28719011644146,-0.8830978624261143,-0.8727040106454542,-0.6623224199087003,-1.0224800722370708,-0.9847117500823795,-0.6124761029257969,-0.5881726076746808,-0.8873346235738586,-0.3213451423761859,-0.6051635765286502,-0.6373903307934645,-0.15845831820685838,-0.8793791659816145,-0.5688997881999304,-0.8401393913557915,-0.06514145986177436,-0.8965483778175017,-0.39927076614492507,-0.7795942175847437,-0.8582414980742397,-0.858426909450727,-0.9247092434567618,-1.0037108102690326,-0.5448196586347545,-1.0308227345497318,-0.7299528108456065,-0.2560772151104083,,-1.1176120346166047,-0.5594214253591704,-0.3243835012585893,-0.9919027007433419,-1.0182075470192489,,-1.0384977583035657,-0.32747960230466683,0.2865312040898937,-1.2920774716390393,0.597691443262408,0.07177763734856228,0.7175569775584986,-1.3631108117266224,0.5854950245383825,0.6049486340416343,0.6240868874958722
PULSAR_OBS_260,PULSAR,PSR J1745-2900,PL0081,107.91,-1.4762528606581498,-0.702325450037641,-0.533748145795957,-3.3179866346072706,-1.3179830733503135,-0.6061845478339469,-0.6162564164631442,0.596197984515339,-0.7152752678958317,-0.7956881150658471,-0.4275523122734755,-0.39042623115362346,-0.6507722196028602,-0.47974145707114607,-0.769038561440893,-0.7890240729261754,-0.8432025271995383,-0.6495842775655176,-0.637916690716163,0.6601859273624464,-3.306918655462902,-0.6637043829405687,-1.5622225364069757,-0.9059365445123837,-0.6169232564648333,-0.6144647910131908,-0.7252006809919285,-0.727627845380706,-0.7112248970054824,-0.7604208291859385,-0.7299528108456065,-0.32061611766586284,,-1.2129145663554763,-0.5899182996705153,-0.3265764115240389,-0.9919027007433419,-0.9919135680450102,,-1.1888380697027838,-0.3275222374250395,-1.4930492594354854,1.1537222065905524,0.5825810386978041,1.1275570296631496,-1.0137792459114312,1.1388846758225555,-1.3417363306655257,0.6049486340416343,0.6240868874958722
PULSAR_OBS_249,PULSAR,PSR J1745-2900,PL0081,107.91,1.1253109723473438,-0.5041383285518598,0.7824823545231608,1.3998212502063978,-1.2626322778574413,-0.7041406398128711,-0.6308968007150222,-0.05763799802744247,-0.4229026382986577,0.932093345299911,-0.7833051947277754,-0.7954425047135345,-1.1319049726097006,-0.5065803444986905,-1.3346222653261972,-0.8674858951564733,0.7291564368155462,-0.4462502651132494,0.7506685373725324,0.20649161138695818,1.3782232530404999,-1.6195521726005253,1.1073308927016594,-0.7270570437260195,-1.6098372871886049,-1.1133009615879723,-1.0086148126188703,-0.9717771161684428,-0.30358609009173504,-0.9934935001316731,0.17505957155267482,-0.4404526054893372,,-0.6970937932544368,-0.3425371021001058,-0.20707046071349094,-0.9919027007433419,0.6674556217209092,,-0.32832997649282514,-0.12903533805561201,0.020831818027193673,-1.8147010041408362,-0.9120898128176167,0.08545008052137167,0.7195288363824235,-2.1213842395546445,-0.10714679060251979,0.6049486340416343,0.6240868874958722
PULSAR_OBS_221,PULSAR,PSR J1745-2900,PL0081,107.91,-0.9297851398137261,-0.7227440665342718,-1.0187509349891752,-0.7304004217820508,-0.38355566267224456,-0.5998287976042117,-0.569402174060893,-0.8136691412011352,-0.6950698320047103,-1.2775532656019302,-0.36208521144310774,-0.36411689808628755,-0.5813521589881082,-0.4277091822336018,-0.6705295332005966,-0.7202803050776049,-1.4462042850954357,-1.0636376916740937,-0.9653782474805473,-1.1180172246556146,-0.3933570426648952,-0.5594960631929172,-0.4434478809522242,-0.8948383835877879,-0.5271152350687818,-0.5574789243880193,-0.13439566560617497,-0.6912968220625504,-0.6700672622841823,-0.7128594977292493,-0.7299528108456065,-0.3412032106329191,,0.3453654262871243,-0.5547236745182813,-0.32085721339454976,-0.9919027007433419,-0.2004648009204223,,0.49932060769566433,-0.3110865396972546,1.0921241686998437,-0.026857799710495418,0.7085010767361716,-0.014592186596246878,0.9227387274020459,0.303988666763095,0.9614431074202775,0.6049486340416343,0.6240868874958722
PULSAR_OBS_245,PULSAR,PSR J1745-2900,PL0081,107.91,-0.5744389607521833,-0.8630881310040854,0.998242677982411,0.032963996402609386,-1.371714149943893,-1.0760259517982043,-1.114800611718739,1.0865039453212089,-0.8840234486718479,0.9466705838233157,-1.2696526350455979,-1.1885967464013933,-0.8179932161260195,-1.296555417208034,-1.389166125359486,-0.9579758801868417,0.7431537349034257,0.5099349748663934,0.9956447838474102,1.1089110559629172,0.03671138563665315,-1.2884995369285668,-0.7376559270640661,-0.6344344957276712,-1.2457714604774985,-0.7876946499883819,-1.311444899708724,-0.6008729035639536,-1.1790729439194683,-0.6277326097645285,-0.7299528108456065,-0.7568664210153908,,-0.6176917365477879,-0.7363957111356118,-0.31104972527268976,-0.9919027007433419,-0.37926385794524625,,-0.42083455122967,-0.3004531712652261,-1.4930492594354854,1.1537222065905524,-1.3213299364423103,1.1275570296631496,-0.9485191524515721,-0.6603162237005842,-1.3417363306655257,0.6049486340416343,0.6240868874958722
PULSAR_OBS_242,PULSAR,PSR J1745-2900,PL0081,107.91,-0.447806239272118,0.33384367704039014,1.941325093587406,0.008728028564830743,-0.6421482624278988,0.19189514312794922,0.2642015069599586,1.602991017160899,0.40797327514310894,1.738573340055427,0.09702234648687871,0.04312386705770696,-0.3251701067620495,0.3488862171170939,-0.30487304503404145,-0.08740470661495932,1.1317922873032207,0.3590317694126565,1.4093611026766426,1.2909032961835847,0.012173669547008992,-0.5827119132167556,-0.5218207095565853,0.02360031362383455,-0.5648610501690305,-0.3120381295213771,-0.48926250666281196,-0.194735634754882,0.5654974694650868,-0.20814734482528177,0.8192837924039479,-0.3031334276065372,,-0.6210356850298532,-0.22826849723092923,-0.07617691422850582,-0.9919027007433419,1.148416320458028,,0.45584871042360126,-0.13082750957575576,-1.4930492594354854,1.1537222065905524,-1.7456804646316075,1.1275570296631496,-1.9368581678651902,0.3812165476010937,-1.3417363306655257,-2.5096952647836748,-2.526980209599304
PULSAR_OBS_280,PULSAR,PSR J1745-2900,PL0081,107.91,1.4794510583489413,2.8736211520275674,0.2730461935534703,1.017422264796837,1.786506702381229,2.808092244715014,2.5990940211201843,0.8280137743656725,2.6378703146886027,0.2458297046935761,2.3208777924580652,2.394156055634735,2.7395012380835997,2.6235358486941083,3.2062001541254137,2.96034171890743,0.30389533520287554,2.6080643137148427,0.16311949094096934,0.618874062188823,0.7674449095711018,2.9620849492071395,1.1662178737289417,3.02144450930599,2.9853834101356203,2.7604300376216275,1.6490505051585984,2.864566884342512,2.9055629864374533,2.8478157463686853,1.8521081945703175,-0.6727207632532163,,0.9439322045768789,3.090191891849516,4.24121159280916,-0.9919027007433419,1.3613975501493623,,1.0064927425363999,3.5025882719089965,0.23087392565635995,0.5389153662484737,0.7399810862457628,0.19382920323211428,0.17274965333258943,0.9552075538294755,0.4478762485898744,0.37704786095685694,0.25040264841727383
PULSAR_OBS_251,PULSAR,PSR J1745-2900,PL0081,107.91,-0.20763004964862836,-0.279226582799834,1.2267153743767527,0.2597825660064812,-0.6694018606011496,-0.3073282394860149,-0.2751172846411982,1.053616022901363,-0.08669226271742363,1.078273630119493,-0.4590293559502561,-0.4271570387803697,-0.20841370749295254,-0.5707372276098481,-0.19923787709995733,0.04787233242964173,0.8733682898750148,-0.6145451782580399,1.023145938106202,1.114079669751342,-0.015332441339657053,-0.49932126237736896,-0.2885739414021097,0.17972485041415495,-0.43515625622902876,-0.15652771730170204,-0.6199524474663101,-0.0026466420935090315,-0.461399998991679,-0.07570696477026825,-0.7299528108456065,-0.007234813611782304,,-1.4603667540283356,-0.42942464799161884,-0.3144437773418278,-0.9919027007433419,-0.8788494584557832,,-1.6344250167414298,-0.32363933560142677,-1.2812779258340266,-0.4415695303584144,-1.241635144367827,0.14789312891391942,-1.6383444443596653,-0.2784347891567728,-1.140782306677061,-1.6439154212194866,-1.5594410176065707
PULSAR_OBS_237,PULSAR,PSR J1745-2900,PL0081,107.91,0.03566606133446769,0.14563221086130818,0.2735260070600769,0.04025631998122009,0.02206887038079782,0.24978001273304556,0.3197716193979819,0.9857264536373048,0.2147617882266944,0.22245988281355117,0.40804546093137656,0.34335365113596694,0.1949917304428257,0.6561902102803396,0.5729310692868087,0.4445366217395148,0.5753874024044721,0.2669013711255496,0.5340877938509714,1.2443396076391602,0.4283384007779958,0.29415405356852226,0.5696903685127626,0.3306977323133687,0.33010531559173034,0.23276465642085659,-0.28892893688262405,0.12992450117396154,0.5892400697584247,0.09487143259820997,1.8521081945703175,-1.3932690171001896,,0.9439322045768789,-0.19014740434174793,0.04465354336272414,-0.9919027007433419,1.3613975501493623,,1.0064927425363999,0.11038562508919282,-0.6187011320080079,-0.04813087075058229,0.3307409626210692,-0.14539745085252687,-0.5708740516209362,0.42348315805974396,-0.7397138775429067,-0.23068753393588726,-0.5070654037690615
PULSAR_OBS_262,PULSAR,PSR J1745-2900,PL0081,107.91,-0.029768968664878815,0.9779009691115026,-1.592070183717272,-0.29344159648155527,0.8394130229452428,1.0583963446451516,1.1699927658626494,-1.3948029487551388,1.0908991485972301,-1.0784985242786356,1.1468908588324802,1.0182603131872086,1.0651147839610444,1.015156324043203,1.099383847039388,0.9095227917922201,-0.593374211010635,0.5951669934603004,-1.2141211702258883,-1.1228192451444077,-0.4014747578372322,1.2325691734577584,-0.1677262510429111,0.7877945188835467,1.2606387073100573,1.0865172188185603,0.7102267491784046,1.0237391117866128,0.9672344517561866,1.007003414351887,1.8521081945703175,-0.7065424159848087,,0.9439322045768789,0.23765597141461958,0.6623049020484008,-0.9919027007433419,1.3613975501493623,,1.0064927425363999,0.6528116499104881,0.6219868157244626,0.39935798531193095,0.8029411052649464,-0.014592186596246878,0.6769591754178386,0.8257986724252593,0.9897802433639169,0.48947890901201563,0.5028919991460598
