obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_inter_prob,var_min,var_inter_sigma,var_inter_index,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
BH_OBS_74,BH,CXOU J100515.4-07425,BH0019,17.39,-1.5096195759192168,-1.8412147434208643,-1.788777685877793,-1.4489599365064436,-1.88054206343364,-1.1551833905845164,-0.7772568716478113,-0.8704430366738427,-1.712979450310178,-1.3289732020744458,-2.1830622643688393,-1.2841952438361208,-1.445517666427252,-1.1748942506089604,-1.2582306765690323,-1.7700341847621452,-1.0779090182599729,-0.9506984285718517,-0.9436319179887351,-1.3833858982158556,-1.3451510571648742,-1.3678667232289898,-1.8037752972692005,-1.2427831569464864,-1.1123016002672506,-1.8660731999824942,-1.2427760774566488,-2.2671895072339625,-1.6662113159795129,-1.2945404455890988,1.1652562311713666,-0.9534625892455922,-1.4569546501457862,0.9534625892455922,,-1.4912482966473497,0.41757744497760296,-1.243270165465087,-0.2271103164151294,-0.7868995982344531,-1.4785602958848474,1.429022640634146,0.05287305655301029,-1.8279804961033168,-1.8155902939218747,-1.6005267252082302,1.3408155853294672,1.435966069085278,0.2179434602384202,0.19434289584064587
BH_OBS_71,BH,CXOU J100515.4-07425,BH0019,17.39,-0.3261029417175992,-0.7371364180837683,-0.3045857030871022,-0.48456813684921923,-0.568386449331279,-0.971115538228112,0.7102919620171936,-1.372988340862508,-1.1973895687212193,-0.7222798274821377,0.42898519045112954,-0.7983184653304635,-0.2938369043698691,-0.7967190284379279,-0.4166913406149524,-0.7299291482348944,-0.589793722338508,-1.462850520873134,0.4111476561186891,-0.39022555669870584,-0.30376602830020627,-0.9523854277361691,-0.5422601169817433,-0.6129497327755057,-0.33659683371292626,-0.658832448259745,-1.105670901036039,-0.12162563194998771,-1.1891465006894104,-0.41163705774353193,-0.703896172555189,-0.9534625892455922,0.02769920715856446,0.9534625892455922,,-0.27291115712938374,0.5357525013816782,-0.5166284446275624,-0.3701253998719639,-0.7868995982344531,-0.0382018323703651,1.2979099907998144,1.7520187548907271,-0.28842276037503156,0.5526250857134335,-0.9151684844390727,1.3457730894767923,1.488892670926622,1.948261591752362,1.7977500473201684
BH_OBS_72,BH,CXOU J100515.4-07425,BH0019,17.39,0.6880705874779416,0.7200318910168634,0.1019831514117133,0.6242191863981099,0.7851376126481485,0.29651838614376946,0.7863107490345589,0.16207465883523245,0.6332410281343909,0.5509126506538602,0.646636267241376,0.4120032608854339,0.6756591377582852,0.45528741588023436,0.5724230079458993,0.7165786583601321,0.48556929663099246,0.15242039749473035,0.7501252683578816,1.145337951543694,0.6373955170566581,0.3896198626541508,0.7733051374761994,0.6551238532946034,0.9560456190488689,0.02735384925236854,0.27924889617991366,0.49954948414650385,0.6355609944722393,0.5974404355951934,-0.2817282492953705,-0.9534625892455922,0.8350290272156196,0.9534625892455922,,0.6402990188699843,-0.3364919625531615,0.03376957685933658,-0.47847016006653503,-0.7868995982344531,0.7474397461331727,-0.3163640305690818,0.2159629419516392,1.0738176432797397,1.1885426957853646,0.810577800503179,-0.07603909997606391,-0.074135734651948,0.5715216750883765,0.452603516686137
BH_OBS_73,BH,CXOU J100515.4-07425,BH0019,17.39,1.0494448281921989,1.088267393068791,0.926455512458293,1.0561049553613489,1.0987406074829453,0.8765287002959119,0.7562095765105734,0.8674294928403528,1.0059897037493841,1.0574623792238824,0.9023258932869617,0.8786592597252273,0.9388172965644394,0.9017223419737292,0.8634989760830828,1.076761546736395,0.8566857802442351,0.881194007824228,0.5840988604632352,1.2560427570838877,0.8640745711564254,0.9014090896944472,1.0781343942553916,1.1515261000483596,1.2009283185301882,0.4881999586659223,0.8962228765193471,0.43058956610855004,1.0036212339111568,0.9280593146788706,-0.06923182992964752,-0.9534625892455922,0.7451098698511895,0.9534625892455922,,1.3784552227275966,-0.8021579586216003,0.9742013032952859,1.1042300968557652,1.0353942082032277,0.7154722612147529,-0.3971315766682595,0.1346689067683226,1.095982309788929,0.777293151182992,1.22380234762545,-0.3782485527970057,-0.6266894578755791,-0.16058991807041492,0.02248219178710078
BH_OBS_88,BH,CXOU J100516.2-07423,BH0020,16.78,-0.059173408969188615,0.5643505688410411,1.654035297656961,0.23343901305557896,0.2636527907885803,-0.6194501322679229,0.48383595673937746,-0.15429661765610447,0.8166036604082821,0.6594127510452463,0.8955540346683553,-0.8514000863612069,2.8353856271784355,2.706737609680867,0.6597357290824866,0.5482224312779003,1.0736735006002993,-0.2233125533266331,0.42374851695770555,0.5190411450426616,0.29017492135203304,-0.9970145604299295,0.19870386918890864,1.4817461852100202,0.918126130959281,1.6273343768550783,-0.7269498700454825,0.946896866596802,0.836285724222784,2.828457193274844,-0.46206471141525873,0.9534625892455922,-0.5571368759609571,0.9534625892455922,0.9534625892455922,-0.7884967466386825,1.0462237577084301,-0.9914138897811678,-0.21522089490074933,-0.11246431142310676,-0.7740089188501128,0.7256042246000498,1.3699117500378886,0.9890313850492964,0.6495093439295863,1.1334377097303017,0.3040747779027064,0.05002946993144964,0.5448889957431879,0.8782775581277186
BH_OBS_84,BH,CXOU J100516.2-07423,BH0020,16.78,0.06876584675316476,0.6493150654631763,0.7932451061230505,0.042010169029589026,0.7155236067572017,-0.9201807038608278,0.5744302021356427,-0.947275236812107,0.5625304280422062,0.03329967496253328,0.718761548496717,-0.7621075415930991,-0.36521294160601137,-0.4291482762723217,-0.39778598332723636,0.5740750923262622,-0.4496239654332289,-1.1434668174151021,0.24001752228171383,0.12131790121636879,-0.34241319340751936,-1.0326561730659134,0.608588616516253,-0.14493004916979493,0.22678746728105698,0.20769442639173383,-1.1752210181125697,0.050301927739165996,0.5270841374876154,-0.43063791816757757,-0.14537266689910813,0.9534625892455922,-0.0019478161753402293,0.9534625892455922,0.9534625892455922,0.28948720268188854,-0.4322011045495843,0.17161588635530242,0.28155126906688066,0.19681254499043646,-0.05572517260054742,0.3661423868780505,1.0518638444052608,1.225899341407717,1.4650202664510987,0.893685721714882,0.30775343894964585,0.2749635549803877,0.9527030744926434,0.9951658746766818
BH_OBS_82,BH,CXOU J100516.2-07423,BH0020,16.78,1.5375219926091366,-0.9177756091881616,-0.07127984836672341,1.2771621091050556,-0.29832555163260294,0.4953985501359895,0.8301939340322975,-0.08300640768297163,-1.5000352487471487,0.7035777129358944,0.8983003604686387,0.7595621628356747,0.19114062179500602,-0.2887658598730016,0.6341354627229309,-0.8726971469993752,-0.013958441794804582,-0.5634915994480016,0.989601308874906,0.600504691239305,1.0355378169246705,0.26808554636387705,-0.24509191242005698,0.4751795168762933,0.71110428826968,-0.24077042829886944,-0.03426243778278604,0.9244750752233797,-1.5222723322554905,0.11417421153229136,0.7773350183578245,0.9534625892455922,0.9959399893400036,0.9534625892455922,0.9534625892455922,-0.027409347347228618,0.7492818884557569,-0.5459592568765509,-0.7857326769573267,-1.0402948806637367,0.9474531558845815,0.874789740994525,0.17152871320271412,-1.131726384213096,-0.5683864005452965,-1.3458966470463658,1.0585068476125559,1.1820703081571122,0.7606140144009037,0.5103131376315823
BH_OBS_89,BH,CXOU J100516.2-07423,BH0020,16.78,0.6870917137442905,0.848642325457553,1.0738645327032985,1.0761851755245433,0.5288940891271047,0.9191116804910195,0.22045485841767962,1.3648218351511332,1.0012507672891289,1.5324148473959704,0.3208224906522725,0.5431254760101822,0.15880684583911775,0.8828408730138646,1.3970881136817195,0.613617199588631,1.7858631629345032,1.5585079200252292,0.16657806559734922,-0.1899373494029576,0.9400898509227167,0.7987503680065764,0.19336023681722567,1.054944902588306,0.35019565800147656,1.1224690385186908,1.1743940226648597,0.37665300643395366,0.8936992272946902,0.4372388796752216,1.0099668288357389,0.9534625892455922,-0.6788075063120723,0.9534625892455922,0.9534625892455922,0.6881171244667317,1.033654789697735,1.993770496882683,1.205237011444195,0.815366257817523,-0.18913512378656305,0.17224548426445974,0.1795805589149324,0.08182711219654522,-0.4857611804316681,0.45829042003702836,-0.07911908115349509,-0.27754444033399406,-0.3408966895626668,-0.0970385551568308
BH_OBS_86,BH,CXOU J100516.2-07423,BH0020,16.78,0.24313197578715945,1.0957522713445358,-0.48354771084947473,0.23343901305557896,1.164846114719535,1.1813312781133893,-2.585225927327264,1.158342286966335,0.8433715300525111,0.22926656222452985,-0.6820649732321687,1.081863673792868,-0.6460451715350026,-0.5200954555599077,-1.5279110448759434,1.2416999421194759,-1.4202814728766389,1.2052949167047458,-2.3914735260873874,0.7887949773070383,-1.4465388437989655,1.2150981219467603,1.2983568314801106,0.4503112450149689,0.7946169365384622,-0.7787282199263704,1.283595972736305,-0.8963780148665789,0.9259403759005196,-0.6753264145568866,0.4984374976728196,0.9534625892455922,0.597916686951086,0.9534625892455922,0.9534625892455922,-0.6910877092409438,0.03285071184613581,-0.9492090292347323,-1.1660738649950444,-1.0402948806637367,0.47710832672209685,-2.42676984734374,-2.0749362405062235,0.02261012310694045,-0.10403266350670491,0.06700379271215977,-2.468715986227967,-2.2893942058809276,-2.2062615465472963,-2.3109032705941943
BH_OBS_91,BH,CXOU J100516.2-07423,BH0020,16.78,-0.9550083243224853,-1.0358865332114582,0.6035954484119723,-1.2464294744120525,-0.964419163893916,-1.0848523067579743,0.6025012704262864,-1.4227263781435435,-0.9028411933332169,-1.5023599924968627,0.7477522259778033,-0.8138363316647684,-0.24666788401173625,-0.46485615977499395,-0.12212339530791855,-0.991987587472391,-0.4083551093178215,-0.7073062734387541,0.5532279441485951,-1.0525124591385677,0.13173405122782428,0.005742992746203545,-0.8557942929972634,-1.652312426903101,-1.57622165858047,0.6778171962171858,-0.2647742367923206,0.6318127137729701,-0.8753725921914969,-0.36134494088763125,0.26319916831000006,0.9534625892455922,-1.6678765490849137,0.9534625892455922,0.9534625892455922,-1.5772139163063403,1.3494501109664494,0.9245406069979247,1.106270681903769,0.815366257817523,-1.6247115325385315,1.0961332371287609,1.001539808703896,-0.22452211136034544,0.23638324336144415,-0.5192147180436436,0.9702189824860068,0.9503117666443107,1.0885160427606313,1.0475318404906173
BH_OBS_83,BH,CXOU J100516.2-07423,BH0020,16.78,0.9922359875871005,0.8700477858126088,-0.19053692109094222,0.7733601934151003,1.3366943584997668,0.2156111048875995,0.7053571136806005,-0.4972900834790347,0.2085064519959479,0.2267481818407523,0.67031076752159,0.5642706347538556,0.07918619357440003,-0.4217021842449797,0.7359974915743387,0.8188991615987213,0.11212452236122328,-0.049668568336612824,0.20855188162483576,0.9094942853666059,1.0160635693185385,1.0689352750583991,1.3189866760346547,-0.28292794190436643,0.7606693443527774,-1.9198436778380932,0.7023320520026888,-0.45296073273114934,0.09313994468362367,-0.1704052665788138,1.0353803879635772,0.9534625892455922,1.494569497704004,0.9534625892455922,0.9534625892455922,0.7377661302141751,0.35021715411618737,-0.21224296366501708,-0.8090188721433088,-1.0402948806637367,1.5158984779866709,-0.08761178019713352,0.020556606098619076,0.396861494153245,1.0312378608545496,-0.101605172153284,0.22345078995728157,0.4147284233603103,0.6525639180993,0.40511365273751554
BH_OBS_85,BH,CXOU J100516.2-07423,BH0020,16.78,0.21033313610815915,0.8700477858126088,-0.8957146858826939,0.5642188926996351,0.54165058550924,0.7287904658867427,-0.49267952895645906,1.208789360825227,1.0281910583814902,1.0417431577538663,-1.3596829594276842,0.34841080720335044,-0.3819711720703444,0.1691860400300968,0.7106661125909588,1.063763337463424,1.1923734711296428,1.627719733348102,-0.9646094547317495,-0.13655252807947243,0.2766552823942071,0.857031900048665,0.707867043515957,0.9348589539639396,0.3466268557806044,-0.8338523527274233,1.2429204534142846,-1.8407188993393981,1.1629792462355228,-0.19486293056179788,-0.3356485454972891,0.9534625892455922,0.6048333636118717,0.9534625892455922,0.9534625892455922,1.1093583481308777,-1.2408047132376376,-0.30668119611964473,-0.2773174153967035,0.19681254499043646,0.5154078342396133,-0.867183573581913,-0.7839569779805377,0.24921380135649618,-0.32133699240554753,0.6268993849024718,-0.8182233965010964,-0.9152216523173913,-0.9640606130243459,-0.8446562278039994
BH_OBS_90,BH,CXOU J100516.2-07423,BH0020,16.78,-1.3260614418723036,-1.6333427486552108,-1.9659246210544472,-1.341106369172199,-1.9437815078519547,0.10387586952176472,-0.5578262115849089,0.3756737966695552,-0.933944612948758,-1.2295432685235428,-1.6989281759055113,-0.01979097793520896,-0.40526018390496354,-0.3777159909136291,-0.2441496522185689,-1.715751774708752,-0.13478115738045335,-0.2633676905207108,0.9313587194029521,0.10882609518012133,-0.2514179145401605,-0.7813025865281312,-1.9867864014378556,-0.13160269671781358,0.23262269669195693,0.6437270596804986,-0.6452875995752925,1.1627963393341827,-0.9448962941737841,-0.3744407871830394,0.6913198951559069,0.9534625892455922,-0.8511899523625012,0.9534625892455922,0.9534625892455922,0.461468426452136,-0.4342959325513666,1.1898613425549653,1.8844177043686907,2.052473683471696,-0.731073155159423,-0.2921331706251677,-0.9349290850846327,-1.378069058825854,-1.7251394821360944,-1.0264644731029735,-0.04447835629481447,0.0533052090341041,-0.7813509015698983,-0.7922902619900639
BH_OBS_92,BH,CXOU J100516.2-07423,BH0020,16.78,0.40034542532681333,-1.092797010437576,-0.11564922611237761,0.0689683465535626,-0.6832080693565689,0.9041609525799496,0.6462781448270432,0.3618171373178968,-1.4655673986639486,-0.442981637524238,0.5908336711422445,1.1855589225137224,-0.27248363561302236,-0.6006609040653628,0.05019489228139457,-0.905360506813833,-0.4745177226976002,-0.4173729334546491,0.5836339351925112,0.7993422277061644,0.4398537147993779,0.36681995854465754,-0.3742645383270727,-0.8162496561483372,-0.7548777548978611,-0.22599703920986064,0.03589023246538763,0.428488163460131,-1.3932427097367261,-0.33292550983448765,-2.2175551803998474,0.9534625892455922,0.9729891986019383,0.9534625892455922,0.9534625892455922,1.2858505548196908,-1.676528937608402,-0.09312201136429316,-0.9196282992767268,-1.0402948806637367,1.0764620233120057,0.7256042246000498,-0.28138760810957175,-1.5359810297314678,-1.2393031878679592,-1.533002797930803,0.897565426808951,1.031932265952117,0.2871444951904044,0.06052689555117168
