,feat_name,feat_imp
0,var_min,0.20802226233303767
1,var_max,0.14754162054662984
2,var_sigma,0.1308000435884166
3,var_mean,0.09804047871024531
4,var_index,0.03480424315166122
5,hard_hm_hilim,0.0320118496435662
6,hard_ms_lolim,0.02501186538258924
7,hard_hs_hilim,0.02392703337842501
8,hard_hs,0.023239911013526404
9,hard_ms,0.016449546104601222
10,var_prob,0.014630580014097179
11,hard_hm,0.011446729210847884
12,flux_aper_hilim_b,0.011322792796732898
13,photflux_aper_lolim,0.011109698555561097
14,photflux_aper_hilim_b,0.009944530830846338
15,photflux_aper_lolim_b,0.009178819765616257
16,flux_aper_m,0.008873144839854564
17,photflux_aper_b,0.008659827677616949
18,photflux_aper_m,0.008008602564057337
19,photflux_aper,0.007892772394987355
20,flux_aper_b,0.007781479365944417
21,photflux_aper_lolim_m,0.00768705447028242
22,photflux_aper_u,0.0075952478870954495
23,flux_aper_lolim_m,0.007535311388395298
24,hard_hs_lolim,0.007083845444223651
25,photflux_aper_hilim,0.006921465096219593
26,flux_aper_u,0.006856615733864924
27,hard_hm_lolim,0.006718249748064825
28,flux_aper_hilim,0.00627272947966856
29,flux_aper_lolim_b,0.005937994850863031
30,photflux_aper_hilim_h,0.005624669202542217
31,flux_aper_lolim_s,0.0050770588996081785
32,flux_aper_hilim_m,0.004927271444036028
33,photflux_aper_hilim_m,0.004597460145072851
34,photflux_aper_hilim_s,0.004383880415514852
35,photflux_aper_h,0.004274138901680263
36,flux_aper_lolim_h,0.004258335065336063
37,photflux_aper_s,0.0042071665852028125
38,flux_aper_hilim_h,0.004070130296805147
39,photflux_aper_lolim_s,0.0039748351560056515
40,flux_aper_lolim,0.003906649751232446
41,flux_aper_s,0.0038179834299838884
42,flux_aper,0.003808277634412709
43,photflux_aper_lolim_h,0.0038030027758381275
44,flux_aper_lolim_u,0.0037898527445558
45,photflux_aper_hilim_u,0.003730209762334977
46,photflux_aper_lolim_u,0.003354964900333062
47,flux_aper_hilim_u,0.003337606955105878
48,flux_aper_h,0.0032680719258259385
49,flux_aper_hilim_s,0.0032516550799784067
50,hard_ms_hilim,0.0028608694838238562
51,kp_prob,0.0023589405469077447
52,ks_prob,0.00201062293032442
