index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,31518.2,2001-02-13T01:57:42,0.9349381912817176,0.0002506,2.442e-05,3.2,4.1985e-16,9.28525e-16,1.73535e-16,1.036
1,84099.0,2006-01-23T06:07:21,-2.771898621609604,0.00017025,8.505e-06,7.8,8.6448e-16,1.227034e-15,5.062179999999999e-16,1.7080000000000002
3,69066.2,2006-04-09T10:51:35,-0.5536189069423929,0.00015009,7.171e-06,6.4,4.67475e-16,7.53525e-16,1.7918500000000002e-16,1.474
4,83110.1,2006-07-03T11:20:41,-2.283367556468172,0.00019403333333333332,9.663e-06,10.6,3.703399999999999e-16,6.9598e-16,2.2102e-16,1.906
2,69249.5,2007-01-10T02:06:43,2.2269213278763074,0.00014255,6.735e-06,5.4,8.9714e-16,2.333e-15,4.2530199999999996e-16,1.472
