index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,31518.2,2001-02-13T01:57:42,0.40344580043072503,0.0091106,0.0007174980000000001,290.8,4.6846e-14,5.0012e-14,4.3574000000000003e-14,14.166
1,84099.0,2006-01-23T06:07:21,-1.4224422442244224,0.011316,0.0011585898,971.4,9.674400000000001e-14,1.00058e-13,9.3232e-14,24.887999999999998
3,69066.2,2006-04-09T10:51:35,-0.17881705639614856,0.0086122,0.001079887,602.4,6.704599999999999e-14,7.024e-14,6.3728e-14,19.951999999999998
4,83110.1,2006-07-03T11:20:41,-0.4341262580054895,0.007041799999999999,3.5145800000000005e-05,592.4,4.9963999999999995e-14,5.2442e-14,4.738000000000001e-14,19.464
2,69249.5,2007-01-10T02:06:43,0.04494750656167979,0.0058706,2.8902000000000002e-05,411.8,4.484e-14,4.7587999999999996e-14,4.1981999999999995e-14,16.256
