index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,9929.4,2011-09-16T17:08:38,-0.35524580900357877,0.00293275,0.00026656000000000005,29.5,3.24115e-14,3.8900000000000003e-14,2.5783e-14,4.635
