index,exp_time,date,hardness,var_mean,var_sigma,cnts_aper,flux_aper,flux_aper_hilim,flux_aper_lolim,flux_significance
0,9906.6,2011-01-25T04:44:47,1.3622340425531914,0.0015275333333333333,0.00015890999999999998,10.0,4.8307999999999995e-15,7.006799999999999e-15,3.1606399999999996e-15,2.4699999999999998
