index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
72,NS,NS0044,XMMU J004245.2+41172,4140.2,49.26,9049.175,2008-09-01T08:01:46,7.351e-06,1.0,8.0,,,,,,,,,13.45268566923398,15.724228099835068,15.00788851221305,5.570639999999999e-05,5.6426e-07,2.3514e-06,-0.9994,-0.9994,0.9994,,,,,,,,,,,,,,,,,-0.2455,-1.0,0.2242,-1.0,1.0,0.0793,,,,,,,,,,,,,,,,,,,,
73,NS,NS0044,XMMU J004245.2+41172,4060.7,49.26,9049.175,2009-07-03T08:32:59,7.351e-06,1.0,8.0,0.012479333333333334,0.004329,0.00639,0.0020399666666666666,0.42566666666666664,0.2866666666666667,0.313,0.0,13.346652393399191,14.095641555864013,13.84589265682842,6.00162e-05,6.8230000000000006e-06,1.15412e-05,-0.1574,-0.3385,-0.1774,,,,,,,,,,,,,,,,,0.178,-0.4903,0.0244,-0.644,0.1593,-0.4678,,,,,,,,,,,,,,,,,,,,
74,NS,NS0044,XMMU J004245.2+41172,3965.3,49.26,9049.175,2009-09-18T03:15:30,7.351e-06,1.0,8.0,,,,,,,,,13.764304937174824,15.36890136838163,14.539643484138152,1.898368e-05,1.5310000000000001e-07,1.0092e-06,0.9994,-0.2948,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2267,0.2242,-0.7139,-0.3879,-1.0,,,,,,,,,,,,,,,,,,,,
75,NS,NS0044,XMMU J004245.2+41172,4106.4,49.26,9049.175,2009-09-25T04:39:25,7.351e-06,1.0,8.0,0.001981,0.001143,0.001261,0.0001721,0.707,0.437,0.515,1.0,13.65805530604889,14.65952415704167,14.201073261422799,2.08002e-05,7.650599999999999e-07,2.1561999999999998e-06,0.1986,0.0412,-0.1761,,,,,,,,,,,,,,,,,0.594,-0.2567,0.5041,-0.4403,0.3167,-0.6102,,,,,,,,,,,,,,,,,,,,
76,NS,NS0044,XMMU J004245.2+41172,3971.3,49.26,9049.175,2010-06-23T15:02:52,7.351e-06,1.0,8.0,0.21979233333333334,0.003573,0.013793999999999999,0.03270336666666667,0.7949999999999999,0.6793333333333335,0.47800000000000004,1.6666666666666667,13.290018108485759,13.835798281193526,13.47753489999284,8.74124e-05,7.837120000000001e-06,4.77272e-05,0.025,0.5097,0.4797,,,,,,,,,,,,,,,,,0.2954,-0.2542,0.8001,0.1593,0.7739,0.1443,,,,,,,,,,,,,,,,,,,,
77,NS,NS0044,XMMU J004245.2+41172,3971.3,49.26,9049.175,2010-07-20T20:59:17,7.351e-06,1.0,8.0,,,,,,,,,13.424006685587202,15.254450555941453,14.452890163112253,5.6234600000000005e-05,3.7173999999999997e-07,2.2636e-06,-0.9994,-0.9994,-0.4697,,,,,,,,,,,,,,,,,-0.0406,-1.0,-0.3554,-1.0,0.0269,-0.8214,,,,,,,,,,,,,,,,,,,,
78,NS,NS0044,XMMU J004245.2+41172,3971.3,49.26,9049.175,2010-08-24T11:01:45,7.351e-06,1.0,8.0,0.00895075,0.004888,0.00634475,0.00135175,0.5325,0.62,0.39425,0.25,13.120136035769846,13.636786776405689,13.476948439903733,8.3218e-05,1.3264599999999998e-05,1.9488e-05,0.3136,0.0912,-0.2448,,,,,,,,,,,,,,,,,0.5353,0.0693,0.3666,-0.1818,0.0618,-0.5053,,,,,,,,,,,,,,,,,,,,
79,NS,NS0044,XMMU J004245.2+41172,3971.8,49.26,9049.175,2010-09-25T01:07:20,7.351e-06,1.0,8.0,0.0048815,0.0028295,0.00331025,0.00048719999999999997,0.597,0.62175,0.453,0.5,13.37874060761675,13.809332203929351,13.644510167096614,3.47598e-05,7.104599999999998e-06,1.0049399999999999e-05,-0.2136,-0.2998,-0.0837,,,,,,,,,,,,,,,,,0.0331,-0.4528,-0.0181,-0.5453,0.1718,-0.3154,,,,,,,,,,,,,,,,,,,,
80,NS,NS0044,XMMU J004245.2+41172,3974.8,49.26,9049.175,2011-06-30T12:02:28,7.351e-06,1.0,8.0,0.0278895,0.0027985,0.006529500000000001,0.006421,0.8975,0.8879999999999999,0.5045,0.5,13.315061328904761,14.111876692702092,13.850399122452417,6.52534e-05,4.9416e-06,8.9318e-06,0.401,0.0012,-0.4135,,,,,,,,,,,,,,,,,0.6802,0.0643,0.3641,-0.3429,-0.0306,-0.7077,,,,,,,,,,,,,,,,,,,,
81,NS,NS0044,XMMU J004245.2+41172,3974.8,49.26,9049.175,2011-07-25T05:56:22,7.351e-06,1.0,8.0,0.004485,0.001412,0.001841,0.000503,0.094,0.088,0.484,0.0,13.532403732246713,14.70672983938753,14.245452913004476,4.07372e-05,1.0773399999999999e-06,3.0889999999999996e-06,0.436,-0.3186,-0.6621,,,,,,,,,,,,,,,,,0.7914,-0.0331,0.1393,-0.679,-0.2492,-0.9138,,,,,,,,,,,,,,,,,,,,
82,NS,NS0044,XMMU J004245.2+41172,3942.6,49.26,9049.175,2011-08-25T09:52:04,7.351e-06,1.0,8.0,,,,,,,,,13.307026246496047,15.815422125067975,14.815422125067975,6.22992e-05,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.168,1.0,-0.2117,-0.0081,-1.0,,,,,,,,,,,,,,,,,,,,
83,NS,NS0044,XMMU J004245.2+41172,3910.5,49.26,9049.175,2012-06-21T22:23:20,7.351e-06,1.0,8.0,,,,,,,,,13.399192581351604,16.198184831418562,14.90107952127767,6.53908e-05,1.4382e-08,3.3079999999999997e-07,-0.9994,-0.9994,0.1686,,,,,,,,,,,,,,,,,0.0019,-1.0,0.1818,-1.0,0.8863,-0.3104,,,,,,,,,,,,,,,,,,,,
84,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2012-07-20T08:53:31,7.351e-06,1.0,8.0,0.0043235,0.004048,0.004185,0.00010240999999999999,0.0145,0.0655,0.21500000000000002,0.0,13.28282897316769,14.249476177554758,13.95916040531466,7.561900000000001e-05,4.640580000000001e-06,8.1748e-06,-0.6521,-0.5821,0.1836,,,,,,,,,,,,,,,,,-0.3666,-0.8788,-0.1405,-0.8726,0.534,-0.153,,,,,,,,,,,,,,,,,,,,
85,NS,NS0044,XMMU J004245.2+41172,3763.1,49.26,9049.175,2012-08-19T02:07:52,7.351e-06,1.0,8.0,0.003935,0.0021776666666666667,0.0023796666666666666,0.0003244333333333333,0.3096666666666667,0.36366666666666664,0.5043333333333334,0.6666666666666666,13.156221736832117,13.877148714104688,13.375126181487921,7.97522e-05,9.4868e-06,4.4659619999999996e-05,0.7008,-0.4797,-0.8782,,,,,,,,,,,,,,,,,0.9113,0.3891,-0.2217,-0.6877,-0.7277,-0.975,,,,,,,,,,,,,,,,,,,,
86,NS,NS0044,XMMU J004245.2+41172,3906.9,49.26,9049.175,2012-09-12T16:47:34,7.351e-06,1.0,8.0,0.061200666666666674,0.005739666666666666,0.010533333333333334,0.014671066666666665,0.669,0.442,0.30133333333333334,1.0,13.14062269627963,13.833623177092658,13.654355777447718,8.72596e-05,1.18314e-05,1.79846e-05,0.5846,-0.1686,-0.6908,,,,,,,,,,,,,,,,,0.7864,0.3367,0.1006,-0.4091,-0.4628,-0.8563,,,,,,,,,,,,,,,,,,,,
87,NS,NS0044,XMMU J004245.2+41172,39784.9,49.26,9049.175,2012-06-01T07:34:15,7.351e-06,1.0,8.0,0.0014194,0.0011702499999999998,0.0012031750000000001,4.9105e-05,0.5165000000000001,0.49825,0.28575,0.0,13.995818396930801,14.140636504628397,14.06186821096534,3.76025e-06,2.7655e-06,3.265e-06,-0.0625,-0.3485,-0.2898,,,,,,,,,,,,,,,,,0.0881,-0.2167,-0.2155,-0.4766,-0.1693,-0.4041,,,,,,,,,,,,,,,,,,,,
88,NS,NS0044,XMMU J004245.2+41172,36675.6,49.26,9049.175,2012-06-06T14:02:49,7.351e-06,1.0,8.0,0.001718575,0.001160575,0.0012382749999999998,0.00010276750000000001,0.47275,0.47075,0.3105,0.0,14.065710666438225,14.221255619038061,14.141450772278924,4.4912e-06,2.6304000000000003e-06,3.5787999999999995e-06,0.0949,-0.0675,-0.1611,,,,,,,,,,,,,,,,,0.233,-0.0481,0.0781,-0.2117,-0.0231,-0.2929,,,,,,,,,,,,,,,,,,,,
89,NS,NS0044,XMMU J004245.2+41172,41475.4,49.26,9049.175,2012-06-12T12:21:42,7.351e-06,1.0,8.0,0.0006913,0.000500575,0.0005119500000000001,2.6037500000000003e-05,0.639,0.492,0.38625000000000004,0.0,14.378408324140782,14.677449940221987,14.551912333307659,2.0788399999999997e-06,9.071999999999999e-07,1.50362e-06,0.0637,-0.0737,-0.1349,,,,,,,,,,,,,,,,,0.2655,-0.1468,0.148,-0.2867,0.0718,-0.3267,,,,,,,,,,,,,,,,,,,,
90,NS,NS0044,XMMU J004245.2+41172,39875.5,49.26,9049.175,2012-07-01T11:18:27,7.351e-06,1.0,8.0,0.0010184999999999999,0.0007093749999999999,0.000807625,9.756249999999999e-05,0.49374999999999997,0.67375,0.4825,0.5,14.198658042403334,14.393640135148411,14.289950366404526,2.841e-06,1.4753200000000002e-06,2.1618999999999996e-06,-0.0625,-0.2936,-0.2324,,,,,,,,,,,,,,,,,0.1168,-0.248,-0.123,-0.4578,-0.0793,-0.3754,,,,,,,,,,,,,,,,,,,,
91,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2013-06-26T09:48:40,7.351e-06,1.0,8.0,0.014338499999999999,0.006240999999999999,0.0079315,0.00226385,0.644,0.52075,0.36125,0.0,13.02489920864236,13.52025198523025,13.375841711210898,0.00010347400000000002,1.59518e-05,2.201e-05,-0.0162,0.08,0.0962,,,,,,,,,,,,,,,,,0.1918,-0.228,0.3542,-0.1905,0.3592,-0.1593,,,,,,,,,,,,,,,,,,,,
92,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2013-07-24T02:41:33,7.351e-06,1.0,8.0,,,,,,,,,13.081824922509929,15.187621488845807,14.539252458155802,0.0001392678,5.872e-07,2.4474e-06,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4766,1.0,0.0956,-0.0244,-1.0,,,,,,,,,,,,,,,,,,,,
93,NS,NS0044,XMMU J004245.2+41172,3907.5,49.26,9049.175,2013-08-26T10:03:03,7.351e-06,1.0,8.0,0.0022619999999999997,0.0013444333333333333,0.0014693333333333336,0.0001703,0.6056666666666667,0.8169999999999998,0.476,0.3333333333333333,13.356330230541582,14.155862191130344,13.866806109552432,4.8321999999999996e-05,1.8503560000000002e-06,3.6273999999999998e-06,0.1449,0.2099,0.0462,,,,,,,,,,,,,,,,,0.4703,-0.2092,0.6177,-0.2067,0.4916,-0.3604,,,,,,,,,,,,,,,,,,,,
94,NS,NS0044,XMMU J004245.2+41172,3974.2,49.26,9049.175,2013-09-27T14:10:38,7.351e-06,1.0,8.0,0.0033524999999999996,0.0013375499999999999,0.001529,0.00031385,0.534,0.188,0.648,1.5,13.548038654222276,14.354027841570783,14.041818502435053,9.68086e-05,1.2677039999999998e-05,5.4751e-05,0.015,0.06,0.0412,,,,,,,,,,,,,,,,,0.3716,-0.3567,0.5091,-0.3741,0.4853,-0.3654,,,,,,,,,,,,,,,,,,,,
0,NS,NS0046,XMMU J004245.2+41172,5074.1,4.71,162.7296,2000-07-02T22:29:16,,,,,,,,,,,,14.155295070951158,15.114638779968487,14.433287600586516,1.4798333333333332e-06,1.2513333333333333e-07,7.350000000000001e-07,0.9994,,,,,,,,,,,,,,,,,,,1.0,0.4628,,,,,,,,,,,,,,,,,,,,,,,,
1,NS,NS0046,XMMU J004245.2+41172,4663.4,4.71,162.7296,2000-08-27T20:31:35,,,,,,,,,,,,14.0379433552334,15.714938024064839,14.749482414389515,9.127e-06,2.608e-08,8.530000000000001e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2655,1.0,-0.0019,0.1018,-1.0,,,,,,,,,,,,,,,,,,,,
2,NS,NS0046,XMMU J004245.2+41172,37664.2,4.71,162.7296,2001-10-05T01:00:50,,,,,,,,,,,,15.21758471222325,16.787013815263332,15.738213913434246,2.5359000000000004e-07,1.7842e-09,3.926e-08,0.7883,-0.0112,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.0968,0.6752,-0.6402,0.123,-1.0,,,,,,,,,,,,,,,,,,,,
3,NS,NS0046,XMMU J004245.2+41172,4123.3,4.71,162.7296,2004-07-17T22:52:49,,,,,,,,,,,,13.40306000211369,inf,inf,4.25194e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1393,0.2954,-1.0,0.0681,-1.0,,,,,,,,,,,,,,,,,,,,
4,NS,NS0046,XMMU J004245.2+41172,3987.3,4.71,162.7296,2006-07-31T00:40:42,,,,,,,,,,,,13.438242897428637,15.700144185295732,14.592201339159214,5.6135e-05,1.8888e-07,1.8852000000000002e-06,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2642,1.0,0.0219,0.1405,-1.0,,,,,,,,,,,,,,,,,,,,
5,NS,NS0046,XMMU J004245.2+41172,4113.3,4.71,162.7296,2008-05-31T11:43:04,,,,,,,,,,,,13.873290784179899,15.674484336636851,14.568958054664115,1.4744159999999999e-05,2.072e-08,2.0719999999999998e-07,0.9994,0.7933,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2992,1.0,-0.0793,-0.0106,-1.0,,,,,,,,,,,,,,,,,,,,
6,NS,NS0046,XMMU J004245.2+41172,4035.6,4.71,162.7296,2009-05-29T03:24:01,,,,,,,,,,,,13.860429435182633,inf,inf,1.716992e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.248,0.1355,-1.0,0.0094,-1.0,,,,,,,,,,,,,,,,,,,,
7,NS,NS0046,XMMU J004245.2+41172,3968.3,4.71,162.7296,2010-05-27T14:28:40,,,,,,,,,,,,13.773797198245692,inf,inf,2.336918e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1818,0.1705,-1.0,-0.0206,-1.0,,,,,,,,,,,,,,,,,,,,
8,NS,NS0046,XMMU J004245.2+41172,3974.2,4.71,162.7296,2011-05-27T09:41:57,,,,,,,,,,,,13.707690752982959,15.371958644583609,14.465314064650256,2.497196e-05,1.12586e-07,1.0156e-06,0.9994,-0.3473,-0.9994,,,,,,,,,,,,,,,,,1.0,0.268,0.1955,-0.7514,-0.4453,-1.0,,,,,,,,,,,,,,,,,,,,
9,NS,NS0046,XMMU J004245.2+41172,3904.0,4.71,162.7296,2012-05-27T00:28:32,,,,,,,,,,,,13.69588878379939,inf,inf,2.651444e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2342,0.1443,-1.0,0.0081,-1.0,,,,,,,,,,,,,,,,,,,,
10,NS,NS0046,XMMU J004245.2+41172,3907.5,4.71,162.7296,2013-06-02T14:52:07,,,,,,,,,,,,13.60174046815939,inf,inf,3.588746e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1468,0.1343,-1.0,-0.0931,-1.0,,,,,,,,,,,,,,,,,,,,
11,NS,NS0046,XMMU J004245.2+41172,4401.1,4.71,162.7296,2000-12-13T01:57:13,,,,,,,,,,,,14.258328504911322,inf,inf,4.6658e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2667,0.2117,-1.0,0.0943,-1.0,,,,,,,,,,,,,,,,,,,,
12,NS,NS0046,XMMU J004245.2+41172,4694.2,4.71,162.7296,2001-01-13T10:51:51,,,,,,,,,,,,13.967220120808756,14.697308391549083,14.205419016365962,2.1412333333333333e-06,3.3139999999999996e-07,1.1623333333333333e-06,0.9994,,,,,,,,,,,,,,,,,,,1.0,0.5678,,,,,,,,,,,,,,,,,,,,,,,,
13,NS,NS0046,XMMU J004245.2+41172,3891.2,4.71,162.7296,2003-11-09T07:38:49,,,,,,,,,,,,14.083661878756242,inf,inf,8.958100000000002e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.3067,0.1693,-1.0,0.0968,-1.0,,,,,,,,,,,,,,,,,,,,
14,NS,NS0046,XMMU J004245.2+41172,3817.9,4.71,162.7296,2003-11-26T22:40:42,,,,,,,,,,,,14.076870011596325,inf,inf,8.19352e-06,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2842,0.1455,-1.0,0.0543,-1.0,,,,,,,,,,,,,,,,,,,,
15,NS,NS0046,XMMU J004245.2+41172,3894.7,4.71,162.7296,2004-10-31T01:59:14,,,,,,,,,,,,13.614029286456697,inf,inf,2.2251600000000002e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.3129,0.1293,-1.0,0.0693,-1.0,,,,,,,,,,,,,,,,,,,,
16,NS,NS0046,XMMU J004245.2+41172,23238.3,4.71,162.7296,2006-12-04T21:35:40,,,,,,,,,,,,14.452266306414645,16.25816583699094,15.126485646460708,4.1205e-06,1.868e-08,1.746e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,NS,NS0046,XMMU J004245.2+41172,4134.2,4.71,162.7296,2007-11-03T04:48:22,,,,,,,,,,,,13.505489207903846,inf,inf,4.22718e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2292,0.1793,-1.0,0.0381,-1.0,,,,,,,,,,,,,,,,,,,,
18,NS,NS0046,XMMU J004245.2+41172,3836.7,4.71,162.7296,2007-11-27T04:06:08,,,,,,,,,,,,13.896606830026471,inf,inf,1.3912099999999997e-05,0.0,0.0,0.9981,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.258,0.1018,-1.0,-0.0344,-1.0,,,,,,,,,,,,,,,,,,,,
19,NS,NS0046,XMMU J004245.2+41172,3965.3,4.71,162.7296,2008-11-27T17:39:27,,,,,,,,,,,,13.874096031592076,inf,inf,1.8017839999999998e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.3067,0.1405,-1.0,0.0568,-1.0,,,,,,,,,,,,,,,,,,,,
20,NS,NS0046,XMMU J004245.2+41172,4120.0,4.71,162.7296,2008-10-13T03:56:16,,,,,,,,,,,,13.813444823852707,16.2750690858076,14.704081208971107,1.714176e-05,2.378e-08,4.99e-07,0.9994,0.5734,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2792,1.0,-0.1056,-0.0131,-1.0,,,,,,,,,,,,,,,,,,,,
21,NS,NS0046,XMMU J004245.2+41172,4144.3,4.71,162.7296,2009-10-22T04:59:21,,,,,,,,,,,,13.816844084565988,inf,inf,1.758634e-05,0.0,0.0,0.9981,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2705,0.1205,-1.0,0.0019,-1.0,,,,,,,,,,,,,,,,,,,,
22,NS,NS0046,XMMU J004245.2+41172,4140.8,4.71,162.7296,2009-11-11T05:44:54,,,,,,,,,,,,13.695655985155526,15.14602208075063,14.348082647992307,1.89442e-05,1.2775999999999997e-07,8.4144e-07,0.2149,0.4397,-0.1024,,,,,,,,,,,,,,,,,0.6565,-0.3067,1.0,-0.1181,0.6727,-0.5353,,,,,,,,,,,,,,,,,,,,
23,NS,NS0046,XMMU J004245.2+41172,3971.3,4.71,162.7296,2010-10-19T11:43:37,,,,,,,,,,,,13.770425656950549,inf,inf,2.4069359999999998e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2592,0.0956,-1.0,-0.0394,-1.0,,,,,,,,,,,,,,,,,,,,
24,NS,NS0046,XMMU J004245.2+41172,3971.8,4.71,162.7296,2010-11-16T13:36:08,,,,,,,,,,,,13.488654160392842,15.24382048315619,14.222718208328985,1.8826279999999998e-05,1.9889999999999998e-08,4.527e-07,0.9994,0.331,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2055,1.0,-0.1393,0.0269,-1.0,,,,,,,,,,,,,,,,,,,,
25,NS,NS0046,XMMU J004245.2+41172,3974.8,4.71,162.7296,2011-09-28T19:00:07,,,,,,,,,,,,13.732443445953798,inf,inf,2.316478e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1768,0.1418,-1.0,-0.0531,-1.0,,,,,,,,,,,,,,,,,,,,
26,NS,NS0046,XMMU J004245.2+41172,3956.0,4.71,162.7296,2011-10-31T05:18:48,,,,,,,,,,,,13.551420432210953,inf,inf,4.11788e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1793,0.1905,-1.0,-0.0019,-1.0,,,,,,,,,,,,,,,,,,,,
27,NS,NS0046,XMMU J004245.2+41172,3907.5,4.71,162.7296,2011-11-24T18:11:42,,,,,,,,,,,,13.734658507102928,inf,inf,2.5736619999999998e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2755,0.0718,-1.0,-0.0443,-1.0,,,,,,,,,,,,,,,,,,,,
28,NS,NS0046,XMMU J004245.2+41172,27885.0,4.71,162.7296,2012-08-14T15:33:45,,,,,,,,,,,,14.69307662407833,15.29364499223129,14.904159667664757,4.806e-07,1.09925e-07,2.7577499999999997e-07,0.5222,0.9994,0.2561,,,,,,,,,,,,,,,,,0.8176,0.1455,1.0,0.3691,0.9313,-0.1643,,,,,,,,,,,,,,,,,,,,
29,NS,NS0046,XMMU J004245.2+41172,37459.6,4.71,162.7296,2011-09-01T20:35:19,,,,0.0004169,0.0001885,0.0002638,6.878e-05,0.864,0.971,0.558,1.0,14.61739318609888,15.067374055978219,14.792897720115974,4.7137500000000005e-07,1.4648999999999998e-07,2.9655000000000004e-07,0.5347,0.9994,0.9994,,,,,,,,,,,,,,,,,0.7876,0.2155,1.0,0.5803,1.0,0.1343,,,,,,,,,,,,,,,,,,,,
30,NS,NS0046,XMMU J004245.2+41172,39869.4,4.71,162.7296,2011-09-06T23:34:18,,,,,,,,,,,,14.904523785804905,15.61963678181406,15.157028999034157,5.6768e-07,3.83686e-08,1.2963e-07,0.5472,0.9994,0.5422,,,,,,,,,,,,,,,,,0.8463,0.1505,1.0,0.4304,1.0,-0.0306,,,,,,,,,,,,,,,,,,,,
31,NS,NS0046,XMMU J004245.2+41172,11097.8,4.71,162.7296,2012-08-17T00:16:42,,,,,,,,,,,,14.937013990284376,inf,inf,3.66475e-07,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2005,0.0406,-1.0,-0.1393,-1.0,,,,,,,,,,,,,,,,,,,,
32,NS,NS0046,XMMU J004245.2+41172,4903.5,4.71,162.7296,2002-08-11T18:17:21,,,,,,,,,,,,14.005894105747227,15.106571158220454,14.485053994691995,6.693940000000001e-06,1.643e-07,6.876e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.4478,1.0,0.2017,0.0968,-1.0,,,,,,,,,,,,,,,,,,,,
33,NS,NS0046,XMMU J004245.2+41172,4108.6,4.71,162.7296,2004-09-02T14:31:38,,,,,,,,,,,,13.595121830314513,inf,inf,2.51216e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.228,0.2255,-1.0,0.0856,-1.0,,,,,,,,,,,,,,,,,,,,
34,NS,NS0046,XMMU J004245.2+41172,4132.7,4.71,162.7296,2004-10-04T21:01:31,,,,,,,,,,,,13.915187873065726,inf,inf,1.435198e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.203,0.208,-1.0,0.0406,-1.0,,,,,,,,,,,,,,,,,,,,
35,NS,NS0046,XMMU J004245.2+41172,4117.4,4.71,162.7296,2006-09-24T18:33:33,,,,,,,,,,,,13.751879540116397,15.272621430548512,14.349692476868064,1.6972540000000003e-05,2.9480000000000003e-08,5.766e-07,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2817,1.0,-0.0806,0.0069,-1.0,,,,,,,,,,,,,,,,,,,,
36,NS,NS0046,XMMU J004245.2+41172,3958.6,4.71,162.7296,2007-06-18T07:06:54,,,,,,,,,,,,13.424094314697637,14.955162450203975,14.00967002658096,3.74506e-05,3.6965999999999994e-07,2.1862000000000003e-06,0.9994,-0.2049,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2567,0.2979,-0.654,-0.3816,-1.0,,,,,,,,,,,,,,,,,,,,
37,NS,NS0046,XMMU J004245.2+41172,4073.5,4.71,162.7296,2007-07-05T13:16:36,,,,,,,,,,,,13.80387910740162,inf,inf,1.72085e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2205,0.198,-1.0,0.0493,-1.0,,,,,,,,,,,,,,,,,,,,
38,NS,NS0046,XMMU J004245.2+41172,4128.5,4.71,162.7296,2007-07-31T03:50:26,,,,,,,,,,,,13.85447418974216,inf,inf,1.7757439999999996e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.173,0.2055,-1.0,0.0069,-1.0,,,,,,,,,,,,,,,,,,,,
39,NS,NS0046,XMMU J004245.2+41172,4032.6,4.71,162.7296,2007-08-28T12:54:34,,,,,,,,,,,,13.407947661913052,inf,inf,4.95288e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1955,0.193,-1.0,0.0169,-1.0,,,,,,,,,,,,,,,,,,,,
40,NS,NS0046,XMMU J004245.2+41172,3965.3,4.71,162.7296,2007-09-26T15:23:46,,,,,,,,,,,,13.825329758512952,inf,inf,1.6255939999999997e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.3004,0.1355,-1.0,0.0481,-1.0,,,,,,,,,,,,,,,,,,,,
41,NS,NS0046,XMMU J004245.2+41172,4051.4,4.71,162.7296,2008-07-15T16:58:40,,,,,,,,,,,,13.900464378078448,inf,inf,1.4351219999999997e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.3079,0.0968,-1.0,0.0181,-1.0,,,,,,,,,,,,,,,,,,,,
42,NS,NS0046,XMMU J004245.2+41172,4140.2,4.71,162.7296,2008-09-01T08:01:46,,,,,,,,,,,,13.442382133268943,inf,inf,4.8187800000000006e-05,0.0,0.0,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2142,0.2904,-1.0,0.1393,-1.0,,,,,,,,,,,,,,,,,,,,
