obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_lolim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_s,photflux_aper_lolim_u,photflux_aper_h,photflux_aper_hilim_u,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_b,photflux_aper_u,photflux_aper_lolim_b,photflux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_lolim_m,flux_aper_u,photflux_aper_hilim,flux_aper_hilim_m,flux_aper_b,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim_s,flux_aper_h,flux_aper_hilim,flux_aper_lolim_u,flux_aper_lolim,flux_aper_s,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_hilim_u,flux_aper_lolim_b,flux_aper_lolim_s,var_inter_index,var_max,var_inter_sigma,var_index,var_min,var_prob,ks_prob,var_mean,var_inter_prob,var_sigma,kp_prob,hard_hs_lolim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_hilim,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_ms_hilim
TUC_OBS_480,TUC,CXOGLB J002406.0-720456,TC0047,25.99,-4.96537154337468,-5.713094647027625,-5.5101820916985496,-5.853871964321763,-5.458295976715712,-5.710857164067668,-5.641494088509765,-5.4719836588107995,-5.414426481377269,-5.7862167006646965,-5.727462222624763,-4.9974020192800905,-5.57170318601712,-5.032311649546688,-5.579879151914297,-13.575608445589724,-13.742081549685944,-14.443335737877431,-14.715118285344547,-5.3456694120152894,-14.31695296176115,-13.608006927740288,-13.875821944525326,-14.375511637486554,-14.206488994207142,-13.803823814960024,-13.93448750716052,-14.854182285508173,-14.035674358286565,-14.250418265134439,-5.452126882084698,-13.981907273096638,-5.394888974876096,-14.615288257061716,-13.642827742276964,-14.302334837352323,5.6,0.0016712,2.3292e-06,0.0,0.00141108,0.2462,0.5922,0.00143404,0.8390000000000001,4.174e-05,0.38,-0.2929,-0.4366,-0.3623,-0.2061,-0.1181,0.1699,0.2667,0.0681,-0.2829
TUC_OBS_2024,TUC,CXOGLB J002407.2-720454,TC0221,2.85,-5.608183076386752,,,-6.949620243738543,,,,-5.710857164067668,-6.083282922401187,-6.189901959318857,-5.938924676370207,-5.8437538096026564,,-6.396422631848532,-6.296708621881338,-14.541513236201794,,,,-5.860593229558207,,-14.802995271976956,,,-14.960585880823865,,-14.702348896756813,,-15.98864104629339,,-6.9882604386116824,-15.104025267640937,-6.381157296185198,,-15.687611050629409,,0.0,,1.0569e-06,,,,,,0.2655,,,-1.0,-0.1643,0.2436,-0.9994,0.1143,-0.9994,-0.1568,-1.0,0.9138
TUC_OBS_2149,TUC,CXOGLB J002411.3-720451,TC0236,3.41,-5.905878404159439,,-7.553618187777557,,-6.3232149695807935,-6.912928794093465,,-5.381324461114861,-6.035127791362225,,-6.38153350780092,-6.206768552943479,-5.657577319177793,,-6.21084250808856,-15.013586594534534,-14.352910571283445,,-15.02645653146751,-5.832617673661945,-14.972650392225244,,,,-14.867100230055517,,-14.713938931646075,,-17.084494638245626,-15.15508812608786,-7.522444667801019,-15.483967297121069,-6.18094327387904,-14.737074530668169,,-16.385524633909604,1.0,,1.1880500000000002e-06,,,,,,0.16399999999999998,,,-1.0,-1.0,-0.9994,-0.9994,0.0656,0.9994,1.0,-0.1718,-0.1355
TUC_OBS_137,TUC,CXOGLB J002405.6-720504,TC0015,7.44,-6.091354161092887,,-6.895512888687606,-8.299555898972251,-6.469416140354882,,,-5.7486051499598965,-6.266963317066421,-7.069101885589896,-6.780939667551138,-6.275888046038787,,-6.631341287607772,-7.000477986871097,-14.95467702121334,,-16.986741334716484,,-6.1674157309658675,-15.46813805090419,-15.148680487351255,,-15.756218083906205,-14.984640244590786,,-15.081567724748759,,-15.742633461414984,-15.1868862459921,-7.135587417657042,-15.290814870449756,-6.719244124142689,,-15.539854182508249,-15.612966298717634,4.0,,5.9812e-07,,,,,,0.5608,,,-1.0,-0.9076,-0.6633,-0.9994,-0.544,-0.9994,0.0156,-1.0,-0.2954
TUC_OBS_1216,TUC,CXOGLB J002415.9-720451,TC0122,7.89,-5.520136886976903,,-6.29073003902417,,-5.864867348623225,,,-5.671620396561263,-5.653842697767992,,-6.417255034308723,-5.727694155597915,,-6.177766519761156,-6.2362725962343015,-14.505845405981555,,,,-5.778272869866099,,-14.724688645458189,,,-14.478208350360875,,-14.491807073974561,,-15.186385656761704,-14.694433686484695,-6.628525754363072,-14.709297756712143,-6.1888273049334455,,-15.23284413391782,-15.144420277498284,2.5,,6.62755e-07,,,,,,0.441,,,-1.0,-1.0,-0.9994,-0.9994,-0.4054,0.9994,1.0,-0.1755,-0.564
TUC_OBS_1398,TUC,CXOGLB J002353.3-720707,TC0147,4.87,-6.062682752237506,,-8.075720713938116,-7.402195157595707,-6.845271792559844,,,-5.709520186669327,-6.5705707356182135,-6.782252926737208,-6.5368538632736515,-6.251734427331259,,-6.624153563690844,-6.625985259708089,-14.761201437286086,-14.96217524941166,-15.834162375309873,,-6.141041945281994,-15.035693217696064,-14.97428461609866,,-15.264161665682929,-15.46331532737907,,-14.990421639205458,,-15.87321942298799,-15.750557038557416,-7.243196595108673,-15.35093300635009,-6.760450279159527,,-15.409938769196255,,2.0,,5.690939999999999e-07,,,,,,0.4662,,,-0.7427,-0.4466,0.0175,-0.0012,0.4191,-0.01,0.3829,-0.7289,0.4953
TUC_OBS_1959,TUC,CXOGLB J002406.5-720451,TC0215,2.64,-6.417368560510362,,,,,,,,,,,-6.647046088289912,,-7.165579296318468,,-15.364817951343731,,,,-6.417368560510362,,-15.675306086138225,,,-15.32075385458614,,-15.34222729226448,,-16.190777078310578,-15.517984423549287,-7.165579296318468,-15.589560213789651,-6.647046088289912,,,-15.889747082646597,0.0,,1.01105e-07,,,,,,0.27,,,,,,,,,,,
TUC_OBS_1147,TUC,CXOGLB J002410.5-720506,TC0115,5.52,-5.484391050765519,-7.3357341998523244,-6.996539467890494,,-6.0422969584511685,,-6.1052963473907695,-4.982132281036495,-5.76598918241282,,-6.331520897067414,-5.729787145103757,,-6.349595330131968,-5.817300096663956,-13.908684840302778,-13.939679971311715,,,-5.458393301522943,,-14.137153340017061,,,-14.383419469914115,-14.227604938917999,-14.030490901403436,,-15.133456689731428,-14.659555885159884,-6.9251396934407525,-14.289515939301515,-6.14814261588318,,-14.707079700399994,-15.613857891069179,0.0,,5.0885e-07,,,,,,0.163,,,-0.5539999999999999,-1.0,-0.9994,-0.0712,0.4391,0.9994,1.0,0.3142,-0.3529
TUC_OBS_2340,TUC,CXOGLB J002432.5-720557,TC0268,2.41,-6.569602408613032,-7.9586073148417755,,,,,-7.093126465277929,-6.782779344355482,-7.113960724433558,,-7.1712112518150475,-6.768530409569318,,-7.180587688790674,-6.822752163744378,-15.226652458019178,-15.280917426098512,,,-6.83621864707058,-15.877129077135566,-15.479909671887155,,,-16.005067263269957,-15.58203035778526,-15.472163954835294,,-16.763210900590707,,-7.812592097577447,-15.8290052979637,-7.299123291623096,,-16.161150909262744,,1.0,,3.320920000000001e-07,,,,,,0.25820000000000004,,,0.1031,-0.9363,-0.1899,0.8307,1.0,0.9994,1.0,0.1655,0.3279
TUC_OBS_1091,TUC,CXOGLB J002408.1-720513,TC0110,7.68,-6.021728158389366,-7.757210190521324,-6.674689628288939,-7.419303060287564,-6.472241247479028,-7.996108833763089,-7.016824927962188,-6.362810577851239,-6.341035157335565,-7.007093181776687,-6.799423073245152,-6.13335827943396,-6.653842697767992,-6.2839966563652006,-6.757210190521324,-14.775725985705742,-14.96417017474717,-16.036968124946107,,-6.361610592334664,-15.4171415377755,-14.89859664944467,-16.566230166075133,-15.624885315307775,-15.144238627660053,-15.244125144327507,-15.099906098456602,,-15.589091233263387,-15.275478372881436,-6.797424505846845,-15.283913146225169,-6.5260228094165535,-15.95703092660682,-15.083125121461315,-15.464579281943829,1.6,0.00040310000000000004,1.4625999999999996e-06,0.5,0.00022880000000000006,0.5065000000000001,0.7955,0.00023445,0.2678,1.5932e-05,0.6275,-0.7864,-0.7801,-0.5659,-0.5234,-0.2242,0.1212,0.5103,-0.3367,-0.3142
