obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_lolim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_s,photflux_aper_lolim_u,photflux_aper_h,photflux_aper_hilim_u,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_b,photflux_aper_u,photflux_aper_lolim_b,photflux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_lolim_m,flux_aper_u,photflux_aper_hilim,flux_aper_hilim_m,flux_aper_b,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim_s,flux_aper_h,flux_aper_hilim,flux_aper_lolim_u,flux_aper_lolim,flux_aper_s,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_hilim_u,flux_aper_lolim_b,flux_aper_lolim_s,var_inter_index,var_max,var_inter_sigma,var_index,var_min,var_prob,ks_prob,var_mean,var_inter_prob,var_sigma,kp_prob,hard_hs_lolim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_hilim,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_ms_hilim
CV_OBS_765,CV,XMMSL2 J004231.9+41162,CV0110,174.76,1.5291735060042473,1.5014805635123878,1.3814562166110216,1.559926402892583,1.4158397352791396,0.7713340828881734,1.616038925961512,0.7635587897060826,1.4127125218577496,1.6243922663130446,1.6176424597436119,1.5209911205879898,0.7581401332638995,1.4196957289585692,1.5882198726893995,1.5027665301762356,1.5708114996260845,1.5981407242033279,0.5713429977975718,1.2751729601331618,1.6612623436592762,1.5121902706924488,1.5393771450885865,1.6659785662379176,1.368913741210826,1.614547387893252,1.4208182437286716,0.5790528343621981,1.3498620116422817,1.3752198908752646,1.3042788258721194,1.4169143470946537,1.3562378077874568,0.658618361299971,1.4221415172148526,1.3546328397301235,0.39339811013984394,1.5774223728416574,-0.18889876921530405,-0.731515831213501,1.9632345485214617,-1.5087593985459997,-0.6237506789257066,1.8936459399397574,0.6311009957414037,-0.40197531468699044,-0.33599237104616664,0.9432716594663135,1.115984092199668,0.690264271009566,0.5597904470613695,0.24304787686804868,-0.09007442402099185,-0.4872538808070745,0.5344113066950335,0.24632779246353412
CV_OBS_229,CV,[HPH2013] 192         ,CV0019,52.93,0.41340144407028634,-0.22479377302249,1.0803327460244534,0.2998146176781068,0.9945987303535379,2.1113504770030067,-0.5858059774051182,1.571448047915124,0.9205850197428843,-1.6160348055884364,-1.5062726079008495,0.4786566675771313,1.7650352287776656,0.5971536009805873,-0.628383590800624,0.4760291543697406,-1.69227554572681,0.26719040011124084,2.3715713991714797,1.3332751196339963,-1.5164173545188813,0.5381432661291148,-0.2874413150299477,-1.6404033199427095,1.2256803597809898,-1.2718766152901064,1.468992135649226,2.5058246760422827,1.4149303485008708,1.2802433519732659,1.419290833393536,1.4833914471474894,1.4870108937964255,2.2205187884446254,0.6455522194900394,1.3172151112884545,0.25572418750586134,-0.1406747037538534,3.523609187315758,-0.731515831213501,0.09408290843724511,-1.8344423695856305,-1.618556505229765,0.039540619387486806,0.7587881726211588,-0.6445359342629835,-1.3457691454861542,-0.23347643845348806,0.2838530726150136,0.212736241578204,-0.10821326460920042,-0.22343506215231784,-0.10656702723827256,-0.3049850545657376,-0.07406184071142392,-0.10495714276989804
CV_OBS_482,CV,CXOGLB J002405.3-72042,CV0079,10.2,-0.7593627968564137,-1.0204126859440172,-0.7602290708147386,-1.305580368046253,-0.9543713133170361,-0.4122485068602773,-0.7269099938406549,-0.08782353855282354,-0.8518152900206788,-0.47267526134682475,-0.320068517424102,-0.8943388822281664,-0.17182780447758686,-1.484139349541974,-0.6870367458223832,-1.0269352209621516,-0.6497553473197817,-1.3164280732533808,-0.34063708218094296,-0.575343147445367,-0.31293415562839655,-1.1398870300104211,-1.122659661962949,-0.4677374092025864,-0.9171378521626503,-0.7731736387107991,-1.0559576067123853,-0.42684211413146844,-1.5125064064407137,-1.0045307099238947,-1.6148773282255129,-0.9178453063381742,-1.0933476308114718,-0.3116449101903723,-1.6528891502227505,-0.7385577612977462,-1.3504715765572697,-0.3955322996761141,-0.5353749180968566,0.3265308664217491,-0.5389760031356048,0.7761288382211756,0.678208689981475,-0.5366272758619088,-1.4209654434159478,0.2972564039723439,0.8278210446989922,-1.355166418525302,1.2415446643711487,2.8777446811227336,-1.4735265525641978,0.41108558948134644,-2.231576092620857,-1.0691151595581692,-2.149210836231054,2.524038552868105
CV_OBS_662,CV,CXOGLB J002415.8-72043,CV0093,21.99,0.15326243147692759,0.5028936502691528,0.2509600723607757,0.4848507190623954,0.0037007968880679257,-1.069961857138846,0.25971243996562293,-1.2616790176038037,-0.10858371671099999,0.28899255658382195,0.20474766785863913,0.23341692669918268,-1.2960292520136776,0.40155111567771756,0.1801278924454549,0.18154677852548112,0.16957914572741542,0.4896558029345687,-0.8554578607621344,-0.3194090213944407,0.20873396466874974,0.25614707795300734,0.4904656290791671,0.2933389532905082,-0.14534162304928083,0.24533836688413135,-0.128814298086361,-0.6846371807594936,0.32411432037640125,-0.03703530950346933,0.30897830865392756,0.11559141902689755,0.08606600810881615,-0.8531228934881623,0.41837030323698315,0.20464615491519847,1.2194416459437398,0.0252376945324847,-0.4592959633079537,4.982507738373808,-0.5976986495897412,2.4222644995631852,1.8275281435594393,-0.48843847628413967,0.7728234923318021,1.1887315839697608,1.9766456235290806,0.932486946262524,1.227842062953771,0.7452592531624513,0.531221725991175,0.18433076000825596,-0.1624463992336691,-0.5879606405909178,0.4316173012203636,0.2685198370733218
CV_OBS_689,CV,XMMSL2 J004231.9+41162,CV0110,174.76,1.4204442241726634,1.2497329329214522,1.368490019392217,1.5133660054878897,1.3946823314539902,0.6092962766130682,1.3009194765521348,0.8372780633297014,1.3860612493197062,1.567928593997836,1.5591857077031213,1.4158584913335066,0.7880182219196964,1.3336621026919864,1.2787173108856824,1.2378964010083122,1.178851208173007,1.5038189480899387,0.009294383867898591,1.1803553877829869,1.5384286264085623,1.2569433127713696,1.212797459159156,1.5496646892108896,1.3184516499096994,1.2146073276944653,1.1072088012713552,0.03828302157304097,1.13351994227466,1.3313211243682406,1.2260370861684453,1.151473366010852,1.3079369450519744,0.03867665860104192,1.214916730246332,1.3223479948304373,0.39339811013984394,0.8923777791857382,-0.18889876921530405,-0.731515831213501,1.210747444590844,-1.587516845981985,-1.0757595398094928,1.1512515916587096,0.6311009957414037,-0.48156764210941705,-0.5875466321287489,0.25067737751895264,1.0250994909619593,0.6132712959955265,0.011165192435598497,-0.3917375355834561,-0.6004087646959532,-1.1536880198417587,-0.19487723214588817,0.1550377907732712
CV_OBS_329,CV,1WGA J1910.8-5958     ,CV0052,14.0,-0.01032857110728242,0.33976818003435194,0.15593509420184953,0.12171642989003852,-0.07646075719041047,-0.1396182586840969,0.08610606074137454,-0.6130270575144051,-0.16938319427434417,-0.09195536106568676,-0.14801227941938808,0.06147132164104355,-0.5408784254819031,0.245496492664607,0.03626716297421765,0.010979647181725649,0.024044806678207804,0.12293464823161754,-0.4623173245726564,-0.42131861277509797,-0.14623215049168228,0.07642546949468072,0.31598005452477484,-0.08996291928800423,-0.2289198915863772,0.06960744951778333,-0.3065802802440418,-0.1457198653096249,0.15771455046317,-0.13845762554670904,0.19169385344760917,-0.060345702331558684,-0.026001449305583405,-0.5399248146182979,0.2580552431805421,0.09137676432854024,0.39339811013984394,-0.6497757615091921,-0.5091851877121483,0.28431058115757624,-0.5494062490210266,0.33211032934903334,0.7918483535959747,-0.57049891746763,0.29630727191191136,-0.4460797616289191,-0.08799784007324368,0.6253383142185995,0.23202647831536907,0.06640119346723457,0.36809785568296605,0.09102392339833078,0.23373420734294556,0.10111300258121947,0.8180928218035274,-0.3805974677629675
CV_OBS_729,CV,XMMSL2 J004231.9+41162,CV0110,174.76,1.5459296488873864,1.5315289392549405,1.5516466974600074,1.603499542782025,1.564482311103157,1.5415998153281665,1.6211327524773707,1.1350190345151145,1.517839657206954,1.6415827486468084,1.601852201274488,1.557579642035701,1.2475435376049229,1.4667805474000224,1.5610455912368713,1.5118393855483216,1.5419555938414842,1.6360810113512507,1.2087476506837704,1.3741327758949033,1.637163090132294,1.5405782226283102,1.568689244951289,1.6757949587990362,1.5034041566538794,1.6172592420650242,1.4493152929197424,1.3769684688455608,1.4126474028796854,1.5507110671432314,1.4335180496055184,1.4732236319126157,1.5137254651741803,1.125392838271818,1.462153175887618,1.5486450898179782,0.39339811013984394,1.3270194754311535,-0.18889876921530405,-0.731515831213501,1.728946801204683,-1.590941082827028,-1.2220249712031686,1.6395194546814136,0.6311009957414037,-0.6410555240627909,-1.3201390886966082,0.7843049868424565,0.9518325201180218,0.4210088383890393,0.3174853683549056,-0.18120998204252647,-0.11581497190591315,-0.6530166869629096,0.6247303115053016,-0.2292880726962334
CV_OBS_641,CV,CXOGLB J002410.7-72042,CV0091,23.78,-0.19354484973939484,0.44750999610507675,-0.48966374325026346,0.1198352903174321,-0.8259515884468064,-1.9062959646630457,0.18473647397729004,-1.8207667901422464,-0.9320989451908408,-0.14083725543129486,-0.22719187099583002,-0.10127862854057983,-1.696353562944194,0.12784999958412266,0.1024960021307084,0.1555118012311711,0.26443557938396045,0.13345313831142452,-1.6326256383333748,-0.693876903247712,-0.21021679514237693,0.22265293864222704,0.5606629196068336,-0.12416315933897815,-0.9615018841007564,0.3374136177234626,-0.16730032394925848,-1.827172835788722,0.2900105877089615,-0.8618587613265792,0.04662000863432092,0.07739302537565705,-0.2431893707707454,-1.668703338816337,0.3833657333541186,-0.5424916056588586,-0.20318888794074752,-0.6963348762187145,-0.522726252627639,0.37954430731736466,-0.5619011647541974,0.10976321687758457,0.8331086496151106,-0.5956825423149467,-0.16206573034543983,-0.5642390590585665,1.1697734653396668,2.196239639482576,2.1081642927885618,1.5393867954501157,1.5468221250235812,1.3819464271594468,0.4667048182724144,0.28977553705999576,1.2729313460276122,1.2827971486706626
CV_OBS_388,CV,CXOGLB J002402.1-72054,CV0069,46.73,0.35654979227034367,0.5134976895121622,0.29797908046597044,0.5156577579959724,0.20372628837270104,-0.06340000260222729,0.413485830798557,-0.551885305126211,0.19245528035192405,0.44268694100988537,0.45046352324414285,0.37524525751131976,-0.471128290442582,0.4643541924066296,0.42434099378349016,0.4063609069549849,0.4710830005840263,0.5359009722193973,-0.607789263877589,-0.03604425226633678,0.4764227344308382,0.42430560736756945,0.548152793879882,0.4672184163420092,0.16125000376318369,0.45896543318181593,0.16347326278657207,-0.21907735080833346,0.39195730818739066,0.17156170487224373,0.3522072505307243,0.29630152639852997,0.2227240857145263,-0.6785110470075663,0.5010552329685328,0.26270264237541385,1.2194416459437398,-0.39653415924785335,-0.421884143967724,-0.2553472004145586,-0.44173258412040056,0.3060861293267081,-0.46728607323516513,-0.4334665466296713,0.7748774415577497,-0.04695405365803818,-0.721629799592578,0.549845321792073,0.7211254554376845,0.6407687870719692,0.4783166869722965,0.41108558948134644,-0.13446754283701554,-0.2043901911816541,0.11350478427812108,0.4889271892205311
CV_OBS_588,CV,CXOGLB J002408.4-72050,CV0087,18.4,-0.3791066212946982,0.25822411470798223,-0.6795083825375691,0.013970193378652239,-1.0110867159192023,-1.927080911546872,-0.0518018105269091,-1.570370484937729,-1.1074907712224689,-0.2584943260388841,-0.34066016279324995,-0.28341162011861504,-1.6866815944722757,-0.024366240616462392,-0.12666833557209137,-0.14091979282681863,-0.07114973796196629,0.032354421985447177,-1.6645219842589778,-0.883927178985627,-0.3168022311905006,-0.0674102618775729,0.28193511443113556,-0.23526857267555057,-1.1512674908046487,-0.006184431694066821,-0.5062128447470486,-2.2819757116908437,0.03972616821393167,-1.0626940724307605,-0.10737197600422564,-0.22191616742973233,-0.41287809566237044,-1.5589165012778992,0.14123216719043613,-0.7507184541209411,-0.08846061907909529,-0.6544807577282568,-0.5180226616771427,0.8557129381163071,-0.6084105717609877,1.0126203316872142,-2.0296141359821993,-0.628165955292587,0.1263429734647307,-0.4058440187123046,-1.4217100544922165,2.072215437638997,2.198769249099385,1.6575160171145136,1.4895083327531293,1.3712705877303935,0.26637620647237475,0.07847349844376636,0.9363558281020552,1.4719338925040801
