obs_id,src_n,src_id,significance,class,photflux_aper_hilim_b,photflux_aper_lolim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_s,photflux_aper_lolim_u,photflux_aper_h,photflux_aper_hilim_u,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_b,photflux_aper_u,photflux_aper_lolim_b,photflux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_lolim_m,flux_aper_u,photflux_aper_hilim,flux_aper_hilim_m,flux_aper_b,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim_s,flux_aper_h,flux_aper_hilim,flux_aper_lolim_u,flux_aper_lolim,flux_aper_s,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_hilim_u,flux_aper_lolim_b,flux_aper_lolim_s,var_inter_index,var_max,var_inter_sigma,var_index,var_min,var_prob,ks_prob,var_mean,var_inter_prob,var_sigma,kp_prob,hard_hs_lolim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_hilim,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_ms_hilim
TUC_OBS_2089,CXOGLB J002408.5-720708,TC0229,3.95,TUC,-0.8165181546690882,-1.0557689732776507,-0.46920069786491286,-0.20566391603140918,-0.821972823286556,-1.1971061302092367,-0.9590116436819965,-1.2778222347367856,-0.8341258683399665,-0.5876059776354605,-0.551048160662081,-0.7733824107774411,-1.0247536597385165,-0.5003292114497101,-0.9498102771851191,-1.3992293230036836,-1.145780663475051,-0.24311713330649226,-1.1715768673873592,-1.0526240141074399,-0.5946573121809458,-1.4783586620036697,-1.0739227398297715,-0.6020048559556489,-0.8387794856640263,-1.0402693382376438,-1.225697049660263,-1.1491224050582363,-1.015152318128152,-0.8199967829733323,-0.5763102856283716,-1.330001969629645,-0.895817478355697,-1.219698137715474,-1.6236783701345123,-0.4948289598801858,0.832172762229971,-0.8478102027493174,-0.22750202118684681,-1.0626924301678005,-0.35853122587445524,-0.9610365555065303,1.086611762124738,-0.9155978797767224,0.9347416246355014,-0.8498529108376811,0.9391794619766289,-0.8504967142410288,0.15969181481018588,0.34250367042378427,-0.9699748451885271,-0.5163798632405402,-0.8822585907008201,-0.9903263713925781,-1.3204038020778852,0.3479840917074447
TUC_OBS_1548,CXOGLB J002359.3-720448,TC0168,3.42,TUC,-0.3043995716245506,-1.05655276407776,-0.5366090879265378,0.3042864415923451,-0.41906987409921553,0.6278637043143395,-0.9463859789098352,0.2432629833205409,-0.3170785925724634,0.0837455853406253,0.12169114659905671,-0.32235245735808116,0.2462423416945337,-0.2271478557336939,-0.7501602405208573,-0.42872903602844514,-0.7703681096452347,0.24305730475938253,0.11271656260354113,-0.15665365628789685,0.039102959486371165,-0.44992132075621405,-1.018699833619093,0.017008588349391385,-0.11380392787012858,-0.9306774526802795,-0.43030250126846203,0.5023521562444034,-0.24558756390661013,-0.2233841969362247,-0.3167002301468028,-0.3098605789637699,-0.429618499764792,0.07486028520840629,-0.2610412950542393,-0.39632948996838313,-1.167939661633886,-0.8476803538207761,-0.216449864222552,-0.3920786652625781,-0.35978024816242016,-0.12040204403660876,1.6854544867969805,-0.9094536149606796,-1.2129015466867594,-0.8490278296173104,1.189859960883973,-0.8504967142410288,0.49935014207710765,0.6447413904604435,-0.9699748451885271,-0.7448653472868609,-1.4821069816985109,-1.7129840191255472,-1.3204038020778852,0.8389420378375914
TUC_OBS_1615,CXOGLB J002400.4-720448,TC0176,5.03,TUC,-0.33998489218967304,-1.0546389308141602,0.4082085019668637,-0.6567357243225875,0.06218516225770407,-1.1545185273542686,-0.9693296687311165,-0.8740420800054194,-0.04467054705369672,-0.8234741743847789,-0.7317945061606789,-0.25139420554838293,-1.0177548268536676,0.04460970177585498,-1.318173959715855,-0.6198444662800514,-1.1857940159126454,-0.8592375838179388,-0.672907708260348,-0.5981592090762399,-0.8635188107017275,-0.5504885385334972,-1.0559916014713393,-0.9131644402610368,-0.0724637139129848,-1.045449759006183,-0.7526879946162564,-0.8953972659846512,-0.18393784036983968,0.022275819934919387,0.015217467391545978,-0.5696859146010163,-0.35496293600557266,-0.553833482930578,-0.1602971916948734,0.37232857653556645,0.06289875305156453,-0.8474779066188123,-0.23815260509986255,-1.0626924301678005,-0.3180588746402371,-0.8974591554793937,1.665493062641239,-0.8946538759725992,-0.11613697783806384,-0.8493482913557598,1.3613781969784715,-0.8504967142410288,-0.8141746292444882,-0.7170992738453629,-0.9699748451885271,-1.5769223123110347,-1.4821069816985109,-1.2120757769431434,-1.3204038020778852,-1.2632091680385475
TUC_OBS_217,CXOGLB J002409.1-720428,TC0023,5.64,TUC,-0.17772756440795023,-1.0512719242884072,-0.08354701970797065,0.29541356061130153,-0.1621264792442422,0.7249105629850646,-0.9688733684300892,0.2571730399426357,-0.12367952369032904,0.07064313293405462,0.10813582108326918,-0.17922146867691358,0.31270700914275956,-0.027720384856105205,-0.786237051528695,-0.3909611220503963,-0.8554829419784753,0.23357497515198775,0.10069391897701511,-0.09301496257648424,0.02490770072419612,-0.38603844194215803,-1.04455529383098,0.003432300419329602,-0.11205177230638336,-1.0185112157595821,-0.41498084648237055,0.5129782907463465,-0.1263990299761854,-0.17343489025880215,-0.11709699480785825,-0.27108131055888596,-0.29515667478843066,0.06953917207750293,-0.14089862038828413,-0.12729104673172137,-0.47559305337332,-0.8476056351527197,-0.23509051386588076,-1.0626924301678005,-0.33766046635297686,-0.7773685109836898,0.4345385730371848,-0.9040514944903949,-0.7963289499870498,-0.8494528398678658,1.2382368992696011,-0.8504967142410288,0.14475521290750681,0.3179075018010093,-0.9699748451885271,-1.030142021009435,-1.4821069816985109,-1.7375254553129615,-1.3204038020778852,0.3751268353015484
TUC_OBS_931,CXOGLB J002404.3-720501,TC0095,12.45,TUC,0.5744563246697203,1.305816318029711,0.7271039147260124,0.9788815834770657,0.4310012581678187,0.18777562777038112,0.9313373282515992,-0.15906532285919442,0.3030305273111206,0.6227370545025579,0.5005395489915492,0.6986535988002442,-0.20905611712728567,0.8982272977258721,0.8060432880389098,0.7978607882083426,0.8627843607590232,1.0078122655229458,-0.3260606764183787,0.3139503534935586,0.5429299306458886,0.9024754953876895,1.357251705530575,0.6647795733513508,0.30277397875277723,1.003749067218771,0.5687566668750296,0.026322120557588573,0.9833018671078332,0.42481298544448,0.8726949573490633,0.74337881637105,0.649829074217307,-0.3021392245564997,1.0470672856328769,0.719508684096877,-0.4294366128226156,-0.8463414760661427,-0.0891744192822173,-0.8950389889414949,-0.19622883776172306,-1.1217460944640159,-0.40273227349530216,-0.8434545457007149,-0.2658511896973115,-0.8490413116641736,-0.6385684149182804,1.223796890571297,0.8390084693440294,0.4038957073062307,0.7176117879528114,0.4241652548196655,0.340039546536927,0.057943545755549636,1.0733164578584098,-0.07240272107803254
TUC_OBS_328,CXOGLB J002402.1-720450,TC0034,3.14,TUC,-1.0727525723103901,-1.0022424069629001,-0.6995668122930077,-0.6574282527730749,-0.8849194381247298,-1.240714519711167,-0.9547734810296148,-1.3420927192020904,-0.8418990718748074,-0.8245348757122966,-0.7331206875054906,-1.1102880668495323,-1.0448808098857323,-1.0779828280896144,-1.3260615999138223,-1.553579302303576,-1.271235387211115,-0.8473562254647468,-1.0698338351236993,-1.2260283206863736,-0.8291838604904538,-1.5507725407127289,-1.0221222712972757,-0.8958234018892306,-0.7815504718427587,-1.0399908243096967,-1.3309233898679491,-1.2189973916707402,-1.1814102463435296,-0.8260061196131389,-1.0390785981867727,-1.2779872452282834,-1.134235552765428,-0.9468291271789132,-1.6808661063622967,-0.6676791935126771,-1.167939661633886,1.1754036311444076,-0.24156965131895855,0.6382448718737513,0.0185364105691436,0.7783084600926667,-0.8475479670724752,1.0142325337099736,-1.4216377074520568,1.185395465089621,-0.8014496572151432,-0.8504967142410288,-0.3140971975427936,0.030230713589032898,-0.9699748451885271,-0.8580703765418506,-1.4821069816985109,-1.2366172131305577,-1.3204038020778852,0.1419163823410098
TUC_OBS_1958,CXOGLB J002406.5-720451,TC0215,2.64,TUC,-0.41808320428273515,-1.0024564626159547,-0.16015384533131927,0.32264500744848235,-0.40328948771934264,-1.229723166486138,-0.9548587951833774,-1.14980503929615,-0.4097291530529793,-0.10636787111528669,-0.14897197758912184,-0.3688189931002782,-1.0240523705168911,-0.14069768443432273,-0.8942725435506101,-1.0804044391132215,-1.0854195603634085,0.3333840476200974,-1.1612426120775419,-0.6698410048202339,-0.12966077493105618,-1.1633875392519137,-1.0192472419571572,-0.0742024982087411,-0.40517718436137984,-1.0445988928579475,-0.8693464354477384,-1.1772180201879523,-0.5295686646391253,-0.38229591497216225,-0.2116338232166965,-0.6822283424803105,-0.3797814007950106,-1.2897259460845962,-1.498587967960808,-0.0816039846918047,-1.167939661633886,1.1745820368991888,-0.25527884461869077,0.5111263071039388,0.03256234664288759,0.5794234395904952,-0.784366363059525,0.9959904626879619,-0.6127850844865297,1.1810743411303168,-0.7396483627554735,0.5265102647476733,0.5741536401791851,0.5995054289250956,0.7567294121421473,0.9896445012868729,0.029678952984862495,0.13132974395478506,-0.5066912234862002,0.6335156210264721
TUC_OBS_436,CXOGLB J002404.9-720455,TC0043,19.64,TUC,0.40547401313490217,-0.09971669295865293,0.999829457118949,-0.2601415941376532,0.862305841335605,0.6949979992933992,-0.11985419140632696,0.6087209919403963,0.796719812482675,-0.610597262796097,-0.45187239230891235,0.4653306961143745,0.6174074040026496,0.6366067473228517,0.017024032851352445,0.5747441251500885,0.43812644813898555,-0.331258258087392,0.05688103331703876,0.42339544616203073,-0.5527249048560754,0.62178684003466,0.32706034897993574,-0.6778347738578862,0.9496048247806096,0.3526493487208724,0.36801169442568565,0.3910240251451659,0.605933054518206,1.0025957398112226,0.5985270159326623,0.44469612099143846,0.3814681627020207,0.08745047331299141,0.7651638548972156,1.105803807209405,0.6783179603942898,-0.8461453900480812,0.025278542795313275,-0.3920786652625781,-0.21054223027138566,-0.10274165514018142,1.4636608850665203,-0.8475535987732152,0.5115110641872441,-0.8486761937779358,1.3393886795304588,-0.6648534069351357,-0.9823607666686545,-0.9504677217382521,-0.6219674937448277,-1.1456111508495241,0.6696543422454638,0.9640046049962494,0.8785424219293921,-1.67556172872017
TUC_OBS_1385,CXOGLB J002352.4-720533,TC0146,3.07,TUC,-1.187288583951669,-1.0577630193448215,-0.7164850740507259,-1.331807440722549,-0.9888618738930994,-0.036223377053063825,-0.962409151872316,-0.32734586134653515,-0.9671831722346962,-1.1894543161153701,-1.5600134979027556,-1.2014102858489735,-0.41246583923966545,-1.0301599607257281,-0.7925463567288887,-1.261435718030294,-1.1208508273376774,-1.3043676082837639,-0.9945265907687719,-0.8820911298437971,-1.3165881581255185,-1.3656383055827646,-1.003083562860054,-1.2421017316424123,-1.012371430222826,-1.0445800663563896,-1.2841555663802604,-1.2739497194641876,-1.4615100786850332,-1.0312640067301388,-0.5737461513712601,-1.3150004980438477,-0.6857903292890996,-0.8747608582729093,-1.6402574088314041,-0.7611144408960594,-1.167939661633886,1.193681065018146,-0.2558167900211989,0.8064199015838717,-0.05302300815315668,1.0294595977603662,1.1394772528465347,1.0907011952999832,-1.584487901842224,1.1921532790144618,1.2530837327945596,-0.799805277173279,-1.0307553568333345,-1.132479369546787,0.00027463106371898723,-0.042616815808408474,1.323830214477909,1.2679239977814614,1.246823274729232,-1.1220669013492086
TUC_OBS_543,CXOGLB J002408.2-720435,TC0052,12.82,TUC,0.2835611747592793,1.148147766658791,0.462388289301352,0.6799013663065646,0.12726368670205684,0.11540653107790097,0.7092064411666202,-0.19630616774308032,0.028083482025534647,0.25797498318531004,0.16761624337990944,0.39896902656045086,-0.24981372011415395,0.6436114386425261,0.5995379575603007,0.4719497935617509,0.5934452342808638,0.6736881416825203,-0.47447317475609474,0.06825832629062836,0.16825575325735306,0.5748413934431259,1.0759444266270444,0.2656006707700741,-0.02634989200770423,0.6462096334900455,0.060066811126998375,-0.1494503912609612,0.6037330666996422,0.07586799522623643,0.6370153674372615,0.2890984159496087,0.3978809090606323,-0.4446009685482665,0.7850383740765918,0.42535082897588183,1.6014467714083778,-0.8466993179034293,-0.1690271044674675,-0.22442522403627252,-0.2789463460582387,0.0738622338240873,-1.4784312418880348,-0.8788833086252421,1.7603291294554881,-0.8490496314403047,-1.555531292500409,1.223796890571297,0.5328081303391087,0.2687151645554593,0.7643032930660091,0.5443512608787128,0.4680670992141781,0.29897550831051206,1.1996563730556105,-0.11300826549481159
TUC_OBS_2072,CXOGLB J002408.3-720433,TC0227,5.62,TUC,-0.6607196654297015,-1.0585663010256277,0.054547079680729284,-1.3488488671929408,-0.3139545619034069,0.04383259075325487,-0.9793408662085509,-0.2605285241794058,-0.3762024313914584,-1.1818200558816445,-1.095089153163069,-0.6099825654485463,-0.334791245412209,-0.3157250894749321,-1.0678039096401795,-0.9009189348627977,-1.363752876953297,-1.3320156476878884,-0.6855640664057913,-0.6192933105822194,-1.0538868697631623,-0.9262899024520426,-1.002846258127331,-1.1642635072209986,-0.38165575359570464,-1.041079449309134,-1.0763376648203171,-0.38146925247520946,-0.6700838256614793,-0.32586919333399655,-0.15092174360870178,-0.9642954502577824,-0.36929346422903364,-0.6392466577144564,-0.7072454129375699,0.028632978436611594,-0.7063752561268419,1.1940490892372837,-0.22855083095757642,0.7884623552125204,-0.05339686447473045,0.9141031148481666,1.2910095987968133,1.0170508901466147,-0.9474827215757132,1.194173996821902,1.1901209031576914,-0.8504967142410288,-1.0307553568333345,-1.132479369546787,-0.9699748451885271,-1.1644786557253557,0.2558108934597882,1.0461745922308958,-0.06837524247362683,-1.312066106507934
TUC_OBS_761,CXOGLB J002412.0-720512,TC0076,7.1,TUC,-0.21135352067765195,0.35977705163390117,0.3640011331337332,-0.44179689712216136,0.007168542845608413,0.043333407553228634,-0.14179910281968594,-0.27392896301817116,-0.08961292965383273,-0.7189833577732538,-0.6495844398143082,-0.10999361317932525,-0.3353211311343507,0.18462413071365608,-0.10854279387994423,0.16315225435912478,0.28074109827220906,-0.6509697313391465,-0.6490416618271896,-0.33053975065528246,-0.8438243755290135,0.2401029277570934,0.6269618049610725,-0.8850804388369247,-0.053404046049468815,0.27792163365644673,-0.09603955305364406,-0.3998672060761697,0.30961797511240197,0.03755771147007704,0.21384797074412598,0.07777487581533585,-0.016508240341362602,-0.5950003395566638,0.48491673175288613,0.379501909821778,0.10136245351048494,-0.8474063180571204,-0.2471641094126797,-1.0626924301678005,-0.3115921624719025,-1.247134855628647,-0.35504664912325357,-0.8937563990893569,0.46868416223712267,-0.8495916698671627,-0.6440657942802838,-0.006090020330243688,-0.720970233371771,-0.6187145993542628,0.00027463106371898723,-0.24525381817483996,0.6521067061877266,0.8382297445357508,1.1232207243613042,-1.1057812551927464
