obs_id,class,src_n,src_id,significance,photflux_aper_hilim_b,photflux_aper_lolim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_s,photflux_aper_lolim_u,photflux_aper_h,photflux_aper_hilim_u,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_hilim_m,photflux_aper_b,photflux_aper_u,photflux_aper_lolim_b,photflux_aper_hilim_h,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_lolim_m,flux_aper_u,photflux_aper_hilim,flux_aper_hilim_m,flux_aper_b,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim_s,flux_aper_h,flux_aper_hilim,flux_aper_lolim_u,flux_aper_lolim,flux_aper_s,photflux_aper_lolim,flux_aper,photflux_aper,flux_aper_hilim_u,flux_aper_lolim_b,flux_aper_lolim_s,var_inter_index,var_max,var_inter_sigma,var_index,var_min,var_prob,ks_prob,var_mean,var_inter_prob,var_sigma,kp_prob,hard_hs_lolim,hard_ms_lolim,hard_ms,hard_hs,hard_hs_hilim,hard_hm,hard_hm_hilim,hard_hm_lolim,hard_ms_hilim,powlaw_stat,powlaw_ampl,powlaw_gamma,powlaw_ampl_lolim,flux_powlaw,powlaw_gamma_lolim,powlaw_nh,flux_powlaw_lolim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_gamma_hilim,flux_powlaw_hilim,powlaw_nh_hilim,bb_ampl_lolim,bb_ampl,bb_nh,bb_stat,bb_kt_hilim,bb_kt_lolim,flux_bb_lolim,bb_nh_lolim,bb_ampl_hilim,bb_nh_hilim,flux_bb,bb_kt,flux_bb_hilim,brems_kt_hilim,brems_kt_lolim,brems_stat,brems_kt,brems_nh,brems_nh_lolim,brems_nh_hilim
CV_OBS_658,CV,CXOGLB J002415.8-72043,CV0093,21.99,-0.3808860130602816,0.1374819950817823,-0.7085638976458296,-0.1623779498610317,-0.8924641659333497,-1.1565264838842289,-0.1599240867794916,-0.9939899524714689,-0.914247762974077,-0.3690507551177794,-0.4145340413423929,-0.3161922594841741,-1.1993873734435003,-0.08473916164717495,-0.20265048317470025,-0.21738153483625186,-0.13886973270636027,-0.18427467371298675,-1.0562249371995167,-0.836112739895868,-0.43973042070637863,-0.1701728763761043,0.16361478537096813,-0.39447048704767596,-0.9445910162531994,-0.1097780918712249,-0.46903381244166376,-1.206116330103078,-0.002601382387279573,-0.9281130419251846,-0.19311444399297817,-0.224695640082447,-0.4791928814793801,-1.0459535358167247,0.03621457916989404,-0.7582753497346564,1.2443113294023633,-0.7296797017866616,-0.46858991298534985,-0.6765653468833634,-0.6112293881882326,-0.016940799070141833,-0.6722815100173324,-0.6474405286755329,0.7828462455105505,-0.5906950230037866,-0.764748535645525,1.5127220088456867,1.2019574698893856,1.1242056617688092,1.2252830983206529,1.2459638727767173,0.30441020310044553,0.29425717601050544,0.7998764985169974,1.138312222593418,-0.019982157601668524,0.6409045670529085,-1.1856607174682274,0.6144201374888628,-0.7583732690176616,-1.2008828045298081,0.12215272402680416,-0.746277575297794,0.37851172433128116,0.6408846670297637,-1.1907658709711222,-0.7433952484473015,0.037508217833077305,-0.840055103587465,-0.8442563811006558,-0.6111597273617042,-0.634563411838951,0.5102976717678446,0.7204781240537974,-0.8085226344732511,-0.9991536912220932,-0.5542706429368197,-0.36210330383941824,-0.8373249480131769,0.7775006582419127,-0.849987360809806,2.7143454070700104,0.9586108005672584,0.316455604496012,0.5429349053475341,-0.005226386481330728,0.14280038140493798,-0.15336860092289242
CV_OBS_5,CV,[HPH2013] 100         ,CV0002,37.03,-0.8005322461265133,-0.9600950717995508,-0.8743085507159067,-1.3753334998923121,-0.6883202711438873,0.5315608997398297,-0.47132921606032896,0.46539028071040495,-0.7015972226050615,-0.7199941047746792,-0.6761803834775932,-0.9697436150802188,0.48902733258446657,-1.3822709817195784,-0.31045442829409725,-0.5200597520330459,-0.38441132581827314,-1.3060201609707485,0.3381033850202475,-0.056775892396102166,-0.6583609423076839,-0.6847180993073709,-1.1223996937826417,-0.6451584260881454,-0.8070345450820613,-0.5569629750602318,-0.49665162396327306,0.34733056347264085,-1.6726164465944322,-0.7534724108029331,-1.6684414012111273,-0.8482316479279437,-1.0913936789768182,0.3818979475501606,-1.3011590274275873,-0.8247112401137158,0.4289431511707408,-0.1701424403062674,2.5009566777282757,0.2840563583339266,-0.4714977509901227,0.6708288525698768,0.9517783713252201,-0.45174553208703067,0.7718782971562105,0.6441489279557698,0.7929392334959501,0.6756075073782164,-1.4423448874863645,-1.5191533528074852,2.0534433332165327,1.8776403307994904,1.5002010127713492,1.5462900955501804,0.9304596632611357,0.19021579240234943,1.6673935566129434,0.9880664198958757,-0.3657480348051247,0.8799623438515489,-0.7456532658824679,-0.4993105480599046,1.2345343476143111,-0.7179808885334218,0.9604074943418138,1.1760074011933057,-0.2817923490901257,-0.7557733090278372,1.4295634143494285,-0.49663943169316427,-0.40748678755085505,0.9395934475923291,0.3765644726126642,1.425491557405225,1.479808060028293,-0.8411469364881548,-0.9991536912220932,-0.07116469349668568,1.0095877908571274,-0.7926787129312902,1.3282890031587626,-0.7385144679079042,-0.40999351030060005,-0.23402247433230064,1.5306362793980866,-0.29120119277312134,1.2049970244962058,1.1085236154241969,1.5929928408839762
CV_OBS_657,CV,CXOGLB J002415.8-72043,CV0093,21.99,0.33317858662331873,-0.28535621450865006,0.545401156703401,0.2719451853847949,0.510172802238986,0.35516156011221184,-0.19634656311037849,0.5550725447784939,0.5208511456312548,0.26094877721428156,0.3066995807859736,0.3291036422469726,0.48963801732364554,0.3899762737653554,-0.07246976215066862,0.05092553013628863,-0.29175689796783116,0.23320180660301415,1.7597707781776493,0.3049311478732873,0.2598227125655801,0.06240534845303823,-0.4804537079062989,0.21451509275474295,0.44574882092277895,-0.419590697694501,0.985874459791741,1.439183805898159,0.5036705224818999,0.4373122986647399,0.3694942717018698,0.8583241201340269,0.46005425901114083,1.821781549189859,0.1853021364363035,0.48093337534378605,1.2443113294023633,-0.3298386948577482,-0.46858991298534985,0.1914989976030615,-0.49559659321555355,1.0572988274418968,1.8311313799198665,-0.4611208648011201,0.7828462455105505,0.25890679358571617,1.9066138952787328,-1.0660646973480545,-0.5621224257100231,-0.4090657386814609,-0.9354798735015756,-1.2781706847226952,-0.872829709740317,-0.8479936121480345,-1.1382013841846474,-0.6859906310608891,-0.37195526463435863,-0.7638322272868363,0.533012655109545,-0.7986781994011352,-0.23247638948974367,0.747879538762099,-0.6794397882556625,-0.3040041197209641,-0.42810523460176325,-0.9021623998147855,0.6249060857771515,-0.2169599155506918,-0.6057273364967632,0.8838096431433885,0.5463441567301719,-0.8836019391982491,-0.23767312702867566,-1.6169053287860176,-1.7491381841242106,-0.21917026081622107,-0.9991536912220932,0.2406006505741631,-0.8375197858970305,-0.20398965031782954,-1.7537900748386892,-0.23024888739461935,-0.5155042680406957,-0.7434537000864301,-0.5697533095591306,-0.48886465538364987,-0.8668661995670507,-0.8895302397618249,-0.7441063599483351
CV_OBS_701,CV,XMMSL2 J004231.9+41162,CV0110,174.76,1.5798044472857373,1.5255167500677282,1.523071293761828,1.5612794214088357,1.5771194709563707,0.5395241082989131,1.6476474718626677,0.8132181684860058,1.5763811119349862,1.6133552133716793,1.608269517829896,1.5685769957518594,0.853442924677365,1.459387790559871,1.6247389303515052,1.499304195464555,1.5613474695594194,1.5485918122821585,0.23140071951618538,1.3363194583464975,1.5871289796130916,1.5103904899702467,1.5295560296789532,1.5931840287007948,1.4978075068711485,1.6058540826746686,1.4104978721008565,-0.0037571602142352565,1.3480521893503852,1.5044527657920066,1.3444993077874208,1.416467195250337,1.407165905300496,0.34553881821578225,1.4156046573474348,1.470122758524943,0.4138722191702322,1.6755574057155183,-0.17468979039274232,-0.6765653468833634,2.0504695456701842,-1.6984101491979413,-0.15773840288362728,1.9900681835572895,0.6409040567422599,-0.38343168228852054,-0.19059779734435828,0.6943537008473722,0.6743272966454351,0.3273268375210215,0.35075153240973866,-0.009460946611148463,0.0031436385789519053,-0.3479037148447931,0.6481374020545349,-0.19453351189711723,-1.1736179104593205,-0.748757812058385,-0.9457963927121824,-0.710643450857689,1.8818704252849752,-0.9092557553380739,-1.4468455627188428,1.8857452254517684,-1.7644668307010682,-0.836203501347386,-0.9787442842707413,1.8888861787900475,-1.1170385416396376,-0.9253334470180394,-0.9390713680565702,-0.8867435104294193,0.17699633219014274,-0.48033852534001104,-0.3185814008148004,1.8308938836948259,-0.9991536912220932,-0.5929223756941255,-0.9068477128194949,1.8131815697527982,-0.4603957163257158,1.8278674539105546,0.8728903105178485,0.37957466786571636,-1.0184166099908871,0.0844303079717667,-1.1164065966795753,-1.1604564229262198,-0.928581177428392
CV_OBS_408,CV,CXOGLB J002403.1-72044,CV0072,6.22,-0.9661374026810199,-0.6433078180381551,-0.8455992635403997,-0.8395264810674715,-1.6172898546462688,-1.042025126823486,-0.8786750141645366,-0.9238693860855153,-1.540085861873739,-0.9227240637140754,-0.8901612727683218,-0.9331207969034107,-0.8570048786776003,-0.6718094611827516,-0.8284856723315188,-0.9253437528239031,-0.9128399476592707,-0.836441541393142,-1.2063428350026673,-1.2740791231954793,-0.8858683853204574,-0.9129400653573564,-0.7613705470430798,-0.9133467699022951,-1.7494958024605576,-0.9840627890972772,-1.273269474254772,-1.064884851003385,-0.788738730983836,-1.6770972308888747,-0.8307513169763752,-1.0080614286084864,-1.1007776079360199,-1.1705216533386467,-0.6633498065210965,-0.9160643338027639,-2.2619871360221904,-0.7695991974778486,-0.5514849084563261,-0.025517088518544714,-0.6447242365007272,0.8150301371987899,1.1721754970443463,-0.6766248507120531,-2.2106253731753074,-0.5754863253653982,1.1498880268064835,1.1115103739081247,1.104092837862156,1.4374144516470457,1.2517306255155392,1.5457316355901023,0.07270950169198154,0.4006812657258647,-0.014262115195061256,1.7923359423368475,-0.03492417138992477,1.4498195600515569,0.3768052635387517,0.9942013427647501,-0.7945396861480034,0.1939512117801394,0.6206967008055803,-0.778637298464535,0.5709445432203463,1.3828611564610485,0.422080172006525,-0.7755739109022507,0.19332148467493013,-0.23932080233500108,-0.07770964599649792,1.6166898502480775,-0.21099460021570896,0.9754241229533177,1.0529234884717282,-0.7982025851323659,-0.9991536912220932,-0.03952346066249135,0.9915533111882743,-0.8657390842273371,1.1529776846142885,-0.9271314926804903,-0.4206587577878663,-0.15333677500023699,-0.20846296173455264,-0.2921123992598974,0.9356080675470975,0.8794824738690583,0.18175760246007328
CV_OBS_282,CV,[HPH2013] 50          ,CV0037,9.94,-0.8287413673101017,-1.0005054653241259,-0.8427311750204107,-1.3879076555741807,-0.648533507223999,0.6772768937659639,-0.48581990580181383,0.6920350460391118,-0.5614264233733967,-0.697119345237583,-0.6103797728521853,-0.9628684114948374,0.6422789843669813,-1.3369012937087439,-0.32632974601756815,0.07687213507522395,0.2761091245088998,-1.307658712335188,0.5661692299739906,0.18192195138039938,-0.5919899740982104,-0.1268697545116965,-0.3756500482633303,-0.6223459173380017,-0.6715231242296609,0.10057764668276747,0.021165195463267523,0.6069385731287268,-0.9311201271768519,-0.7316800923778626,-1.8812682890881567,-0.24232248899432313,-1.4555362418638964,0.6497875302295143,-0.8534797826648262,-0.7875724703874377,-1.569954544162081,-0.38317613422101215,0.07547473410949972,0.29056684091757484,-0.5218658960238376,0.7746639668096662,1.0779324164933521,-0.5126049332898713,-2.179768375616983,0.46698931933682875,1.0654133968415365,-0.040410893748271004,-1.4423448874863645,-1.5191533528074852,0.39271494222562525,1.4895921403384176,1.5002010127713492,1.5462900955501804,0.7179276595621097,0.00886260469869459,1.5140305645368886,0.5584205690745707,-0.707825008228124,0.6610586621245376,-0.5993294576669541,-0.8883976530795201,1.2326402741348295,-0.6264008908049922,0.9340420433396592,0.6623396445297602,-0.6566097571046482,-0.5930194990078173,1.4195881024778887,-0.4939080901754616,-0.40927818519787584,0.5851359726610887,-0.01988312312409117,1.1897122001504725,1.2295465957385794,-0.5538761657955549,-0.9991536912220932,-0.06751328561648359,0.9992311564691719,-0.4368855811865883,1.115359083558445,-0.3586870661711247,0.6102566808666043,0.151393905761592,1.4845108066861488,0.031361823516553894,1.3469521156973112,1.1482596562026184,1.6431854188675008
CV_OBS_97,CV,[HPH2013] 123         ,CV0006,23.44,-2.142098196858648,-1.4264282006614737,-0.7088263947314642,-0.8796230796227477,-0.345555146361124,1.0891681285862684,-1.478422715160335,0.5838461612743816,-0.2103501430327025,-1.5935435917076077,-1.6702881022278033,-1.7584337554765128,0.7115105534695005,-1.2845755735629674,-1.51407777451882,-2.4649918543257723,-1.5977129467909654,-0.9171021435720712,1.419792942697024,0.287509639368337,-1.722025273950147,-1.8039252978382998,-1.2595984691001267,-1.6418344497021606,0.16665532558655072,-1.4334191918906114,0.5628207447014221,1.6075954265449919,0.7313888206557694,0.026467225971785274,0.6540960057037705,0.6706952197411555,0.5640408986273527,1.3061109984546226,-1.5885905775340032,-0.38522471739031366,-2.2619871360221904,-0.6279099474516958,-0.13512753040963982,-0.025517088518544714,-0.5726815753900826,0.7939971640908677,-0.06598015127287658,-0.6035430622049819,-2.6409090613497144,-0.4875747475367757,1.4597852872284525,-0.5187792753230196,-0.2538124851037807,0.3655981362842327,-0.05664088699485417,0.35517578869267585,-0.42820181451549194,-0.07509124369921157,-1.087118320091908,0.6892702073990655,-0.038522504343202764,0.6603319073046515,1.1563719765212694,0.6541680558408838,-0.6433298791743428,1.4804082314568625,0.6531697530958114,-0.6431122636505563,0.6461486922919596,0.6934757650220066,1.485117756662971,-0.648984671336876,0.14305406982652122,1.4743092677766418,1.6665549192549316,1.2425876993709428,0.15227084540740993,0.31164160599566104,0.15169432230732943,-0.6652238625150682,-0.9991536912220932,0.7693236603553677,0.8856224734009438,-0.6114500254304467,0.5723670682651502,-0.43557824809140466,-0.45016180598653716,-0.2505082301822927,-0.15958823158705626,-0.354110344616267,0.503219635496104,0.513530876739844,-0.04870058392758303
CV_OBS_202,CV,[HPH2013] 176         ,CV0018,11.31,-1.557302362994614,-1.4956922666749677,-1.839236860906089,-0.8932102572981683,-1.4331043502821956,0.8881675169251375,-1.4755315042082053,0.39550433659351514,-1.3653856888939164,-1.6140882959927982,-1.643857771079969,-1.6151139207583352,0.5118380910178719,-1.6716152816812828,-1.6125614698354724,-1.6944505944461623,-2.128396542833399,-0.941094504612417,1.703696554418692,-0.19269641183251932,-1.713936377630039,-1.7842095659885469,-1.278369290370114,-1.6548789343206154,-1.1584713211905735,-1.4367511623991016,0.6640895012931884,1.8423640278671178,0.77037602250104,-1.2230928820350817,0.30901296878345647,0.7418157397607089,0.1484589846631104,1.604078020892107,-2.233596121663008,-1.4141728862704739,0.6367836062593928,-0.6533492771788016,1.0449742464364529,3.2297242033055493,-0.6277453179209664,2.355111168101111,-0.5398708684524511,-0.6324854174099611,0.7698451638726432,-0.24684121040115523,0.2682423324277042,-1.351351595660263,-1.4423448874863645,-1.5191533528074852,-1.4707778239260785,-0.8125557107459361,1.5002010127713492,1.5462900955501804,-0.20855624672311823,-0.945496021200373,1.6529109044782961,0.6187611159491928,0.9718133630127697,0.6279656187885705,-0.6940929468386847,1.1838564435215075,1.3414367567360175,-0.6670494934750525,1.138309418540774,0.6715318409062401,1.4180725946664787,-0.6770140060512718,1.5059565448511751,1.6271874931956571,1.8559409716480677,1.3803604462319035,1.396298753464167,1.0060892867681448,0.9716251841567807,-0.7804146446258168,-0.9991536912220932,0.8344765903973737,1.6643497509941965,-0.761157905575695,0.8473131327609021,-0.7053261290741798,-0.440853725895545,-0.29603502998561165,1.8691396784464378,-0.3441831806125746,0.9040379589808211,1.0045850684599062,1.4255659953043132
CV_OBS_627,CV,CXOGLB J002410.6-72051,CV0090,6.98,-1.248962171469873,-1.6039352309415993,-1.0204409534693266,-0.8708874092802632,-1.3127107500375192,-1.9955220500368793,-1.606968049123997,-1.5442837070801056,-1.3754750326103662,-1.1154494763601603,-1.1429045062603072,-1.171454432794493,-1.6562027510154693,-0.826970215558025,-1.509037959853939,-1.4724746969412963,-2.0011107860568327,-0.8862868389996218,-1.6631157737464775,-1.717474615534427,-1.1556342301731608,-1.428610239131581,-1.519108275531148,-1.1298594065912613,-1.3916932719109285,-1.6182407852233371,-1.97988828977528,-1.7039042934578512,-1.2344193884670134,-1.3375515357891345,-0.9297826542976134,-1.6548967645198773,-1.222683569024625,-1.7458041207337955,-1.0605690617796903,-1.0666873232380296,-1.1085994829220083,-0.7773269268293087,-0.5532041231829334,-0.6765653468833634,-0.6407529097525227,-0.01927779608213322,-1.894176202352903,-0.6780961651554562,-1.0663450470541236,-0.6256364143388007,-1.619968882236385,-0.8667517208081806,0.13299607491767235,0.3493218368102234,-0.5170799932784709,-0.4778614680622279,-0.9377578486458112,-0.864267198682179,-1.287022421099755,0.39060605505832163,-0.11578458247120935,0.6089259356009948,2.0127589840368145,0.6573413613662529,-0.794265488981788,1.7989576223707051,0.6399176811662405,-0.7917462789730245,0.6937576795530167,0.7122024204060066,1.6757230214744256,-0.7761144195233753,0.15211809362461837,1.4277873710077342,1.6763581092521243,1.4768441366947451,0.9153561358861494,0.37247255283523334,0.08074014228550397,-0.8168222739065417,-0.9991536912220932,0.7931007870849348,0.8727051158663699,-0.8810970760410296,0.5031437496190887,-0.9214650408907255,-0.44922722094812356,-0.31152287107295373,-0.19483733162289796,-0.35523035792284857,0.8497136324012956,0.6687181289412042,-0.05228006881104685
