,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
143,MASTER_OT_J180539.49+342329.1,,,18:05:39.49,+34:23:29.1,0,CataclyV
144,MASTER_OT_J180958.28+192302.8,,,18:09:58.28,+19:23:02.8,0,Candidate_CV
145,MASTER_OT_J181523.78+692037.4,,,18:15:23.78,+69:20:37.4,0,CataclyV
146,MASTER_OT_J181609.38+311641.9,,,18:16:09.38,+31:16:41.9,0,CataclyV
147,MASTER_OT_J181953.76+361356.5,,,18:19:53.76,+36:13:56.5,0,CataclyV
148,MASTER_OT_J182122.64+283211.4,,,18:21:22.34,+28:32:11.4,0,CataclyV
149,MASTER_OT_J182948.42+554255.9,,,18:29:48.42,+55:42:55.9,0,Candidate_CV
150,MASTER_OT_J183007.03+764313.3,,,18:30:07.03,+76:43:13.3,0,CataclyV
151,MASTER_OT_J183120.64+301935.5,,,18:31:20.64,+30:19:35.5,0,CataclyV
152,MASTER_OT_J183915.11+141656.4,,,18:39:15.11,+14:16:56.4,0,Candidate_CV
153,MASTER_OT_J184019.38+273958.1,,,18:40:19.38,+27:39:58.1,0,CataclyV
154,MASTER_OT_J184141.08+324317.2,,,18:41:41.0229,+32:43:18.316,0,CataclyV
155,MASTER_OT_J184426.78+365140.7,,,18:44:26.78,+36:51:40.7,0,CataclyV
156,MASTER_OT_J184548.94+223002.5,,,18:45:48.94,+22:30:02.5,0,CataclyV
157,MASTER_OT_J184612.90+125228.7,,,18:46:12.90,+12:52:28.7,0,Candidate_CV
158,MASTER_OT_J184617.64+173052.3,,,18:46:17.64,+17:30:52.3,0,Candidate_CV
159,MASTER_OT_J184633.88+220016.1,,,18:46:33.88,+22:00:16.1,0,CataclyV
160,MASTER_OT_J184809.40+395440.5,,,18:48:09.40,+39:54:40.5,0,Candidate_CV
161,MASTER_OT_J184822.16+511218.8,,,18:48:22.16,+51:12:18.8,0,CataclyV
162,MASTER_OT_J184843.52+295451.0,,,18:48:43.52,+29:54:51.0,0,CataclyV
163,MASTER_OT_J185046.27+272044.1,,,18:50:46.27,+27:20:44.1,0,Candidate_CV
164,MASTER_OT_J185531.42+371609.9,,,18:55:31.42,+37:16:09.9,0,Candidate_CV
165,MASTER_OT_J185727.96+153920.8,,,18:57:27.96,+15:39:20.8,0,CataclyV
166,MASTER_OT_J185956.42+432404.4,,,18:59:56.42,+43:24:04.4,0,CataclyV
167,MASTER_OT_J185957.16+354224.3,,,18:59:57.16,+35:42:24.3,0,CataclyV
168,MASTER_OT_J190121.24+471703.4,,,19:01:21.24,+47:17:03.4,0,CataclyV
169,MASTER_OT_J190519.41+301524.4,,,19:05:19.4089,+30:15:24.551,0,CataclyV
170,MASTER_OT_J190812.83+572431.9,,,19:08:12.855,+57:24:32.45,0,CataclyV
171,MASTER_OT_J190844.92+254447.3,,,19:08:44.92,+25:44:47.3,0,Candidate_CV
172,MASTER_OT_J191156.83+403101.6,,,19:11:56.83,+40:31:01.6,0,CataclyV
173,MASTER_OT_J191310.16-472458.8,2020,,19:13:10.16,-47:24:58.8,0,Candidate_CV
174,MASTER_OT_J191450.99-113234.7,,,19:14:51.0006,-11:32:35.217,0,CataclyV
175,MASTER_OT_J191617.64+691356.4,,,19:16:17.64,+69:13:56.4,0,Candidate_CV
176,MASTER_OT_J191841.98+444914.5,,,19:18:42.0104,+44:49:12.703,0,CataclyV
177,MASTER_OT_J191904.96-100652.5,,,19:19:04.96,-10:06:52.5,0,Candidate_CV
178,MASTER_OT_J191906.08-180501.3,,,19:19:06.0858,-18:05:01.352,0,CataclyV
179,MASTER_OT_J192019.35+443905.3,,,19:20:19.35,+44:39:05.3,0,CataclyV
180,MASTER_OT_J192024.77-512215.1,,,19:20:24.77,-51:22:15.1,0,CataclyV
181,MASTER_OT_J192036.52-262411.3,,,19:20:36.52,-26:24:11.3,0,Candidate_CV
182,MASTER_OT_J192328.22+612413.5,,,19:23:28.2772,+61:24:13.089,0,CataclyV
183,MASTER_OT_J192441.01+620639.4,,,19:24:41.01,+62:06:39.4,0,Candidate_CV
184,MASTER_OT_J192513.88-521137.6,,,19:25:13.8133,-52:11:37.558,0,CataclyV
185,MASTER_OT_J192739.31+020014.3,,,19:27:39.31,+02:00:14.3,0,CataclyV
186,MASTER_OT_J192757.03+404042.8,,,19:27:57.08,+40:40:44.4,0,CataclyV
187,MASTER_OT_J192809.82+551616.5,,,19:28:09.82,+55:16:16.5,0,Candidate_CV
188,MASTER_OT_J193114.22-071659.7,,,19:31:14.22,-07:16:59.7,0,Candidate_CV
189,MASTER_OT_J193239.37+390659.0,,,19:32:39.37,+39:06:59.0,0,CataclyV
190,MASTER_OT_J193347.47+442455.5,,,19:33:47.4581,+44:24:55.644,0,CataclyV
191,MASTER_OT_J193911.05+685135.0,,,19:39:11.05,+68:51:35.0,0,Candidate_CV
192,MASTER_OT_J194012.33+382320.8,,,19:40:12.33,+38:23:20.8,0,Candidate_CV
193,MASTER_OT_J194054.30+450242.0,,,19:40:54.30,+45:02:42.0,0,Candidate_CV
194,MASTER_OT_J194147.00+531847.7,,,19:41:47.00,+53:18:47.7,0,CataclyV
195,MASTER_OT_J194443.38+005637.4,,,19:44:43.38,+00:56:37.4,0,CataclyV
196,MASTER_OT_J194741.84-020348.4,,,19:47:41.84,-02:03:48.4,0,Candidate_CV
197,MASTER_OT_J194850.95+102828.1,,,19:48:50.95,+10:28:28.1,0,Candidate_CV
198,MASTER_OT_J194955.17+455349.6,,,19:49:55.1860,+45:53:50.885,0,CataclyV
199,MASTER_OT_J195541.63+121415.1,,,19:55:41.63,+12:14:15.1,0,Candidate_CV
200,MASTER_OT_J200116.78+044142.6,,,20:01:16.7565,+04:41:43.272,0,CataclyV
201,MASTER_OT_J200357.07-183211.3,,,20:03:57.1127,-18:32:10.955,0,CataclyV
202,MASTER_OT_J200455.61+440220.4,,,20:04:55.55,+44:02:19.2,0,CataclyV
203,MASTER_OT_J200456.30+542600.5,,,20:04:56.30,+54:26:00.5,0,CataclyV
204,MASTER_OT_J200845.06-355403.1,,,20:08:45.06,-35:54:03.1,0,N
205,MASTER_OT_J200904.69+825153.6,,,20:09:04.69,+82:51:53.6,0,CataclyV
206,MASTER_OT_J201053.41+441046.3,,,20:10:53.41,+44:10:46.3,0,Candidate_CV
207,MASTER_OT_J201121.95+565531.1,,,20:11:21.95,+56:55:31.1,0,Candidate_CV
208,MASTER_OT_J201238.63+293730.4,,,20:12:38.63,+29:37:30.4,0,CataclyV
209,MASTER_OT_J201403.13+535152.5,,,20:14:03.13,+53:51:52.5,0,CataclyV
210,MASTER_OT_J201931.07-460044.6,,,20:19:31.07,-46:00:44.6,0,CataclyV
211,MASTER_OT_J202157.69+212919.4,,,20:21:57.6879,+21:29:19.612,0,CataclyV
212,MASTER_OT_J202225.09+500457.4,,,20:22:25.09,+50:04:57.4,0,Candidate_Nova
213,MASTER_OT_J202225.43+511248.0,,,20:22:25.43,+51:12:48.8,0,CataclyV
214,MASTER_OT_J202315.58+741752.1,,,20:23:15.58,+74:17:52.1,0,Candidate_CV
215,MASTER_OT_J202411.65-172512.5,,,20:24:11.65,-17:25:12.5,0,CataclyV
216,MASTER_OT_J202950.87-521346.1,,,20:29:50.87,-52:13:46.1,0,Candidate_CV
217,MASTER_OT_J203220.79+660946.9,,,20:32:20.79,+66:09:46.9,0,CataclyV
218,MASTER_OT_J203248.71-295522.0,,,20:32:48.71,-29:55:22.0,0,CataclyV
219,MASTER_OT_J203529.80+063652.8,,,20:35:29.7778,+06:36:52.932,0,CataclyV
220,MASTER_OT_J203749.39+552210.3,,,20:37:49.39,+55:22:10.3,0,CataclyV
221,MASTER_OT_J203824.15+174242.3,,,20:38:24.0995,+17:42:43.154,0,CataclyV
222,MASTER_OT_J203933.97+260924.5,,,20:39:33.97,+26:09:24.5,0,CataclyV
223,MASTER_OT_J203937.54+213904.7,,,20:39:37.5780,+21:39:06.033,0,CataclyV
224,MASTER_OT_J203952.33-304804.3,,,20:39:52.33,-30:48:04.3,0,CataclyV
225,MASTER_OT_J204243.79-461439.9,,,20:42:43.8747,-46:14:39.591,0,CataclyV
226,MASTER_OT_J204503.09-440502.3,,,20:45:03.17,-44:05:02.3,0,CataclyV
227,MASTER_OT_J204627.96+242218.0,,,20:46:27.9169,+24:22:18.763,0,CataclyV
228,MASTER_OT_J204723.04+072759.1,,,20:47:22.96,+07:28:00.2,0,CataclyV
229,MASTER_OT_J205355.86+341410.0,,,20:53:55.86,+34:14:10.0,0,Candidate_CV
230,MASTER_OT_J205739.86-201349.5,,,20:57:39.86,-20:13:49.5,0,CataclyV
231,MASTER_OT_J205908.67+802217.6,,,20:59:08.67,+80:22:17.6,0,CataclyV
232,MASTER_OT_J205925.16-235936.6,,,20:59:25.16,-23:59:36.6,0,CataclyV
233,MASTER_OT_J210316.39+314913.6,,,21:03:16.4726,+31:49:13.770,0,CataclyV
234,MASTER_OT_J210819.26+315453.4,,,21:08:19.26,+31:54:53.4,0,CataclyV
235,MASTER_OT_J210824.05+232829.0,,,21:08:24.0836,+23:28:29.009,0,CataclyV
236,MASTER_OT_J211458.15+582259.3,,,21:14:58.15,+58:22:59.3,0,CataclyV
237,MASTER_OT_J211630.72+273356.9,,,21:16:30.72,+27:33:56.9,0,Candidate_CV
238,MASTER_OT_J211809.20+265714.0,,,21:18:09.20,+26:57:14.0,0,CataclyV
239,MASTER_OT_J211830.74+752621.9,,,21:18:30.6564,+75:26:20.748,0,CataclyV
240,MASTER_OT_J211855.08+280314.9,,,21:18:55.0964,+28:03:15.415,0,CataclyV
241,MASTER_OT_J212510.71+333141.4,,,21:25:10.6599,+33:31:41.778,0,CataclyV
242,MASTER_OT_J213806.60+261957.0,,,21:38:06.6253,+26:19:56.031,0,CataclyV
243,MASTER_OT_J213826.42+284622.4,,,21:38:26.42,+28:46:22.4,0,Candidate_CV
244,MASTER_OT_J214254.34+153642.8,,,21:42:54.34,+15:36:42.8,0,CataclyV
245,MASTER_OT_J214658.99+442912.7,,,21:46:58.99,+44:29:12.7,0,Candidate_CV
246,MASTER_OT_J214744.93-521842.8,,,21:47:44.93,-52:18:42.8,1,Candidate_CV
247,MASTER_OT_J215433.99+235400.8,,,21:54:33.970,+23:54:00.35,0,CataclyV
248,MASTER_OT_J215602.73+470903.2,,,21:56:02.73,+47:09:03.2,0,CataclyV
249,MASTER_OT_J215751.35+152046.8,,,21:57:51.35,+15:20:46.8,0,Candidate_CV
250,MASTER_OT_J220303.17-134505.3,,,22:03:03.17,-13:45:05.3,0,CataclyV
251,MASTER_OT_J221252.42+465115.5,,,22:12:52.42,+46:51:15.5,0,CataclyV
252,MASTER_OT_J221510.66+684428.8,,,22:15:10.66,+68:44:28.8,0,Candidate_CV
253,MASTER_OT_J221926.10+395436.3,,,22:19:26.10,+39:54:36.3,24,CataclyV
254,MASTER_OT_J222049.51-740240.9,,,22:20:49.51,-74:02:40.9,0,CataclyV
255,MASTER_OT_J222112.37-195823.3,,,22:21:12.37,-19:58:23.3,0,CataclyV
256,MASTER_OT_J223315.51+393539.5,,,22:33:15.51,+39:35:39.5,0,CataclyV
257,MASTER_OT_J223422.69+321307.3,,,22:34:22.69,+32:13:07.3,0,CataclyV
258,MASTER_OT_J223820.02+065346.9,,,22:38:20.02,+06:53:46.9,0,CataclyV
259,MASTER_OT_J223854.45+053607.5,,,22:38:54.5174,+05:36:06.746,0,Candidate_CV
260,MASTER_OT_J224751.44+364320.8,,,22:47:51.44,+36:43:20.8,0,CataclyV
261,MASTER_OT_J225350.78+364434.5,,,22:53:50.78,+36:44:34.5,0,CataclyV
262,MASTER_OT_J230207.47+773104.0,,,23:02:07.47,+77:31:04.0,0,Candidate_CV
263,MASTER_OT_J230451.19-595649.6,,,23:04:51.19,-59:56:49.6,0,CataclyV
264,MASTER_OT_J230921.67+033221.4,,,23:09:21.6880,+03:32:20.702,0,Candidate_CV
265,MASTER_OT_J231823.85+455358.5,,,23:18:23.8910,+45:53:58.899,0,CataclyV
266,MASTER_OT_J231917.03+483114.2,,,23:19:17.03,+48:31:14.2,0,CataclyV
267,MASTER_OT_J232349.56+591221.9,,,23:23:49.56,+59:12:21.9,0,Candidate_CV
268,MASTER_OT_J233023.63+744535.6,,,23:30:23.63,+74:45:35.6,0,CataclyV
269,MASTER_OT_J233358.22+773951.2,,,23:33:58.22,+77:39:51.2,0,Candidate_CV
270,MASTER_OT_J233652.06+130550.8,,,23:36:52.06,+13:05:50.8,0,CataclyV
271,MASTER_OT_J234127.04+202935.0,,,23:41:27.04,+20:29:35.0,0,Candidate_CV
272,MASTER_OT_J234441.46+251718.9,,,23:44:41.490,+25:17:18.77,0,CataclyV
273,MASTER_OT_J234843.23+250250.4,,,23:48:43.1428,+25:02:50.090,0,CataclyV
274,MASTER_OT_J235232.72+592552.1,,,23:52:32.72,+59:25:52.1,0,CataclyV
275,MASTER_OT_J235247.28+512650.4,,,23:52:47.3303,+51:26:50.848,0,CataclyV
276,MASTER_OT_J235503.22+420010.2,,,23:55:03.22,+42:00:10.2,0,CataclyV
277,MASTER_OT_J235504.61+160854.7,,,23:55:04.703,+16:08:53.70,0,CataclyV
278,MASTER_OT_J235652.57-580509.1,,,23:56:52.57,-58:05:09.1,0,Candidate_CV
279,MASTER_OT_JJ001829.62+430208.4,2020/Feb/15,16.8,00:18:29.62,+43:02:08.4,2,DN
280,MASTER_OT_JJ040052.30+340438.0,2020/Jan/18,15.8,04:00:52.30,+34:04:38.0,0,DN
281,MASTER_OT_JJ071845.44+194439.4,2020/Jan/01,16.5,07:18:45.44,+19:44:39.4,0,DN
282,MASTER_OT_JJ074402.06+204923.9,2020/Jan/14,17.9,07:44:02.06,+20:49:23.9,0,Known_CV
283,MASTER_OT_JJ075234.24-495613.1,2020/Feb/12,18.4,07:52:34.24,-49:56:13.1,0,DN
