,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
67,SDSSJ142953.56+073231.2,,,14:29:53.5646,+07:32:31.324,0,Candidate_CV
68,SDSSJ142955.86+414516.8,,,14:29:55.864,+41:45:16.87,0,CataclyV
69,SDSSJ143209.78+191403.5,,,14:32:09.7891,+19:14:03.649,0,CataclyV
70,SDSSJ143544.02+233638.7,,,14:35:44.0354,+23:36:38.673,0,CataclyV
71,SDSSJ145758.21+514807.9,,,14:57:58.2258,+51:48:07.852,0,CataclyV
72,SDSSJ150441.76+084752.6,,,15:04:41.7658,+08:47:52.567,0,CataclyV
73,SDSSJ150551.58+065948.7,,,15:05:51.5682,+06:59:48.880,0,CataclyV
74,SDSSJ151109.80+574100.2,,,15:11:09.801,+57:41:00.23,0,Candidate_CV
75,SDSSJ151500.56+191619.6,,,15:15:00.5681,+19:16:19.691,0,CataclyV
76,SDSSJ151916.66+211037.9,,,15:19:16.6712,+21:10:37.952,0,CataclyV
77,SDSSJ152020.40-000948.3,,,15:20:20.4031,-00:09:48.355,0,Candidate_CV
78,SDSSJ152124.78+112551.9,,,15:21:24.375,+11:25:51.93,0,Candidate_CV
79,SDSSJ152509.57+360054.5,,,15:25:09.5669,+36:00:54.683,0,CataclyV
80,SDSSJ152717.96+543724.9,,,15:27:17.9692,+54:37:24.952,0,CataclyV
81,SDSSJ153457.24+505616.9,,,15:34:57.246,+50:56:16.92,0,Candidate_CV
82,SDSSJ154459.83+464835.4,,,15:44:59.8361,+46:48:35.322,0,CataclyV
83,SDSSJ154652.71+375415.1,,,15:46:52.7184,+37:54:15.178,0,Candidate_CV
84,SDSSJ154817.56+153221.2,,,15:48:17.565,+15:32:21.27,0,Candidate_CV
85,SDSSJ155030.38-001417.3,,,15:50:30.3796,-00:14:17.355,0,Candidate_CV
86,SDSSJ155037.27+405440.0,,,15:50:37.2759,+40:54:39.929,0,CataclyV
87,SDSSJ155252.48+320150.9,,,15:52:52.4801,+32:01:51.018,1,CataclyV
88,SDSSJ155904.62+035623.4,,,15:59:04.6251,+03:56:23.488,0,CataclyV
89,SDSSJ160111.53+091712.7,,,16:01:11.5369,+09:17:12.617,0,CataclyV
90,SDSSJ160450.19+414328.5,,,16:04:50.1937,+41:43:28.590,0,CataclyV
91,SDSSJ160501.35+203056.9,,,16:05:01.3563,+20:30:56.995,0,CataclyV
92,SDSSJ160745.02+362320.7,,,16:07:45.0118,+36:23:20.737,0,CataclyV
93,SDSSJ160932.67+055044.6,,,16:09:32.6788,+05:50:44.634,0,Candidate_CV
94,SDSSJ161030.35+445901.7,,,16:10:30.3585,+44:59:01.807,0,CataclyV
95,SDSSJ161442.44+080407.7,,,16:14:42.4333,+08:04:07.869,0,Candidate_CV
96,SDSSJ161909.10+135145.5,,,16:19:09.0975,+13:51:45.617,0,CataclyV
97,SDSSJ162558.18+364200.6,,,16:25:58.180,+36:42:00.63,0,Candidate_CV
98,SDSSJ162608.16+332827.8,,,16:26:08.1501,+33:28:27.825,0,CataclyV
99,SDSSJ163605.01+465204.5,,,16:36:05.0115,+46:52:04.580,0,CataclyV
100,SDSSJ164228.06+193410.0,,,16:42:28.0669,+19:34:10.124,0,CataclyV
101,SDSSJ164248.52+134751.4,,,16:42:48.5238,+13:47:51.428,0,CataclyV
102,SDSSJ164705.08+193334.9,,,16:47:05.087,+19:33:34.98,0,Candidate_CV
103,SDSSJ164706.64+622450.9,,,16:47:06.645,+62:24:50.90,0,Candidate_CV
104,SDSSJ165244.84+333925.3,,,16:52:44.8439,+33:39:25.432,0,CataclyV
105,SDSSJ165359.06+201010.4,,,16:53:59.0600,+20:10:10.403,0,CataclyV
106,SDSSJ165837.70+184727.4,,,16:58:37.7052,+18:47:27.328,0,CataclyV
107,SDSSJ170145.85+332339.5,,,17:01:45.8351,+33:23:39.460,0,Candidate_CV
108,SDSSJ170542.54+313240.8,,,17:05:42.5390,+31:32:40.775,0,CataclyV
109,SDSSJ170810.31+445450.6,,,17:08:10.3027,+44:54:50.606,0,Candidate_CV
110,SDSSJ172308.29+392455.2,,,17:23:08.2932,+39:24:55.272,0,CataclyV
111,SDSSJ172406.14+562003.1,,,17:24:06.1346,+56:20:03.083,0,CataclyV
112,SDSSJ172601.96+543230.7,,,17:26:01.966,+54:32:30.78,0,CataclyV
113,SDSSJ172758.13+380022.4,,,17:27:58.1379,+38:00:22.434,0,CataclyV
114,SDSSJ174839.78+502420.3,,,17:48:39.780,+50:24:20.38,0,Candidate_CV
115,SDSSJ183131.63+420220.2,,,18:31:31.6373,+42:02:20.331,0,CataclyV
116,SDSSJ191616.53+385810.6,,,19:16:16.5358,+38:58:10.604,0,Candidate_CV
117,SDSSJ192049.82+373637.4,,,19:20:49.8221,+37:36:37.430,0,CataclyV
118,SDSSJ194943.08+102242.0,,,19:49:43.082,+10:22:42.02,0,CataclyV
119,SDSSJ200131.13+604012.1,,,20:01:31.139,+60:40:12.52,0,CataclyV
120,SDSSJ200615.50+103951.5,,,20:06:15.5018,+10:39:51.625,0,CataclyV
121,SDSSJ202520.13+762222.4,,,20:25:20.1491,+76:22:22.413,0,CataclyV
122,SDSSJ203311.77+134954.0,,,20:33:11.7772,+13:49:54.059,0,CataclyV
123,SDSSJ204216.16+162338.3,,,20:42:16.1679,+16:23:38.270,0,CataclyV
124,SDSSJ204448.92-045928.8,,,20:44:48.9225,-04:59:28.809,0,CataclyV
125,SDSSJ204643.27-000630.2,,,20:46:43.2800,-00:06:30.174,0,CataclyV
126,SDSSJ204827.91+005008.9,,,20:48:27.9158,+00:50:08.959,0,CataclyV
127,SDSSJ205227.38+034355.3,,,20:52:27.4047,+03:43:55.324,0,CataclyV
128,SDSSJ205518.83-162640.4,,,20:55:18.8320,-16:26:40.425,0,CataclyV
129,SDSSJ205931.86-070516.6,,,20:59:31.8473,-07:05:16.890,0,Candidate_CV
130,SDSSJ210014.12+004446.0,,,21:00:14.1123,+00:44:46.000,0,CataclyV
131,SDSSJ210433.08-065517.3,,,21:04:33.0776,-06:55:17.293,0,CataclyV
132,SDSSJ210732.72-095659.3,,,21:07:32.7199,-09:56:59.336,0,CataclyV
133,SDSSJ212029.95+211733.1,,,21:20:29.955,+21:17:33.15,0,CataclyV
134,SDSSJ212617.60+192320.0,,,21:26:17.6063,+19:23:20.077,0,CataclyV
135,SDSSJ213319.49+190154.4,,,21:33:19.4900,+19:01:54.530,0,CataclyV
136,SDSSJ214140.43+050730.0,,,21:41:40.4466,+05:07:30.242,0,CataclyV
137,SDSSJ220321.37+144607.6,,,22:03:21.3570,+14:46:07.556,0,CataclyV
138,SDSSJ221519.81-003257.2,,,22:15:19.810,-00:32:57.22,0,CataclyV
139,SDSSJ223252.35+140353.0,,,22:32:52.342,+14:03:53.00,0,CataclyV
140,SDSSJ224303.81+221456.0,,,22:43:03.8166,+22:14:56.079,0,CataclyV
141,SDSSJ233512.11+495416.9,,,23:35:12.1138,+49:54:16.921,0,CataclyV
142,SDSSJ234426.12+470042.9,,,23:44:26.1246,+47:00:42.955,0,CataclyV
143,ShAl_10,,,00:48:24.90,+42:29:49.0,0,N
144,ShAl_11,,,00:45:55.50,+42:06:08.0,0,N
145,ShAl_13,,,00:43:03.8,+39:58:27,0,N
146,ShAl_14,,,00:42:55.29,+40:43:17.2,0,N
147,ShAl_15,,,00:40:49.61,+40:50:11.2,0,N
148,ShAl_16,,,00:42:58.50,+41:08:25.0,0,N
149,ShAl_18,,,00:41:35.40,+41:02:23.0,0,N
150,ShAl_19,,,00:43:05.50,+41:39:32.0,0,N
151,ShAl_2,,,00:45:11.90,+41:48:46.0,0,N
152,ShAl_21,,,00:43:02.60,+41:25:11.0,0,N
153,ShAl_22,,,00:46:11.20,+42:08:56.0,0,N
154,ShAl_23,,,00:43:21.00,+41:26:32.0,4,N
155,ShAl_24,,,00:43:10.30,+41:22:07.0,90,N
156,ShAl_25,,,00:42:08.02,+41:01:01.2,10,N
157,ShAl_26,,,00:44:52.00,+41:44:57.0,0,N
158,ShAl_27,,,00:46:06.60,+42:03:48.0,0,N
159,ShAl_28,,,00:43:53.70,+41:34:04.0,0,N
160,ShAl_29,,,00:43:16.80,+41:20:50.0,0,N
161,ShAl_3,,,00:43:49.4,+40:43:07,0,N
162,ShAl_31,,,00:38:59.30,+40:59:00.0,0,N
163,ShAl_32,,,00:42:25.00,+41:18:30.0,0,N
164,ShAl_33,,,00:42:14.40,+41:04:22.0,0,N
165,ShAl_37,,,00:41:55.60,+41:16:53.5,0,N
166,ShAl_39,,,00:37:59.79,+41:06:54.4,0,N
167,ShAl_4,,,00:43:19.49,+41:13:45.9,0,N
168,ShAl_40,,,00:38:43.13,+40:20:38.1,0,N
169,ShAl_41,,,00:43:44.73,+41:13:31.3,0,N
170,ShAl_43,,,00:42:12.32,+40:58:15.5,0,N
171,ShAl_44,,,00:42:01.49,+40:56:38.1,5,N
172,ShAl_45,,,00:43:59.01,+41:49:00.8,0,N
173,ShAl_46,,,00:41:18.73,+40:30:01.3,0,N
174,ShAl_48,,,00:43:08.26,+40:24:27.8,0,N
175,ShAl_49,,,00:42:19.76,+41:14:06.8,93,N
176,ShAl_5,,,00:32:02.00,+39:19:27.0,0,N
177,ShAl_51,,,00:44:04.60,+41:47:40.9,0,N
178,ShAl_53,,,00:43:23.62,+41:21:38.9,0,N
179,ShAl_54,,,00:40:53.34,+40:32:50.4,0,N
180,ShAl_56,,,00:44:02.51,+41:21:34.8,0,N
181,ShAl_57,,,00:45:50.17,+41:36:06.1,0,N
182,ShAl_59,,,00:42:43.17,+40:48:25.5,0,N
183,ShAl_60,,,00:43:27.03,+41:32:13.8,0,N
184,ShAl_61,,,00:42:09.72,+41:21:52.0,0,N
185,ShAl_62,,,00:42:36.96,+41:16:55.3,0,N
186,ShAl_63,,,00:42:49.53,+41:16:47.9,0,N
187,ShAl_64,,,00:42:03.97,+41:11:52.7,0,N
188,ShAl_66,,,00:41:34.55,+40:49:48.6,0,N
189,ShAl_68,,,00:44:00.66,+41:45:28.5,0,N
190,ShAl_7,,,00:47:16.20,+41:21:48.0,0,N
191,ShAl_70,,,00:38:12.73,+40:42:50.3,0,N
192,SHZ_2,,,05:31:38.25,-70:38:33.7,0,CataclyV
193,SHZ_3,,,05:34:42.07,-70:49:23.6,0,CataclyV
194,SHZ_5,,,05:35:47.75,-70:24:10.2,0,Candidate_CV
195,SMCN_2001-10a,,,00:46:27.92,-73:29:45.5,0,N
196,SMCN_2004-06a,,,00:55:03.21,-73:38:03.5,0,N
197,SMCN_2005-08a,,,01:15:00.07,-73:25:37.6,0,N
198,SMCN_2006-08a,,,00:57:03.87,-73:10:11.6,0,N
199,SMCN_2012-09a,,,00:48:07.28,-72:46:34.0,0,N
200,SSS:3,,,00:41:53.82,+41:07:22.5,0,N
201,Star_B,,,13:26:53.513,-47:29:00.38,0,CataclyV
202,Suzaku_J174035-301416,,,17:40:35.6,-30:14:16,0,Candidate_CV
203,SV__HV_3985,,,17:24:30.02,-24:48:06.1,0,CataclyV
204,SV__HV_4004,,,05:14:58.0,-66:50:12,0,CataclyV
205,SV__HV_5121,,,14:49:31.29,-68:51:35.9,0,CataclyV
206,SV__HV_7104,,,18:01:43.15,-35:39:27.8,0,CataclyV
207,SV__HV_7898,,,17:25:58.5398,-35:32:31.596,2,CataclyV
208,SV__HV_849,,,01:02:11,-70:03.3,-1,N
209,SV__R_4,,,04:02:39.0079,+42:50:45.942,0,CataclyV
210,SV__SON_10729,,,00:39:30.80,+40:29:15.0,0,N
211,SV__SON_10730,,,00:42:32.24,+40:52:10.9,0,N
212,SV__SON_10731,,,00:43:37.07,+41:18:53.1,0,N
213,SV__SON_10732,,,00:43:40.14,+41:26:55.0,24,N
214,SV__SON_10733,,,00:44:03.73,+41:26:05.7,0,N
215,SV__SON_10734,,,00:44:31.24,+41:24:53.3,0,N
216,SV__SON_10735,,,00:45:51.35,+41:32:43.0,0,N
217,SV__SON_10747,,,00:39:27.84,+40:44:04.2,0,N
218,SV__SON_10752,,,00:34:48.22,+40:50:36.4,0,N
219,SV__SON_10753,,,00:35:21.27,+42:29:34.0,0,N
220,SV__SON_10754,,,00:37:50.3,+41:21:12,0,N
221,SV__SON_10755,,,00:49:44.91,+41:34:05.8,0,N
222,SV__SON_10780,,,00:42:35.29,+40:42:15.9,0,N
223,SV__SON_10808,,,14:43:19,+13:41.8,-1,N
224,SV__SON_9364,2020,14.18,"18:56:51.4858,18:56:51.6","+53:40:08.986,+53:40:08.76",-1,CataclyV
225,SV__SVS_1308,,,17:41:34.38,-23:23:33.1,0,CataclyV
226,SV__SVS_1397,,,18:00:36.9,-27:17:13,0,CataclyV
227,SV__ZI_767,,,09:37:19,+15:13.2,-1,N
228,SWIFT_J0535.2+2830,,,05:34:57.918,+28:28:37.22,0,CataclyV
229,SWIFT_J0746.2-1611,,,07:46:17.1149,-16:11:27.683,0,CataclyV
230,SWIFT_J0927.7-6945,,,09:27:53.0868,-69:44:41.963,0,CataclyV
231,SWIFT_J0958.0-4208,,,09:57:50.64,-42:08:35.5,0,CataclyV
232,SWIFT_J2124.6+0500,,,21:24:12.4381,+05:02:43.595,0,CataclyV
233,SWIFT_J2237.2+6324,,,22:36:37.401,+63:29:33.60,0,CataclyV
234,TCP_J00333837+4836022,,,00:33:38.37,+48:36:02.2,0,N
235,TCP_J00415307+4109540,,,00:41:53.14,+41:09:54.0,0,Candidate_Nova
236,TCP_J01340439+3039043,,,01:34:04.39,+30:39:04.3,0,N
237,TCP_J01375892+4951055,,,01:37:58.8968,+49:51:05.433,0,Candidate_Nova
238,TCP_J04291888+4354233,2020/11/26,9.83,"04:29:18.70,4:29:18.8","+43:54:21.5,43:54:23.8",-1,N
239,TCP_J19445890-1451183,,,19:44:58.90,-14:51:18.3,0,N
240,TCP_J21040470+4631129,,,21:04:04.6783,+46:31:14.465,0,CataclyV
241,TCP_J21551059+3337252,2021/05/4,14.13,21:55:10.59,33:37:23.1,0,Candidate
242,Terz_V_2786,,,17:37:19.42,-27:02:50.1,0,CataclyV
243,Terz_V_2982,,,17:39:35.7549,-27:29:35.974,2,CataclyV
244,TSS_J004054.4+405350,,,00:40:54.40,+40:53:50.3,0,N
245,Tuc_1,,,00:24:04.29,-72:04:57.7,403,CataclyV
246,U11,,,17:40:45.781,-53:40:41.52,15,CataclyV
247,UCAC3_114-219187,,,16:49:55.6382,-33:07:02.089,0,CataclyV
248,UCAC3_131-193943,,,16:53:49.0489,-24:46:23.212,0,CataclyV
249,UCAC3_172-158515,,,17:43:20.2918,-04:29:56.890,0,CataclyV
250,UCAC3_201-165802,,,18:08:35.8108,+10:10:29.871,0,CataclyV
251,UCAC3_206-168738,,,18:30:01.7589,+12:33:46.214,0,CataclyV
252,UCAC3_232-65219,,,06:32:13.1150,+25:36:22.893,0,CataclyV
253,UCAC4_294-132895,,,17:46:04.7146,-31:17:22.599,0,CataclyV
254,UCAC4_303-073432,,,13:05:22.4789,-29:31:13.150,0,Candidate_CV
255,UCAC4_443-085347,,,18:52:03.5647,-01:28:39.191,2,CataclyV
256,UCAC4_520-050509,,,09:53:00.3356,+13:59:58.739,0,CataclyV
257,UCAC4_524-048824,,,09:01:13.5078,+14:47:04.659,0,Candidate_CV
258,UCAC4_694-007074,,,01:07:42.8320,+48:45:18.814,0,CataclyV
259,US_2109,,,09:00:16.5562,+43:01:18.208,0,CataclyV
260,USNO-A2.0_0975-04801241,,,07:12:47.4498,+09:56:47.000,0,CataclyV
261,USNO-A2.0_1050-05645203,,,08:15:20.1336,+17:43:43.800,0,CataclyV
262,USNO-A2.0_1275-02473814,,,03:36:19.9937,+44:53:17.777,0,CataclyV
263,USNO-A2.0_1275-15792989,,,21:29:01.8417,+38:58:32.482,0,CataclyV
264,USNO-A2.0_1350-05105569,,,04:57:06.9743,+45:27:48.556,1,CataclyV
265,USNO-A2.0_1350-07734381,,,10:13:23.6381,+45:58:58.890,0,CataclyV
266,USNO-A2.0_1500-07509707,,,20:37:07.6811,+63:39:15.053,0,Candidate_CV
267,USNO-A2.0_1575-03714897,,,16:51:53.7674,+70:25:25.650,0,CataclyV
268,USNO-A2.0_1650-00522197,,,02:39:29.2646,+78:48:38.511,0,CataclyV
269,USNO-B1.0_0410-00368216,,,14:20:23.4682,-48:55:58.328,0,CataclyV
270,USNO-B1.0_0423-00551514,,,15:18:18.28,-47:38:28.1,0,CataclyV
271,USNO-B1.0_0913-00257804,,,16:13:04.3851,+01:21:24.156,0,CataclyV
272,USNO-B1.0_0936-00303814,,,17:30:06.4504,+03:38:19.766,3,CataclyV
273,USNO-B1.0_1004-00122737,,,06:59:21.1684,+10:29:43.219,0,Candidate_CV
274,USNO-B1.0_1021-00697450,,,20:34:21.8666,+12:06:56.943,1,CataclyV
275,USNO-B1.0_1036-00003917,,,00:22:53.2108,+13:40:40.607,0,CataclyV
276,USNO-B1.0_1081-00087945,,,05:10:54.5503,+18:10:43.047,0,CataclyV
277,USNO-B1.0_1114-00563330,,,21:38:09.264,+21:28:23.86,0,CataclyV
278,USNO-B1.0_1144-00115322,,,06:26:57.6877,+24:29:06.716,0,CataclyV
279,USNO-B1.0_1144-00296490,,,18:32:55.2246,+24:24:31.554,0,CataclyV
280,USNO-B1.0_1153-00521040,,,21:06:22.2217,+25:21:20.882,0,CataclyV
281,USNO-B1.0_1154-00133418,,,06:59:21.6523,+25:25:54.407,0,CataclyV
282,USNO-B1.0_1171-00355226,,,18:22:05.8348,+27:08:49.845,0,CataclyV
283,USNO-B1.0_1201-00247710,,,16:31:52.6671,+30:06:46.168,0,Candidate_CV
284,USNO-B1.0_1202-00006789,,,00:30:59.4121,+30:16:34.513,0,CataclyV
285,USNO-B1.0_1209-00561869,,,22:03:28.2137,+30:56:36.363,0,CataclyV
286,USNO-B1.0_1277-00605257,,,22:06:27.8414,+37:46:54.012,0,CataclyV
287,USNO-B1.0_1282-00028758,,,01:15:39.7302,+38:17:51.208,0,CataclyV
288,USNO-B1.0_1294-00347652,,,19:39:48.636,+39:27:21.82,4,CataclyV
289,USNO-B1.0_1303-00039367,,,02:20:33.4601,+40:22:48.816,0,CataclyV
290,USNO-B1.0_1360-00297059,,,18:58:38.7167,+46:02:07.215,0,CataclyV
291,USNO-B1.0_1397-00491066,,,23:21:00.4282,+49:46:14.317,0,CataclyV
292,USNO-B1.0_1405-00020846,,,00:45:27.5389,+50:32:15.179,0,CataclyV
293,USNO-B1.0_1415-00155281,,,05:10:42.5947,+51:35:39.901,0,CataclyV
294,USNO-B1.0_1434-00048065,,,01:28:36.5131,+53:28:29.410,0,CataclyV
295,USNO-B1.0_1436-00066814,,,02:13:15.4822,+53:38:22.852,0,CataclyV
296,USNO-B1.0_1460-00154704,,,05:15:29.0253,+56:05:32.183,0,CataclyV
297,USNO-B1.0_1540-00207100,,,17:19:21.2753,+64:03:10.688,0,CataclyV
298,USNO-B1.0_1557-00236778,,,22:18:10.9657,+65:42:19.820,0,CataclyV
299,USNO-B1.0_1568-00205185,,,19:39:22.4439,+66:53:47.767,0,CataclyV
300,USNO-B1.0_1702-00041084,,,11:18:30.4725,+80:14:37.967,0,CataclyV
301,UVEX_J000843.60+601154.7,,,00:08:43.60,+60:11:54.7,0,Candidate_CV
302,UVEX_J011245.47+590757.3,,,01:12:45.47,+59:07:57.3,0,Candidate_CV
303,UVEX_J011712.36+582804.4,,,01:17:12.36,+58:28:04.4,0,Candidate_CV
304,UVEX_J041824.24+441152.2,,,04:18:24.24,+44:11:52.2,0,Candidate_CV
305,UVEX_J194633.12+193926.4,,,19:46:33.12,+19:39:26.4,0,Candidate_CV
306,UVEX_J202712.06+424720.1,,,20:27:12.06,+42:47:20.1,0,Candidate_CV
307,UVEX_J210127.26+452247.2,,,21:01:27.26,+45:22:47.2,0,Candidate_CV
308,V__AA_Vir,,,13:45:04.3316,+00:42:53.646,0,CataclyV
309,V__AB_Boo,,,14:07:04.4,+20:44:45,0,Candidate_CV
310,V__AB_Dra,,,19:49:06.5316,+77:44:23.339,0,CataclyV
311,V__AB_Nor,,,15:49:15.4635,-43:04:48.530,0,CataclyV
312,V__AC_LMi,,,10:19:47.2793,+33:57:53.648,0,CataclyV
313,V__AD_Men,,,06:04:30.8368,-71:25:22.016,0,CataclyV
314,V__AE_Aqr,,,20:40:09.1598,-00:52:15.057,0,CataclyV
315,V__AF_Cam,,,03:32:15.4984,+58:47:22.147,0,CataclyV
316,V__AG_Aps,,,15:30:21.9928,-75:44:39.363,0,CataclyV
317,V__AG_Hya,,,09:50:29.7536,-23:45:17.377,0,CataclyV
318,V__AH_Eri,,,04:22:38.1233,-13:21:30.442,0,CataclyV
319,V__AH_Her,,,16:44:10.0057,+25:15:01.944,0,CataclyV
320,V__AH_Men,,,06:11:43.95,-81:49:22.7,0,N
321,V__AH_Pic,,,05:57:12.5506,-59:35:25.935,0,N
322,V__AH_Psc,,,01:21:32.6,+09:40:59,0,Candidate_CV
323,V__AI_Tri,,,02:03:48.6152,+29:59:25.898,0,CataclyV
324,V__AK_Cnc,,,08:55:21.1858,+11:18:15.081,0,CataclyV
325,V__AL_Com,,,12:32:25.7949,+14:20:42.320,2,CataclyV
326,V__AM_Cas,,,02:26:23.3508,+71:18:31.618,0,CataclyV
327,V__AM_CVn,,,12:34:54.6230,+37:37:44.120,0,CataclyV
328,V__AM_Her,,,18:16:13.2546,+49:52:04.759,0,CataclyV
329,V__AN_UMa,,,11:04:25.6556,+45:03:13.941,0,CataclyV
330,V__AO_Oct,,,21:05:08.23,-75:21:01.8,0,CataclyV
