,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
113,Gaia21evu,2021,17.12,20:15:35.28,-14:16:44.4,0,Candidate
114,Gaia21evv,2021,15.27,19:32:17.52,-07:01:39.072,0,Candidate
115,Gaia21ewd,2021,14.03,05:08:30.312,-19:11:51.72,0,known_CV
116,Gaia21ewl,2021,16.53,20:57:37.68,-14:28:06.96,0,known_CV
117,Gaia21ewm,2021,17.76,20:12:13.92,-07:45:18.576,0,Candidate
118,Gaia21ewz,2021,16.36,07:15:12.96,-06:42:38.268,0,known_CV
119,Gaia21exa,2021,17.79,01:09:13.128,-31:32:25.44,0,Candidate
120,Gaia21exk,2021,17.81,19:36:30.96,+10:45:07.2,0,known_CV
121,Gaia21exp,2021,14.96,04:04:24.672,-32:42:12.24,0,Candidate
122,Gaia21eyb,2021,16.42,08:56:40.32,-04:04:39.756,0,Candidate
123,Gaia21faj,2021,16.43,19:34:30.72,+47:39:06.48,0,Candidate
124,Gaia21fan,2021,17.32,10:59:58.08,-11:57:56.88,0,known_CV
125,Gaia21fbh,2021,15.36,01:21:52.224,-33:56:15.72,0,known_CV
126,Gaia21fce,2021,16.08,10:47:24,-41:59:49.2,0,Candidate
127,Gaia21fci,2021,16.62,23:19:09.12,+33:15:39.6,0,known_CV
128,Gaia21fcr,2021,17.17,10:21:33.6,-59:47:52.08,0,Candidate
129,Gaia21fcs,2021,15.82,22:32:37.92,+58:10:30,0,Candidate
130,Gaia21fcw,2021,15.93,23:25:48.72,+44:06:21.24,0,Candidate
131,Gaia21fdi,2021,14.56,12:00:52.8,-15:26:20.4,0,Candidate
132,Gaia21fei,2021,18.35,00:09:10.93,+30:03:08.28,0,Candidate
133,Gaia21fff,2021,14.95,06:23:23.448,+73:07:42.96,0,known_CV
134,Gaia21ffg,2021,16.44,07:53:30.24,+66:29:23.28,0,known_CV
135,Gaia21ffq,2021,16.27,17:36:27.12,-69:08:15,0,known_CV
136,Gaia21fgd,2021,16.24,16:09:03.36,-67:08:09.96,0,Candidate
137,Gaia21fgm,2021,15.22,23:15:52.32,+27:10:37.2,0,Candidate
138,Gaia21fgn,2021,18.88,09:47:08.88,+23:31:51.96,0,Candidate
139,Gaia21fhc,2021,17.41,11:34:27.12,-40:15:07.2,0,Candidate
140,Gaia21fhi,2021,15.68,07:23:12.72,+50:50:07.8,0,Candidate
141,Gaia21fhk,2021,15.06,09:59:26.4,-16:01:47.64,0,Candidate
142,Gaia21fhr,2021,18.62,20:28:55.44,-30:04:02.64,0,Candidate
143,Gaia21fhx,2021,15.17,21:04:11.04,-01:02:01.212,0,Candidate
144,Gaia21fif,2021,15.61,16:57:19.92,-68:19:15.6,0,Candidate
145,Gaia21fig,2021,16.52,15:02:04.56,-69:17:46.68,0,Candidate
146,Gaia21fip,2021,16.99,08:40:41.52,+00:05:20.1,0,Candidate
147,Gaia21fjf,2021,16.73,08:00:33.84,+19:24:16.56,0,known_CV
148,Gaia21fjg,2021,17.14,08:23:24.96,-00:20:55.428,0,Candidate
149,Gaia21fjh,2021,18.13,20:53:07.2,+26:07:08.4,0,Candidate
150,Gaia21fjq,2021,16.17,11:13:26.88,-76:31:46.56,0,Candidate
151,Gaia21fjt,2021,20.12,20:01:15.36,-05:29:33.216,0,known_CV
152,Gaia21fjv,2021,13.32,19:40:37.68,-47:24:50.4,0,known_CV
153,Gaia21fjy,2021,15.57,07:21:44.4,+66:38:38.04,0,known_CV
154,Gaiadr2_1033373117151731840,,,08:07:01.1035,+55:47:38.835,0,CataclyV
155,Gaiadr2_1089774112282843264,,,07:35:32.2066,+65:38:49.450,0,CataclyV
156,Gaiadr2_1180741244738096896,,,15:06:02.2753,+12:05:06.470,0,CataclyV
157,Gaiadr2_1988156068027106304,,,22:28:27.0665,+49:49:16.504,0,CataclyV
158,Gaiadr2_2238460783433624832,,,19:38:46.3478,+58:41:53.782,0,CataclyV
159,Gaiadr2_2785962113150663424,,,01:20:08.1978,+18:57:15.510,0,CataclyV
160,Gaiadr2_821368171297757952,,,09:47:41.6872,+45:24:15.735,0,CataclyV
161,Gaiadr2_911972671070820352,,,08:37:44.3455,+41:33:38.779,0,CataclyV
162,GALEX_2680954608111586911,,,15:01:37.2166,+55:01:23.285,0,CataclyV
163,GALEX_2684191591818596503,,,10:00:41.4439,+38:53:02.978,0,CataclyV
164,GALEX_2685528606547906267,,,14:35:50.0505,+59:21:34.448,0,CataclyV
165,GALEX_2690419208498448210,,,22:54:17.5388,+07:42:27.379,0,CataclyV
166,GALEX_2734294111903288622,,,09:04:03.4823,+03:55:01.263,0,CataclyV
167,GALEX_J131320.3+692648,,,13:13:20.3780,+69:26:48.744,0,CataclyV
168,GALEX_J170515.4+724402,,,17:05:15.3471,+72:44:03.260,0,CataclyV
169,GALEX_J182201.9+324908,,,18:22:01.93,+32:49:06.7,0,CataclyV
170,GALEX_J194419.3+491257,,,19:44:19.3,+49:12:57,0,CataclyV
171,GALEX_J211322.8+260647,,,21:13:22.92,+26:06:47.4,0,CataclyV
172,GAPO_69,,,00:41:18.27,+40:40:55.9,0,N
173,GD_1662,,,23:29:00.4711,-29:46:45.980,0,CataclyV
174,GD_245,,,22:58:48.1351,+25:15:43.908,1,N
175,GD_552,,,22:50:39.9585,+63:28:38.333,0,CataclyV
176,GSC_06883-00545,,,19:15:22.6715,-26:30:13.779,0,CataclyV
177,GSC2.3_N1UU020345,,,20:14:24.9117,+15:29:29.990,0,CataclyV
178,GUVV_J104325.0+563258.0,,,10:43:25.0788,+56:32:57.972,0,CataclyV
179,HalphaJ115927,,,11:59:27.06,-54:15:56.2,0,Candidate_CV
180,HalphaJ130559,,,13:05:59.50,-57:54:59.9,0,CataclyV
181,HalphaJ190039,,,19:00:39.85,-17:32:05.7,0,Candidate_CV
182,HBHA_4705-03,,,22:16:50.3316,+46:46:41.382,0,CataclyV
183,HD_12244,,,02:01:53.74,+56:44:04.1,0,CataclyV
184,HD_17973,,,02:53:38.4813,+14:40:12.916,0,N
185,HD_181419,,,19:20:24.3,-00:08:07,0,N
186,HD_320693,,,17:48:26.38,-36:37:54.9,0,CataclyV
187,HD_54738,,,,,-1,CataclyV
188,HD_83225,,,09:37:17.2605,+15:15:09.266,0,N
189,HE_0409-3029,,,04:09:00.0,-30:29:00,0,CataclyV
190,Hornoch_1,,,00:42:30.92,+41:06:13.1,0,N
191,Hornoch_20,,,00:43:26.84,+41:16:40.8,0,N
192,HS_0139+0559,,,01:41:39.9218,+06:14:37.495,0,CataclyV
193,HS_0229+8016,,,02:35:58.2098,+80:29:44.284,0,CataclyV
194,HS_0417+7445,,,04:23:32.8345,+74:52:50.037,0,CataclyV
195,HS_0506+7725,,,05:13:36.5689,+77:28:42.782,0,CataclyV
196,HS_0642+5049,,,06:46:19.6075,+50:45:49.209,0,CataclyV
197,HS_0805+3822,,,08:09:08.3947,+38:14:06.205,0,CataclyV
198,HS_1813+6122,,,18:14:29.8298,+61:23:34.391,1,CataclyV
199,HS_1857+5144,,,18:58:32.0881,+51:48:57.519,0,CataclyV
200,HS_1857+7127,,,18:57:20.3723,+71:31:18.849,0,CataclyV
201,HS_2214+2845,,,22:16:31.1750,+29:00:19.821,0,CataclyV
202,HS_2325+8205,,,23:26:50.2868,+82:22:11.273,0,CataclyV
203,IGR_J12123-5802,,,12:12:26.2192,-58:00:20.502,0,CataclyV
204,IGR_J14257-6117,,,14:25:07.5882,-61:18:58.049,0,CataclyV
205,IGR_J15414-5030,,,15:41:29,-50:30.1,-1,Candidate_CV
206,IGR_J15529-5029,,,15:52:46.9448,-50:29:53.504,1,Candidate_CV
207,IGR_J17014-4306,,,17:01:28.1540,-43:06:12.308,0,CataclyV
208,IGR_J18151-1052,,,18:15:03.8467,-10:51:35.016,0,CataclyV
209,IGR_J18162+4953,,,18:16:10,+49:52.3,-1,CataclyV
210,IGR_J18170-2511,,,18:17:11,-25:08.5,-1,CataclyV
211,IGR_J18173-2509,,,18:17:22.18,-25:08:42.6,0,CataclyV
212,IGR_J18308-1232,,,18:30:50,-12:32.3,-1,CataclyV
213,IGR_J19072-2046,,,19:07:14,-20:45.9,-1,CataclyV
214,IGR_J19267+1325,,,19:26:27.00,+13:22:04.9,1,CataclyV
215,IGR_J19308+0530,,,19:30:46,+05:30.1,-1,CataclyV
216,IGR_J20063+3641,,,20:06:22.395,+36:41:43.57,0,CataclyV
217,IGR_J21095+4322,,,21:09:23.863,+43:19:37.10,0,CataclyV
218,INTEGRAL1_19,,,16:16:37.7618,-49:58:44.567,1,CataclyV
219,IPHAS_J013840.58+580811.2,,,01:38:40.5730,+58:08:11.073,0,Candidate_CV
220,IPHAS_J052659.00+291508.4,,,05:26:59.00,+29:15:08.4,0,Candidate_CV
221,IPHAS_J213849.91+554405.6,,,21:38:49.91,+55:44:05.6,0,CataclyV
222,IPHAS_J224112.21+564419.0,,,22:41:12.22,+56:44:19.1,0,Candidate_CV
223,IPHAS_J230538.39+652158.7,,,23:05:38.375,+65:21:58.63,0,CataclyV
224,J004015.24+413729.9,,,00:40:15.24,+41:35:29.9,0,N
225,J004203.11+411450.6,,,00:42:03.11,+41:14:50.6,0,N
226,J004215.75+411324.6,,,00:42:15.77,+41:13:24.7,0,N
227,J004215.81+411200.5,,,00:42:15.84,+41:12:00.0,0,N
228,J004233.79+411823.7,,,00:42:33.89,+41:18:23.9,0,N
229,J004233.93+410456.8,,,04:42:33.93,+41:04:56.8,0,N
230,J004241.1+411911,,,00:42:41.10,+41:19:12.2,93,N
231,J004241.10+411832.0,,,00:42:41.14,+41:18:32.4,43,N
232,J004241.38+411624.6,,,00:42:41.38,+41:16:24.6,0,N
233,J004244.991+405304.76,,,00:42:44.991,+40:53:04.76,0,N
234,J004246.72+411946.7,,,00:42:46.72,+41:19:46.7,0,N
235,J004249.5+411506,,,00:42:49.5,+41:15:06,0,N
236,J004249.61+411801.8,,,00:42:49.64,+41:18:02.0,170,N
237,J004249.7+411632,,,00:42:49.7,+41:16:32,0,N
238,J004252.22+411354.2,,,00:42:52.24,+41:13:54.5,0,N
239,J004252.83+411510.6,,,00:42:52.89,+41:15:10.4,78,N
240,J004253.64+411845.9,,,00:42:53.64,+41:18:45.9,0,N
241,J004258.34+411607.8,,,00:42:58.38,+41:16:08.3,24,N
242,J004301.07+411620.1,,,00:43:01.08,+41:16:19.9,0,N
243,J004306.51+411634.3,,,00:43:06.51,+41:16:34.3,0,N
244,J004336.17+411639.4,,,00:43:36.17,+41:16:39.4,0,N
245,J013416.42+303928.6,,,01:34:16.42,+30:39:28.6,0,N
246,J141312.24-652014.0,,,14:13:12.24,-65:20:14.0,34,CataclyV
247,J161953.3+031909,,,16:19:53.3,+03:19:09,0,CataclyV
248,J174851.98-202146.7,,,"17:48:51.987,19:11:02.944","-20:21:46.57,-59:59:41.89",-1,CataclyV
249,J174852.93-202139.1,,,"17:48:52.939,19:10:51.766","-20:21:39.56,-59:58:59.25",-1,Candidate_CV
250,J201.72415-21.45054,,,13:26:53.7978,-21:27:02.003,0,CataclyV
251,JL_41,,,20:11:55.7660,-77:52:03.536,0,CataclyV
252,KIC_10461685,,,19:12:28.2453,+47:38:44.632,0,Candidate_CV
253,KIC_11012359,,,18:45:42.6302,+48:31:30.477,0,CataclyV
254,KIC_12351437,,,19:12:50.7779,+51:09:57.193,0,Candidate_CV
255,KIC_1715935,,,19:20:45.0635,+37:16:24.305,0,Candidate_CV
256,KIC_3557541,,,19:38:39.9016,+38:36:15.073,0,Candidate_CV
257,KIC_3952037,,,19:23:23.3546,+39:01:54.890,0,CataclyV
258,KIC_4163085,,,19:31:36.5338,+39:12:55.574,0,CataclyV
259,KIC_4547333,,,19:08:17.0794,+39:40:36.449,0,CataclyV
260,KIC_5282446,,,19:35:46.2272,+40:24:10.179,0,Candidate_CV
261,KIC_6615102,,,19:37:30.7013,+42:04:57.909,0,CataclyV
262,KIC_7193516,,,19:18:52.5997,+42:42:27.117,0,Candidate_CV
263,KIC_7524178,,,19:22:54.9252,+43:09:05.311,0,CataclyV
264,KIC_7680833,,,19:24:54.4529,+43:22:53.210,0,CataclyV
265,KIC_8086137,,,19:08:54.7294,+43:54:12.565,0,Candidate_CV
266,KIC_8490027,,,19:19:31.0882,+44:32:43.875,0,CataclyV
267,KIC_8625249,,,19:27:48.5233,+44:47:24.459,0,CataclyV
268,KIC_8743676,,,19:10:15.2056,+44:57:32.991,0,Candidate_CV
269,KIC_8751494,,,19:24:10.8085,+44:59:34.798,0,CataclyV
270,KIC_9071514,,,18:53:00.7664,+45:27:08.463,0,CataclyV
271,KIC_9072731,,,18:55:35.2194,+45:29:42.096,0,Candidate_CV
272,KIC_9202990,,,18:56:08.0689,+45:37:40.144,0,CataclyV
273,KIC_9643342,,,19:17:12.4814,+46:19:36.910,0,Candidate_CV
274,KIS_J185624.15+400311.8,,,18:56:24.1394,+40:03:11.679,0,CataclyV
275,KIS_J191155.15+493850.0,,,19:11:55.1581,+49:38:49.900,0,Candidate_CV
276,KIS_J192604.22+393553.6,,,19:26:04.2261,+39:35:53.562,0,Candidate_CV
277,KIS_J192651.94+503301.7,,,19:26:51.9243,+50:33:01.724,0,CataclyV
278,KIS_J192703.08+421131.7,,,19:27:03.0314,+42:11:30.900,0,CataclyV
279,KIS_J193615.00+394153.7,,,19:36:15.0008,+39:41:53.616,0,Candidate_CV
280,KIS_J193846.72+381514.9,,,19:38:46.7262,+38:15:14.886,0,Candidate_CV
281,KIS_J194234.03+394901.7,,,19:42:34.0265,+39:49:01.657,0,Candidate_CV
282,KPD_2032+5037,,,20:34:14.4993,+50:48:06.072,0,CataclyV
283,KSP-OT-201509a,,,00:55:09.422,-37:42:16.50,2,N
284,KSP-OT-201611a,,,06:42:02.10,-26:00:21.6,0,CataclyV
285,KUV_09313+4052,,,09:34:23.3933,+40:38:09.002,0,CataclyV
286,KUV_16081+2229,,,16:10:12.5247,+22:21:10.899,0,CataclyV
287,L_242-83,,,08:02:00.1949,-53:27:50.706,0,CataclyV
288,LAMOST_J030531.06+231815.0,,,03:05:31.0605,+23:18:14.948,0,Candidate_CV
289,LAMOST_J033940.98+414805.7,,,03:39:40.9898,+41:48:05.797,0,Candidate_CV
290,LAMOST_J035913.61+405035.0,,,03:59:13.6265,+40:50:35.095,0,Candidate_CV
291,Lan_159,,,01:55:10.4447,+69:42:40.269,0,CataclyV
292,Lan_17,,,18:23:00.39,-04:37:09.6,0,CataclyV
293,Lan_302,,,03:32:07.0,+54:36:09,0,CataclyV
294,Lan_386,,,21:08:34.03,+39:05:35.3,0,CataclyV
295,Lan_420,,,22:02:43.10,+59:03:20.5,0,CataclyV
296,Larin_2_Variable,,,12:48:50.8127,-41:26:54.430,4,CataclyV
297,LAWDS_NGC_2168_53,,,06:07:33.8,+24:07:55,0,CataclyV
298,LB_10776,,,09:28:45.0,+23:11:00,0,CataclyV
299,LBQS_1234+1642,,,12:36:52.2466,+16:26:15.696,0,CataclyV
300,LBQS_1437-0053,,,14:39:47.6207,-01:06:06.781,0,CataclyV
301,LD_324,,,00:12:43.5,+52:47:20,0,CataclyV
302,LGGS_J004206.53+410821.4,,,00:42:06.40,+41:08:21.1,0,Candidate_Nova
303,LHA_120-S_162,,,05:24:01.6043,-71:09:34.507,0,Candidate_Nova
304,LMCN_1936-02a,,,05:07:26.75,-66:39:12.1,0,N
305,LMCN_1948-12a,,,05:38:15.38,-70:20:26.2,0,Candidate_Nova
306,LMCN_1951-01a,,,05:12:51.93,-69:58:36.2,0,Candidate_Nova
307,LMCN_1952,,,05:27:54,-66:05.0,-1,Candidate_Nova
308,LMCN_1966,,,05:30:30,-71:46.0,-1,Candidate_Nova
309,LMCN_1970-03a,,,05:33:13.25,-70:35:04.4,0,N
310,LMCN_1970-11a,,,05:35:28.90,-70:47:14.3,0,Candidate_Nova
311,LMCN_1971-03a,,,04:58:23.23,-68:05:34.0,0,Candidate_Nova
312,LMCN_1971-08a,,,05:40:44.20,-66:40:11.6,0,N
313,LMCN_1972-08a,,,05:28:24.66,-68:49:42.9,0,Candidate_Nova
314,LMCN_1973-09a,,,05:15:18.58,-69:39:46.0,0,Candidate_Nova
315,LMCN_1977-02a,,,06:05:45.50,-68:38:12.7,0,Candidate_Nova
316,LMCN_1977-03a,,,05:05:10.87,-70:09:01.5,0,N
317,LMCN_1978-03a,,,05:05:52.26,-65:53:02.7,0,Candidate_Nova
318,LMCN_1978-11a,,,05:00:59.65,-67:12:44.8,0,N
319,LMCN_1981-09a,,,05:32:09.28,-70:22:11.6,0,N
320,LMCN_1987-09a,,,05:23:50.29,-70:00:44.7,0,N
321,LMCN_1988-03a,,,05:35:29.53,-70:21:30.9,0,N
322,LMCN_1988-10a,,,05:08:01.07,-68:37:37.5,0,N
323,LMCN_1990-01a,,,05:23:21.79,-69:29:48.4,0,N
324,LMCN_1991-04a,,,05:03:44.96,-70:18:13.5,0,N
325,LMCN_1995-02a,,,05:26:50.15,-70:01:26.4,0,N
326,LMCN_1997-06a,,,05:04:26.7,-67:38:37,0,N
327,LMCN_1998-12a,,,05:35:32.27,-69:29:52.1,0,Candidate_Nova
328,LMCN_1999-09a,,,05:19:55.79,-70:27:53.4,0,N
329,LMCN_2000-07a,,,05:25:01.63,-70:14:17.4,0,N
330,LMCN_2001-08a,,,04:48:57.50,-69:55:35.7,0,N
331,LMCN_2002-02a,,,05:36:46.38,-71:35:34.4,0,N
332,LMCN_2003-06a,,,05:08:25.52,-68:26:21.9,0,N
333,LMCN_2005-11a,,,05:10:32.68,-69:12:35.7,0,N
334,LMCN_2009-05a,,,05:31:26.37,-67:05:40.0,0,N
335,LMCN_2011-08a,,,05:43:48.46,-69:19:31.0,0,N
336,LMCN_2012-03a,,,04:54:56.8518,-70:26:56.398,0,N
337,LMCN_2019-07a,,,05:29:36.66,-70:09:56.6,0,N
338,LP_229-30,,,18:43:22.1255,+40:40:21.338,1,CataclyV
339,LP_462-11,,,23:13:47.3353,+21:17:29.340,0,CataclyV
340,LP_731-60,,,10:50:10.8033,-14:04:36.759,0,CataclyV
341,LQ_Peg_S9,,,21:36:20.4556,+11:41:25.429,0,CataclyV
342,LS_IV_-08_3,,,16:56:29.6223,-08:34:38.708,0,CataclyV
343,LSQJ16531857-1617542,,,16:53:18.57,-16:17:54.2,0,CataclyV
344,LSQJ172554.8-643839,,,17:25:54.8,-64:38:39,0,CataclyV
345,M101_1994_1,,,14:03:05.7,+54:22:07,22,N
