,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
70,M31N_2004-06a,,,00:42:22.31,+41:13:44.9,0,N
71,M31N_2004-06b,,,00:42:41.30,+41:14:04.2,33,N
72,M31N_2004-06c,,,00:42:49.02,+41:19:17.8,33,N
73,M31N_2004-07a,,,00:42:43.88,+41:17:35.0,115,N
74,M31N_2004-08a,,,00:42:20.62,+41:16:09.5,126,N
75,M31N_2004-09b,,,00:42:44.45,+41:16:10.5,984,N
76,M31N_2004-10a,,,00:42:51.84,+41:16:18.2,77,N
77,M31N_2004-10b,,,00:42:47.24,+41:15:54.5,110,N
78,M31N_2004-11b,,,00:43:07.45,+41:18:04.6,0,N
79,M31N_2004-11c,,,00:42:32.29,+41:19:25.7,95,N
80,M31N_2004-11d,,,00:42:45.46,+41:16:33.2,0,N
81,M31N_2004-11e,,,00:43:31.85,+41:09:42.6,0,N
82,M31N_2004-11f,,,00:42:47.15,+41:16:19.8,0,N
83,M31N_2004-11g,,,00:42:52.48,+41:18:00.2,0,N
84,M31N_2004-12a,,,00:42:28.09,+41:09:54.8,98,N
85,M31N_2005-01b,,,00:41:59.51,+40:44:31.0,0,N
86,M31N_2005-01c,,,00:45:40.31,+41:38:06.8,0,N
87,M31N_2005-02a,,,00:42:52.79,+41:14:28.9,68,N
88,M31N_2005-02b,,,00:42:36.37,+41:18:41.8,0,N
89,M31N_2005-05a,,,00:42:54.84,+41:16:51.5,0,N
90,M31N_2005-05b,,,00:42:47.15,+41:15:35.7,207,N
91,M31N_2005-06a,,,00:42:28.42,+41:16:50.9,0,N
92,M31N_2005-06b,,,00:41:37.22,+41:13:11.7,0,N
93,M31N_2005-06c,,,00:42:31.39,+41:16:20.7,102,N
94,M31N_2005-06d,,,00:45:05.20,+41:33:39.8,0,N
95,M31N_2005-09b,,,00:38:49.49,+40:19:54.1,0,N
96,M31N_2005-09c,,,00:38:54.63,+40:27:34.2,0,N
97,M31N_2005-09d,,,00:42:42.11,+41:14:01.2,64,N
98,M31N_2005-10b,,,00:42:42.11,+41:18:00.3,0,N
99,M31N_2006-02a,,,00:42:50.68,+41:15:49.9,97,N
100,M31N_2006-04a,,,00:43:13.40,+41:16:59.0,185,N
101,M31N_2006-05a,,,00:43:13.94,+41:20:05.6,0,N
102,M31N_2006-06a,,,00:43:11.81,+41:13:44.7,0,N
103,M31N_2006-06b,,,00:42:32.77,+41:16:49.1,0,N
104,M31N_2006-08a,,,00:44:32.45,+41:35:42.7,0,N
105,M31N_2006-09a,,,00:42:33.16,+41:10:06.8,0,N
106,M31N_2006-09b,,,00:42:41.45,+41:14:44.6,224,N
107,M31N_2006-10a,,,00:41:43.230,+41:11:45.90,0,N
108,M31N_2006-10b,,,00:39:27.38,+40:51:09.8,0,N
109,M31N_2006-11a,,,00:42:56.60,+41:06:18.0,0,N
110,M31N_2006-11b,,,00:42:44.05,+41:15:02.0,94,N
111,M31N_2006-12a,,,00:42:20.87,+41:13:44.5,74,N
112,M31N_2006-12b,,,00:42:11.14,+41:07:43.8,0,N
113,M31N_2006-12c,,,00:42:43.27,+41:17:48.1,0,N
114,M31N_2007-01a,,,00:42:51.13,+41:14:33.1,0,N
115,M31N_2007-02a,,,00:40:59.02,+40:44:52.7,0,N
116,M31N_2007-02b,,,00:41:40.30,+41:14:34.0,0,N
117,M31N_2007-02c,,,00:42:39.96,+41:17:21.9,80,N
118,M31N_2007-03a,,,00:42:53.61,+41:12:09.9,0,N
119,M31N_2007-07b,,,00:42:45.89,+41:18:04.2,11,N
120,M31N_2007-07c,,,00:43:03.290,+41:14:52.94,0,N
121,M31N_2007-07d,,,00:42:43.290,+41:17:44.10,0,N
122,M31N_2007-07e,,,00:42:43.290,+41:17:44.10,11,N
123,M31N_2007-07f,,,00:38:42.20,+40:52:56.0,0,N
124,M31N_2007-08b,,,00:41:49.41,+41:04:02.6,0,N
125,M31N_2007-08c,,,00:42:29.39,+41:18:24.8,0,N
126,M31N_2007-08d,,,00:39:30.27,+40:29:14.2,0,N
127,M31N_2007-10a,,,00:42:55.95,+41:03:22.0,0,N
128,M31N_2007-11a,,,00:42:37.30,+41:17:10.0,0,N
129,M31N_2007-11b,,,00:43:52.99,+41:03:36.2,0,N
130,M31N_2007-11c,,,00:43:04.14,+41:15:54.3,108,N
131,M31N_2007-11d,,,00:44:54.60,+41:37:40.0,0,N
132,M31N_2007-11e,,,00:45:47.740,+42:02:03.50,0,N
133,M31N_2007-11f,,,00:41:31.52,+41:07:13.1,0,N
134,M31N_2007-11g,,,00:44:15.80,+41:13:50.3,0,N
135,M31N_2007-12a,,,00:44:03.51,+41:38:41.1,0,N
136,M31N_2007-12c,,,00:45:09.58,+41:20:07.6,0,N
137,M31N_2007-12d,,,00:41:55.00,+41:09:47.0,0,N
138,M31N_2008-02a,,,00:42:30.38,+41:35:55.7,0,N
139,M31N_2008-03b,,,00:42:34.20,+41:16:44.3,0,N
140,M31N_2008-05a,,,00:42:56.82,+41:11:52.8,0,N
141,M31N_2008-05b,,,00:42:52.88,+41:16:39.4,146,N
142,M31N_2008-05c,,,00:43:12.07,+41:19:16.1,0,N
143,M31N_2008-05d,,,00:44:01.77,+41:04:23.7,0,N
144,M31N_2008-06a,,,00:42:37.69,+41:12:30.2,0,N
145,M31N_2008-06b,,,00:42:27.80,+41:14:48.0,26,N
146,M31N_2008-06c,,,00:43:08.30,+41:18:38.0,0,N
147,M31N_2008-07a,,,00:42:34.42,+41:18:15.7,17,N
148,M31N_2008-08a,,,00:42:44.99,+41:17:07.7,116,N
149,M31N_2008-08b,,,00:42:52.38,+41:16:12.9,33,N
150,M31N_2008-08c,,,00:42:40.51,+41:26:18.0,0,N
151,M31N_2008-08d,,,00:45:48.25,+43:02:22.2,0,N
152,M31N_2008-09a,,,00:41:46.72,+41:07:52.1,0,N
153,M31N_2008-09c,,,00:42:51.42,+41:01:54.0,0,N
154,M31N_2008-10a,,,00:43:35.46,+41:54:44.2,0,N
155,M31N_2008-10b,,,00:43:02.42,+41:14:09.9,0,N
156,M31N_2008-11a,,,00:41:32.26,+41:06:01.0,0,N
157,M31N_2008-12b,,,00:43:05.027,+41:17:52.25,0,N
158,M31N_2009-01a,,,00:44:44.03,+41:23:28.3,0,N
159,M31N_2009-02a,,,00:43:43.81,+41:36:38.8,0,N
160,M31N_2009-02b,,,00:42:27.77,+41:13:42.4,0,N
161,M31N_2009-05a,,,00:42:45.04,+41:15:21.2,127,N
162,M31N_2009-05b,,,00:42:34.02,+41:10:57.2,0,N
163,M31N_2009-06b,,,00:42:10.36,+41:12:19.9,0,N
164,M31N_2009-08a,,,00:42:58.06,+41:17:29.8,0,N
165,M31N_2009-08b,,,00:44:09.87,+41:48:50.8,0,N
166,M31N_2009-08c,,,00:42:41.21,+41:17:01.4,104,N
167,M31N_2009-08d,,,00:42:46.76,+41:15:37.3,207,N
168,M31N_2009-08e,,,00:42:36.20,+41:18:01.9,0,N
169,M31N_2009-10a,,,00:45:14.04,+42:04:38.8,0,N
170,M31N_2009-10b,,,00:42:20.77,+41:16:44.5,0,N
171,M31N_2009-10c,,,00:42:45.76,+41:15:57.1,206,N
172,M31N_2009-11a,,,00:43:04.76,+41:41:08.2,0,N
173,M31N_2009-11b,,,00:42:39.58,+41:09:03.4,0,N
174,M31N_2009-11c,,,00:43:10.48,+41:12:18.4,0,N
175,M31N_2009-11d,,,00:44:16.87,+41:18:53.5,0,N
176,M31N_2009-11e,,,00:42:35.31,+41:12:59.1,0,N
177,M31N_2009-12a,,,00:40:19.40,+41:15:47.6,0,N
178,M31N_2010-01a,,,00:42:56.73,+41:17:21.2,0,N
179,M31N_2010-01b,,,00:43:00.07,+41:25:16.9,0,N
180,M31N_2010-01c,,,00:43:20.28,+40:58:30.2,0,N
181,M31N_2010-01d,,,00:42:42.81,+41:16:14.7,250,N
182,M31N_2010-02a,,,00:42:36.87,+41:15:29.6,0,N
183,M31N_2010-03a,,,00:42:47.73,+41:17:01.4,0,N
184,M31N_2010-03b,,,00:42:55.87,+41:15:19.6,0,N
185,M31N_2010-04a,,,00:42:44.75,+41:15:11.9,221,N
186,M31N_2010-05a,,,00:42:35.88,+41:16:37.7,0,N
187,M31N_2010-06a,,,00:43:07.52,+41:19:48.7,0,N
188,M31N_2010-06b,,,00:44:22.46,+41:28:14.5,0,N
189,M31N_2010-06c,,,00:44:04.48,+41:28:34.2,0,N
190,M31N_2010-06d,,,00:42:55.56,+41:19:25.5,0,N
191,M31N_2010-07a,,,00:43:20.13,+41:21:23.7,0,N
192,M31N_2010-07b,,,00:43:07.50,+41:17:58.6,5,N
193,M31N_2010-09a,,,00:42:23.32,+42:17:08.6,0,N
194,M31N_2010-09b,,,00:43:45.53,+41:07:54.9,0,N
195,M31N_2010-09c,,,00:38:09.06,+40:37:25.9,0,N
196,M31N_2010-10a,,,00:42:45.82,+41:24:22.0,0,N
197,M31N_2010-10b,,,00:42:41.51,+41:03:27.3,0,N
198,M31N_2010-10c,,,00:44:26.60,+41:31:13.4,0,N
199,M31N_2010-10d,,,00:42:36.91,+41:19:29.9,0,N
200,M31N_2010-10f,,,00:42:43.71,+41:12:43.0,53,N
201,M31N_2010-11a,,,00:42:31.60,+41:09:51.5,0,N
202,M31N_2010-12a,,,00:40:24.39,+41:04:03.9,0,N
203,M31N_2010-12b,,,00:42:31.07,+41:27:20.0,0,N
204,M31N_2010-12c,,,00:42:56.65,+41:17:21.5,33,N
205,M31N_2011-01a,,,00:42:42.60,+41:19:14.4,93,N
206,M31N_2011-01b,,,00:42:39.02,+41:13:25.7,33,N
207,M31N_2011-02b,,,00:42:42.96,+41:15:10.4,94,N
208,M31N_2011-10a,,,00:42:57.13,+41:17:10.9,0,N
209,M31N_2011-10d,,,00:42:55.78,+41:17:52.6,0,N
210,M31N_2011-11e,,,00:42:38.33,+41:16:30.9,0,N
211,M31N_2011-12a,,,00:42:06.277,+41:01:28.70,0,N
212,M31N_2012-03b,,,00:42:27.71,+41:08:16.1,0,N
213,M31N_2012-05c,,,00:42:31.49,+41:26:13.8,0,N
214,M31N_2012-07b,,,00:42:23.71,+41:10:14.2,0,N
215,M31N_2012-09a,,,00:42:47.160,+41:16:19.63,572,N
216,M31N_2012-09b,,,00:42:50.98,+41:14:09.7,0,N
217,M31N_2012-12a,,,00:42:49.13,+41:17:02.5,0,N
218,M31N_2012-12b,,,00:46:19.12,+41:44:36.0,0,Candidate_Nova
219,M31N_2013-10a,,,00:43:24.26,+41:18:19.3,0,N
220,M31N_2013-10b,,,00:42:46.54,+41:17:00.6,33,N
221,M31N_2013-10c,,,00:43:09.54,+41:15:39.9,20,N
222,M31N_2013-10e,,,00:42:42.40,+41:17:18.7,0,N
223,M31N_2013-12b,,,00:42:51.72,+41:18:14.2,0,Candidate_Nova
224,M31N_2014-01a,,,00:43:13.62,+41:14:46.9,0,N
225,M31N_2014-09b,,,00:43:49.97,+41:14:04.9,0,N
226,M31N_2015-01a,,,00:42:07.99,+40:55:01.1,4,N
227,M31N_2015-10b,,,00:43:15.343,+41:20:16.61,0,Candidate_Nova
228,M31N_2016-02a,,,00:44:43.49,+41:53:40.1,0,N
229,M31N_2016-02b,,,00:44:37.03,+41:42:26.4,0,N
230,M31N_2016-11a,,,00:42:41.86,+41:13:42.8,0,N
231,M31N_2016-11b,,,00:42:42.81,+41:12:33.4,53,N
232,M31N_2016-12a,,,00:42:29.39,+41:13:56.4,0,N
233,M31N_2017-01a,,,00:42:45.25,+41:16:10.8,1039,N
234,M31N_2017-01c,,,00:42:21.33,+41:12:01.8,0,N
235,M31N_2017-01d,,,00:42:41.47,+41:16:00.0,151,N
236,M31N_2017-01e,,,00:44:10.72,+41:54:22.1,0,N
237,M31N_2017-03a,,,00:43:02.01,+41:13:19.0,95,N
238,M31N_2017-04b,,,00:42:46.10,+41:18:39.0,0,N
239,M31N_2017-09e,,,00:42:12.19,+41:10:19.2,0,N
240,M31N_2017-11c,,,00:41:44.35,+41:08:28.7,0,N
241,M31N_2017-11d,,,00:42:43.32,+41:17:15.5,0,N
242,M31N_2018-03a,,,00:43:44.100,+41:37:23.08,0,Candidate_Nova
243,M31N_2018-03b,,,00:45:21.30,+41:12:28.6,0,Candidate_Nova
244,M31N_2019-09b,,,00:42:42.32,+41:17:45.8,0,N
245,M31N_2019-09c,,,00:40:40.020,+40:40:12.22,0,N
246,M31N_2020-11c,2020,,00:43:13.15,+41:24:56.0,0,Candidate_Nova
247,M31PSS,,,00:43:19.59,+41:17:56.9,0,CataclyV
248,M31V-J00431584+4123052,,,00:43:15.90,+41:23:05.4,0,N
249,M31V-J00431638+4123376,,,00:43:16.20,+41:23:38.0,0,N
250,M31V-J00443926+4144327,,,00:44:39.20,+41:44:32.4,0,N
251,M32N_2006-07a,,,00:42:39.16,+40:52:47.2,0,N
252,M32N_2010-07a,,,00:42:32.43,+40:53:36.5,3,N
253,M33N_1919-12a,,,01:33:59.05,+30:39:51.5,0,N
254,M33N_1922-08a,,,01:33:29.26,+30:49:16.3,8,N
255,M33N_1925-07a,,,01:34:14.38,+30:49:03.0,0,N
256,M33N_1925-12a,,,01:34:12.22,+30:34:21.1,0,N
257,M33N_1927-07a,,,01:33:24.23,+30:46:52.4,0,N
258,M33N_1927-09a,,,01:33:53.21,+30:37:39.6,0,N
259,M33N_1928-10a,,,01:33:43.12,+30:31:09.9,0,N
260,M33N_1949-08a,,,01:32:15.86,+30:28:48.4,0,N
261,M33N_1955-07a,,,01:33:34.43,+30:34:26.2,0,N
262,M33N_1960-11a,,,01:34:06.97,+30:40:27.2,0,N
263,M33N_1961-03a,,,01:35:02.37,+30:35:49.6,0,N
264,M33N_1961-11a,,,01:34:05.20,+30:33:33.3,0,N
265,M33N_1962-09a,,,01:33:03.75,+30:44:25.0,0,N
266,M33N_1962-09b,,,01:33:55.25,+30:41:33.6,0,N
267,M33N_1969-11a,,,01:34:23.38,+30:46:56.8,0,N
268,M33N_1970-09a,,,01:34:25.49,+30:57:08.7,0,N
269,M33N_1995-08a,,,01:33:47.1,+30:40:26,0,N
270,M33N_1995-08b,,,01:33:17.5,+30:33:11,4,N
271,M33N_1995-09a,,,01:34:06.891,+30:37:16.82,10,N
272,M33N_1996-12a,,,01:34:20.7,+30:34:39,0,N
273,M33N_2006-09a,,,01:33:18.66,+30:49:49.2,0,N
274,M33N_2007-09a,,,01:33:58.65,+30:57:34.4,0,N
275,M33N_2008-02a,,,01:34:16.42,+30:39:28.6,0,N
276,M33N_2009-01a,,,01:33:40.42,+33:25:42.1,0,N
277,M33N_2010-07a,,,01:33:36.86,+30:46:22.2,0,N
278,M33N_2010-10a,,,01:33:57.12,+30:45:53.2,0,N
279,M33N_2010-11a,,,01:33:27.55,+30:17:28.4,0,N
280,M33N_2010-12a,,,01:34:17.98,+30:43:58.3,0,N
281,M51_1994_1,,,13:29:54.8,+47:16:41,0,N
282,M51_1994_2,,,13:30:05.8,+47:13:25,7,N
283,M51_1995_1,,,13:29:54.6,+47:10:28,24,N
284,M51_1995_2,,,13:30:05.06,+47:10:53.7,7,N
285,M51_1995_3,,,13:30:10.5,+47:10:55,12,N
286,M51_1996_1,,,13:29:37.1,+47:11:23,8,N
287,M51_1997_1,,,13:29:35.9,+47:09:45,10,N
288,M51_1997_2,,,13:29:42.2,+47:08:16,0,N
289,M51_1997_3,,,13:29:57.1,+47:14:46,2,N
290,M81N_1999-11a,,,09:55:34.11,+69:01:49.1,0,N
291,M81N_1999-11b,,,09:54:56.16,+69:03:56.8,0,N
292,M81N_2000-11a,,,09:55:29.50,+69:02:52.4,59,N
293,M81N_2000-12a,,,09:55:54.31,+69:00:50.7,20,N
294,M81N_2001-01a,,,09:55:21.08,+69:02:06.4,3,N
295,M81N_2001-01b,,,09:56:03.25,+69:05:12.2,0,N
296,M81N_2001-01c,,,09:55:42.54,+69:03:36.8,17,N
297,M81N_2001-01d,,,09:55:39.49,+69:02:46.8,18,N
298,M81N_2001-01e,,,09:55:36.77,+69:04:03.5,38,N
299,M81N_2001-01f,,,09:55:31.12,+69:04:59.5,0,N
300,M81N_2001-01g,,,09:56:09.15,+69:01:06.4,20,N
301,M81N_2001-01h,,,09:55:04.31,+69:03:10.0,0,N
302,M81N_2002-12a,,,09:56:03.50,+69:02:50.4,0,N
303,M81N_2002-12b,,,09:55:32.30,+69:03:50.0,79,N
304,M81N_2002-12c,,,09:55:28.30,+69:03:39.9,0,N
305,M81N_2002-12d,,,09:55:20.81,+69:02:56.5,0,N
306,M81N_2002-12e,,,09:55:15.68,+69:03:23.5,0,N
307,M81N_2003-05a,,,09:55:27.19,+69:04:17.1,3,N
308,M81N_2003-05b,,,09:54:53.85,+69:01:11.1,0,N
309,M81N_2003-05c,,,09:56:07.47,+69:03:57.0,0,N
310,M81N_2003-09a,,,09:55:40.76,+69:02:35.5,0,N
311,M81N_2003-09b,,,09:55:53.81,+69:02:10.6,11,N
312,M81N_2003-09c,,,09:55:33.27,+69:03:37.5,38,N
313,M81N_2004-02a,,,09:55:27.47,+69:04:51.6,15,N
314,M81N_2004-02b,,,09:55:33.82,+68:58:32.6,0,N
315,M81N_2004-02c,,,09:55:34.71,+69:04:20.3,19,N
316,M81N_2004-09a,,,09:55:43.22,+69:03:40.9,32,N
317,M81N_2005-01a,,,09:56:08.74,+69:04:24.3,0,N
318,M81N_2005-11a,,,09:55:27.53,+69:04:57.3,15,N
319,M81N_2005-12a,,,09:56:15.23,+69:00:56.9,0,N
320,M81N_2005-12b,,,09:55:33.74,+69:05:40.5,0,N
321,M81N_2006-01a,,,09:55:44.16,+69:02:58.4,52,N
322,M81N_2006-02a,,,09:55:35.49,+69:04:08.6,19,N
323,M81N_2006-02b,,,09:55:33.98,+69:03:36.3,38,N
324,M81N_2006-02c,,,09:55:15.16,+69:06:12.1,0,N
325,M81N_2006-02d,,,09:55:40.76,+69:03:31.1,34,N
326,M81N_2006-02e,,,09:55:12.21,+69:00:19.1,0,N
327,M81N_2006-02f,,,09:55:30.40,+69:03:35.6,0,N
328,M81N_2006-02g,,,09:55:28.62,+69:01:51.2,0,N
329,M81N_2006-02h,,,09:55:35.84,+69:03:55.7,134,N
330,M81N_2006-02i,,,09:55:36.27,+69:03:11.2,28,N
331,M81N_2006-02j,,,09:55:31.59,+69:02:51.7,18,N
332,M81N_2006-03a,,,09:55:50.82,+69:04:03.8,0,N
333,M81N_2006-03b,,,09:55:39.52,+69:01:33.3,3,N
334,M81N_2006-12a,,,09:55:41.29,+69:04:20.8,35,N
335,M81N_2006-12b,,,09:55:43.01,+69:03:56.8,15,N
336,M81N_2007-01a,,,09:55:19.75,+69:03:26.0,18,N
337,M81N_2007-04a,,,09:55:28.58,+69:04:21.6,18,N
338,M81N_2007-04b,,,09:55:31.30,+69:05:28.9,0,N
339,M81N_2008-12a,,,09:55:16.920,+69:02:17.68,0,N
340,M81N_2008-12b,,,09:55:38.30,+69:01:43.2,3,N
341,M81N_2009-11a,,,09:55:21.89,+69:03:49.8,36,N
342,M81N_2009-11b,,,09:54:57.48,+69:06:43.5,0,N
343,M81N_2009-11c,,,09:57:07.74,+69:08:10.4,0,N
344,M81N_2010-01a,,,09:55:26.22,+69:06:18.9,15,N
345,M81N_2010-01b,,,09:55:35.16,+69:03:30.4,53,N
346,M81N_2010-01c,,,09:55:23.59,+69:05:54.6,0,N
347,M81N_2010-06a,,,09:55:48.85,+69:03:26.4,0,N
348,M81N_2010-06b,,,09:55:19.39,+69:06:20.6,0,N
349,M81N_2010-06c,,,09:55:31.00,+69:04:03.3,41,N
350,M81N_2010-06d,,,09:55:34.96,+69:03:51.5,117,N
351,M81N_2010-12a,,,09:55:48.63,+69:03:11.6,18,N
352,M81N_2015-01a,,,09:55:06.93,+69:02:58.8,0,N
353,M81N_2016-10b,,,09:55:05.63,+69:06:47.3,0,N
354,M81N_2016-11a,,,09:55:55.91,+69:04:05.0,18,N
355,M81N_2016-11b,,,09:55:24.06,+69:05:06.0,35,N
356,M81N_2016-11c,,,09:55:42.034,+69:03:53.16,30,N
357,M81N_2016-11e,,,09:55:15.30,+69:05:11.4,15,N
358,M81N_2016-11f,,,09:55:28.19,+69:04:09.4,20,N
359,M81N_2016-12c,,,09:55:30.72,+69:04:34.0,16,N
360,M81N_2016-12d,,,09:55:32.37,+69:03:43.0,79,N
361,M81N_2017-01a,,,09:55:39.80,+69:06:28.1,0,N
362,M81N_2017-03a,,,09:55:28.04,+69:05:26.0,15,N
363,M81N_2017-04a,,,09:55:25.44,+69:05:23.9,15,N
364,M81N_2017-05a,,,09:55:24.61,+69:06:59.1,0,N
365,M81N_2017-05b,,,09:55:38.85,+69:05:52.0,0,N
366,M81N_2017-10a,,,09:55:31.13,+69:05:22.3,15,N
367,M81N_2017-10b,,,09:55:25.97,+69:01:05.1,13,N
368,M81N_2017-11a,,,09:55:40.38,+69:01:20.8,0,N
369,M81N_2017-12c,,,09:54:54.87,+69:06:33.6,0,N
370,M81N_2017-12d,,,09:55:35.89,+69:03:37.6,34,N
371,M81N_2017-12e,,,09:55:18.20,+69:04:31.1,0,N
372,M81N_2019-10a,,,09:55:41.28,+69:05:00.0,2,Candidate_Nova
373,M85_OT2006-1,,,12:25:23.82,+18:10:56.2,1,N
374,M87_1995_1,,,12:30:42.5,+12:24:30,9,N
375,M87_1995_2,,,12:30:45.7,+12:23:31,67,N
376,M87_1995_3,,,12:30:46.8,+12:24:27,47,N
377,M87_1995_4,,,12:30:52.2,+12:23:22,21,N
378,M87_1995_5,,,12:30:54.0,+12:21:42,0,N
379,M87_1995_6,,,12:30:56.2,+12:22:19,12,N
380,M87_1997_1,,,12:30:29.9,+12:26:46,0,N
381,M87_1997_2,,,12:30:42.5,+12:23:31,0,N
382,M87_1997_3,,,12:30:53.3,+12:22:40,12,N
383,M94N_2005-05a,,,12:51:04.3,+41:06:41,0,Candidate_Nova
384,M94N_2006-04a,,,12:50:54.4,+41:09:08,0,Candidate_Nova
385,M94N_2006-04b,,,12:50:44.7,+41:08:23,0,Candidate_Nova
386,M94N_2006-06a,,,12:50:36.8,+41:04:20,0,Candidate_Nova
387,MACHO_105.21419.3841,,,18:06:11.57,-28:07:46.3,0,CataclyV
388,MACHO_108.19205.3394,,,18:01:00.00,-28:24:18.2,0,CataclyV
389,MACHO_108.19597.3208,,,18:02:05.03,-28:18:31.5,0,CataclyV
390,MACHO_114.20882.3609,,,18:05:08.58,-29:16:52.0,0,CataclyV
391,MACHO_119.20610.3305,,,18:04:34.47,-30:05:11.6,1,CataclyV
392,MACHO_148.26330.809,,,18:17:54.78,-30:03:53.9,0,CataclyV
393,MACHO_148.26333.1860,,,18:17:48.46,-29:52:14.0,0,CataclyV
394,MACHO_148.26586.2310,,,18:18:24.33,-30:23:37.1,0,CataclyV
395,MACHO_149.28010.6410,,,18:21:44.67,-30:47:09.4,0,CataclyV
