,Name,Disc. Date,Mag.,R.A.,Dec.,num_obs,Type
401,ZTF18aaptbfp,,19.0,19:46:11.05,+47:56:10.7,0,DN
402,ZTF18aaqijot,,20.1,19:30:11.53,+46:59:28.1,0,DN
403,ZTF18aaragdx,,17.9,18:54:23.45,+32:38:05.9,0,DN
404,ZTF18aasnqqm,,18.4,19:40:54.51,+35:44:18.5,0,DN
405,ZTF18abajtog,,21.4,22:15:49.35,+47:21:01.3,0,DN
406,ZTF18abdiirq,,18.0,"19:41:04.85,19:41:04.86","+31:57:47.9,+31:57:47.7",-1,DN
407,ZTF18abgjmhq,,18.4,20:28:21.46,+51:39:34.4,0,DN
408,ZTF18abgyivh,,20.3,20:24:08.72,+45:17:49.2,0,DN
409,ZTF18abihypg,,20.4,21:28:22.20,"+63:25:57.5,+63:25:57.2",-1,DN
410,ZTF18abjmxql,,21.1,"23:38:43.57,23:38:43.54","+57:17:20.0,+57:17:19.9",-1,DN
411,ZTF18abjtjuw,,19.0,19:42:35.92,+02:50:52.4,0,DN
412,ZTF18abkbwsk,,20.3,21:51:53.41,+50:45:37.3,0,DN
413,ZTF18ablvxfm,,19.1,20:49:23.28,+18:35:08.8,0,DN
414,ZTF18abmdnao,,19.9,18:22:41.28,+12:11:06.6,0,DN
415,ZTF18abnckew,,20.1,00:31:51.75,+20:20:51.0,0,DN
416,ZTF18abqedag,,19.9,05:21:38.98,+43:59:54.4,0,DN
417,ZTF18abwurjm,,19.7,20:07:54.82,+03:27:38.1,0,DN
418,ZTF18aceglmy,,19.6,19:49:47.59,+03:13:05.2,0,DN
419,ZTF18acrultm,,,05:35:49.47,-03:32:51.3,0,CataclyV
420,ZTF19acecsfi,,,07:59:30.81,+44:16:21.5,0,Candidate_CV
421,ZTF20acplkub,,,00:39:30.700,+40:31:00.88,0,N
